epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_analytic_epoch,train/L_traj_analytic_step,train/L_traj_angle_epoch,train/L_traj_angle_step,train/L_traj_length_epoch,train/L_traj_length_step,train/L_traj_velocity_epoch,train/L_traj_velocity_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_analytic,val/L_traj_angle,val/L_traj_length,val/L_traj_velocity,val/L_vae_total,val/loss_total
0,109,,0.22439052164554596,,0.0,,0.5972772836685181,,0.386921763420105,,0.5415900945663452,,,3.0323169231414795,0.27137911319732666,,0.16554203629493713,,2.825352191925049,,0.6464956998825073,,0.30869725346565247,,0.005100898910313845,,0.02564248815178871,,0.386921763420105,,4.528174877166748,,,,,,,,,,,,,,,,
0,119,,0.19424346089363098,,0.0,,0.5983992218971252,,0.3710048198699951,,0.5320727825164795,,,2.0660288333892822,0.4245106875896454,,0.11758680641651154,,2.7369959354400635,,0.7973144054412842,,0.3387012481689453,,0.00625929981470108,,0.025517428293824196,,0.3710048198699951,,4.1170759201049805,,,,,,,,,,,,,,,,
0,129,,0.23441413044929504,,0.0,,0.6093959212303162,,0.42457014322280884,,0.5938480496406555,,,1.966066837310791,0.9395061135292053,,0.23188278079032898,,2.972060203552246,,0.9641766548156738,,0.4481752812862396,,0.006626850925385952,,0.028319276869297028,,0.42457014322280884,,4.7236809730529785,,,,,,,,,,,,,,,,
0,139,,0.2370840609073639,,0.0,,0.6028476357460022,,0.4049011468887329,,0.5644399523735046,,,1.7521684169769287,0.6696945428848267,,0.15747669339179993,,2.959533214569092,,0.662216305732727,,0.335385262966156,,0.004750311374664307,,0.02441721223294735,,0.4049011468887329,,4.1996660232543945,,,,,,,,,,,,,,,,
0,149,,0.22185945510864258,,0.0,,0.6067681312561035,,0.31532296538352966,,0.5403823852539062,,,1.9423922300338745,0.45044344663619995,,0.14811037480831146,,2.626814126968384,,0.9523196816444397,,0.3915235102176666,,0.006126696243882179,,0.024854816496372223,,0.31532296538352966,,4.125885963439941,,,,,,,,,,,,,,,,
0,159,,0.22416377067565918,,0.0,,0.5872366428375244,,0.42320287227630615,,0.5454998016357422,,,1.546967625617981,0.5254483819007874,,0.13292020559310913,,2.4356577396392822,,0.6687251925468445,,0.3646625280380249,,0.0074779801070690155,,0.027630425989627838,,0.42320287227630615,,3.7586114406585693,,,,,,,,,,,,,,,,
0,169,,0.20021939277648926,,0.0,,0.5934757590293884,,0.46816977858543396,,0.5366268157958984,,,1.4374563694000244,0.39506030082702637,,0.15483444929122925,,2.3775200843811035,,0.7582295536994934,,0.4299662709236145,,0.005317006725817919,,0.0265248641371727,,0.46816977858543396,,3.704962730407715,,,,,,,,,,,,,,,,
0,179,,0.19325190782546997,,0.0,,0.5665761232376099,,0.29294583201408386,,0.5395562052726746,,,1.4911476373672485,0.3456920087337494,,0.1555052399635315,,2.289628267288208,,0.688392162322998,,0.37905654311180115,,0.005312735214829445,,0.02272413857281208,,0.29294583201408386,,3.4962565898895264,,,,,,,,,,,,,,,,
0,189,,0.18251162767410278,,0.0,,0.5665016174316406,,0.3266722559928894,,0.5453844666481018,,,1.5148437023162842,0.5163894891738892,,0.14962655305862427,,2.3147401809692383,,0.5486236810684204,,0.3248368799686432,,0.0058792936615645885,,0.024269988760352135,,0.3266722559928894,,3.5222747325897217,,,,,,,,,,,,,,,,
0,199,,0.20282647013664246,,0.0,,0.5549140572547913,,0.22418300807476044,,0.47232386469841003,,,1.398307204246521,0.40558061003685,,0.09866016358137131,,2.4168314933776855,,0.6573706269264221,,0.25286197662353516,,0.005311519373208284,,0.022074207663536072,,0.22418300807476044,,3.3666598796844482,,,,,,,,,,,,,,,,
0,209,,0.17845004796981812,,0.0,,0.5719714760780334,,0.4032898247241974,,0.4998982548713684,,,0.971542239189148,0.4154687821865082,,0.15669606626033783,,2.2525744438171387,,0.5229626893997192,,0.3223719000816345,,0.0057278163731098175,,0.021464878693223,,0.4032898247241974,,3.1719415187835693,,,,,,,,,,,,,,,,
0,219,,0.14760378003120422,,0.0,,0.6203775405883789,,0.29460400342941284,,0.4669899046421051,,,1.0091476440429688,0.44074997305870056,,0.09815498441457748,,2.4229331016540527,,0.5461447238922119,,0.2877233028411865,,0.0054465243592858315,,0.02218078263103962,,0.29460400342941284,,3.1921186447143555,,,,,,,,,,,,,,,,
0,229,,0.14384013414382935,,0.0,,0.5643249154090881,,0.29176804423332214,,0.5098428726196289,,,0.9066170454025269,0.3625733256340027,,0.11272269487380981,,1.860499620437622,,0.6054431200027466,,0.3599804937839508,,0.005972928833216429,,0.023439818993210793,,0.29176804423332214,,2.885232448577881,,,,,,,,,,,,,,,,
0,239,,0.17767652869224548,,0.0,,0.5557196736335754,,0.31916749477386475,,0.472130686044693,,,0.9190471768379211,0.4644993543624878,,0.12553739547729492,,1.8127914667129517,,0.4265429675579071,,0.26921871304512024,,0.006151993293315172,,0.02210601419210434,,0.31916749477386475,,2.7963478565216064,,,,,,,,,,,,,,,,
0,249,,0.1934463083744049,,0.0,,0.5750125050544739,,0.2990149259567261,,0.529231071472168,,,1.164968490600586,0.49406254291534424,,0.15334179997444153,,1.7172247171401978,,0.6307690143585205,,0.3226976990699768,,0.006436329334974289,,0.022910237312316895,,0.2990149259567261,,3.0660128593444824,,,,,,,,,,,,,,,,
0,259,,0.1517580896615982,,0.0,,0.5620104074478149,,0.3023943305015564,,0.44321659207344055,,,0.8326488733291626,0.4540614187717438,,0.09004013240337372,,1.9783945083618164,,0.5133652687072754,,0.273592084646225,,0.005660326220095158,,0.0227300226688385,,0.3023943305015564,,2.826301336288452,,,,,,,,,,,,,,,,
0,269,,0.1454675793647766,,0.0,,0.5788178443908691,,0.39312317967414856,,0.5080552101135254,,,0.7323005795478821,0.5938015580177307,,0.10790789127349854,,1.904808521270752,,0.5164153575897217,,0.28853607177734375,,0.007149611599743366,,0.022522445768117905,,0.39312317967414856,,2.9107141494750977,,,,,,,,,,,,,,,,
0,279,,0.16347713768482208,,0.0,,0.5556790828704834,,0.40045422315597534,,0.49012500047683716,,,0.7602884769439697,0.5356499552726746,,0.12648306787014008,,1.975428819656372,,0.7187578678131104,,0.3646121919155121,,0.006142611615359783,,0.025446129962801933,,0.40045422315597534,,3.0739951133728027,,,,,,,,,,,,,,,,
0,289,,0.14029906690120697,,0.0,,0.5498179197311401,,0.3344176411628723,,0.5191285610198975,,,0.6138337850570679,0.30190351605415344,,0.07150469720363617,,1.8328768014907837,,0.5736984610557556,,0.31790587306022644,,0.007227529305964708,,0.02289905585348606,,0.3344176411628723,,2.6542060375213623,,,,,,,,,,,,,,,,
0,299,,0.1709199845790863,,0.0,,0.5494773983955383,,0.4519130289554596,,0.5441810488700867,,,0.775033175945282,0.27691638469696045,,0.10919537395238876,,1.7968573570251465,,0.5825229287147522,,0.28451400995254517,,0.007900192402303219,,0.023636098951101303,,0.4519130289554596,,2.798351526260376,,,,,,,,,,,,,,,,
0,309,,0.1304447203874588,,0.0,,0.5610843300819397,,0.12715213000774384,,0.4332786500453949,,,0.488407701253891,0.2618386745452881,,0.08931850641965866,,1.850498914718628,,0.31123650074005127,,0.1578635722398758,,0.007245443295687437,,0.018712958320975304,,0.12715213000774384,,2.2278976440429688,,,,,,,,,,,,,,,,
0,319,,0.13174587488174438,,0.0,,0.5361261367797852,,0.26731568574905396,,0.41862010955810547,,,0.5197696685791016,0.28072014451026917,,0.08104341477155685,,1.5860981941223145,,0.4024484157562256,,0.21776339411735535,,0.006009874865412712,,0.020680971443653107,,0.26731568574905396,,2.244511365890503,,,,,,,,,,,,,,,,
0,329,,0.17371413111686707,,0.0,,0.5617354512214661,,0.31324946880340576,,0.40960511565208435,,,0.44816854596138,0.3638285994529724,,0.11757548898458481,,1.6832377910614014,,0.4583626091480255,,0.2743294835090637,,0.006783446297049522,,0.021406475454568863,,0.31324946880340576,,2.426701545715332,,,,,,,,,,,,,,,,
0,339,,0.18661829829216003,,0.0,,0.5423969626426697,,0.30746957659721375,,0.45853307843208313,,,0.6415101885795593,0.40531325340270996,,0.10319432616233826,,1.6174943447113037,,0.4220113754272461,,0.25499504804611206,,0.00707913376390934,,0.021383443847298622,,0.30746957659721375,,2.4946911334991455,,,,,,,,,,,,,,,,
0,349,,0.14124496281147003,,0.0,,0.5593593120574951,,0.39088359475135803,,0.47338104248046875,,,0.5498231053352356,0.31647366285324097,,0.1285714954137802,,1.6874804496765137,,0.4529271721839905,,0.3024761974811554,,0.006414640694856644,,0.01963009312748909,,0.39088359475135803,,2.5241479873657227,,,,,,,,,,,,,,,,
0,359,,0.14659157395362854,,0.0,,0.5404724478721619,,0.32207727432250977,,0.43071460723876953,,,0.44656258821487427,0.2553764581680298,,0.07234129309654236,,1.4941960573196411,,0.47639453411102295,,0.29781582951545715,,0.006994352675974369,,0.020659057423472404,,0.32207727432250977,,2.265427350997925,,,,,,,,,,,,,,,,
0,369,,0.12902860343456268,,0.0,,0.5583144426345825,,0.3713565468788147,,0.5148726105690002,,,0.6617385745048523,0.3224967420101166,,0.07159793376922607,,1.5848467350006104,,0.5012899041175842,,0.3101070821285248,,0.008185219950973988,,0.02261236123740673,,0.3713565468788147,,2.53952956199646,,,,,,,,,,,,,,,,
0,379,,0.11565013229846954,,0.0,,0.5315425395965576,,0.25440096855163574,,0.4384441077709198,,,0.5231373906135559,0.25826743245124817,,0.10153987258672714,,1.4944937229156494,,0.3484237790107727,,0.17478607594966888,,0.008379234001040459,,0.019429977983236313,,0.25440096855163574,,2.1439626216888428,,,,,,,,,,,,,,,,
0,389,,0.14061516523361206,,0.0,,0.5461459159851074,,0.4224971532821655,,0.47796687483787537,,,0.5228117108345032,0.27024295926094055,,0.0711514800786972,,1.4758522510528564,,0.5221240520477295,,0.30993542075157166,,0.008191129192709923,,0.023434018716216087,,0.4224971532821655,,2.407201051712036,,,,,,,,,,,,,,,,
0,399,,0.15359216928482056,,0.0,,0.535159170627594,,0.13967666029930115,,0.40462055802345276,,,0.5640666484832764,0.2575671076774597,,0.11514554917812347,,1.480594515800476,,0.299358606338501,,0.14226047694683075,,0.006541348993778229,,0.01693432591855526,,0.13967666029930115,,2.066225528717041,,,,,,,,,,,,,,,,
0,409,,0.13251061737537384,,0.0,,0.5541551113128662,,0.24580255150794983,,0.42268651723861694,,,0.5587344169616699,0.4379124939441681,,0.1402711421251297,,1.5632411241531372,,0.31497806310653687,,0.20159316062927246,,0.004689613822847605,,0.01596744917333126,,0.24580255150794983,,2.3042547702789307,,,,,,,,,,,,,,,,
0,419,,0.13127517700195312,,0.0,,0.5288228392601013,,0.22988450527191162,,0.38519564270973206,,,0.3645273447036743,0.30386993288993835,,0.07876939326524734,,1.7198233604431152,,0.3351985812187195,,0.16834525763988495,,0.005282727535814047,,0.019044404849410057,,0.22988450527191162,,2.1445419788360596,,,,,,,,,,,,,,,,
0,429,,0.12976858019828796,,0.0,,0.5305823087692261,,0.1847437620162964,,0.42597684264183044,,,0.46332597732543945,0.3898395001888275,,0.09225090593099594,,1.418820858001709,,0.4170909523963928,,0.23091250658035278,,0.00642853369936347,,0.019577864557504654,,0.1847437620162964,,2.1644484996795654,,,,,,,,,,,,,,,,
0,439,,0.1439138948917389,,0.0,,0.5595352053642273,,0.33117878437042236,,0.4053472876548767,,,0.5095248818397522,0.5769416093826294,,0.11247532069683075,,1.3321895599365234,,0.420681357383728,,0.26430535316467285,,0.0074777244590222836,,0.0206659696996212,,0.33117878437042236,,2.3524513244628906,,,,,,,,,,,,,,,,
0,449,,0.11786597967147827,,0.0,,0.5330302119255066,,0.41382676362991333,,0.4416864216327667,,,0.44890296459198,0.44563499093055725,,0.08297764509916306,,1.3934024572372437,,0.6759248971939087,,0.33595746755599976,,0.006999622099101543,,0.023872869089245796,,0.41382676362991333,,2.471977472305298,,,,,,,,,,,,,,,,
0,459,,0.118886798620224,,0.0,,0.5251531600952148,,0.27146852016448975,,0.4224366545677185,,,0.5694558620452881,0.2104109674692154,,0.05942085385322571,,1.5801236629486084,,0.47536611557006836,,0.2587691843509674,,0.007093655411154032,,0.021808510646224022,,0.27146852016448975,,2.271101236343384,,,,,,,,,,,,,,,,
0,469,,0.14983795583248138,,0.0,,0.5304034352302551,,0.29882538318634033,,0.4285324811935425,,,0.4301541745662689,0.2525206506252289,,0.10047505795955658,,1.5591380596160889,,0.4681703448295593,,0.2786022126674652,,0.00581868551671505,,0.019758986309170723,,0.29882538318634033,,2.270998001098633,,,,,,,,,,,,,,,,
0,479,,0.12739767134189606,,0.0,,0.530026912689209,,0.37332260608673096,,0.4306824505329132,,,0.4258272647857666,0.3689425587654114,,0.14526039361953735,,1.2915550470352173,,0.563715934753418,,0.3060700297355652,,0.005578061565756798,,0.020679570734500885,,0.37332260608673096,,2.3048689365386963,,,,,,,,,,,,,,,,
0,489,,0.1472763568162918,,0.0,,0.5218892097473145,,0.2294463813304901,,0.3951592445373535,,,0.4838308095932007,0.28345364332199097,,0.0877344161272049,,1.4593336582183838,,0.3968620300292969,,0.20232754945755005,,0.006704290397465229,,0.01926298812031746,,0.2294463813304901,,2.126271963119507,,,,,,,,,,,,,,,,
0,499,,0.13145551085472107,,0.0,,0.5577706098556519,,0.24835389852523804,,0.3973153531551361,,,0.40100982785224915,0.2975658178329468,,0.08541067689657211,,1.197523832321167,,0.3261108100414276,,0.21826528012752533,,0.00658996868878603,,0.018976325169205666,,0.24835389852523804,,1.9526621103286743,,,,,,,,,,,,,,,,
0,509,,0.13975806534290314,,0.0,,0.52641761302948,,0.31671541929244995,,0.4261748194694519,,,0.41886839270591736,0.4215082824230194,,0.103000208735466,,1.244329571723938,,0.45765307545661926,,0.2783908247947693,,0.007557892706245184,,0.021387027576565742,,0.31671541929244995,,2.1915743350982666,,,,,,,,,,,,,,,,
0,519,,0.11598968505859375,,0.0,,0.5216488242149353,,0.32327693700790405,,0.35805222392082214,,,0.37006041407585144,0.4069496691226959,,0.07683340460062027,,1.0503343343734741,,0.34272801876068115,,0.22126920521259308,,0.00910022109746933,,0.019807057455182076,,0.32327693700790405,,1.9179285764694214,,,,,,,,,,,,,,,,
0,529,,0.12991783022880554,,0.0,,0.5423398613929749,,0.3485632538795471,,0.4177131652832031,,,0.4127597212791443,0.2998095750808716,,0.06470216810703278,,1.1989500522613525,,0.457670122385025,,0.2742873728275299,,0.007432062644511461,,0.020574498921632767,,0.3485632538795471,,2.097647190093994,,,,,,,,,,,,,,,,
0,539,,0.11355860531330109,,0.0,,0.5244293212890625,,0.2139931470155716,,0.37928423285484314,,,0.4814538359642029,0.34146350622177124,,0.08556666225194931,,1.280806541442871,,0.3754507303237915,,0.23580089211463928,,0.006507496349513531,,0.01803525537252426,,0.2139931470155716,,2.0371928215026855,,,,,,,,,,,,,,,,
0,549,,0.10687629878520966,,0.0,,0.523520290851593,,0.2802123427391052,,0.39877068996429443,,,0.3839139938354492,0.4250023365020752,,0.07906267046928406,,1.220211148262024,,0.35650449991226196,,0.20102784037590027,,0.006620441097766161,,0.01839166320860386,,0.2802123427391052,,2.0092527866363525,,,,,,,,,,,,,,,,
0,559,,0.12121709436178207,,0.0,,0.5250515937805176,,0.2520584464073181,,0.3863738179206848,,,0.4689561724662781,0.31197336316108704,,0.058485664427280426,,1.1564083099365234,,0.3791535496711731,,0.26311755180358887,,0.008451336063444614,,0.020369043573737144,,0.2520584464073181,,1.985992431640625,,,,,,,,,,,,,,,,
0,569,,0.09540122747421265,,0.0,,0.5327296257019043,,0.1821778565645218,,0.32402580976486206,,,0.3966609835624695,0.40699273347854614,,0.059375327080488205,,1.0638151168823242,,0.2983420789241791,,0.20272578299045563,,0.00557456212118268,,0.01734207570552826,,0.1821778565645218,,1.8012526035308838,,,,,,,,,,,,,,,,
0,579,,0.11701787263154984,,0.0,,0.5095725655555725,,0.15251272916793823,,0.3723892569541931,,,0.49242401123046875,0.3649389147758484,,0.06765437871217728,,1.5983941555023193,,0.2715115547180176,,0.1431581974029541,,0.0034283159766346216,,0.014316546730697155,,0.15251272916793823,,2.0608177185058594,,,,,,,,,,,,,,,,
0,589,,0.1328708529472351,,0.0,,0.5177129507064819,,0.2177649587392807,,0.3253440856933594,,,0.36517348885536194,0.3606173098087311,,0.09442292153835297,,1.2224928140640259,,0.3324769139289856,,0.18453319370746613,,0.006218981463462114,,0.018391918390989304,,0.2177649587392807,,1.898206114768982,,,,,,,,,,,,,,,,
0,599,,0.12536978721618652,,0.0,,0.5075019001960754,,0.3023538589477539,,0.39207902550697327,,,0.3979649543762207,0.3545839786529541,,0.08253520727157593,,1.0336601734161377,,0.432301789522171,,0.25300347805023193,,0.004349184688180685,,0.017842650413513184,,0.3023538589477539,,1.9606943130493164,,,,,,,,,,,,,,,,
0,609,,0.13668668270111084,,0.0,,0.5283303260803223,,0.21698269248008728,,0.3737136721611023,,,0.49836745858192444,0.20278838276863098,,0.08310943096876144,,1.202099323272705,,0.39331746101379395,,0.20927971601486206,,0.0061478810384869576,,0.01981447823345661,,0.21698269248008728,,1.9452260732650757,,,,,,,,,,,,,,,,
0,619,,0.12304742634296417,,0.0,,0.512213945388794,,0.26052719354629517,,0.35998299717903137,,,0.40091460943222046,0.4897635877132416,,0.07188105583190918,,1.3000837564468384,,0.45729804039001465,,0.20278160274028778,,0.006919450126588345,,0.020856333896517754,,0.26052719354629517,,2.113563060760498,,,,,,,,,,,,,,,,
0,629,,0.12058740854263306,,0.0,,0.5232980251312256,,0.25094422698020935,,0.3471474051475525,,,0.4010871350765228,0.2078419327735901,,0.10286271572113037,,1.1523535251617432,,0.36374545097351074,,0.22361871600151062,,0.007142046000808477,,0.01833202876150608,,0.25094422698020935,,1.868646264076233,,,,,,,,,,,,,,,,
0,639,,0.10098384320735931,,0.0,,0.5192842483520508,,0.2490832656621933,,0.36407527327537537,,,0.46847325563430786,0.1750311702489853,,0.07591842114925385,,1.1522706747055054,,0.4171625077724457,,0.21725213527679443,,0.004439459647983313,,0.01702577993273735,,0.2490832656621933,,1.8890128135681152,,,,,,,,,,,,,,,,
0,649,,0.1244162917137146,,0.0,,0.5127108097076416,,0.3670157790184021,,0.3361455500125885,,,0.42481929063796997,0.5532601475715637,,0.07723380625247955,,1.348383903503418,,0.4477928876876831,,0.24819821119308472,,0.005469860043376684,,0.019836479797959328,,0.3670157790184021,,2.2425596714019775,,,,,,,,,,,,,,,,
0,659,,0.1079859659075737,,0.0,,0.5060960650444031,,0.21356603503227234,,0.3345631957054138,,,0.37104910612106323,0.3633679449558258,,0.08900195360183716,,1.378821611404419,,0.372444212436676,,0.203058123588562,,0.004872649908065796,,0.01772473193705082,,0.21356603503227234,,1.9901381731033325,,,,,,,,,,,,,,,,
0,669,,0.12003908306360245,,0.0,,0.5262389183044434,,0.3193276524543762,,0.3710463047027588,,,0.363563597202301,0.16007664799690247,,0.05680432170629501,,1.0069897174835205,,0.36916327476501465,,0.21252574026584625,,0.006042317487299442,,0.018188869580626488,,0.3193276524543762,,1.7740976810455322,,,,,,,,,,,,,,,,
0,679,,0.1102013885974884,,0.0,,0.4989285171031952,,0.21049734950065613,,0.3492458760738373,,,0.38151463866233826,0.21546965837478638,,0.05307699739933014,,1.3436367511749268,,0.2674958109855652,,0.1806029975414276,,0.006622921675443649,,0.016365932300686836,,0.21049734950065613,,1.8250123262405396,,,,,,,,,,,,,,,,
0,689,,0.1333329826593399,,0.0,,0.5142508149147034,,0.14872774481773376,,0.3547602891921997,,,0.3550236225128174,0.2325536459684372,,0.14035411179065704,,0.9801812767982483,,0.2989804148674011,,0.15639826655387878,,0.006449752952903509,,0.0176132433116436,,0.14872774481773376,,1.6781198978424072,,,,,,,,,,,,,,,,
0,699,,0.1114925891160965,,0.0,,0.5038209557533264,,0.16723749041557312,,0.35251715779304504,,,0.42144331336021423,0.18727391958236694,,0.08528266847133636,,0.9390226602554321,,0.3612961173057556,,0.22935426235198975,,0.007597028277814388,,0.018194014206528664,,0.16723749041557312,,1.7013630867004395,,,,,,,,,,,,,,,,
0,709,,0.09214094281196594,,0.0,,0.5001202821731567,,0.3252512812614441,,0.33457398414611816,,,0.3326246738433838,0.1413804292678833,,0.05805724859237671,,0.9445524215698242,,0.4318535327911377,,0.2627905011177063,,0.007844358682632446,,0.01946592889726162,,0.3252512812614441,,1.7350608110427856,,,,,,,,,,,,,,,,
0,719,,0.12100227177143097,,0.0,,0.520592212677002,,0.3324788212776184,,0.3139644265174866,,,0.3424558639526367,0.2418164163827896,,0.0542403981089592,,1.0389031171798706,,0.40430039167404175,,0.22916588187217712,,0.006485014222562313,,0.019000045955181122,,0.3324788212776184,,1.821702480316162,,,,,,,,,,,,,,,,
0,729,,0.10326943546533585,,0.0,,0.5091365575790405,,0.28839194774627686,,0.3741149306297302,,,0.3611953556537628,0.2996913492679596,,0.06505186855792999,,1.0081466436386108,,0.3976820707321167,,0.19760464131832123,,0.007795247714966536,,0.021145371720194817,,0.28839194774627686,,1.8271853923797607,,,,,,,,,,,,,,,,
0,739,,0.12020736932754517,,0.0,,0.5003620982170105,,0.19232651591300964,,0.3171769380569458,,,0.31092458963394165,0.31466540694236755,,0.056757908314466476,,1.0026726722717285,,0.31590503454208374,,0.20517441630363464,,0.004903426859527826,,0.017527639865875244,,0.19232651591300964,,1.688065767288208,,,,,,,,,,,,,,,,
0,749,,0.1172189861536026,,0.0,,0.5004298686981201,,0.2090575397014618,,0.3155476748943329,,,0.34900960326194763,0.1557846963405609,,0.0713699460029602,,0.87276691198349,,0.2656978666782379,,0.15866440534591675,,0.005052037071436644,,0.0154607268050313,,0.2090575397014618,,1.525760531425476,,,,,,,,,,,,,,,,
0,759,,0.11710812151432037,,0.0,,0.49850770831108093,,0.18336500227451324,,0.35061487555503845,,,0.3316563665866852,0.2901805639266968,,0.07004154473543167,,0.7719292640686035,,0.3003584146499634,,0.12623187899589539,,0.00572949880734086,,0.015380249358713627,,0.18336500227451324,,1.538241982460022,,,,,,,,,,,,,,,,
0,769,,0.10376898944377899,,0.0,,0.49770936369895935,,0.08274468034505844,,0.3308281898498535,,,0.4010951519012451,0.6298592686653137,,0.06353834271430969,,1.0593132972717285,,0.20403975248336792,,0.1117817610502243,,0.004238349385559559,,0.013683500699698925,,0.08274468034505844,,1.7581422328948975,,,,,,,,,,,,,,,,
0,779,,0.12328599393367767,,0.0,,0.5074270367622375,,0.25975239276885986,,0.3722635805606842,,,0.380801260471344,0.14190901815891266,,0.08309493213891983,,1.251721978187561,,0.34706032276153564,,0.18433041870594025,,0.006101193837821484,,0.017820408567786217,,0.25975239276885986,,1.8466944694519043,,,,,,,,,,,,,,,,
0,789,,0.09470692276954651,,0.0,,0.4892193675041199,,0.2439897060394287,,0.3828508257865906,,,0.4265734553337097,0.19877219200134277,,0.041626930236816406,,0.949280858039856,,0.3706602156162262,,0.19627051055431366,,0.005528963170945644,,0.017448484897613525,,0.2439897060394287,,1.7171883583068848,,,,,,,,,,,,,,,,
