epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_angle_epoch,train/L_traj_angle_step,train/L_traj_length_epoch,train/L_traj_length_step,train/L_traj_scale_epoch,train/L_traj_scale_step,train/L_traj_velocity_epoch,train/L_traj_velocity_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_angle,val/L_traj_length,val/L_traj_scale,val/L_traj_velocity,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,139,,0.12104235589504242,,0.27887019515037537,,0.0,,0.4913959205150604,,0.240997314453125,,0.4328872263431549,,,0.2801388204097748,0.32537850737571716,,0.14537397027015686,,0.2748717963695526,,0.5530085563659668,,0.015900366008281708,,0.3339298963546753,,0.03753693029284477,,,0.4671591818332672,,0.240997314453125,,1.7454699277877808,,,,,,,,,,,,,,,,,,,
0,149,,0.13904118537902832,,0.29365524649620056,,0.0,,0.49224376678466797,,0.20449897646903992,,0.36763882637023926,,,0.3006594181060791,0.3627547323703766,,0.1553366631269455,,0.3069877624511719,,0.5168467164039612,,0.015989238396286964,,0.31936755776405334,,0.03657406568527222,,,0.4636024236679077,,0.20449897646903992,,1.7369272708892822,,,,,,,,,,,,,,,,,,,
0,159,,0.1312469244003296,,0.3912755250930786,,0.0,,0.49113214015960693,,0.2106521725654602,,0.34284061193466187,,,0.2464291900396347,0.1593712419271469,,0.12392213195562363,,0.27325868606567383,,0.5209574699401855,,0.016722459346055984,,0.32983338832855225,,0.03778385370969772,,,0.5009301900863647,,0.2106521725654602,,1.597247838973999,,,,,,,,,,,,,,,,,,,
0,169,,0.0985138937830925,,0.2726947069168091,,0.0,,0.47575780749320984,,0.22140824794769287,,0.3481578230857849,,,0.27148517966270447,0.6907853484153748,,0.13188141584396362,,0.25695329904556274,,0.477256178855896,,0.015348503366112709,,0.306518018245697,,0.03523823618888855,,,0.41624578833580017,,0.22140824794769287,,1.7768932580947876,,,,,,,,,,,,,,,,,,,
0,179,,0.11002519726753235,,0.2939557433128357,,0.0,,0.48651373386383057,,0.30498170852661133,,0.40509089827537537,,,0.2611218988895416,0.46938493847846985,,0.12204199284315109,,0.26327428221702576,,0.5723243951797485,,0.01671554148197174,,0.3807702660560608,,0.03780372440814972,,,0.547355592250824,,0.30498170852661133,,1.870837688446045,,,,,,,,,,,,,,,,,,,
0,189,,0.1007988452911377,,0.26313909888267517,,0.0,,0.471536248922348,,0.25239285826683044,,0.36120885610580444,,,0.2700924873352051,0.5942233204841614,,0.13601210713386536,,0.26949888467788696,,0.5405442118644714,,0.016164537519216537,,0.29525110125541687,,0.03877381980419159,,,0.5107972025871277,,0.25239285826683044,,1.8157838582992554,,,,,,,,,,,,,,,,,,,
0,199,,0.1010035052895546,,0.22265563905239105,,0.0,,0.4729452431201935,,0.16694758832454681,,0.3604182004928589,,,0.24185748398303986,0.22171273827552795,,0.12615293264389038,,0.269805908203125,,0.5090335607528687,,0.01641666889190674,,0.3061279058456421,,0.03792641684412956,,,0.4669889211654663,,0.16694758832454681,,1.5395716428756714,,,,,,,,,,,,,,,,,,,
0,209,,0.08741509914398193,,0.24927659332752228,,0.0,,0.47462567687034607,,0.1549827605485916,,0.3442162275314331,,,0.26522400975227356,0.4157297611236572,,0.17784588038921356,,0.2554898262023926,,0.44004902243614197,,0.01782562956213951,,0.34799855947494507,,0.03568793460726738,,,0.433616578578949,,0.1549827605485916,,1.635812520980835,,,,,,,,,,,,,,,,,,,
0,219,,0.11311748623847961,,0.2518365979194641,,0.0,,0.4654191732406616,,0.2777355909347534,,0.36860916018486023,,,0.25626203417778015,0.32944998145103455,,0.11491982638835907,,0.2489149570465088,,0.4853259027004242,,0.017107592895627022,,0.3304639458656311,,0.036923062056303024,,,0.442562997341156,,0.2777355909347534,,1.6429811716079712,,,,,,,,,,,,,,,,,,,
0,229,,0.09509982168674469,,0.1579074114561081,,0.0,,0.4764413833618164,,0.18099597096443176,,0.32709383964538574,,,0.27759850025177,0.4564666152000427,,0.12772692739963531,,0.25086110830307007,,0.420752614736557,,0.017133021727204323,,0.33447718620300293,,0.03432857245206833,,,0.41599366068840027,,0.18099597096443176,,1.6138038635253906,,,,,,,,,,,,,,,,,,,
0,239,,0.09196864068508148,,0.20993417501449585,,0.0,,0.4685307741165161,,0.18340301513671875,,0.3330029547214508,,,0.26622578501701355,0.20059838891029358,,0.10296475887298584,,0.24563363194465637,,0.39062896370887756,,0.014497308060526848,,0.26622653007507324,,0.031331758946180344,,,0.34806373715400696,,0.18340301513671875,,1.3912500143051147,,,,,,,,,,,,,,,,,,,
0,249,,0.07895813882350922,,0.29161536693573,,0.0,,0.4600481688976288,,0.21990641951560974,,0.38604146242141724,,,0.2511308789253235,0.5589627027511597,,0.09276770055294037,,0.2463473528623581,,0.4274158477783203,,0.014233432710170746,,0.2635821998119354,,0.031869109719991684,,,0.38493868708610535,,0.21990641951560974,,1.6268504858016968,,,,,,,,,,,,,,,,,,,
0,259,,0.07727929949760437,,0.29659920930862427,,0.0,,0.46402785181999207,,0.18368254601955414,,0.3263108730316162,,,0.23435738682746887,0.3138783872127533,,0.11922664940357208,,0.25007355213165283,,0.35781964659690857,,0.017969630658626556,,0.34974661469459534,,0.03393510729074478,,,0.3821157217025757,,0.18368254601955414,,1.4909242391586304,,,,,,,,,,,,,,,,,,,
0,269,,0.10135899484157562,,0.17054343223571777,,0.0,,0.4733431041240692,,0.22087782621383667,,0.35303032398223877,,,0.260536253452301,0.7156736254692078,,0.16152849793434143,,0.26047438383102417,,0.40367889404296875,,0.015767758712172508,,0.29514992237091064,,0.033904384821653366,,,0.4265054762363434,,0.22087782621383667,,1.7731072902679443,,,,,,,,,,,,,,,,,,,
0,279,,0.08365897834300995,,0.25849783420562744,,0.0,,0.45107778906822205,,0.20088502764701843,,0.3620286285877228,,,0.25328537821769714,0.14634568989276886,,0.09769018739461899,,0.23538292944431305,,0.3855925500392914,,0.015070091933012009,,0.28564655780792236,,0.03166350722312927,,,0.33088627457618713,,0.20088502764701843,,1.365290880203247,,,,,,,,,,,,,,,,,,,
0,289,,0.06422034651041031,,0.17447492480278015,,0.0,,0.4535824656486511,,0.20720314979553223,,0.31747573614120483,,,0.2597213089466095,0.30698108673095703,,0.09004738181829453,,0.23652809858322144,,0.39105045795440674,,0.015042765997350216,,0.2897968590259552,,0.03252412751317024,,,0.3534945547580719,,0.20720314979553223,,1.4247583150863647,,,,,,,,,,,,,,,,,,,
0,299,,0.08125413954257965,,0.10798609256744385,,0.0,,0.4604608118534088,,0.18072302639484406,,0.2918056547641754,,,0.23885008692741394,0.11618611216545105,,0.08985777199268341,,0.24511943757534027,,0.38183900713920593,,0.01441883109509945,,0.2612311840057373,,0.03107687644660473,,,0.3482936918735504,,0.18072302639484406,,1.282292366027832,,,,,,,,,,,,,,,,,,,
0,309,,0.09164450317621231,,0.11275948584079742,,0.0,,0.4573989808559418,,0.1616835594177246,,0.273385614156723,,,0.2549910843372345,0.20116543769836426,,0.09240305423736572,,0.2518770098686218,,0.3255347013473511,,0.014153212308883667,,0.2576224207878113,,0.029598431661725044,,,0.3287907540798187,,0.1616835594177246,,1.2964783906936646,,,,,,,,,,,,,,,,,,,
0,319,,0.06861555576324463,,0.15914800763130188,,0.0,,0.44483593106269836,,0.22545672953128815,,0.2985624074935913,,,0.24617096781730652,0.2239854782819748,,0.06419194489717484,,0.21753740310668945,,0.3260622024536133,,0.01467782724648714,,0.283354252576828,,0.028345070779323578,,,0.31760698556900024,,0.22545672953128815,,1.3104312419891357,,,,,,,,,,,,,,,,,,,
0,329,,0.07164422422647476,,0.1854366660118103,,0.0,,0.4573706388473511,,0.20252376794815063,,0.38268935680389404,,,0.2510797679424286,0.5859416127204895,,0.16474613547325134,,0.23475009202957153,,0.3844757080078125,,0.017214283347129822,,0.3183068633079529,,0.03479757905006409,,,0.40266916155815125,,0.20252376794815063,,1.6722259521484375,,,,,,,,,,,,,,,,,,,
0,339,,0.06997373700141907,,0.09222900867462158,,0.0,,0.41909611225128174,,0.22703120112419128,,0.25502151250839233,,,0.237229585647583,0.3407074511051178,,0.09815406054258347,,0.23222678899765015,,0.3250218331813812,,0.01455443911254406,,0.2694438099861145,,0.029129184782505035,,,0.38795900344848633,,0.22703120112419128,,1.3771030902862549,,,,,,,,,,,,,,,,,,,
0,349,,0.07794450223445892,,0.239718958735466,,0.0,,0.44186413288116455,,0.2078792154788971,,0.3287915587425232,,,0.2352195829153061,0.4804246127605438,,0.15893259644508362,,0.2334478497505188,,0.35336199402809143,,0.01779164746403694,,0.29816073179244995,,0.035140108317136765,,,0.31525781750679016,,0.2078792154788971,,1.5232917070388794,,,,,,,,,,,,,,,,,,,
0,359,,0.061750102788209915,,0.07650379836559296,,0.0,,0.44905704259872437,,0.08469640463590622,,0.28106844425201416,,,0.2597939074039459,0.23508220911026,,0.07737914472818375,,0.22864887118339539,,0.27895379066467285,,0.013799899257719517,,0.19945770502090454,,0.02714216709136963,,,0.249008908867836,,0.08469640463590622,,1.1573810577392578,,,,,,,,,,,,,,,,,,,
0,369,,0.06900729238986969,,0.11928058415651321,,0.0,,0.41951411962509155,,0.18135309219360352,,0.29240942001342773,,,0.25726574659347534,0.4533926844596863,,0.09814979881048203,,0.23524972796440125,,0.3766278624534607,,0.013310846872627735,,0.2205800563097,,0.031834691762924194,,,0.39850208163261414,,0.18135309219360352,,1.438042163848877,,,,,,,,,,,,,,,,,,,
0,379,,0.07976511865854263,,0.14960211515426636,,0.0,,0.44426843523979187,,0.15643015503883362,,0.3276020884513855,,,0.2317175418138504,0.24341829121112823,,0.09724026918411255,,0.23836034536361694,,0.3385251462459564,,0.014675868675112724,,0.2781890034675598,,0.03019959107041359,,,0.37516140937805176,,0.15643015503883362,,1.3544365167617798,,,,,,,,,,,,,,,,,,,
0,389,,0.06103261932730675,,0.08499874174594879,,0.0,,0.419605016708374,,0.10474741458892822,,0.24685734510421753,,,0.20980754494667053,0.28022265434265137,,0.07769177109003067,,0.22883263230323792,,0.2435598373413086,,0.013326535001397133,,0.24115914106369019,,0.026101548224687576,,,0.25496596097946167,,0.10474741458892822,,1.1482332944869995,,,,,,,,,,,,,,,,,,,
0,399,,0.052620016038417816,,0.0876849815249443,,0.0,,0.4136273264884949,,0.1418847143650055,,0.2909882068634033,,,0.2419266700744629,0.1880156397819519,,0.08894433081150055,,0.22133426368236542,,0.27354511618614197,,0.01452093105763197,,0.2602563798427582,,0.0281649399548769,,,0.3050096035003662,,0.1418847143650055,,1.1971709728240967,,,,,,,,,,,,,,,,,,,
0,409,,0.07940463721752167,,0.2404763102531433,,0.0,,0.45179739594459534,,0.07849664986133575,,0.30719247460365295,,,0.22508147358894348,0.22856338322162628,,0.08290393650531769,,0.23578320443630219,,0.29395604133605957,,0.013900648802518845,,0.23339906334877014,,0.02829325571656227,,,0.24282726645469666,,0.07849664986133575,,1.1978832483291626,,,,,,,,,,,,,,,,,,,
0,419,,0.07772184163331985,,0.13974224030971527,,0.0,,0.4302445650100708,,0.17087522149085999,,0.3686192035675049,,,0.2590413987636566,0.8332692980766296,,0.09588178247213364,,0.24867022037506104,,0.34801405668258667,,0.013303018175065517,,0.25310879945755005,,0.028499512001872063,,,0.3376798629760742,,0.17087522149085999,,1.6561092138290405,,,,,,,,,,,,,,,,,,,
0,429,,0.07422278821468353,,0.09317514300346375,,0.0,,0.41786694526672363,,0.1314866840839386,,0.3071676194667816,,,0.24721558392047882,0.1250823736190796,,0.07053468376398087,,0.23482243716716766,,0.2885628342628479,,0.013343549333512783,,0.2661606967449188,,0.026514863595366478,,,0.2711430788040161,,0.1314866840839386,,1.1709030866622925,,,,,,,,,,,,,,,,,,,
0,439,,0.09416449815034866,,0.12464429438114166,,0.0,,0.43848949670791626,,0.20402362942695618,,0.3143368065357208,,,0.24882203340530396,0.2993807792663574,,0.0724049061536789,,0.25397467613220215,,0.3190290927886963,,0.014464477077126503,,0.2421378642320633,,0.029626235365867615,,,0.29454028606414795,,0.20402362942695618,,1.341788411140442,,,,,,,,,,,,,,,,,,,
0,449,,0.06645428389310837,,0.0905752182006836,,0.0,,0.41811177134513855,,0.11788994073867798,,0.2953585982322693,,,0.23046769201755524,0.2419205904006958,,0.08715005964040756,,0.22333741188049316,,0.2806408405303955,,0.014965493232011795,,0.26162251830101013,,0.02872995100915432,,,0.2983378767967224,,0.11788994073867798,,1.2176493406295776,,,,,,,,,,,,,,,,,,,
0,459,,0.05607851967215538,,0.11019816249608994,,0.0,,0.4108743965625763,,0.1510762870311737,,0.28787747025489807,,,0.24710054695606232,0.30664631724357605,,0.05490501970052719,,0.220237135887146,,0.22934778034687042,,0.01405697874724865,,0.24833279848098755,,0.0260408204048872,,,0.22056952118873596,,0.1510762870311737,,1.1867403984069824,,,,,,,,,,,,,,,,,,,
0,469,,0.04924996569752693,,0.13587024807929993,,0.0,,0.4077416658401489,,0.11348079144954681,,0.2960621416568756,,,0.21153412759304047,0.15397432446479797,,0.0731724351644516,,0.22299574315547943,,0.2592562735080719,,0.012721715494990349,,0.20248860120773315,,0.026014117524027824,,,0.20669734477996826,,0.11348079144954681,,1.0632871389389038,,,,,,,,,,,,,,,,,,,
0,479,,0.07390451431274414,,0.13693629205226898,,0.0,,0.4220264256000519,,0.07903040945529938,,0.27433937788009644,,,0.22311070561408997,0.09582579880952835,,0.07702760398387909,,0.22593244910240173,,0.2373020350933075,,0.014294161461293697,,0.29177916049957275,,0.026104772463440895,,,0.23660504817962646,,0.07903040945529938,,1.0894358158111572,,,,,,,,,,,,,,,,,,,
0,489,,0.06395208090543747,,0.1887577325105667,,0.0,,0.43090152740478516,,0.10738562047481537,,0.2984907031059265,,,0.23934628069400787,0.2763252854347229,,0.0728624016046524,,0.21677687764167786,,0.26576417684555054,,0.013749441131949425,,0.23648634552955627,,0.026597067713737488,,,0.23746253550052643,,0.10738562047481537,,1.1920474767684937,,,,,,,,,,,,,,,,,,,
0,499,,0.04941495135426521,,0.06628772616386414,,0.0,,0.3971480131149292,,0.05856340005993843,,0.2705906629562378,,,0.20095780491828918,0.21818339824676514,,0.06440730392932892,,0.2168734222650528,,0.24124372005462646,,0.014367589727044106,,0.23493365943431854,,0.027369443327188492,,,0.19552333652973175,,0.05856340005993843,,1.037514328956604,,,,,,,,,,,,,,,,,,,
0,509,,0.060747724026441574,,0.09061433374881744,,0.0,,0.3981917202472687,,0.15152040123939514,,0.3087158203125,,,0.2284826785326004,0.2300226390361786,,0.09033586084842682,,0.23310895264148712,,0.27049630880355835,,0.015053325332701206,,0.2664816081523895,,0.02884949930012226,,,0.2963552474975586,,0.15152040123939514,,1.2268550395965576,,,,,,,,,,,,,,,,,,,
0,519,,0.058385949581861496,,0.12462486326694489,,0.0,,0.39252161979675293,,0.07816997170448303,,0.3333589732646942,,,0.22278465330600739,0.16510722041130066,,0.06034139543771744,,0.2216181755065918,,0.24518415331840515,,0.013804180547595024,,0.2340453863143921,,0.026923831552267075,,,0.20541945099830627,,0.07816997170448303,,1.0765478610992432,,,,,,,,,,,,,,,,,,,
0,529,,0.06808917224407196,,0.08638107031583786,,0.0,,0.4088084101676941,,0.09783957898616791,,0.24795955419540405,,,0.2183293104171753,0.10906291007995605,,0.04183507710695267,,0.21544945240020752,,0.23383408784866333,,0.012561678886413574,,0.1862950623035431,,0.02385907806456089,,,0.21532481908798218,,0.09783957898616791,,0.9866631627082825,,,,,,,,,,,,,,,,,,,
0,539,,0.060836829245090485,,0.08089222759008408,,0.0,,0.414840966463089,,0.07212266325950623,,0.2429843544960022,,,0.2104024738073349,0.15480636060237885,,0.10066806524991989,,0.21095618605613708,,0.22878260910511017,,0.013593354262411594,,0.21558231115341187,,0.02649080753326416,,,0.20550481975078583,,0.07212266325950623,,1.0262811183929443,,,,,,,,,,,,,,,,,,,
0,549,,0.03805135563015938,,0.14733630418777466,,0.0,,0.35967499017715454,,0.14128048717975616,,0.32515978813171387,,,0.2116522341966629,0.24499349296092987,,0.07639180123806,,0.20132824778556824,,0.27447354793548584,,0.014305008575320244,,0.2784637212753296,,0.028741221874952316,,,0.22645865380764008,,0.14128048717975616,,1.1530262231826782,,,,,,,,,,,,,,,,,,,
0,559,,0.06332278251647949,,0.09781932830810547,,0.0,,0.4040490984916687,,0.08470270037651062,,0.25595545768737793,,,0.23442243039608002,0.266073614358902,,0.09660086035728455,,0.22600416839122772,,0.2226928472518921,,0.013463808223605156,,0.22735145688056946,,0.02558044157922268,,,0.17806215584278107,,0.08470270037651062,,1.099883794784546,,,,,,,,,,,,,,,,,,,
0,569,,0.06510989367961884,,0.08880656212568283,,0.0,,0.4231177568435669,,0.09410348534584045,,0.32778871059417725,,,0.21839594841003418,0.0688856989145279,,0.05511423945426941,,0.22617056965827942,,0.22063830494880676,,0.012601057067513466,,0.2333008348941803,,0.024021893739700317,,,0.20299074053764343,,0.09410348534584045,,1.036690354347229,,,,,,,,,,,,,,,,,,,
0,579,,0.058690331876277924,,0.09994715452194214,,0.0,,0.3888801634311676,,0.08906911313533783,,0.290862500667572,,,0.21250994503498077,0.07377786934375763,,0.05276045203208923,,0.2266850769519806,,0.22562627494335175,,0.013079283758997917,,0.25669920444488525,,0.024789512157440186,,,0.20360279083251953,,0.08906911313533783,,1.0088346004486084,,,,,,,,,,,,,,,,,,,
0,589,,0.05575069040060043,,0.10083893686532974,,0.0,,0.393620103597641,,0.10932304710149765,,0.24498289823532104,,,0.22018517553806305,0.08821351081132889,,0.05438446253538132,,0.22564443945884705,,0.2235601395368576,,0.012451284565031528,,0.2088811993598938,,0.02488650567829609,,,0.2177543342113495,,0.10932304710149765,,0.990899920463562,,,,,,,,,,,,,,,,,,,
0,599,,0.05090458691120148,,0.1459418684244156,,0.0,,0.3950257897377014,,0.12576952576637268,,0.26245999336242676,,,0.2243129163980484,0.19190317392349243,,0.049631617963314056,,0.21510455012321472,,0.2023756504058838,,0.013083034195005894,,0.23362472653388977,,0.02390802837908268,,,0.17519918084144592,,0.12576952576637268,,1.0423808097839355,,,,,,,,,,,,,,,,,,,
0,609,,0.07367844879627228,,0.08714711666107178,,0.0,,0.41729092597961426,,0.10978801548480988,,0.24058380722999573,,,0.21949069201946259,0.10249530524015427,,0.050670258700847626,,0.23616796731948853,,0.2554244101047516,,0.011829346418380737,,0.17319715023040771,,0.025070572271943092,,,0.2491365671157837,,0.10978801548480988,,1.024312973022461,,,,,,,,,,,,,,,,,,,
0,619,,0.050999850034713745,,0.08463230729103088,,0.0,,0.3851168155670166,,0.09715214371681213,,0.2452714443206787,,,0.2250405251979828,0.1685010939836502,,0.05585057660937309,,0.21777991950511932,,0.2438095510005951,,0.012242971919476986,,0.19132894277572632,,0.02469017170369625,,,0.22399523854255676,,0.09715214371681213,,1.015339732170105,,,,,,,,,,,,,,,,,,,
0,629,,0.0523378849029541,,0.09593646973371506,,0.0,,0.3760468065738678,,0.043188538402318954,,0.2348443567752838,,,0.20945513248443604,0.15352986752986908,,0.0493602454662323,,0.21401497721672058,,0.17047841846942902,,0.012130803428590298,,0.2173042595386505,,0.022039426490664482,,,0.17263458669185638,,0.043188538402318954,,0.927623987197876,,,,,,,,,,,,,,,,,,,
0,639,,0.05213530361652374,,0.057781003415584564,,0.0,,0.37963205575942993,,0.041758354753255844,,0.23407626152038574,,,0.21552124619483948,0.08406750112771988,,0.05551778897643089,,0.2081604301929474,,0.1883482187986374,,0.013150555081665516,,0.23229610919952393,,0.02405366487801075,,,0.1708371788263321,,0.041758354753255844,,0.9051806926727295,,,,,,,,,,,,,,,,,,,
0,649,,0.05506230145692825,,0.058616526424884796,,0.0,,0.40270155668258667,,0.23213985562324524,,0.2602026164531708,,,0.24455097317695618,0.20549914240837097,,0.04475308582186699,,0.21651504933834076,,0.23787829279899597,,0.010867627337574959,,0.16380661725997925,,0.02246977388858795,,,0.2204679399728775,,0.23213985562324524,,1.1021325588226318,,,,,,,,,,,,,,,,,,,
0,659,,0.05529453605413437,,0.0860004872083664,,0.0,,0.3868160545825958,,0.04573798179626465,,0.24285712838172913,,,0.19810549914836884,0.2984772324562073,,0.05515260621905327,,0.2084806263446808,,0.17329643666744232,,0.01249675452709198,,0.1933908760547638,,0.022542094811797142,,,0.17197254300117493,,0.04573798179626465,,0.9944618940353394,,,,,,,,,,,,,,,,,,,
0,669,,0.03662040829658508,,0.10246389359235764,,0.0,,0.35570067167282104,,0.11655515432357788,,0.26754823327064514,,,0.20096123218536377,0.21563005447387695,,0.04371486231684685,,0.20494069159030914,,0.1807147115468979,,0.012457451783120632,,0.21015211939811707,,0.023019229993224144,,,0.17852717638015747,,0.11655515432357788,,0.9852243065834045,,,,,,,,,,,,,,,,,,,
0,679,,0.038846686482429504,,0.1490839719772339,,0.0,,0.354316771030426,,0.08701388537883759,,0.2834671437740326,,,0.21245484054088593,0.07216967642307281,,0.02985854260623455,,0.20848438143730164,,0.19971638917922974,,0.012573104351758957,,0.23586124181747437,,0.023147467523813248,,,0.2223956286907196,,0.08701388537883759,,0.9519888758659363,,,,,,,,,,,,,,,,,,,
