epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_point_map_epoch,train/L_point_map_step,train/L_screw_omega_epoch,train/L_screw_omega_step,train/L_screw_self_epoch,train/L_screw_self_step,train/L_screw_twist_gt_traj_epoch,train/L_screw_twist_gt_traj_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_step,train/L_twist_epoch,train/L_twist_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_point_map,val/L_screw_omega,val/L_screw_self,val/L_screw_twist_gt_traj,val/L_traj_proj,val/L_trajectory,val/L_twist,val/L_vae_total,val/loss_total
0,229,,0.18432307243347168,,0.0,,0.5044089555740356,,0.6409094929695129,,0.0,,0.4295405447483063,,0.012706131674349308,,0.012530925683677197,,1.1502180099487305,,0.09781946241855621,,0.5199427008628845,,0.5653819441795349,,0.6409094929695129,,0.614438533782959,,,,,,,,,,,,,,
0,239,,0.17460212111473083,,0.0,,0.5043296217918396,,0.6273626089096069,,0.0,,0.4218348264694214,,0.010626996867358685,,0.012095851823687553,,1.10261070728302,,0.0958922728896141,,0.5367228388786316,,0.6037284135818481,,0.6273626089096069,,0.6044836044311523,,,,,,,,,,,,,,
0,249,,0.1808921992778778,,0.0,,0.5030842423439026,,0.6285802125930786,,0.0,,0.4188319146633148,,0.010698800906538963,,0.012185576371848583,,1.1786664724349976,,0.1072796955704689,,0.5522874593734741,,0.5683485269546509,,0.6285802125930786,,0.6112437844276428,,,,,,,,,,,,,,
0,259,,0.18140912055969238,,0.0,,0.5035014748573303,,0.6263229846954346,,0.0,,0.4186350107192993,,0.009023943915963173,,0.009635305032134056,,1.1076027154922485,,0.10108251124620438,,0.5271666049957275,,0.5505907535552979,,0.6263229846954346,,0.6072220206260681,,,,,,,,,,,,,,
0,269,,0.17705856263637543,,0.0,,0.5042283535003662,,0.6291362047195435,,0.0,,0.4163576364517212,,0.0107341343536973,,0.01074336189776659,,1.1507304906845093,,0.09828142076730728,,0.559048593044281,,0.6609147787094116,,0.6291362047195435,,0.6034420132637024,,,,,,,,,,,,,,
0,279,,0.18576130270957947,,0.0,,0.5040764808654785,,0.6333639621734619,,0.0,,0.41321712732315063,,0.01112898625433445,,0.010614491067826748,,1.0886116027832031,,0.09961777925491333,,0.5320152044296265,,0.6014459133148193,,0.6333639621734619,,0.6067548990249634,,,,,,,,,,,,,,
0,289,,0.17730401456356049,,0.0,,0.5033890008926392,,0.6524255275726318,,0.0,,0.43566691875457764,,0.010279884561896324,,0.009769991971552372,,1.2059541940689087,,0.09284061938524246,,0.5582579970359802,,0.4496251940727234,,0.6524255275726318,,0.609588086605072,,,,,,,,,,,,,,
0,299,,0.18771694600582123,,0.0,,0.5037161707878113,,0.6055881381034851,,0.0,,0.41135072708129883,,0.009968038648366928,,0.009259514510631561,,1.2525603771209717,,0.10265068709850311,,0.610747218132019,,0.6862695813179016,,0.6055881381034851,,0.6074466705322266,,,,,,,,,,,,,,
0,309,,0.17830657958984375,,0.0,,0.5032956600189209,,0.625993013381958,,0.0,,0.40838557481765747,,0.009261137805879116,,0.008133488707244396,,1.1036254167556763,,0.09458375722169876,,0.5917882323265076,,0.5313817858695984,,0.625993013381958,,0.5964450836181641,,,,,,,,,,,,,,
0,319,,0.17942515015602112,,0.0,,0.5027293562889099,,0.6409815549850464,,0.0,,0.4244006276130676,,0.008851306512951851,,0.00689496798440814,,1.2541478872299194,,0.09879076480865479,,0.5954673290252686,,0.6352524161338806,,0.6409815549850464,,0.6062089204788208,,,,,,,,,,,,,,
0,329,,0.18434137105941772,,0.0,,0.5036064982414246,,0.6328195333480835,,0.0,,0.4124900698661804,,0.009883305989205837,,0.007269912865012884,,1.1455744504928589,,0.10453315824270248,,0.6414847373962402,,0.7259814143180847,,0.6328195333480835,,0.6062193512916565,,,,,,,,,,,,,,
0,339,,0.1663638949394226,,0.0,,0.5030635595321655,,0.5965808629989624,,0.0,,0.3972831666469574,,0.010416426695883274,,0.006997928023338318,,1.133628487586975,,0.08976460993289948,,0.6505676507949829,,0.8307054042816162,,0.5965808629989624,,0.5818407535552979,,,,,,,,,,,,,,
0,349,,0.15697506070137024,,0.0,,0.5030142664909363,,0.648786187171936,,0.0,,0.39445436000823975,,0.00864206813275814,,0.007226159330457449,,1.1478571891784668,,0.08091946691274643,,0.6104515790939331,,0.7540808320045471,,0.648786187171936,,0.5713810920715332,,,,,,,,,,,,,,
0,359,,0.1715722382068634,,0.0,,0.5042677521705627,,0.6708799600601196,,0.0,,0.4119330048561096,,0.010533981025218964,,0.008497782051563263,,1.0605831146240234,,0.09140871465206146,,0.621231734752655,,0.5942891836166382,,0.6708799600601196,,0.5939450860023499,,,,,,,,,,,,,,
0,369,,0.16159066557884216,,0.0,,0.5028424263000488,,0.6291505098342896,,0.0,,0.3881753981113434,,0.007120912428945303,,0.005444491747766733,,1.1052950620651245,,0.08491779118776321,,0.5874308347702026,,0.6105704307556152,,0.6291505098342896,,0.571556568145752,,,,,,,,,,,,,,
0,379,,0.1754060685634613,,0.0,,0.5057837963104248,,0.6220624446868896,,0.0,,0.3850622773170471,,0.009265373460948467,,0.00541396951302886,,1.0870743989944458,,0.0958586037158966,,0.6604421734809875,,0.7510868310928345,,0.6220624446868896,,0.5838549733161926,,,,,,,,,,,,,,
0,389,,0.17013481259346008,,0.0,,0.503852903842926,,0.6194076538085938,,0.0,,0.3896303176879883,,0.010742885991930962,,0.007835989817976952,,1.1323667764663696,,0.09217211604118347,,0.698660135269165,,0.6110786199569702,,0.6194076538085938,,0.5819205045700073,,,,,,,,,,,,,,
0,399,,0.16427022218704224,,0.0,,0.5027089715003967,,0.6295615434646606,,0.0,,0.3887478709220886,,0.009095522575080395,,0.006433074362576008,,1.027812123298645,,0.08262636512517929,,0.6189109086990356,,0.577034592628479,,0.6295615434646606,,0.5724841952323914,,,,,,,,,,,,,,
0,409,,0.17690619826316833,,0.0,,0.5022693872451782,,0.6391583681106567,,0.0,,0.38169869780540466,,0.008032890036702156,,0.0050938865169882774,,1.1344563961029053,,0.09509073942899704,,0.6590792536735535,,0.8714073896408081,,0.6391583681106567,,0.5806097984313965,,,,,,,,,,,,,,
0,419,,0.15260134637355804,,0.0,,0.5042095184326172,,0.668354868888855,,0.0,,0.3774413466453552,,0.011890111491084099,,0.006982138380408287,,1.0139212608337402,,0.07820523530244827,,0.7094783782958984,,0.5660111308097839,,0.668354868888855,,0.5598386526107788,,,,,,,,,,,,,,
0,429,,0.1594090312719345,,0.0,,0.5029872059822083,,0.6602305173873901,,0.0,,0.372531533241272,,0.009609763510525227,,0.005351533647626638,,1.0456358194351196,,0.08551021665334702,,0.6655023097991943,,0.7402068376541138,,0.6602305173873901,,0.5629908442497253,,,,,,,,,,,,,,
0,439,,0.1597912758588791,,0.0,,0.5034779906272888,,0.6514074802398682,,0.0,,0.3795287013053894,,0.010305987671017647,,0.005966715980321169,,1.0504707098007202,,0.08464912325143814,,0.7117622494697571,,0.71204674243927,,0.6514074802398682,,0.566809892654419,,,,,,,,,,,,,,
0,449,,0.15965521335601807,,0.0,,0.5034077763557434,,0.6505904793739319,,0.0,,0.352460652589798,,0.010756045579910278,,0.0065825623460114,,1.0958871841430664,,0.08152208477258682,,0.7065863609313965,,0.5842727422714233,,0.6505904793739319,,0.5519217252731323,,,,,,,,,,,,,,
0,459,,0.16309112310409546,,0.0,,0.5027375221252441,,0.6610681414604187,,0.0,,0.37895143032073975,,0.009484982118010521,,0.006542405113577843,,1.168491005897522,,0.08271469175815582,,0.7258105874061584,,0.8020144701004028,,0.6610681414604187,,0.5671133995056152,,,,,,,,,,,,,,
0,469,,0.15434759855270386,,0.0,,0.5037074089050293,,0.620479941368103,,0.0,,0.3658120632171631,,0.006941082421690226,,0.0038482816889882088,,1.184114933013916,,0.0752749964594841,,0.6721277236938477,,0.6946024894714355,,0.620479941368103,,0.5515645742416382,,,,,,,,,,,,,,
0,479,,0.15651997923851013,,0.0,,0.5036994218826294,,0.5610398054122925,,0.0,,0.36842092871665955,,0.009204000234603882,,0.004560984205454588,,1.2368273735046387,,0.08310473710298538,,0.797019898891449,,0.4794245958328247,,0.5610398054122925,,0.558245062828064,,,,,,,,,,,,,,
0,489,,0.17278137803077698,,0.0,,0.5033461451530457,,0.6569585800170898,,0.0,,0.3583557605743408,,0.009203108958899975,,0.0050145541317760944,,1.1588311195373535,,0.09720095992088318,,0.7264399528503418,,0.6975137591362,,0.6569585800170898,,0.5684414505958557,,,,,,,,,,,,,,
0,499,,0.15478268265724182,,0.0,,0.5026412606239319,,0.6564502120018005,,0.0,,0.3492492437362671,,0.007012140937149525,,0.002998436102643609,,1.1492897272109985,,0.0824614018201828,,0.6830495595932007,,0.7437868118286133,,0.6564502120018005,,0.5461366176605225,,,,,,,,,,,,,,
0,509,,0.14928460121154785,,0.0,,0.502566933631897,,0.617777943611145,,0.0,,0.35456210374832153,,0.008047070354223251,,0.00551978126168251,,1.1139169931411743,,0.08289092779159546,,0.6886786222457886,,0.8459889888763428,,0.617777943611145,,0.5474926233291626,,,,,,,,,,,,,,
0,519,,0.16511353850364685,,0.0,,0.5045251250267029,,0.6330010890960693,,0.0,,0.3483952283859253,,0.009673387743532658,,0.005288803018629551,,1.1459287405014038,,0.08587086200714111,,0.7856510281562805,,0.7603251934051514,,0.6330010890960693,,0.5546935200691223,,,,,,,,,,,,,,
0,529,,0.14911304414272308,,0.0,,0.5036259293556213,,0.6120161414146423,,0.0,,0.3555566072463989,,0.008101135492324829,,0.004129656590521336,,1.1064977645874023,,0.07584292441606522,,0.7364664077758789,,0.690417468547821,,0.6120161414146423,,0.5442150831222534,,,,,,,,,,,,,,
0,539,,0.159641295671463,,0.0,,0.5035727024078369,,0.6276546716690063,,0.0,,0.350157231092453,,0.006375344004482031,,0.003400776069611311,,1.1291923522949219,,0.08506662398576736,,0.6790478229522705,,0.6436156630516052,,0.6276546716690063,,0.5509830713272095,,,,,,,,,,,,,,
0,549,,0.15954172611236572,,0.0,,0.5032454133033752,,0.6122861504554749,,0.0,,0.34389033913612366,,0.007788136601448059,,0.0036734158638864756,,1.0813047885894775,,0.0840001031756401,,0.663761556148529,,0.6332972049713135,,0.6122861504554749,,0.5472533702850342,,,,,,,,,,,,,,
0,559,,0.1503494530916214,,0.0,,0.5042153000831604,,0.636898398399353,,0.0,,0.3373223543167114,,0.009194442071020603,,0.005073003936558962,,1.1697146892547607,,0.08125877380371094,,0.7375196218490601,,0.6511713862419128,,0.636898398399353,,0.5392013788223267,,,,,,,,,,,,,,
0,569,,0.1675402820110321,,0.0,,0.502169668674469,,0.6171280145645142,,0.0,,0.35443341732025146,,0.008410044945776463,,0.004270265344530344,,0.968197226524353,,0.09003972262144089,,0.7550604939460754,,0.6319263577461243,,0.6171280145645142,,0.559310793876648,,,,,,,,,,,,,,
0,579,,0.14615152776241302,,0.0,,0.5027053952217102,,0.6487106680870056,,0.0,,0.3444713354110718,,0.00824061781167984,,0.004284175578504801,,1.1850799322128296,,0.07559779286384583,,0.766785204410553,,0.7096679210662842,,0.6487106680870056,,0.5366875529289246,,,,,,,,,,,,,,
0,589,,0.15054404735565186,,0.0,,0.5025403499603271,,0.6215522289276123,,0.0,,0.34060943126678467,,0.008298058062791824,,0.0032881745137274265,,1.0881510972976685,,0.0807519182562828,,0.7631158828735352,,0.8601397275924683,,0.6215522289276123,,0.5389499664306641,,,,,,,,,,,,,,
0,599,,0.15152058005332947,,0.0,,0.5021752715110779,,0.6268477439880371,,0.0,,0.34528428316116333,,0.008542925119400024,,0.003830967005342245,,1.1825532913208008,,0.07698298990726471,,0.7809434533119202,,0.7645859718322754,,0.6268477439880371,,0.5399824976921082,,,,,,,,,,,,,,
0,609,,0.16236932575702667,,0.0,,0.5031511187553406,,0.6099574565887451,,0.0,,0.34767022728919983,,0.008478136733174324,,0.0037384105380624533,,1.1044784784317017,,0.08420126140117645,,0.7419286966323853,,0.6956063508987427,,0.6099574565887451,,0.5506499409675598,,,,,,,,,,,,,,
0,619,,0.16396838426589966,,0.0,,0.502704918384552,,0.633254885673523,,0.0,,0.34533631801605225,,0.006887360941618681,,0.00366031751036644,,1.0543789863586426,,0.08897223323583603,,0.70632404088974,,0.6134819984436035,,0.633254885673523,,0.552389919757843,,,,,,,,,,,,,,
0,629,,0.14877280592918396,,0.0,,0.5022237300872803,,0.6284366846084595,,0.0,,0.3410830497741699,,0.006870707497000694,,0.003092569764703512,,1.1973274946212769,,0.07821504026651382,,0.7174907922744751,,0.6955139636993408,,0.6284366846084595,,0.5367622971534729,,,,,,,,,,,,,,
0,639,,0.16185691952705383,,0.0,,0.501807689666748,,0.6385076642036438,,0.0,,0.3450532555580139,,0.008351307362318039,,0.0033083048183470964,,1.1554745435714722,,0.08992339670658112,,0.755835235118866,,0.7323951721191406,,0.6385076642036438,,0.551058292388916,,,,,,,,,,,,,,
0,649,,0.1457614302635193,,0.0,,0.5023749470710754,,0.651101291179657,,0.0,,0.32712215185165405,,0.007018104195594788,,0.003475236240774393,,1.15208101272583,,0.0792287290096283,,0.7268635630607605,,0.7098087668418884,,0.651101291179657,,0.5290514230728149,,,,,,,,,,,,,,
0,659,,0.15015193819999695,,0.0,,0.5024183988571167,,0.6242560148239136,,0.0,,0.3301345705986023,,0.0074515193700790405,,0.003684195689857006,,1.1320463418960571,,0.08039764314889908,,0.6847233772277832,,0.5552641153335571,,0.6242560148239136,,0.5334678888320923,,,,,,,,,,,,,,
0,669,,0.14017894864082336,,0.0,,0.5028971433639526,,0.6438928246498108,,0.0,,0.3326609134674072,,0.006449671927839518,,0.002504562260583043,,1.1257693767547607,,0.07105956226587296,,0.64797043800354,,0.6850786209106445,,0.6438928246498108,,0.5247150659561157,,,,,,,,,,,,,,
0,679,,0.147630512714386,,0.0,,0.5025038123130798,,0.6292092204093933,,0.0,,0.32678353786468506,,0.008995781652629375,,0.004681718535721302,,1.11368989944458,,0.07822265475988388,,0.6787300705909729,,0.6426544189453125,,0.6292092204093933,,0.5300011038780212,,,,,,,,,,,,,,
0,689,,0.16448216140270233,,0.0,,0.5023444890975952,,0.5786014199256897,,0.0,,0.3281090259552002,,0.007184237707406282,,0.003004928585141897,,1.1082185506820679,,0.08705242723226547,,0.7144156694412231,,0.7562256455421448,,0.5786014199256897,,0.5425683856010437,,,,,,,,,,,,,,
0,699,,0.1390794813632965,,0.0,,0.5031282305717468,,0.6382899284362793,,0.0,,0.31667035818099976,,0.0069174920208752155,,0.0024246498942375183,,1.0722825527191162,,0.06830958276987076,,0.6440966129302979,,0.8212584257125854,,0.6382899284362793,,0.5148752927780151,,,,,,,,,,,,,,
0,709,,0.1412724256515503,,0.0,,0.5035015344619751,,0.6278704404830933,,0.0,,0.3327378034591675,,0.007915297523140907,,0.0038472660817205906,,1.0985151529312134,,0.0727069228887558,,0.6605962514877319,,0.5478643774986267,,0.6278704404830933,,0.5271121263504028,,,,,,,,,,,,,,
0,719,,0.1564009189605713,,0.0,,0.5029783844947815,,0.6339677572250366,,0.0,,0.32589855790138245,,0.007666335441172123,,0.0034359695855528116,,1.1424846649169922,,0.08101967722177505,,0.6967853903770447,,0.6612310409545898,,0.6339677572250366,,0.5349434018135071,,,,,,,,,,,,,,
0,729,,0.15017427504062653,,0.0,,0.5030527114868164,,0.6418920159339905,,0.0,,0.3258282542228699,,0.006598596926778555,,0.0028099841438233852,,1.1460552215576172,,0.07574089616537094,,0.6702954173088074,,0.6495845317840576,,0.6418920159339905,,0.5288690328598022,,,,,,,,,,,,,,
0,739,,0.13625004887580872,,0.0,,0.5028069615364075,,0.609173059463501,,0.0,,0.32335180044174194,,0.009142969734966755,,0.004418335855007172,,1.1251031160354614,,0.06669759750366211,,0.7334094643592834,,0.6247079372406006,,0.609173059463501,,0.5168538093566895,,,,,,,,,,,,,,
0,749,,0.15134800970554352,,0.0,,0.5031794905662537,,0.6397393941879272,,0.0,,0.32917773723602295,,0.007950806990265846,,0.0038589229807257652,,1.0590475797653198,,0.08123429119586945,,0.6740897297859192,,0.7332620620727539,,0.6397393941879272,,0.5344787240028381,,,,,,,,,,,,,,
0,759,,0.15276320278644562,,0.0,,0.5026165843009949,,0.6111752390861511,,0.0,,0.3143135905265808,,0.007856654934585094,,0.003590998938307166,,1.0581984519958496,,0.07874160259962082,,0.6989399194717407,,0.7810447812080383,,0.6111752390861511,,0.5260915160179138,,,,,,,,,,,,,,
0,769,,0.15248097479343414,,0.0,,0.5021395683288574,,0.6421322226524353,,0.0,,0.311806321144104,,0.007172471843659878,,0.002977822907269001,,1.1257286071777344,,0.08318285644054413,,0.6319679617881775,,0.670440673828125,,0.6421322226524353,,0.5263654589653015,,,,,,,,,,,,,,
0,779,,0.1354883462190628,,0.0,,0.5026192665100098,,0.6163794994354248,,0.0,,0.3232138156890869,,0.006730090826749802,,0.0029370784759521484,,1.1760034561157227,,0.06538742035627365,,0.5897012948989868,,0.6311657428741455,,0.6163794994354248,,0.5148902535438538,,,,,,,,,,,,,,
0,789,,0.1374284327030182,,0.0,,0.5030040740966797,,0.6123239398002625,,0.0,,0.3288731276988983,,0.006204346194863319,,0.0026876404881477356,,1.2100231647491455,,0.06636952608823776,,0.6339104175567627,,0.7760314345359802,,0.6123239398002625,,0.5192434191703796,,,,,,,,,,,,,,
0,799,,0.14393314719200134,,0.0,,0.5027270913124084,,0.637299656867981,,0.0,,0.30872589349746704,,0.007687858305871487,,0.00363143696449697,,1.095009446144104,,0.07790924608707428,,0.627341628074646,,0.7378966808319092,,0.637299656867981,,0.5185403227806091,,,,,,,,,,,,,,
0,809,,0.13781319558620453,,0.0,,0.5021222233772278,,0.6053860187530518,,0.0,,0.30329352617263794,,0.006610647309571505,,0.003226578701287508,,1.1676132678985596,,0.0704197958111763,,0.6479082107543945,,0.6989203095436096,,0.6053860187530518,,0.508503794670105,,,,,,,,,,,,,,
0,819,,0.14535509049892426,,0.0,,0.5027819275856018,,0.6268532276153564,,0.0,,0.3124837875366211,,0.007882270030677319,,0.003175829304382205,,1.0920730829238892,,0.07727519422769547,,0.687981903553009,,0.671129584312439,,0.6268532276153564,,0.520614743232727,,,,,,,,,,,,,,
0,829,,0.142344132065773,,0.0,,0.5025644302368164,,0.6058403253555298,,0.0,,0.30900079011917114,,0.008369339630007744,,0.0034716730006039143,,1.2621173858642578,,0.07030734419822693,,0.6390053033828735,,0.7819908857345581,,0.6058403253555298,,0.5139278769493103,,,,,,,,,,,,,,
0,839,,0.1529526561498642,,0.0,,0.5026988983154297,,0.6273660659790039,,0.0,,0.3119012117385864,,0.008277378976345062,,0.003288514446467161,,1.0882318019866943,,0.08382684737443924,,0.6507986187934875,,0.8055051565170288,,0.6273660659790039,,0.5274168848991394,,,,,,,,,,,,,,
0,849,,0.1386553943157196,,0.0,,0.5025870203971863,,0.6097111701965332,,0.0,,0.30589884519577026,,0.008237878791987896,,0.0029732203111052513,,1.088368535041809,,0.07085370272397995,,0.6744527816772461,,0.7056297063827515,,0.6097111701965332,,0.5105664730072021,,,,,,,,,,,,,,
0,859,,0.14213362336158752,,0.0,,0.5029084086418152,,0.6462758779525757,,0.0,,0.3030000627040863,,0.008932051248848438,,0.003423908492550254,,1.1653870344161987,,0.07441306859254837,,0.6627734899520874,,0.566560685634613,,0.6462758779525757,,0.5130288600921631,,,,,,,,,,,,,,
0,869,,0.1272980272769928,,0.0,,0.5012498497962952,,0.6522229313850403,,0.0,,0.29704025387763977,,0.006941305007785559,,0.0027415466029196978,,1.115797996520996,,0.06554276496171951,,0.6056573390960693,,0.619892418384552,,0.6522229313850403,,0.4970056414604187,,,,,,,,,,,,,,
0,879,,0.13932159543037415,,0.0,,0.5019444823265076,,0.62042635679245,,0.0,,0.2893019914627075,,0.007652096915990114,,0.00283837434835732,,1.182834267616272,,0.07123850286006927,,0.5841879844665527,,0.7751405239105225,,0.62042635679245,,0.5023990273475647,,,,,,,,,,,,,,
