epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_point_map_epoch,train/L_point_map_step,train/L_screw_self_epoch,train/L_screw_self_step,train/L_screw_twist_gt_traj_epoch,train/L_screw_twist_gt_traj_step,train/L_trajectory_epoch,train/L_trajectory_step,train/L_twist_epoch,train/L_twist_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_point_map,val/L_screw_self,val/L_screw_twist_gt_traj,val/L_trajectory,val/L_twist,val/L_vae_total,val/loss_total
0,9,,0.24951240420341492,,0.0652083307504654,,0.5109674334526062,,0.6678416728973389,,0.6887132525444031,,0.7558939456939697,,0.5438627004623413,,0.6498242616653442,,0.018397634848952293,,0.5776734352111816,,0.6684937477111816,,2.331669330596924,,,,,,,,,,,,
0,19,,0.2136794477701187,,0.07466025650501251,,0.5062177181243896,,0.599920392036438,,0.691937267780304,,0.5429695248603821,,0.3792966902256012,,0.6045194864273071,,0.017727423459291458,,0.5825382471084595,,0.6006669998168945,,2.0697762966156006,,,,,,,,,,,,
0,29,,0.2004055380821228,,0.07714062184095383,,0.5062575936317444,,0.5356440544128418,,0.6831501126289368,,0.543520450592041,,0.24190294742584229,,0.6450835466384888,,0.02281634882092476,,0.5922850370407104,,0.5364154577255249,,1.985918641090393,,,,,,,,,,,,
0,39,,0.1933586299419403,,0.10098312795162201,,0.505317747592926,,0.48695051670074463,,0.6788311004638672,,0.4701922535896301,,0.16281290352344513,,0.6157122850418091,,0.027919381856918335,,0.5132007002830505,,0.4879603385925293,,1.8276525735855103,,,,,,,,,,,,
0,49,,0.19373002648353577,,0.11893820762634277,,0.505614697933197,,0.42918652296066284,,0.6655198931694031,,0.45952463150024414,,0.08121369034051895,,0.6301711797714233,,0.027307754382491112,,0.5421524047851562,,0.4303759038448334,,1.7678050994873047,,,,,,,,,,,,
0,59,,0.1806774139404297,,0.13525062799453735,,0.5045465230941772,,0.48989757895469666,,0.6557707190513611,,0.4348001778125763,,0.05288277193903923,,0.5651038885116577,,0.029217775911092758,,0.4472310245037079,,0.49125009775161743,,1.680740237236023,,,,,,,,,,,,
0,69,,0.17827734351158142,,0.11125513911247253,,0.5058020353317261,,0.44871723651885986,,0.6776922345161438,,0.4276283383369446,,0.03452718257904053,,0.6199867725372314,,0.03868507221341133,,0.4961795210838318,,0.4498297870159149,,1.7143042087554932,,,,,,,,,,,,
0,79,,0.16667036712169647,,0.11406998336315155,,0.5051031708717346,,0.4411441385746002,,0.6416530013084412,,0.40299636125564575,,0.024615826085209846,,0.6260095238685608,,0.03141738101840019,,0.4108521342277527,,0.44228485226631165,,1.6258013248443604,,,,,,,,,,,,
0,89,,0.16694453358650208,,0.07795855402946472,,0.5048329830169678,,0.4323878884315491,,0.6234759092330933,,0.39994195103645325,,0.0256794560700655,,0.6234851479530334,,0.025945445522665977,,0.31365424394607544,,0.4331674873828888,,1.558563470840454,,,,,,,,,,,,
0,99,,0.15585045516490936,,0.07589542120695114,,0.5048872232437134,,0.38210341334342957,,0.6574676036834717,,0.37881582975387573,,0.02192748710513115,,0.6047353148460388,,0.0359061099588871,,0.3888428211212158,,0.3828623592853546,,1.5656476020812988,,,,,,,,,,,,
0,109,,0.168023020029068,,0.05096464976668358,,0.5052820444107056,,0.3904150724411011,,0.6460824608802795,,0.3771124482154846,,0.034159138798713684,,0.6035814881324768,,0.030871814116835594,,0.42612403631210327,,0.39092472195625305,,1.591080665588379,,,,,,,,,,,,
0,119,,0.17013856768608093,,0.043126706033945084,,0.5032898187637329,,0.41467517614364624,,0.6219356060028076,,0.3660520613193512,,0.021019769832491875,,0.6146053075790405,,0.0327310748398304,,0.4967852532863617,,0.4151064455509186,,1.620831847190857,,,,,,,,,,,,
0,129,,0.16233709454536438,,0.03701397031545639,,0.5033217668533325,,0.35529422760009766,,0.6479543447494507,,0.3604513108730316,,0.02267853356897831,,0.6181453466415405,,0.036924999207258224,,0.45160457491874695,,0.35566437244415283,,1.5795412063598633,,,,,,,,,,,,
0,139,,0.15173488855361938,,0.035059548914432526,,0.5034860968589783,,0.3877376914024353,,0.6390070915222168,,0.3550829291343689,,0.021747475489974022,,0.6040046215057373,,0.030132362619042397,,0.5268341898918152,,0.38808828592300415,,1.6100590229034424,,,,,,,,,,,,
