epoch,step,train/L_cf_derivative_epoch,train/L_cf_derivative_step,train/L_cf_position_epoch,train/L_cf_position_step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_cf_derivative,val/L_cf_position,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_vae_total,val/loss_total
0,9,,1.761907935142517,,1.7343567609786987,,0.37205278873443604,,0.0,,1.244019627571106,,0.7699517011642456,,0.6142047643661499,,,5.328369140625,1.7895852327346802,,0.25877660512924194,,3.9652695655822754,,0.7699517011642456,,8.520495414733887,,,,,,,,,,,,,,
0,19,,1.2140220403671265,,1.21706223487854,,0.4106186032295227,,0.0,,0.6402962803840637,,0.6138327121734619,,0.6320840716362,,,4.6968278884887695,1.5282655954360962,,0.3132266402244568,,5.5126543045043945,,0.6138327121734619,,8.084049224853516,,,,,,,,,,,,,,
0,29,,1.3885889053344727,,1.3672301769256592,,0.3447246551513672,,0.0,,0.6644378304481506,,0.7744081020355225,,0.6205471158027649,,,4.517796039581299,0.8480178117752075,,0.27385398745536804,,3.987570285797119,,0.7744081020355225,,6.99570369720459,,,,,,,,,,,,,,
0,39,,1.0919359922409058,,1.1085774898529053,,0.28112149238586426,,0.0,,0.6435625553131104,,0.5684033036231995,,0.6218565106391907,,,3.7119243144989014,0.9351612329483032,,0.29642483592033386,,3.4273924827575684,,0.5684033036231995,,6.067298889160156,,,,,,,,,,,,,,
0,49,,0.8556733131408691,,0.8690844774246216,,0.2672281265258789,,0.0,,0.6291077136993408,,0.46811211109161377,,0.5778905749320984,,,3.013411283493042,1.257400393486023,,0.31058812141418457,,3.2486536502838135,,0.46811211109161377,,5.521224498748779,,,,,,,,,,,,,,
0,59,,0.9372225403785706,,0.9434722661972046,,0.253609299659729,,0.0,,0.6506415605545044,,0.45324021577835083,,0.5778339505195618,,,2.923924207687378,1.4210176467895508,,0.2226569652557373,,3.249220609664917,,0.45324021577835083,,5.59292459487915,,,,,,,,,,,,,,
0,69,,0.7592253684997559,,0.7189090251922607,,0.2847944498062134,,0.0,,0.6436524391174316,,0.45137232542037964,,0.5821563601493835,,,2.997282028198242,1.1141690015792847,,0.22353920340538025,,3.0301883220672607,,0.45137232542037964,,5.156800270080566,,,,,,,,,,,,,,
0,79,,1.1196177005767822,,1.0973219871520996,,0.26048505306243896,,0.0,,0.6468691825866699,,0.6183981895446777,,0.6044891476631165,,,2.7384421825408936,1.4419136047363281,,0.22025135159492493,,3.341550588607788,,0.6183981895446777,,5.72432279586792,,,,,,,,,,,,,,
0,89,,0.9137586355209351,,0.9115487337112427,,0.23730771243572235,,0.0,,0.6454325318336487,,0.5066510438919067,,0.5772336721420288,,,2.1931188106536865,0.804432213306427,,0.2382969707250595,,3.0763983726501465,,0.5066510438919067,,4.797658920288086,,,,,,,,,,,,,,
0,99,,0.8762893676757812,,0.873850405216217,,0.22410771250724792,,0.0,,0.6354313492774963,,0.42539843916893005,,0.5566316246986389,,,2.332612991333008,0.8940964937210083,,0.16816560924053192,,2.811274766921997,,0.42539843916893005,,4.68501091003418,,,,,,,,,,,,,,
