epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_analytic_epoch,train/L_traj_analytic_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_analytic,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total,val/sf3d/loss_total
0,179,,0.2580890655517578,,0.0,,0.6166276931762695,,0.5176351070404053,,0.5957159996032715,,,3.7570321559906006,1.5063865184783936,,0.3470575511455536,,3.5481836795806885,,0.8291594982147217,,0.9686157703399658,,,0.8332079648971558,,0.5176351070404053,,,,,6.402523040771484,,,,,,,,,,,,,,,,,,,,,
0,189,,0.31776100397109985,,0.0,,0.6336659789085388,,0.5343852639198303,,0.5722824335098267,,,4.03201150894165,1.3134374618530273,,0.5854383707046509,,3.8920159339904785,,0.8662471771240234,,1.0725864171981812,,,0.8583452701568604,,0.5343852639198303,,,,,6.806746006011963,,,,,,,,,,,,,,,,,,,,,
0,199,,0.25450605154037476,,0.0,,0.5965451598167419,,0.49061548709869385,,0.5728327035903931,,,3.650355815887451,3.4057650566101074,,0.5004759430885315,,3.491020917892456,,0.7285352349281311,,0.901607096195221,,,0.8558100461959839,,0.49061548709869385,,,,,7.209593296051025,,,,,,,,,,,,,,,,,,,,,
0,209,,0.2201477289199829,,0.0,,1.658141851425171,,1.1614817380905151,,0.6753615736961365,,,4.287561416625977,0.13665400445461273,,0.03649216890335083,,4.897438049316406,,3.5144593715667725,,1.0063607692718506,,,2.125744581222534,,1.1614817380905151,,,,,7.743184566497803,,,,,,,,,,,,,,,,,,,,,
0,219,,0.2441914677619934,,0.0,,0.6309298276901245,,0.6064094305038452,,0.5889055132865906,,,4.328281879425049,2.509847640991211,,0.4882029891014099,,4.437979698181152,,0.9465961456298828,,0.8139704465866089,,,0.9143761396408081,,0.6064094305038452,,,,,7.863970756530762,,,,,,,,,,,,,,,,,,,,,
0,229,,0.2546045780181885,,0.0,,1.3039358854293823,,1.1036194562911987,,0.5871748924255371,,,3.952793598175049,0.13803061842918396,,0.03743086755275726,,4.598499298095703,,1.911905288696289,,0.9648129343986511,,,1.302704095840454,,1.1036194562911987,,,,,5.766419410705566,,,,,,,,,,,,,,,,,,,,,
0,239,,0.2624564468860626,,0.0,,0.5944617390632629,,0.32425153255462646,,0.6230760812759399,,,3.745443820953369,2.00163197517395,,0.3766753077507019,,3.6509368419647217,,0.5843411087989807,,1.0229182243347168,,,0.8711967468261719,,0.32425153255462646,,,,,6.373807907104492,,,,,,,,,,,,,,,,,,,,,
0,249,,0.26097381114959717,,0.0,,1.5801897048950195,,1.1754319667816162,,0.5234591960906982,,,3.8009276390075684,0.17956753075122833,,0.04684901237487793,,3.9926586151123047,,2.289682388305664,,0.9591017365455627,,,1.4296257495880127,,1.1754319667816162,,,,,5.947874069213867,,,,,,,,,,,,,,,,,,,,,
0,259,,0.2985104024410248,,0.0,,0.614620566368103,,0.5569987297058105,,0.624870777130127,,,4.570058822631836,2.2019848823547363,,0.4616938829421997,,3.6834399700164795,,0.8800353407859802,,0.9833846092224121,,,0.902389645576477,,0.5569987297058105,,,,,7.386124610900879,,,,,,,,,,,,,,,,,,,,,
0,269,,0.25529977679252625,,0.0,,0.6106977462768555,,0.5575826168060303,,0.620276689529419,,,3.273059844970703,1.5002223253250122,,0.4654414653778076,,3.4411234855651855,,0.7626501321792603,,0.9706798791885376,,,0.9053324460983276,,0.5575826168060303,,,,,6.124501705169678,,,,,,,,,,,,,,,,,,,,,
0,279,,0.24096952378749847,,0.0,,0.5745159387588501,,0.5373513698577881,,0.5953757762908936,,,4.534974575042725,3.1691176891326904,,0.5831183195114136,,3.920217275619507,,0.7913733124732971,,0.7187432050704956,,,0.8952062726020813,,0.5373513698577881,,,,,7.869194030761719,,,,,,,,,,,,,,,,,,,,,
0,289,,0.2594262957572937,,0.0,,0.5777533650398254,,0.5441360473632812,,0.5686240196228027,,,3.179189443588257,2.123530626296997,,0.4353950023651123,,3.755924701690674,,0.8040236830711365,,0.781744122505188,,,0.9202514886856079,,0.5441360473632812,,,,,6.526013374328613,,,,,,,,,,,,,,,,,,,,,
0,299,,0.1797211468219757,,0.0,,0.8716814517974854,,1.0,,0.5497332215309143,,,0.0,0.0,,212.0621337890625,,3.325746536254883,,1.1368091106414795,,0.7979581356048584,,,0.9961588978767395,,1.0,,,,,3.9992294311523438,,,,,,,,,,,,,,,,,,,,,
0,309,,0.2606274485588074,,0.0,,0.595116376876831,,0.4502194821834564,,0.6053926944732666,,,2.6299030780792236,1.4201881885528564,,0.43806156516075134,,3.6754250526428223,,0.7761620879173279,,0.9231132864952087,,,0.9342844486236572,,0.4502194821834564,,,,,5.813628673553467,,,,,,,,,,,,,,,,,,,,,
0,319,,0.2661029100418091,,0.0,,0.5845630764961243,,0.3839520215988159,,0.5791043043136597,,,3.5064749717712402,1.9209661483764648,,0.4341067671775818,,3.5200281143188477,,0.7400707006454468,,0.8013496398925781,,,0.9100456237792969,,0.3839520215988159,,,,,6.3377203941345215,,,,,,,,,,,,,,,,,,,,,
0,329,,0.2555714547634125,,0.0,,0.6097825765609741,,0.44991809129714966,,0.5895403623580933,,,2.58333420753479,1.4528878927230835,,0.34764787554740906,,3.3209776878356934,,0.7342331409454346,,0.7216127514839172,,,0.9228405952453613,,0.44991809129714966,,,,,5.539063453674316,,,,,,,,,,,,,,,,,,,,,
0,339,,0.22943080961704254,,0.0,,0.5652780532836914,,0.5676910877227783,,0.5278072953224182,,,2.80094575881958,1.328636884689331,,0.44999098777770996,,3.4015746116638184,,0.9763945937156677,,0.880709171295166,,,0.932231605052948,,0.5676910877227783,,,,,5.91207218170166,,,,,,,,,,,,,,,,,,,,,
0,349,,0.2527735233306885,,0.0,,1.21782648563385,,1.151137113571167,,0.5489674806594849,,,4.093027591705322,0.140523761510849,,0.03790196776390076,,3.8863167762756348,,2.095740795135498,,0.9131309986114502,,,1.1780788898468018,,1.151137113571167,,,,,5.505248069763184,,,,,,,,,,,,,,,,,,,,,
0,359,,0.1667892038822174,,0.0,,0.8212099075317383,,1.0,,0.496524840593338,,,0.0,0.0,,208.11614990234375,,3.1048431396484375,,1.1195001602172852,,0.772985577583313,,,0.9867175221443176,,1.0,,,,,3.8006763458251953,,,,,,,,,,,,,,,,,,,,,
0,369,,0.22240884602069855,,0.0,,0.5665042400360107,,0.45887917280197144,,0.4571150839328766,,,4.30154275894165,2.3624250888824463,,0.4783547520637512,,3.3997340202331543,,0.6598694920539856,,0.8786267042160034,,,0.9059609174728394,,0.45887917280197144,,,,,6.783351421356201,,,,,,,,,,,,,,,,,,,,,
0,379,,0.15346232056617737,,0.0,,0.9219580292701721,,1.0,,0.5176833271980286,,,0.0,0.0,,213.055419921875,,3.246641159057617,,1.3587069511413574,,0.7491208910942078,,,1.0003283023834229,,1.0,,,,,4.153140068054199,,,,,,,,,,,,,,,,,,,,,
0,389,,0.13644537329673767,,0.0,,0.9504196643829346,,1.0,,0.4919399917125702,,,0.0,0.0,,207.21017456054688,,2.9714951515197754,,1.49045991897583,,0.7405412793159485,,,1.0067145824432373,,1.0,,,,,4.135880470275879,,,,,,,,,,,,,,,,,,,,,
0,399,,0.2448498010635376,,0.0,,0.5719344615936279,,0.33617329597473145,,0.5151646733283997,,,2.865452766418457,1.7053213119506836,,0.4826822876930237,,3.445488452911377,,0.5686826109886169,,0.7582924962043762,,,0.8912005424499512,,0.33617329597473145,,,,,5.652215957641602,,,,,,,,,,,,,,,,,,,,,
0,409,,0.24177485704421997,,0.0,,0.5849919319152832,,0.45872217416763306,,0.5314355492591858,,,3.1795995235443115,1.5491828918457031,,0.4176262617111206,,3.699186325073242,,0.6886610984802246,,0.8113299608230591,,,0.9260348081588745,,0.45872217416763306,,,,,6.019920825958252,,,,,,,,,,,,,,,,,,,,,
0,419,,0.12829039990901947,,0.0,,0.9803036451339722,,1.0,,0.4870123565196991,,,0.0,0.0,,212.98382568359375,,3.0848357677459717,,1.4304614067077637,,0.7752394080162048,,,1.002328872680664,,1.0,,,,,4.158301830291748,,,,,,,,,,,,,,,,,,,,,
0,429,,0.20706459879875183,,0.0,,1.1666624546051025,,1.1104388236999512,,0.4784717261791229,,,3.3478920459747314,0.16529147326946259,,0.04374568909406662,,3.229592800140381,,1.5041375160217285,,0.9333431124687195,,,0.9994953870773315,,1.1104388236999512,,,,,4.511704921722412,,,,,,,,,,,,,,,,,,,,,
0,439,,0.2581005096435547,,0.0,,0.5880282521247864,,0.43808895349502563,,0.4940473139286041,,,3.1057751178741455,2.632622480392456,,0.6112191677093506,,3.182056188583374,,0.7840501070022583,,0.7819016575813293,,,0.9313303232192993,,0.43808895349502563,,,,,6.439018726348877,,,,,,,,,,,,,,,,,,,,,
0,449,,0.2585386335849762,,0.0,,0.5734461545944214,,0.38021320104599,,0.4616304039955139,,,2.170583963394165,1.6162391901016235,,0.40539616346359253,,2.9875197410583496,,0.621390700340271,,0.8031151294708252,,,0.9221615791320801,,0.38021320104599,,,,,5.0481743812561035,,,,,,,,,,,,,,,,,,,,,
0,459,,0.10085273534059525,,0.0,,0.8457390069961548,,1.0,,0.4411836266517639,,,0.0,0.0,,207.67340087890625,,2.589217185974121,,1.565746784210205,,0.7283735275268555,,,1.0072753429412842,,1.0,,,,,3.9184298515319824,,,,,,,,,,,,,,,,,,,,,
0,469,,0.20292609930038452,,0.0,,1.121600866317749,,1.2251689434051514,,0.38023003935813904,,,3.13289737701416,0.19471986591815948,,0.05204439163208008,,3.3309834003448486,,1.5355184078216553,,0.8519947528839111,,,1.043029546737671,,1.2251689434051514,,,,,4.479385852813721,,,,,,,,,,,,,,,,,,,,,
0,479,,0.1711348295211792,,0.0,,1.1019296646118164,,1.1029390096664429,,0.3634042739868164,,,3.6955604553222656,0.16889390349388123,,0.04345867037773132,,3.1408562660217285,,1.3354003429412842,,0.9688334465026855,,,1.1016149520874023,,1.1029390096664429,,,,,4.208479881286621,,,,,,,,,,,,,,,,,,,,,
0,489,,0.10894907265901566,,0.0,,0.7030138969421387,,1.0,,0.35077720880508423,,,0.0,0.0,,219.66696166992188,,3.121330738067627,,1.2974404096603394,,0.7331293225288391,,,1.0030763149261475,,1.0,,,,,3.8060407638549805,,,,,,,,,,,,,,,,,,,,,
0,499,,0.10595211386680603,,0.0,,0.8016906380653381,,1.0,,0.3676219880580902,,,0.0,0.0,,216.92465209960938,,2.885920763015747,,1.3431980609893799,,0.8190851211547852,,,1.005366325378418,,1.0,,,,,3.8333332538604736,,,,,,,,,,,,,,,,,,,,,
0,509,,0.20438075065612793,,0.0,,0.6077471375465393,,0.3661375641822815,,0.4272552728652954,,,2.549107789993286,2.105617046356201,,0.5533747673034668,,3.048171043395996,,0.6375284790992737,,0.9106017351150513,,,0.9264658689498901,,0.3661375641822815,,,,,5.568424224853516,,,,,,,,,,,,,,,,,,,,,
0,519,,0.2439393699169159,,0.0,,0.5868065357208252,,0.447014719247818,,0.40229880809783936,,,3.367607831954956,2.6876628398895264,,0.5984840393066406,,3.074810028076172,,0.7406907081604004,,0.8057650327682495,,,0.9256081581115723,,0.447014719247818,,,,,6.445003032684326,,,,,,,,,,,,,,,,,,,,,
0,529,,0.10861626267433167,,0.0,,0.757228434085846,,1.0,,0.3813665807247162,,,0.0,0.0,,200.1715545654297,,2.528733491897583,,1.4614734649658203,,0.8213652968406677,,,1.0009784698486328,,1.0,,,,,3.7601284980773926,,,,,,,,,,,,,,,,,,,,,
0,539,,0.17877598106861115,,0.0,,1.2462043762207031,,1.3844013214111328,,0.4120844006538391,,,3.3532493114471436,0.17158494889736176,,0.0430888831615448,,3.425853729248047,,1.4907450675964355,,0.9075773358345032,,,1.0496563911437988,,1.3844013214111328,,,,,4.575993061065674,,,,,,,,,,,,,,,,,,,,,
0,549,,0.21108239889144897,,0.0,,0.5798606276512146,,0.5081904530525208,,0.4015524089336395,,,2.656374931335449,1.829862356185913,,0.45374903082847595,,3.0013132095336914,,0.7600371241569519,,0.7328940629959106,,,0.9287028312683105,,0.5081904530525208,,,,,5.581029891967773,,,,,,,,,,,,,,,,,,,,,
0,559,,0.17290867865085602,,0.0,,1.09255051612854,,1.070695400238037,,0.3251523971557617,,,3.357762336730957,0.18054218590259552,,0.04992491751909256,,3.1285805702209473,,1.3237113952636719,,0.9070347547531128,,,0.9912915229797363,,1.070695400238037,,,,,4.136825084686279,,,,,,,,,,,,,,,,,,,,,
0,569,,0.21086417138576508,,0.0,,0.5650350451469421,,0.42619097232818604,,0.5087890625,,,2.1960365772247314,1.9580113887786865,,0.34335893392562866,,2.5658273696899414,,0.6688798666000366,,0.9334949254989624,,,0.9377831220626831,,0.42619097232818604,,,,,5.055936813354492,,,,,,,,,,,,,,,,,,,,,
0,579,,0.2277926355600357,,0.0,,0.5738743543624878,,0.5116668939590454,,0.4489401578903198,,,2.716716766357422,1.8231582641601562,,0.4230915904045105,,2.919516086578369,,0.7518218755722046,,0.7951439619064331,,,0.9312130212783813,,0.5116668939590454,,,,,5.57420015335083,,,,,,,,,,,,,,,,,,,,,
0,589,,0.10944093018770218,,0.0,,0.9334385395050049,,1.0,,0.3421562612056732,,,0.0,0.0,,213.7653045654297,,2.6759579181671143,,1.4857509136199951,,0.7417219877243042,,,1.0019431114196777,,1.0,,,,,3.88710880279541,,,,,,,,,,,,,,,,,,,,,
0,599,,0.11213907599449158,,0.0,,1.0462521314620972,,1.0,,0.33336928486824036,,,0.0,0.0,,209.98374938964844,,2.748325824737549,,1.3000080585479736,,0.80208420753479,,,1.0019985437393188,,1.0,,,,,3.8210935592651367,,,,,,,,,,,,,,,,,,,,,
0,609,,0.24544835090637207,,0.0,,0.5922703742980957,,0.48121264576911926,,0.4304598867893219,,,2.7642822265625,1.5317410230636597,,0.4477662742137909,,3.373948097229004,,0.8815728425979614,,0.8400963544845581,,,0.9372190833091736,,0.48121264576911926,,,,,5.8151373863220215,,,,,,,,,,,,,,,,,,,,,
0,619,,0.17029908299446106,,0.0,,1.1738536357879639,,1.2141281366348267,,0.3196799159049988,,,3.3383402824401855,0.19130839407444,,0.054011665284633636,,3.1572914123535156,,1.1932001113891602,,0.906947135925293,,,1.0079538822174072,,1.2141281366348267,,,,,4.0572357177734375,,,,,,,,,,,,,,,,,,,,,
0,629,,0.24243421852588654,,0.0,,0.560903012752533,,0.3896597623825073,,0.4203423261642456,,,2.278066873550415,2.223798990249634,,0.4709782004356384,,3.1241722106933594,,0.7444335222244263,,0.8706284761428833,,,0.9227544069290161,,0.3896597623825073,,,,,5.599611282348633,,,,,,,,,,,,,,,,,,,,,
0,639,,0.09157400578260422,,0.0,,0.7216752767562866,,1.0,,0.32470956444740295,,,0.0,0.0,,208.93661499023438,,2.76080060005188,,1.2957777976989746,,0.7919490337371826,,,1.000691294670105,,1.0,,,,,3.64113187789917,,,,,,,,,,,,,,,,,,,,,
0,649,,0.238233745098114,,0.0,,0.5733271837234497,,0.3243558406829834,,0.36542776226997375,,,2.9436519145965576,1.6216390132904053,,0.39684778451919556,,2.766284942626953,,0.5516563057899475,,0.70967036485672,,,0.9131797552108765,,0.3243558406829834,,,,,5.166540622711182,,,,,,,,,,,,,,,,,,,,,
0,659,,0.1928882598876953,,0.0,,1.1059746742248535,,1.2707154750823975,,0.354986310005188,,,3.2119133472442627,0.1739722639322281,,0.046009086072444916,,3.3640663623809814,,1.1609444618225098,,0.8655414581298828,,,0.9365281462669373,,1.2707154750823975,,,,,4.102673053741455,,,,,,,,,,,,,,,,,,,,,
0,669,,0.23393379151821136,,0.0,,0.6262223720550537,,0.46796998381614685,,0.3333654999732971,,,2.1698296070098877,1.123779296875,,0.40990304946899414,,3.161829948425293,,0.8389586210250854,,0.8925139904022217,,,0.9290645122528076,,0.46796998381614685,,,,,5.102375507354736,,,,,,,,,,,,,,,,,,,,,
0,679,,0.09826402366161346,,0.0,,0.744816780090332,,1.0,,0.31055769324302673,,,0.0,0.0,,204.861572265625,,2.4760847091674805,,1.216907262802124,,0.7933368682861328,,,0.9930065870285034,,1.0,,,,,3.4284372329711914,,,,,,,,,,,,,,,,,,,,,
0,689,,0.19273832440376282,,0.0,,0.8614749908447266,,1.3328430652618408,,0.30207183957099915,,,3.48244571685791,0.16791075468063354,,0.0458877794444561,,2.8865299224853516,,1.6002473831176758,,0.8874737024307251,,,1.0095646381378174,,1.3328430652618408,,,,,4.16539192199707,,,,,,,,,,,,,,,,,,,,,
0,699,,0.23608171939849854,,0.0,,0.5618054866790771,,0.44919222593307495,,0.38389766216278076,,,2.717031478881836,1.2629804611206055,,0.4722510278224945,,2.8281736373901367,,0.709562361240387,,0.7929216623306274,,,0.9112531542778015,,0.44919222593307495,,,,,5.165268898010254,,,,,,,,,,,,,,,,,,,,,
0,709,,0.10151251405477524,,0.0,,0.863443911075592,,1.0,,0.2882521152496338,,,0.0,0.0,,218.58700561523438,,2.543224334716797,,1.4615466594696045,,0.7805190086364746,,,0.998649001121521,,1.0,,,,,3.7500226497650146,,,,,,,,,,,,,,,,,,,,,
0,719,,0.17134499549865723,,0.0,,0.9237217903137207,,1.3029446601867676,,0.25485795736312866,,,3.4871246814727783,0.1849030703306198,,0.05053140968084335,,3.124403715133667,,1.2567949295043945,,0.893494725227356,,,1.0513930320739746,,1.3029446601867676,,,,,3.940706253051758,,,,,,,,,,,,,,,,,,,,,
0,729,,0.226546049118042,,0.0,,0.5750083923339844,,0.5271966457366943,,0.36760616302490234,,,1.8279154300689697,1.3001255989074707,,0.45723670721054077,,2.764554023742676,,0.882495641708374,,0.6767798662185669,,,0.9185524582862854,,0.5271966457366943,,,,,4.905590057373047,,,,,,,,,,,,,,,,,,,,,
0,739,,0.17010283470153809,,0.0,,3.2415521144866943,,1.0,,0.3795424699783325,,,0.0,0.0,,0.08315923810005188,,3.2255048751831055,,30.39977264404297,,0.7360130548477173,,,1.0221776962280273,,1.0,,,,,34.27613067626953,,,,,,,,,,,,,,,,,,,,,
0,749,,0.23410829901695251,,0.0,,0.613258957862854,,0.43245255947113037,,0.3777617812156677,,,2.1324892044067383,1.5420911312103271,,0.3951948583126068,,2.9549012184143066,,0.7687020301818848,,0.9132313132286072,,,0.9116131663322449,,0.43245255947113037,,,,,5.109830856323242,,,,,,,,,,,,,,,,,,,,,
0,759,,0.10083495080471039,,0.0,,0.790449857711792,,1.0,,0.2988678812980652,,,0.0,0.0,,201.48568725585938,,2.5764570236206055,,1.577913522720337,,0.7637044191360474,,,0.9995251893997192,,1.0,,,,,3.8430705070495605,,,,,,,,,,,,,,,,,,,,,
0,769,,0.16724443435668945,,0.0,,2.674952983856201,,1.0,,0.3915250897407532,,,0.0,0.0,,0.0809558629989624,,3.0089378356933594,,22.53125762939453,,0.7917121052742004,,,0.9839217662811279,,1.0,,,,,26.048444747924805,,,,,,,,,,,,,,,,,,,,,
0,779,,0.19379380345344543,,0.0,,1.0892448425292969,,1.0727192163467407,,0.2636362314224243,,,3.057295322418213,0.15965396165847778,,0.045424334704875946,,2.756890296936035,,1.4828808307647705,,0.8359629511833191,,,1.1576706171035767,,1.0727192163467407,,,,,4.052644729614258,,,,,,,,,,,,,,,,,,,,,
0,789,,0.11622099578380585,,0.0,,0.7986789345741272,,1.0,,0.338798850774765,,,0.0,0.0,,209.91256713867188,,2.593458652496338,,1.423537254333496,,0.6742072105407715,,,0.9980034232139587,,1.0,,,,,3.6842195987701416,,,,,,,,,,,,,,,,,,,,,
0,799,,0.21217972040176392,,0.0,,0.6144973039627075,,0.30840450525283813,,0.2860149145126343,,,1.6573834419250488,1.6479754447937012,,0.3710154891014099,,2.7712578773498535,,0.6389669179916382,,0.8183233737945557,,,0.8913776874542236,,0.30840450525283813,,,,,4.573331356048584,,,,,,,,,,,,,,,,,,,,,
0,809,,0.1867874562740326,,0.0,,0.9973621368408203,,1.229691982269287,,0.28180599212646484,,,3.39821195602417,0.16348493099212646,,0.04281749576330185,,2.91115140914917,,1.2899943590164185,,0.9102110862731934,,,1.056277871131897,,1.229691982269287,,,,,3.9336535930633545,,,,,,,,,,,,,,,,,,,,,
0,819,,0.17258824408054352,,0.0,,0.9153615236282349,,1.1231772899627686,,0.2558284401893616,,,3.2486438751220703,0.1544659435749054,,0.04309497028589249,,2.817420721054077,,1.3457900285720825,,0.8722723126411438,,,1.063265323638916,,1.1231772899627686,,,,,3.8625259399414062,,,,,,,,,,,,,,,,,,,,,
