epoch,step,train/L_cf_derivative_epoch,train/L_cf_derivative_step,train/L_cf_position_epoch,train/L_cf_position_step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_cf_derivative,val/L_cf_position,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total,val/sf3d/loss_total
0,109,,0.6034823060035706,,0.5971311330795288,,0.1812879741191864,,0.0,,1.0920253992080688,,1.3227537870407104,,0.39662930369377136,,,3.254096746444702,0.19771800935268402,,0.07478699088096619,,3.505411148071289,,,30.68262481689453,,1.3227537870407104,,,,,2.587676763534546,,,,,,,,,,,,,,,,,,,,,
0,119,,0.7048475742340088,,0.7035731673240662,,0.20118209719657898,,0.0,,0.554107666015625,,0.3952048420906067,,0.3626439869403839,,,1.6864314079284668,0.9297233819961548,,0.1431276500225067,,2.5870378017425537,,,0.6733117699623108,,0.3952048420906067,,,,,4.133302211761475,,,,,,,,,,,,,,,,,,,,,
0,129,,0.7044090032577515,,0.6844086647033691,,0.1701991707086563,,0.0,,0.5626459717750549,,0.425578773021698,,0.34699535369873047,,,1.6922496557235718,0.5962907075881958,,0.1305280327796936,,2.3194949626922607,,,0.7429677844047546,,0.425578773021698,,,,,3.8064000606536865,,,,,,,,,,,,,,,,,,,,,
0,139,,0.5460044145584106,,0.5422922372817993,,0.16979669034481049,,0.0,,1.043921947479248,,1.260054588317871,,0.2618359923362732,,,3.5438365936279297,0.32098087668418884,,0.13615278899669647,,2.216745376586914,,,16.163307189941406,,1.260054588317871,,,,,1.8461500406265259,,,,,,,,,,,,,,,,,,,,,
0,149,,0.8854267597198486,,0.8823081254959106,,0.15620476007461548,,0.0,,0.8485737442970276,,1.3203833103179932,,0.2359234094619751,,,3.019411563873291,0.392507940530777,,0.09920220077037811,,2.108351230621338,,,42.524139404296875,,1.3203833103179932,,,,,1.6745264530181885,,,,,,,,,,,,,,,,,,,,,
0,159,,0.6848415732383728,,0.6851791143417358,,0.17358365654945374,,0.0,,0.5551559925079346,,0.4298570156097412,,0.33552390336990356,,,1.0949904918670654,0.524823784828186,,0.14842438697814941,,2.289073944091797,,,0.694985032081604,,0.4298570156097412,,,,,3.4608960151672363,,,,,,,,,,,,,,,,,,,,,
0,169,,0.6432611346244812,,0.6540951728820801,,0.18364843726158142,,0.0,,0.5629929900169373,,0.39187169075012207,,0.28894883394241333,,,1.001975417137146,0.33512476086616516,,0.14020662009716034,,1.6722476482391357,,,0.6672711372375488,,0.39187169075012207,,,,,2.942603349685669,,,,,,,,,,,,,,,,,,,,,
0,179,,0.7267719507217407,,0.7326939105987549,,0.15645559132099152,,0.0,,0.5747140645980835,,0.4652860164642334,,0.3297725021839142,,,0.9903353452682495,0.31461551785469055,,0.10912726819515228,,1.9685484170913696,,,0.739764928817749,,0.4652860164642334,,,,,3.1871211528778076,,,,,,,,,,,,,,,,,,,,,
0,189,,0.7449939250946045,,0.7302956581115723,,0.16653987765312195,,0.0,,0.555621862411499,,0.3827890157699585,,0.24754367768764496,,,0.7560046315193176,0.6861242055892944,,0.2081463634967804,,1.7604448795318604,,,0.7570412158966064,,0.3827890157699585,,,,,3.111902952194214,,,,,,,,,,,,,,,,,,,,,
0,199,,0.592089056968689,,0.5798056721687317,,0.15995648503303528,,0.0,,0.5336520671844482,,0.42381608486175537,,0.31906336545944214,,,0.6309423446655273,0.8794268369674683,,0.14512617886066437,,1.6359057426452637,,,0.7089343667030334,,0.42381608486175537,,,,,2.9437501430511475,,,,,,,,,,,,,,,,,,,,,
0,209,,0.8756836652755737,,0.8933554887771606,,0.15569689869880676,,0.0,,0.6728828549385071,,1.376861810684204,,0.22752077877521515,,,2.0242972373962402,0.4266466200351715,,0.09671187400817871,,1.5123720169067383,,,59.245155334472656,,1.376861810684204,,,,,1.284236192703247,,,,,,,,,,,,,,,,,,,,,
0,219,,0.966971218585968,,1.0446125268936157,,0.16292855143547058,,0.0,,0.5445091128349304,,0.4895489811897278,,0.3171430230140686,,,0.6405755877494812,0.8253239989280701,,0.14247052371501923,,1.6579837799072266,,,0.8617557287216187,,0.4895489811897278,,,,,3.434854030609131,,,,,,,,,,,,,,,,,,,,,
0,229,,0.736171305179596,,0.7545902132987976,,0.18542376160621643,,0.0,,0.6665790677070618,,1.2437596321105957,,0.21389949321746826,,,1.7968987226486206,0.4372573792934418,,0.056934814900159836,,1.3401386737823486,,,35.89581298828125,,1.2437596321105957,,,,,1.2030205726623535,,,,,,,,,,,,,,,,,,,,,
0,239,,0.480615496635437,,0.45908328890800476,,0.14875811338424683,,0.0,,0.5202986001968384,,0.33099448680877686,,0.31403252482414246,,,0.5171436667442322,0.48961320519447327,,0.10582143068313599,,1.3669872283935547,,,0.6413071155548096,,0.33099448680877686,,,,,2.355907917022705,,,,,,,,,,,,,,,,,,,,,
0,249,,0.673189640045166,,0.6503270864486694,,0.1957741677761078,,0.0,,0.6123065948486328,,1.3533849716186523,,0.22061936557292938,,,1.6161372661590576,0.350813627243042,,0.08667828887701035,,1.3105536699295044,,,36.53133010864258,,1.3533849716186523,,,,,1.1696269512176514,,,,,,,,,,,,,,,,,,,,,
0,259,,0.7775161266326904,,0.853921115398407,,0.13414756953716278,,0.0,,0.523636519908905,,0.42326730489730835,,0.32331404089927673,,,0.49978014826774597,0.9546295404434204,,0.1235387772321701,,1.394458293914795,,,0.6692641377449036,,0.42326730489730835,,,,,3.0423073768615723,,,,,,,,,,,,,,,,,,,,,
0,269,,0.7621099948883057,,0.7574041485786438,,0.1486566960811615,,0.0,,0.5244323015213013,,0.4597991406917572,,0.278598427772522,,,0.5630895495414734,0.3236496150493622,,0.12021391093730927,,1.2968933582305908,,,0.8892660140991211,,0.4597991406917572,,,,,2.6150705814361572,,,,,,,,,,,,,,,,,,,,,
0,279,,0.6756302118301392,,0.6461189985275269,,0.16476322710514069,,0.0,,0.5183239579200745,,0.3808853328227997,,0.3295949101448059,,,0.42044907808303833,0.8459607362747192,,0.1752597540616989,,1.1438608169555664,,,0.8678267002105713,,0.3808853328227997,,,,,2.6356678009033203,,,,,,,,,,,,,,,,,,,,,
0,289,,0.6696274280548096,,0.6480820178985596,,0.14443109929561615,,0.0,,0.519917905330658,,0.4088026285171509,,0.2429741621017456,,,0.48786744475364685,0.4578644037246704,,0.1046130582690239,,1.1010496616363525,,,0.7486529350280762,,0.4088026285171509,,,,,2.3818423748016357,,,,,,,,,,,,,,,,,,,,,
0,299,,0.7994610071182251,,0.7521399855613708,,0.06080012395977974,,0.0,,0.47511452436447144,,1.0,,0.2260528802871704,,,0.0,0.0,,199.70751953125,,0.6672750115394592,,,1.1058342456817627,,1.0,,,,,0.7146212458610535,,,,,,,,,,,,,,,,,,,,,
0,309,,0.6763875484466553,,0.6651561856269836,,0.15656918287277222,,0.0,,0.5080488920211792,,0.41584402322769165,,0.42042645812034607,,,0.4587792158126831,0.43980661034584045,,0.116566002368927,,0.988050103187561,,,0.6685549020767212,,0.41584402322769165,,,,,2.417201280593872,,,,,,,,,,,,,,,,,,,,,
0,319,,0.5133841037750244,,0.5027611255645752,,0.12463672459125519,,0.0,,0.5030393600463867,,0.3732662498950958,,0.30424460768699646,,,0.4556819796562195,0.5260736346244812,,0.09545379877090454,,0.822035014629364,,,0.6110583543777466,,0.3732662498950958,,,,,2.1049768924713135,,,,,,,,,,,,,,,,,,,,,
0,329,,0.51825350522995,,0.5007513761520386,,0.1656031310558319,,0.0,,0.5123345255851746,,0.32410484552383423,,0.2752342224121094,,,0.39641061425209045,0.3530420660972595,,0.10785290598869324,,0.9925247430801392,,,0.6133347749710083,,0.32410484552383423,,,,,2.064304828643799,,,,,,,,,,,,,,,,,,,,,
0,339,,0.9626309871673584,,0.9957891702651978,,0.12820720672607422,,0.0,,0.5029754042625427,,0.446213960647583,,0.3569423258304596,,,0.6413198709487915,0.35397472977638245,,0.08181999623775482,,0.8304407596588135,,,0.7889474630355835,,0.446213960647583,,,,,2.666736602783203,,,,,,,,,,,,,,,,,,,,,
0,349,,0.5063533186912537,,0.5326123833656311,,0.13376924395561218,,0.0,,0.48029354214668274,,1.2723078727722168,,0.20090653002262115,,,0.8669974207878113,0.40264829993247986,,0.12113933265209198,,0.7026709914207458,,,19.663177490234375,,1.2723078727722168,,,,,0.7588201761245728,,,,,,,,,,,,,,,,,,,,,
0,359,,0.49406522512435913,,0.5338567495346069,,0.05690903961658478,,0.0,,0.44105109572410583,,1.0,,0.23724868893623352,,,0.0,0.0,,194.69369506835938,,0.5679193735122681,,,1.1254619359970093,,1.0,,,,,0.6515641212463379,,,,,,,,,,,,,,,,,,,,,
0,369,,0.4536778926849365,,0.43718039989471436,,0.1356358826160431,,0.0,,0.5030189752578735,,0.29278719425201416,,0.2674213647842407,,,0.376485675573349,0.401633620262146,,0.08738275617361069,,0.7101964950561523,,,0.6273735165596008,,0.29278719425201416,,,,,1.8244613409042358,,,,,,,,,,,,,,,,,,,,,
0,379,,0.5366526246070862,,0.5419000387191772,,0.0778808444738388,,0.0,,0.40425369143486023,,1.0,,0.22028283774852753,,,0.0,0.0,,197.66848754882812,,0.5057668089866638,,,1.1529203653335571,,1.0,,,,,0.6040920615196228,,,,,,,,,,,,,,,,,,,,,
0,389,,0.3949287235736847,,0.3910972476005554,,0.04746217653155327,,0.0,,0.4011233448982239,,1.0,,0.2139563262462616,,,0.0,0.0,,192.92764282226562,,0.45596474409103394,,,1.2715755701065063,,1.0,,,,,0.5592532753944397,,,,,,,,,,,,,,,,,,,,,
0,399,,0.5311616063117981,,0.5989911556243896,,0.14738653600215912,,0.0,,0.4951300323009491,,0.2087174952030182,,0.2871156930923462,,,0.4125533103942871,0.261646032333374,,0.11653375625610352,,0.7163344621658325,,,0.49529561400413513,,0.2087174952030182,,,,,1.9216997623443604,,,,,,,,,,,,,,,,,,,,,
0,409,,0.6459555625915527,,0.6743292808532715,,0.10663019865751266,,0.0,,0.4932072162628174,,0.30844414234161377,,0.3668709695339203,,,0.5277726054191589,0.6375360488891602,,0.08743011951446533,,0.5997553467750549,,,0.6676419973373413,,0.30844414234161377,,,,,2.238152503967285,,,,,,,,,,,,,,,,,,,,,
0,419,,0.5525187849998474,,0.5398708581924438,,0.03988609090447426,,0.0,,0.38067829608917236,,1.0,,0.2129823863506317,,,0.0,0.0,,198.8785858154297,,0.38575729727745056,,,1.2596485614776611,,1.0,,,,,0.5096520781517029,,,,,,,,,,,,,,,,,,,,,
0,429,,0.4394047260284424,,0.43271636962890625,,0.10677050054073334,,0.0,,0.45202717185020447,,1.2327367067337036,,0.20538631081581116,,,0.923332929611206,0.28548887372016907,,0.11444501578807831,,0.5725146532058716,,,17.681520462036133,,1.2327367067337036,,,,,0.6683493256568909,,,,,,,,,,,,,,,,,,,,,
0,439,,0.4728436768054962,,0.48303014039993286,,0.11842069774866104,,0.0,,0.4992571771144867,,0.2739020586013794,,0.2793508768081665,,,0.3600660264492035,0.9452415704727173,,0.19295093417167664,,0.5328056812286377,,,0.584801435470581,,0.2739020586013794,,,,,2.0840275287628174,,,,,,,,,,,,,,,,,,,,,
0,449,,0.5256605744361877,,0.553918719291687,,0.11471039801836014,,0.0,,0.4890667200088501,,0.3011307716369629,,0.26883864402770996,,,0.40725257992744446,0.6722913384437561,,0.08155816048383713,,0.5942873954772949,,,0.618640661239624,,0.3011307716369629,,,,,2.018486738204956,,,,,,,,,,,,,,,,,,,,,
0,459,,0.6187061667442322,,0.6311831474304199,,0.055582042783498764,,0.0,,0.40552183985710144,,1.0,,0.2225613296031952,,,0.0,0.0,,194.4217529296875,,0.38256335258483887,,,1.290313959121704,,1.0,,,,,0.5331143140792847,,,,,,,,,,,,,,,,,,,,,
0,469,,0.830949604511261,,0.8454954624176025,,0.12169717252254486,,0.0,,0.42983585596084595,,1.3467668294906616,,0.21341457962989807,,,0.989446222782135,0.2821476459503174,,0.09022723883390427,,0.49491506814956665,,,28.184537887573242,,1.3467668294906616,,,,,0.6299313306808472,,,,,,,,,,,,,,,,,,,,,
0,479,,0.4073684811592102,,0.39823949337005615,,0.12083125114440918,,0.0,,0.4181932806968689,,1.2668638229370117,,0.2021828442811966,,,0.8351782560348511,0.386893093585968,,0.114307701587677,,0.4610707759857178,,,26.39583969116211,,1.2668638229370117,,,,,0.6011391282081604,,,,,,,,,,,,,,,,,,,,,
0,489,,0.6617371439933777,,0.6999942064285278,,0.0430992916226387,,0.0,,0.3781892657279968,,1.0,,0.2129584550857544,,,0.0,0.0,,203.2476806640625,,0.35477137565612793,,,1.2990695238113403,,1.0,,,,,0.49450919032096863,,,,,,,,,,,,,,,,,,,,,
0,499,,0.4734002351760864,,0.4894205927848816,,0.04207557439804077,,0.0,,0.3979954421520233,,1.0,,0.21531718969345093,,,0.0,0.0,,202.9600067138672,,0.3566916584968567,,,1.137831211090088,,1.0,,,,,0.5060399174690247,,,,,,,,,,,,,,,,,,,,,
0,509,,0.5076585412025452,,0.5677213072776794,,0.11476172506809235,,0.0,,0.4807250201702118,,0.24748431146144867,,0.26176273822784424,,,0.3996526896953583,1.1211539506912231,,0.14034806191921234,,0.5710076093673706,,,0.5531677007675171,,0.24748431146144867,,,,,2.2361693382263184,,,,,,,,,,,,,,,,,,,,,
0,519,,0.4539947509765625,,0.4571436047554016,,0.1326550841331482,,0.0,,0.49555957317352295,,0.32064276933670044,,0.3025459349155426,,,0.41725650429725647,1.3093242645263672,,0.18014603853225708,,0.5583270788192749,,,0.5863456726074219,,0.32064276933670044,,,,,2.3153722286224365,,,,,,,,,,,,,,,,,,,,,
0,529,,0.5470244288444519,,0.5859211683273315,,0.04329640045762062,,0.0,,0.377494215965271,,1.0,,0.2206152081489563,,,0.0,0.0,,186.3338623046875,,0.34442687034606934,,,1.2935373783111572,,1.0,,,,,0.4929163455963135,,,,,,,,,,,,,,,,,,,,,
0,539,,0.6698366403579712,,0.7173528671264648,,0.12165682017803192,,0.0,,0.3655702769756317,,1.4768043756484985,,0.2018611878156662,,,0.9564728736877441,0.40968701243400574,,0.13488170504570007,,0.43869709968566895,,,17.419132232666016,,1.4768043756484985,,,,,0.5638927221298218,,,,,,,,,,,,,,,,,,,,,
0,549,,0.5043267011642456,,0.5052239894866943,,0.11211692541837692,,0.0,,0.48837950825691223,,0.3325449824333191,,0.26559895277023315,,,0.33798179030418396,0.21853603422641754,,0.08934547752141953,,0.5022987127304077,,,0.6105659008026123,,0.3325449824333191,,,,,1.678625226020813,,,,,,,,,,,,,,,,,,,,,
0,559,,0.5042861700057983,,0.5248477458953857,,0.08823737502098083,,0.0,,0.3547058701515198,,1.2342090606689453,,0.20243608951568604,,,0.6636837124824524,0.2528517246246338,,0.07959816604852676,,0.4007001221179962,,,18.746339797973633,,1.2342090606689453,,,,,0.5230397582054138,,,,,,,,,,,,,,,,,,,,,
0,569,,0.5202862620353699,,0.45963793992996216,,0.12700195610523224,,0.0,,0.48023176193237305,,0.3574073910713196,,0.3938019275665283,,,0.4049702286720276,0.6441500782966614,,0.10312077403068542,,0.5233733057975769,,,0.7894476652145386,,0.3574073910713196,,,,,1.9766666889190674,,,,,,,,,,,,,,,,,,,,,
0,579,,0.6551928520202637,,0.6319751739501953,,0.1272989809513092,,0.0,,0.48466426134109497,,0.41213303804397583,,0.24719169735908508,,,0.5446749329566956,0.610358715057373,,0.09074155986309052,,0.42040252685546875,,,0.7277159690856934,,0.41213303804397583,,,,,2.1007080078125,,,,,,,,,,,,,,,,,,,,,
0,589,,0.38801002502441406,,0.34420910477638245,,0.038945700973272324,,0.0,,0.36324143409729004,,1.0,,0.20434650778770447,,,0.0,0.0,,199.6811981201172,,0.3146873116493225,,,1.3336811065673828,,1.0,,,,,0.46061044931411743,,,,,,,,,,,,,,,,,,,,,
0,599,,0.5356335639953613,,0.5331140160560608,,0.03229030966758728,,0.0,,0.33411598205566406,,1.0,,0.21632516384124756,,,0.0,0.0,,194.92263793945312,,0.31682127714157104,,,1.1526281833648682,,1.0,,,,,0.4497763514518738,,,,,,,,,,,,,,,,,,,,,
0,609,,0.7039213180541992,,0.722819447517395,,0.10451894998550415,,0.0,,0.48421019315719604,,0.3884046971797943,,0.34204673767089844,,,0.40184730291366577,0.41516178846359253,,0.08765625208616257,,0.4104016423225403,,,0.7778578996658325,,0.3884046971797943,,,,,2.039943218231201,,,,,,,,,,,,,,,,,,,,,
0,619,,0.570314884185791,,0.5779275894165039,,0.09189704805612564,,0.0,,0.3665594160556793,,1.2388415336608887,,0.2038361132144928,,,0.5597167611122131,0.37180596590042114,,0.13834428787231445,,0.3635200560092926,,,10.750375747680664,,1.2388415336608887,,,,,0.5129063129425049,,,,,,,,,,,,,,,,,,,,,
0,629,,0.5408228039741516,,0.6241834163665771,,0.09735879302024841,,0.0,,0.48256638646125793,,0.27058273553848267,,0.31927239894866943,,,0.41637447476387024,1.0600894689559937,,0.100852370262146,,0.4389978349208832,,,0.5208621621131897,,0.27058273553848267,,,,,2.217230796813965,,,,,,,,,,,,,,,,,,,,,
0,639,,0.373901903629303,,0.3732096552848816,,0.027827993035316467,,0.0,,0.31283852458000183,,1.0,,0.20740726590156555,,,0.0,0.0,,193.90988159179688,,0.30056124925613403,,,1.1979316473007202,,1.0,,,,,0.42431747913360596,,,,,,,,,,,,,,,,,,,,,
0,649,,0.3193206787109375,,0.3300269842147827,,0.10622866451740265,,0.0,,0.4709036350250244,,0.19915015995502472,,0.24098537862300873,,,0.3544396460056305,0.49306005239486694,,0.07233387976884842,,0.4132998287677765,,,0.35885828733444214,,0.19915015995502472,,,,,1.5052276849746704,,,,,,,,,,,,,,,,,,,,,
0,659,,0.33069849014282227,,0.32514268159866333,,0.08610562980175018,,0.0,,0.32680702209472656,,1.3790861368179321,,0.2096402645111084,,,0.6524784564971924,0.3652852773666382,,0.10627983510494232,,0.36018234491348267,,,15.717074394226074,,1.3790861368179321,,,,,0.4913676381111145,,,,,,,,,,,,,,,,,,,,,
0,669,,0.5019106268882751,,0.49736928939819336,,0.10836095362901688,,0.0,,0.4881061017513275,,0.2854289710521698,,0.2385793924331665,,,0.35348764061927795,0.2594500780105591,,0.08803415298461914,,0.3877014219760895,,,0.601578950881958,,0.2854289710521698,,,,,1.6019436120986938,,,,,,,,,,,,,,,,,,,,,
0,679,,0.47170373797416687,,0.4727848172187805,,0.029835708439350128,,0.0,,0.3151751160621643,,1.0,,0.2136780023574829,,,0.0,0.0,,189.20077514648438,,0.29262495040893555,,,1.1267602443695068,,1.0,,,,,0.42565688490867615,,,,,,,,,,,,,,,,,,,,,
0,689,,0.41745805740356445,,0.40988171100616455,,0.10144665837287903,,0.0,,0.3293668329715729,,1.3675377368927002,,0.20155765116214752,,,0.804099440574646,0.5318588614463806,,0.10552366822957993,,0.3438894748687744,,,36.980220794677734,,1.3675377368927002,,,,,0.48813027143478394,,,,,,,,,,,,,,,,,,,,,
0,699,,0.4846755564212799,,0.5022457838058472,,0.10560649633407593,,0.0,,0.470503568649292,,0.3585473597049713,,0.28921201825141907,,,0.39522838592529297,0.3033713698387146,,0.10909557342529297,,0.4333318769931793,,,0.537872314453125,,0.3585473597049713,,,,,1.734694004058838,,,,,,,,,,,,,,,,,,,,,
0,709,,0.5335359573364258,,0.4972018897533417,,0.0323299802839756,,0.0,,0.2953120172023773,,1.0,,0.22101636230945587,,,0.0,0.0,,205.2422332763672,,0.2922151982784271,,,1.5038628578186035,,1.0,,,,,0.4204367697238922,,,,,,,,,,,,,,,,,,,,,
0,719,,0.5797055959701538,,0.6113780736923218,,0.07522709667682648,,0.0,,0.31623661518096924,,1.309791088104248,,0.2007519006729126,,,0.6687383651733398,0.5051965713500977,,0.072941355407238,,0.33635738492012024,,,33.67205047607422,,1.309791088104248,,,,,0.4642864763736725,,,,,,,,,,,,,,,,,,,,,
0,729,,0.6801274418830872,,0.6605261564254761,,0.1045665368437767,,0.0,,0.47559720277786255,,0.4565173387527466,,0.27100592851638794,,,0.35602909326553345,0.6614581346511841,,0.12245001643896103,,0.42096108198165894,,,0.7384900450706482,,0.4565173387527466,,,,,2.0948188304901123,,,,,,,,,,,,,,,,,,,,,
0,739,,0.41740280389785767,,0.4288826286792755,,0.07445710152387619,,0.0,,0.740503191947937,,1.0,,0.24964755773544312,,,0.0,0.0,,0.17523448169231415,,0.4187101721763611,,,29.88167381286621,,1.0,,,,,0.7416589260101318,,,,,,,,,,,,,,,,,,,,,
0,749,,0.3989465832710266,,0.4129110872745514,,0.09388085454702377,,0.0,,0.4754014313220978,,0.24446044862270355,,0.2748367190361023,,,0.34047582745552063,0.6041308045387268,,0.0934363305568695,,0.41942670941352844,,,0.49446359276771545,,0.24446044862270355,,,,,1.685935616493225,,,,,,,,,,,,,,,,,,,,,
0,759,,0.36124294996261597,,0.34301477670669556,,0.03422529250383377,,0.0,,0.30464982986450195,,1.0,,0.20719148218631744,,,0.0,0.0,,188.24436950683594,,0.3081124424934387,,,1.3045265674591064,,1.0,,,,,0.42708951234817505,,,,,,,,,,,,,,,,,,,,,
0,769,,0.38468071818351746,,0.3671822249889374,,0.07073274254798889,,0.0,,0.6041126251220703,,1.0,,0.23703844845294952,,,0.0,0.0,,0.14352548122406006,,0.42060422897338867,,,24.925275802612305,,1.0,,,,,0.6662440299987793,,,,,,,,,,,,,,,,,,,,,
0,779,,0.4165151119232178,,0.4267579913139343,,0.08137521147727966,,0.0,,0.36109134554862976,,1.0188071727752686,,0.20624734461307526,,,0.6128583550453186,0.3471408188343048,,0.09828221052885056,,0.3412424921989441,,,50.6455078125,,1.0188071727752686,,,,,0.4949781894683838,,,,,,,,,,,,,,,,,,,,,
0,789,,0.5068796873092651,,0.5376452207565308,,0.037330418825149536,,0.0,,0.3047560453414917,,1.0,,0.21459054946899414,,,0.0,0.0,,196.4484100341797,,0.28755998611450195,,,1.2397749423980713,,1.0,,,,,0.42211848497390747,,,,,,,,,,,,,,,,,,,,,
0,799,,0.36331313848495483,,0.35484182834625244,,0.07856518030166626,,0.0,,0.4656316339969635,,0.23028242588043213,,0.22672556340694427,,,0.39002856612205505,0.34074723720550537,,0.05644015222787857,,0.3349064588546753,,,0.44656017422676086,,0.23028242588043213,,,,,1.4165054559707642,,,,,,,,,,,,,,,,,,,,,
0,809,,0.39874809980392456,,0.40773987770080566,,0.07471072673797607,,0.0,,0.32178622484207153,,1.1780284643173218,,0.2219231128692627,,,0.6639697551727295,0.337801456451416,,0.11908864974975586,,0.353324830532074,,,18.964035034179688,,1.1780284643173218,,,,,0.48587244749069214,,,,,,,,,,,,,,,,,,,,,
0,819,,0.33033663034439087,,0.33237171173095703,,0.07558571547269821,,0.0,,0.2888209819793701,,1.1894147396087646,,0.2061089426279068,,,0.7219069004058838,0.429983913898468,,0.08687810599803925,,0.3295447826385498,,,30.86224365234375,,1.1894147396087646,,,,,0.45003020763397217,,,,,,,,,,,,,,,,,,,,,
