epoch,step,train/L_cf_derivative_epoch,train/L_cf_derivative_step,train/L_cf_position_epoch,train/L_cf_position_step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_cf_derivative,val/L_cf_position,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total,val/sf3d/loss_total
0,109,,0.5378497838973999,,0.5423993468284607,,0.19722986221313477,,0.0,,0.5638325810432434,,0.35386502742767334,,0.3418577015399933,,,0.9599100351333618,0.6045954823493958,,0.1870693415403366,,1.8730943202972412,,,0.5837746262550354,,0.35386502742767334,,3.0831265449523926,,,,,,,,,,,,,,,,,,
0,119,,0.6992034912109375,,0.694389820098877,,0.21108971536159515,,0.0,,0.5464545488357544,,0.4325539469718933,,0.3151543438434601,,,1.2302886247634888,0.8799217343330383,,0.184043750166893,,2.112490653991699,,,0.7159607410430908,,0.4325539469718933,,3.650388240814209,,,,,,,,,,,,,,,,,,
0,129,,0.7268606424331665,,0.7209494113922119,,0.16220620274543762,,0.0,,0.6135374307632446,,0.46705666184425354,,0.3193894326686859,,,0.8890510201454163,0.42315346002578735,,0.12086331844329834,,2.1243581771850586,,,0.781974196434021,,0.46705666184425354,,3.280757188796997,,,,,,,,,,,,,,,,,,
0,139,,0.4689786732196808,,0.46746501326560974,,0.16336104273796082,,0.0,,0.5572925806045532,,0.30457913875579834,,0.33530768752098083,,,1.3640326261520386,0.31271398067474365,,0.11813142150640488,,1.8149977922439575,,,0.5823848843574524,,0.30457913875579834,,2.9526729583740234,,,,,,,,,,,,,,,,,,
0,149,,0.6272130608558655,,0.6373672485351562,,0.15074202418327332,,0.0,,0.552771270275116,,0.3628520965576172,,0.35793599486351013,,,0.7265957593917847,0.1829027384519577,,0.15681038796901703,,2.351534843444824,,,0.6489375829696655,,0.3628520965576172,,3.0584397315979004,,,,,,,,,,,,,,,,,,
0,159,,0.7334809899330139,,0.7455871105194092,,0.1393703669309616,,0.0,,0.5581997632980347,,0.46686238050460815,,0.3171533942222595,,,0.5187457203865051,0.43452686071395874,,0.12149535864591599,,1.9971076250076294,,,0.9050183296203613,,0.46686238050460815,,3.022317886352539,,,,,,,,,,,,,,,,,,
0,169,,0.5883018970489502,,0.5895820260047913,,0.13563886284828186,,0.0,,0.518426775932312,,0.35282284021377563,,0.3530741333961487,,,0.6678218245506287,0.5024852156639099,,0.0994177907705307,,1.5577765703201294,,,0.6210094690322876,,0.35282284021377563,,2.6833138465881348,,,,,,,,,,,,,,,,,,
0,179,,0.6629560589790344,,0.6709973812103271,,0.11495834589004517,,0.0,,0.5558494329452515,,0.3792951703071594,,0.28408727049827576,,,0.46969062089920044,0.5652365684509277,,0.08337011188268661,,1.4365413188934326,,,0.76353520154953,,0.3792951703071594,,2.615511894226074,,,,,,,,,,,,,,,,,,
0,189,,0.48500263690948486,,0.478599488735199,,0.12943215668201447,,0.0,,0.5269063711166382,,0.32958316802978516,,0.3154657781124115,,,0.5108338594436646,0.41670477390289307,,0.10844691842794418,,1.4570214748382568,,,0.5380037426948547,,0.32958316802978516,,2.3757965564727783,,,,,,,,,,,,,,,,,,
0,199,,0.5817176103591919,,0.5763945579528809,,0.12857669591903687,,0.0,,0.525669276714325,,0.37085485458374023,,0.35916388034820557,,,0.45510947704315186,0.22056008875370026,,0.08170074224472046,,1.4547812938690186,,,0.6647629737854004,,0.37085485458374023,,2.374602794647217,,,,,,,,,,,,,,,,,,
0,209,,0.5250911116600037,,0.4911539852619171,,0.1399874985218048,,0.0,,0.5361164212226868,,0.3553176522254944,,0.37161684036254883,,,0.44669076800346375,0.3107225298881531,,0.10971304774284363,,1.2695186138153076,,,0.6785745620727539,,0.3553176522254944,,2.260995626449585,,,,,,,,,,,,,,,,,,
0,219,,0.5989166498184204,,0.5581530332565308,,0.12965117394924164,,0.0,,0.5291237235069275,,0.4173352122306824,,0.3125685155391693,,,0.48832210898399353,0.5632264614105225,,0.11464133858680725,,1.1878851652145386,,,0.6655291318893433,,0.4173352122306824,,2.4295296669006348,,,,,,,,,,,,,,,,,,
0,229,,0.581491231918335,,0.5512953400611877,,0.13807454705238342,,0.0,,0.5136612057685852,,0.33576086163520813,,0.3160761594772339,,,0.48980677127838135,0.5796959400177002,,0.10920801013708115,,1.4052391052246094,,,0.6863616704940796,,0.33576086163520813,,2.495056629180908,,,,,,,,,,,,,,,,,,
0,239,,0.5459681749343872,,0.5375597476959229,,0.11604423820972443,,0.0,,0.5098496079444885,,0.3705092668533325,,0.303580641746521,,,0.4427907168865204,0.5385001301765442,,0.10518205165863037,,1.2653861045837402,,,0.7270400524139404,,0.3705092668533325,,2.363481283187866,,,,,,,,,,,,,,,,,,
0,249,,0.7357837557792664,,0.7502518892288208,,0.11549749225378036,,0.0,,0.5186115503311157,,0.4765068292617798,,0.37359732389450073,,,0.5039464831352234,0.7852225303649902,,0.1183408722281456,,1.3871989250183105,,,0.7974360585212708,,0.4765068292617798,,2.8897128105163574,,,,,,,,,,,,,,,,,,
0,259,,0.5722429752349854,,0.5385833978652954,,0.12266670912504196,,0.0,,0.5020769834518433,,0.4581120014190674,,0.3332411050796509,,,0.37134337425231934,0.2087506204843521,,0.12421278655529022,,1.1812329292297363,,,0.7823314666748047,,0.4581120014190674,,2.189401626586914,,,,,,,,,,,,,,,,,,
0,269,,0.7308711409568787,,0.7615568041801453,,0.1203705370426178,,0.0,,0.5032551288604736,,0.2622467279434204,,0.27996110916137695,,,0.39863383769989014,0.6714381575584412,,0.08621358126401901,,1.041353464126587,,,0.6656666398048401,,0.2622467279434204,,2.4432930946350098,,,,,,,,,,,,,,,,,,
0,279,,0.3981274962425232,,0.40339237451553345,,0.09651167690753937,,0.0,,0.5058508515357971,,0.23770469427108765,,0.29767054319381714,,,0.3938431441783905,1.098098874092102,,0.12533336877822876,,0.8618143796920776,,,0.5703107118606567,,0.23770469427108765,,2.211806058883667,,,,,,,,,,,,,,,,,,
0,289,,0.49407848715782166,,0.4869873523712158,,0.1328597366809845,,0.0,,0.5012937784194946,,0.31659290194511414,,0.29216986894607544,,,0.4144473671913147,0.3343310058116913,,0.11157383769750595,,0.8598998785018921,,,0.5479526519775391,,0.31659290194511414,,1.9685715436935425,,,,,,,,,,,,,,,,,,
0,299,,0.524058997631073,,0.5001243948936462,,0.10284881293773651,,0.0,,0.49928969144821167,,0.42794573307037354,,0.259846568107605,,,0.4428345859050751,0.2824661433696747,,0.07102151960134506,,0.9083743691444397,,,0.6832287907600403,,0.42794573307037354,,1.9974381923675537,,,,,,,,,,,,,,,,,,
0,309,,0.38480353355407715,,0.36363571882247925,,0.11662217974662781,,0.0,,0.5006836652755737,,0.2580668032169342,,0.2378036230802536,,,0.39074549078941345,0.4789240062236786,,0.10017634928226471,,0.8691914677619934,,,0.6119905710220337,,0.2580668032169342,,1.8397424221038818,,,,,,,,,,,,,,,,,,
0,319,,0.41843655705451965,,0.389308899641037,,0.10006532073020935,,0.0,,0.49157339334487915,,0.30392369627952576,,0.2550654113292694,,,0.37464872002601624,0.41880765557289124,,0.10475721210241318,,0.8900821805000305,,,0.5839934349060059,,0.30392369627952576,,1.8587708473205566,,,,,,,,,,,,,,,,,,
0,329,,0.4194842576980591,,0.40762951970100403,,0.1174616739153862,,0.0,,0.4846261441707611,,0.2639036774635315,,0.2775975465774536,,,0.4642413556575775,0.2980949878692627,,0.059705957770347595,,0.7165131568908691,,,0.560051441192627,,0.2639036774635315,,1.7487016916275024,,,,,,,,,,,,,,,,,,
0,339,,0.432155966758728,,0.4772186875343323,,0.11156383901834488,,0.0,,0.4880119860172272,,0.2729068994522095,,0.27230387926101685,,,0.3437676429748535,1.3305202722549438,,0.14066684246063232,,0.8169146180152893,,,0.5532171726226807,,0.2729068994522095,,2.365546464920044,,,,,,,,,,,,,,,,,,
0,349,,0.5822213888168335,,0.6291872262954712,,0.10663770884275436,,0.0,,0.4848303198814392,,0.3353738784790039,,0.2673952579498291,,,0.38665011525154114,0.5668137669563293,,0.08509135246276855,,0.7189655303955078,,,0.5125983953475952,,0.3353738784790039,,2.1050662994384766,,,,,,,,,,,,,,,,,,
0,359,,0.3795994520187378,,0.37030500173568726,,0.10928172618150711,,0.0,,0.4872169494628906,,0.2668735384941101,,0.2390836477279663,,,0.4241270124912262,0.32458895444869995,,0.081083744764328,,0.6072630286216736,,,0.5057048797607422,,0.2668735384941101,,1.6400644779205322,,,,,,,,,,,,,,,,,,
0,369,,0.48525702953338623,,0.472078800201416,,0.09248742461204529,,0.0,,0.49109625816345215,,0.3977324366569519,,0.2805066704750061,,,0.339661568403244,0.2643391788005829,,0.07814884185791016,,0.8152633905410767,,,0.569900393486023,,0.3977324366569519,,1.8516967296600342,,,,,,,,,,,,,,,,,,
0,379,,0.429587721824646,,0.4078509211540222,,0.13356299698352814,,0.0,,0.4948013722896576,,0.33936890959739685,,0.2755674421787262,,,0.3669385313987732,0.4868800938129425,,0.08217659592628479,,0.6504450440406799,,,0.5632179379463196,,0.33936890959739685,,1.8227214813232422,,,,,,,,,,,,,,,,,,
0,389,,0.3698378801345825,,0.3537350296974182,,0.10883759707212448,,0.0,,0.4837287366390228,,0.28383129835128784,,0.26274922490119934,,,0.37000688910484314,0.19484198093414307,,0.08912276476621628,,0.6283921003341675,,,0.6381883025169373,,0.28383129835128784,,1.5644903182983398,,,,,,,,,,,,,,,,,,
0,399,,0.4039175510406494,,0.3938378095626831,,0.08718821406364441,,0.0,,0.48143526911735535,,0.3074028789997101,,0.2733161449432373,,,0.3572181463241577,0.3515469431877136,,0.07208437472581863,,0.5438804030418396,,,0.4923887848854065,,0.3074028789997101,,1.6308740377426147,,,,,,,,,,,,,,,,,,
0,409,,0.36213231086730957,,0.3448242247104645,,0.12249626964330673,,0.0,,0.488209992647171,,0.28150293231010437,,0.31181150674819946,,,0.32610929012298584,0.36992934346199036,,0.08392158150672913,,0.5348009467124939,,,0.4957830309867859,,0.28150293231010437,,1.6042152643203735,,,,,,,,,,,,,,,,,,
0,419,,0.42613065242767334,,0.4411230683326721,,0.09148318320512772,,0.0,,0.46729081869125366,,0.2958241105079651,,0.25619637966156006,,,0.3412947952747345,0.273142009973526,,0.07578526437282562,,0.5816522836685181,,,0.5504360198974609,,0.2958241105079651,,1.6324574947357178,,,,,,,,,,,,,,,,,,
0,429,,0.5523236989974976,,0.5422313213348389,,0.0829983651638031,,0.0,,0.46830084919929504,,0.3963587284088135,,0.2934945523738861,,,0.3636365830898285,0.41400203108787537,,0.11153584718704224,,0.5793740749359131,,,0.821153998374939,,0.3963587284088135,,1.897081732749939,,,,,,,,,,,,,,,,,,
0,439,,0.37821024656295776,,0.38024017214775085,,0.11456911265850067,,0.0,,0.46860605478286743,,0.22844067215919495,,0.2306397259235382,,,0.5056224465370178,0.24479161202907562,,0.06060662120580673,,0.5672576427459717,,,0.5871809720993042,,0.22844067215919495,,1.5905070304870605,,,,,,,,,,,,,,,,,,
0,449,,0.4105280339717865,,0.41118642687797546,,0.11228331923484802,,0.0,,0.46371206641197205,,0.28985312581062317,,0.2500734329223633,,,0.4106617271900177,0.342019647359848,,0.09813611209392548,,0.5425453186035156,,,0.564970850944519,,0.28985312581062317,,1.665828824043274,,,,,,,,,,,,,,,,,,
0,459,,0.31952184438705444,,0.31109732389450073,,0.09538337588310242,,0.0,,0.46481284499168396,,0.23186063766479492,,0.2753100097179413,,,0.4137871265411377,0.29660117626190186,,0.05933263897895813,,0.5350561141967773,,,0.46077099442481995,,0.23186063766479492,,1.4971692562103271,,,,,,,,,,,,,,,,,,
0,469,,0.3721699118614197,,0.3511844873428345,,0.09926199913024902,,0.0,,0.47027587890625,,0.29138344526290894,,0.23801620304584503,,,0.36800605058670044,0.34933602809906006,,0.09118779748678207,,0.5057764649391174,,,0.5720664262771606,,0.29138344526290894,,1.5578064918518066,,,,,,,,,,,,,,,,,,
0,479,,0.38427335023880005,,0.38395920395851135,,0.0936393216252327,,0.0,,0.4537443220615387,,0.2406759262084961,,0.2669174075126648,,,0.39795950055122375,0.23589250445365906,,0.07679440081119537,,0.4507913291454315,,,0.5020506381988525,,0.2406759262084961,,1.492166519165039,,,,,,,,,,,,,,,,,,
0,489,,0.4336012899875641,,0.4497735798358917,,0.09805547446012497,,0.0,,0.44580942392349243,,0.2671797573566437,,0.2652606964111328,,,0.3578501343727112,0.4333324432373047,,0.08238989114761353,,0.45439472794532776,,,0.5557702779769897,,0.2671797573566437,,1.6519098281860352,,,,,,,,,,,,,,,,,,
0,499,,0.41924184560775757,,0.4270872473716736,,0.08170942962169647,,0.0,,0.4643699824810028,,0.24620676040649414,,0.24322235584259033,,,0.34248486161231995,0.5968926548957825,,0.08540555834770203,,0.4344831705093384,,,0.5275861024856567,,0.24620676040649414,,1.6744747161865234,,,,,,,,,,,,,,,,,,
0,509,,0.5042219161987305,,0.5163034200668335,,0.08750651031732559,,0.0,,0.4596731960773468,,0.3196709156036377,,0.2516164779663086,,,0.3981970548629761,0.3122672140598297,,0.06519852578639984,,0.5243030786514282,,,0.6381099820137024,,0.3196709156036377,,1.7255200147628784,,,,,,,,,,,,,,,,,,
0,519,,0.38287192583084106,,0.36696362495422363,,0.0966658741235733,,0.0,,0.46105748414993286,,0.2725309133529663,,0.2981540560722351,,,0.3755662143230438,0.14509157836437225,,0.07762955129146576,,0.40809178352355957,,,0.48990076780319214,,0.2725309133529663,,1.4343574047088623,,,,,,,,,,,,,,,,,,
0,529,,0.39625513553619385,,0.3970091938972473,,0.08739589899778366,,0.0,,0.45970356464385986,,0.23674052953720093,,0.30424946546554565,,,0.34501662850379944,0.27672868967056274,,0.07074347138404846,,0.4168330729007721,,,0.49156445264816284,,0.23674052953720093,,1.4957149028778076,,,,,,,,,,,,,,,,,,
0,539,,0.3359390199184418,,0.3586369752883911,,0.08458136767148972,,0.0,,0.44499075412750244,,0.19635623693466187,,0.2732434570789337,,,0.3406888544559479,0.5921626091003418,,0.062305551022291183,,0.3998695909976959,,,0.40024301409721375,,0.19635623693466187,,1.5557363033294678,,,,,,,,,,,,,,,,,,
0,549,,0.3652763366699219,,0.3768128752708435,,0.10693533718585968,,0.0,,0.46463897824287415,,0.2547084093093872,,0.25145161151885986,,,0.31697797775268555,0.153832346200943,,0.07636003941297531,,0.42802223563194275,,,0.5167322754859924,,0.2547084093093872,,1.4032762050628662,,,,,,,,,,,,,,,,,,
0,559,,0.4085986614227295,,0.3700888156890869,,0.08669720590114594,,0.0,,0.4678247570991516,,0.3391914665699005,,0.2903534173965454,,,0.3520048260688782,0.16021470725536346,,0.06948649883270264,,0.46699202060699463,,,0.5092359781265259,,0.3391914665699005,,1.486471176147461,,,,,,,,,,,,,,,,,,
0,569,,0.46046894788742065,,0.4083038568496704,,0.08394681662321091,,0.0,,0.45791885256767273,,0.3578454256057739,,0.26732271909713745,,,0.3354581594467163,0.20011651515960693,,0.06824634969234467,,0.4042564034461975,,,0.656890869140625,,0.3578454256057739,,1.4958595037460327,,,,,,,,,,,,,,,,,,
0,579,,0.2669816017150879,,0.27220138907432556,,0.08645594120025635,,0.0,,0.4619027078151703,,0.11973650753498077,,0.24906641244888306,,,0.41315987706184387,0.32035917043685913,,0.0513833612203598,,0.42504480481147766,,,0.3902563750743866,,0.11973650753498077,,1.3357558250427246,,,,,,,,,,,,,,,,,,
0,589,,0.36143848299980164,,0.365475594997406,,0.07997721433639526,,0.0,,0.4667488634586334,,0.24126003682613373,,0.25901222229003906,,,0.35058167576789856,0.47010254859924316,,0.06280365586280823,,0.3760940730571747,,,0.5027575492858887,,0.24126003682613373,,1.5187656879425049,,,,,,,,,,,,,,,,,,
0,599,,0.36128103733062744,,0.3665950298309326,,0.08628323674201965,,0.0,,0.4575546979904175,,0.25991272926330566,,0.29030320048332214,,,0.3571573495864868,0.40034744143486023,,0.06253913044929504,,0.33972081542015076,,,0.5526514053344727,,0.25991272926330566,,1.493504285812378,,,,,,,,,,,,,,,,,,
0,609,,0.46754777431488037,,0.4985269010066986,,0.08264870941638947,,0.0,,0.43906840682029724,,0.2659895420074463,,0.2466246634721756,,,0.32999950647354126,0.9939025640487671,,0.10036640614271164,,0.41632962226867676,,,0.49523141980171204,,0.2659895420074463,,1.935991644859314,,,,,,,,,,,,,,,,,,
0,619,,0.41669371724128723,,0.3875325918197632,,0.08553515374660492,,0.0,,0.458670437335968,,0.2955753803253174,,0.3134196400642395,,,0.30402857065200806,0.322617769241333,,0.06532186269760132,,0.4050171971321106,,,0.5474646091461182,,0.2955753803253174,,1.5126255750656128,,,,,,,,,,,,,,,,,,
0,629,,0.26810741424560547,,0.26397496461868286,,0.0696869045495987,,0.0,,0.4371255934238434,,0.1828955113887787,,0.27188122272491455,,,0.3450053036212921,0.13576535880565643,,0.047932565212249756,,0.3737705945968628,,,0.42750224471092224,,0.1828955113887787,,1.1960065364837646,,,,,,,,,,,,,,,,,,
0,639,,0.3269200921058655,,0.3161437511444092,,0.07005459070205688,,0.0,,0.45763128995895386,,0.23091243207454681,,0.2765781283378601,,,0.35543325543403625,0.24845899641513824,,0.05947686359286308,,0.3682047724723816,,,0.5177420973777771,,0.23091243207454681,,1.349518895149231,,,,,,,,,,,,,,,,,,
0,649,,0.370441734790802,,0.362900972366333,,0.08244022727012634,,0.0,,0.453490674495697,,0.19621235132217407,,0.30941253900527954,,,0.34681394696235657,0.1942814737558365,,0.04734550416469574,,0.35489708185195923,,,0.5076904296875,,0.19621235132217407,,1.3553478717803955,,,,,,,,,,,,,,,,,,
0,659,,0.4519093930721283,,0.48178941011428833,,0.1032089963555336,,0.0,,0.4599601924419403,,0.31463027000427246,,0.30550140142440796,,,0.36047714948654175,0.6303679347038269,,0.06866911053657532,,0.3792544901371002,,,0.5303611755371094,,0.31463027000427246,,1.7928242683410645,,,,,,,,,,,,,,,,,,
0,669,,0.3648943305015564,,0.4144302308559418,,0.07846829295158386,,0.0,,0.4382011294364929,,0.15341530740261078,,0.26003554463386536,,,0.32562997937202454,0.5875602960586548,,0.06993040442466736,,0.36655956506729126,,,0.3947712779045105,,0.15341530740261078,,1.554330587387085,,,,,,,,,,,,,,,,,,
0,679,,0.28159797191619873,,0.27204668521881104,,0.07636351883411407,,0.0,,0.45199456810951233,,0.20433606207370758,,0.2816407382488251,,,0.32640504837036133,0.24474138021469116,,0.05795011669397354,,0.4045925736427307,,,0.4339847266674042,,0.20433606207370758,,1.2960587739944458,,,,,,,,,,,,,,,,,,
0,689,,0.35909274220466614,,0.3815147876739502,,0.09575308114290237,,0.0,,0.4548783004283905,,0.19422590732574463,,0.25612592697143555,,,0.3523574471473694,0.8484324216842651,,0.11508901417255402,,0.37038591504096985,,,0.4833073019981384,,0.19422590732574463,,1.725138783454895,,,,,,,,,,,,,,,,,,
0,699,,0.40713274478912354,,0.4635038375854492,,0.08126932382583618,,0.0,,0.4331361651420593,,0.21618333458900452,,0.28058934211730957,,,0.34527716040611267,1.0754806995391846,,0.0802520364522934,,0.35871198773384094,,,0.4480416476726532,,0.21618333458900452,,1.8989537954330444,,,,,,,,,,,,,,,,,,
0,709,,0.27508795261383057,,0.26421406865119934,,0.08552755415439606,,0.0,,0.44387516379356384,,0.16204535961151123,,0.25066205859184265,,,0.3207938075065613,0.46336010098457336,,0.05180428549647331,,0.3542981743812561,,,0.3504663109779358,,0.16204535961151123,,1.3303972482681274,,,,,,,,,,,,,,,,,,
0,719,,0.39555037021636963,,0.39703136682510376,,0.08594448864459991,,0.0,,0.45649826526641846,,0.21048051118850708,,0.25266483426094055,,,0.33558449149131775,0.34936606884002686,,0.04348708316683769,,0.3549659252166748,,,0.44979915022850037,,0.21048051118850708,,1.4415271282196045,,,,,,,,,,,,,,,,,,
0,729,,0.24905794858932495,,0.2391844242811203,,0.06528718769550323,,0.0,,0.43050694465637207,,0.1993374228477478,,0.2549060881137848,,,0.3146640360355377,0.16253992915153503,,0.057868313044309616,,0.3329140543937683,,,0.4051961600780487,,0.1993374228477478,,1.1481964588165283,,,,,,,,,,,,,,,,,,
0,739,,0.3109428882598877,,0.3017866015434265,,0.08098943531513214,,0.0,,0.44317376613616943,,0.16661682724952698,,0.2269371896982193,,,0.38355541229248047,0.3778631389141083,,0.06536120921373367,,0.3635445535182953,,,0.5059218406677246,,0.16661682724952698,,1.3558075428009033,,,,,,,,,,,,,,,,,,
0,749,,0.22700057923793793,,0.23962333798408508,,0.08062712848186493,,0.0,,0.42593085765838623,,0.13770917057991028,,0.23044396936893463,,,0.374056875705719,0.48658910393714905,,0.06108381599187851,,0.3938084840774536,,,0.34868645668029785,,0.13770917057991028,,1.3347480297088623,,,,,,,,,,,,,,,,,,
0,759,,0.28447043895721436,,0.29223668575286865,,0.08625341951847076,,0.0,,0.437179297208786,,0.16960789263248444,,0.2461506426334381,,,0.3599778711795807,0.4790795147418976,,0.0671045184135437,,0.3683754503726959,,,0.4430651068687439,,0.16960789263248444,,1.3991010189056396,,,,,,,,,,,,,,,,,,
0,769,,0.24952104687690735,,0.2486596405506134,,0.0921149030327797,,0.0,,0.44846421480178833,,0.1346624791622162,,0.26093462109565735,,,0.3686552047729492,0.16015763580799103,,0.05529092252254486,,0.3539547324180603,,,0.45702064037323,,0.1346624791622162,,1.1857770681381226,,,,,,,,,,,,,,,,,,
0,779,,0.23532092571258545,,0.2422706037759781,,0.0828179344534874,,0.0,,0.45467469096183777,,0.16691215336322784,,0.26973187923431396,,,0.3535897135734558,0.5762760043144226,,0.06865572929382324,,0.34108349680900574,,,0.348543643951416,,0.16691215336322784,,1.3991414308547974,,,,,,,,,,,,,,,,,,
0,789,,0.23306618630886078,,0.2474249303340912,,0.08999946713447571,,0.0,,0.444957435131073,,0.14706166088581085,,0.2152230441570282,,,0.29370737075805664,0.2912655770778656,,0.05384941026568413,,0.33978813886642456,,,0.4208023250102997,,0.14706166088581085,,1.185351014137268,,,,,,,,,,,,,,,,,,
0,799,,0.3513147234916687,,0.3615921139717102,,0.06356650590896606,,0.0,,0.4367244243621826,,0.21770858764648438,,0.23274335265159607,,,0.32301783561706543,0.4145614802837372,,0.0817025899887085,,0.3391249179840088,,,0.4413546323776245,,0.21770858764648438,,1.4161670207977295,,,,,,,,,,,,,,,,,,
0,809,,0.22031670808792114,,0.22161898016929626,,0.056219518184661865,,0.0,,0.42964187264442444,,0.13898855447769165,,0.23012039065361023,,,0.34126174449920654,0.1888643205165863,,0.054604243487119675,,0.30985456705093384,,,0.38486212491989136,,0.13898855447769165,,1.0963966846466064,,,,,,,,,,,,,,,,,,
0,819,,0.2919159233570099,,0.2990629971027374,,0.06359663605690002,,0.0,,0.427776575088501,,0.1430879533290863,,0.22276563942432404,,,0.3263765573501587,0.21355220675468445,,0.06528402864933014,,0.3319525122642517,,,0.46011680364608765,,0.1430879533290863,,1.1962591409683228,,,,,,,,,,,,,,,,,,
