epoch,step,train/L_cf_derivative_epoch,train/L_cf_derivative_step,train/L_cf_position_epoch,train/L_cf_position_step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_cf_derivative,val/L_cf_position,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,129,,0.6753256320953369,,0.6405609846115112,,0.1887078583240509,,0.0,,0.5067911148071289,,0.4754831790924072,,0.2771964967250824,,,0.34868431091308594,1.006891131401062,,0.2958378195762634,,0.4080469012260437,,,0.770916223526001,,0.4754831790924072,,2.394380569458008,,,,,,,,,,,,,,,,
0,139,,0.7453627586364746,,0.7289776802062988,,0.18259209394454956,,0.0,,0.5040932297706604,,0.5335311889648438,,0.3657156527042389,,,0.40761154890060425,0.3352336287498474,,0.17874842882156372,,0.44363319873809814,,,0.8201955556869507,,0.5335311889648438,,2.204557180404663,,,,,,,,,,,,,,,,
0,149,,0.9100135564804077,,0.9100446701049805,,0.20862087607383728,,0.0,,0.5033993721008301,,0.4489248991012573,,0.35140687227249146,,,0.38435477018356323,0.6705670356750488,,0.17847582697868347,,0.47893238067626953,,,0.8995879888534546,,0.4489248991012573,,2.522385597229004,,,,,,,,,,,,,,,,
0,159,,0.6309487819671631,,0.6200381517410278,,0.1698029488325119,,0.0,,0.5035930871963501,,0.3782775104045868,,0.37375709414482117,,,0.36388906836509705,0.434337317943573,,0.13933639228343964,,0.38987600803375244,,,0.7200253009796143,,0.3782775104045868,,1.9964728355407715,,,,,,,,,,,,,,,,
0,169,,0.7743610739707947,,0.7708837985992432,,0.18109861016273499,,0.0,,0.5006113052368164,,0.4749118983745575,,0.3552418351173401,,,0.49016040563583374,1.2707754373550415,,0.16368922591209412,,0.4351009726524353,,,0.8377930521965027,,0.4749118983745575,,2.706678628921509,,,,,,,,,,,,,,,,
0,179,,0.7976988554000854,,0.8217694163322449,,0.15498951077461243,,0.0,,0.5003802180290222,,0.519566535949707,,0.35364797711372375,,,0.36009785532951355,0.4638173282146454,,0.18973205983638763,,0.38819509744644165,,,0.7932229042053223,,0.519566535949707,,2.286982774734497,,,,,,,,,,,,,,,,
0,189,,0.617743730545044,,0.6368327140808105,,0.16730104386806488,,0.0,,0.4983227849006653,,0.4325810670852661,,0.36035966873168945,,,0.34177693724632263,0.35935044288635254,,0.2118607759475708,,0.42173314094543457,,,0.727980375289917,,0.4325810670852661,,2.033475399017334,,,,,,,,,,,,,,,,
0,199,,0.5798341631889343,,0.5608207583427429,,0.17929735779762268,,0.0,,0.49666133522987366,,0.41645097732543945,,0.341259241104126,,,0.36134567856788635,0.32329851388931274,,0.12866853177547455,,0.3511592745780945,,,0.607720136642456,,0.41645097732543945,,1.8598911762237549,,,,,,,,,,,,,,,,
0,209,,0.49955710768699646,,0.4896513521671295,,0.169869065284729,,0.0,,0.49412834644317627,,0.3340997099876404,,0.2963046133518219,,,0.3734511733055115,0.9625720381736755,,0.23161673545837402,,0.44442102313041687,,,0.7640222311019897,,0.3340997099876404,,2.142882823944092,,,,,,,,,,,,,,,,
0,219,,0.50784832239151,,0.49490785598754883,,0.1757710576057434,,0.0,,0.5015181303024292,,0.4239824414253235,,0.3478938043117523,,,0.34569284319877625,0.4934271574020386,,0.13670901954174042,,0.4397537112236023,,,0.613255500793457,,0.4239824414253235,,1.9272819757461548,,,,,,,,,,,,,,,,
0,229,,0.5549899935722351,,0.5436385869979858,,0.16036280989646912,,0.0,,0.49594300985336304,,0.34626099467277527,,0.26797622442245483,,,0.37698066234588623,0.6403831839561462,,0.1565956175327301,,0.36612510681152344,,,0.6694785356521606,,0.34626099467277527,,1.948952317237854,,,,,,,,,,,,,,,,
0,239,,0.572368860244751,,0.5614403486251831,,0.15893568098545074,,0.0,,0.49486345052719116,,0.4255317151546478,,0.34889736771583557,,,0.3401821553707123,0.5324071645736694,,0.12545035779476166,,0.3512605130672455,,,0.5963072180747986,,0.4255317151546478,,1.9502044916152954,,,,,,,,,,,,,,,,
0,249,,0.5697020888328552,,0.5537956357002258,,0.15182876586914062,,0.0,,0.49470797181129456,,0.3720758855342865,,0.3028479516506195,,,0.3234825134277344,0.3340369164943695,,0.13166163861751556,,0.32500553131103516,,,0.6272380352020264,,0.3720758855342865,,1.7716193199157715,,,,,,,,,,,,,,,,
0,259,,0.5512915849685669,,0.5265322923660278,,0.1761605590581894,,0.0,,0.4935672879219055,,0.39409196376800537,,0.43431031703948975,,,0.3536127209663391,1.0298621654510498,,0.2197117656469345,,0.3201800286769867,,,0.6486035585403442,,0.39409196376800537,,2.2372806072235107,,,,,,,,,,,,,,,,
0,269,,0.6735420823097229,,0.6893211603164673,,0.15034690499305725,,0.0,,0.4974193871021271,,0.39173126220703125,,0.2949260175228119,,,0.3537263870239258,0.36792564392089844,,0.10430550575256348,,0.35172951221466064,,,0.6701840162277222,,0.39173126220703125,,1.9453765153884888,,,,,,,,,,,,,,,,
0,279,,0.5143527388572693,,0.5033442974090576,,0.18536189198493958,,0.0,,0.4911292791366577,,0.35296452045440674,,0.3272964060306549,,,0.3064485192298889,0.8282855749130249,,0.1666882038116455,,0.35230696201324463,,,0.7269757986068726,,0.35296452045440674,,2.008584976196289,,,,,,,,,,,,,,,,
0,289,,0.9051848649978638,,0.9078576564788818,,0.25412678718566895,,0.0,,0.48516806960105896,,0.41223394870758057,,0.3401516377925873,,,0.34329718351364136,0.5101672410964966,,0.2029234617948532,,0.3688271641731262,,,0.812263011932373,,0.41223394870758057,,2.366305351257324,,,,,,,,,,,,,,,,
0,299,,0.9163914918899536,,0.8605921864509583,,0.15775513648986816,,0.0,,0.4924892485141754,,0.6152534484863281,,0.3473263382911682,,,0.3557395935058594,0.30279967188835144,,0.09804632514715195,,0.35978591442108154,,,1.1223082542419434,,0.6152534484863281,,2.2251899242401123,,,,,,,,,,,,,,,,
0,309,,0.463850200176239,,0.4467715620994568,,0.16163107752799988,,0.0,,0.4966774582862854,,0.3580877482891083,,0.4139036238193512,,,0.40175315737724304,0.24704548716545105,,0.12978139519691467,,0.33335283398628235,,,0.516109824180603,,0.3580877482891083,,1.7178878784179688,,,,,,,,,,,,,,,,
0,319,,0.6030701994895935,,0.5883002877235413,,0.1560397893190384,,0.0,,0.49082231521606445,,0.3538961410522461,,0.2603585720062256,,,0.3389241099357605,0.29919692873954773,,0.13281607627868652,,0.4161444902420044,,,0.8720903992652893,,0.3538961410522461,,1.8123996257781982,,,,,,,,,,,,,,,,
0,329,,0.5292474627494812,,0.5143263339996338,,0.16271239519119263,,0.0,,0.49037885665893555,,0.38621652126312256,,0.3171846568584442,,,0.3321169912815094,0.44695690274238586,,0.1292540729045868,,0.3725125193595886,,,0.7570722103118896,,0.38621652126312256,,1.8329929113388062,,,,,,,,,,,,,,,,
0,339,,0.521216094493866,,0.5048243999481201,,0.1506369262933731,,0.0,,0.48324623703956604,,0.3973277509212494,,0.339863121509552,,,0.34304332733154297,0.3808986246585846,,0.09781888127326965,,0.3384956419467926,,,0.5948530435562134,,0.3973277509212494,,1.7704896926879883,,,,,,,,,,,,,,,,
0,349,,0.477074533700943,,0.45086032152175903,,0.1640668511390686,,0.0,,0.4977034628391266,,0.28306448459625244,,0.2694132924079895,,,0.283925324678421,0.7831189632415771,,0.12083884328603745,,0.3452640473842621,,,0.5672773122787476,,0.28306448459625244,,1.8245580196380615,,,,,,,,,,,,,,,,
0,359,,0.425401508808136,,0.412235826253891,,0.1505640745162964,,0.0,,0.4926808178424835,,0.3135859966278076,,0.3214995861053467,,,0.32526060938835144,1.115135908126831,,0.1672554910182953,,0.3435584306716919,,,0.7785539627075195,,0.3135859966278076,,2.027006149291992,,,,,,,,,,,,,,,,
0,369,,0.38549554347991943,,0.37852612137794495,,0.1514400839805603,,0.0,,0.4856000244617462,,0.3390429615974426,,0.31653499603271484,,,0.32975074648857117,0.3308810889720917,,0.13378943502902985,,0.30961209535598755,,,0.49658194184303284,,0.3390429615974426,,1.5768518447875977,,,,,,,,,,,,,,,,
0,379,,0.5776227116584778,,0.5707788467407227,,0.12714846432209015,,0.0,,0.4921262264251709,,0.3732701539993286,,0.33321377635002136,,,0.32066112756729126,0.5058668255805969,,0.12966448068618774,,0.30822697281837463,,,0.8285815715789795,,0.3732701539993286,,1.8658677339553833,,,,,,,,,,,,,,,,
0,389,,0.5480620861053467,,0.5199196338653564,,0.16433504223823547,,0.0,,0.47527310252189636,,0.37476760149002075,,0.3443135917186737,,,0.32679644227027893,0.2900043725967407,,0.11368145793676376,,0.41925400495529175,,,0.7087329626083374,,0.37476760149002075,,1.774132490158081,,,,,,,,,,,,,,,,
0,399,,0.5288532376289368,,0.5080251693725586,,0.14340703189373016,,0.0,,0.48075488209724426,,0.3271655738353729,,0.3580667972564697,,,0.33133211731910706,0.23673221468925476,,0.11141347140073776,,0.3650195002555847,,,0.8141027688980103,,0.3271655738353729,,1.6849709749221802,,,,,,,,,,,,,,,,
0,409,,0.4831337630748749,,0.4771707057952881,,0.14716604351997375,,0.0,,0.47723111510276794,,0.3314879834651947,,0.3189004063606262,,,0.29873454570770264,0.5413572788238525,,0.1275966763496399,,0.3505924940109253,,,0.5786317586898804,,0.3314879834651947,,1.7737040519714355,,,,,,,,,,,,,,,,
0,419,,0.6112338900566101,,0.6073482036590576,,0.1550104320049286,,0.0,,0.47420284152030945,,0.4412061870098114,,0.2703849673271179,,,0.3706633150577545,0.47424888610839844,,0.13141068816184998,,0.3632718324661255,,,0.8349366188049316,,0.4412061870098114,,1.9475477933883667,,,,,,,,,,,,,,,,
0,429,,0.5365517139434814,,0.5053858160972595,,0.14215867221355438,,0.0,,0.4852486550807953,,0.4122026562690735,,0.34152182936668396,,,0.33128857612609863,0.4134429693222046,,0.1227821558713913,,0.34745854139328003,,,0.6193302273750305,,0.4122026562690735,,1.8034377098083496,,,,,,,,,,,,,,,,
0,439,,0.39121556282043457,,0.3661211133003235,,0.1499461829662323,,0.0,,0.47598305344581604,,0.3438214063644409,,0.30533120036125183,,,0.324756920337677,0.28861749172210693,,0.1772448718547821,,0.29591214656829834,,,0.6816016435623169,,0.3438214063644409,,1.5469276905059814,,,,,,,,,,,,,,,,
0,449,,0.526343822479248,,0.4829534888267517,,0.14685028791427612,,0.0,,0.48994705080986023,,0.43710386753082275,,0.32009777426719666,,,0.3054805397987366,0.4081675708293915,,0.1399633139371872,,0.3290765881538391,,,0.6256757974624634,,0.43710386753082275,,1.7712969779968262,,,,,,,,,,,,,,,,
0,459,,0.556196391582489,,0.529526948928833,,0.14528098702430725,,0.0,,0.4769369661808014,,0.42724379897117615,,0.30366337299346924,,,0.3089519143104553,0.2799212634563446,,0.0991041511297226,,0.3515247404575348,,,0.6059431433677673,,0.42724379897117615,,1.7258405685424805,,,,,,,,,,,,,,,,
0,469,,0.48212018609046936,,0.45791876316070557,,0.13463114202022552,,0.0,,0.4670228362083435,,0.3790501356124878,,0.32492876052856445,,,0.3390127420425415,0.2409895807504654,,0.07348694652318954,,0.3357643485069275,,,0.599001407623291,,0.3790501356124878,,1.605362057685852,,,,,,,,,,,,,,,,
0,479,,0.41947880387306213,,0.40271008014678955,,0.13672679662704468,,0.0,,0.4673400819301605,,0.32535773515701294,,0.32214850187301636,,,0.38078218698501587,0.38097086548805237,,0.09827544540166855,,0.32514870166778564,,,0.5762643814086914,,0.32535773515701294,,1.621085286140442,,,,,,,,,,,,,,,,
0,489,,0.3577060103416443,,0.3367242217063904,,0.14523640275001526,,0.0,,0.4600578844547272,,0.26839491724967957,,0.31044209003448486,,,0.3417608439922333,0.24731868505477905,,0.10638930648565292,,0.3106500506401062,,,0.5162663459777832,,0.26839491724967957,,1.4318492412567139,,,,,,,,,,,,,,,,
0,499,,0.4847754240036011,,0.4684910178184509,,0.14865317940711975,,0.0,,0.47488725185394287,,0.3815380334854126,,0.3394106924533844,,,0.3163444995880127,0.5637177228927612,,0.12586988508701324,,0.2937302589416504,,,0.5527644157409668,,0.3815380334854126,,1.7905666828155518,,,,,,,,,,,,,,,,
0,509,,0.49337059259414673,,0.46934354305267334,,0.13083764910697937,,0.0,,0.4764833152294159,,0.3979882001876831,,0.2976556718349457,,,0.33072251081466675,0.4324788451194763,,0.10310272872447968,,0.3408374786376953,,,0.610120415687561,,0.3979882001876831,,1.724396824836731,,,,,,,,,,,,,,,,
0,519,,0.43670234084129333,,0.3907434642314911,,0.13170397281646729,,0.0,,0.47454506158828735,,0.33415669202804565,,0.3054581880569458,,,0.3238345682621002,0.15358974039554596,,0.07499401271343231,,0.3119733929634094,,,0.5288620591163635,,0.33415669202804565,,1.445871353149414,,,,,,,,,,,,,,,,
0,529,,0.4385368227958679,,0.40747445821762085,,0.1414816677570343,,0.0,,0.4712323844432831,,0.3286299705505371,,0.25792667269706726,,,0.36235496401786804,0.26662012934684753,,0.0840080976486206,,0.29793262481689453,,,0.4823329448699951,,0.3286299705505371,,1.5125677585601807,,,,,,,,,,,,,,,,
0,539,,0.4197629690170288,,0.39913588762283325,,0.16566745936870575,,0.0,,0.4805450737476349,,0.31671908497810364,,0.309277206659317,,,0.3304751515388489,0.40979987382888794,,0.10987593978643417,,0.3149339556694031,,,0.6054476499557495,,0.31671908497810364,,1.6177828311920166,,,,,,,,,,,,,,,,
0,549,,0.49567145109176636,,0.45676571130752563,,0.11564968526363373,,0.0,,0.4533253014087677,,0.42144930362701416,,0.3234987258911133,,,0.32857081294059753,0.13687337934970856,,0.06179716810584068,,0.3004201650619507,,,0.571007490158081,,0.42144930362701416,,1.5275578498840332,,,,,,,,,,,,,,,,
0,559,,0.509627103805542,,0.48709142208099365,,0.13339672982692719,,0.0,,0.4757345914840698,,0.36785468459129333,,0.3537982702255249,,,0.28014034032821655,0.3928973078727722,,0.10671176761388779,,0.2808031439781189,,,0.6989314556121826,,0.36785468459129333,,1.6827598810195923,,,,,,,,,,,,,,,,
0,569,,0.45022645592689514,,0.4279690384864807,,0.1485738903284073,,0.0,,0.4672817885875702,,0.36932292580604553,,0.3268977403640747,,,0.30329903960227966,0.25405845046043396,,0.07468745857477188,,0.31198328733444214,,,0.583794355392456,,0.36932292580604553,,1.5560212135314941,,,,,,,,,,,,,,,,
0,579,,0.5305805206298828,,0.500778079032898,,0.1253654956817627,,0.0,,0.4601372182369232,,0.4211234748363495,,0.35787394642829895,,,0.3120366036891937,0.6181817650794983,,0.133990079164505,,0.2962941527366638,,,0.9294701814651489,,0.4211234748363495,,1.8632793426513672,,,,,,,,,,,,,,,,
0,589,,0.26233333349227905,,0.263632595539093,,0.12913310527801514,,0.0,,0.46040481328964233,,0.2408427894115448,,0.3033531606197357,,,0.31955668330192566,0.22279241681098938,,0.08805567026138306,,0.2986389398574829,,,0.38960033655166626,,0.2408427894115448,,1.2950212955474854,,,,,,,,,,,,,,,,
0,599,,0.40373495221138,,0.37192627787590027,,0.1308346688747406,,0.0,,0.4834469258785248,,0.3690061569213867,,0.33537548780441284,,,0.3342216908931732,0.2607634961605072,,0.10924622416496277,,0.3024974465370178,,,0.56988525390625,,0.3690061569213867,,1.5346224308013916,,,,,,,,,,,,,,,,
0,609,,0.47169438004493713,,0.4309561252593994,,0.12405602633953094,,0.0,,0.4680365324020386,,0.40668153762817383,,0.26700660586357117,,,0.311492383480072,0.22446544468402863,,0.05874248594045639,,0.30065327882766724,,,0.570776641368866,,0.40668153762817383,,1.5115233659744263,,,,,,,,,,,,,,,,
0,619,,0.3499290943145752,,0.31460481882095337,,0.11641121655702591,,0.0,,0.4544265568256378,,0.3309786319732666,,0.2934313118457794,,,0.3173735737800598,0.15240654349327087,,0.07537344098091125,,0.2841781973838806,,,0.4848136603832245,,0.3309786319732666,,1.3268945217132568,,,,,,,,,,,,,,,,
0,629,,0.3873133957386017,,0.3873433470726013,,0.12431632727384567,,0.0,,0.4587373435497284,,0.30372369289398193,,0.2675938606262207,,,0.28425946831703186,0.3300478756427765,,0.10747967660427094,,0.29671576619148254,,,0.5657845735549927,,0.30372369289398193,,1.4737803936004639,,,,,,,,,,,,,,,,
0,639,,0.33133429288864136,,0.3151574432849884,,0.10985620319843292,,0.0,,0.4421074390411377,,0.2632962167263031,,0.2607423961162567,,,0.32979637384414673,0.3020918369293213,,0.08475803583860397,,0.2824321389198303,,,0.4787560701370239,,0.2632962167263031,,1.352697730064392,,,,,,,,,,,,,,,,
0,649,,0.3455706238746643,,0.33055728673934937,,0.1286628693342209,,0.0,,0.4821847379207611,,0.23944753408432007,,0.2732786536216736,,,0.3546895682811737,0.19834454357624054,,0.0689808651804924,,0.3033486306667328,,,0.38422468304634094,,0.23944753408432007,,1.3550260066986084,,,,,,,,,,,,,,,,
0,659,,0.508486807346344,,0.48718178272247314,,0.11953235417604446,,0.0,,0.4655117094516754,,0.3915886878967285,,0.25538307428359985,,,0.30467140674591064,0.15326765179634094,,0.09641861170530319,,0.2731580436229706,,,0.5374594330787659,,0.3915886878967285,,1.516947627067566,,,,,,,,,,,,,,,,
0,669,,0.29917091131210327,,0.28360438346862793,,0.13380421698093414,,0.0,,0.4464850127696991,,0.2800314724445343,,0.26895105838775635,,,0.3059947192668915,0.1789034605026245,,0.08571609854698181,,0.28665077686309814,,,0.40958958864212036,,0.2800314724445343,,1.2768728733062744,,,,,,,,,,,,,,,,
0,679,,0.5367387533187866,,0.5003601908683777,,0.11701478809118271,,0.0,,0.46151459217071533,,0.4755595326423645,,0.282617449760437,,,0.3080766201019287,0.2492731362581253,,0.09889775514602661,,0.2678781747817993,,,0.7032277584075928,,0.4755595326423645,,1.6307764053344727,,,,,,,,,,,,,,,,
0,689,,0.335935115814209,,0.32081714272499084,,0.12842082977294922,,0.0,,0.43812304735183716,,0.23556113243103027,,0.2594750225543976,,,0.3020246624946594,0.3081730306148529,,0.10838210582733154,,0.28536123037338257,,,0.4897327423095703,,0.23556113243103027,,1.3535776138305664,,,,,,,,,,,,,,,,
0,699,,0.36991453170776367,,0.33807602524757385,,0.14014428853988647,,0.0,,0.46825653314590454,,0.27470654249191284,,0.26583588123321533,,,0.3231045603752136,0.32596778869628906,,0.09611766040325165,,0.2882426381111145,,,0.42561808228492737,,0.27470654249191284,,1.429263949394226,,,,,,,,,,,,,,,,
0,709,,0.4554809331893921,,0.43668821454048157,,0.1024676263332367,,0.0,,0.44646698236465454,,0.35143160820007324,,0.2588486969470978,,,0.336092084646225,0.17007815837860107,,0.0939229279756546,,0.28370875120162964,,,0.5482998490333557,,0.35143160820007324,,1.4581966400146484,,,,,,,,,,,,,,,,
0,719,,0.4048287868499756,,0.3700675666332245,,0.08976450562477112,,0.0,,0.43665406107902527,,0.31943440437316895,,0.2502995729446411,,,0.3236660361289978,0.18157196044921875,,0.06116573140025139,,0.2836064100265503,,,0.5574010610580444,,0.31943440437316895,,1.343148946762085,,,,,,,,,,,,,,,,
0,729,,0.3786439895629883,,0.35351336002349854,,0.11987488716840744,,0.0,,0.43281668424606323,,0.2748047411441803,,0.34663891792297363,,,0.2892819941043854,0.1938074380159378,,0.07017447054386139,,0.2805783748626709,,,0.45897603034973145,,0.2748047411441803,,1.3575021028518677,,,,,,,,,,,,,,,,
0,739,,0.36046066880226135,,0.3259020447731018,,0.11494278162717819,,0.0,,0.4383290112018585,,0.3354947566986084,,0.26994290947914124,,,0.2812824249267578,0.2411813586950302,,0.08882595598697662,,0.2862607538700104,,,0.5226497650146484,,0.3354947566986084,,1.354032039642334,,,,,,,,,,,,,,,,
0,749,,0.5059826970100403,,0.46969348192214966,,0.11914334446191788,,0.0,,0.459279865026474,,0.4212026596069336,,0.2727242708206177,,,0.31631332635879517,0.18045678734779358,,0.06486432254314423,,0.2908920645713806,,,0.5962615609169006,,0.4212026596069336,,1.5321316719055176,,,,,,,,,,,,,,,,
0,759,,0.33016932010650635,,0.30061620473861694,,0.1032395288348198,,0.0,,0.4385119676589966,,0.2832310199737549,,0.2741212546825409,,,0.3192674517631531,0.21192720532417297,,0.06885746866464615,,0.2678182125091553,,,0.3811141848564148,,0.2832310199737549,,1.2841031551361084,,,,,,,,,,,,,,,,
0,769,,0.37337610125541687,,0.35265403985977173,,0.11796430498361588,,0.0,,0.4363410174846649,,0.27312156558036804,,0.3409483730792999,,,0.3515763282775879,0.15373389422893524,,0.06753598153591156,,0.26807278394699097,,,0.42110133171081543,,0.27312156558036804,,1.3573009967803955,,,,,,,,,,,,,,,,
0,779,,0.3869723677635193,,0.3705807030200958,,0.13607022166252136,,0.0,,0.44994044303894043,,0.22582823038101196,,0.2807614803314209,,,0.30499789118766785,0.5602157711982727,,0.1403958946466446,,0.28836590051651,,,0.45961254835128784,,0.22582823038101196,,1.563868522644043,,,,,,,,,,,,,,,,
0,789,,0.27151989936828613,,0.25244471430778503,,0.11406981945037842,,0.0,,0.4247700572013855,,0.2251681238412857,,0.319362610578537,,,0.3333778381347656,0.11776740849018097,,0.0638851672410965,,0.2529784142971039,,,0.3792579770088196,,0.2251681238412857,,1.1781344413757324,,,,,,,,,,,,,,,,
0,799,,0.379382461309433,,0.35725247859954834,,0.1028030663728714,,0.0,,0.4102661907672882,,0.3153347969055176,,0.3128669261932373,,,0.32063350081443787,0.13702073693275452,,0.06944844871759415,,0.2784743905067444,,,0.46101564168930054,,0.3153347969055176,,1.330676555633545,,,,,,,,,,,,,,,,
0,809,,0.4097009003162384,,0.37831199169158936,,0.09625624865293503,,0.0,,0.4415000379085541,,0.33754202723503113,,0.2947700619697571,,,0.3280046582221985,0.19429820775985718,,0.0787380263209343,,0.2813563644886017,,,0.5554924607276917,,0.33754202723503113,,1.4045448303222656,,,,,,,,,,,,,,,,
0,819,,0.37902241945266724,,0.38010072708129883,,0.09821146726608276,,0.0,,0.43486493825912476,,0.24990695714950562,,0.29883331060409546,,,0.32158076763153076,0.4368109405040741,,0.08387073129415512,,0.284826397895813,,,0.5669615268707275,,0.24990695714950562,,1.484553575515747,,,,,,,,,,,,,,,,
0,829,,0.39139240980148315,,0.39065977931022644,,0.10099558532238007,,0.0,,0.44068223237991333,,0.3491050601005554,,0.3038729429244995,,,0.2913424074649811,0.2671138346195221,,0.06668143719434738,,0.30454540252685547,,,0.46199488639831543,,0.3491050601005554,,1.4528292417526245,,,,,,,,,,,,,,,,
0,839,,0.38548973202705383,,0.3612254559993744,,0.09360313415527344,,0.0,,0.4265006184577942,,0.3045429289340973,,0.2691764235496521,,,0.28687766194343567,0.2649458646774292,,0.0769210010766983,,0.2585224509239197,,,0.548978865146637,,0.3045429289340973,,1.3517704010009766,,,,,,,,,,,,,,,,
