epoch,step,train/L_cf_derivative_epoch,train/L_cf_derivative_step,train/L_cf_position_epoch,train/L_cf_position_step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_cf_derivative,val/L_cf_position,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total,val/sf3d/loss_total
0,9,,1.58836829662323,,1.6336694955825806,,0.34388795495033264,,0.0,,0.7793230414390564,,0.715118408203125,,0.6953807473182678,,,6.435667514801025,1.478528380393982,,0.35919591784477234,,4.614193439483643,,7.641010284423828,,,1.3607693910598755,,0.715118408203125,,,,,9.344317436218262,,,,,,,,,,,,,,,,,,,,,,
0,19,,1.2778255939483643,,1.2549524307250977,,0.26188331842422485,,0.0,,7.9748454093933105,,1.0,,0.701053261756897,,,0.0,0.0,,0.06522949039936066,,5.074036598205566,,4.935378074645996,,,23.877220153808594,,1.0,,,,,9.47359848022461,,,,,,,,,,,,,,,,,,,,,,
0,29,,1.2025604248046875,,1.1444134712219238,,0.2506813704967499,,0.0,,1.3381462097167969,,1.0,,0.6823185086250305,,,0.0,0.0,,208.02484130859375,,4.394659042358398,,2.139721632003784,,,1.147867202758789,,1.0,,,,,4.402763366699219,,,,,,,,,,,,,,,,,,,,,,
0,39,,1.1013635396957397,,1.051370620727539,,0.24376194179058075,,0.0,,1.327097773551941,,1.0,,0.6681751012802124,,,0.0,0.0,,200.8950653076172,,4.4530134201049805,,1.6797499656677246,,,1.1027108430862427,,1.0,,,,,4.185899257659912,,,,,,,,,,,,,,,,,,,,,,
0,49,,0.6114845275878906,,0.5888574123382568,,0.33122968673706055,,0.0,,0.6159442663192749,,0.34264495968818665,,0.6578500270843506,,,4.403967380523682,1.3969347476959229,,0.3665318489074707,,4.089960098266602,,0.9834359884262085,,,0.6337752342224121,,0.34264495968818665,,,,,6.691389083862305,,,,,,,,,,,,,,,,,,,,,,
0,59,,0.8715362548828125,,0.8274632096290588,,0.3357727825641632,,0.0,,0.6793267726898193,,0.47692984342575073,,0.6314176917076111,,,4.608851432800293,1.0642868280410767,,0.32101762294769287,,3.9429163932800293,,0.7939678430557251,,,0.8069425821304321,,0.47692984342575073,,,,,6.857722759246826,,,,,,,,,,,,,,,,,,,,,,
0,69,,0.9104031324386597,,0.8269586563110352,,0.2966616153717041,,0.0,,0.6108048558235168,,0.42854923009872437,,0.6010600924491882,,,3.977088451385498,0.6432362794876099,,0.248267263174057,,3.7247390747070312,,1.5145928859710693,,,0.7676499485969543,,0.42854923009872437,,,,,6.092162132263184,,,,,,,,,,,,,,,,,,,,,,
0,79,,0.9911030530929565,,0.9554073810577393,,0.18617340922355652,,0.0,,1.1121119260787964,,1.0,,0.6243669390678406,,,0.0,0.0,,205.08761596679688,,3.3873965740203857,,0.7927497029304504,,,1.0357097387313843,,1.0,,,,,3.0513992309570312,,,,,,,,,,,,,,,,,,,,,,
0,89,,1.1227781772613525,,1.1233909130096436,,0.2605934739112854,,0.0,,0.6059740781784058,,0.5526305437088013,,0.585777997970581,,,3.722910165786743,1.5054948329925537,,0.35506922006607056,,3.7358174324035645,,0.6689778566360474,,,0.8176738023757935,,0.5526305437088013,,,,,6.785524368286133,,,,,,,,,,,,,,,,,,,,,,
0,99,,0.8976243734359741,,0.9181617498397827,,0.25379565358161926,,0.0,,1.6171138286590576,,0.7644472122192383,,0.5685365796089172,,,10.026874542236328,0.23809918761253357,,0.12999892234802246,,3.527834177017212,,0.963628351688385,,,3.365421772003174,,0.7644472122192383,,,,,3.465454339981079,,,,,,,,,,,,,,,,,,,,,,
