epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total,val/sf3d/loss_total
0,359,,0.04331033676862717,,0.10710057616233826,,0.0,,0.39831244945526123,,1.0,,0.4093175530433655,,,0.0,0.0,,0.0016183335101231933,,194.40267944335938,,0.3511958420276642,,0.6144500374794006,,,1.0051450729370117,,1.0,,,,,0.7151535749435425,,,,,,,,,,,,,,,,,,,,,,
0,369,,0.037942588329315186,,0.11371073871850967,,0.0,,0.4064420461654663,,1.0,,0.42936941981315613,,,0.0,0.0,,0.0022982535883784294,,188.2340087890625,,0.38632452487945557,,0.5390202403068542,,,1.019256830215454,,1.0,,,,,0.6973848938941956,,,,,,,,,,,,,,,,,,,,,,
0,379,,0.035025812685489655,,0.10500144213438034,,0.0,,0.38195139169692993,,1.0,,0.39186611771583557,,,0.0,0.0,,0.00046966312220320106,,199.9054412841797,,0.3532274067401886,,0.44513246417045593,,,0.956008791923523,,1.0,,,,,0.6184035539627075,,,,,,,,,,,,,,,,,,,,,,
0,389,,0.040955767035484314,,0.11284240335226059,,0.0,,0.3716273009777069,,1.0,,0.4310615062713623,,,0.0,0.0,,0.0019923842046409845,,197.70733642578125,,0.34347349405288696,,0.5235753059387207,,,1.0407794713974,,1.0,,,,,0.6520963311195374,,,,,,,,,,,,,,,,,,,,,,
0,399,,0.13241378962993622,,0.15859992802143097,,0.0,,0.48258963227272034,,0.22127406299114227,,0.40683719515800476,,,0.437995582818985,0.3617149591445923,,0.0005115110543556511,,0.08812632411718369,,0.5368324518203735,,0.5408156514167786,,,0.6655880212783813,,0.22127406299114227,,,,,1.6825460195541382,,,,,,,,,,,,,,,,,,,,,,
0,409,,0.13429218530654907,,0.162393718957901,,0.0,,0.4931170642375946,,0.29893016815185547,,0.316312700510025,,,0.5306459665298462,0.16355371475219727,,1.8579565903564799e-06,,0.05726347491145134,,0.4854944348335266,,0.5758947134017944,,,0.5927705764770508,,0.29893016815185547,,,,,1.552429437637329,,,,,,,,,,,,,,,,,,,,,,
0,419,,0.11659956723451614,,0.28212133049964905,,0.0,,0.49200695753097534,,0.2672537565231323,,0.3405940532684326,,,0.42412471771240234,0.30687958002090454,,2.174681685573887e-05,,0.09781104326248169,,0.5129681825637817,,0.48164165019989014,,,0.6467585563659668,,0.2672537565231323,,,,,1.6307103633880615,,,,,,,,,,,,,,,,,,,,,,
0,429,,0.12832292914390564,,0.2160150408744812,,0.0,,0.49667924642562866,,0.29037731885910034,,0.2817683815956116,,,0.33486518263816833,0.2111198902130127,,9.590106492396444e-05,,0.08917412161827087,,0.4417728781700134,,0.5770772099494934,,,0.6321531534194946,,0.29037731885910034,,,,,1.4747182130813599,,,,,,,,,,,,,,,,,,,,,,
0,439,,0.03220521658658981,,0.09719178080558777,,0.0,,0.3697383403778076,,1.0,,0.40888768434524536,,,0.0,0.0,,0.00044784299097955227,,201.7635498046875,,0.3756096661090851,,0.4997858703136444,,,1.0171124935150146,,1.0,,,,,0.6486126780509949,,,,,,,,,,,,,,,,,,,,,,
0,449,,0.12316238880157471,,0.23481404781341553,,0.0,,0.4951514005661011,,0.19735348224639893,,0.30279743671417236,,,0.44342511892318726,0.18644197285175323,,0.002419584197923541,,0.06618060171604156,,0.4655948281288147,,0.5340496301651001,,,0.626178503036499,,0.19735348224639893,,,,,1.4766242504119873,,,,,,,,,,,,,,,,,,,,,,
0,459,,0.03047420084476471,,0.09274526685476303,,0.0,,0.3508141338825226,,1.0,,0.4063284695148468,,,0.0,0.0,,0.0004951724549755454,,212.26388549804688,,0.32651352882385254,,0.650290846824646,,,1.0011305809020996,,1.0,,,,,0.6885684728622437,,,,,,,,,,,,,,,,,,,,,,
0,469,,0.12238390743732452,,0.24153079092502594,,0.0,,0.4874212145805359,,0.17673411965370178,,0.33401811122894287,,,0.3444829285144806,0.27477049827575684,,0.00015312506002373993,,0.052269332110881805,,0.4077349305152893,,0.5334899425506592,,,0.5680370926856995,,0.17673411965370178,,,,,1.4080791473388672,,,,,,,,,,,,,,,,,,,,,,
0,479,,0.12771524488925934,,0.162651926279068,,0.0,,0.4865216016769409,,0.2337867021560669,,0.24520450830459595,,,0.3462384045124054,0.27180907130241394,,0.00028774203383363783,,0.07459880411624908,,0.4896242320537567,,0.7400298118591309,,,0.5774961709976196,,0.2337867021560669,,,,,1.4427626132965088,,,,,,,,,,,,,,,,,,,,,,
0,489,,0.1155855804681778,,0.17528098821640015,,0.0,,0.4818153977394104,,0.19128912687301636,,0.30176693201065063,,,0.4301420748233795,0.2702632546424866,,0.0001985718117794022,,0.055066388100385666,,0.4415741562843323,,0.9006316661834717,,,0.6326819658279419,,0.19128912687301636,,,,,1.4776203632354736,,,,,,,,,,,,,,,,,,,,,,
0,499,,0.10252257436513901,,0.16897845268249512,,0.0,,0.47505417466163635,,0.14126841723918915,,0.26222673058509827,,,0.40444326400756836,0.3769324719905853,,1.4019813534105197e-05,,0.05149460583925247,,0.46359848976135254,,0.8821741342544556,,,0.5429642200469971,,0.14126841723918915,,,,,1.4271502494812012,,,,,,,,,,,,,,,,,,,,,,
0,509,,0.02761254459619522,,0.09168651700019836,,0.0,,0.33936062455177307,,1.0,,0.3628830909729004,,,0.0,0.0,,0.00030784113914705813,,198.3380584716797,,0.2883979082107544,,0.4484907388687134,,,1.1348612308502197,,1.0,,,,,0.5612534284591675,,,,,,,,,,,,,,,,,,,,,,
0,519,,0.10306474566459656,,0.05104445293545723,,0.0,,0.37651631236076355,,0.9094887971878052,,1.5428147315979004,,,0.8477692008018494,0.9175503849983215,,0.0034027122892439365,,0.08520012348890305,,0.5603395700454712,,0.7605963945388794,,,4.511443138122559,,0.9094887971878052,,,,,0.9070643186569214,,,,,,,,,,,,,,,,,,,,,,
0,529,,0.025249432772397995,,0.0673094317317009,,0.0,,0.3272034525871277,,1.0,,0.41958463191986084,,,0.0,0.0,,0.0006093254778534174,,199.27432250976562,,0.29554522037506104,,0.5279868841171265,,,1.0967731475830078,,1.0,,,,,0.5950281023979187,,,,,,,,,,,,,,,,,,,,,,
0,539,,0.10798583924770355,,0.16152766346931458,,0.0,,0.46419838070869446,,0.20275956392288208,,0.3411615788936615,,,0.3550185561180115,0.2746727764606476,,0.003611399792134762,,0.05085441470146179,,0.42254698276519775,,0.5618686079978943,,,0.5905861258506775,,0.20275956392288208,,,,,1.4210448265075684,,,,,,,,,,,,,,,,,,,,,,
0,549,,0.10634858906269073,,0.04780759662389755,,0.0,,0.3602123260498047,,0.7847064733505249,,1.7975268363952637,,,0.6544350981712341,0.7697653770446777,,0.0011442169779911637,,0.0838305875658989,,0.37777960300445557,,0.775290846824646,,,8.972219467163086,,0.7847064733505249,,,,,0.8151684999465942,,,,,,,,,,,,,,,,,,,,,,
0,559,,0.12385758012533188,,0.18930205702781677,,0.0,,0.48987793922424316,,0.24528861045837402,,0.28469961881637573,,,0.37094318866729736,0.2123277187347412,,3.6866849768557586e-06,,0.07640725374221802,,0.4269089102745056,,0.5062333345413208,,,0.5690157413482666,,0.24528861045837402,,,,,1.4185935258865356,,,,,,,,,,,,,,,,,,,,,,
0,569,,0.12627530097961426,,0.16562169790267944,,0.0,,0.47131726145744324,,0.21365976333618164,,0.2817222476005554,,,0.345869243144989,0.25022977590560913,,0.0007238533580675721,,0.11206161975860596,,0.3975594937801361,,0.806739091873169,,,0.5243549942970276,,0.21365976333618164,,,,,1.378087043762207,,,,,,,,,,,,,,,,,,,,,,
0,579,,0.03065338172018528,,0.09949889779090881,,0.0,,0.33227047324180603,,1.0,,0.519852340221405,,,0.0,0.0,,0.007229034788906574,,198.49044799804688,,0.3098849654197693,,0.5419436693191528,,,1.0669832229614258,,1.0,,,,,0.6209406852722168,,,,,,,,,,,,,,,,,,,,,,
0,589,,0.03458547592163086,,0.08571912348270416,,0.0,,0.339104562997818,,1.0,,0.40508681535720825,,,0.0,0.0,,0.00025395568809472024,,198.2913818359375,,0.29286593198776245,,0.4424973130226135,,,1.131188154220581,,1.0,,,,,0.563225507736206,,,,,,,,,,,,,,,,,,,,,,
0,599,,0.09772336483001709,,0.18960627913475037,,0.0,,0.4589070975780487,,0.18843278288841248,,0.3068265914916992,,,0.3294432759284973,0.19354206323623657,,6.609809497604147e-05,,0.05362559109926224,,0.4003252387046814,,0.5177327394485474,,,0.5820005536079407,,0.18843278288841248,,,,,1.3243738412857056,,,,,,,,,,,,,,,,,,,,,,
0,609,,0.02588457427918911,,0.09130169451236725,,0.0,,0.30543339252471924,,1.0,,0.434678852558136,,,0.0,0.0,,0.00042686754022724926,,197.97659301757812,,0.2744201123714447,,0.5594003796577454,,,0.9996482729911804,,1.0,,,,,0.5919128656387329,,,,,,,,,,,,,,,,,,,,,,
0,619,,0.09419676661491394,,0.0520775280892849,,0.0,,0.3175762891769409,,0.6649128198623657,,1.7616374492645264,,,0.8383397459983826,0.5434398055076599,,0.0006404879968613386,,0.07158296555280685,,0.3409886360168457,,0.8178778290748596,,,5.92253303527832,,0.6649128198623657,,,,,0.7908477783203125,,,,,,,,,,,,,,,,,,,,,,
0,629,,0.09708069264888763,,0.1306411772966385,,0.0,,0.47601279616355896,,0.30389654636383057,,0.2383609265089035,,,0.3681144416332245,0.2674650549888611,,0.00011627344792941585,,0.060656920075416565,,0.33349815011024475,,0.4909999668598175,,,0.5106317400932312,,0.30389654636383057,,,,,1.3409228324890137,,,,,,,,,,,,,,,,,,,,,,
0,639,,0.09909708797931671,,0.23701022565364838,,0.0,,0.47310328483581543,,0.22076740860939026,,0.24702659249305725,,,0.3329734206199646,0.11094919592142105,,0.0001647968019824475,,0.06184611842036247,,0.3706817626953125,,0.7690290212631226,,,0.5493090152740479,,0.22076740860939026,,,,,1.256577968597412,,,,,,,,,,,,,,,,,,,,,,
0,649,,0.11637479066848755,,0.1347760260105133,,0.0,,0.46764281392097473,,0.16471828520298004,,0.22005361318588257,,,0.3331705331802368,0.1918664276599884,,0.0005115332896821201,,0.06187482178211212,,0.3711782693862915,,0.5848559737205505,,,0.5245746374130249,,0.16471828520298004,,,,,1.2392046451568604,,,,,,,,,,,,,,,,,,,,,,
0,659,,0.08135508000850677,,0.12148510664701462,,0.0,,0.4585273265838623,,0.14115369319915771,,0.2668876349925995,,,0.38533350825309753,0.13759255409240723,,4.458314890598558e-07,,0.041821569204330444,,0.3557894825935364,,0.6156397461891174,,,0.4369359314441681,,0.14115369319915771,,,,,1.1648470163345337,,,,,,,,,,,,,,,,,,,,,,
0,669,,0.09293752908706665,,0.21941348910331726,,0.0,,0.45637044310569763,,0.20884811878204346,,0.2480452060699463,,,0.35839807987213135,0.22195416688919067,,0.000643760256934911,,0.045280419290065765,,0.3131466805934906,,0.8050365447998047,,,0.4636005759239197,,0.20884811878204346,,,,,1.2262319326400757,,,,,,,,,,,,,,,,,,,,,,
0,679,,0.09580886363983154,,0.15242871642112732,,0.0,,0.4662557542324066,,0.2347792387008667,,0.28662097454071045,,,0.3360748887062073,0.1510954201221466,,2.07641987799434e-05,,0.056642308831214905,,0.3297959864139557,,0.8019368648529053,,,0.5262274742126465,,0.2347792387008667,,,,,1.256893277168274,,,,,,,,,,,,,,,,,,,,,,
0,689,,0.06728743761777878,,0.02948257327079773,,0.0,,0.29901322722435,,0.6723527312278748,,1.6631991863250732,,,0.585821807384491,0.7379066348075867,,5.2546633924066555e-06,,0.05460240691900253,,0.3272457718849182,,0.6938746571540833,,,6.898427486419678,,0.6723527312278748,,,,,0.6966614127159119,,,,,,,,,,,,,,,,,,,,,,
0,699,,0.023956414312124252,,0.0785425677895546,,0.0,,0.30071544647216797,,1.0,,0.4110211431980133,,,0.0,0.0,,5.6985194532899186e-05,,201.8008270263672,,0.2700054943561554,,0.5037524700164795,,,1.071244239807129,,1.0,,,,,0.5570976734161377,,,,,,,,,,,,,,,,,,,,,,
0,709,,0.08246486634016037,,0.22716575860977173,,0.0,,0.45829451084136963,,0.1518033891916275,,0.25942206382751465,,,0.33544838428497314,0.23624171316623688,,0.00014355282473843545,,0.050880417227745056,,0.32833343744277954,,0.8266638517379761,,,0.5814738273620605,,0.1518033891916275,,,,,1.2648978233337402,,,,,,,,,,,,,,,,,,,,,,
0,719,,0.027748223394155502,,0.08822594583034515,,0.0,,0.2786273658275604,,1.0,,0.4191507399082184,,,0.0,0.0,,0.00019865330250468105,,196.61618041992188,,0.278315007686615,,0.510431706905365,,,1.0481972694396973,,1.0,,,,,0.5564830303192139,,,,,,,,,,,,,,,,,,,,,,
0,729,,0.09272041916847229,,0.16412505507469177,,0.0,,0.446262389421463,,0.16474813222885132,,0.25635671615600586,,,0.3047620356082916,0.33400365710258484,,0.00019865330250468105,,0.051265180110931396,,0.3259982466697693,,0.510431706905365,,,0.5568132400512695,,0.16474813222885132,,,,,1.2828774452209473,,,,,,,,,,,,,,,,,,,,,,
0,739,,0.07373705506324768,,0.03957851231098175,,0.0,,0.32226261496543884,,0.7350656986236572,,1.662665843963623,,,0.553071916103363,0.9500285387039185,,0.0004960269434377551,,0.02732110768556595,,0.3203544318675995,,0.7258180379867554,,,5.695523262023926,,0.7350656986236572,,,,,0.725291907787323,,,,,,,,,,,,,,,,,,,,,,
0,749,,0.10961372405290604,,0.16714434325695038,,0.0,,0.4688519835472107,,0.18833936750888824,,0.2885245680809021,,,0.29709798097610474,0.31377938389778137,,1.4497928759737988e-06,,0.060368433594703674,,0.3373136520385742,,0.5324732065200806,,,0.5269790887832642,,0.18833936750888824,,,,,1.3121484518051147,,,,,,,,,,,,,,,,,,,,,,
