epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total
0,129,,0.029902342706918716,,0.08251546323299408,,0.0,,0.36529985070228577,,1.0,,0.3421354293823242,,,0.0,0.0,,0.0004443250363692641,,142.23988342285156,,0.48670852184295654,,0.5398902893066406,,,1.0455427169799805,,1.0,,,,,0.7193741798400879,,,,,,,,,,,,,,,,,,,,
0,139,,0.039236728101968765,,0.06706808507442474,,0.0,,0.3657701015472412,,1.0,,0.33402156829833984,,,0.0,0.0,,0.00019736585090868175,,151.26223754882812,,0.41805195808410645,,0.5655255913734436,,,1.0223451852798462,,1.0,,,,,0.7010977268218994,,,,,,,,,,,,,,,,,,,,
0,149,,0.03249797970056534,,0.05018889158964157,,0.0,,0.39636513590812683,,1.0,,0.32159727811813354,,,0.0,0.0,,5.0680037020356394e-06,,152.4625701904297,,0.40080201625823975,,0.5814403295516968,,,1.049238920211792,,1.0,,,,,0.710574209690094,,,,,,,,,,,,,,,,,,,,
0,159,,0.11170030385255814,,0.09575171768665314,,0.0,,0.9198045134544373,,1.0,,0.3249714970588684,,,0.0,0.0,,6.0419482906581834e-05,,5.001664161682129,,0.53033846616745,,0.7640387415885925,,,5.481902599334717,,1.0,,,,,1.17254638671875,,,,,,,,,,,,,,,,,,,,
0,169,,0.11024463921785355,,0.024636197835206985,,0.0,,0.359880268573761,,0.644566535949707,,1.3978219032287598,,,2.1915574073791504,0.18738915026187897,,8.764001540839672e-05,,5.47403621673584,,0.5172660946846008,,0.7941290140151978,,,6.301009178161621,,0.644566535949707,,,,,0.8932674527168274,,,,,,,,,,,,,,,,,,,,
0,179,,0.08055396378040314,,0.018786847591400146,,0.0,,0.3303549289703369,,0.5960302948951721,,1.435179591178894,,,4.569177150726318,0.17215095460414886,,1.7706750554680184e-07,,5.533229827880859,,0.4450090229511261,,0.775988757610321,,,6.783476829528809,,0.5960302948951721,,,,,0.8178320527076721,,,,,,,,,,,,,,,,,,,,
0,189,,0.06862688809633255,,0.07908161729574203,,0.0,,0.8926898241043091,,1.0,,0.3277559280395508,,,0.0,0.0,,0.00010945876420009881,,5.384862422943115,,0.5574730038642883,,0.7861067652702332,,,4.1462836265563965,,1.0,,,,,1.1604111194610596,,,,,,,,,,,,,,,,,,,,
0,199,,0.0805317759513855,,0.023062001913785934,,0.0,,0.3167186379432678,,0.6578459739685059,,1.4423109292984009,,,13.693428039550781,0.1719691902399063,,1.8310004179511452e-06,,5.9143195152282715,,0.37953901290893555,,0.7968510985374451,,,7.337193489074707,,0.6578459739685059,,,,,0.7891273498535156,,,,,,,,,,,,,,,,,,,,
0,209,,0.024753529578447342,,0.03976466506719589,,0.0,,0.2590453624725342,,1.0,,0.3280644416809082,,,0.0,0.0,,5.397691347752698e-05,,148.7208251953125,,0.30530521273612976,,0.4800027906894684,,,1.0390589237213135,,1.0,,,,,0.5385569334030151,,,,,,,,,,,,,,,,,,,,
0,219,,0.080975741147995,,0.020588578656315804,,0.0,,0.30513036251068115,,0.6306337118148804,,1.4359538555145264,,,12.165509223937988,0.17666590213775635,,7.971152626851108e-08,,6.564065456390381,,0.38975703716278076,,0.7968694567680359,,,5.806556224822998,,0.6306337118148804,,,,,0.7884252667427063,,,,,,,,,,,,,,,,,,,,
0,229,,0.06032031774520874,,0.10740266740322113,,0.0,,0.5686535239219666,,1.0,,0.3371228277683258,,,0.0,0.0,,0.0003729513846337795,,5.91755485534668,,0.6408977508544922,,0.7779884338378906,,,4.3808441162109375,,1.0,,,,,1.0348567962646484,,,,,,,,,,,,,,,,,,,,
0,239,,0.02362842857837677,,0.042525164783000946,,0.0,,0.25241702795028687,,1.0,,0.3405921757221222,,,0.0,0.0,,0.00035757760633714497,,136.00140380859375,,0.2897067070007324,,0.5450097322463989,,,1.0901888608932495,,1.0,,,,,0.5598123073577881,,,,,,,,,,,,,,,,,,,,
0,249,,0.10116414725780487,,0.033755578100681305,,0.0,,0.2783359885215759,,0.6793062090873718,,1.4182229042053223,,,4.868058681488037,0.165062814950943,,2.3575288651045412e-05,,7.451540946960449,,0.40163907408714294,,0.797817587852478,,,4.859905242919922,,0.6793062090873718,,,,,0.7928657531738281,,,,,,,,,,,,,,,,,,,,
0,259,,0.08437024801969528,,0.03210512176156044,,0.0,,0.24385592341423035,,0.726479172706604,,1.353667140007019,,,5.140558242797852,0.17908112704753876,,0.00041659551789052784,,7.421436309814453,,0.3105102777481079,,0.8046351671218872,,,4.737462043762207,,0.726479172706604,,,,,0.7251046299934387,,,,,,,,,,,,,,,,,,,,
0,269,,0.024818528443574905,,0.050079189240932465,,0.0,,0.2875524163246155,,1.0,,0.328965961933136,,,0.0,0.0,,3.693797771120444e-05,,141.58819580078125,,0.2792985439300537,,0.5148829817771912,,,1.038468360900879,,1.0,,,,,0.558302640914917,,,,,,,,,,,,,,,,,,,,
0,279,,0.06642870604991913,,0.03298924118280411,,0.0,,0.2535667419433594,,0.7138419151306152,,1.401051640510559,,,2.9820539951324463,0.1694183051586151,,7.709943747613579e-05,,7.828525543212891,,0.3567858040332794,,0.7548230290412903,,,6.086109161376953,,0.7138419151306152,,,,,0.7191396355628967,,,,,,,,,,,,,,,,,,,,
0,289,,0.01966668665409088,,0.03260982036590576,,0.0,,0.23352915048599243,,1.0,,0.31727248430252075,,,0.0,0.0,,2.9015362088102847e-05,,127.93245697021484,,0.27156007289886475,,0.4272312521934509,,,1.0714198350906372,,1.0,,,,,0.4792690575122833,,,,,,,,,,,,,,,,,,,,
0,299,,0.01652028039097786,,0.036307938396930695,,0.0,,0.24411270022392273,,1.0,,0.31599682569503784,,,0.0,0.0,,2.3427488486049697e-05,,122.97588348388672,,0.26949742436408997,,0.5023272037506104,,,1.096506118774414,,1.0,,,,,0.5198712944984436,,,,,,,,,,,,,,,,,,,,
0,309,,0.019179511815309525,,0.037263162434101105,,0.0,,0.26353973150253296,,1.0,,0.33535030484199524,,,0.0,0.0,,0.0001558375806780532,,126.80712890625,,0.26372969150543213,,0.4890187978744507,,,1.0747512578964233,,1.0,,,,,0.5215380787849426,,,,,,,,,,,,,,,,,,,,
0,319,,0.05921606346964836,,0.01800953969359398,,0.0,,0.2359638661146164,,0.7064248919487,,1.4289764165878296,,,0.978720486164093,0.15792593359947205,,3.2051207199401688e-06,,9.198448181152344,,0.32113325595855713,,0.7564029097557068,,,6.904528617858887,,0.7064248919487,,,,,0.6881605982780457,,,,,,,,,,,,,,,,,,,,
0,329,,0.05730639025568962,,0.01863786019384861,,0.0,,0.2419603317975998,,0.6965494155883789,,1.4130909442901611,,,1.4652423858642578,0.16797803342342377,,3.351334817125462e-05,,9.213043212890625,,0.31079918146133423,,0.7564898729324341,,,4.302080154418945,,0.6965494155883789,,,,,0.6851584315299988,,,,,,,,,,,,,,,,,,,,
0,339,,0.06191379204392433,,0.018240593373775482,,0.0,,0.2376747876405716,,0.7205379009246826,,1.392735481262207,,,2.0891056060791016,0.19475869834423065,,0.00011380960495444015,,9.380043983459473,,0.30770158767700195,,0.6534080505371094,,,4.87986946105957,,0.7205379009246826,,,,,0.6322301030158997,,,,,,,,,,,,,,,,,,,,
0,349,,0.021319806575775146,,0.03154369443655014,,0.0,,0.2114396095275879,,1.0,,0.30287599563598633,,,0.0,0.0,,0.00035399061744101346,,129.21469116210938,,0.24832169711589813,,0.44793015718460083,,,1.0096505880355835,,1.0,,,,,0.46783700585365295,,,,,,,,,,,,,,,,,,,,
0,359,,0.055769212543964386,,0.019628606736660004,,0.0,,0.230057030916214,,0.5725206732749939,,1.3959347009658813,,,2.616835117340088,0.2090340554714203,,0.00010193731577601284,,9.968214988708496,,0.324884295463562,,0.8100537061691284,,,6.688831329345703,,0.5725206732749939,,,,,0.712395966053009,,,,,,,,,,,,,,,,,,,,
0,369,,0.017713205888867378,,0.021218191832304,,0.0,,0.18984472751617432,,1.0,,0.3085884153842926,,,0.0,0.0,,0.00018720589287113398,,122.55410766601562,,0.2544078826904297,,0.44081056118011475,,,0.9988734722137451,,1.0,,,,,0.4536036252975464,,,,,,,,,,,,,,,,,,,,
0,379,,0.0162820927798748,,0.03254229575395584,,0.0,,0.21339447796344757,,1.0,,0.3561147451400757,,,0.0,0.0,,0.0007659354596398771,,130.9481658935547,,0.25373876094818115,,0.46612468361854553,,,1.088051199913025,,1.0,,,,,0.47840720415115356,,,,,,,,,,,,,,,,,,,,
0,389,,0.04378116503357887,,0.02250758931040764,,0.0,,0.21883371472358704,,0.5831485390663147,,1.4538317918777466,,,1.3816308975219727,0.18495312333106995,,1.2988134585611988e-05,,11.615710258483887,,0.3008337616920471,,0.7521362900733948,,,3.948888063430786,,0.5831485390663147,,,,,0.6600497364997864,,,,,,,,,,,,,,,,,,,,
0,399,,0.016917457804083824,,0.027076423168182373,,0.0,,0.20783047378063202,,1.0,,0.3208298683166504,,,0.0,0.0,,2.6154102670261636e-06,,119.97248840332031,,0.2658166289329529,,0.4445647597312927,,,1.0245540142059326,,1.0,,,,,0.47027361392974854,,,,,,,,,,,,,,,,,,,,
0,409,,0.016346421092748642,,0.03336475044488907,,0.0,,0.20366758108139038,,1.0,,0.32550248503685,,,0.0,0.0,,1.3247836250229739e-07,,124.94051361083984,,0.25393110513687134,,0.4584471583366394,,,1.032829761505127,,1.0,,,,,0.46953266859054565,,,,,,,,,,,,,,,,,,,,
0,419,,0.021288545802235603,,0.03004460595548153,,0.0,,0.20337063074111938,,1.0,,0.3549359440803528,,,0.0,0.0,,0.0007071622530929744,,124.4686508178711,,0.23320621252059937,,0.4542626142501831,,,1.0675866603851318,,1.0,,,,,0.4594220519065857,,,,,,,,,,,,,,,,,,,,
0,429,,0.01631770096719265,,0.03309406340122223,,0.0,,0.2086508870124817,,1.0,,0.34077292680740356,,,0.0,0.0,,0.00019546043768059462,,121.29069519042969,,0.24377086758613586,,0.42319923639297485,,,1.0598788261413574,,1.0,,,,,0.4493764638900757,,,,,,,,,,,,,,,,,,,,
0,439,,0.021975554525852203,,0.02667298913002014,,0.0,,0.2421787679195404,,1.0,,0.30564868450164795,,,0.0,0.0,,0.00029752912814728916,,119.86717224121094,,0.2516354024410248,,0.42980608344078064,,,1.0156913995742798,,1.0,,,,,0.4756140112876892,,,,,,,,,,,,,,,,,,,,
0,449,,0.06210152059793472,,0.016461465507745743,,0.0,,0.2435680627822876,,0.7076692581176758,,1.4278651475906372,,,0.7449098229408264,0.17355236411094666,,6.789861345168902e-06,,11.885703086853027,,0.2805435061454773,,0.73448646068573,,,8.524314880371094,,0.7076692581176758,,,,,0.6619993448257446,,,,,,,,,,,,,,,,,,,,
0,459,,0.014965251088142395,,0.02816232480108738,,0.0,,0.195583313703537,,1.0,,0.3360815942287445,,,0.0,0.0,,6.234126340132207e-05,,120.4389877319336,,0.24553771317005157,,0.4103938341140747,,,1.0805604457855225,,1.0,,,,,0.4360874593257904,,,,,,,,,,,,,,,,,,,,
0,469,,0.03911814093589783,,0.02556854486465454,,0.0,,0.19252566993236542,,0.6603359580039978,,1.4286736249923706,,,1.3905327320098877,0.17792361974716187,,9.094877896131948e-06,,12.922266006469727,,0.25554341077804565,,0.8253295421600342,,,4.641055107116699,,0.6603359580039978,,,,,0.6588197946548462,,,,,,,,,,,,,,,,,,,,
0,479,,0.04140231013298035,,0.06998583674430847,,0.0,,0.43545040488243103,,1.0,,0.31342068314552307,,,0.0,0.0,,1.649134537728969e-05,,11.319793701171875,,0.3112906813621521,,0.9135258197784424,,,3.9022269248962402,,1.0,,,,,0.857841432094574,,,,,,,,,,,,,,,,,,,,
0,489,,0.015019708313047886,,0.021297287195920944,,0.0,,0.16062495112419128,,1.0,,0.30334195494651794,,,0.0,0.0,,0.00036565333721227944,,111.82076263427734,,0.23399625718593597,,0.35343265533447266,,,0.9922695755958557,,1.0,,,,,0.3838493525981903,,,,,,,,,,,,,,,,,,,,
0,499,,0.016310030594468117,,0.024302467703819275,,0.0,,0.2003042995929718,,1.0,,0.33462077379226685,,,0.0,0.0,,9.726356802275404e-05,,112.90559387207031,,0.2425689995288849,,0.405861496925354,,,1.0327327251434326,,1.0,,,,,0.43500131368637085,,,,,,,,,,,,,,,,,,,,
0,509,,0.020723365247249603,,0.027371859177947044,,0.0,,0.1958838403224945,,1.0,,0.32848986983299255,,,0.0,0.0,,7.5218736128590535e-06,,108.50663757324219,,0.24352845549583435,,0.5249614119529724,,,1.117525577545166,,1.0,,,,,0.49528947472572327,,,,,,,,,,,,,,,,,,,,
0,519,,0.01892946846783161,,0.03342355042695999,,0.0,,0.19116806983947754,,1.0,,0.31540098786354065,,,0.0,0.0,,6.960285099921748e-05,,106.39498138427734,,0.2206120491027832,,0.4085291624069214,,,1.1718705892562866,,1.0,,,,,0.42299655079841614,,,,,,,,,,,,,,,,,,,,
0,529,,0.029882652685046196,,0.018222544342279434,,0.0,,0.19471336901187897,,0.6904364824295044,,1.447761058807373,,,1.8453850746154785,0.1727423369884491,,3.4240770219184924e-06,,14.280233383178711,,0.2565372586250305,,0.7593098282814026,,,4.969738960266113,,0.6904364824295044,,,,,0.6220455169677734,,,,,,,,,,,,,,,,,,,,
0,539,,0.043694522231817245,,0.02328173629939556,,0.0,,0.1911240667104721,,0.6925755739212036,,1.457736611366272,,,1.0897181034088135,0.20502470433712006,,1.1674159395624883e-05,,14.99061107635498,,0.2717311978340149,,0.7139843106269836,,,3.9879207611083984,,0.6925755739212036,,,,,0.6126010417938232,,,,,,,,,,,,,,,,,,,,
0,549,,0.03736095130443573,,0.022213619202375412,,0.0,,0.18403805792331696,,0.647072970867157,,1.428593635559082,,,1.9349676370620728,0.18903055787086487,,1.844208782131318e-05,,14.53065299987793,,0.25389766693115234,,0.8007447123527527,,,6.513853073120117,,0.647072970867157,,,,,0.6402512788772583,,,,,,,,,,,,,,,,,,,,
0,559,,0.04004419595003128,,0.02985766902565956,,0.0,,0.2045726627111435,,0.7079107761383057,,1.5031925439834595,,,1.1395090818405151,0.18430711328983307,,0.0001909884886117652,,14.769320487976074,,0.2609912157058716,,0.7210946679115295,,,6.543313026428223,,0.7079107761383057,,,,,0.6164326667785645,,,,,,,,,,,,,,,,,,,,
0,569,,0.055877119302749634,,0.019477980211377144,,0.0,,0.17507392168045044,,0.571144163608551,,1.437475323677063,,,1.5239264965057373,0.16495627164840698,,1.4399772680917522e-06,,15.150793075561523,,0.26242583990097046,,0.6966170072555542,,,5.12253475189209,,0.571144163608551,,,,,0.5969454646110535,,,,,,,,,,,,,,,,,,,,
0,579,,0.014107144437730312,,0.025451770052313805,,0.0,,0.16813844442367554,,1.0,,0.30986908078193665,,,0.0,0.0,,0.0001810732064768672,,108.7237548828125,,0.22505226731300354,,0.4128120541572571,,,1.1202527284622192,,1.0,,,,,0.412690669298172,,,,,,,,,,,,,,,,,,,,
0,589,,0.020633665844798088,,0.03467898815870285,,0.0,,0.16910143196582794,,1.0,,0.34081190824508667,,,0.0,0.0,,0.0002992965164594352,,116.6650619506836,,0.23818115890026093,,0.3215228021144867,,,1.090090274810791,,1.0,,,,,0.3783370554447174,,,,,,,,,,,,,,,,,,,,
0,599,,0.05588173121213913,,0.05388525128364563,,0.0,,0.4385524392127991,,1.0,,0.3159453272819519,,,0.0,0.0,,2.63680522039067e-06,,13.81528377532959,,0.2952653467655182,,0.7110598087310791,,,3.455122947692871,,1.0,,,,,0.7557694911956787,,,,,,,,,,,,,,,,,,,,
0,609,,0.014207628555595875,,0.020289292559027672,,0.0,,0.19308610260486603,,1.0,,0.30938655138015747,,,0.0,0.0,,0.00017487432342022657,,108.41001892089844,,0.23391327261924744,,0.38626885414123535,,,1.0830004215240479,,1.0,,,,,0.4158543050289154,,,,,,,,,,,,,,,,,,,,
0,619,,0.013286164030432701,,0.02885391376912594,,0.0,,0.16227638721466064,,1.0,,0.32807835936546326,,,0.0,0.0,,1.209057700179983e-06,,110.58027648925781,,0.23293110728263855,,0.5019989609718323,,,1.042372703552246,,1.0,,,,,0.4581322968006134,,,,,,,,,,,,,,,,,,,,
0,629,,0.04615115374326706,,0.018291832879185677,,0.0,,0.1809317171573639,,0.6818344593048096,,1.4615118503570557,,,1.5685336589813232,0.16146054863929749,,1.7925123756867833e-05,,15.80191421508789,,0.24356584250926971,,0.7497969269752502,,,4.911969184875488,,0.6818344593048096,,,,,0.6120609045028687,,,,,,,,,,,,,,,,,,,,
0,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02952565625309944,0.028975937515497208,0.0,0.18977561593055725,0.8069723844528198,0.7330254316329956,0.07038233429193497,0.46187084913253784,0.0002082780993077904,66.26774597167969,0.23234134912490845,0.526573896408081,4.1931633949279785,1.2782126665115356,0.8069723844528198,0.5951389074325562,0.6752831935882568,0.39711064100265503,0.4921099543571472
0,631,0.0560554563999176,,0.06277693063020706,,0.0,,0.4387935698032379,,0.8657416105270386,,0.7980907559394836,,0.07511724531650543,1.5928974151611328,,,0.0010613412596285343,,73.45183563232422,,0.8040282130241394,,0.7584148645401001,,3.5188941955566406,1.0097544193267822,,0.8657416105270386,,1.1220636367797852,1.7606357336044312,0.8928830027580261,1.0354537963867188,,0.23560336232185364,,,,,,,,,,,,,,,,,,,
1,639,,0.0653839260339737,,0.02376261167228222,,0.0,,0.17375272512435913,,0.6544039845466614,,1.4245781898498535,,,2.1986312866210938,0.17114031314849854,,2.6557405362837017e-05,,16.71112632751465,,0.2594769597053528,,0.7422915697097778,,,5.655956745147705,,0.6544039845466614,,,,,0.6228421330451965,,,,,,,,,,,,,,,,,,,,
1,649,,0.014336989261209965,,0.023621132597327232,,0.0,,0.17585152387619019,,1.0,,0.3392351269721985,,,0.0,0.0,,0.00014248538354877383,,110.5596923828125,,0.23479457199573517,,0.33443522453308105,,,1.042062759399414,,1.0,,,,,0.3821425139904022,,,,,,,,,,,,,,,,,,,,
1,659,,0.050519078969955444,,0.02647913619875908,,0.0,,0.1643616110086441,,0.7419517040252686,,1.380813479423523,,,1.9564921855926514,0.17220954596996307,,0.00020955763466190547,,16.16659164428711,,0.2611834406852722,,0.7696046829223633,,,6.185323715209961,,0.7419517040252686,,,,,0.6255871057510376,,,,,,,,,,,,,,,,,,,,
1,669,,0.01412719301879406,,0.019462335854768753,,0.0,,0.15661732852458954,,1.0,,0.32412898540496826,,,0.0,0.0,,3.781706936933915e-06,,105.35567474365234,,0.2144012749195099,,0.44113969802856445,,,1.0382100343704224,,1.0,,,,,0.4150908589363098,,,,,,,,,,,,,,,,,,,,
1,679,,0.01385294459760189,,0.023043707013130188,,0.0,,0.14414089918136597,,1.0,,0.3317108154296875,,,0.0,0.0,,2.9762413760181516e-05,,103.9270248413086,,0.21477100253105164,,0.3657362461090088,,,1.063244104385376,,1.0,,,,,0.37156978249549866,,,,,,,,,,,,,,,,,,,,
1,689,,0.04001695662736893,,0.09796514362096786,,0.0,,0.4477062523365021,,1.0,,0.3344916105270386,,,0.0,0.0,,0.00028401875169947743,,14.822343826293945,,0.2898907959461212,,0.6487860679626465,,,3.41359281539917,,1.0,,,,,0.7231385707855225,,,,,,,,,,,,,,,,,,,,
1,699,,0.053458090871572495,,0.025744818150997162,,0.0,,0.1672818958759308,,0.7793830037117004,,1.451006293296814,,,3.2558131217956543,0.14496487379074097,,1.0293631476088194e-06,,16.865964889526367,,0.2501741051673889,,0.7482177019119263,,,5.089323043823242,,0.7793830037117004,,,,,0.612140953540802,,,,,,,,,,,,,,,,,,,,
1,709,,0.03906869515776634,,0.02995571866631508,,0.0,,0.20267252624034882,,0.6266238689422607,,1.4582470655441284,,,2.8611862659454346,0.17492306232452393,,1.0167994332732633e-05,,17.300020217895508,,0.23421165347099304,,0.7340648174285889,,,5.786258697509766,,0.6266238689422607,,,,,0.6080094575881958,,,,,,,,,,,,,,,,,,,,
1,719,,0.01335299015045166,,0.020009323954582214,,0.0,,0.16775822639465332,,1.0,,0.3019722104072571,,,0.0,0.0,,0.0004147065046709031,,103.86837005615234,,0.21910309791564941,,0.39741790294647217,,,1.0632216930389404,,1.0,,,,,0.40102440118789673,,,,,,,,,,,,,,,,,,,,
1,729,,0.046543676406145096,,0.07815273106098175,,0.0,,0.378656268119812,,1.0,,0.33027181029319763,,,0.0,0.0,,0.00016237028467003256,,15.476401329040527,,0.28020599484443665,,0.6313284635543823,,,3.2843992710113525,,1.0,,,,,0.6762636303901672,,,,,,,,,,,,,,,,,,,,
1,739,,0.012430894188582897,,0.02289220131933689,,0.0,,0.17840251326560974,,1.0,,0.3058319091796875,,,0.0,0.0,,0.0002721938071772456,,97.32003784179688,,0.20895984768867493,,0.4177674651145935,,,1.072127342224121,,1.0,,,,,0.4112056791782379,,,,,,,,,,,,,,,,,,,,
1,749,,0.042167969048023224,,0.021738704293966293,,0.0,,0.13809238374233246,,0.650559663772583,,1.449875831604004,,,1.0034147500991821,0.16467753052711487,,2.822014835146547e-07,,18.080564498901367,,0.23402544856071472,,0.6970325708389282,,,5.790643215179443,,0.650559663772583,,,,,0.557833194732666,,,,,,,,,,,,,,,,,,,,
1,759,,0.039049964398145676,,0.04058109223842621,,0.0,,0.14775244891643524,,0.6531765460968018,,1.3908807039260864,,,1.1642155647277832,0.13074776530265808,,0.00018794182687997818,,16.668685913085938,,0.2489846646785736,,0.6489986777305603,,,7.832491874694824,,0.6531765460968018,,,,,0.5465449690818787,,,,,,,,,,,,,,,,,,,,
