epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pp_dir_epoch,train/L_geo_pp_dir_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pp_dir,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.06485611200332642,,0.07591890543699265,,0.026170670986175537,,0.0,,0.32315126061439514,,0.9323962926864624,,1.3908799886703491,,,106.06910705566406,2602.767333984375,,0.057578396052122116,,0.26843875646591187,,,32.11872100830078,,0.9323962926864624,,1372.0064697265625,,,,,,,,,,,,,,,,
0,19,,0.0597430057823658,,0.09045841544866562,,0.07476694136857986,,0.0,,0.2946631908416748,,0.9626886248588562,,1.133927822113037,,,22.000349044799805,1512.70361328125,,0.044921811670064926,,0.20177927613258362,,,27.680503845214844,,0.9626886248588562,,782.5576782226562,,,,,,,,,,,,,,,,
0,29,,0.06822868436574936,,0.15588539838790894,,0.15211641788482666,,0.0,,0.3324860632419586,,0.9503433108329773,,1.5298082828521729,,,9.709139823913574,1346.4404296875,,0.059221260249614716,,0.24381385743618011,,,19.725690841674805,,0.9503433108329773,,689.5604248046875,,,,,,,,,,,,,,,,
0,39,,0.10874110460281372,,0.2719000577926636,,0.2356180101633072,,0.0,,0.3484938144683838,,0.7622553110122681,,1.2736477851867676,,,1.8046233654022217,1073.5111083984375,,0.0731746256351471,,0.33289945125579834,,,12.916084289550781,,0.7622553110122681,,545.6162719726562,,,,,,,,,,,,,,,,
0,49,,0.07807506620883942,,0.3484259247779846,,0.39849263429641724,,0.0,,0.31424960494041443,,0.7178313732147217,,0.8535462617874146,,,0.3470279276371002,1017.2822875976562,,0.04207119345664978,,0.24616244435310364,,,7.4419450759887695,,0.7178313732147217,,513.736328125,,,,,,,,,,,,,,,,
0,59,,0.10605738312005997,,0.4299354553222656,,0.4230656027793884,,0.0,,0.34715089201927185,,0.6135085225105286,,0.7414455413818359,,,0.549309492111206,867.6853637695312,,0.05059321969747543,,0.34773653745651245,,,5.5602569580078125,,0.6135085225105286,,438.08599853515625,,,,,,,,,,,,,,,,
0,69,,0.10109922289848328,,0.5152310132980347,,0.47391223907470703,,0.0,,0.37499672174453735,,0.6299299001693726,,0.7061871290206909,,,0.4692995548248291,719.1339721679688,,0.06454121321439743,,0.45132502913475037,,,4.373562812805176,,0.6299299001693726,,363.2513427734375,,,,,,,,,,,,,,,,
0,79,,0.10551214218139648,,0.5206083655357361,,0.43884310126304626,,0.0,,0.34670865535736084,,0.42068690061569214,,0.41002094745635986,,,0.39328011870384216,491.04681396484375,,0.07689446210861206,,0.3142027258872986,,,3.075458526611328,,0.42068690061569214,,248.19073486328125,,,,,,,,,,,,,,,,
0,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12045522034168243,0.7312629818916321,0.5323957204818726,0.0,0.4174213111400604,0.5816264152526855,0.7227975726127625,515.2576904296875,0.3205605745315552,0.07910611480474472,0.26687315106391907,2.7931551933288574,0.454673707485199,0.5816264152526855,260.4061584472656
0,84,0.08246897161006927,,0.29857420921325684,,0.26858073472976685,,0.0,,0.3235538899898529,,0.7462183833122253,,1.0000362396240234,,1290.0150146484375,26.568729400634766,,,0.05560414493083954,,0.2925296723842621,,14.34945011138916,2.0793240070343018,,0.7462183833122253,,666.7734985351562,,0.21364732086658478,,,,,,,,,,,,,,,
