epoch,step,train/L_cf_derivative_epoch,train/L_cf_derivative_step,train/L_cf_position_epoch,train/L_cf_position_step,train/L_coord_epoch,train/L_coord_step,train/L_dense_offset_epoch,train/L_dense_offset_step,train/L_depth_field_epoch,train/L_depth_field_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_cf_derivative,val/L_cf_position,val/L_coord,val/L_dense_offset,val/L_depth_field,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total,val/sf3d/loss_total
0,209,,0.6888421773910522,,0.6715567708015442,,0.13668423891067505,,0.3416818082332611,,0.34977269172668457,,0.0,,1.1764395236968994,,0.8923530578613281,,0.38950926065444946,,,3.3302762508392334,0.6776623129844666,,0.25635629892349243,,2.891976833343506,,2.0743799209594727,,,15.200541496276855,,0.8923530578613281,,,,,3.505336046218872,,,,,,,,,,,,,,,,,,,,,,,,
0,219,,0.8068984746932983,,0.8163014650344849,,0.19037854671478271,,0.3980163633823395,,0.355616956949234,,0.0,,0.573816180229187,,0.5361279845237732,,0.36039742827415466,,,1.3560614585876465,0.9457577466964722,,0.20940017700195312,,2.2778170108795166,,1.1020262241363525,,,0.7686018347740173,,0.5361279845237732,,,,,4.240188121795654,,,,,,,,,,,,,,,,,,,,,,,,
0,229,,0.5878939628601074,,0.560787558555603,,0.19002844393253326,,0.3148667812347412,,0.39464184641838074,,0.0,,1.0921635627746582,,1.0711591243743896,,0.31425872445106506,,,3.2626214027404785,0.6828415989875793,,0.2727472186088562,,2.806711435317993,,1.6491546630859375,,,7.216377258300781,,1.0711591243743896,,,,,3.183591842651367,,,,,,,,,,,,,,,,,,,,,,,,
0,239,,0.6014542579650879,,0.5948667526245117,,0.18417519330978394,,0.3796750009059906,,0.36521390080451965,,0.0,,0.6318042278289795,,0.4996097683906555,,0.41151371598243713,,,1.2060909271240234,0.5587255954742432,,0.14456385374069214,,2.0708909034729004,,1.8781520128250122,,,0.580791711807251,,0.4996097683906555,,,,,3.6383914947509766,,,,,,,,,,,,,,,,,,,,,,,,
0,249,,0.6033307313919067,,0.6005082726478577,,0.22173862159252167,,0.35841619968414307,,0.4223965108394623,,0.0,,1.0752614736557007,,0.8915999531745911,,0.385233998298645,,,3.366021156311035,0.6217109560966492,,0.28011250495910645,,2.752532958984375,,1.7001640796661377,,,18.284061431884766,,0.8915999531745911,,,,,3.246673583984375,,,,,,,,,,,,,,,,,,,,,,,,
0,259,,0.636237382888794,,0.6122655868530273,,0.18363310396671295,,0.45351070165634155,,0.3544434905052185,,0.0,,0.5905570983886719,,0.42267996072769165,,0.3014034330844879,,,1.1794589757919312,0.7518191933631897,,0.16749641299247742,,2.0782508850097656,,1.257683515548706,,,0.6326239705085754,,0.42267996072769165,,,,,3.676670551300049,,,,,,,,,,,,,,,,,,,,,,,,
0,269,,0.7295067310333252,,0.7402873039245605,,0.17861470580101013,,0.43494701385498047,,0.35337063670158386,,0.0,,0.567116379737854,,0.46255597472190857,,0.3105127215385437,,,1.2014230489730835,0.49374380707740784,,0.16916176676750183,,2.34560489654541,,2.15468692779541,,,0.748980700969696,,0.46255597472190857,,,,,3.822127342224121,,,,,,,,,,,,,,,,,,,,,,,,
0,279,,0.5604341626167297,,0.5425904989242554,,0.1951063871383667,,0.37680038809776306,,0.3575808107852936,,0.0,,0.5673778057098389,,0.3752920627593994,,0.36985495686531067,,,0.9163210988044739,1.0350329875946045,,0.18177446722984314,,2.281935453414917,,1.0272765159606934,,,0.5748788118362427,,0.3752920627593994,,,,,3.692338466644287,,,,,,,,,,,,,,,,,,,,,,,,
0,289,,0.6313986778259277,,0.6228543519973755,,0.16232335567474365,,0.45079830288887024,,0.3368511199951172,,0.0,,0.5611908435821533,,0.43566277623176575,,0.2441873848438263,,,0.9385538697242737,0.6817928552627563,,0.14117224514484406,,2.4418561458587646,,1.06118905544281,,,0.632217288017273,,0.43566277623176575,,,,,3.651623249053955,,,,,,,,,,,,,,,,,,,,,,,,
0,299,,0.6748791337013245,,0.6474348902702332,,0.05835070461034775,,0.0,,0.33184874057769775,,0.0,,0.7275972366333008,,1.0,,0.3291371762752533,,,0.0,0.0,,193.7836151123047,,1.819594144821167,,1.3191204071044922,,,1.004650354385376,,1.0,,,,,2.1268997192382812,,,,,,,,,,,,,,,,,,,,,,,,
0,309,,0.5675427913665771,,0.5645759105682373,,0.18018801510334015,,0.38468044996261597,,0.4069325029850006,,0.0,,0.5607162117958069,,0.5249797105789185,,0.40953782200813293,,,0.9934464693069458,0.2812534272670746,,0.16222169995307922,,2.2157187461853027,,2.277310371398926,,,0.5962189435958862,,0.5249797105789185,,,,,3.4209470748901367,,,,,,,,,,,,,,,,,,,,,,,,
0,319,,0.44913429021835327,,0.44949111342430115,,0.1775638312101364,,0.4256906807422638,,0.32456541061401367,,0.0,,0.552984356880188,,0.43563351035118103,,0.3411809504032135,,,1.1353378295898438,0.5793699026107788,,0.13658462464809418,,2.008873462677002,,1.1608412265777588,,,0.54095458984375,,0.43563351035118103,,,,,3.3461005687713623,,,,,,,,,,,,,,,,,,,,,,,,
0,329,,0.47645682096481323,,0.478911817073822,,0.17133472859859467,,0.4757224917411804,,0.3767926096916199,,0.0,,0.5786081552505493,,0.33669334650039673,,0.261427104473114,,,0.52166348695755,0.4743196368217468,,0.11098748445510864,,2.364271640777588,,0.8743069767951965,,,0.5464071035385132,,0.33669334650039673,,,,,3.1264257431030273,,,,,,,,,,,,,,,,,,,,,,,,
0,339,,0.6916211843490601,,0.6864721775054932,,0.15073013305664062,,0.4105730950832367,,0.35270270705223083,,0.0,,0.5492334961891174,,0.5213863253593445,,0.37633463740348816,,,1.3222697973251343,0.43252745270729065,,0.13551034033298492,,1.5900564193725586,,1.5944021940231323,,,0.7351431250572205,,0.5213863253593445,,,,,3.4307830333709717,,,,,,,,,,,,,,,,,,,,,,,,
0,349,,0.5629175305366516,,0.5463660359382629,,0.14321915805339813,,0.3129899203777313,,0.3830747604370117,,0.0,,0.8044630289077759,,0.800111711025238,,0.35801464319229126,,,2.8202521800994873,0.6872671246528625,,0.25843772292137146,,2.4597182273864746,,1.6114180088043213,,,7.97861909866333,,0.800111711025238,,,,,2.844911575317383,,,,,,,,,,,,,,,,,,,,,,,,
0,359,,0.44767576456069946,,0.4430427849292755,,0.07169186323881149,,0.0,,0.36149516701698303,,0.0,,0.626380443572998,,1.0,,0.3383601903915405,,,0.0,0.0,,190.30563354492188,,1.5773518085479736,,0.9403886795043945,,,1.0521539449691772,,1.0,,,,,1.7770864963531494,,,,,,,,,,,,,,,,,,,,,,,,
0,369,,0.4585188031196594,,0.4562932848930359,,0.16323794424533844,,0.43892839550971985,,0.3518434464931488,,0.0,,0.5474173426628113,,0.2819574475288391,,0.3127344846725464,,,0.38501206040382385,0.5345258712768555,,0.11690014600753784,,1.9195468425750732,,1.5890514850616455,,,0.4888947904109955,,0.2819574475288391,,,,,2.8064236640930176,,,,,,,,,,,,,,,,,,,,,,,,
0,379,,0.37422454357147217,,0.37628108263015747,,0.056034673005342484,,0.0,,0.36464422941207886,,0.0,,0.6623376607894897,,1.0,,0.38152560591697693,,,0.0,0.0,,194.8835906982422,,1.4024367332458496,,0.7779761552810669,,,1.02949857711792,,1.0,,,,,1.64015531539917,,,,,,,,,,,,,,,,,,,,,,,,
0,389,,0.46787554025650024,,0.47479110956192017,,0.0493093803524971,,0.0,,0.3400740325450897,,0.0,,0.7676103115081787,,1.0,,0.3558605909347534,,,0.0,0.0,,189.43309020996094,,1.5111684799194336,,0.828701376914978,,,1.1405117511749268,,1.0,,,,,1.7563252449035645,,,,,,,,,,,,,,,,,,,,,,,,
0,399,,0.38514477014541626,,0.3846147060394287,,0.15483759343624115,,0.48627015948295593,,0.3443431854248047,,0.0,,0.5600594282150269,,0.2181832641363144,,0.34033846855163574,,,0.7123486995697021,0.5309470891952515,,0.1545567512512207,,1.5554219484329224,,0.9491212368011475,,,0.47393983602523804,,0.2181832641363144,,,,,2.741096258163452,,,,,,,,,,,,,,,,,,,,,,,,
0,409,,0.4555026888847351,,0.4518328905105591,,0.13815557956695557,,0.4092365801334381,,0.3596722185611725,,0.0,,0.5481828451156616,,0.3092401623725891,,0.3870347738265991,,,0.6826987266540527,0.5941965579986572,,0.12719866633415222,,1.7898768186569214,,0.7749403715133667,,,0.5496066212654114,,0.3092401623725891,,,,,2.9447431564331055,,,,,,,,,,,,,,,,,,,,,,,,
0,419,,0.5703058838844299,,0.559492290019989,,0.04351821541786194,,0.0,,0.38354140520095825,,0.0,,0.5953153371810913,,1.0,,0.3191993832588196,,,0.0,0.0,,194.9149627685547,,2.0520613193511963,,0.7111549377441406,,,1.1322391033172607,,1.0,,,,,1.8606245517730713,,,,,,,,,,,,,,,,,,,,,,,,
0,429,,0.4692034125328064,,0.46504485607147217,,0.20804166793823242,,0.3065776526927948,,0.3802223205566406,,0.0,,0.7731488347053528,,0.9815472960472107,,0.27953052520751953,,,2.7819113731384277,0.6745047569274902,,0.3127274513244629,,5.312845706939697,,1.5470542907714844,,,14.457719802856445,,0.9815472960472107,,,,,4.21359920501709,,,,,,,,,,,,,,,,,,,,,,,,
0,439,,0.4510457515716553,,0.44579869508743286,,0.15416839718818665,,0.3798471987247467,,0.3422161936759949,,0.0,,0.5573135614395142,,0.35769131779670715,,0.295520544052124,,,0.5386296510696411,0.9182525277137756,,0.2298119068145752,,1.9571195840835571,,1.0266004800796509,,,0.5162313580513,,0.35769131779670715,,,,,3.1399757862091064,,,,,,,,,,,,,,,,,,,,,,,,
0,449,,0.45053261518478394,,0.4506031572818756,,0.15069928765296936,,0.4315280020236969,,0.3319796025753021,,0.0,,0.5275553464889526,,0.339008092880249,,0.23466363549232483,,,0.43809774518013,0.4794803261756897,,0.11392935365438461,,1.6756255626678467,,0.9710391759872437,,,0.5429719686508179,,0.339008092880249,,,,,2.6458969116210938,,,,,,,,,,,,,,,,,,,,,,,,
0,459,,0.5459485650062561,,0.5330416560173035,,0.05125124752521515,,0.0,,0.33399102091789246,,0.0,,0.6459439992904663,,1.0,,0.30144795775413513,,,0.0,0.0,,189.53622436523438,,1.446096420288086,,0.9943234324455261,,,1.1456410884857178,,1.0,,,,,1.719531536102295,,,,,,,,,,,,,,,,,,,,,,,,
0,469,,0.707120418548584,,0.6946382522583008,,0.1464851200580597,,0.29860180616378784,,0.3587467670440674,,0.0,,0.8312262892723083,,0.8905159831047058,,0.2559451758861542,,,3.4764556884765625,0.637347400188446,,0.24327318370342255,,3.226992607116699,,1.831205129623413,,,9.2913818359375,,0.8905159831047058,,,,,3.2952280044555664,,,,,,,,,,,,,,,,,,,,,,,,
0,479,,0.4383332133293152,,0.4319935739040375,,0.1350715607404709,,0.33453068137168884,,0.3578892648220062,,0.0,,0.7895379662513733,,1.0132989883422852,,0.2785699963569641,,,2.944352865219116,0.6846821308135986,,0.2530806064605713,,2.2672269344329834,,1.6228885650634766,,,12.843438148498535,,1.0132989883422852,,,,,2.7139127254486084,,,,,,,,,,,,,,,,,,,,,,,,
0,489,,0.5315874218940735,,0.518027663230896,,0.06404730677604675,,0.0,,0.3719070553779602,,0.0,,0.4817436933517456,,1.0,,0.29047396779060364,,,0.0,0.0,,201.03887939453125,,1.3000574111938477,,0.7696625590324402,,,1.1188019514083862,,1.0,,,,,1.452992558479309,,,,,,,,,,,,,,,,,,,,,,,,
0,499,,0.43017491698265076,,0.4269636571407318,,0.04782223328948021,,0.0,,0.34255746006965637,,0.0,,0.6082912683486938,,1.0,,0.2891395390033722,,,0.0,0.0,,198.7731170654297,,1.2198352813720703,,0.95179283618927,,,1.0789823532104492,,1.0,,,,,1.5584406852722168,,,,,,,,,,,,,,,,,,,,,,,,
0,509,,0.44348132610321045,,0.4215489327907562,,0.12975409626960754,,0.4021490812301636,,0.3341492712497711,,0.0,,0.5341864824295044,,0.3681022524833679,,0.2756752371788025,,,0.4370874762535095,0.7481479048728943,,0.18069814145565033,,1.318845272064209,,1.2432711124420166,,,0.6055659651756287,,0.3681022524833679,,,,,2.6188719272613525,,,,,,,,,,,,,,,,,,,,,,,,
0,519,,0.459022581577301,,0.45557811856269836,,0.1498120129108429,,0.42698025703430176,,0.34608200192451477,,0.0,,0.5318074226379395,,0.3768324851989746,,0.3172714412212372,,,0.3808324337005615,0.8719715476036072,,0.19707384705543518,,1.4873907566070557,,0.8691676259040833,,,0.5743619203567505,,0.3768324851989746,,,,,2.82556414604187,,,,,,,,,,,,,,,,,,,,,,,,
0,529,,0.4631364345550537,,0.458922803401947,,0.058996669948101044,,0.0,,0.3810619115829468,,0.0,,0.5359047651290894,,1.0,,0.3251973092556,,,0.0,0.0,,182.72518920898438,,1.2714779376983643,,0.8574017286300659,,,1.147111415863037,,1.0,,,,,1.524489164352417,,,,,,,,,,,,,,,,,,,,,,,,
0,539,,0.4897859990596771,,0.49087750911712646,,0.11997030675411224,,0.30455079674720764,,0.36287203431129456,,0.0,,0.6948816180229187,,0.9859240055084229,,0.25380024313926697,,,2.4043385982513428,0.6601285338401794,,0.2526622712612152,,2.0195088386535645,,1.4502500295639038,,,9.016420364379883,,0.9859240055084229,,,,,2.421480894088745,,,,,,,,,,,,,,,,,,,,,,,,
0,549,,0.5435956120491028,,0.5428758859634399,,0.15599671006202698,,0.3983829617500305,,0.33824822306632996,,0.0,,0.5317261219024658,,0.37807926535606384,,0.26193684339523315,,,0.49652236700057983,0.5753452181816101,,0.13797836005687714,,1.2848308086395264,,0.9100326299667358,,,0.5834581851959229,,0.37807926535606384,,,,,2.653275489807129,,,,,,,,,,,,,,,,,,,,,,,,
0,559,,0.5404802560806274,,0.5431473851203918,,0.11803027242422104,,0.30223357677459717,,0.3440788984298706,,0.0,,0.5703938007354736,,1.0171250104904175,,0.21906214952468872,,,2.470794677734375,0.636743426322937,,0.23366700112819672,,1.3942714929580688,,1.6775124073028564,,,5.315495491027832,,1.0171250104904175,,,,,2.140751838684082,,,,,,,,,,,,,,,,,,,,,,,,
0,569,,0.5967001914978027,,0.57586669921875,,0.1746090054512024,,0.42536741495132446,,0.3335120677947998,,0.0,,0.526906430721283,,0.42434293031692505,,0.34271711111068726,,,0.46865543723106384,0.7448914647102356,,0.13440370559692383,,1.4232741594314575,,1.5157923698425293,,,0.6500254273414612,,0.42434293031692505,,,,,2.9084503650665283,,,,,,,,,,,,,,,,,,,,,,,,
0,579,,0.481182724237442,,0.47146904468536377,,0.16306795179843903,,0.42065680027008057,,0.3354203701019287,,0.0,,0.5238648056983948,,0.32157403230667114,,0.21929198503494263,,,0.4196832478046417,0.5612653493881226,,0.15283749997615814,,1.3320589065551758,,0.8053878545761108,,,0.6141199469566345,,0.32157403230667114,,,,,2.5286192893981934,,,,,,,,,,,,,,,,,,,,,,,,
0,589,,0.4361085295677185,,0.4324156939983368,,0.05655253678560257,,0.0,,0.38920485973358154,,0.0,,0.4851542115211487,,1.0,,0.2702471613883972,,,0.0,0.0,,196.2350311279297,,1.1519383192062378,,0.7692744731903076,,,1.0950348377227783,,1.0,,,,,1.3665833473205566,,,,,,,,,,,,,,,,,,,,,,,,
0,599,,0.6169264316558838,,0.6187198162078857,,0.04714098945260048,,0.0,,0.37650156021118164,,0.0,,0.4922087788581848,,1.0,,0.26582521200180054,,,0.0,0.0,,192.50167846679688,,0.9984116554260254,,0.7063647508621216,,,1.0908010005950928,,1.0,,,,,1.2549755573272705,,,,,,,,,,,,,,,,,,,,,,,,
0,609,,0.6241108179092407,,0.6166481375694275,,0.1315009444952011,,0.3968992233276367,,0.3102368712425232,,0.0,,0.5077831149101257,,0.5716782808303833,,0.3251038193702698,,,0.6017885804176331,0.32827410101890564,,0.10213816165924072,,1.0732762813568115,,1.0348049402236938,,,0.6632614731788635,,0.5716782808303833,,,,,2.6358695030212402,,,,,,,,,,,,,,,,,,,,,,,,
0,619,,0.5297811031341553,,0.5235879421234131,,0.13045243918895721,,0.28636592626571655,,0.3842693865299225,,0.0,,0.5532882213592529,,0.9428001642227173,,0.22112959623336792,,,1.8337410688400269,0.6998898983001709,,0.2532039284706116,,2.349830389022827,,1.2036736011505127,,,5.048011779785156,,0.9428001642227173,,,,,2.3723702430725098,,,,,,,,,,,,,,,,,,,,,,,,
0,629,,0.40830883383750916,,0.39975810050964355,,0.16034841537475586,,0.41443073749542236,,0.3602770268917084,,0.0,,0.5252019166946411,,0.5021824836730957,,0.2918108105659485,,,0.4140416085720062,0.6883275508880615,,0.14022934436798096,,1.1831624507904053,,1.207406997680664,,,0.5726500153541565,,0.5021824836730957,,,,,2.5596258640289307,,,,,,,,,,,,,,,,,,,,,,,,
0,639,,0.3855123817920685,,0.3794299066066742,,0.0622020959854126,,0.0,,0.34042230248451233,,0.0,,0.46016836166381836,,1.0,,0.3022851049900055,,,0.0,0.0,,190.7045135498047,,0.8350033760070801,,0.6387156844139099,,,1.1048951148986816,,1.0,,,,,1.1491873264312744,,,,,,,,,,,,,,,,,,,,,,,,
0,649,,0.3523765802383423,,0.35059022903442383,,0.1585496962070465,,0.3925064504146576,,0.3451681435108185,,0.0,,0.5181710720062256,,0.26625972986221313,,0.24141556024551392,,,0.4002186954021454,0.4496707022190094,,0.11388680338859558,,1.0336954593658447,,0.6298331618309021,,,0.481854110956192,,0.26625972986221313,,,,,2.137777328491211,,,,,,,,,,,,,,,,,,,,,,,,
0,659,,0.5108051300048828,,0.5122031569480896,,0.14282044768333435,,0.2894095778465271,,0.3722812533378601,,0.0,,0.5161527991294861,,1.1307108402252197,,0.2548076808452606,,,1.3762787580490112,0.6796519160270691,,0.2534506618976593,,1.9013891220092773,,1.309308648109436,,,7.181715488433838,,1.1307108402252197,,,,,2.206944227218628,,,,,,,,,,,,,,,,,,,,,,,,
0,669,,0.5032539963722229,,0.5051254034042358,,0.14236733317375183,,0.400895893573761,,0.3852311074733734,,0.0,,0.5077571868896484,,0.3830309212207794,,0.23011982440948486,,,0.4027625024318695,0.4030561149120331,,0.12009686231613159,,0.9394725561141968,,1.2987275123596191,,,0.5642845034599304,,0.3830309212207794,,,,,2.2699050903320312,,,,,,,,,,,,,,,,,,,,,,,,
