epoch,step,train/L_cf_derivative_epoch,train/L_cf_derivative_step,train/L_cf_position_epoch,train/L_cf_position_step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_cf_derivative,val/L_cf_position,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_vae_total,val/loss_total
0,9,,1.9446053504943848,,1.937834620475769,,0.35297155380249023,,0.0,,1.2483551502227783,,0.7695636749267578,,0.6149583458900452,,,5.617774963378906,1.7505369186401367,,0.24830427765846252,,3.93178129196167,,0.7695636749267578,,8.826946258544922,,,,,,,,,,,,,,
0,19,,1.2104451656341553,,1.207972764968872,,0.3508893847465515,,0.0,,0.6381298303604126,,0.5914663672447205,,0.6339588165283203,,,4.611838340759277,1.5835522413253784,,0.2970835864543915,,5.290592193603516,,0.5914663672447205,,7.9134674072265625,,,,,,,,,,,,,,
0,29,,1.4575016498565674,,1.4665775299072266,,0.3375791907310486,,0.0,,0.6636428236961365,,0.7475008964538574,,0.6223090887069702,,,4.22031831741333,0.8958672285079956,,0.2766587734222412,,4.249549388885498,,0.7475008964538574,,7.090463638305664,,,,,,,,,,,,,,
0,39,,1.0654420852661133,,1.0771267414093018,,0.26716509461402893,,0.0,,0.6425253748893738,,0.5515319108963013,,0.6231670379638672,,,3.9711639881134033,0.9114070534706116,,0.30561363697052,,3.686063051223755,,0.5515319108963013,,6.2689948081970215,,,,,,,,,,,,,,
0,49,,0.818293571472168,,0.8187382221221924,,0.2591227889060974,,0.0,,0.6275979280471802,,0.447919636964798,,0.5824201703071594,,,2.9270129203796387,1.4167938232421875,,0.3280438482761383,,3.248055934906006,,0.447919636964798,,5.5128173828125,,,,,,,,,,,,,,
0,59,,0.8278651237487793,,0.8588342666625977,,0.2623981833457947,,0.0,,0.6488299369812012,,0.4567319452762604,,0.5818868279457092,,,3.734469413757324,1.4196840524673462,,0.23588916659355164,,3.253878116607666,,0.4567319452762604,,5.896382808685303,,,,,,,,,,,,,,
0,69,,0.7076858282089233,,0.6560423970222473,,0.2706982493400574,,0.0,,0.6375256776809692,,0.4005637764930725,,0.5826015472412109,,,2.878692388534546,1.2065845727920532,,0.2286204695701599,,3.2898988723754883,,0.4005637764930725,,5.2549967765808105,,,,,,,,,,,,,,
0,79,,0.9134457111358643,,0.9098013043403625,,0.2662690281867981,,0.0,,0.6437212824821472,,0.5699074268341064,,0.6064897775650024,,,3.1278762817382812,1.3348091840744019,,0.23944370448589325,,3.306046724319458,,0.5699074268341064,,5.675773620605469,,,,,,,,,,,,,,
0,89,,0.9402765035629272,,0.9584150314331055,,0.24089395999908447,,0.0,,0.6343638300895691,,0.5034896731376648,,0.5806486010551453,,,3.0715134143829346,1.0096346139907837,,0.2621849477291107,,2.8800625801086426,,0.5034896731376648,,5.279927730560303,,,,,,,,,,,,,,
0,99,,0.6575498580932617,,0.660227358341217,,0.2288701981306076,,0.0,,0.6224994659423828,,0.3374674320220947,,0.5614427328109741,,,2.424154758453369,0.9101501107215881,,0.17288003861904144,,2.811368703842163,,0.3374674320220947,,4.523232936859131,,,,,,,,,,,,,,
0,109,,0.8630131483078003,,0.8839454054832458,,0.2205251306295395,,0.0,,0.5938448905944824,,0.39324575662612915,,0.5457115173339844,,,3.1552188396453857,0.2314853072166443,,0.17351429164409637,,3.210232973098755,,0.39324575662612915,,4.928279876708984,,,,,,,,,,,,,,
0,119,,0.9242844581604004,,0.951941967010498,,0.23640406131744385,,0.0,,0.601448118686676,,0.44390755891799927,,0.5410110354423523,,,2.0499162673950195,0.5363216400146484,,0.1429995596408844,,3.102771759033203,,0.44390755891799927,,4.529720306396484,,,,,,,,,,,,,,
0,129,,0.8600094318389893,,0.8624140024185181,,0.2243427038192749,,0.0,,0.623323917388916,,0.40622854232788086,,0.6064807772636414,,,2.2421364784240723,1.3757193088531494,,0.24308639764785767,,2.9713332653045654,,0.40622854232788086,,5.003220558166504,,,,,,,,,,,,,,
0,139,,0.6087057590484619,,0.5934043526649475,,0.24081557989120483,,0.0,,0.6082567572593689,,0.44386017322540283,,0.5767087340354919,,,2.390381097793579,0.9021668434143066,,0.15995308756828308,,2.8591887950897217,,0.44386017322540283,,4.47744083404541,,,,,,,,,,,,,,
0,149,,0.6700758934020996,,0.6774685382843018,,0.23638616502285004,,0.0,,0.6110356450080872,,0.4454515874385834,,0.559855043888092,,,1.76552414894104,0.6881731748580933,,0.1565660685300827,,2.4193131923675537,,0.4454515874385834,,3.888502597808838,,,,,,,,,,,,,,
0,159,,0.7526605129241943,,0.7912628650665283,,0.20986497402191162,,0.0,,0.5820375680923462,,0.47254636883735657,,0.5606034994125366,,,1.748463749885559,0.5720110535621643,,0.1425837278366089,,2.9948837757110596,,0.47254636883735657,,4.15788459777832,,,,,,,,,,,,,,
0,169,,0.741817831993103,,0.7522872686386108,,0.22757485508918762,,0.0,,0.5949413776397705,,0.4394601583480835,,0.5540207028388977,,,2.0027971267700195,0.544114887714386,,0.17535333335399628,,2.686765670776367,,0.4394601583480835,,4.134602069854736,,,,,,,,,,,,,,
0,179,,0.7659969329833984,,0.7426044940948486,,0.1879374086856842,,0.0,,0.5697643756866455,,0.4742606282234192,,0.5553947687149048,,,1.9631617069244385,0.49978482723236084,,0.1424979269504547,,2.3060665130615234,,0.4742606282234192,,3.878300666809082,,,,,,,,,,,,,,
0,189,,0.7077166438102722,,0.7288957238197327,,0.18943560123443604,,0.0,,0.5709604024887085,,0.41387635469436646,,0.5555243492126465,,,1.5326546430587769,0.5489339828491211,,0.15693426132202148,,2.2139432430267334,,0.41387635469436646,,3.591909885406494,,,,,,,,,,,,,,
0,199,,0.4835370182991028,,0.4727935791015625,,0.23430390655994415,,0.0,,0.5609851479530334,,0.3148868978023529,,0.4822332262992859,,,1.5286282300949097,0.49420490860939026,,0.11086563766002655,,2.417389392852783,,0.3148868978023529,,3.3978421688079834,,,,,,,,,,,,,,
0,209,,0.593138575553894,,0.5829330682754517,,0.19386076927185059,,0.0,,0.5746591687202454,,0.35295557975769043,,0.5154930949211121,,,1.5157345533370972,0.5430113077163696,,0.17033278942108154,,2.319959878921509,,0.35295557975769043,,3.509664535522461,,,,,,,,,,,,,,
0,219,,0.6449786424636841,,0.6474783420562744,,0.17177656292915344,,0.0,,0.6067432761192322,,0.3849365711212158,,0.48038309812545776,,,1.4508864879608154,0.4668472707271576,,0.10684999078512192,,2.310049057006836,,0.3849365711212158,,3.441746234893799,,,,,,,,,,,,,,
0,229,,0.5804239511489868,,0.5536603927612305,,0.19518664479255676,,0.0,,0.5718069076538086,,0.42269402742385864,,0.5255683660507202,,,1.4829792976379395,0.5018513202667236,,0.14766106009483337,,2.321906566619873,,0.42269402742385864,,3.453904151916504,,,,,,,,,,,,,,
0,239,,0.5605844259262085,,0.5681796073913574,,0.1885722428560257,,0.0,,0.5745921730995178,,0.3225352168083191,,0.4845327138900757,,,1.1195124387741089,0.5507543683052063,,0.14521858096122742,,2.023937225341797,,0.3225352168083191,,3.1041440963745117,,,,,,,,,,,,,,
0,249,,0.7240498065948486,,0.7115330696105957,,0.1880365014076233,,0.0,,0.5700904130935669,,0.39054685831069946,,0.5468052625656128,,,1.5270649194717407,0.7139943242073059,,0.1546379029750824,,1.978641152381897,,0.39054685831069946,,3.5636849403381348,,,,,,,,,,,,,,
0,259,,0.48494890332221985,,0.5040580034255981,,0.17499607801437378,,0.0,,0.5621045827865601,,0.2660146951675415,,0.4578782916069031,,,1.2540037631988525,0.37342774868011475,,0.11039789021015167,,2.0815072059631348,,0.2660146951675415,,2.9921066761016846,,,,,,,,,,,,,,
0,269,,0.6005167961120605,,0.5947514176368713,,0.16025854647159576,,0.0,,0.5460287928581238,,0.4314326047897339,,0.5305131077766418,,,1.0249313116073608,0.7304803729057312,,0.1277351677417755,,2.289545774459839,,0.4314326047897339,,3.3052632808685303,,,,,,,,,,,,,,
0,279,,0.5943934917449951,,0.580191969871521,,0.18186631798744202,,0.0,,0.557723343372345,,0.4635249674320221,,0.5080167651176453,,,1.1450896263122559,0.569574236869812,,0.13995088636875153,,2.035770893096924,,0.4635249674320221,,3.1633896827697754,,,,,,,,,,,,,,
0,289,,0.5368415117263794,,0.504062831401825,,0.15573816001415253,,0.0,,0.5493738651275635,,0.4939476251602173,,0.5354136228561401,,,1.0791767835617065,0.41904640197753906,,0.08942094445228577,,1.9950278997421265,,0.4939476251602173,,2.9484400749206543,,,,,,,,,,,,,,
0,299,,0.6035176515579224,,0.608058512210846,,0.18412113189697266,,0.0,,0.5588773488998413,,0.37066030502319336,,0.5712966918945312,,,1.1053177118301392,0.3302488923072815,,0.10476857423782349,,2.4069862365722656,,0.37066030502319336,,3.234325885772705,,,,,,,,,,,,,,
0,309,,0.392916202545166,,0.3973008394241333,,0.130398228764534,,0.0,,0.6006124019622803,,0.30809730291366577,,0.4532167315483093,,,0.6764112710952759,0.28982511162757874,,0.0892006903886795,,1.9118064641952515,,0.30809730291366577,,2.46865177154541,,,,,,,,,,,,,,
0,319,,0.48773977160453796,,0.47391897439956665,,0.14121785759925842,,0.0,,0.5491178631782532,,0.3848530352115631,,0.43545740842819214,,,0.7906638979911804,0.33192408084869385,,0.08283031731843948,,1.8782308101654053,,0.3848530352115631,,2.592460870742798,,,,,,,,,,,,,,
