epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_depth_anchor_epoch,train/L_depth_anchor_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_proj_fdiff_ang_epoch,train/L_proj_fdiff_ang_step,train/L_proj_fdiff_len_epoch,train/L_proj_fdiff_len_step,train/L_proj_fdiff_vel_epoch,train/L_proj_fdiff_vel_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_depth_anchor,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_proj_fdiff_ang,val/L_proj_fdiff_len,val/L_proj_fdiff_vel,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,109,,0.2527018189430237,,0.43814942240715027,,0.20315831899642944,,0.0,,0.6057218313217163,,1.0630481243133545,,0.669493556022644,,,13.852330207824707,1.7702778577804565,,0.0009844442829489708,,0.33689552545547485,,2.7831788063049316,,0.9821789860725403,,0.09080909937620163,,0.11410187184810638,,13.971369743347168,,,2.0450334548950195,,1.0630481243133545,,9.696964263916016,,,,,,,,,,,,,,,,,,,,,
0,119,,0.19887687265872955,,0.655643880367279,,0.1940973997116089,,0.0,,0.5729975700378418,,0.9498742818832397,,0.5481182336807251,,,12.98498821258545,2.696582078933716,,0.00023853586753830314,,0.1967821568250656,,2.3509521484375,,1.013352870941162,,0.070301353931427,,0.09459662437438965,,10.892233848571777,,,1.7722070217132568,,0.9498742818832397,,7.991304397583008,,,,,,,,,,,,,,,,,,,,,
0,129,,0.18836069107055664,,0.312893271446228,,0.19045798480510712,,0.0,,0.5930269956588745,,1.0874053239822388,,0.5839702486991882,,,16.431257247924805,2.2663965225219727,,0.0001327735371887684,,0.1347217559814453,,2.6606674194335938,,1.012068510055542,,0.08835145831108093,,0.11288369446992874,,10.131650924682617,,,1.7148096561431885,,1.0874053239822388,,7.625504970550537,,,,,,,,,,,,,,,,,,,,,
0,139,,0.1869165599346161,,0.25690799951553345,,0.16674374043941498,,0.0,,0.5686855316162109,,1.0877177715301514,,0.5660948753356934,,,11.463200569152832,2.186947822570801,,0.00021962649771012366,,0.15925779938697815,,2.6375572681427,,0.9721499085426331,,0.08626851439476013,,0.11240340769290924,,4.463752269744873,,,1.7062476873397827,,1.0877177715301514,,4.715306758880615,,,,,,,,,,,,,,,,,,,,,
0,149,,0.18387091159820557,,0.4235802888870239,,0.1537744700908661,,0.0,,0.5898107290267944,,1.1717946529388428,,0.5329738259315491,,,9.194663047790527,1.5294580459594727,,0.00016043629148043692,,0.1630346029996872,,2.5701868534088135,,0.9806607365608215,,0.0794934630393982,,0.10255306959152222,,11.274029731750488,,,1.699371099472046,,1.1717946529388428,,8.168827056884766,,,,,,,,,,,,,,,,,,,,,
0,159,,0.19201868772506714,,0.26466992497444153,,0.16141507029533386,,0.0,,0.5809847712516785,,0.9682587385177612,,0.6351608037948608,,,9.27719783782959,1.6337651014328003,,0.00014041400572750717,,0.13813793659210205,,2.4640331268310547,,1.0029922723770142,,0.09004288911819458,,0.11643754690885544,,5.484752655029297,,,1.847609519958496,,0.9682587385177612,,5.172396659851074,,,,,,,,,,,,,,,,,,,,,
0,169,,0.17925402522087097,,0.2415408194065094,,0.14278189837932587,,0.0,,0.5691236257553101,,1.0881788730621338,,0.517848014831543,,,7.28671407699585,2.672212600708008,,2.176002089981921e-05,,0.13180123269557953,,2.145533561706543,,0.9638916254043579,,0.08829120546579361,,0.11368773877620697,,6.828157901763916,,,2.1123738288879395,,1.0881788730621338,,5.635873317718506,,,,,,,,,,,,,,,,,,,,,
0,179,,0.19599111378192902,,0.22456561028957367,,0.13892889022827148,,0.0,,0.5766557455062866,,1.0990878343582153,,0.6063603162765503,,,10.211053848266602,1.3007402420043945,,1.2371608136163559e-05,,0.13974586129188538,,2.1990859508514404,,0.9819392561912537,,0.08941372483968735,,0.11163152754306793,,17.014942169189453,,,2.160062551498413,,1.0990878343582153,,10.766827583312988,,,,,,,,,,,,,,,,,,,,,
0,189,,0.18145033717155457,,0.3476089835166931,,0.13830819725990295,,0.0,,0.5615335702896118,,1.2102744579315186,,0.6100445985794067,,,13.794995307922363,1.8295023441314697,,4.290229480830021e-05,,0.11412390321493149,,2.087249994277954,,0.9762477278709412,,0.08747218549251556,,0.11276671290397644,,4.89919900894165,,,1.719665288925171,,1.2102744579315186,,4.696999549865723,,,,,,,,,,,,,,,,,,,,,
0,199,,0.14721077680587769,,0.15127111971378326,,0.12633270025253296,,0.0,,0.5861670970916748,,1.1196682453155518,,0.5999653935432434,,,6.913386344909668,2.2082467079162598,,7.058995521447287e-08,,0.10606823861598969,,2.2224106788635254,,0.9738037586212158,,0.07130628824234009,,0.0959118902683258,,11.153617858886719,,,2.067183017730713,,1.1196682453155518,,7.761438846588135,,,,,,,,,,,,,,,,,,,,,
0,209,,0.17317429184913635,,0.29075321555137634,,0.12670199573040009,,0.0,,0.5518680810928345,,1.1669268608093262,,0.468416690826416,,,8.825629234313965,1.4759477376937866,,1.4807458683208097e-05,,0.15636464953422546,,1.9233837127685547,,0.9490294456481934,,0.06857872009277344,,0.09116299450397491,,12.485305786132812,,,1.811337947845459,,1.1669268608093262,,8.3248872756958,,,,,,,,,,,,,,,,,,,,,
0,219,,0.13906867802143097,,0.2688232958316803,,0.12632536888122559,,0.0,,0.5528923869132996,,1.0627570152282715,,0.6907846331596375,,,13.9913330078125,1.4489713907241821,,3.8508715078933164e-06,,0.11077334731817245,,1.9181487560272217,,0.9636490345001221,,0.07307648658752441,,0.0970027968287468,,4.844756126403809,,,2.004469871520996,,1.0627570152282715,,4.489844799041748,,,,,,,,,,,,,,,,,,,,,
0,229,,0.15661418437957764,,0.3210510313510895,,0.11853472888469696,,0.0,,0.5610760450363159,,1.0817086696624756,,0.48772993683815,,,10.398542404174805,3.3096823692321777,,4.1035618778551e-05,,0.15860411524772644,,1.6162711381912231,,0.9395617842674255,,0.06140018254518509,,0.08300472795963287,,13.42223072052002,,,1.8453528881072998,,1.0817086696624756,,8.633981704711914,,,,,,,,,,,,,,,,,,,,,
0,239,,0.1501372754573822,,0.2890269160270691,,0.11186504364013672,,0.0,,0.5535064339637756,,1.1060129404067993,,0.5488607287406921,,,9.23359489440918,2.703927755355835,,1.1126195204269607e-05,,0.147426038980484,,1.7937300205230713,,0.9650461077690125,,0.06809242814779282,,0.09421492367982864,,6.285442352294922,,,1.9285364151000977,,1.1060129404067993,,5.15789794921875,,,,,,,,,,,,,,,,,,,,,
0,249,,0.13293687999248505,,0.3064080476760864,,0.10709597915410995,,0.0,,0.5435135960578918,,0.9907904863357544,,0.514633059501648,,,3.9791693687438965,1.95010507106781,,6.0511021729325876e-05,,0.096537284553051,,1.6659679412841797,,0.9520561099052429,,0.05240115895867348,,0.08078780770301819,,7.600893020629883,,,1.9069876670837402,,0.9907904863357544,,5.718616008758545,,,,,,,,,,,,,,,,,,,,,
0,259,,0.15368901193141937,,0.17887648940086365,,0.1010626032948494,,0.0,,0.5626112222671509,,1.1499027013778687,,0.5614684820175171,,,4.631803035736084,2.203467607498169,,3.0479954148177058e-05,,0.14411184191703796,,1.8998162746429443,,0.979215681552887,,0.06511504203081131,,0.08814600855112076,,7.221112251281738,,,2.038519859313965,,1.1499027013778687,,5.628485679626465,,,,,,,,,,,,,,,,,,,,,
0,269,,0.1601807326078415,,0.23413099348545074,,0.10123980790376663,,0.0,,0.5350998640060425,,0.9875704050064087,,0.5818676948547363,,,6.801856994628906,1.6632981300354004,,1.5673917005187832e-05,,0.13641904294490814,,1.6595609188079834,,0.9556159973144531,,0.06544817239046097,,0.09157496690750122,,15.187392234802246,,,1.9940330982208252,,0.9875704050064087,,9.500421524047852,,,,,,,,,,,,,,,,,,,,,
0,279,,0.11725305765867233,,0.3960639536380768,,0.10342474281787872,,0.0,,0.5133852958679199,,1.0890820026397705,,0.5328773260116577,,,6.386561393737793,2.4721550941467285,,7.78449305016693e-07,,0.0906333178281784,,1.622309923171997,,0.9384626746177673,,0.06511985510587692,,0.08666099607944489,,5.213354110717773,,,1.8207314014434814,,1.0890820026397705,,4.529978275299072,,,,,,,,,,,,,,,,,,,,,
0,289,,0.12624491751194,,0.2006937861442566,,0.09953633695840836,,0.0,,0.5282605886459351,,1.1284494400024414,,0.5558801889419556,,,6.977241039276123,2.164008617401123,,6.185559323057532e-05,,0.08122116327285767,,1.4881646633148193,,0.9321016073226929,,0.05630271136760712,,0.0802241638302803,,5.423095703125,,,1.9430341720581055,,1.1284494400024414,,4.4676408767700195,,,,,,,,,,,,,,,,,,,,,
0,299,,0.14856529235839844,,0.1284201741218567,,0.11194371432065964,,0.0,,0.5252609848976135,,0.9005351066589355,,0.5654030442237854,,,5.500008583068848,2.0194523334503174,,6.711574678774923e-05,,0.09134306758642197,,1.6161694526672363,,0.9579787254333496,,0.064607173204422,,0.09046764671802521,,6.49464750289917,,,2.1884589195251465,,0.9005351066589355,,5.069519996643066,,,,,,,,,,,,,,,,,,,,,
0,309,,0.12156309187412262,,0.09971983730792999,,0.10344983637332916,,0.0,,0.5281453132629395,,1.0418171882629395,,0.611663818359375,,,8.205493927001953,3.556675434112549,,0.00012139912723796442,,0.09854397177696228,,1.6241830587387085,,0.9545115232467651,,0.06642308086156845,,0.09118830412626266,,7.036900520324707,,,2.055878162384033,,1.0418171882629395,,5.317317008972168,,,,,,,,,,,,,,,,,,,,,
0,319,,0.1214708462357521,,0.17536552250385284,,0.09257055819034576,,0.0,,0.5249317288398743,,1.0839117765426636,,0.5217992067337036,,,6.166152477264404,2.794562578201294,,6.918626560548091e-09,,0.08110032975673676,,1.474585771560669,,0.9497183561325073,,0.060743749141693115,,0.08208170533180237,,6.628446102142334,,,2.2934327125549316,,1.0839117765426636,,5.058969974517822,,,,,,,,,,,,,,,,,,,,,
0,329,,0.1281309425830841,,0.24215397238731384,,0.1020570695400238,,0.0,,0.5197332501411438,,1.077610969543457,,0.4873524308204651,,,5.159082889556885,2.437671661376953,,6.129107350716367e-05,,0.09022967517375946,,1.4844391345977783,,0.9453243613243103,,0.06088060140609741,,0.08378875255584717,,9.23863697052002,,,1.7284480333328247,,1.077610969543457,,6.403674602508545,,,,,,,,,,,,,,,,,,,,,
0,339,,0.12352203577756882,,0.17077624797821045,,0.08523846417665482,,0.0,,0.5286464095115662,,1.0619566440582275,,0.6783520579338074,,,3.7064149379730225,2.6227986812591553,,1.8501519662095234e-05,,0.0971360132098198,,1.3726509809494019,,0.9700133800506592,,0.05055199936032295,,0.07399295270442963,,9.378561019897461,,,1.891174077987671,,1.0619566440582275,,6.379887104034424,,,,,,,,,,,,,,,,,,,,,
0,349,,0.1116541177034378,,0.12645460665225983,,0.09880122542381287,,0.0,,0.5163848996162415,,1.1032648086547852,,0.5777875781059265,,,5.765343189239502,2.552396535873413,,2.2006643121130764e-05,,0.0646686777472496,,1.4120208024978638,,0.9580662846565247,,0.05786836892366409,,0.08256582170724869,,4.472397804260254,,,1.9907007217407227,,1.1032648086547852,,3.9198806285858154,,,,,,,,,,,,,,,,,,,,,
0,359,,0.12893494963645935,,0.29141977429389954,,0.09372764825820923,,0.0,,0.5047340393066406,,1.1556042432785034,,0.6605943441390991,,,3.8144173622131348,3.468242645263672,,6.253790343180299e-05,,0.09789590537548065,,1.333343744277954,,0.9563210606575012,,0.05789007246494293,,0.0805187076330185,,6.634432315826416,,,1.9043347835540771,,1.1556042432785034,,5.043460845947266,,,,,,,,,,,,,,,,,,,,,
0,369,,0.10777442157268524,,0.15451161563396454,,0.09385998547077179,,0.0,,0.5137010216712952,,1.1738545894622803,,0.5221314430236816,,,4.1523871421813965,2.4857609272003174,,3.6081015423405915e-05,,0.07215448468923569,,1.3812134265899658,,0.9410311579704285,,0.060667771846055984,,0.08441717177629471,,2.71806263923645,,,1.826185703277588,,1.1738545894622803,,3.0323023796081543,,,,,,,,,,,,,,,,,,,,,
0,379,,0.09767119586467743,,0.20006120204925537,,0.09377562999725342,,0.0,,0.5122889280319214,,1.133502721786499,,0.4945143759250641,,,2.633810043334961,2.6881725788116455,,2.1457044852013496e-07,,0.08021853864192963,,1.307776689529419,,0.9390039443969727,,0.05728711560368538,,0.0787244364619255,,4.149977207183838,,,1.8490898609161377,,1.133502721786499,,3.72013521194458,,,,,,,,,,,,,,,,,,,,,
0,389,,0.09980753809213638,,0.19769605994224548,,0.08909737318754196,,0.0,,0.5042262077331543,,1.0958094596862793,,0.6689481735229492,,,1.944567084312439,2.2719507217407227,,1.3536572396333213e-06,,0.08581213653087616,,1.3775039911270142,,0.956425666809082,,0.05674378573894501,,0.07883552461862564,,3.0633442401885986,,,2.2267231941223145,,1.0958094596862793,,3.2156195640563965,,,,,,,,,,,,,,,,,,,,,
0,399,,0.11634556949138641,,0.18681171536445618,,0.09806185960769653,,0.0,,0.5029959678649902,,1.1282455921173096,,0.5619982481002808,,,3.6739535331726074,2.5037684440612793,,1.4630464647780173e-05,,0.07386666536331177,,1.2536957263946533,,0.9415006041526794,,0.05075625330209732,,0.07189744710922241,,7.0404582023620605,,,1.6464954614639282,,1.1282455921173096,,5.127992630004883,,,,,,,,,,,,,,,,,,,,,
0,409,,0.1283203661441803,,0.22182597219944,,0.09754173457622528,,0.0,,0.5125080943107605,,1.1814229488372803,,0.5563772916793823,,,3.3493502140045166,1.7974509000778198,,3.8400293078666436e-07,,0.1352742463350296,,1.2400444746017456,,0.9230816960334778,,0.05541481450200081,,0.07650059461593628,,5.5500102043151855,,,1.8033959865570068,,1.1814229488372803,,4.401857376098633,,,,,,,,,,,,,,,,,,,,,
0,419,,0.10919570922851562,,0.1626473218202591,,0.09584228694438934,,0.0,,0.506903886795044,,0.9376060366630554,,0.6822501420974731,,,3.197117567062378,2.565544366836548,,9.677598427515477e-05,,0.07159744203090668,,1.163072943687439,,0.9397616982460022,,0.04910600930452347,,0.07533929497003555,,3.8449273109436035,,,1.9902467727661133,,0.9376060366630554,,3.4727795124053955,,,,,,,,,,,,,,,,,,,,,
0,429,,0.09924550354480743,,0.26650989055633545,,0.08627413958311081,,0.0,,0.49752289056777954,,1.1736688613891602,,0.5415276288986206,,,3.2176175117492676,2.2978596687316895,,6.0018232034053653e-05,,0.06504808366298676,,0.9776525497436523,,0.944803774356842,,0.04943852499127388,,0.07303358614444733,,3.9489123821258545,,,1.5270144939422607,,1.1736688613891602,,3.473733901977539,,,,,,,,,,,,,,,,,,,,,
0,439,,0.12230760604143143,,0.13392113149166107,,0.09180544316768646,,0.0,,0.5031440854072571,,1.1570411920547485,,0.5136963725090027,,,2.485407829284668,1.9402921199798584,,9.05663091543829e-06,,0.07425359636545181,,1.1278069019317627,,0.919069766998291,,0.0469815693795681,,0.06896121054887772,,4.763574123382568,,,1.7827861309051514,,1.1570411920547485,,3.8865487575531006,,,,,,,,,,,,,,,,,,,,,
0,449,,0.12607663869857788,,0.14910024404525757,,0.09726472198963165,,0.0,,0.5033354759216309,,1.071433424949646,,0.6253349184989929,,,3.622633218765259,3.2625019550323486,,3.4430186133249663e-06,,0.09204739332199097,,0.9673577547073364,,0.9511086344718933,,0.05156804621219635,,0.07623019069433212,,6.952320575714111,,,2.047698974609375,,1.071433424949646,,4.936392307281494,,,,,,,,,,,,,,,,,,,,,
0,459,,0.15300694108009338,,0.35300663113594055,,0.09027020633220673,,0.0,,0.4941643476486206,,0.9780320525169373,,0.6125903129577637,,,3.198395252227783,2.818953037261963,,1.853856019806699e-06,,0.15163610875606537,,0.9324468374252319,,0.9663470387458801,,0.05174209550023079,,0.07820801436901093,,9.543343544006348,,,1.9435983896255493,,0.9780320525169373,,6.334264755249023,,,,,,,,,,,,,,,,,,,,,
0,469,,0.10601720213890076,,0.14556926488876343,,0.0941794142127037,,0.0,,0.4872867166996002,,1.1327909231185913,,0.5720545649528503,,,1.7801345586776733,2.472622871398926,,8.876189895090647e-06,,0.07995913922786713,,0.9325333833694458,,0.9472657442092896,,0.05130736902356148,,0.07620469480752945,,4.312905311584473,,,1.808600902557373,,1.1327909231185913,,3.5770697593688965,,,,,,,,,,,,,,,,,,,,,
0,479,,0.09459621459245682,,0.09383193403482437,,0.09158965945243835,,0.0,,0.490229070186615,,1.042994737625122,,0.5655885338783264,,,2.281933307647705,2.8058900833129883,,9.021596633829176e-05,,0.0536121241748333,,0.8922542929649353,,0.9382061958312988,,0.04739310219883919,,0.07031101733446121,,3.0462419986724854,,,2.0900650024414062,,1.042994737625122,,2.880891799926758,,,,,,,,,,,,,,,,,,,,,
0,489,,0.09994568675756454,,0.27539733052253723,,0.08736532926559448,,0.0,,0.49946048855781555,,1.1193203926086426,,0.618989109992981,,,3.494842290878296,1.727709174156189,,1.8197049939772114e-05,,0.0952332615852356,,0.9461400508880615,,0.9086090922355652,,0.05214257910847664,,0.07583499699831009,,3.3857295513153076,,,1.895243763923645,,1.1193203926086426,,3.168292999267578,,,,,,,,,,,,,,,,,,,,,
0,499,,0.09315375238656998,,0.21250027418136597,,0.09725609421730042,,0.0,,0.4836052656173706,,1.1191036701202393,,0.5910391807556152,,,3.6364028453826904,3.160809278488159,,8.568232260586228e-06,,0.0593852773308754,,0.9247866868972778,,0.9252012968063354,,0.05153239145874977,,0.077079176902771,,3.8517353534698486,,,1.7770576477050781,,1.1191036701202393,,3.3580665588378906,,,,,,,,,,,,,,,,,,,,,
0,509,,0.10287109017372131,,0.12345221638679504,,0.08846987783908844,,0.0,,0.49415555596351624,,0.9924764633178711,,0.5728403925895691,,,2.2982325553894043,3.427098512649536,,0.00014691916294395924,,0.06884914636611938,,0.8311527967453003,,0.9255056381225586,,0.04720109701156616,,0.0704047679901123,,3.582822561264038,,,1.9964295625686646,,0.9924764633178711,,3.1329054832458496,,,,,,,,,,,,,,,,,,,,,
0,519,,0.10233916342258453,,0.20035552978515625,,0.09351835399866104,,0.0,,0.48519203066825867,,1.1058239936828613,,0.5220838189125061,,,4.4488935470581055,1.4377880096435547,,1.636162050999701e-05,,0.07367147505283356,,0.8261669874191284,,0.9170914888381958,,0.05388994142413139,,0.07664409279823303,,4.985930442810059,,,1.7220743894577026,,1.1058239936828613,,3.8714866638183594,,,,,,,,,,,,,,,,,,,,,
0,529,,0.08647631108760834,,0.1273059993982315,,0.09783748537302017,,0.0,,0.4950573742389679,,1.0112395286560059,,0.5666189193725586,,,1.6584272384643555,2.691974639892578,,2.2929332772037014e-05,,0.06877389550209045,,0.8515383005142212,,0.9150453805923462,,0.04628261923789978,,0.06941279023885727,,2.4697041511535645,,,1.8616360425949097,,1.0112395286560059,,2.5749130249023438,,,,,,,,,,,,,,,,,,,,,
0,539,,0.10933654755353928,,0.16234268248081207,,0.09390822052955627,,0.0,,0.4875195622444153,,1.080291748046875,,0.5027580261230469,,,1.4236863851547241,2.0192372798919678,,6.661562565568602e-06,,0.08309581130743027,,0.8344670534133911,,0.9161233305931091,,0.04651786759495735,,0.07006937265396118,,5.563940048217773,,,1.667296290397644,,1.080291748046875,,4.13958740234375,,,,,,,,,,,,,,,,,,,,,
0,549,,0.11323167383670807,,0.1380748301744461,,0.09134524315595627,,0.0,,0.47436055541038513,,1.1570634841918945,,0.5980948209762573,,,2.686121940612793,1.9764890670776367,,3.602983440487151e-07,,0.07514388859272003,,0.8044191598892212,,0.9350572824478149,,0.05434827134013176,,0.07931572943925858,,6.86574125289917,,,1.7322635650634766,,1.1570634841918945,,4.781066417694092,,,,,,,,,,,,,,,,,,,,,
0,559,,0.08916307240724564,,0.21243442595005035,,0.09247412532567978,,0.0,,0.4842800199985504,,1.0600099563598633,,0.6138922572135925,,,2.3693408966064453,2.3376996517181396,,1.307323054788867e-05,,0.07900416851043701,,0.7786787152290344,,0.8983913064002991,,0.04463306814432144,,0.06727427244186401,,4.490293502807617,,,1.7566173076629639,,1.0600099563598633,,3.575465202331543,,,,,,,,,,,,,,,,,,,,,
0,569,,0.12135536968708038,,0.178242489695549,,0.09510909020900726,,0.0,,0.495113343000412,,1.069231390953064,,0.5282020568847656,,,2.9346280097961426,1.3180348873138428,,3.603931691031903e-05,,0.07857397198677063,,0.9103355407714844,,0.9415339231491089,,0.05230027064681053,,0.07575962692499161,,3.318868398666382,,,1.896134853363037,,1.069231390953064,,3.094163417816162,,,,,,,,,,,,,,,,,,,,,
0,579,,0.10780017077922821,,0.09888990223407745,,0.1016874834895134,,0.0,,0.47317472100257874,,1.0545378923416138,,0.6516191363334656,,,2.57072377204895,1.8596845865249634,,1.3502769434126094e-05,,0.0673070177435875,,0.7514668107032776,,0.9006713032722473,,0.05136408656835556,,0.0740547850728035,,5.237137317657471,,,2.1327340602874756,,1.0545378923416138,,3.894482374191284,,,,,,,,,,,,,,,,,,,,,
0,589,,0.09118691086769104,,0.2135988026857376,,0.09562332928180695,,0.0,,0.4832894504070282,,1.1157262325286865,,0.5674146413803101,,,1.7231097221374512,3.1012227535247803,,1.0560000191617291e-05,,0.05475355684757233,,0.7297146320343018,,0.9121833443641663,,0.052500445395708084,,0.0747174322605133,,3.3720710277557373,,,1.7239344120025635,,1.1157262325286865,,3.011557102203369,,,,,,,,,,,,,,,,,,,,,
0,599,,0.10166653990745544,,0.1921825110912323,,0.09303304553031921,,0.0,,0.4876176714897156,,1.118239164352417,,0.5120786428451538,,,2.00482177734375,4.041249752044678,,1.0847334124264307e-05,,0.08885674178600311,,0.7297757863998413,,0.8866238594055176,,0.04411762207746506,,0.06490537524223328,,4.7116804122924805,,,1.6086740493774414,,1.118239164352417,,3.6510462760925293,,,,,,,,,,,,,,,,,,,,,
