epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_vae_total,val/loss_total
0,9,,0.3301047086715698,,0.5463684797286987,,0.0,,0.641815721988678,,0.7506139278411865,,0.702462375164032,,,4.506943702697754,1.3232208490371704,,0.25182318687438965,,5.113433837890625,,0.08093606680631638,,0.7506139278411865,,6.876986503601074,,,,,,,,,,,,,
0,19,,0.2974163889884949,,0.4702897071838379,,0.0,,0.7163164615631104,,0.5695805549621582,,0.6645816564559937,,,4.154882907867432,0.838918924331665,,0.20701555907726288,,3.969627618789673,,0.0704028308391571,,0.5695805549621582,,5.766759872436523,,,,,,,,,,,,,
0,29,,0.2623859941959381,,0.39159727096557617,,0.0,,0.6345938444137573,,0.5186357498168945,,0.6074277758598328,,,5.2551350593566895,0.7183524370193481,,0.22226163744926453,,3.455460548400879,,0.06543660163879395,,0.5186357498168945,,5.886101722717285,,,,,,,,,,,,,
0,39,,0.26234671473503113,,0.3852772116661072,,0.0,,0.6477667689323425,,0.3710829019546509,,0.5932949185371399,,,2.892033100128174,0.4961034655570984,,0.19318312406539917,,3.3521432876586914,,0.061882384121418,,0.3710829019546509,,4.451786994934082,,,,,,,,,,,,,
0,49,,0.25295910239219666,,0.3770727217197418,,0.0,,0.6399537324905396,,0.38092273473739624,,0.5341136455535889,,,2.5130739212036133,0.7251335382461548,,0.1854029893875122,,3.0586156845092773,,0.06552901118993759,,0.38092273473739624,,4.192624092102051,,,,,,,,,,,,,
0,59,,0.2544358968734741,,0.34012702107429504,,0.0,,0.6485546827316284,,0.368446946144104,,0.5824743509292603,,,3.8670530319213867,0.39689502120018005,,0.1426105946302414,,2.979095935821533,,0.05523787811398506,,0.368446946144104,,4.662081718444824,,,,,,,,,,,,,
0,69,,0.25951939821243286,,0.345819354057312,,0.0,,0.6274209022521973,,0.3560331165790558,,0.576232373714447,,,3.868513584136963,0.806278645992279,,0.24488568305969238,,3.0062737464904785,,0.0540522038936615,,0.3560331165790558,,4.915268421173096,,,,,,,,,,,,,
0,79,,0.24299710988998413,,0.3295018672943115,,0.0,,0.591446042060852,,0.42610326409339905,,0.5147451162338257,,,2.675732135772705,0.6304931044578552,,0.14813558757305145,,3.0895438194274902,,0.060769252479076385,,0.42610326409339905,,4.201663970947266,,,,,,,,,,,,,
0,89,,0.248459130525589,,0.27666860818862915,,0.0,,0.633109986782074,,0.30963295698165894,,0.48155248165130615,,,2.078928232192993,0.419064462184906,,0.13893693685531616,,2.970273017883301,,0.05644189938902855,,0.30963295698165894,,3.676111936569214,,,,,,,,,,,,,
0,99,,0.23845279216766357,,0.29663902521133423,,0.0,,0.6186423301696777,,0.343611478805542,,0.47209301590919495,,,1.953487515449524,0.7453515529632568,,0.13590291142463684,,2.755704402923584,,0.05624944716691971,,0.343611478805542,,3.6697239875793457,,,,,,,,,,,,,
