epoch,lr-AdamW,lr-AdamW-1,step,train/loss_fg,train/loss_mse,train/loss_screw,train/loss_total,train/screw/anchor,train/screw/der,train/screw/n_rows,train/screw/pos
0,,,1899,0.00998607650399208,0.0018140479223802686,0.07689791917800903,0.015645019710063934,0.023325253278017044,0.06523528695106506,944.0,0.06638024747371674
0,,,1949,0.009985895827412605,0.0013352297246456146,0.06940872967243195,0.014791562221944332,0.014962857589125633,0.06192730367183685,768.0,0.0629243329167366
0,,,1999,0.00998688954859972,0.0019433761481195688,0.043078742921352386,0.01408420316874981,0.008851292543113232,0.03865309804677963,864.0,0.038972169160842896
0,,,2049,0.009986745193600655,0.0004684025188907981,0.06614828109741211,0.013762561604380608,0.012557833455502987,0.059869349002838135,752.0,0.06088582053780556
0,,,2099,0.009986475110054016,0.0012897297274321318,0.059148795902729034,0.014233645051717758,0.00768324825912714,0.05530717223882675,704.0,0.055501148104667664
0,,,2149,0.009987021796405315,0.0004335799894761294,0.05600458011031151,0.01322083082050085,0.008082767948508263,0.0519631952047348,848.0,0.05247567966580391
0,,,2199,0.00998640526086092,0.00032832217402756214,0.044615574181079865,0.012545505538582802,0.013699683360755444,0.037765730172395706,752.0,0.03848336264491081
0,,,2249,0.009987198747694492,0.0020216682460159063,0.014324132353067398,0.012725073844194412,0.0027287849225103855,0.012959741987287998,960.0,0.012992109172046185
0,,,2299,0.009983937256038189,0.0017160209827125072,0.03038616105914116,0.013219266198575497,0.00799299031496048,0.02638966776430607,976.0,0.027195759117603302
0,,,2349,0.009987756609916687,0.0022129870485514402,0.08211904764175415,0.016306696459650993,0.007743242662400007,0.07824742794036865,1024.0,0.07832032442092896
0,,,2399,0.009984886273741722,0.00271349074319005,0.07634031772613525,0.016515392810106277,0.025161977857351303,0.06375933438539505,1168.0,0.06468712538480759
0,,,2449,0.009985648095607758,0.00042000412940979004,0.026179222390055656,0.011714613065123558,0.0050125871784985065,0.023672927170991898,768.0,0.02393379807472229
0,,,2499,0.009986652061343193,0.001359261921606958,0.05452417954802513,0.014072122983634472,0.011596092954277992,0.04872613027691841,816.0,0.04974345490336418
0,,,2549,0.009986036457121372,0.0004970324225723743,0.03141281008720398,0.012053709477186203,0.00952502153813839,0.02665029466152191,880.0,0.027305059134960175
0,,,2599,0.00998553168028593,0.0018901200965046883,0.05512252822518349,0.014631778001785278,0.007876601070165634,0.05118422955274582,944.0,0.051955122500658035
,5e-05,1e-05,2616,,,,,,,,
1,,,2649,0.00998672004789114,0.0013683740980923176,0.12763093411922455,0.017736641690135002,0.007200070656836033,0.12403089553117752,688.0,0.12449502944946289
1,,,2699,0.00998708326369524,0.001598799368366599,0.029116028919816017,0.013041684404015541,0.003710199147462845,0.027260927483439445,800.0,0.02755308710038662
1,,,2749,0.009986949153244495,0.001986799295991659,0.07006804645061493,0.015477150678634644,0.014883588999509811,0.06262625008821487,944.0,0.06313376128673553
1,,,2799,0.009999583475291729,0.0016359362052753568,0.08897638320922852,0.01608433946967125,0.01650594174861908,0.08072341978549957,928.0,0.08103485405445099
1,,,2849,0.0099851218983531,0.0022831710521131754,0.05661488696932793,0.015099037438631058,0.01188086811453104,0.050674449652433395,912.0,0.051815565675497055
1,,,2899,0.00998668186366558,0.0005256638396531343,0.032774120569229126,0.012151051312685013,0.0100718904286623,0.0277381781488657,832.0,0.028420744463801384
1,,,2949,0.009999598376452923,0.0016681526321917772,0.14514079689979553,0.018924791365861893,0.025387123227119446,0.13244721293449402,976.0,0.12599147856235504
1,,,2999,0.009986498393118382,0.0004034324665553868,0.025276919826865196,0.011653776280581951,0.006415950134396553,0.022068943828344345,752.0,0.022551557049155235
1,,,3049,0.009985478594899178,0.0006619123741984367,0.04686755686998367,0.012990768998861313,0.006359828636050224,0.04368763789534569,880.0,0.04398087039589882
1,,,3099,0.009986909106373787,0.001951340469531715,0.04653838276863098,0.014265168458223343,0.012173710390925407,0.040451522916555405,928.0,0.04068143665790558
1,,,3149,0.009986729361116886,0.0004095396143384278,0.07155226171016693,0.013973882421851158,0.015729542821645737,0.06368748843669891,912.0,0.06210267171263695
1,,,3199,0.009986651130020618,0.0013505732640624046,0.059140898287296295,0.014294269494712353,0.00966252014040947,0.05430963635444641,832.0,0.054592471569776535
1,,,3249,0.009986800141632557,0.0014211422530934215,0.08954647928476334,0.01588526740670204,0.004064642358571291,0.08751416206359863,688.0,0.08795865625143051
1,,,3299,0.009985621087253094,0.00033533110399730504,0.06623569130897522,0.013632737100124359,0.00226326915435493,0.06510404497385025,704.0,0.06520470976829529
1,,,3349,0.009985998272895813,0.001446383073925972,0.036177124828100204,0.013241237960755825,0.010493324138224125,0.03093046322464943,768.0,0.03162463381886482
1,,,3399,0.00998649001121521,0.0026737910229712725,0.11730431765317917,0.018525496125221252,0.025752022862434387,0.10442830622196198,960.0,0.10578875243663788
1,,,3449,0.00998538639396429,0.0018545258790254593,0.04151115193963051,0.013915469869971275,0.003183485474437475,0.0399194099009037,784.0,0.040121227502822876
1,,,3499,0.009999623522162437,0.0018174228025600314,0.13266292214393616,0.018450193107128143,0.025785373523831367,0.11977024376392365,1040.0,0.12075616419315338
1,,,3549,0.009999659843742847,0.0015779640525579453,0.2960311770439148,0.026379182934761047,0.044048845767974854,0.27400678396224976,768.0,0.2745624780654907
1,,,3599,0.009999587200582027,0.0017827628180384636,0.10808298736810684,0.017186500132083893,0.022934360429644585,0.09661581367254257,1008.0,0.09799285978078842
1,,,3649,0.009999580681324005,0.0014440795639529824,0.19780975580215454,0.021334148943424225,0.0514189638197422,0.17210029065608978,1024.0,0.17735272645950317
1,,,3699,0.00998762622475624,0.0005142529844306409,0.05094306543469429,0.013049032539129257,0.000587438466027379,0.05064935237169266,832.0,0.05061276629567146
1,,,3749,0.009986872784793377,0.00200462993234396,0.135844886302948,0.018783748149871826,0.013588848523795605,0.12905046343803406,992.0,0.1291591078042984
1,,,3799,0.0099870590493083,0.0009130520047619939,0.05079646408557892,0.013439934700727463,0.011045515537261963,0.04527370259165764,1120.0,0.04594631493091583
1,,,3849,0.009985043667256832,0.0006571796839125454,0.04594294726848602,0.01293937023729086,0.006341190077364445,0.04277235269546509,1072.0,0.0431520938873291
1,,,3899,0.009986734949052334,0.0018363726558163762,0.03160540387034416,0.013403377495706081,0.003708258969709277,0.02975127287209034,896.0,0.029952332377433777
1,,,3949,0.00998566672205925,0.002373594557866454,0.10309670865535736,0.017514096572995186,0.024116240441799164,0.09103858470916748,1024.0,0.0922025591135025
1,,,3999,0.009986472316086292,0.000590649142395705,0.08132541924715042,0.014643393456935883,0.009732009842991829,0.07645941525697708,800.0,0.07673217356204987
1,,,4049,0.009985117241740227,0.00036032413481734693,0.1020391434431076,0.015447398647665977,0.020133163779973984,0.09197255969047546,864.0,0.08925233781337738
1,,,4099,0.009999587200582027,0.001403342466801405,0.1025036871433258,0.016528114676475525,0.03645406663417816,0.08427666127681732,976.0,0.0855596661567688
1,,,4149,0.0099854227155447,0.00033443266875110567,0.019030151888728142,0.011271363124251366,0.00107711146119982,0.01849159598350525,736.0,0.01850367896258831
1,,,4199,0.009985683485865593,0.0007604853599332273,0.018712157383561134,0.011681776493787766,0.00041329191299155354,0.018505511805415154,976.0,0.01851341500878334
1,,,4249,0.009985157288610935,0.0018989917589351535,0.027875838801264763,0.013277941383421421,0.01160852424800396,0.02207157574594021,960.0,0.022876331582665443
1,,,4299,0.009986123070120811,0.001653625164180994,0.0631120428442955,0.014795349910855293,0.010569808073341846,0.05782713368535042,880.0,0.05841604247689247
1,,,4349,0.009987065568566322,0.0007263727020472288,0.058312248438596725,0.013629050925374031,0.007058619987219572,0.054782938212156296,976.0,0.05526210367679596
1,,,4399,0.009984667412936687,0.0020428013522177935,0.10954171419143677,0.017504554241895676,0.012544644996523857,0.10326939076185226,1056.0,0.10361729562282562
1,,,4449,0.009986422024667263,0.0021963140461593866,0.07866480946540833,0.016115976497530937,0.008037826046347618,0.07464589923620224,896.0,0.07477206736803055
1,,,4499,0.009986798278987408,0.0010352986864745617,0.06419441848993301,0.014231817796826363,0.012322360649704933,0.058033235371112823,656.0,0.05810368433594704
1,,,4549,0.009985093027353287,0.0005648223450407386,0.026222998276352882,0.011861065402626991,0.0006910851807333529,0.0258774571120739,1024.0,0.025905456393957138
1,,,4599,0.009986702352762222,0.00156218814663589,0.061364077031612396,0.01461709477007389,0.011277946643531322,0.0557251051068306,896.0,0.05625243857502937
1,,,4649,0.009986885823309422,0.0007011775742284954,0.051836833357810974,0.013279905542731285,0.0018280911026522517,0.050922784954309464,880.0,0.05112721771001816
1,,,4699,0.009986864402890205,0.0012624321971088648,0.054217953234910965,0.01396019384264946,0.01507447101175785,0.04668071120977402,736.0,0.04743942618370056
1,,,4749,0.009987248107790947,0.0016002702759578824,0.03546891734004021,0.013360964134335518,0.010302778333425522,0.030317528173327446,896.0,0.0312567800283432
1,,,4799,0.00998656079173088,0.0022592314053326845,0.10942234843969345,0.01771690882742405,0.00859270989894867,0.10512597858905792,1008.0,0.1057274341583252
1,,,4849,0.009985786862671375,0.00030566324130631983,0.039452772587537766,0.012264088727533817,0.002356127370148897,0.03827470913529396,800.0,0.038508880883455276
1,,,4899,0.009986779652535915,0.00208683917298913,0.05562591180205345,0.01485491544008255,0.008177774026989937,0.051537029445171356,912.0,0.05203907936811447
1,,,4949,0.009986446239054203,0.0007694238447584212,0.04453499615192413,0.012982619926333427,0.006578792817890644,0.04124559462070465,1056.0,0.041724853217601776
1,,,4999,0.009985673241317272,0.0006847584736533463,0.020711064338684082,0.01170598529279232,0.0039170728996396065,0.018752526491880417,992.0,0.018659712746739388
1,,,5049,0.009999595582485199,0.0018731700256466866,0.1351853460073471,0.018632031977176666,0.03514128178358078,0.11761470139026642,880.0,0.11786908656358719
1,,,5099,0.009985670447349548,0.002455557929351926,0.03921714425086975,0.014402085915207863,0.0036303347442299128,0.03740197420120239,1072.0,0.037654679268598557
1,,,5149,0.00998697616159916,0.0006675883196294308,0.03657198324799538,0.012483163736760616,0.005705434828996658,0.0337192639708519,864.0,0.03390820324420929
1,,,5199,0.009985111653804779,0.00161185662727803,0.04130544885993004,0.013662241399288177,0.005977236665785313,0.03831683099269867,880.0,0.03840047866106033
,5e-05,1e-05,5232,,,,,,,,
2,,,5249,0.009987015277147293,0.0005920968833379447,0.047584984451532364,0.012958360835909843,0.006635752040892839,0.04426711052656174,880.0,0.04479239508509636
2,,,5299,0.009987889789044857,0.0019332448719069362,0.05859055370092392,0.014850663021206856,0.014607876539230347,0.05128662288188934,928.0,0.05200515687465668
2,,,5349,0.009999594651162624,0.0016511152498424053,0.24585571885108948,0.023943495005369186,0.05595717206597328,0.2178771197795868,864.0,0.21732647716999054
2,,,5399,0.009999626316130161,0.0019081048667430878,0.15881012380123138,0.019848238676786423,0.03019866533577442,0.14371079206466675,960.0,0.14437004923820496
2,,,5449,0.009986666962504387,0.0005227223737165332,0.019813653081655502,0.011500071734189987,0.0038742402102798223,0.017876531928777695,976.0,0.01818702556192875
2,,,5499,0.009986557997763157,0.0016559397336095572,0.11735657602548599,0.017510326579213142,0.0055433944799005985,0.11458486318588257,864.0,0.11601496487855911
2,,,5549,0.009985975921154022,0.00046032684622332454,0.052688922733068466,0.013080748729407787,0.008452622219920158,0.04846261441707611,912.0,0.04962264001369476
2,,,5599,0.009985269978642464,0.00061968615045771,0.035509563982486725,0.012380434200167656,0.005070158280432224,0.0329744890332222,976.0,0.03349221870303154
2,,,5649,0.009985468350350857,0.0023873811587691307,0.06639968603849411,0.015692833811044693,0.013438001275062561,0.05968068540096283,1120.0,0.06042098626494408
2,,,5699,0.00998662319034338,0.0005738590261898935,0.0955558568239212,0.015338274650275707,0.017313549295067787,0.08689907938241959,864.0,0.08817476779222488
2,,,5749,0.009986521676182747,0.0003077240544371307,0.04466543719172478,0.012527517974376678,0.0012355647049844265,0.044047653675079346,704.0,0.04425669461488724
2,,,5799,0.009986910969018936,0.0007465932285413146,0.02598002925515175,0.012032505124807358,0.011215216480195522,0.0203724205493927,944.0,0.02145269885659218
2,,,5849,0.009986255317926407,0.0007224325090646744,0.011308657005429268,0.011274120770394802,0.002430435037240386,0.010093439370393753,928.0,0.010459091514348984
2,,,5899,0.009986598044633865,0.000549035205040127,0.0386582650244236,0.012468546628952026,0.005214921198785305,0.03605080768465996,800.0,0.03612403944134712
2,,,5949,0.00999958161264658,0.0016569823492318392,0.19781281054019928,0.02154720574617386,0.047495316714048386,0.17406514286994934,736.0,0.17480607330799103
2,,,5999,0.00998566672205925,0.0022943876683712006,0.06391212344169617,0.015475660562515259,0.024915505200624466,0.051454368978738785,960.0,0.053474362939596176
2,,,6049,0.009987389668822289,0.002105171326547861,0.04319163039326668,0.014252142049372196,0.008806949481368065,0.03878815472126007,1056.0,0.039052657783031464
2,,,6099,0.009999620728194714,0.0013753222301602364,0.11921084672212601,0.01733548566699028,0.02234671637415886,0.10803748667240143,720.0,0.10793045908212662
2,,,6149,0.009986228309571743,0.0018177768215537071,0.07048022001981735,0.015328016132116318,0.021459532901644707,0.05975045636296272,896.0,0.061952169984579086
2,,,6199,0.009986618533730507,0.0013739970745518804,0.034408506006002426,0.013081041164696217,0.006902720779180527,0.030957145616412163,864.0,0.031366147100925446
2,,,6249,0.009985753335058689,0.0003305816208012402,0.04661644622683525,0.012647157534956932,0.0005520645063370466,0.04634040966629982,928.0,0.04625236615538597
2,,,6299,0.009986668825149536,0.0012093315599486232,0.08537774533033371,0.015464887954294682,0.001599127659574151,0.08457818627357483,688.0,0.08476372063159943
2,,,6349,0.009987405501306057,0.0016301225405186415,0.03521234169602394,0.013378145173192024,0.004771891515702009,0.03282639756798744,912.0,0.03309621661901474
2,,,6399,0.009984776377677917,0.0006789424805901945,0.10149694234132767,0.01573856547474861,0.0044891107827425,0.09925238788127899,1072.0,0.09808119386434555
2,,,6449,0.009986592456698418,0.0019367909990251064,0.07152026891708374,0.015499397180974483,0.013949558138847351,0.06454548984766006,992.0,0.06467168778181076
2,,,6499,0.009999612346291542,0.0018492143135517836,0.17079715430736542,0.020388685166835785,0.044106852263212204,0.14874370396137238,704.0,0.14989601075649261
2,,,6549,0.009986316785216331,0.002097110729664564,0.06531202048063278,0.015349028632044792,0.008612047880887985,0.06100600212812424,976.0,0.0618121363222599
2,,,6599,0.00998766627162695,0.0007291213842108846,0.030407952144742012,0.0122371856123209,0.004299231339246035,0.028258338570594788,1008.0,0.028529297560453415
2,,,6649,0.009987411089241505,0.0007387815276160836,0.016955094411969185,0.011573947966098785,0.002010595053434372,0.015949796885252,976.0,0.015949063003063202
2,,,6699,0.009987047873437405,0.0005227064248174429,0.014936376363039017,0.011256573721766472,0.0013461284106597304,0.014263312332332134,896.0,0.014337527565658092
2,,,6749,0.009987394325435162,0.0019043146166950464,0.06441653519868851,0.015112536028027534,0.009606234729290009,0.059613414108753204,1008.0,0.0599294975399971
2,,,6799,0.009986205957829952,0.001366160693578422,0.043698471039533615,0.013537290506064892,0.005640112794935703,0.04087841138243675,896.0,0.04129505529999733
2,,,6849,0.009985871613025665,0.0015217465115711093,0.05575728416442871,0.014295483008027077,0.015497686341404915,0.04800843819975853,816.0,0.04904255270957947
2,,,6899,0.009985114447772503,0.0008244594791904092,0.03009882941842079,0.012314516119658947,0.002255155937746167,0.028971251100301743,1200.0,0.02914547733962536
2,,,6949,0.00998596753925085,0.0017420743824914098,0.1510978788137436,0.019282935187220573,0.0178750641644001,0.1421603411436081,912.0,0.14357906579971313
2,,,6999,0.009985700249671936,0.0004302082525100559,0.021797986701130867,0.011505808681249619,0.006784192752093077,0.018405890092253685,832.0,0.018904246389865875
2,,,7049,0.00998683925718069,0.0007025309605523944,0.03360774740576744,0.012369757518172264,0.004613296594470739,0.031301099807024,1008.0,0.031709764152765274
2,,,7099,0.009985441341996193,0.0007791846292093396,0.016416294500231743,0.01158544048666954,0.0017317543970420957,0.015550418756902218,1056.0,0.015929503366351128
2,,,7149,0.009986629709601402,0.0004279238055460155,0.005508477333933115,0.010689977556467056,0.00113277870696038,0.004942087922245264,832.0,0.005057386122643948
2,,,7199,0.009986204095184803,0.0018474329262971878,0.04885391891002655,0.014276333153247833,0.022477472200989723,0.037615176290273666,848.0,0.035220853984355927
2,,,7249,0.009985685348510742,0.00058529939269647,0.013982531614601612,0.011270110495388508,0.0056931995786726475,0.011135931126773357,768.0,0.011946462094783783
2,,,7299,0.00998594332486391,0.0003831889189314097,0.02493000216782093,0.011615632101893425,0.0031705317087471485,0.02334473840892315,848.0,0.023543179035186768
2,,,7349,0.009985720738768578,0.0006620436324737966,0.016882477328181267,0.011491888202726841,0.00011694242130033672,0.016824007034301758,816.0,0.016815224662423134
2,,,7399,0.009985883720219135,0.0015931373927742243,0.07289161533117294,0.015223601832985878,0.009291090071201324,0.06824606657028198,832.0,0.06902331113815308
2,,,7449,0.009986980818212032,0.0020037824288010597,0.04754568636417389,0.014368047937750816,0.015394732356071472,0.03984832018613815,944.0,0.04068877547979355
2,,,7499,0.009986497461795807,0.001271284301765263,0.04733455553650856,0.013624509796500206,0.007347949780523777,0.04366058111190796,720.0,0.044149622321128845
2,,,7549,0.009999598376452923,0.0015100996242836118,0.10593931376934052,0.01680666394531727,0.031677719205617905,0.09010045975446701,784.0,0.09028715640306473
2,,,7599,0.009999613277614117,0.0016303897136822343,0.19550371170043945,0.021405190229415894,0.04204802215099335,0.174479678273201,832.0,0.1659812480211258
2,,,7649,0.009986021555960178,0.0004898594343103468,0.030346626415848732,0.01199321262538433,0.001576281269080937,0.029558485373854637,800.0,0.029737193137407303
2,,,7699,0.009986404329538345,0.0015904548345133662,0.04977891594171524,0.01406580489128828,0.002110311994329095,0.04872376099228859,736.0,0.04893411323428154
2,,,7749,0.009986328892409801,0.002100813901051879,0.030684301629662514,0.013621358200907707,0.008125804364681244,0.026621399447321892,1072.0,0.027420762926340103
2,,,7799,0.009987486526370049,0.0003520531172398478,0.021603122353553772,0.011419695802032948,0.005380621179938316,0.01891280896961689,640.0,0.019278760999441147
,5e-05,1e-05,7848,,,,,,,,
3,,,7849,0.009987015277147293,0.0014374812599271536,0.09934503585100174,0.016391748562455177,0.006540563888847828,0.09607475250959396,768.0,0.09614121168851852
3,,,7899,0.00998569093644619,0.001360540627501905,0.04194527864456177,0.013443495146930218,0.009438389912247658,0.03722608461976051,816.0,0.03789389878511429
3,,,7949,0.009986485354602337,0.0012607608223333955,0.042787566781044006,0.013386624865233898,0.010592546314001083,0.037491295486688614,832.0,0.0377403125166893
3,,,7999,0.009986424818634987,0.00047320680459961295,0.04013834521174431,0.012466548942029476,0.011361421085894108,0.03445763513445854,784.0,0.03523777797818184
3,,,8049,0.00998746883124113,0.002253763610497117,0.03577470779418945,0.014029967598617077,0.007411799393594265,0.032068803906440735,1056.0,0.03272601217031479
3,,,8099,0.009986412711441517,0.0007198606035672128,0.07073694467544556,0.014243120327591896,0.0028927549719810486,0.06929057091474533,944.0,0.06959544122219086
3,,,8149,0.009986532852053642,0.00110965920612216,0.06282837688922882,0.014237611554563046,0.018866967409849167,0.05339489132165909,640.0,0.05463555082678795
3,,,8199,0.009986918419599533,0.0015688898274675012,0.023506196215748787,0.012731118127703667,0.0020464363042265177,0.02248297445476055,800.0,0.022551007568836212
3,,,8249,0.00999961607158184,0.0015282368985936046,0.2574003338813782,0.024397868663072586,0.06701899319887161,0.22389084100723267,720.0,0.22402706742286682
3,,,8299,0.009987248107790947,0.0006691663875244558,0.10944557189941406,0.016128692775964737,0.012763136066496372,0.10306400805711746,992.0,0.10337790101766586
3,,,8349,0.009999649599194527,0.001820013509131968,0.09996301680803299,0.016817813739180565,0.01675257459282875,0.09158673137426376,896.0,0.09309795498847961
3,,,8399,0.009987268596887589,0.00047312857350334525,0.030638031661510468,0.011992298997938633,0.0016273194923996925,0.029824376106262207,752.0,0.02995116263628006
3,,,8449,0.009986796416342258,0.0016647855518385768,0.05883576720952988,0.014593370258808136,0.01303387526422739,0.05231883004307747,992.0,0.05368797481060028
3,,,8499,0.00998606812208891,0.0007360086310654879,0.09739682823419571,0.015591917559504509,0.010990215465426445,0.0919017344713211,1040.0,0.09343165159225464
3,,,8549,0.009999609552323818,0.0019072111463174224,0.17275451123714447,0.020544545724987984,0.05300651118159294,0.14625126123428345,960.0,0.14776164293289185
3,,,8599,0.009987032040953636,0.0017103159334510565,0.08817306160926819,0.016106002032756805,0.008169524371623993,0.0840882956981659,912.0,0.0844992995262146
3,,,8649,0.009985690005123615,0.0005587350460700691,0.07145601511001587,0.014117226004600525,0.004273653961718082,0.06931918114423752,864.0,0.06942456215620041
3,,,8699,0.009985783137381077,0.0004843545029871166,0.05054079368710518,0.012997177429497242,0.013048917055130005,0.04401632770895958,1040.0,0.04526273533701897
3,,,8749,0.009985550306737423,0.0006547829252667725,0.0498041994869709,0.013130543753504753,0.008565472438931465,0.045521460473537445,992.0,0.046041782945394516
3,,,8799,0.00998750887811184,0.0012913040118291974,0.04605530574917793,0.013581577688455582,0.00278464681468904,0.04466298222541809,672.0,0.04478113725781441
3,,,8849,0.00998602993786335,0.0005860597011633217,0.07520737498998642,0.01433245837688446,0.004124988801777363,0.07314486801624298,976.0,0.07355676591396332
3,,,8899,0.009999566711485386,0.0017661383608356118,0.2035101354122162,0.021941211074590683,0.04322540760040283,0.18189743161201477,896.0,0.18082444369792938
3,,,8949,0.00998652633279562,0.0026915220078080893,0.07519473880529404,0.01643778569996357,0.011310232803225517,0.0695396214723587,1120.0,0.07007161527872086
3,,,8999,0.009986521676182747,0.0007271372596733272,0.037109535187482834,0.01256913598626852,0.00852745957672596,0.03284580260515213,1056.0,0.03129003569483757
3,,,9049,0.009985556825995445,0.001913505606353283,0.06572887301445007,0.015185506083071232,0.023517047986388206,0.0539703443646431,832.0,0.056628890335559845
3,,,9099,0.00998697243630886,0.0025115851312875748,0.09097131341695786,0.017047123983502388,0.012723139487206936,0.0846097320318222,1104.0,0.08504652231931686
3,,,9149,0.00998641736805439,0.0005985582247376442,0.02883625216782093,0.012026788666844368,0.005169964395463467,0.02625126950442791,848.0,0.026614615693688393
