epoch,lr-AdamW,lr-AdamW-1,step,train/loss_fg,train/loss_mse,train/loss_total
,5e-05,1e-05,0,,,
0,,,49,0.009986557997763157,0.0005344288656488061,0.010520987212657928
0,,,99,0.009985591284930706,0.0014031112659722567,0.011388702318072319
0,,,149,0.009999582543969154,0.001144657377153635,0.011144239455461502
0,,,199,0.0099863326177001,0.001597694237716496,0.011584026739001274
0,,,249,0.00998634472489357,0.000491516082547605,0.01047786045819521
0,,,299,0.009986608289182186,0.0013536077458411455,0.011340215802192688
0,,,349,0.009985832497477531,0.0004433529684320092,0.010429185815155506
0,,,399,0.009987139143049717,0.0004905276000499725,0.01047766674309969
0,,,449,0.00998629443347454,0.001956827938556671,0.011943122372031212
0,,,499,0.009985936805605888,0.000456470821518451,0.010442407801747322
0,,,549,0.009986826218664646,0.0006125968648120761,0.010599423199892044
0,,,599,0.00998676847666502,0.001687894924543798,0.011674663051962852
0,,,649,0.009985878132283688,0.0020430919248610735,0.012028969824314117
0,,,699,0.009986800141632557,0.0009334333008155227,0.010920233093202114
0,,,749,0.009999617002904415,0.0018182775238528848,0.011817894876003265
0,,,799,0.009986900724470615,0.00037645132397301495,0.010363352485001087
0,,,849,0.009986001998186111,0.0022265331353992224,0.012212535366415977
0,,,899,0.009986966848373413,0.002158918185159564,0.01214588526636362
0,,,949,0.009986764751374722,0.0015899811405688524,0.01157674565911293
0,,,999,0.00998579990118742,0.0017137066461145878,0.011699507012963295
0,,,1049,0.00998709537088871,0.0013383423211053014,0.01132543757557869
0,,,1099,0.009986359626054764,0.0005852477042935789,0.010571607388556004
0,,,1149,0.009986038319766521,0.0024326725397258997,0.012418710626661777
0,,,1199,0.009999619796872139,0.0015003421576693654,0.011499961838126183
0,,,1249,0.009985881857573986,0.0004633922944776714,0.010449274443089962
0,,,1299,0.009987021796405315,0.0016924850642681122,0.011679506860673428
0,,,1349,0.009986309334635735,0.0005324942176230252,0.010518803261220455
0,,,1399,0.009999587200582027,0.0016393919941037893,0.01163897942751646
0,,,1449,0.009985306300222874,0.002960087498649955,0.012945394031703472
0,,,1499,0.009986099787056446,0.0007495406316593289,0.010735640302300453
0,,,1549,0.009986351244151592,0.00043000138248316944,0.010416352190077305
0,,,1599,0.009985415264964104,0.0015889500500634313,0.011574365198612213
0,,,1649,0.009986845776438713,0.001686186995357275,0.011673033237457275
0,,,1699,0.009987185709178448,0.0005508385365828872,0.01053802389651537
0,,,1749,0.009984955191612244,0.0014579847920686007,0.0114429397508502
0,,,1799,0.009999561123549938,0.001723316963762045,0.011722877621650696
0,,,1849,0.00998565275222063,0.00045851306640543044,0.010444166138768196
0,,,1899,0.009985909797251225,0.0017631851369515061,0.011749095283448696
0,,,1949,0.009985680691897869,0.001258349628187716,0.01124403066933155
0,,,1999,0.009986708872020245,0.001869824598543346,0.011856533586978912
0,,,2049,0.009986581280827522,0.0004183308337815106,0.010404911823570728
0,,,2099,0.009986292570829391,0.001211131690070033,0.011197424493730068
0,,,2149,0.00998691562563181,0.00042471260530874133,0.010411628521978855
0,,,2199,0.009986240416765213,0.0003080317401327193,0.010294272564351559
0,,,2249,0.009987009689211845,0.0020410295110195875,0.012028039433062077
0,,,2299,0.009983756579458714,0.0016597245121374726,0.011643481440842152
0,,,2349,0.009987583383917809,0.0021243353839963675,0.01211191900074482
0,,,2399,0.00998465996235609,0.0026722894981503487,0.01265694946050644
0,,,2449,0.009985465556383133,0.0004274640523362905,0.010412929579615593
0,,,2499,0.009986450895667076,0.0013369302032515407,0.011323381215333939
0,,,2549,0.009985958226025105,0.0004746860358864069,0.010460644029080868
0,,,2599,0.009985365904867649,0.001836312236264348,0.011821677908301353
,5e-05,1e-05,2616,,,
1,,,2649,0.009986561723053455,0.0013196843210607767,0.011306245811283588
1,,,2699,0.009986917488276958,0.0015821406850591302,0.011569058522582054
1,,,2749,0.00998683087527752,0.001985455397516489,0.011972285807132721
1,,,2799,0.009999584406614304,0.0015652751317247748,0.011564859189093113
1,,,2849,0.009984945878386497,0.0022263526916503906,0.012211298570036888
1,,,2899,0.009986594319343567,0.000520530971698463,0.010507125407457352
1,,,2949,0.009999598376452923,0.0016325098695233464,0.011632108129560947
1,,,2999,0.009986411780118942,0.00038156271330080926,0.010367974638938904
1,,,3049,0.009985326789319515,0.0006070254603400826,0.010592352598905563
1,,,3099,0.009986748918890953,0.0018535582348704338,0.011840307153761387
1,,,3149,0.009986596181988716,0.0003766868612729013,0.010363282635807991
1,,,3199,0.009986468590795994,0.0013135612243786454,0.011300030164420605
1,,,3249,0.00998662132769823,0.001358346431516111,0.011344967409968376
1,,,3299,0.009985500015318394,0.00031703454442322254,0.010302534326910973
1,,,3349,0.009985847398638725,0.0013994808541610837,0.011385328136384487
1,,,3399,0.009986325167119503,0.002629140391945839,0.012615465559065342
1,,,3449,0.00998518243432045,0.0018215449526906013,0.011806727387011051
1,,,3499,0.009999622590839863,0.001770148752257228,0.011769771575927734
1,,,3549,0.009999658912420273,0.0015099095180630684,0.011509568430483341
1,,,3599,0.009999585337936878,0.0017451030435040593,0.011744688265025616
1,,,3649,0.00999958161264658,0.001391275436617434,0.01139085739850998
1,,,3699,0.009987510740756989,0.00048736235476098955,0.010474872775375843
1,,,3749,0.009986751712858677,0.0019335977267473936,0.011920349672436714
1,,,3799,0.00998697429895401,0.0008716474403627217,0.010858621448278427
1,,,3849,0.009984946809709072,0.0006264508119784296,0.010611397214233875
1,,,3899,0.009986631572246552,0.001731880591250956,0.011718512512743473
1,,,3949,0.009985578246414661,0.002270679920911789,0.01225625816732645
1,,,3999,0.009986390359699726,0.0005772450822405517,0.010563635267317295
1,,,4049,0.00998501293361187,0.00031854078406468034,0.010303554125130177
1,,,4099,0.009999589063227177,0.0014100619591772556,0.01140965148806572
1,,,4149,0.009985334239900112,0.0003306794969830662,0.010316013358533382
1,,,4199,0.009985599666833878,0.0007315473048947752,0.010717147029936314
1,,,4249,0.009985079057514668,0.0018466872861608863,0.011831765994429588
1,,,4299,0.009985998272895813,0.0015771504258736968,0.011563148349523544
1,,,4349,0.009986953809857368,0.0006942300824448466,0.010681184008717537
1,,,4399,0.00998455099761486,0.0019435122376307845,0.01192806288599968
1,,,4449,0.009986264631152153,0.0021556930150836706,0.012141957879066467
1,,,4499,0.009986727498471737,0.0009789284085854888,0.01096565555781126
1,,,4549,0.009984984993934631,0.0005477246595546603,0.010532709769904613
1,,,4599,0.009986617602407932,0.0014699947787448764,0.01145661249756813
1,,,4649,0.009986775927245617,0.0006757379160262644,0.01066251378506422
1,,,4699,0.009986735880374908,0.0012054630788043141,0.0111921988427639
1,,,4749,0.009987136349081993,0.0015126955695450306,0.011499831452965736
1,,,4799,0.00998638104647398,0.002190165687352419,0.012176547199487686
1,,,4849,0.00998564064502716,0.00028004293562844396,0.010265683755278587
1,,,4899,0.009986614808440208,0.002055766526609659,0.01204238086938858
1,,,4949,0.009986326098442078,0.0007321469602175057,0.010718473233282566
1,,,4999,0.009985492564737797,0.0006479058647528291,0.010633398778736591
1,,,5049,0.009999589063227177,0.0018187755485996604,0.011818364262580872
1,,,5099,0.009985473938286304,0.0023743589408695698,0.012359833344817162
1,,,5149,0.00998675636947155,0.0006186799146234989,0.010605435818433762
1,,,5199,0.009984929114580154,0.0016011454863473773,0.011586074717342854
,5e-05,1e-05,5232,,,
2,,,5249,0.009986843913793564,0.00056410301476717,0.010550946928560734
2,,,5299,0.009987705387175083,0.0018671737052500248,0.011854879558086395
2,,,5349,0.009999589994549751,0.0016229257453233004,0.011622515507042408
2,,,5399,0.009999620728194714,0.0018695518374443054,0.011869172565639019
2,,,5449,0.009986483491957188,0.0004580489476211369,0.01044453214854002
2,,,5499,0.009986361488699913,0.0015695682959631085,0.0115559296682477
2,,,5549,0.00998583622276783,0.0004291882214602083,0.010415024124085903
2,,,5599,0.009985147975385189,0.0006128510576672852,0.010597999207675457
2,,,5649,0.009985273703932762,0.0022889412939548492,0.012274214997887611
2,,,5699,0.009986454620957375,0.0005212352843955159,0.010507689788937569
2,,,5749,0.009986362420022488,0.0002877445367630571,0.01027410663664341
2,,,5799,0.00998672004789114,0.0007183154230006039,0.01070503517985344
2,,,5849,0.009986061602830887,0.0006827140459790826,0.010668775998055935
2,,,5899,0.009986414574086666,0.000528446224052459,0.010514860972762108
2,,,5949,0.009999575093388557,0.0015558793675154448,0.011555454693734646
2,,,5999,0.00998545903712511,0.0021962574683129787,0.012181716039776802
2,,,6049,0.009987220168113708,0.002019275678321719,0.012006496079266071
2,,,6099,0.00999961607158184,0.0013102567754685879,0.011309873312711716
2,,,6149,0.009986074641346931,0.0017438901122659445,0.01172996498644352
2,,,6199,0.00998634658753872,0.0012904197210446,0.011276766657829285
2,,,6249,0.009985535405576229,0.00030218169558793306,0.01028771698474884
2,,,6299,0.009986406192183495,0.0011555036762729287,0.011141910217702389
2,,,6349,0.009987258352339268,0.0015545054338872433,0.011541763320565224
2,,,6399,0.00998462550342083,0.0006258937646634877,0.010610518977046013
2,,,6449,0.009986401535570621,0.0018569058738648891,0.011843306943774223
2,,,6499,0.00999960582703352,0.0017351162387058139,0.011734722182154655
2,,,6549,0.009986165910959244,0.0020747415255755186,0.012060907669365406
2,,,6599,0.009987521916627884,0.0006776836817152798,0.01066520530730486
2,,,6649,0.00998721458017826,0.0007135640480555594,0.010700779035687447
2,,,6699,0.009986900724470615,0.0005104781012050807,0.010497379116714
2,,,6749,0.009987208992242813,0.0018437874969094992,0.011830996721982956
2,,,6799,0.009986056946218014,0.0013009165413677692,0.01128697395324707
2,,,6849,0.009985745884478092,0.0014353763544932008,0.011421122588217258
2,,,6899,0.009984927251935005,0.0007761779706925154,0.010761105455458164
2,,,6949,0.009985793381929398,0.0016880228649824858,0.011673816479742527
2,,,6999,0.009985560551285744,0.0004032983852084726,0.010388858616352081
2,,,7049,0.009986655786633492,0.0006448436179198325,0.01063149981200695
2,,,7099,0.009985175915062428,0.00074002641486004,0.010725202038884163
2,,,7149,0.00998647976666689,0.0004247661563567817,0.010411245748400688
2,,,7199,0.009986055083572865,0.0017600820865482092,0.011746137402951717
2,,,7249,0.009985511191189289,0.0005464119603857398,0.010531922802329063
2,,,7299,0.00998576357960701,0.0003557355375960469,0.010341499000787735
2,,,7349,0.00998560432344675,0.0005988891934975982,0.010584493167698383
2,,,7399,0.009985722601413727,0.0015266555128619075,0.011512378230690956
2,,,7449,0.00998685322701931,0.0019397533033043146,0.011926606297492981
2,,,7499,0.009986335411667824,0.0012467197375372052,0.011233055032789707
2,,,7549,0.009999596513807774,0.0014711833791807294,0.011470779776573181
2,,,7599,0.009999610483646393,0.001544610015116632,0.01154422014951706
2,,,7649,0.009985796175897121,0.00042393358307890594,0.010409729555249214
2,,,7699,0.009986132383346558,0.0015357669908553362,0.01152189914137125
2,,,7749,0.00998601596802473,0.002034382661804557,0.012020398862659931
2,,,7799,0.009987263940274715,0.000339291465934366,0.010326554998755455
,5e-05,1e-05,7848,,,
3,,,7849,0.009986747056245804,0.001349982456304133,0.011336729861795902
3,,,7899,0.009985393844544888,0.0012612977297976613,0.011246691457927227
3,,,7949,0.009986218996345997,0.0012213275767862797,0.011207547038793564
3,,,7999,0.009986203163862228,0.00044718841672874987,0.01043339166790247
3,,,8049,0.009987307712435722,0.002214734209701419,0.012202042154967785
3,,,8099,0.00998622551560402,0.0007017088355496526,0.01068793423473835
3,,,8149,0.009986291639506817,0.0011006653076037765,0.011086956597864628
3,,,8199,0.009986745193600655,0.0014941332628950477,0.011480878107249737
3,,,8249,0.009999611414968967,0.0015277969650924206,0.0115274079144001
3,,,8299,0.0099870590493083,0.0006209674756973982,0.010608026757836342
3,,,8349,0.009999644942581654,0.0017413353780284524,0.011740980669856071
3,,,8399,0.009987059980630875,0.0004422575293574482,0.010429317131638527
3,,,8449,0.009986569173634052,0.0015978093724697828,0.011584378778934479
3,,,8499,0.00998584646731615,0.0006720697856508195,0.010657915845513344
3,,,8549,0.009999604895710945,0.0018006718019023538,0.011800277046859264
3,,,8599,0.009986832737922668,0.0016348866047337651,0.011621719226241112
3,,,8649,0.009985488839447498,0.0005425309063866735,0.01052801962941885
3,,,8699,0.009985576383769512,0.0004461868666112423,0.010431762784719467
3,,,8749,0.009985378943383694,0.0006464072503149509,0.010631786659359932
3,,,8799,0.009987307712435722,0.0012153811985626817,0.01120268926024437
3,,,8849,0.009985838085412979,0.0005551015492528677,0.01054093986749649
3,,,8899,0.009999562054872513,0.0017021112143993378,0.01170167326927185
3,,,8949,0.009986345656216145,0.002567199058830738,0.012553544715046883
3,,,8999,0.00998638104647398,0.0006511791725642979,0.010637559927999973
3,,,9049,0.009985336102545261,0.0018365695141255856,0.01182190515100956
3,,,9099,0.009986772201955318,0.0024243248626589775,0.012411097064614296
3,,,9149,0.009986219927668571,0.0005546276224777102,0.010540847666561604
3,,,9199,0.009985310956835747,0.0011782284127548337,0.011163539253175259
3,,,9249,0.00998668186366558,0.0003979866160079837,0.010384668596088886
3,,,9299,0.009986740536987782,0.0008816035697236657,0.010868344455957413
3,,,9349,0.009985772892832756,0.001971572171896696,0.01195734553039074
3,,,9399,0.009986146353185177,0.0005088435718789697,0.010494990274310112
3,,,9449,0.009999596513807774,0.0017700523603707552,0.011769648641347885
3,,,9499,0.009987168945372105,0.000730189320165664,0.010717358440160751
3,,,9549,0.009986191987991333,0.0017462377436459064,0.011732429265975952
3,,,9599,0.009986457414925098,0.0021977031137794256,0.012184160761535168
3,,,9649,0.009986016899347305,0.0020768153481185436,0.012062832713127136
3,,,9699,0.009985649958252907,0.0014400995569303632,0.011425749398767948
3,,,9749,0.009985877200961113,0.0010836677392944694,0.011069544591009617
3,,,9799,0.009985354728996754,0.001294148969464004,0.01127950381487608
3,,,9849,0.00999959371984005,0.0014681228203698993,0.01146771665662527
3,,,9899,0.009999604895710945,0.001831883448176086,0.011831488460302353
3,,,9949,0.009985765442252159,0.0009677249472588301,0.010953490622341633
3,,,9999,0.009986481629312038,0.0016980350483208895,0.011684516444802284
3,,,10049,0.00998710747808218,0.00039852960617281497,0.010385637171566486
3,,,10099,0.009984097443521023,0.0006303319241851568,0.010614429600536823
3,,,10149,0.009985925629734993,0.0004680759448092431,0.01045400183647871
3,,,10199,0.009986093267798424,0.0010829942766577005,0.01106908731162548
3,,,10249,0.00998664926737547,0.0021030032075941563,0.012089652940630913
3,,,10299,0.009986667893826962,0.0023680441081523895,0.012354712001979351
3,,,10349,0.0099869966506958,0.00035894199390895665,0.010345938615500927
3,,,10399,0.009986281394958496,0.002172559266909957,0.012158840894699097
3,,,10449,0.009985915385186672,0.002062482526525855,0.012048398144543171
,5e-05,1e-05,10464,,,
4,,,10499,0.009986556135118008,0.000361189479008317,0.010347745381295681
4,,,10549,0.00998598150908947,0.001384461997076869,0.011370443738996983
4,,,10599,0.00998573936522007,0.0020673354156315327,0.012053074315190315
4,,,10649,0.009985479526221752,0.00174332270398736,0.0117288026958704
4,,,10699,0.009985329583287239,0.001538856653496623,0.011524186469614506
4,,,10749,0.009986953809857368,0.0007946671103127301,0.010781620629131794
4,,,10799,0.009986554272472858,0.0014101326232776046,0.011396686546504498
4,,,10849,0.009985623881220818,0.0013257432729005814,0.011311367154121399
4,,,10899,0.009999687783420086,0.001709061092697084,0.011708748526871204
4,,,10949,0.00998678244650364,0.0018241449724882841,0.011810927651822567
4,,,10999,0.009986442513763905,0.0017016645288094878,0.011688106693327427
4,,,11049,0.009986001998186111,0.0006023194291628897,0.010588321834802628
4,,,11099,0.009985817596316338,0.0016891697887331247,0.011674987152218819
4,,,11149,0.009985686279833317,0.0017374732997268438,0.011723159812390804
4,,,11199,0.009986963123083115,0.0015194022562354803,0.011506365612149239
4,,,11249,0.009986269287765026,0.0004058576887473464,0.010392126627266407
4,,,11299,0.009985623881220818,0.0004692015063483268,0.01045482512563467
4,,,11349,0.009985827840864658,0.0003636264009401202,0.0103494543582201
4,,,11399,0.009985463693737984,0.0005304705118760467,0.010515933856368065
4,,,11449,0.009986061602830887,0.00043985983938910067,0.010425921529531479
