epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_proj_fdiff_ang_epoch,train/L_proj_fdiff_ang_step,train/L_proj_fdiff_len_epoch,train/L_proj_fdiff_len_step,train/L_proj_fdiff_vel_epoch,train/L_proj_fdiff_vel_step,train/L_proj_scale_epoch,train/L_proj_scale_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_proj_fdiff_ang,val/L_proj_fdiff_len,val/L_proj_fdiff_vel,val/L_proj_scale,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total
0,109,,0.13443751633167267,,0.04245985299348831,,0.0,,0.4703342914581299,,0.7754001617431641,,1.4029589891433716,,,2.186213493347168,0.17883962392807007,,7.784388435538858e-05,,4.651785850524902,,0.9540984630584717,,0.9470557570457458,,0.012273377738893032,,0.021900001913309097,,0.518412709236145,,0.8511070013046265,,,8.541160583496094,,0.7754001617431641,,,,,1.7192622423171997,,,,,,,,,,,,,,,,,,,,,,,,
0,119,,0.13545380532741547,,0.05054231733083725,,0.0,,0.4526084065437317,,0.6553574800491333,,1.4349583387374878,,,2.196767807006836,0.1903485506772995,,1.1853513797177584e-06,,5.1240386962890625,,0.8185510635375977,,0.9411395192146301,,0.015197675675153732,,0.025699445977807045,,0.5131956338882446,,0.908179521560669,,,9.540101051330566,,0.6553574800491333,,,,,1.670983076095581,,,,,,,,,,,,,,,,,,,,,,,,
0,129,,0.03884302079677582,,0.03525633364915848,,0.0,,0.3446098864078522,,1.0,,0.33634766936302185,,,0.0,0.0,,0.00030935730319470167,,139.15066528320312,,0.458199679851532,,0.864799439907074,,0.007629298139363527,,0.013551142998039722,,0.3990636169910431,,0.5083339214324951,,,1.1032977104187012,,1.0,,,,,1.1030882596969604,,,,,,,,,,,,,,,,,,,,,,,,
0,139,,0.030147340148687363,,0.03496915102005005,,0.0,,0.3494735360145569,,1.0,,0.3213866055011749,,,0.0,0.0,,1.2381148735585157e-05,,147.13002014160156,,0.402756929397583,,0.8679060935974121,,0.007154656108468771,,0.012829510495066643,,0.45271480083465576,,0.5333875417709351,,,1.0383188724517822,,1.0,,,,,1.1129231452941895,,,,,,,,,,,,,,,,,,,,,,,,
0,149,,0.04024238511919975,,0.04026377201080322,,0.0,,0.36189737915992737,,1.0,,0.3164534568786621,,,0.0,0.0,,1.563912974233972e-06,,148.93377685546875,,0.3385397791862488,,0.8811066150665283,,0.007855462841689587,,0.013434595428407192,,0.4356706738471985,,0.6216509342193604,,,1.0799789428710938,,1.0,,,,,1.1319855451583862,,,,,,,,,,,,,,,,,,,,,,,,
0,159,,0.0711812674999237,,0.12248477339744568,,0.0,,0.6478272080421448,,1.0,,0.32587605714797974,,,0.0,0.0,,6.541900074807927e-05,,4.886772632598877,,0.593906581401825,,0.9144628047943115,,0.01479757484048605,,0.021648554131388664,,0.6771388053894043,,0.780787467956543,,,5.409514427185059,,1.0,,,,,1.6408412456512451,,,,,,,,,,,,,,,,,,,,,,,,
0,169,,0.10428829491138458,,0.06594143807888031,,0.0,,0.30798909068107605,,0.6025105714797974,,1.3575267791748047,,,1.5359808206558228,0.1942853182554245,,0.0004367674991954118,,6.295121669769287,,0.4657483696937561,,0.9522358775138855,,0.015798941254615784,,0.029095863923430443,,0.5378994941711426,,0.8487367630004883,,,6.519705772399902,,0.6025105714797974,,,,,1.395700216293335,,,,,,,,,,,,,,,,,,,,,,,,
0,179,,0.08808652311563492,,0.05534201115369797,,0.0,,0.2961465120315552,,0.6130373477935791,,1.4392364025115967,,,1.3055564165115356,0.17183732986450195,,1.2069285730831325e-06,,6.264285087585449,,0.4069940447807312,,0.9247596263885498,,0.013472307473421097,,0.02443503402173519,,0.47165191173553467,,0.8159347772598267,,,7.569538593292236,,0.6130373477935791,,,,,1.2917171716690063,,,,,,,,,,,,,,,,,,,,,,,,
0,189,,0.09242688864469528,,0.13169527053833008,,0.0,,0.6675431728363037,,1.0,,0.34652650356292725,,,0.0,0.0,,0.0007518735365010798,,5.497753143310547,,0.5288560390472412,,0.888434648513794,,0.015891538932919502,,0.022794827818870544,,0.5793051719665527,,0.9498260021209717,,,4.0292134284973145,,1.0,,,,,1.6600031852722168,,,,,,,,,,,,,,,,,,,,,,,,
0,199,,0.08287717401981354,,0.05475562810897827,,0.0,,0.29333388805389404,,0.5814868211746216,,1.419337272644043,,,1.4218920469284058,0.1688753366470337,,4.913484735880047e-05,,6.714812755584717,,0.41362690925598145,,0.943282961845398,,0.016098307445645332,,0.026554400101304054,,0.539802074432373,,0.8990283012390137,,,8.641916275024414,,0.5814868211746216,,,,,1.3729567527770996,,,,,,,,,,,,,,,,,,,,,,,,
0,209,,0.019853908568620682,,0.02776341885328293,,0.0,,0.2619222402572632,,1.0,,0.3241237699985504,,,0.0,0.0,,2.876259350159671e-05,,145.24722290039062,,0.29638439416885376,,0.8100275993347168,,0.008413461036980152,,0.014358403161168098,,0.35537004470825195,,0.552442193031311,,,1.0489952564239502,,1.0,,,,,0.9575665593147278,,,,,,,,,,,,,,,,,,,,,,,,
0,219,,0.06545271724462509,,0.06121215596795082,,0.0,,0.28080302476882935,,0.7289048433303833,,1.410596489906311,,,1.3734803199768066,0.18030276894569397,,0.00010180977551499382,,7.638733863830566,,0.3589189052581787,,0.9115679860115051,,0.015132863074541092,,0.025566890835762024,,0.5688621401786804,,0.796045184135437,,,6.082900047302246,,0.7289048433303833,,,,,1.2856717109680176,,,,,,,,,,,,,,,,,,,,,,,,
0,229,,0.05790969729423523,,0.12021729350090027,,0.0,,0.5440317392349243,,1.0,,0.342690110206604,,,0.0,0.0,,0.0005807197885587811,,6.246219158172607,,0.49070850014686584,,0.8942986130714417,,0.014923638664186,,0.021868295967578888,,0.5969855189323425,,0.751548171043396,,,4.3767595291137695,,1.0,,,,,1.4711436033248901,,,,,,,,,,,,,,,,,,,,,,,,
0,239,,0.022432643920183182,,0.041763827204704285,,0.0,,0.25150254368782043,,1.0,,0.3340313732624054,,,0.0,0.0,,0.00022421347966883332,,132.45114135742188,,0.28638017177581787,,0.8275046348571777,,0.006671231240034103,,0.012038000859320164,,0.42887043952941895,,0.5270791053771973,,,1.1971060037612915,,1.0,,,,,0.9769838452339172,,,,,,,,,,,,,,,,,,,,,,,,
0,249,,0.07700245082378387,,0.03962506353855133,,0.0,,0.2859046757221222,,0.656129002571106,,1.4453932046890259,,,2.8510396480560303,0.16396981477737427,,1.4233245337891276e-06,,8.52029800415039,,0.3955317735671997,,0.880670964717865,,0.013544522225856781,,0.023904597386717796,,0.4470823109149933,,0.8434056043624878,,,6.065691947937012,,0.656129002571106,,,,,1.2639328241348267,,,,,,,,,,,,,,,,,,,,,,,,
0,259,,0.06776047497987747,,0.04967881739139557,,0.0,,0.21895158290863037,,0.736346960067749,,1.3366011381149292,,,4.436366558074951,0.17700591683387756,,0.0008366229594685137,,8.669609069824219,,0.3369087278842926,,0.911040186882019,,0.01389998011291027,,0.024864448234438896,,0.4354414641857147,,0.8595079779624939,,,5.058640480041504,,0.736346960067749,,,,,1.2083384990692139,,,,,,,,,,,,,,,,,,,,,,,,
0,269,,0.02236028015613556,,0.03633439913392067,,0.0,,0.2487492561340332,,1.0,,0.33065319061279297,,,0.0,0.0,,0.00013439313624985516,,137.69039916992188,,0.2716384530067444,,0.7476929426193237,,0.006911495700478554,,0.011681082658469677,,0.38893240690231323,,0.5649422407150269,,,1.0564773082733154,,1.0,,,,,0.9465035796165466,,,,,,,,,,,,,,,,,,,,,,,,
0,279,,0.0641932338476181,,0.04940564185380936,,0.0,,0.2511395215988159,,0.6645916700363159,,1.449347972869873,,,6.792555809020996,0.17316469550132751,,2.648092959134374e-06,,9.036334991455078,,0.3793870806694031,,0.9139769673347473,,0.0144874332472682,,0.023367470130324364,,0.5731731653213501,,0.825347363948822,,,7.777751445770264,,0.6645916700363159,,,,,1.295361876487732,,,,,,,,,,,,,,,,,,,,,,,,
0,289,,0.019841592758893967,,0.0385880246758461,,0.0,,0.21950572729110718,,1.0,,0.3166278898715973,,,0.0,0.0,,5.790777322545182e-06,,123.12481689453125,,0.2614852488040924,,0.7656556963920593,,0.0078031704761087894,,0.013287724927067757,,0.30821430683135986,,0.4766685962677002,,,1.1123106479644775,,1.0,,,,,0.8467280268669128,,,,,,,,,,,,,,,,,,,,,,,,
0,299,,0.01791522279381752,,0.027733327820897102,,0.0,,0.2382018268108368,,1.0,,0.3202131390571594,,,0.0,0.0,,1.6932357311816304e-06,,118.09356689453125,,0.2817898094654083,,0.8112897872924805,,0.0069612059742212296,,0.011781055480241776,,0.37169188261032104,,0.48132744431495667,,,1.136296272277832,,1.0,,,,,0.9086905717849731,,,,,,,,,,,,,,,,,,,,,,,,
0,309,,0.0247831791639328,,0.02767397090792656,,0.0,,0.2467202991247177,,1.0,,0.3278668224811554,,,0.0,0.0,,7.741220179013908e-05,,122.20765686035156,,0.2592043876647949,,0.7642801403999329,,0.007956701330840588,,0.01437007263302803,,0.2957024574279785,,0.5166324973106384,,,1.0862767696380615,,1.0,,,,,0.8745717406272888,,,,,,,,,,,,,,,,,,,,,,,,
0,319,,0.05399978533387184,,0.04549449309706688,,0.0,,0.22771747410297394,,0.7065495848655701,,1.4920963048934937,,,2.6773369312286377,0.15764887630939484,,5.6493790907552466e-05,,10.702948570251465,,0.31538912653923035,,0.859280526638031,,0.010942578315734863,,0.020053207874298096,,0.3677254319190979,,0.7989922761917114,,,8.540925979614258,,0.7065495848655701,,,,,1.1140720844268799,,,,,,,,,,,,,,,,,,,,,,,,
0,329,,0.06219145655632019,,0.03882899507880211,,0.0,,0.24316339194774628,,0.7326827049255371,,1.4051328897476196,,,4.4528632164001465,0.17320986092090607,,0.00015921819431241602,,10.856090545654297,,0.30373793840408325,,0.8442032337188721,,0.014282606542110443,,0.024589424952864647,,0.4238176941871643,,0.8049221038818359,,,5.473061561584473,,0.7326827049255371,,,,,1.1497950553894043,,,,,,,,,,,,,,,,,,,,,,,,
0,339,,0.05663245916366577,,0.039931751787662506,,0.0,,0.23024982213974,,0.7397938966751099,,1.4433566331863403,,,6.7240519523620605,0.19661325216293335,,1.7190261132782325e-05,,11.018607139587402,,0.3021530508995056,,0.819832980632782,,0.012611832469701767,,0.021442024037241936,,0.41434621810913086,,0.661132276058197,,,6.684171676635742,,0.7397938966751099,,,,,1.0550909042358398,,,,,,,,,,,,,,,,,,,,,,,,
0,349,,0.02151922881603241,,0.0270868930965662,,0.0,,0.22013026475906372,,1.0,,0.31561219692230225,,,0.0,0.0,,1.4816634575254284e-05,,122.84552001953125,,0.25494223833084106,,0.7473350167274475,,0.006858959794044495,,0.011515977792441845,,0.32234084606170654,,0.45425453782081604,,,1.05869460105896,,1.0,,,,,0.8336161375045776,,,,,,,,,,,,,,,,,,,,,,,,
0,359,,0.052891120314598083,,0.05059095099568367,,0.0,,0.22829197347164154,,0.689483642578125,,1.3848844766616821,,,23.272123336791992,0.20951732993125916,,0.0004423496429808438,,11.789226531982422,,0.30069535970687866,,0.8868257403373718,,0.013259933330118656,,0.02307981438934803,,0.5066139698028564,,0.8377310037612915,,,7.084423065185547,,0.689483642578125,,,,,1.2049533128738403,,,,,,,,,,,,,,,,,,,,,,,,
0,369,,0.01796169951558113,,0.022128378972411156,,0.0,,0.2063092440366745,,1.0,,0.3323952555656433,,,0.0,0.0,,0.000160420429892838,,115.919189453125,,0.2504585385322571,,0.7237215638160706,,0.006860366556793451,,0.011418351903557777,,0.4293808937072754,,0.4748152196407318,,,1.0183275938034058,,1.0,,,,,0.880110502243042,,,,,,,,,,,,,,,,,,,,,,,,
0,379,,0.022234026342630386,,0.0316508486866951,,0.0,,0.21083158254623413,,1.0,,0.3059626519680023,,,0.0,0.0,,0.00017626908083911985,,125.58406066894531,,0.2514680027961731,,0.8038092255592346,,0.006831765174865723,,0.011983813717961311,,0.2934533357620239,,0.4622535705566406,,,1.1077933311462402,,1.0,,,,,0.8320257067680359,,,,,,,,,,,,,,,,,,,,,,,,
0,389,,0.04605012387037277,,0.07771962881088257,,0.0,,0.21239304542541504,,0.5893891453742981,,1.315887451171875,,,11.18951416015625,0.1910884827375412,,0.0014297130983322859,,13.491546630859375,,0.3009399175643921,,0.8557561635971069,,0.01583467423915863,,0.027506625279784203,,0.44795942306518555,,0.797200083732605,,,4.421689033508301,,0.5893891453742981,,,,,1.142409086227417,,,,,,,,,,,,,,,,,,,,,,,,
0,399,,0.01577932760119438,,0.030351776629686356,,0.0,,0.21078625321388245,,1.0,,0.30033665895462036,,,0.0,0.0,,0.0003786020097322762,,113.89067840576172,,0.2611936926841736,,0.7527667284011841,,0.006629325915127993,,0.011429541744291782,,0.30644965171813965,,0.3900843858718872,,,1.0300291776657104,,1.0,,,,,0.7909349203109741,,,,,,,,,,,,,,,,,,,,,,,,
0,409,,0.016458770260214806,,0.024952080100774765,,0.0,,0.223176509141922,,1.0,,0.3361140191555023,,,0.0,0.0,,0.0002742361684795469,,118.84544372558594,,0.2521023750305176,,0.6924450993537903,,0.005873875692486763,,0.009920060634613037,,0.3613317012786865,,0.45558542013168335,,,1.059964895248413,,1.0,,,,,0.8364994525909424,,,,,,,,,,,,,,,,,,,,,,,,
0,419,,0.024267246946692467,,0.027054518461227417,,0.0,,0.1993369311094284,,1.0,,0.32526224851608276,,,0.0,0.0,,4.427603562362492e-05,,118.69078063964844,,0.23091758787631989,,0.742699384689331,,0.007118705660104752,,0.012554901652038097,,0.3131738007068634,,0.46083104610443115,,,1.108838438987732,,1.0,,,,,0.810722827911377,,,,,,,,,,,,,,,,,,,,,,,,
0,429,,0.01728127896785736,,0.028533075004816055,,0.0,,0.21240971982479095,,1.0,,0.32116830348968506,,,0.0,0.0,,1.7533652680867817e-06,,115.59193420410156,,0.24547439813613892,,0.7954186201095581,,0.006995408795773983,,0.012297254987061024,,0.4114914536476135,,0.4453781843185425,,,1.0761382579803467,,1.0,,,,,0.875623881816864,,,,,,,,,,,,,,,,,,,,,,,,
0,439,,0.020637908950448036,,0.029392626136541367,,0.0,,0.18783777952194214,,1.0,,0.3365548849105835,,,0.0,0.0,,0.0002771988802123815,,112.86507415771484,,0.2530478537082672,,0.7434225082397461,,0.007494662888348103,,0.013181372545659542,,0.34678250551223755,,0.43152353167533875,,,1.0370126962661743,,1.0,,,,,0.8173126578330994,,,,,,,,,,,,,,,,,,,,,,,,
0,449,,0.04883308708667755,,0.044298239052295685,,0.0,,0.20877692103385925,,0.7135840654373169,,1.4915242195129395,,,7.018632411956787,0.19029724597930908,,6.2389663071371615e-06,,14.02811336517334,,0.2677641212940216,,0.8480890393257141,,0.012967887334525585,,0.02194296009838581,,0.41540032625198364,,0.7334336042404175,,,8.348709106445312,,0.7135840654373169,,,,,1.067772626876831,,,,,,,,,,,,,,,,,,,,,,,,
0,459,,0.016285719349980354,,0.03353890776634216,,0.0,,0.19609276950359344,,1.0,,0.32901716232299805,,,0.0,0.0,,9.320950630353764e-05,,113.5291976928711,,0.24182094633579254,,0.6768028736114502,,0.006938125938177109,,0.01207469217479229,,0.2934556007385254,,0.4204477071762085,,,1.110422968864441,,1.0,,,,,0.7644245028495789,,,,,,,,,,,,,,,,,,,,,,,,
0,469,,0.03822895139455795,,0.056748438626527786,,0.0,,0.1915654093027115,,0.6403611898422241,,1.4351624250411987,,,4.362127780914307,0.1908687949180603,,0.00013886234955862164,,14.901773452758789,,0.25592225790023804,,0.8743654489517212,,0.01474815420806408,,0.025758622214198112,,0.4451324939727783,,0.8966901302337646,,,5.016117572784424,,0.6403611898422241,,,,,1.154671549797058,,,,,,,,,,,,,,,,,,,,,,,,
0,479,,0.04417716711759567,,0.11995361745357513,,0.0,,0.42632660269737244,,1.0,,0.32300177216529846,,,0.0,0.0,,3.2602973078610376e-05,,12.7713623046875,,0.3094300925731659,,0.7727329730987549,,0.015382148325443268,,0.021260185167193413,,0.6023426651954651,,0.9733082056045532,,,3.2070064544677734,,1.0,,,,,1.3974629640579224,,,,,,,,,,,,,,,,,,,,,,,,
0,489,,0.017028795555233955,,0.02780856192111969,,0.0,,0.1635797917842865,,1.0,,0.3254149556159973,,,0.0,0.0,,3.5260651202406734e-05,,105.64451599121094,,0.22241975367069244,,0.7438760995864868,,0.006979170721024275,,0.01200556755065918,,0.33835935592651367,,0.3719998002052307,,,0.9856984615325928,,1.0,,,,,0.7532088756561279,,,,,,,,,,,,,,,,,,,,,,,,
0,499,,0.016002794727683067,,0.03241221606731415,,0.0,,0.18761993944644928,,1.0,,0.31211233139038086,,,0.0,0.0,,4.761675154441036e-05,,107.546875,,0.24423091113567352,,0.6809177398681641,,0.0073522101156413555,,0.012146132066845894,,0.31846344470977783,,0.4144657850265503,,,1.0261975526809692,,1.0,,,,,0.7717970013618469,,,,,,,,,,,,,,,,,,,,,,,,
0,509,,0.02229391410946846,,0.028437769040465355,,0.0,,0.19735267758369446,,1.0,,0.33877289295196533,,,0.0,0.0,,0.00036315128090791404,,103.19740295410156,,0.23433566093444824,,0.6890024542808533,,0.0069757369346916676,,0.012021081522107124,,0.30643659830093384,,0.528367817401886,,,1.0972681045532227,,1.0,,,,,0.8274237513542175,,,,,,,,,,,,,,,,,,,,,,,,
0,519,,0.018183648586273193,,0.03823470324277878,,0.0,,0.20411042869091034,,1.0,,0.326123982667923,,,0.0,0.0,,3.7210531445452943e-05,,101.49525451660156,,0.2206893265247345,,0.6854885220527649,,0.006827504839748144,,0.011441630311310291,,0.3358864486217499,,0.5017964839935303,,,1.1650750637054443,,1.0,,,,,0.8229750990867615,,,,,,,,,,,,,,,,,,,,,,,,
0,529,,0.03445690870285034,,0.04928912967443466,,0.0,,0.19302582740783691,,0.6979449391365051,,1.5999583005905151,,,7.390925407409668,0.1720902919769287,,0.000698422605637461,,16.031526565551758,,0.25980597734451294,,0.8120384812355042,,0.012120896019041538,,0.021996282041072845,,0.35995128750801086,,0.8122230768203735,,,5.337711334228516,,0.6979449391365051,,,,,1.052047610282898,,,,,,,,,,,,,,,,,,,,,,,,
0,539,,0.050190553069114685,,0.05213656648993492,,0.0,,0.2046782523393631,,0.692745566368103,,1.4429854154586792,,,5.50333309173584,0.20202475786209106,,0.00011967806494794786,,16.650184631347656,,0.26901501417160034,,0.7937813401222229,,0.014451742172241211,,0.025371814146637917,,0.3411714434623718,,0.7470632791519165,,,4.378705978393555,,0.692745566368103,,,,,1.0260769128799438,,,,,,,,,,,,,,,,,,,,,,,,
0,549,,0.037511758506298065,,0.0506465807557106,,0.0,,0.19127117097377777,,0.6562390327453613,,1.4893635511398315,,,5.171191692352295,0.17586152255535126,,7.313797709684877e-07,,16.12818717956543,,0.2559032440185547,,0.8416643142700195,,0.01464847195893526,,0.025301506742835045,,0.41464197635650635,,0.8133244514465332,,,7.176784515380859,,0.6562390327453613,,,,,1.0881202220916748,,,,,,,,,,,,,,,,,,,,,,,,
0,559,,0.039383191615343094,,0.04649175703525543,,0.0,,0.1960761547088623,,0.6633118391036987,,1.5368797779083252,,,9.25728702545166,0.17713993787765503,,0.00012849067570641637,,16.401382446289062,,0.2612263262271881,,0.8118561506271362,,0.011781968176364899,,0.021038571372628212,,0.4142630696296692,,0.7751002311706543,,,7.260293483734131,,0.6633118391036987,,,,,1.0641666650772095,,,,,,,,,,,,,,,,,,,,,,,,
0,569,,0.05530216917395592,,0.038770996034145355,,0.0,,0.18176068365573883,,0.6068911552429199,,1.5272784233093262,,,9.110902786254883,0.16336461901664734,,4.2958530684700236e-05,,16.818077087402344,,0.3675733506679535,,0.7704019546508789,,0.013545123860239983,,0.021871164441108704,,0.4977780282497406,,0.7128310203552246,,,5.953114032745361,,0.6068911552429199,,,,,1.118443489074707,,,,,,,,,,,,,,,,,,,,,,,,
0,579,,0.014691031537950039,,0.0416925884783268,,0.0,,0.15443359315395355,,1.0,,0.33593273162841797,,,0.0,0.0,,0.0002688127278815955,,103.2680892944336,,0.22522865235805511,,0.7136169672012329,,0.007345941383391619,,0.012399674393236637,,0.3063321113586426,,0.42424649000167847,,,1.1390221118927002,,1.0,,,,,0.7532101273536682,,,,,,,,,,,,,,,,,,,,,,,,
0,589,,0.019498154520988464,,0.03721011430025101,,0.0,,0.18255174160003662,,1.0,,0.32323312759399414,,,0.0,0.0,,1.727302515064366e-05,,112.19419860839844,,0.24062108993530273,,0.7359039783477783,,0.00625931192189455,,0.010943864472210407,,0.23293322324752808,,0.3219465911388397,,,1.1011724472045898,,1.0,,,,,0.693517804145813,,,,,,,,,,,,,,,,,,,,,,,,
0,599,,0.04680665582418442,,0.10186111927032471,,0.0,,0.44089168310165405,,1.0,,0.32831963896751404,,,0.0,0.0,,0.00011898462980752811,,15.125043869018555,,0.3467458188533783,,0.7219961285591125,,0.013852697797119617,,0.01989629492163658,,0.5780150294303894,,0.7320089936256409,,,2.8766069412231445,,1.0,,,,,1.2763899564743042,,,,,,,,,,,,,,,,,,,,,,,,
