epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_depth_anchor_epoch,train/L_depth_anchor_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_depth_anchor,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.18239612877368927,,0.13197092711925507,,0.22895623743534088,,0.0,,1.8658260107040405,,1.0,,0.363076776266098,,,0.0,0.0,,0.0016779351281002164,,197.4498748779297,,7.168102264404297,,13.706050872802734,,,1.1934534311294556,,1.0,,11.550908088684082,,,,,,,,,,,,,,,,,,
0,19,,0.15956014394760132,,0.06883160024881363,,0.17005972564220428,,0.0,,1.0631015300750732,,1.0,,0.2752602696418762,,,0.0,0.0,,0.0022153642494231462,,194.48526000976562,,3.3817107677459717,,2.990618944168091,,,1.2969341278076172,,1.0,,3.850025177001953,,,,,,,,,,,,,,,,,,
0,29,,0.05366014689207077,,0.03861532732844353,,0.04155946522951126,,0.0,,0.709994912147522,,1.0,,0.3192598223686218,,,0.0,0.0,,1.3008198038733099e-06,,203.9384002685547,,2.1650094985961914,,1.7064192295074463,,,1.1266214847564697,,1.0,,2.34100604057312,,,,,,,,,,,,,,,,,,
0,39,,0.05737941339612007,,0.0442514605820179,,0.0307816993445158,,0.0,,0.5751279592514038,,1.0,,0.34499940276145935,,,0.0,0.0,,0.0005420671077445149,,195.35791015625,,1.6645159721374512,,1.8628467321395874,,,1.80091392993927,,1.0,,2.105410099029541,,,,,,,,,,,,,,,,,,
0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042231351137161255,0.0748714804649353,0.02821533754467964,0.0,0.6559478640556335,1.0,0.3414657711982727,0.0,0.0,0.00046329476754181087,195.16574096679688,0.7781895399093628,1.7323660850524902,1.8776472806930542,2.1214020252227783,1.0,1.6448564529418945
0,39,0.12973424792289734,,0.1533300280570984,,0.1639856994152069,,0.0,,2.2178516387939453,,1.0,,0.37825173139572144,,0.0,0.0,,,0.010936493054032326,,202.09176635742188,,6.143545627593994,,9.469965934753418,,1.3376014232635498,2.0783228874206543,,1.0,,9.079078674316406,,0.26893121004104614,,,,,,,,,,,,,,,,,
1,49,,0.04369940981268883,,0.11717570573091507,,0.037763115018606186,,0.0,,0.45212113857269287,,1.0,,0.31437158584594727,,,0.0,0.0,,4.6040138840908185e-05,,201.91409301757812,,1.2054808139801025,,2.752763509750366,,,1.636778712272644,,1.0,,2.289419651031494,,,,,,,,,,,,,,,,,,
1,59,,0.051084451377391815,,0.09013289213180542,,0.01953044906258583,,0.0,,0.3919309973716736,,1.0,,0.32357797026634216,,,0.0,0.0,,6.687586846965132e-06,,203.0791473388672,,0.8323031663894653,,1.248145341873169,,,1.7907030582427979,,1.0,,1.308754801750183,,,,,,,,,,,,,,,,,,
1,69,,0.04137188568711281,,0.015555473044514656,,0.016411706805229187,,0.0,,0.3397510051727295,,1.0,,0.32468461990356445,,,0.0,0.0,,1.6973353922367096e-05,,209.82940673828125,,0.5892943143844604,,0.7841901183128357,,,1.7270526885986328,,1.0,,0.8867310881614685,,,,,,,,,,,,,,,,,,
1,79,,0.03320959210395813,,0.01975105330348015,,0.014795593917369843,,0.0,,0.34070807695388794,,1.0,,0.31925010681152344,,,0.0,0.0,,2.252759259135928e-06,,200.5902099609375,,0.4856528639793396,,0.7259809374809265,,,1.5410170555114746,,1.0,,0.8041319251060486,,,,,,,,,,,,,,,,,,
1,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030531292781233788,0.025740595534443855,0.016119183972477913,0.0,0.3164241313934326,1.0,0.3312700688838959,0.0,0.0,0.00020855857292190194,196.0619354248047,0.32843253016471863,1.167440414428711,2.227435827255249,2.1871323585510254,1.0,0.9360007047653198
1,79,0.04364319518208504,,0.058840055018663406,,0.02222837507724762,,0.0,,0.4111213684082031,,1.0,,0.32120826840400696,,0.0,0.0,,,0.00016666251758579165,,201.5380401611328,,0.8987666368484497,,1.4834284782409668,,1.796476125717163,2.226163148880005,,1.0,,1.4502061605453491,,0.22492265701293945,,,,,,,,,,,,,,,,,
