epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_point_map_epoch,train/L_point_map_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_point_map,val/L_vae_total,val/loss_total
0,9,,0.2751927971839905,,0.08351419866085052,,0.9435741901397705,,0.6665209531784058,,0.6636554598808289,,0.9504320025444031,,0.6673560738563538,,1.4948599338531494,,,,,,,,
0,19,,0.2001660317182541,,0.0865616723895073,,0.8850216865539551,,0.41951584815979004,,0.6170665621757507,,0.6988744735717773,,0.42038145661354065,,1.2446074485778809,,,,,,,,
0,29,,0.1812380850315094,,0.0952388197183609,,0.8352420926094055,,0.40700018405914307,,0.5611841082572937,,0.6395128965377808,,0.40795257687568665,,1.1539314985275269,,,,,,,,
0,39,,0.20180657505989075,,0.10127218812704086,,0.7855134010314941,,0.3514297604560852,,0.48539310693740845,,0.5821149349212646,,0.3524424731731415,,1.0575412511825562,,,,,,,,
0,49,,0.1872262954711914,,0.11973007023334503,,0.762132465839386,,0.33577001094818115,,0.40646055340766907,,0.5416006445884705,,0.3369673192501068,,0.9786581993103027,,,,,,,,
0,59,,0.18990546464920044,,0.10452336072921753,,0.7774753570556641,,0.37450990080833435,,0.34335049986839294,,0.4381340742111206,,0.3755551278591156,,0.9115626811981201,,,,,,,,
0,69,,0.18705767393112183,,0.09716688096523285,,0.8002325296401978,,0.2763916254043579,,0.3086966276168823,,0.44291216135025024,,0.27736330032348633,,0.8875106573104858,,,,,,,,
0,79,,0.16734673082828522,,0.0926467627286911,,0.677732527256012,,0.2951725721359253,,0.24401292204856873,,0.43304264545440674,,0.2960990369319916,,0.7868179678916931,,,,,,,,
0,89,,0.16473013162612915,,0.08216410875320435,,0.7037942409515381,,0.3291838765144348,,0.2464580535888672,,0.41161495447158813,,0.3300055265426636,,0.7963537573814392,,,,,,,,
0,99,,0.18771761655807495,,0.06637963652610779,,0.6917853355407715,,0.37106162309646606,,0.2124246209859848,,0.39831215143203735,,0.3717254102230072,,0.7819214463233948,,,,,,,,
0,109,,0.1757926046848297,,0.05888058990240097,,0.671862006187439,,0.3219963610172272,,0.23967841267585754,,0.3454984426498413,,0.32258516550064087,,0.7457742094993591,,,,,,,,
0,119,,0.18714696168899536,,0.051648758351802826,,0.6528134346008301,,0.33371588587760925,,0.20883828401565552,,0.36359140276908875,,0.334232360124588,,0.735612154006958,,,,,,,,
0,129,,0.16507720947265625,,0.03920067101716995,,0.6618541479110718,,0.26605433225631714,,0.2013295441865921,,0.34987586736679077,,0.2664463520050049,,0.7093422412872314,,,,,,,,
0,139,,0.1666063666343689,,0.026185669004917145,,0.5985637903213501,,0.3004443943500519,,0.20082473754882812,,0.3227260410785675,,0.30070623755455017,,0.6711804270744324,,,,,,,,
0,149,,0.1895236372947693,,0.02477303147315979,,0.6436165571212769,,0.28562796115875244,,0.20260857045650482,,0.345894455909729,,0.28587567806243896,,0.7100920677185059,,,,,,,,
0,159,,0.16691526770591736,,0.018300916999578476,,0.578810453414917,,0.30678674578666687,,0.20028916001319885,,0.3121098577976227,,0.3069697618484497,,0.6570732593536377,,,,,,,,
0,169,,0.1772153526544571,,0.017046399414539337,,0.6046085953712463,,0.3637334108352661,,0.23669381439685822,,0.32077306509017944,,0.36390388011932373,,0.7069831490516663,,,,,,,,
0,179,,0.1757778525352478,,0.016550123691558838,,0.5957396626472473,,0.2883259654045105,,0.20642320811748505,,0.31878894567489624,,0.28849145770072937,,0.6709075570106506,,,,,,,,
0,189,,0.1612165868282318,,0.014066488482058048,,0.5547052621841431,,0.3152983784675598,,0.20760804414749146,,0.2885548174381256,,0.31543904542922974,,0.6368868350982666,,,,,,,,
0,199,,0.13798615336418152,,0.012498000636696815,,0.5367790460586548,,0.3182631731033325,,0.20018330216407776,,0.2883322834968567,,0.3183881640434265,,0.6177207827568054,,,,,,,,
0,209,,0.15181735157966614,,0.01059151254594326,,0.5403003692626953,,0.33973491191864014,,0.19987516105175018,,0.28198307752609253,,0.339840829372406,,0.624592661857605,,,,,,,,
0,219,,0.1522853672504425,,0.00967453420162201,,0.5642168521881104,,0.350737601518631,,0.2819533050060272,,0.289218008518219,,0.35083433985710144,,0.6835466027259827,,,,,,,,
0,229,,0.14052814245224,,0.009449101984500885,,0.5160856246948242,,0.27316606044769287,,0.20170696079730988,,0.28583550453186035,,0.27326056361198425,,0.5986246466636658,,,,,,,,
0,239,,0.14004045724868774,,0.008581661619246006,,0.4882052540779114,,0.32994019985198975,,0.23807507753372192,,0.28105300664901733,,0.3300260305404663,,0.6116840243339539,,,,,,,,
0,249,,0.1519266664981842,,0.007659819908440113,,0.5348842144012451,,0.37028956413269043,,0.19944842159748077,,0.2724284529685974,,0.3703661561012268,,0.6230317950248718,,,,,,,,
0,259,,0.13365760445594788,,0.0076544033363461494,,0.5204688906669617,,0.30250850319862366,,0.19951055943965912,,0.27109456062316895,,0.30258503556251526,,0.5961512923240662,,,,,,,,
0,269,,0.12306404858827591,,0.00725438492372632,,0.4928090274333954,,0.34151583909988403,,0.2392064332962036,,0.2592846751213074,,0.3415883779525757,,0.6008869409561157,,,,,,,,
0,279,,0.11391409486532211,,0.00876292772591114,,0.48351892828941345,,0.29090917110443115,,0.19914010167121887,,0.27227047085762024,,0.290996789932251,,0.5698383450508118,,,,,,,,
0,289,,0.12692013382911682,,0.008676761761307716,,0.4885815680027008,,0.304193377494812,,0.1990591436624527,,0.2570610046386719,,0.3042801320552826,,0.5712829232215881,,,,,,,,
0,299,,0.13173438608646393,,0.010160098783671856,,0.5095964670181274,,0.26272112131118774,,0.19941675662994385,,0.26726794242858887,,0.2628227174282074,,0.5802254676818848,,,,,,,,
0,309,,0.11283539235591888,,0.010098177939653397,,0.4605294466018677,,0.2225818783044815,,0.19978243112564087,,0.2647017240524292,,0.2226828634738922,,0.5408939719200134,,,,,,,,
0,319,,0.11840260028839111,,0.010002484545111656,,0.4526618719100952,,0.21055930852890015,,0.19936785101890564,,0.2630940079689026,,0.21065934002399445,,0.5352145433425903,,,,,,,,
0,329,,0.12138620018959045,,0.009019263088703156,,0.4097292721271515,,0.14142805337905884,,0.19904708862304688,,0.25534117221832275,,0.1415182501077652,,0.496778279542923,,,,,,,,
0,339,,0.11024664342403412,,0.012267494574189186,,0.4176967144012451,,0.21874387562274933,,0.22234150767326355,,0.2628871500492096,,0.21886655688285828,,0.5283100008964539,,,,,,,,
0,349,,0.11452587693929672,,0.008371628820896149,,0.41355597972869873,,0.17332351207733154,,0.1997540295124054,,0.24216210842132568,,0.17340722680091858,,0.4967752695083618,,,,,,,,
0,359,,0.11279512941837311,,0.008124738931655884,,0.45201388001441956,,0.19231079518795013,,0.1996329426765442,,0.2531435191631317,,0.192392036318779,,0.524712085723877,,,,,,,,
0,369,,0.10981399565935135,,0.0075622848235070705,,0.4184640944004059,,0.1594862937927246,,0.19969899952411652,,0.24417418241500854,,0.1595619171857834,,0.4960252344608307,,,,,,,,
0,379,,0.1158701628446579,,0.008521825075149536,,0.4227505028247833,,0.17698901891708374,,0.1990472823381424,,0.24200208485126495,,0.17707423865795135,,0.5020758509635925,,,,,,,,
0,389,,0.12989738583564758,,0.006710708606988192,,0.4157625734806061,,0.15673765540122986,,0.23555980622768402,,0.2584102749824524,,0.15680475533008575,,0.5251964926719666,,,,,,,,
0,399,,0.09957043826580048,,0.0061700353398919106,,0.40329277515411377,,0.17530612647533417,,0.23596850037574768,,0.2303321659564972,,0.1753678321838379,,0.49974143505096436,,,,,,,,
0,409,,0.10525757074356079,,0.006669152528047562,,0.42814818024635315,,0.11242949217557907,,0.20076675713062286,,0.23407140374183655,,0.11249618232250214,,0.48556965589523315,,,,,,,,
0,419,,0.10896919667720795,,0.005959887057542801,,0.3920236825942993,,0.1719895601272583,,0.19982118904590607,,0.23908022046089172,,0.1720491647720337,,0.4825631082057953,,,,,,,,
0,429,,0.10028892755508423,,0.0056431968696415424,,0.363506019115448,,0.20142590999603271,,0.20056049525737762,,0.2368728518486023,,0.20148234069347382,,0.4708528220653534,,,,,,,,
0,439,,0.10431356728076935,,0.006016139406710863,,0.4241434931755066,,0.17960011959075928,,0.19949308037757874,,0.2311563789844513,,0.17966027557849884,,0.4946226477622986,,,,,,,,
0,449,,0.12099598348140717,,0.0062990388832986355,,0.38777777552604675,,0.09615591168403625,,0.19938500225543976,,0.2410929948091507,,0.09621889889240265,,0.46967044472694397,,,,,,,,
0,459,,0.11577551066875458,,0.006180621217936277,,0.39429306983947754,,0.1627039611339569,,0.20011980831623077,,0.2503010630607605,,0.162765771150589,,0.48964279890060425,,,,,,,,
0,469,,0.09968619048595428,,0.0058129276148974895,,0.3821684420108795,,0.14616277813911438,,0.19895100593566895,,0.23553194105625153,,0.14622090756893158,,0.4674757421016693,,,,,,,,
0,476,,,,,,,,,,,,,,,,,0.10932417213916779,0.00592644140124321,0.41666123270988464,0.1884429007768631,0.2650755047798157,0.23732255399227142,0.1885022222995758,0.5300275683403015
0,476,0.14896589517593384,,0.030630886554718018,,0.5688824653625488,,0.27399367094039917,,0.25444528460502625,,0.34574347734451294,,0.2743000090122223,,0.6840853095054626,,,,,,,,,
1,479,,0.0979449450969696,,0.005216238554567099,,0.4084351062774658,,0.12277428805828094,,0.1990845799446106,,0.239024817943573,,0.12282644957304001,,0.4772210121154785,,,,,,,,
1,489,,0.12568387389183044,,0.004764608573168516,,0.41277217864990234,,0.1586306393146515,,0.19903701543807983,,0.24721777439117432,,0.15867827832698822,,0.49895429611206055,,,,,,,,
1,499,,0.11107660830020905,,0.004348882474005222,,0.3454146981239319,,0.13277411460876465,,0.19934070110321045,,0.22871536016464233,,0.1328175961971283,,0.4466218948364258,,,,,,,,
1,509,,0.08106054365634918,,0.005969356279820204,,0.37428176403045654,,0.14159075915813446,,0.20123513042926788,,0.2250911295413971,,0.14165045320987701,,0.45295223593711853,,,,,,,,
1,519,,0.10422801971435547,,0.004545014351606369,,0.32025593519210815,,0.08633216470479965,,0.19974803924560547,,0.22901427745819092,,0.08637761324644089,,0.4230530560016632,,,,,,,,
1,529,,0.10022291541099548,,0.004612560383975506,,0.3516492247581482,,0.10012395679950714,,0.19882681965827942,,0.23400872945785522,,0.1001700833439827,,0.4423432946205139,,,,,,,,
1,539,,0.09522388130426407,,0.0049596019089221954,,0.33056849241256714,,0.07935575395822525,,0.1991768330335617,,0.21275854110717773,,0.07940535247325897,,0.41570016741752625,,,,,,,,
1,549,,0.09742946922779083,,0.004073107615113258,,0.34047457575798035,,0.10647331178188324,,0.19946950674057007,,0.21869419515132904,,0.10651404410600662,,0.4298507869243622,,,,,,,,
1,559,,0.08959832787513733,,0.0037246625870466232,,0.3521352708339691,,0.1408797651529312,,0.1994517594575882,,0.2204984724521637,,0.14091701805591583,,0.4411056339740753,,,,,,,,
1,569,,0.10281600058078766,,0.003931230865418911,,0.31013187766075134,,0.11662982404232025,,0.24107876420021057,,0.23350471258163452,,0.11666913330554962,,0.4465363025665283,,,,,,,,
1,579,,0.0809527039527893,,0.0036095380783081055,,0.33987706899642944,,0.1629851758480072,,0.19926197826862335,,0.22263550758361816,,0.1630212664604187,,0.4377773404121399,,,,,,,,
1,589,,0.09422540664672852,,0.00365636870265007,,0.32302790880203247,,0.07243115454912186,,0.19914467632770538,,0.21960583329200745,,0.07246771454811096,,0.41365039348602295,,,,,,,,
1,599,,0.09582705795764923,,0.003932129591703415,,0.3470790386199951,,0.10066152364015579,,0.199366495013237,,0.22892814874649048,,0.10070084780454636,,0.43657514452934265,,,,,,,,
1,609,,0.10323571413755417,,0.0038581942208111286,,0.3854460120201111,,0.14095327258110046,,0.23102682828903198,,0.23038160800933838,,0.14099185168743134,,0.4825963079929352,,,,,,,,
1,619,,0.08881939202547073,,0.0037413653917610645,,0.363669753074646,,0.11473575979471207,,0.19963467121124268,,0.22300058603286743,,0.11477317661046982,,0.4427529573440552,,,,,,,,
1,629,,0.09833061695098877,,0.003119936678558588,,0.32695984840393066,,0.10043080896139145,,0.2391478568315506,,0.2238050103187561,,0.10046201199293137,,0.4445479214191437,,,,,,,,
1,639,,0.08609942346811295,,0.0036488771438598633,,0.334810733795166,,0.10520073026418686,,0.20078063011169434,,0.2205544114112854,,0.10523721575737,,0.42495015263557434,,,,,,,,
1,649,,0.10632051527500153,,0.0034697148948907852,,0.3398904502391815,,0.1022958755493164,,0.2095344513654709,,0.2221941351890564,,0.10233057290315628,,0.43817177414894104,,,,,,,,
1,659,,0.08705157041549683,,0.003450536634773016,,0.3427020013332367,,0.07946853339672089,,0.20124322175979614,,0.21973666548728943,,0.07950303703546524,,0.42385703325271606,,,,,,,,
1,669,,0.08416712284088135,,0.003562269266694784,,0.29795533418655396,,0.09014317393302917,,0.19921918213367462,,0.2178281992673874,,0.09017879515886307,,0.40078726410865784,,,,,,,,
1,679,,0.10799802839756012,,0.003644007258117199,,0.3735743761062622,,0.17416825890541077,,0.20011000335216522,,0.24344347417354584,,0.17420469224452972,,0.47580429911613464,,,,,,,,
1,689,,0.08538013696670532,,0.0030238828621804714,,0.32561421394348145,,0.09623977541923523,,0.19916823506355286,,0.211496964097023,,0.09627001732587814,,0.4130077362060547,,,,,,,,
1,699,,0.09925413131713867,,0.003213722724467516,,0.35707640647888184,,0.09997805953025818,,0.20011010766029358,,0.23020997643470764,,0.10001019388437271,,0.44347649812698364,,,,,,,,
1,709,,0.09571582078933716,,0.0030425451695919037,,0.342032253742218,,0.1762409657239914,,0.23278158903121948,,0.22267933189868927,,0.17627139389514923,,0.46271559596061707,,,,,,,,
1,719,,0.0770992636680603,,0.002849339507520199,,0.3421405553817749,,0.10811792314052582,,0.19932428002357483,,0.2069876343011856,,0.10814641416072845,,0.4189853072166443,,,,,,,,
1,729,,0.0845429003238678,,0.002681777812540531,,0.2925332486629486,,0.09566862881183624,,0.19932137429714203,,0.21450135111808777,,0.09569544345140457,,0.3976799547672272,,,,,,,,
1,739,,0.08308302611112595,,0.002758926711976528,,0.33734673261642456,,0.0896497517824173,,0.19937491416931152,,0.21108503639698029,,0.0896773412823677,,0.41676369309425354,,,,,,,,
1,749,,0.07480171322822571,,0.002962394617497921,,0.2863282561302185,,0.12875382602214813,,0.19914324581623077,,0.20312225818634033,,0.1287834495306015,,0.3924940824508667,,,,,,,,
1,759,,0.09075364470481873,,0.0023981104604899883,,0.33319032192230225,,0.0883299857378006,,0.1991792470216751,,0.22036677598953247,,0.0883539691567421,,0.42126503586769104,,,,,,,,
1,769,,0.09140706062316895,,0.002912566065788269,,0.30485397577285767,,0.07757411897182465,,0.23803895711898804,,0.21262428164482117,,0.07760324329137802,,0.42070138454437256,,,,,,,,
1,779,,0.09333381056785583,,0.002539209555834532,,0.3244556486606598,,0.09292886406183243,,0.199223592877388,,0.2215684950351715,,0.09295425564050674,,0.4192148447036743,,,,,,,,
1,789,,0.09793703258037567,,0.002517350483685732,,0.3608492612838745,,0.08260979503393173,,0.19899849593639374,,0.22162030637264252,,0.08263497054576874,,0.4366421401500702,,,,,,,,
1,799,,0.07797704637050629,,0.002560319844633341,,0.2788254916667938,,0.04925508052110672,,0.19926917552947998,,0.1976621150970459,,0.04928068444132805,,0.3711276352405548,,,,,,,,
1,809,,0.07183848321437836,,0.0021248795092105865,,0.2682977616786957,,0.06850156933069229,,0.1991112381219864,,0.20382152497768402,,0.06852281838655472,,0.370871365070343,,,,,,,,
1,819,,0.09461984038352966,,0.0021570748649537563,,0.31669938564300537,,0.0795895978808403,,0.1990465670824051,,0.22053445875644684,,0.0796111673116684,,0.41244837641716003,,,,,,,,
1,829,,0.07788363099098206,,0.0023125815205276012,,0.2896844744682312,,0.09215514361858368,,0.2032025307416916,,0.19722449779510498,,0.09217827022075653,,0.3868564963340759,,,,,,,,
1,839,,0.08829540014266968,,0.0023743421770632267,,0.3062840402126312,,0.08727231621742249,,0.19941377639770508,,0.21114422380924225,,0.08729606121778488,,0.4023688733577728,,,,,,,,
1,849,,0.07934896647930145,,0.0021771243773400784,,0.30086708068847656,,0.11770500242710114,,0.19933314621448517,,0.20433726906776428,,0.11772677302360535,,0.3996187746524811,,,,,,,,
1,859,,0.08541330695152283,,0.002470306120812893,,0.3012451231479645,,0.055948831140995026,,0.19917380809783936,,0.2047347128391266,,0.05597353354096413,,0.389395534992218,,,,,,,,
1,869,,0.077146515250206,,0.0021218685433268547,,0.2709920108318329,,0.09788526594638824,,0.19912154972553253,,0.20510002970695496,,0.09790648519992828,,0.38033202290534973,,,,,,,,
1,879,,0.07776233553886414,,0.001815862488001585,,0.2831031084060669,,0.09218965470790863,,0.2645800709724426,,0.1995822936296463,,0.09220781177282333,,0.41540297865867615,,,,,,,,
1,889,,0.08681066334247589,,0.00189225934445858,,0.28303900361061096,,0.10881763696670532,,0.19918519258499146,,0.2185770571231842,,0.10883656144142151,,0.39821115136146545,,,,,,,,
1,899,,0.08219529688358307,,0.0018767430447041988,,0.2860356271266937,,0.09918376803398132,,0.2011936455965042,,0.20985755324363708,,0.09920253604650497,,0.39304250478744507,,,,,,,,
1,909,,0.08959277719259262,,0.0018874099478125572,,0.31208065152168274,,0.10889029502868652,,0.23904792964458466,,0.21532060205936432,,0.10890916734933853,,0.4318842589855194,,,,,,,,
1,919,,0.08542931079864502,,0.002363090869039297,,0.33112797141075134,,0.10106442868709564,,0.20040757954120636,,0.2142871767282486,,0.10108806192874908,,0.41875776648521423,,,,,,,,
1,929,,0.09731876850128174,,0.002155252732336521,,0.3306252956390381,,0.12359140813350677,,0.23475733399391174,,0.21166881918907166,,0.12361296266317368,,0.44244396686553955,,,,,,,,
1,939,,0.0748983845114708,,0.002085831481963396,,0.32211410999298096,,0.08727550506591797,,0.20052102208137512,,0.22360238432884216,,0.08729636669158936,,0.41304755210876465,,,,,,,,
1,949,,0.08440757542848587,,0.0017515416257083416,,0.2889353632926941,,0.08727108687162399,,0.20096063613891602,,0.21183180809020996,,0.08728860318660736,,0.39364391565322876,,,,,,,,
1,953,,,,,,,,,,,,,,,,,0.10007503628730774,0.0020921900868415833,0.3625645339488983,0.1526624709367752,0.2639356255531311,0.22528398036956787,0.1526833027601242,0.48645123839378357
1,953,0.08991052210330963,,0.003124535782262683,,0.32432958483695984,,0.10806595534086227,,0.20659621059894562,,0.21943950653076172,,0.1080971211194992,,0.423775315284729,,,,,,,,,
2,959,,0.08755601942539215,,0.002178919967263937,,0.2877456545829773,,0.06514438986778259,,0.19975546002388,,0.20301757752895355,,0.065166175365448,,0.38455939292907715,,,,,,,,
2,969,,0.0757395476102829,,0.0019159126095473766,,0.2651437222957611,,0.08130373060703278,,0.1996593177318573,,0.20251493155956268,,0.08132288604974747,,0.37264543771743774,,,,,,,,
2,979,,0.08403696119785309,,0.002008074428886175,,0.24626773595809937,,0.08102148771286011,,0.23879915475845337,,0.21164844930171967,,0.08104156702756882,,0.3897770941257477,,,,,,,,
2,989,,0.06916199624538422,,0.0020705079659819603,,0.2812696695327759,,0.08962243795394897,,0.23562213778495789,,0.2020191252231598,,0.08964314311742783,,0.39813268184661865,,,,,,,,
2,999,,0.07978405058383942,,0.001839610282331705,,0.31089359521865845,,0.07837618887424469,,0.20023377239704132,,0.20523041486740112,,0.0783945843577385,,0.3977930247783661,,,,,,,,
2,1009,,0.07205350697040558,,0.002161820884793997,,0.2477017343044281,,0.06553397327661514,,0.19990384578704834,,0.19824859499931335,,0.06555559486150742,,0.35765427350997925,,,,,,,,
2,1019,,0.07876080274581909,,0.00235535204410553,,0.2760881781578064,,0.07993398606777191,,0.20893225073814392,,0.20812901854515076,,0.07995753735303879,,0.38619446754455566,,,,,,,,
2,1029,,0.06557995080947876,,0.001697686966508627,,0.2251000553369522,,0.12261930108070374,,0.23692390322685242,,0.19197097420692444,,0.12263628095388412,,0.37119871377944946,,,,,,,,
2,1039,,0.07268837094306946,,0.0017818673513829708,,0.29735666513442993,,0.09036704152822495,,0.19941458106040955,,0.20767387747764587,,0.09038486331701279,,0.3921060562133789,,,,,,,,
2,1049,,0.06821435689926147,,0.001755381003022194,,0.26468557119369507,,0.07021203637123108,,0.19910474121570587,,0.19102755188941956,,0.07022958993911743,,0.3619191646575928,,,,,,,,
2,1059,,0.07107018679380417,,0.0013522147201001644,,0.24126744270324707,,0.039148181676864624,,0.19902606308460236,,0.20290273427963257,,0.03916170448064804,,0.35075151920318604,,,,,,,,
