epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_vae_total,val/loss_total
0,229,,0.11503855884075165,,0.0,,0.5108648538589478,,0.21146047115325928,,0.5953431129455566,,,0.27268239855766296,0.26694896817207336,,0.06481814384460449,,0.391986608505249,,0.21146047115325928,,1.2145715951919556,,,,,,,,,,,
0,239,,0.12369663268327713,,0.0,,0.5125863552093506,,0.2734672427177429,,0.5769883990287781,,,0.30319440364837646,0.32118698954582214,,0.06504771113395691,,0.3677961528301239,,0.2734672427177429,,1.271981954574585,,,,,,,,,,,
0,249,,0.11546838283538818,,0.0,,0.5096322894096375,,0.28672683238983154,,0.582981288433075,,,0.2968471348285675,0.3691190183162689,,0.05829856917262077,,0.36487480998039246,,0.28672683238983154,,1.2919740676879883,,,,,,,,,,,
0,259,,0.12058613449335098,,0.0,,0.5082394480705261,,0.33512169122695923,,0.5906156301498413,,,0.2738904356956482,0.2577376365661621,,0.06012507528066635,,0.3625646233558655,,0.33512169122695923,,1.2544403076171875,,,,,,,,,,,
0,269,,0.11583754420280457,,0.0,,0.5081464052200317,,0.2737036943435669,,0.592654287815094,,,0.2637556195259094,0.2178870141506195,,0.05423031747341156,,0.3532194495201111,,0.2737036943435669,,1.189717173576355,,,,,,,,,,,
0,279,,0.11232101917266846,,0.0,,0.5073441863059998,,0.298758327960968,,0.5884914398193359,,,0.2607128620147705,0.1901932954788208,,0.04770493134856224,,0.35160672664642334,,0.298758327960968,,1.178566336631775,,,,,,,,,,,
0,289,,0.11713311076164246,,0.0,,0.5074345469474792,,0.265434205532074,,0.5612359046936035,,,0.27585142850875854,0.40634772181510925,,0.04888433218002319,,0.3405342102050781,,0.265434205532074,,1.2614277601242065,,,,,,,,,,,
0,299,,0.09527337551116943,,0.0,,0.5041953921318054,,0.22800886631011963,,0.5199904441833496,,,0.2693120241165161,0.6713963150978088,,0.04522595927119255,,0.3269273340702057,,0.22800886631011963,,1.330164909362793,,,,,,,,,,,
0,309,,0.10451004654169083,,0.0,,0.5069707036018372,,0.27604830265045166,,0.559950590133667,,,0.28304940462112427,0.17648278176784515,,0.0408613383769989,,0.33255940675735474,,0.27604830265045166,,1.14021635055542,,,,,,,,,,,
0,319,,0.11709541827440262,,0.0,,0.5058801770210266,,0.2000027298927307,,0.5683116912841797,,,0.2641770541667938,0.27064797282218933,,0.04294080287218094,,0.3378387987613678,,0.2000027298927307,,1.1534473896026611,,,,,,,,,,,
0,329,,0.10613800585269928,,0.0,,0.5049424171447754,,0.24914374947547913,,0.5440144538879395,,,0.2474653720855713,0.2738027572631836,,0.04632788151502609,,0.37178564071655273,,0.24914374947547913,,1.1718100309371948,,,,,,,,,,,
0,339,,0.0961686372756958,,0.0,,0.5006545782089233,,0.2605036497116089,,0.5401793122291565,,,0.2636527717113495,0.20339304208755493,,0.03206875920295715,,0.34138745069503784,,0.2605036497116089,,1.1190040111541748,,,,,,,,,,,
0,349,,0.09319864958524704,,0.0,,0.5007998943328857,,0.2258586287498474,,0.517734944820404,,,0.2661779522895813,0.4016459286212921,,0.050235848873853683,,0.3206276595592499,,0.2258586287498474,,1.188139796257019,,,,,,,,,,,
0,359,,0.09549367427825928,,0.0,,0.5001874566078186,,0.2191413938999176,,0.5087763667106628,,,0.25260525941848755,0.23599934577941895,,0.03456975892186165,,0.32137662172317505,,0.2191413938999176,,1.084074854850769,,,,,,,,,,,
0,369,,0.09998160600662231,,0.0,,0.5012099146842957,,0.18989358842372894,,0.5243465304374695,,,0.2516452968120575,0.22170644998550415,,0.04326261207461357,,0.32237935066223145,,0.18989358842372894,,1.0772126913070679,,,,,,,,,,,
0,379,,0.09021133184432983,,0.0,,0.4986945688724518,,0.23822088539600372,,0.5089644193649292,,,0.2389710694551468,0.2690734565258026,,0.042376041412353516,,0.32440757751464844,,0.23822088539600372,,1.1054596900939941,,,,,,,,,,,
0,389,,0.09245237708091736,,0.0,,0.4993613660335541,,0.20744088292121887,,0.5241142511367798,,,0.2548818588256836,0.23148757219314575,,0.03355574235320091,,0.2976107895374298,,0.20744088292121887,,1.0704524517059326,,,,,,,,,,,
0,399,,0.09826762229204178,,0.0,,0.4950152039527893,,0.2663555145263672,,0.5358266830444336,,,0.2797204256057739,0.2548312544822693,,0.036302536725997925,,0.32238349318504333,,0.2663555145263672,,1.1443514823913574,,,,,,,,,,,
0,409,,0.09755545854568481,,0.0,,0.49632537364959717,,0.30116593837738037,,0.5273564457893372,,,0.2679526209831238,0.2017216682434082,,0.041774313896894455,,0.3106328248977661,,0.30116593837738037,,1.1222423315048218,,,,,,,,,,,
0,419,,0.09415863454341888,,0.0,,0.49700114130973816,,0.2668668031692505,,0.5122901201248169,,,0.24828113615512848,0.17809376120567322,,0.0388481505215168,,0.31658923625946045,,0.2668668031692505,,1.0760645866394043,,,,,,,,,,,
0,421,,,,,,,,,,,,,,,,,,,,,,,0.11945085227489471,0.0,0.5018333792686462,0.4142910838127136,0.413322389125824,0.26199883222579956,0.29516172409057617,0.05906040221452713,0.3034651279449463,0.4142910838127136,1.1842918395996094
0,421,0.1372777819633484,,0.0,,0.5211808681488037,,0.35593464970588684,,0.6017134785652161,,0.4046984910964966,0.33921605348587036,,,0.08272888511419296,,0.430135041475296,,0.35593464970588684,,1.436442494392395,,,,,,,,,,,,
1,429,,0.08529330790042877,,0.0,,0.4972051680088043,,0.18134546279907227,,0.4943758547306061,,,0.2618928551673889,0.27282965183258057,,0.03397047147154808,,0.29763728380203247,,0.18134546279907227,,1.0622750520706177,,,,,,,,,,,
1,439,,0.09008748829364777,,0.0,,0.4939107298851013,,0.2444489747285843,,0.49937087297439575,,,0.2527574598789215,0.17507106065750122,,0.03216913342475891,,0.30694127082824707,,0.2444489747285843,,1.0473785400390625,,,,,,,,,,,
1,449,,0.09694069623947144,,0.0,,0.49747905135154724,,0.20615968108177185,,0.48961812257766724,,,0.2328825742006302,0.1471104770898819,,0.03145092353224754,,0.315890908241272,,0.20615968108177185,,1.0087661743164062,,,,,,,,,,,
1,459,,0.07479901611804962,,0.0,,0.48587799072265625,,0.19448132812976837,,0.4782862961292267,,,0.23776891827583313,0.1780620813369751,,0.026307284832000732,,0.273632675409317,,0.19448132812976837,,0.9746077656745911,,,,,,,,,,,
1,469,,0.0779440701007843,,0.0,,0.4838114380836487,,0.22322751581668854,,0.4852173626422882,,,0.23581930994987488,0.22966189682483673,,0.02758096717298031,,0.29101836681365967,,0.22322751581668854,,1.027140498161316,,,,,,,,,,,
1,479,,0.07972639799118042,,0.0,,0.49425747990608215,,0.21180185675621033,,0.4840201735496521,,,0.22718462347984314,0.16517886519432068,,0.02912556193768978,,0.29614460468292236,,0.21180185675621033,,0.993719756603241,,,,,,,,,,,
1,489,,0.07988342642784119,,0.0,,0.48460492491722107,,0.2260754108428955,,0.5159165263175964,,,0.2513706684112549,0.12454576790332794,,0.02984124980866909,,0.28109025955200195,,0.2260754108428955,,0.9966642260551453,,,,,,,,,,,
1,499,,0.08973656594753265,,0.0,,0.4866287410259247,,0.1815018653869629,,0.47208353877067566,,,0.24294611811637878,0.17400692403316498,,0.03467888385057449,,0.28242072463035583,,0.1815018653869629,,0.982001781463623,,,,,,,,,,,
1,509,,0.08125043660402298,,0.0,,0.4886575937271118,,0.14951661229133606,,0.5001765489578247,,,0.2246280461549759,0.21559549868106842,,0.03369874134659767,,0.2865988612174988,,0.14951661229133606,,0.9900612235069275,,,,,,,,,,,
1,519,,0.08250552415847778,,0.0,,0.4833814203739166,,0.23727399110794067,,0.4876173138618469,,,0.2346508800983429,0.1936764419078827,,0.02878819964826107,,0.28289875388145447,,0.23727399110794067,,1.0153963565826416,,,,,,,,,,,
1,529,,0.07663954794406891,,0.0,,0.4921078681945801,,0.23769435286521912,,0.4872562885284424,,,0.23634013533592224,0.20701190829277039,,0.027451951056718826,,0.28450435400009155,,0.23769435286521912,,1.024503231048584,,,,,,,,,,,
1,539,,0.08837981522083282,,0.0,,0.48799410462379456,,0.21483337879180908,,0.47808775305747986,,,0.22285743057727814,0.1614353358745575,,0.03130141645669937,,0.26897746324539185,,0.21483337879180908,,0.9769333600997925,,,,,,,,,,,
1,549,,0.08035702258348465,,0.0,,0.4945165514945984,,0.1750689148902893,,0.40527400374412537,,,0.21867449581623077,0.13368375599384308,,0.031109971925616264,,0.27947890758514404,,0.1750689148902893,,0.9090818166732788,,,,,,,,,,,
1,559,,0.07567627727985382,,0.0,,0.47407516837120056,,0.2307882308959961,,0.42886051535606384,,,0.20984946191310883,0.2833497226238251,,0.023168668150901794,,0.2759523391723633,,0.2307882308959961,,1.0008602142333984,,,,,,,,,,,
1,569,,0.08391813933849335,,0.0,,0.4880581498146057,,0.19683021306991577,,0.47323065996170044,,,0.25008058547973633,0.15390963852405548,,0.025846511125564575,,0.2826176583766937,,0.19683021306991577,,0.9772458076477051,,,,,,,,,,,
1,579,,0.07196979969739914,,0.0,,0.4845142364501953,,0.17378540337085724,,0.49418914318084717,,,0.2200903296470642,0.13349851965904236,,0.030468082055449486,,0.26841890811920166,,0.17378540337085724,,0.938467264175415,,,,,,,,,,,
1,589,,0.07369176298379898,,0.0,,0.4808661639690399,,0.19700996577739716,,0.4413476586341858,,,0.212773859500885,0.11779601871967316,,0.027391832321882248,,0.2595731019973755,,0.19700996577739716,,0.9052251577377319,,,,,,,,,,,
1,599,,0.08130737394094467,,0.0,,0.48671552538871765,,0.17380604147911072,,0.4595683217048645,,,0.21302248537540436,0.15301689505577087,,0.030678680166602135,,0.2627919018268585,,0.17380604147911072,,0.9304535388946533,,,,,,,,,,,
1,609,,0.06508291512727737,,0.0,,0.4748322069644928,,0.16708606481552124,,0.42927300930023193,,,0.2072184830904007,0.11211033165454865,,0.02269476279616356,,0.24708671867847443,,0.16708606481552124,,0.8626922369003296,,,,,,,,,,,
1,619,,0.06608910858631134,,0.0,,0.47603559494018555,,0.1289369910955429,,0.4209253787994385,,,0.2273598611354828,0.20281913876533508,,0.027374032884836197,,0.24456456303596497,,0.1289369910955429,,0.8970523476600647,,,,,,,,,,,
1,629,,0.06747448444366455,,0.0,,0.4759257435798645,,0.19610774517059326,,0.37981998920440674,,,0.22308337688446045,0.1182369589805603,,0.026626184582710266,,0.27065402269363403,,0.19610774517059326,,0.8789642453193665,,,,,,,,,,,
1,639,,0.07581540942192078,,0.0,,0.4820401668548584,,0.21931242942810059,,0.43459463119506836,,,0.23124368488788605,0.1409805864095688,,0.019114486873149872,,0.25410205125808716,,0.21931242942810059,,0.9286017417907715,,,,,,,,,,,
1,649,,0.0723848044872284,,0.0,,0.4778173267841339,,0.15265816450119019,,0.4588342607021332,,,0.21711988747119904,0.15643994510173798,,0.021459205076098442,,0.2602574825286865,,0.15265816450119019,,0.9084855318069458,,,,,,,,,,,
1,659,,0.06752832233905792,,0.0,,0.4735458195209503,,0.14160093665122986,,0.42633384466171265,,,0.20884567499160767,0.14504535496234894,,0.02527342550456524,,0.2530641555786133,,0.14160093665122986,,0.8706187009811401,,,,,,,,,,,
1,669,,0.08269340544939041,,0.0,,0.47887739539146423,,0.18020470440387726,,0.4212110638618469,,,0.23870646953582764,0.18923939764499664,,0.02295440249145031,,0.26478710770606995,,0.18020470440387726,,0.9393369555473328,,,,,,,,,,,
1,679,,0.06519106030464172,,0.0,,0.47683125734329224,,0.1841171681880951,,0.41768017411231995,,,0.22768191993236542,0.2268797606229782,,0.023131608963012695,,0.24164241552352905,,0.1841171681880951,,0.9315776228904724,,,,,,,,,,,
1,689,,0.062443722039461136,,0.0,,0.4689367115497589,,0.1960856020450592,,0.41169965267181396,,,0.19976060092449188,0.1394280642271042,,0.019384028390049934,,0.24374255537986755,,0.1960856020450592,,0.8707404136657715,,,,,,,,,,,
1,699,,0.06865242123603821,,0.0,,0.4782557487487793,,0.15051132440567017,,0.3858163058757782,,,0.20653796195983887,0.22603949904441833,,0.023547548800706863,,0.24185560643672943,,0.15051132440567017,,0.8906081914901733,,,,,,,,,,,
1,709,,0.06305298954248428,,0.0,,0.4635274410247803,,0.17800316214561462,,0.3953894078731537,,,0.2145349383354187,0.09563631564378738,,0.0209042988717556,,0.2441500425338745,,0.17800316214561462,,0.8375993967056274,,,,,,,,,,,
1,719,,0.07409970462322235,,0.0,,0.4697391986846924,,0.12633618712425232,,0.4188990294933319,,,0.22169208526611328,0.2577890157699585,,0.02208009362220764,,0.2447592318058014,,0.12633618712425232,,0.9176972508430481,,,,,,,,,,,
1,729,,0.06592448800802231,,0.0,,0.47075849771499634,,0.12331484258174896,,0.40849393606185913,,,0.20271529257297516,0.11149407178163528,,0.023156389594078064,,0.2387157380580902,,0.12331484258174896,,0.8222866058349609,,,,,,,,,,,
1,739,,0.06688587367534637,,0.0,,0.46970880031585693,,0.13811121881008148,,0.37087905406951904,,,0.20292340219020844,0.1119483932852745,,0.02252831682562828,,0.23997220396995544,,0.13811121881008148,,0.8114786744117737,,,,,,,,,,,
1,749,,0.06833586096763611,,0.0,,0.4650847911834717,,0.20561672747135162,,0.41345375776290894,,,0.20746776461601257,0.09960338473320007,,0.017891548573970795,,0.24239768087863922,,0.20561672747135162,,0.8599258065223694,,,,,,,,,,,
1,759,,0.061915189027786255,,0.0,,0.4660072922706604,,0.16638123989105225,,0.38947793841362,,,0.20507435500621796,0.2394936978816986,,0.021644581109285355,,0.23941954970359802,,0.16638123989105225,,0.8947069048881531,,,,,,,,,,,
1,769,,0.06672663986682892,,0.0,,0.4638281762599945,,0.15612685680389404,,0.4060074985027313,,,0.20726558566093445,0.17393481731414795,,0.01960233598947525,,0.2411590814590454,,0.15612685680389404,,0.867325484752655,,,,,,,,,,,
1,779,,0.06435620039701462,,0.0,,0.46923795342445374,,0.15415586531162262,,0.4123142957687378,,,0.2035474330186844,0.11680733412504196,,0.016921713948249817,,0.23977452516555786,,0.15415586531162262,,0.8385577201843262,,,,,,,,,,,
1,789,,0.06486684083938599,,0.0,,0.4676474332809448,,0.16702163219451904,,0.37280720472335815,,,0.19808851182460785,0.08718418329954147,,0.02474616840481758,,0.2383926510810852,,0.16702163219451904,,0.810377299785614,,,,,,,,,,,
1,799,,0.07033886015415192,,0.0,,0.4641540050506592,,0.15536756813526154,,0.3902616798877716,,,0.21252749860286713,0.12125668674707413,,0.024361729621887207,,0.22921165823936462,,0.15536756813526154,,0.8337398767471313,,,,,,,,,,,
1,809,,0.06670653074979782,,0.0,,0.4677306115627289,,0.13997584581375122,,0.42123809456825256,,,0.20881395041942596,0.20408420264720917,,0.020467879250645638,,0.23161348700523376,,0.13997584581375122,,0.8803152441978455,,,,,,,,,,,
1,819,,0.06744707375764847,,0.0,,0.4654880464076996,,0.14560648798942566,,0.40023499727249146,,,0.19449807703495026,0.22986316680908203,,0.021260125562548637,,0.23233070969581604,,0.14560648798942566,,0.8783643841743469,,,,,,,,,,,
1,829,,0.061062246561050415,,0.0,,0.4637301564216614,,0.14285066723823547,,0.36807435750961304,,,0.20733144879341125,0.10740102082490921,,0.019155967980623245,,0.22687581181526184,,0.14285066723823547,,0.7982408404350281,,,,,,,,,,,
1,839,,0.061269208788871765,,0.0,,0.46225324273109436,,0.13531076908111572,,0.34228432178497314,,,0.22047914564609528,0.13790832459926605,,0.017313506454229355,,0.2209520936012268,,0.13531076908111572,,0.7988853454589844,,,,,,,,,,,
1,843,,,,,,,,,,,,,,,,,,,,,,,0.11305547505617142,0.0,0.49119552969932556,0.34581997990608215,0.30993080139160156,0.29924821853637695,0.28727418184280396,0.057225845754146576,0.29008400440216064,0.34581997990608215,1.0969171524047852
1,843,0.07248380035161972,,0.0,,0.47856786847114563,,0.17325624823570251,,0.43945619463920593,,0.18352168798446655,0.2205767184495926,,,0.02579467184841633,,0.2617027163505554,,0.17325624823570251,,0.9276797771453857,,,,,,,,,,,,
2,849,,0.06101350113749504,,0.0,,0.4563913643360138,,0.16834329068660736,,0.39000797271728516,,,0.20296922326087952,0.2567543387413025,,0.015935685485601425,,0.2294195592403412,,0.16834329068660736,,0.8904175162315369,,,,,,,,,,,
2,859,,0.057677801698446274,,0.0,,0.4627242386341095,,0.15185213088989258,,0.39675816893577576,,,0.20632949471473694,0.14139531552791595,,0.011042660102248192,,0.22882391512393951,,0.15185213088989258,,0.8283019065856934,,,,,,,,,,,
2,869,,0.05425434559583664,,0.0,,0.4521105885505676,,0.1452629417181015,,0.38182979822158813,,,0.20019195973873138,0.20150786638259888,,0.02050003409385681,,0.22451230883598328,,0.1452629417181015,,0.8400849103927612,,,,,,,,,,,
2,879,,0.05555035546422005,,0.0,,0.46280142664909363,,0.1426537036895752,,0.4230116307735443,,,0.1960284262895584,0.07495442777872086,,0.019946396350860596,,0.2332417219877243,,0.1426537036895752,,0.8040940165519714,,,,,,,,,,,
2,889,,0.04973986744880676,,0.0,,0.45367860794067383,,0.09869202971458435,,0.35359933972358704,,,0.19280701875686646,0.10625924170017242,,0.01574447564780712,,0.2241964042186737,,0.09869202971458435,,0.7473584413528442,,,,,,,,,,,
2,899,,0.054884620010852814,,0.0,,0.46064072847366333,,0.07518598437309265,,0.3480018377304077,,,0.1926717758178711,0.12078659981489182,,0.015793610364198685,,0.22371819615364075,,0.07518598437309265,,0.7458416223526001,,,,,,,,,,,
2,909,,0.05667877197265625,,0.0,,0.46605637669563293,,0.10541146993637085,,0.4036324620246887,,,0.20230498909950256,0.13932330906391144,,0.02130424976348877,,0.22978128492832184,,0.10541146993637085,,0.8122465014457703,,,,,,,,,,,
2,919,,0.058219484984874725,,0.0,,0.46001675724983215,,0.12692588567733765,,0.348037451505661,,,0.20620787143707275,0.15936584770679474,,0.029565483331680298,,0.23477017879486084,,0.12692588567733765,,0.811554491519928,,,,,,,,,,,
2,929,,0.04714002460241318,,0.0,,0.4449177086353302,,0.11175049841403961,,0.3632640540599823,,,0.19487176835536957,0.07804568111896515,,0.011311523616313934,,0.21686846017837524,,0.11175049841403961,,0.7340849041938782,,,,,,,,,,,
2,939,,0.05813971534371376,,0.0,,0.4616576135158539,,0.14340229332447052,,0.42430296540260315,,,0.19123438000679016,0.12148495763540268,,0.015150925144553185,,0.23108848929405212,,0.14340229332447052,,0.8232306838035583,,,,,,,,,,,
2,949,,0.06756535172462463,,0.0,,0.45672985911369324,,0.16533078253269196,,0.4061833322048187,,,0.1864442229270935,0.06455741822719574,,0.01998782530426979,,0.22169911861419678,,0.16533078253269196,,0.7942489385604858,,,,,,,,,,,
2,959,,0.05718357488512993,,0.0,,0.44917571544647217,,0.1529548466205597,,0.4163983464241028,,,0.18949177861213684,0.09058700501918793,,0.013495143502950668,,0.21941053867340088,,0.1529548466205597,,0.7943484783172607,,,,,,,,,,,
2,969,,0.06440673768520355,,0.0,,0.4474188983440399,,0.11520688980817795,,0.3709299564361572,,,0.18418756127357483,0.13544462621212006,,0.017662299796938896,,0.2244742214679718,,0.11520688980817795,,0.779865562915802,,,,,,,,,,,
2,979,,0.05063236132264137,,0.0,,0.44840046763420105,,0.12544627487659454,,0.36238452792167664,,,0.1827259212732315,0.12921765446662903,,0.011920096352696419,,0.2140844762325287,,0.12544627487659454,,0.7624058723449707,,,,,,,,,,,
2,989,,0.0513896606862545,,0.0,,0.44538214802742004,,0.12480984628200531,,0.37670978903770447,,,0.1893194317817688,0.10961504280567169,,0.013079783879220486,,0.21260970830917358,,0.12480984628200531,,0.7614576816558838,,,,,,,,,,,
2,999,,0.0439814031124115,,0.0,,0.45164406299591064,,0.07251672446727753,,0.355724960565567,,,0.1858079582452774,0.10699425637722015,,0.011759216897189617,,0.21516846120357513,,0.07251672446727753,,0.7217985391616821,,,,,,,,,,,
2,1009,,0.05332277715206146,,0.0,,0.446604460477829,,0.1405317783355713,,0.38113898038864136,,,0.19069181382656097,0.1578337699174881,,0.01461799442768097,,0.21597978472709656,,0.1405317783355713,,0.8003607392311096,,,,,,,,,,,
2,1019,,0.04964581876993179,,0.0,,0.4483359456062317,,0.12467153370380402,,0.3528088927268982,,,0.1911868304014206,0.24132581055164337,,0.01497187465429306,,0.2177358716726303,,0.12467153370380402,,0.8203412890434265,,,,,,,,,,,
2,1029,,0.05080224946141243,,0.0,,0.452146053314209,,0.12137383222579956,,0.3658943474292755,,,0.19040092825889587,0.11189032346010208,,0.0150274857878685,,0.22127749025821686,,0.12137383222579956,,0.7644063830375671,,,,,,,,,,,
2,1039,,0.05735182389616966,,0.0,,0.45008453726768494,,0.11442053318023682,,0.35100898146629333,,,0.18767647445201874,0.06115497276186943,,0.014610717073082924,,0.215281680226326,,0.11442053318023682,,0.7257948517799377,,,,,,,,,,,
2,1049,,0.044619120657444,,0.0,,0.4376128613948822,,0.10604861378669739,,0.3746824860572815,,,0.1898491531610489,0.07537277787923813,,0.012190684676170349,,0.2121748924255371,,0.10604861378669739,,0.7262753248214722,,,,,,,,,,,
2,1059,,0.04815550521016121,,0.0,,0.439668208360672,,0.1102253720164299,,0.3444313406944275,,,0.18599115312099457,0.08787210285663605,,0.012325845658779144,,0.20864444971084595,,0.1102253720164299,,0.7186570763587952,,,,,,,,,,,
2,1069,,0.05019316077232361,,0.0,,0.4385244846343994,,0.08274555951356888,,0.36664777994155884,,,0.1852649748325348,0.13746514916419983,,0.014432808384299278,,0.2102699875831604,,0.08274555951356888,,0.7427719235420227,,,,,,,,,,,
