epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_vae_total,val/loss_total
0,109,,0.0,,0.01514514908194542,,0.0,,0.5040071606636047,,0.44968611001968384,,0.5434583425521851,,1.94781494140625,,0.588432788848877,,0.0,,0.026599297299981117,,0.44968611001968384,,2.037572145462036,,,,,,,,,,,,
0,119,,0.0,,0.011484603397548199,,0.0,,0.5038941502571106,,0.4847756028175354,,0.522787868976593,,1.75150465965271,,0.5128542184829712,,0.0,,0.023052603006362915,,0.4847756028175354,,1.9051769971847534,,,,,,,,,,,,
0,129,,0.0,,0.012448382563889027,,0.0,,0.5033080577850342,,0.3552871346473694,,0.5390607714653015,,1.8393926620483398,,0.5295710563659668,,0.0,,0.021014226600527763,,0.3552871346473694,,1.900041103363037,,,,,,,,,,,,
0,139,,0.0,,0.010862976312637329,,0.0,,0.5049757361412048,,0.38710907101631165,,0.5190702676773071,,1.6369417905807495,,0.46399712562561035,,0.0,,0.02036559209227562,,0.38710907101631165,,1.7716612815856934,,,,,,,,,,,,
0,149,,0.0,,0.012236212380230427,,0.0,,0.5033879280090332,,0.35058167576789856,,0.5018196702003479,,1.4530993700027466,,0.4519845247268677,,0.0,,0.01946406252682209,,0.35058167576789856,,1.6462866067886353,,,,,,,,,,,,
0,159,,0.0,,0.011986752972006798,,0.0,,0.5045533180236816,,0.3447583317756653,,0.45343276858329773,,1.9836372137069702,,0.5203771591186523,,0.0,,0.02137354388833046,,0.3447583317756653,,1.9200595617294312,,,,,,,,,,,,
0,169,,0.0,,0.008957328274846077,,0.0,,0.5042520761489868,,0.3213379681110382,,0.4748304784297943,,1.1707302331924438,,0.35817527770996094,,0.0,,0.01656617783010006,,0.3213379681110382,,1.4274249076843262,,,,,,,,,,,,
0,179,,0.0,,0.008779442869126797,,0.0,,0.503585159778595,,0.28957098722457886,,0.4576798677444458,,0.8699191212654114,,0.3093295693397522,,0.0,,0.01959211938083172,,0.28957098722457886,,1.229228138923645,,,,,,,,,,,,
0,189,,0.0,,0.014128873124718666,,0.0,,0.5033681988716125,,0.3129597306251526,,0.45168566703796387,,0.7378283143043518,,0.31060564517974854,,0.0,,0.021523619070649147,,0.3129597306251526,,1.176050066947937,,,,,,,,,,,,
0,199,,0.0,,0.014807891100645065,,0.0,,0.5035126805305481,,0.4674934148788452,,0.4430583417415619,,1.4509414434432983,,0.40063056349754333,,0.0,,0.029869986698031425,,0.4674934148788452,,1.655157208442688,,,,,,,,,,,,
0,209,,0.0,,0.010724826715886593,,0.0,,0.504021167755127,,0.33865052461624146,,0.4020959138870239,,0.9373219013214111,,0.3266645669937134,,0.0,,0.020865386351943016,,0.33865052461624146,,1.2701722383499146,,,,,,,,,,,,
0,219,,0.0,,0.009506394155323505,,0.0,,0.5026801824569702,,0.27747583389282227,,0.4205985963344574,,1.0599663257598877,,0.33765193819999695,,0.0,,0.018048148602247238,,0.27747583389282227,,1.3129637241363525,,,,,,,,,,,,
0,229,,0.0,,0.009075978770852089,,0.0,,0.5046851634979248,,0.2978866696357727,,0.41488465666770935,,1.4367990493774414,,0.3932938575744629,,0.0,,0.025019556283950806,,0.2978866696357727,,1.5408223867416382,,,,,,,,,,,,
0,239,,0.0,,0.008489109575748444,,0.0,,0.5040315389633179,,0.2992716431617737,,0.42644697427749634,,1.4449940919876099,,0.32778725028038025,,0.0,,0.017270637676119804,,0.2992716431617737,,1.5141456127166748,,,,,,,,,,,,
0,249,,0.0,,0.008845673874020576,,0.0,,0.5033367276191711,,0.2535804808139801,,0.3770601749420166,,0.9499136805534363,,0.3287459909915924,,0.0,,0.023624202236533165,,0.2535804808139801,,1.2225533723831177,,,,,,,,,,,,
0,259,,0.0,,0.008782710880041122,,0.0,,0.5034598112106323,,0.2987896800041199,,0.3821151554584503,,0.6953074932098389,,0.30449947714805603,,0.0,,0.026208585128188133,,0.2987896800041199,,1.109581470489502,,,,,,,,,,,,
0,269,,0.0,,0.008235634304583073,,0.0,,0.5032303333282471,,0.2876293659210205,,0.35266754031181335,,0.7029857635498047,,0.2812461256980896,,0.0,,0.020321663469076157,,0.2876293659210205,,1.0781582593917847,,,,,,,,,,,,
0,279,,0.0,,0.007907288148999214,,0.0,,0.5038271546363831,,0.28059104084968567,,0.3407058119773865,,0.6973270177841187,,0.25506827235221863,,0.0,,0.01847873441874981,,0.28059104084968567,,1.0519527196884155,,,,,,,,,,,,
0,289,,0.0,,0.007354388479143381,,0.0,,0.5026314854621887,,0.30455243587493896,,0.34591418504714966,,1.3090728521347046,,0.446662038564682,,0.0,,0.019296903163194656,,0.30455243587493896,,1.4677422046661377,,,,,,,,,,,,
0,299,,0.0,,0.007899977266788483,,0.0,,0.5035517811775208,,0.2243841290473938,,0.34064164757728577,,1.0070860385894775,,0.3392430245876312,,0.0,,0.018106158822774887,,0.2243841290473938,,1.2204563617706299,,,,,,,,,,,,
0,309,,0.0,,0.00846666656434536,,0.0,,0.5037895441055298,,0.2796354293823242,,0.31493788957595825,,0.6318936944007874,,0.27033060789108276,,0.0,,0.017762688919901848,,0.2796354293823242,,1.0134083032608032,,,,,,,,,,,,
0,319,,0.0,,0.006214339751750231,,0.0,,0.5036470890045166,,0.2796121835708618,,0.3015146553516388,,0.8873698115348816,,0.3830246329307556,,0.0,,0.016042686998844147,,0.2796121835708618,,1.1887127161026,,,,,,,,,,,,
0,329,,0.0,,0.0065384674817323685,,0.0,,0.5032724142074585,,0.2530546486377716,,0.32454609870910645,,1.239356279373169,,0.3508157730102539,,0.0,,0.025913190096616745,,0.2530546486377716,,1.3517484664916992,,,,,,,,,,,,
0,339,,0.0,,0.0068362015299499035,,0.0,,0.5037565231323242,,0.22011472284793854,,0.31759727001190186,,0.854000985622406,,0.3265087604522705,,0.0,,0.019312627613544464,,0.22011472284793854,,1.124063491821289,,,,,,,,,,,,
0,349,,0.0,,0.00737046729773283,,0.0,,0.5011098980903625,,0.25436931848526,,0.35448670387268066,,1.0551738739013672,,0.3009175658226013,,0.0,,0.02323967218399048,,0.25436931848526,,1.2483336925506592,,,,,,,,,,,,
0,359,,0.0,,0.006212241016328335,,0.0,,0.4955449402332306,,0.2043399214744568,,0.3047557473182678,,1.3628127574920654,,0.357512891292572,,0.0,,0.017407748848199844,,0.2043399214744568,,1.3742930889129639,,,,,,,,,,,,
0,369,,0.0,,0.007204695604741573,,0.0,,0.4725085496902466,,0.27043500542640686,,0.32850027084350586,,1.8693965673446655,,0.4205099046230316,,0.0,,0.020237209275364876,,0.27043500542640686,,1.6943961381912231,,,,,,,,,,,,
0,379,,0.0,,0.006623878143727779,,0.0,,0.47130608558654785,,0.34967342019081116,,0.37182319164276123,,1.5812150239944458,,0.31118202209472656,,0.0,,0.02173270843923092,,0.34967342019081116,,1.5567783117294312,,,,,,,,,,,,
0,389,,0.0,,0.007955984212458134,,0.0,,0.4731675684452057,,0.2872466444969177,,0.38066819310188293,,0.9282703995704651,,0.32289808988571167,,0.0,,0.018459133803844452,,0.2872466444969177,,1.2093329429626465,,,,,,,,,,,,
0,399,,0.0,,0.005307074636220932,,0.0,,0.46878060698509216,,0.33348214626312256,,0.3686002194881439,,0.8286290764808655,,0.4139103889465332,,0.0,,0.01291939802467823,,0.33348214626312256,,1.215814471244812,,,,,,,,,,,,
0,409,,0.0,,0.004665093496441841,,0.0,,0.44281548261642456,,0.30551865696907043,,0.3880954086780548,,1.0180537700653076,,0.3872853219509125,,0.0,,0.021116357296705246,,0.30551865696907043,,1.283774971961975,,,,,,,,,,,,
0,419,,0.0,,0.005036454182118177,,0.0,,0.446017324924469,,0.35611212253570557,,0.3597126305103302,,1.432594895362854,,0.40283435583114624,,0.0,,0.014805235899984837,,0.35611212253570557,,1.508556604385376,,,,,,,,,,,,
0,429,,0.0,,0.004651175811886787,,0.0,,0.4432539939880371,,0.3274933099746704,,0.3792252242565155,,0.9146949648857117,,0.3710035979747772,,0.0,,0.014025856740772724,,0.3274933099746704,,1.2271740436553955,,,,,,,,,,,,
0,439,,0.0,,0.00467992527410388,,0.0,,0.4307733476161957,,0.3295728266239166,,0.39542677998542786,,1.4344496726989746,,0.36377984285354614,,0.0,,0.020418180152773857,,0.3295728266239166,,1.489550232887268,,,,,,,,,,,,
0,449,,0.0,,0.004472432192414999,,0.0,,0.45856034755706787,,0.2793286442756653,,0.3983924686908722,,1.7728910446166992,,0.35771939158439636,,0.0,,0.015953583642840385,,0.2793286442756653,,1.643658995628357,,,,,,,,,,,,
0,459,,0.0,,0.0039030066691339016,,0.0,,0.45111700892448425,,0.2573758363723755,,0.38240495324134827,,0.8965535759925842,,0.3638244569301605,,0.0,,0.019422078505158424,,0.2573758363723755,,1.187300443649292,,,,,,,,,,,,
0,469,,0.0,,0.0039621377363801,,0.0,,0.4708642363548279,,0.32068267464637756,,0.3487173020839691,,1.0353271961212158,,0.3357922434806824,,0.0,,0.017512934282422066,,0.32068267464637756,,1.2664294242858887,,,,,,,,,,,,
0,479,,0.0,,0.004748944193124771,,0.0,,0.4519396722316742,,0.37225213646888733,,0.4086301922798157,,1.3127026557922363,,0.42675942182540894,,0.0,,0.01942325383424759,,0.37225213646888733,,1.4982281923294067,,,,,,,,,,,,
0,489,,0.0,,0.005126260221004486,,0.0,,0.46778562664985657,,0.23940399289131165,,0.3650878369808197,,1.1667143106460571,,0.2761421799659729,,0.0,,0.018648844212293625,,0.23940399289131165,,1.2694544792175293,,,,,,,,,,,,
0,499,,0.0,,0.004628545604646206,,0.0,,0.45690616965293884,,0.31471940875053406,,0.3832146227359772,,1.1943224668502808,,0.40499478578567505,,0.0,,0.021707765758037567,,0.31471940875053406,,1.3902469873428345,,,,,,,,,,,,
0,509,,0.0,,0.004972709342837334,,0.0,,0.43903759121894836,,0.26300397515296936,,0.34471777081489563,,1.1767030954360962,,0.3584921956062317,,0.0,,0.021599160507321358,,0.26300397515296936,,1.3042631149291992,,,,,,,,,,,,
0,519,,0.0,,0.0037485919892787933,,0.0,,0.4631088376045227,,0.19542241096496582,,0.34766918420791626,,1.4968584775924683,,0.4182889461517334,,0.0,,0.026548966765403748,,0.19542241096496582,,1.4758226871490479,,,,,,,,,,,,
0,529,,0.0,,0.004125005565583706,,0.0,,0.4338241219520569,,0.2842300236225128,,0.3216370940208435,,1.1773449182510376,,0.320032000541687,,0.0,,0.011407271027565002,,0.2842300236225128,,1.276300311088562,,,,,,,,,,,,
0,539,,0.0,,0.0038082487881183624,,0.0,,0.4316422939300537,,0.2597885727882385,,0.3202964663505554,,1.392988681793213,,0.40495985746383667,,0.0,,0.02136082760989666,,0.2597885727882385,,1.4174225330352783,,,,,,,,,,,,
0,549,,0.0,,0.0034901092294603586,,0.0,,0.4368858337402344,,0.26927006244659424,,0.31881919503211975,,0.9095660448074341,,0.3626720905303955,,0.0,,0.016534771770238876,,0.26927006244659424,,1.1586190462112427,,,,,,,,,,,,
0,559,,0.0,,0.004157019779086113,,0.0,,0.44698426127433777,,0.28451573848724365,,0.3496316969394684,,0.6801270246505737,,0.30084699392318726,,0.0,,0.017772803083062172,,0.28451573848724365,,1.0420178174972534,,,,,,,,,,,,
0,569,,0.0,,0.003635486587882042,,0.0,,0.431438148021698,,0.1977372169494629,,0.3217870593070984,,0.938913881778717,,0.29359525442123413,,0.0,,0.0194194708019495,,0.1977372169494629,,1.1032631397247314,,,,,,,,,,,,
0,579,,0.0,,0.00373672042042017,,0.0,,0.4562221169471741,,0.2522085905075073,,0.3058050870895386,,0.7066978812217712,,0.2537263035774231,,0.0,,0.014257000759243965,,0.2522085905075073,,0.9963268041610718,,,,,,,,,,,,
0,589,,0.0,,0.004504395183175802,,0.0,,0.4925222098827362,,0.18032225966453552,,0.3099583387374878,,0.9420278668403625,,0.36276865005493164,,0.0,,0.014740622602403164,,0.18032225966453552,,1.153422236442566,,,,,,,,,,,,
0,599,,0.0,,0.004253122489899397,,0.0,,0.4477636218070984,,0.2583675980567932,,0.32085058093070984,,1.4713462591171265,,0.32378801703453064,,0.0,,0.01562979258596897,,0.2583675980567932,,1.420999526977539,,,,,,,,,,,,
0,609,,0.0,,0.004662184044718742,,0.0,,0.4529297649860382,,0.19432061910629272,,0.3082658350467682,,1.1159175634384155,,0.3135615885257721,,0.0,,0.019903995096683502,,0.19432061910629272,,1.2047808170318604,,,,,,,,,,,,
0,619,,0.0,,0.0035569285973906517,,0.0,,0.43984758853912354,,0.24652542173862457,,0.27092230319976807,,1.4211907386779785,,0.3937743306159973,,0.0,,0.014584732241928577,,0.24652542173862457,,1.3952010869979858,,,,,,,,,,,,
0,629,,0.0,,0.0035207532346248627,,0.0,,0.4465230703353882,,0.2693619430065155,,0.28112733364105225,,1.1821300983428955,,0.3563842177391052,,0.0,,0.020839298143982887,,0.2693619430065155,,1.2799433469772339,,,,,,,,,,,,
0,639,,0.0,,0.0037576970644295216,,0.0,,0.43702173233032227,,0.27539533376693726,,0.28486335277557373,,0.6239089369773865,,0.2991233468055725,,0.0,,0.015077644027769566,,0.27539533376693726,,0.969573974609375,,,,,,,,,,,,
0,649,,0.0,,0.0029590106569230556,,0.0,,0.4667305052280426,,0.2061612904071808,,0.2709013521671295,,1.1689894199371338,,0.3244769275188446,,0.0,,0.0176731888204813,,0.2061612904071808,,1.2289459705352783,,,,,,,,,,,,
0,659,,0.0,,0.0034828870557248592,,0.0,,0.42648014426231384,,0.2770307958126068,,0.2613554298877716,,0.6713621616363525,,0.2975088357925415,,0.0,,0.012618742883205414,,0.2770307958126068,,0.9749195575714111,,,,,,,,,,,,
0,669,,0.0,,0.0036131017841398716,,0.0,,0.4560167193412781,,0.17434626817703247,,0.24994125962257385,,0.6167920231819153,,0.2662629783153534,,0.0,,0.012943672016263008,,0.17434626817703247,,0.8899580240249634,,,,,,,,,,,,
0,679,,0.0,,0.003113149432465434,,0.0,,0.45350706577301025,,0.19918429851531982,,0.28050944209098816,,0.6601656675338745,,0.2586677670478821,,0.0,,0.015469240956008434,,0.19918429851531982,,0.9353082776069641,,,,,,,,,,,,
0,689,,0.0,,0.0030654568690806627,,0.0,,0.44171586632728577,,0.2569947838783264,,0.28295302391052246,,0.9673476219177246,,0.31834232807159424,,0.0,,0.020068392157554626,,0.2569947838783264,,1.1452436447143555,,,,,,,,,,,,
0,699,,0.0,,0.0035639579873532057,,0.0,,0.44789865612983704,,0.19616422057151794,,0.26070329546928406,,0.6035451292991638,,0.28393658995628357,,0.0,,0.01629272662103176,,0.19616422057151794,,0.9060523509979248,,,,,,,,,,,,
0,709,,0.0,,0.0029428103007376194,,0.0,,0.4640415608882904,,0.26026296615600586,,0.30629703402519226,,0.7524546384811401,,0.24457404017448425,,0.0,,0.012889262288808823,,0.26026296615600586,,1.0217311382293701,,,,,,,,,,,,
0,719,,0.0,,0.0031298412941396236,,0.0,,0.4504142701625824,,0.24483950436115265,,0.26656574010849,,1.0254161357879639,,0.29525256156921387,,0.0,,0.01692138984799385,,0.24483950436115265,,1.151269793510437,,,,,,,,,,,,
0,729,,0.0,,0.0034969837870448828,,0.0,,0.4233925938606262,,0.17669717967510223,,0.2491241991519928,,0.986012876033783,,0.31289955973625183,,0.0,,0.021851595491170883,,0.17669717967510223,,1.0867373943328857,,,,,,,,,,,,
0,739,,0.0,,0.003426144365221262,,0.0,,0.4398994445800781,,0.21318992972373962,,0.2630590796470642,,1.680721640586853,,0.39458078145980835,,0.0,,0.015250547789037228,,0.21318992972373962,,1.5050636529922485,,,,,,,,,,,,
0,749,,0.0,,0.004296303726732731,,0.0,,0.4283990263938904,,0.18664014339447021,,0.24297596514225006,,0.9126284718513489,,0.3075762987136841,,0.0,,0.017015019431710243,,0.18664014339447021,,1.0497655868530273,,,,,,,,,,,,
0,759,,0.0,,0.0032625983003526926,,0.0,,0.43854448199272156,,0.22117041051387787,,0.2526339292526245,,0.7458016276359558,,0.3526885509490967,,0.0,,0.017152905464172363,,0.22117041051387787,,1.015627145767212,,,,,,,,,,,,
0,769,,0.0,,0.0031270908657461405,,0.0,,0.4354519844055176,,0.17827020585536957,,0.2428697645664215,,0.5801150798797607,,0.23255085945129395,,0.0,,0.02041666768491268,,0.17827020585536957,,0.846400797367096,,,,,,,,,,,,
0,779,,0.0,,0.0032161790877580643,,0.0,,0.45493417978286743,,0.23832030594348907,,0.24464625120162964,,0.7448684573173523,,0.31497400999069214,,0.0,,0.014783590100705624,,0.23832030594348907,,1.0078715085983276,,,,,,,,,,,,
0,789,,0.0,,0.0035103936679661274,,0.0,,0.46460723876953125,,0.22859731316566467,,0.2641848623752594,,1.0659734010696411,,0.38730311393737793,,0.0,,0.016678227111697197,,0.22859731316566467,,1.2154273986816406,,,,,,,,,,,,
0,799,,0.0,,0.0029384884983301163,,0.0,,0.44975700974464417,,0.20777834951877594,,0.23280593752861023,,0.8936293125152588,,0.2551494240760803,,0.0,,0.015273907221853733,,0.20777834951877594,,1.0286661386489868,,,,,,,,,,,,
0,809,,0.0,,0.0025505758821964264,,0.0,,0.4597187340259552,,0.22986039519309998,,0.24036774039268494,,0.6327356100082397,,0.31720131635665894,,0.0,,0.01497536152601242,,0.22986039519309998,,0.9487048983573914,,,,,,,,,,,,
0,819,,0.0,,0.003504219464957714,,0.0,,0.44344577193260193,,0.19913198053836823,,0.2377087026834488,,0.9018920063972473,,0.3137202858924866,,0.0,,0.016853338107466698,,0.19913198053836823,,1.0581281185150146,,,,,,,,,,,,
0,829,,0.0,,0.002944790758192539,,0.0,,0.452817440032959,,0.23508696258068085,,0.24428196251392365,,1.0054129362106323,,0.32244083285331726,,0.0,,0.013597886078059673,,0.23508696258068085,,1.1382914781570435,,,,,,,,,,,,
0,839,,0.0,,0.0034003285691142082,,0.0,,0.4693205952644348,,0.13560864329338074,,0.22083258628845215,,0.5483819842338562,,0.27267399430274963,,0.0,,0.011815711855888367,,0.13560864329338074,,0.8310168385505676,,,,,,,,,,,,
0,849,,0.0,,0.002709308871999383,,0.0,,0.46122488379478455,,0.20971491932868958,,0.2232411950826645,,0.6584110260009766,,0.26589077711105347,,0.0,,0.013533358462154865,,0.20971491932868958,,0.9173627495765686,,,,,,,,,,,,
0,859,,0.0,,0.0032038469798862934,,0.0,,0.47004932165145874,,0.19676262140274048,,0.2244623601436615,,0.8919790983200073,,0.28017860651016235,,0.0,,0.013114596717059612,,0.19676262140274048,,1.0398753881454468,,,,,,,,,,,,
0,869,,0.0,,0.0036991890519857407,,0.0,,0.44982466101646423,,0.1960802972316742,,0.22965623438358307,,0.968987226486206,,0.2929226756095886,,0.0,,0.021741650998592377,,0.1960802972316742,,1.0814560651779175,,,,,,,,,,,,
0,879,,0.0,,0.003149252152070403,,0.0,,0.4458615183830261,,0.1701532006263733,,0.2427757829427719,,0.8210793733596802,,0.3009154200553894,,0.0,,0.017334770411252975,,0.1701532006263733,,1.0006346702575684,,,,,,,,,,,,
0,889,,0.0,,0.0032589540351182222,,0.0,,0.46349191665649414,,0.1898525059223175,,0.21681438386440277,,0.5116527676582336,,0.32172873616218567,,0.0,,0.01867615431547165,,0.1898525059223175,,0.8627377152442932,,,,,,,,,,,,
0,899,,0.0,,0.002713324036449194,,0.0,,0.4312417209148407,,0.21881146728992462,,0.22077888250350952,,0.7288488149642944,,0.2512519955635071,,0.0,,0.01688600517809391,,0.21881146728992462,,0.9352661371231079,,,,,,,,,,,,
0,909,,0.0,,0.0031718409154564142,,0.0,,0.45793983340263367,,0.15187105536460876,,0.23414470255374908,,0.7121772766113281,,0.32546818256378174,,0.0,,0.016268320381641388,,0.15187105536460876,,0.9505206346511841,,,,,,,,,,,,
0,919,,0.0,,0.0030139831360429525,,0.0,,0.4783242642879486,,0.18956434726715088,,0.2415468692779541,,0.6506747603416443,,0.2433183789253235,,0.0,,0.017270956188440323,,0.18956434726715088,,0.9118567705154419,,,,,,,,,,,,
0,929,,0.0,,0.002954023890197277,,0.0,,0.4379059672355652,,0.1972281038761139,,0.2497115433216095,,0.8380087614059448,,0.29499804973602295,,0.0,,0.02276240661740303,,0.1972281038761139,,1.0217843055725098,,,,,,,,,,,,
0,939,,0.0,,0.0025337031111121178,,0.0,,0.488289475440979,,0.1788383424282074,,0.22778746485710144,,0.6626588702201843,,0.2429099977016449,,0.0,,0.02086735889315605,,0.1788383424282074,,0.9119426012039185,,,,,,,,,,,,
0,949,,0.0,,0.0026168921031057835,,0.0,,0.4458288550376892,,0.19358013570308685,,0.21695666015148163,,0.8164584040641785,,0.31495875120162964,,0.0,,0.013604537583887577,,0.19358013570308685,,1.002002239227295,,,,,,,,,,,,
0,959,,0.0,,0.003389811608940363,,0.0,,0.47529497742652893,,0.13624754548072815,,0.2278405725955963,,0.7533982396125793,,0.24407856166362762,,0.0,,0.015271423384547234,,0.13624754548072815,,0.9277606010437012,,,,,,,,,,,,
0,969,,0.0,,0.0025535193271934986,,0.0,,0.44161123037338257,,0.19264134764671326,,0.2195473313331604,,0.919285237789154,,0.34113502502441406,,0.0,,0.01698724552989006,,0.19264134764671326,,1.066880464553833,,,,,,,,,,,,
0,979,,0.0,,0.0028978572227060795,,0.0,,0.43934381008148193,,0.17893390357494354,,0.24760888516902924,,1.0468238592147827,,0.3222436010837555,,0.0,,0.02062920294702053,,0.17893390357494354,,1.1292405128479004,,,,,,,,,,,,
0,989,,0.0,,0.002831234596669674,,0.0,,0.4544123113155365,,0.12215754389762878,,0.23372316360473633,,0.5437747240066528,,0.30676838755607605,,0.0,,0.021979140117764473,,0.12215754389762878,,0.8428232073783875,,,,,,,,,,,,
0,999,,0.0,,0.002868069102987647,,0.0,,0.4548390805721283,,0.1562948226928711,,0.2288631796836853,,0.7996852397918701,,0.2494809925556183,,0.0,,0.016526075080037117,,0.1562948226928711,,0.9542787671089172,,,,,,,,,,,,
0,1009,,0.0,,0.002634106669574976,,0.0,,0.4509523808956146,,0.1296190619468689,,0.2153879702091217,,1.2936949729919434,,0.3461773097515106,,0.0,,0.01912003383040428,,0.1296190619468689,,1.2287927865982056,,,,,,,,,,,,
0,1019,,0.0,,0.003209569025784731,,0.0,,0.46620285511016846,,0.16962692141532898,,0.23360009491443634,,0.9536933898925781,,0.34605011343955994,,0.0,,0.011386120691895485,,0.16962692141532898,,1.0918844938278198,,,,,,,,,,,,
0,1029,,0.0,,0.0028569302521646023,,0.0,,0.44916531443595886,,0.14357440173625946,,0.21042674779891968,,0.866215169429779,,0.3272360861301422,,0.0,,0.017262989655137062,,0.14357440173625946,,1.0083688497543335,,,,,,,,,,,,
0,1039,,0.0,,0.001957808155566454,,0.0,,0.4664689004421234,,0.18533781170845032,,0.21175996959209442,,0.48644664883613586,,0.27859771251678467,,0.0,,0.013515463098883629,,0.18533781170845032,,0.8220421671867371,,,,,,,,,,,,
0,1049,,0.0,,0.002648791531100869,,0.0,,0.4605189263820648,,0.15306058526039124,,0.21343140304088593,,0.7578914761543274,,0.23777055740356445,,0.0,,0.02041960321366787,,0.15306058526039124,,0.9228706359863281,,,,,,,,,,,,
0,1059,,0.0,,0.002395009621977806,,0.0,,0.48715367913246155,,0.17594121396541595,,0.21582317352294922,,0.7036415934562683,,0.2602664530277252,,0.0,,0.018364721909165382,,0.17594121396541595,,0.9317929148674011,,,,,,,,,,,,
0,1069,,0.0,,0.0026729805395007133,,0.0,,0.4431810677051544,,0.18844391405582428,,0.2143106758594513,,0.8667275905609131,,0.31478020548820496,,0.0,,0.011494623497128487,,0.18844391405582428,,1.0208054780960083,,,,,,,,,,,,
0,1079,,0.0,,0.002325184177607298,,0.0,,0.4383082091808319,,0.15636268258094788,,0.22106477618217468,,0.9586203098297119,,0.32722780108451843,,0.0,,0.016959581524133682,,0.15636268258094788,,1.0604344606399536,,,,,,,,,,,,
0,1089,,0.0,,0.0025472911074757576,,0.0,,0.4547085762023926,,0.15639111399650574,,0.23566865921020508,,0.8496251702308655,,0.25332579016685486,,0.0,,0.020447032526135445,,0.15639111399650574,,0.9863568544387817,,,,,,,,,,,,
