epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.21233069896697998,,0.2853353023529053,,0.0,,0.5506548881530762,,1.0228815078735352,,0.5135906338691711,,,6.0199503898620605,106.18637084960938,,0.2558320462703705,,1.2536742687225342,,,1.007988691329956,,1.0228815078735352,,58.54016876220703,,,,,,,,,,,,,,,
0,19,,0.2098442018032074,,0.36730116605758667,,0.0,,0.5342923402786255,,0.9067034721374512,,0.4825921654701233,,,1.0030632019042969,43.28962326049805,,0.11377864331007004,,1.0275073051452637,,,0.9196306467056274,,0.9067034721374512,,24.280248641967773,,,,,,,,,,,,,,,
0,29,,0.21931496262550354,,0.32038262486457825,,0.0,,0.5105631947517395,,0.8490526676177979,,0.5153835415840149,,,1.5565274953842163,24.174854278564453,,0.20364493131637573,,1.2441917657852173,,,0.9144999980926514,,0.8490526676177979,,15.126054763793945,,,,,,,,,,,,,,,
0,39,,0.20500412583351135,,0.24164435267448425,,0.0,,0.5348162651062012,,0.7573381662368774,,0.5078964829444885,,,0.9391480088233948,10.760276794433594,,0.25414639711380005,,1.3812611103057861,,,0.8527999520301819,,0.7573381662368774,,8.120508193969727,,,,,,,,,,,,,,,
0,49,,0.193879634141922,,0.20726217329502106,,0.0,,0.5182482004165649,,0.7200332283973694,,0.5462042093276978,,,0.7810537219047546,4.471969127655029,,0.15217670798301697,,0.7966046333312988,,,0.768812894821167,,0.7200332283973694,,4.495217323303223,,,,,,,,,,,,,,,
0,59,,0.1989123821258545,,0.1709221601486206,,0.0,,0.5235041379928589,,0.781613290309906,,0.5093050599098206,,,0.4217637777328491,2.044959306716919,,0.10059939324855804,,0.8975629806518555,,,0.7815698385238647,,0.781613290309906,,3.1469874382019043,,,,,,,,,,,,,,,
0,69,,0.19310961663722992,,0.184806227684021,,0.0,,0.5072070956230164,,0.440592885017395,,0.4657108187675476,,,0.6263778805732727,0.8201462626457214,,0.16608911752700806,,0.7683579921722412,,,0.6061494946479797,,0.440592885017395,,2.3153512477874756,,,,,,,,,,,,,,,
0,79,,0.18534991145133972,,0.18293702602386475,,0.0,,0.5023627877235413,,0.553835391998291,,0.4798808693885803,,,0.6595234274864197,0.6289047598838806,,0.10607056319713593,,0.6361058354377747,,,0.7211294174194336,,0.553835391998291,,2.2548751831054688,,,,,,,,,,,,,,,
0,89,,0.19114941358566284,,0.21215201914310455,,0.0,,0.5098561644554138,,0.4293406903743744,,0.44822272658348083,,,0.741885781288147,1.2102913856506348,,0.19039258360862732,,0.6935229301452637,,,0.589492917060852,,0.4293406903743744,,2.5232925415039062,,,,,,,,,,,,,,,
0,99,,0.19986262917518616,,0.1761198788881302,,0.0,,0.5123898386955261,,0.38828331232070923,,0.40046441555023193,,,0.39801907539367676,0.7438220381736755,,0.11347438395023346,,0.6439448595046997,,,0.5909560918807983,,0.38828331232070923,,2.0132203102111816,,,,,,,,,,,,,,,
0,109,,0.18248429894447327,,0.13973239064216614,,0.0,,0.5099498629570007,,0.42229562997817993,,0.38447102904319763,,,0.36126258969306946,0.5683300495147705,,0.08815602958202362,,0.6307171583175659,,,0.612404465675354,,0.42229562997817993,,1.8940086364746094,,,,,,,,,,,,,,,
0,119,,0.19714665412902832,,0.13813696801662445,,0.0,,0.5141852498054504,,0.3357734680175781,,0.3943024277687073,,,0.405687153339386,0.7843515276908875,,0.1118149384856224,,0.8153679370880127,,,0.5731939077377319,,0.3357734680175781,,2.0797252655029297,,,,,,,,,,,,,,,
0,129,,0.16456513106822968,,0.1479012370109558,,0.0,,0.5116227865219116,,0.3966119885444641,,0.3971049189567566,,,0.41398710012435913,0.6904047727584839,,0.10213963687419891,,0.5395241975784302,,,0.5911547541618347,,0.3966119885444641,,1.9183478355407715,,,,,,,,,,,,,,,
0,139,,0.1716722995042801,,0.15106944739818573,,0.0,,0.5144166350364685,,0.3831007480621338,,0.3595503866672516,,,0.38686153292655945,0.9430991411209106,,0.08653712272644043,,0.6221011877059937,,,0.5492401123046875,,0.3831007480621338,,2.0233967304229736,,,,,,,,,,,,,,,
0,149,,0.18686947226524353,,0.15658436715602875,,0.0,,0.49975863099098206,,0.44356539845466614,,0.34633368253707886,,,0.38929152488708496,0.7643239498138428,,0.12426973879337311,,0.7384780645370483,,,0.6357419490814209,,0.44356539845466614,,2.07997465133667,,,,,,,,,,,,,,,
0,159,,0.16836251318454742,,0.13080954551696777,,0.0,,0.5061823725700378,,0.26194286346435547,,0.3840235471725464,,,0.4646574854850769,0.7292096018791199,,0.1315067708492279,,0.6692327260971069,,,0.4829164147377014,,0.26194286346435547,,1.9120980501174927,,,,,,,,,,,,,,,
0,169,,0.16915106773376465,,0.15316061675548553,,0.0,,0.5061591863632202,,0.42471009492874146,,0.40286222100257874,,,0.4100128412246704,0.5135250687599182,,0.09659262746572495,,0.45376959443092346,,,0.5778082609176636,,0.42471009492874146,,1.7926113605499268,,,,,,,,,,,,,,,
0,179,,0.1746944934129715,,0.1571034938097,,0.0,,0.4999443590641022,,0.34082716703414917,,0.4104509651660919,,,0.5619381666183472,0.41291096806526184,,0.08295036852359772,,0.4651324450969696,,,0.5510046482086182,,0.34082716703414917,,1.7656370401382446,,,,,,,,,,,,,,,
0,189,,0.1575077474117279,,0.12232133746147156,,0.0,,0.5126537680625916,,0.37451887130737305,,0.3523809313774109,,,0.3651346266269684,0.6436817049980164,,0.09752946346998215,,0.5280934572219849,,,0.569550633430481,,0.37451887130737305,,1.8127578496932983,,,,,,,,,,,,,,,
0,199,,0.17496228218078613,,0.13067024946212769,,0.0,,0.49266669154167175,,0.37243664264678955,,0.3830461800098419,,,0.36987659335136414,0.5033489465713501,,0.07897789031267166,,0.4606204032897949,,,0.5067660808563232,,0.37243664264678955,,1.684417963027954,,,,,,,,,,,,,,,
0,209,,0.1859135627746582,,0.16901536285877228,,0.0,,0.49586138129234314,,0.4053129553794861,,0.35990506410598755,,,0.4537166655063629,0.36985424160957336,,0.12578272819519043,,0.5298370122909546,,,0.5153719186782837,,0.4053129553794861,,1.7376792430877686,,,,,,,,,,,,,,,
0,219,,0.16181634366512299,,0.1255844533443451,,0.0,,0.5018783211708069,,0.3381938636302948,,0.3560643196105957,,,0.3974818289279938,0.5415639281272888,,0.09688814729452133,,0.5094766616821289,,,0.564139187335968,,0.3381938636302948,,1.746309757232666,,,,,,,,,,,,,,,
0,229,,0.19540522992610931,,0.15965142846107483,,0.0,,0.494623064994812,,0.19376005232334137,,0.3060019314289093,,,0.3961668908596039,0.8531334400177002,,0.1077003926038742,,0.4282177686691284,,,0.44347628951072693,,0.19376005232334137,,1.7252074480056763,,,,,,,,,,,,,,,
0,239,,0.18616314232349396,,0.15070480108261108,,0.0,,0.5030956268310547,,0.361629843711853,,0.3348172903060913,,,0.36977308988571167,0.7721246480941772,,0.10183127969503403,,0.5236710906028748,,,0.5396300554275513,,0.361629843711853,,1.861438512802124,,,,,,,,,,,,,,,
0,249,,0.16585230827331543,,0.1353980302810669,,0.0,,0.4917358160018921,,0.19657525420188904,,0.42344021797180176,,,0.33029329776763916,0.8969033360481262,,0.1192532330751419,,0.45437318086624146,,,0.5002068281173706,,0.19657525420188904,,1.802856683731079,,,,,,,,,,,,,,,
0,259,,0.1641158163547516,,0.1372397094964981,,0.0,,0.48765236139297485,,0.3367416262626648,,0.326248437166214,,,0.3647878170013428,0.5760993361473083,,0.0762244388461113,,0.45940977334976196,,,0.4928147494792938,,0.3367416262626648,,1.6557711362838745,,,,,,,,,,,,,,,
0,269,,0.18023556470870972,,0.12236310541629791,,0.0,,0.49988681077957153,,0.3686971068382263,,0.3373127579689026,,,0.3224078416824341,0.4105551838874817,,0.12590928375720978,,0.5493988990783691,,,0.5708400011062622,,0.3686971068382263,,1.6948580741882324,,,,,,,,,,,,,,,
0,279,,0.1825098991394043,,0.11085011065006256,,0.0,,0.497647225856781,,0.31568607687950134,,0.3463236391544342,,,0.32700249552726746,0.6100122332572937,,0.0976669192314148,,0.5643953084945679,,,0.538766622543335,,0.31568607687950134,,1.7510902881622314,,,,,,,,,,,,,,,
0,289,,0.16134364902973175,,0.13479088246822357,,0.0,,0.49017998576164246,,0.3104785978794098,,0.3627328872680664,,,0.5666042566299438,0.6188960075378418,,0.0974264144897461,,0.4314405918121338,,,0.5815795660018921,,0.3104785978794098,,1.8238202333450317,,,,,,,,,,,,,,,
0,299,,0.1631774604320526,,0.11744929105043411,,0.0,,0.49233824014663696,,0.25201714038848877,,0.2988925874233246,,,0.343164324760437,0.5255700349807739,,0.06531231105327606,,0.36130934953689575,,,0.399196982383728,,0.25201714038848877,,1.4622342586517334,,,,,,,,,,,,,,,
0,309,,0.1699652373790741,,0.13199378550052643,,0.0,,0.48627105355262756,,0.24248117208480835,,0.3233218491077423,,,0.42588430643081665,0.485038697719574,,0.11209021508693695,,0.4240887463092804,,,0.4939505457878113,,0.24248117208480835,,1.59474515914917,,,,,,,,,,,,,,,
0,319,,0.17194783687591553,,0.12561115622520447,,0.0,,0.4959416091442108,,0.30874261260032654,,0.34339848160743713,,,0.3567828834056854,0.3526734411716461,,0.09455042332410812,,0.4216831922531128,,,0.4734087288379669,,0.30874261260032654,,1.5221257209777832,,,,,,,,,,,,,,,
0,329,,0.1595081090927124,,0.1444886326789856,,0.0,,0.48913395404815674,,0.23706045746803284,,0.3342064619064331,,,0.3749946355819702,0.3564513027667999,,0.07607831805944443,,0.4020578861236572,,,0.44829535484313965,,0.23706045746803284,,1.453342080116272,,,,,,,,,,,,,,,
0,339,,0.1701394021511078,,0.1336526870727539,,0.0,,0.4870964586734772,,0.31479567289352417,,0.3299615979194641,,,0.4085570275783539,0.5571170449256897,,0.08975356817245483,,0.4151350259780884,,,0.5563927888870239,,0.31479567289352417,,1.6778395175933838,,,,,,,,,,,,,,,
0,349,,0.15068544447422028,,0.12644946575164795,,0.0,,0.4823515713214874,,0.30036526918411255,,0.34733766317367554,,,0.34337058663368225,0.4889085292816162,,0.09232185781002045,,0.4213107228279114,,,0.48871317505836487,,0.30036526918411255,,1.5703275203704834,,,,,,,,,,,,,,,
0,359,,0.15834610164165497,,0.10936489701271057,,0.0,,0.4833575487136841,,0.26657402515411377,,0.3226471543312073,,,0.38448265194892883,0.4111502468585968,,0.08437934517860413,,0.3839670419692993,,,0.43542617559432983,,0.26657402515411377,,1.4761016368865967,,,,,,,,,,,,,,,
