epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.19643309712409973,,0.45115387439727783,,0.0,,0.5222657322883606,,0.986744225025177,,0.5898736715316772,,,2.095170497894287,1.260450005531311,,40.81327438354492,,1.3089044094085693,,,1.1003872156143188,,0.986744225025177,,24.48186492919922,,,,,,,,,,,,,,,
0,19,,0.19330450892448425,,0.3307688236236572,,0.0,,0.5332719087600708,,0.9502010345458984,,0.5424118638038635,,,0.5204310417175293,1.3422232866287231,,21.914230346679688,,1.2764779329299927,,,0.9883260726928711,,0.9502010345458984,,14.163516998291016,,,,,,,,,,,,,,,
0,29,,0.18305131793022156,,0.2212590128183365,,0.0,,0.5385205149650574,,0.7364094853401184,,0.5569862127304077,,,0.4590979516506195,0.759199321269989,,12.423548698425293,,1.0690655708312988,,,0.9304474592208862,,0.7364094853401184,,8.850289344787598,,,,,,,,,,,,,,,
0,39,,0.18466037511825562,,0.22018447518348694,,0.0,,0.5286773443222046,,0.7557269930839539,,0.5519371032714844,,,0.43805527687072754,0.7149814367294312,,6.75738525390625,,0.9747223854064941,,,0.8653646111488342,,0.7557269930839539,,5.907773494720459,,,,,,,,,,,,,,,
0,49,,0.1917707771062851,,0.22756926715373993,,0.0,,0.51145339012146,,0.6788758039474487,,0.5188404321670532,,,0.5290948152542114,0.4381583333015442,,2.443000316619873,,0.7903532981872559,,,0.8116751313209534,,0.6788758039474487,,3.479367971420288,,,,,,,,,,,,,,,
0,59,,0.15593302249908447,,0.22568024694919586,,0.0,,0.5113627910614014,,0.6424667835235596,,0.48867321014404297,,,0.36692988872528076,0.3188055157661438,,1.0182493925094604,,0.506227970123291,,,0.739224374294281,,0.6424667835235596,,2.3965044021606445,,,,,,,,,,,,,,,
0,69,,0.18617652356624603,,0.23938262462615967,,0.0,,0.5091953873634338,,0.598755419254303,,0.4575513005256653,,,0.48094555735588074,0.43387696146965027,,0.3553401827812195,,0.6122570633888245,,,0.6998159289360046,,0.598755419254303,,2.1908953189849854,,,,,,,,,,,,,,,
0,79,,0.15347091853618622,,0.28596463799476624,,0.0,,0.5060110092163086,,0.5508326888084412,,0.4903027415275574,,,0.32701244950294495,0.3748527765274048,,0.19928228855133057,,0.5252799987792969,,,0.6913141012191772,,0.5508326888084412,,1.93777596950531,,,,,,,,,,,,,,,
0,89,,0.15654003620147705,,0.24284839630126953,,0.0,,0.5067694783210754,,0.5884486436843872,,0.4724721908569336,,,0.36597615480422974,0.23164260387420654,,0.22939035296440125,,0.46840041875839233,,,0.6709248423576355,,0.5884486436843872,,1.8695671558380127,,,,,,,,,,,,,,,
0,99,,0.15975207090377808,,0.24963483214378357,,0.0,,0.5073571801185608,,0.46543359756469727,,0.3802798390388489,,,0.3323373794555664,0.19529229402542114,,0.13509109616279602,,0.3781445622444153,,,0.6544889211654663,,0.46543359756469727,,1.6290518045425415,,,,,,,,,,,,,,,
