epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total,val/sf3d/loss_total
0,479,,0.1854790598154068,,0.0,,0.7775180339813232,,1.2132315635681152,,0.20849089324474335,,,2.717991828918457,0.5462958812713623,,0.1950371116399765,,1.8142240047454834,,0.9564106464385986,,,1.6620545387268066,,1.2132315635681152,,,,,1.9710613489151,,,,,,,,,,,,,,,,,,,,
0,489,,0.08180081844329834,,0.0,,0.5154504179954529,,1.0,,0.2316182255744934,,,0.0,0.0,,201.66302490234375,,1.3789933919906616,,0.6297021508216858,,,1.0153789520263672,,1.0,,,,,1.4187824726104736,,,,,,,,,,,,,,,,,,,,
0,499,,0.07941482961177826,,0.0,,0.5970202684402466,,1.0,,0.21235278248786926,,,0.0,0.0,,199.65078735351562,,1.362823247909546,,0.6935300827026367,,,1.0121463537216187,,1.0,,,,,1.472570538520813,,,,,,,,,,,,,,,,,,,,
0,509,,0.17386527359485626,,0.0,,0.5425798296928406,,0.38922762870788574,,0.2671954333782196,,,0.5542309880256653,1.0095834732055664,,0.18428349494934082,,1.6308060884475708,,0.8529922962188721,,,0.8517299890518188,,0.38922762870788574,,,,,2.3758862018585205,,,,,,,,,,,,,,,,,,,,
0,519,,0.19227924942970276,,0.0,,0.5402771830558777,,0.41190022230148315,,0.30087071657180786,,,0.5750921368598938,1.1879562139511108,,0.20979610085487366,,1.740249514579773,,0.6736103296279907,,,0.8257172107696533,,0.41190022230148315,,,,,2.5792107582092285,,,,,,,,,,,,,,,,,,,,
0,529,,0.07754235714673996,,0.0,,0.545813798904419,,1.0,,0.21872547268867493,,,0.0,0.0,,185.1550750732422,,1.2089900970458984,,0.6247526407241821,,,1.0041255950927734,,1.0,,,,,1.3379120826721191,,,,,,,,,,,,,,,,,,,,
0,539,,0.17588403820991516,,0.0,,0.6997933983802795,,1.4405851364135742,,0.20720678567886353,,,2.786583423614502,0.4355425536632538,,0.22413697838783264,,1.8465179204940796,,0.8074865341186523,,,1.5614643096923828,,1.4405851364135742,,,,,1.8684443235397339,,,,,,,,,,,,,,,,,,,,
0,549,,0.16606050729751587,,0.0,,0.5359463095664978,,0.487041175365448,,0.28090301156044006,,,0.4928399622440338,0.24155038595199585,,0.13014456629753113,,1.5197322368621826,,0.6124586462974548,,,0.8170366287231445,,0.487041175365448,,,,,1.9271092414855957,,,,,,,,,,,,,,,,,,,,
0,559,,0.15954217314720154,,0.0,,0.5956106185913086,,1.2046751976013184,,0.20192751288414001,,,2.4162261486053467,0.38747116923332214,,0.18662115931510925,,1.5555014610290527,,0.9047515988349915,,,1.334411859512329,,1.2046751976013184,,,,,1.7086665630340576,,,,,,,,,,,,,,,,,,,,
0,569,,0.1553148627281189,,0.0,,0.5417221784591675,,0.4851825535297394,,0.4237966537475586,,,0.8064128160476685,0.6021881103515625,,0.10169214010238647,,1.588238000869751,,0.8362429738044739,,,0.8817855715751648,,0.4851825535297394,,,,,2.35227370262146,,,,,,,,,,,,,,,,,,,,
0,579,,0.17785495519638062,,0.0,,0.535433828830719,,0.4889218807220459,,0.2577536404132843,,,0.5427862405776978,0.6661299467086792,,0.13271847367286682,,1.2939105033874512,,0.6145174503326416,,,0.8625571131706238,,0.4889218807220459,,,,,2.0477547645568848,,,,,,,,,,,,,,,,,,,,
0,589,,0.06890226900577545,,0.0,,0.5386638641357422,,1.0,,0.20978713035583496,,,0.0,0.0,,197.02865600585938,,1.0716685056686401,,0.5757120251655579,,,1.0109896659851074,,1.0,,,,,1.232366919517517,,,,,,,,,,,,,,,,,,,,
0,599,,0.07601337134838104,,0.0,,0.5085475444793701,,1.0,,0.2267032265663147,,,0.0,0.0,,192.18511962890625,,1.0285539627075195,,0.6206423044204712,,,0.9995018839836121,,1.0,,,,,1.2302300930023193,,,,,,,,,,,,,,,,,,,,
0,609,,0.171739399433136,,0.0,,0.5230733752250671,,0.5090574622154236,,0.37056857347488403,,,0.7766484618186951,0.42134013772010803,,0.1203102096915245,,1.4698976278305054,,0.7759745121002197,,,0.8829768896102905,,0.5090574622154236,,,,,2.1813175678253174,,,,,,,,,,,,,,,,,,,,
0,619,,0.17996317148208618,,0.0,,0.6433950662612915,,1.2458535432815552,,0.20213225483894348,,,2.4052727222442627,0.4711531400680542,,0.23376765847206116,,1.3078137636184692,,0.8584905862808228,,,1.4024497270584106,,1.2458535432815552,,,,,1.5958974361419678,,,,,,,,,,,,,,,,,,,,
0,629,,0.17385870218276978,,0.0,,0.522742748260498,,0.4245792329311371,,0.3442807197570801,,,0.5190145373344421,1.0215449333190918,,0.11824734508991241,,1.4083530902862549,,0.9072246551513672,,,0.8378722667694092,,0.4245792329311371,,,,,2.266310453414917,,,,,,,,,,,,,,,,,,,,
0,639,,0.060105666518211365,,0.0,,0.4894109070301056,,1.0,,0.20954129099845886,,,0.0,0.0,,192.03892517089844,,0.9034714698791504,,0.5781149864196777,,,1.0060429573059082,,1.0,,,,,1.1203222274780273,,,,,,,,,,,,,,,,,,,,
0,649,,0.18831196427345276,,0.0,,0.5241988897323608,,0.30869990587234497,,0.2545689642429352,,,0.41231223940849304,0.5181541442871094,,0.12887650728225708,,1.3072210550308228,,0.6111510396003723,,,0.7941756248474121,,0.30869990587234497,,,,,1.8211718797683716,,,,,,,,,,,,,,,,,,,,
0,659,,0.18022634088993073,,0.0,,0.5766201019287109,,1.3348532915115356,,0.21144618093967438,,,2.758496046066284,0.38796883821487427,,0.1839301437139511,,1.3254127502441406,,0.8457748293876648,,,1.1370453834533691,,1.3348532915115356,,,,,1.5697401762008667,,,,,,,,,,,,,,,,,,,,
0,669,,0.16353245079517365,,0.0,,0.5155863761901855,,0.4256174862384796,,0.2428777813911438,,,0.4400886297225952,0.2731582522392273,,0.11059994995594025,,1.1177332401275635,,0.7814443111419678,,,0.8390820026397705,,0.4256174862384796,,,,,1.644597053527832,,,,,,,,,,,,,,,,,,,,
0,679,,0.09057299792766571,,0.0,,0.49713587760925293,,1.0,,0.21732157468795776,,,0.0,0.0,,189.0819091796875,,0.748456597328186,,0.6085599660873413,,,0.9937601089477539,,1.0,,,,,1.0810234546661377,,,,,,,,,,,,,,,,,,,,
0,689,,0.15303757786750793,,0.0,,0.5180619955062866,,1.3530619144439697,,0.20354974269866943,,,1.7940441370010376,0.506704568862915,,0.24832391738891602,,1.1752666234970093,,0.9124159216880798,,,1.5030359029769897,,1.3530619144439697,,,,,1.481165885925293,,,,,,,,,,,,,,,,,,,,
0,699,,0.17484578490257263,,0.0,,0.5153234004974365,,0.4603387415409088,,0.2910223603248596,,,0.43356937170028687,0.35777759552001953,,0.1551513373851776,,1.1704151630401611,,0.6457451581954956,,,0.8348394632339478,,0.4603387415409088,,,,,1.7792218923568726,,,,,,,,,,,,,,,,,,,,
0,709,,0.06914269924163818,,0.0,,0.44477516412734985,,1.0,,0.22191449999809265,,,0.0,0.0,,201.6825408935547,,0.6710129976272583,,0.622864842414856,,,1.017073392868042,,1.0,,,,,1.014855146408081,,,,,,,,,,,,,,,,,,,,
0,719,,0.11733407527208328,,0.0,,0.5190061926841736,,1.3369872570037842,,0.20253093540668488,,,2.1367509365081787,0.46331658959388733,,0.21378371119499207,,1.551893949508667,,0.8823953866958618,,,1.3225433826446533,,1.3369872570037842,,,,,1.636580228805542,,,,,,,,,,,,,,,,,,,,
0,729,,0.15541765093803406,,0.0,,0.5104276537895203,,0.5241373777389526,,0.3006594181060791,,,0.40136855840682983,0.6900532841682434,,0.1508239209651947,,0.9289032220840454,,0.6025890111923218,,,0.8553277254104614,,0.5241373777389526,,,,,1.8308955430984497,,,,,,,,,,,,,,,,,,,,
0,739,,0.1558665782213211,,0.0,,1.0228610038757324,,1.0,,0.27106761932373047,,,0.0,0.0,,0.19775152206420898,,1.0677499771118164,,0.7220648527145386,,,1.5569771528244019,,1.0,,,,,1.619805097579956,,,,,,,,,,,,,,,,,,,,
0,749,,0.1545824408531189,,0.0,,0.5187202095985413,,0.43660464882850647,,0.3023911416530609,,,0.4337559938430786,0.6489841938018799,,0.12758423388004303,,1.1023766994476318,,0.81477952003479,,,0.8413704633712769,,0.43660464882850647,,,,,1.862499713897705,,,,,,,,,,,,,,,,,,,,
0,759,,0.07890909910202026,,0.0,,0.45286479592323303,,1.0,,0.2041551023721695,,,0.0,0.0,,185.0284881591797,,0.7017516493797302,,0.6217308044433594,,,1.0016487836837769,,1.0,,,,,1.0297057628631592,,,,,,,,,,,,,,,,,,,,
0,769,,0.14938442409038544,,0.0,,0.8800666928291321,,1.0,,0.26423272490501404,,,0.0,0.0,,0.21968114376068115,,0.9986952543258667,,0.7597825527191162,,,1.417212963104248,,1.0,,,,,1.526080846786499,,,,,,,,,,,,,,,,,,,,
0,779,,0.15119844675064087,,0.0,,0.5324174165725708,,1.1112079620361328,,0.203083798289299,,,1.466568946838379,0.5153321027755737,,0.14930926263332367,,1.0930535793304443,,0.8295000791549683,,,1.4607574939727783,,1.1112079620361328,,,,,1.4046266078948975,,,,,,,,,,,,,,,,,,,,
0,789,,0.07505835592746735,,0.0,,0.47073832154273987,,1.0,,0.21769292652606964,,,0.0,0.0,,193.32571411132812,,0.6097731590270996,,0.4697011113166809,,,0.9987810850143433,,1.0,,,,,0.9214819669723511,,,,,,,,,,,,,,,,,,,,
0,799,,0.15387022495269775,,0.0,,0.5079768896102905,,0.33076727390289307,,0.24746555089950562,,,0.4268421232700348,0.3859817087650299,,0.13377822935581207,,0.7683473825454712,,0.774138331413269,,,0.8261750340461731,,0.33076727390289307,,,,,1.4775148630142212,,,,,,,,,,,,,,,,,,,,
0,809,,0.15675455331802368,,0.0,,0.5077601075172424,,1.3291751146316528,,0.212377667427063,,,1.4146809577941895,0.47967514395713806,,0.2269926369190216,,0.9734787940979004,,0.8352152109146118,,,1.3044323921203613,,1.3291751146316528,,,,,1.3427931070327759,,,,,,,,,,,,,,,,,,,,
0,819,,0.1435936838388443,,0.0,,0.4879499673843384,,1.3229084014892578,,0.20107869803905487,,,1.2607715129852295,0.566247820854187,,0.18980994820594788,,0.9855268001556396,,0.8676409125328064,,,1.401879072189331,,1.3229084014892578,,,,,1.3428950309753418,,,,,,,,,,,,,,,,,,,,
0,829,,0.1275099217891693,,0.0,,0.5124449729919434,,0.38450008630752563,,0.2856619358062744,,,0.43953922390937805,0.27493801712989807,,0.08800506591796875,,0.7239007949829102,,0.8783262968063354,,,0.831557035446167,,0.38450008630752563,,,,,1.4182500839233398,,,,,,,,,,,,,,,,,,,,
0,839,,0.055427830666303635,,0.0,,0.4475491940975189,,1.0,,0.2037847638130188,,,0.0,0.0,,188.14923095703125,,0.5466839671134949,,0.6018768548965454,,,0.9968797564506531,,1.0,,,,,0.9276612401008606,,,,,,,,,,,,,,,,,,,,
0,849,,0.1588265597820282,,0.0,,0.49472129344940186,,0.47002431750297546,,0.21993574500083923,,,0.374793142080307,1.0541073083877563,,0.16822713613510132,,0.8127594590187073,,0.6061426401138306,,,0.8647735118865967,,0.47002431750297546,,,,,1.8766975402832031,,,,,,,,,,,,,,,,,,,,
0,859,,0.13822662830352783,,0.0,,0.4869975447654724,,1.2760953903198242,,0.20188173651695251,,,1.2672348022460938,0.5739358067512512,,0.24309313297271729,,0.7805634140968323,,0.9318627119064331,,,1.4984357357025146,,1.2760953903198242,,,,,1.269766092300415,,,,,,,,,,,,,,,,,,,,
0,869,,0.16560500860214233,,0.0,,0.5050788521766663,,0.374258428812027,,0.31811219453811646,,,0.4002933204174042,0.44010767340660095,,0.14422430098056793,,0.748374342918396,,0.8367319703102112,,,0.8006759881973267,,0.374258428812027,,,,,1.5480271577835083,,,,,,,,,,,,,,,,,,,,
0,879,,0.14633330702781677,,0.0,,0.4774695634841919,,1.3512266874313354,,0.20378343760967255,,,1.4370296001434326,0.6733043789863586,,0.20609311759471893,,0.7621811032295227,,0.8507320284843445,,,1.2534549236297607,,1.3512266874313354,,,,,1.2202497720718384,,,,,,,,,,,,,,,,,,,,
