epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total
0,279,,0.1022656112909317,,0.0,,0.7630569934844971,,0.8323104381561279,,0.23785987496376038,,,6.053234100341797,0.5817558765411377,,0.06081506609916687,,2.2899093627929688,,0.8439427614212036,,,3.0955071449279785,,0.8323104381561279,,,,,2.1185173988342285,,,,,,,,,,,,,,,,,,
0,289,,0.055592186748981476,,0.0,,0.6485334634780884,,1.0,,0.36824899911880493,,,0.0,0.0,,206.64279174804688,,1.5066807270050049,,0.5588363409042358,,,0.9904944896697998,,1.0,,,,,1.5689458847045898,,,,,,,,,,,,,,,,,,
0,299,,0.0516306608915329,,0.0,,0.556241512298584,,1.0,,0.34735700488090515,,,0.0,0.0,,191.7611083984375,,1.6763627529144287,,0.4631541073322296,,,1.0316845178604126,,1.0,,,,,1.5473730564117432,,,,,,,,,,,,,,,,,,
0,309,,0.14794476330280304,,0.0,,0.6682422161102295,,0.8656619787216187,,0.2196313440799713,,,5.196752548217773,0.5955393314361572,,0.06721797585487366,,1.8336890935897827,,0.8694453835487366,,,2.955132007598877,,0.8656619787216187,,,,,1.869476318359375,,,,,,,,,,,,,,,,,,
0,319,,0.05030658096075058,,0.0,,0.5277782678604126,,1.0,,0.32272255420684814,,,0.0,0.0,,201.5084228515625,,1.4802398681640625,,0.60201096534729,,,1.0682711601257324,,1.0,,,,,1.491529107093811,,,,,,,,,,,,,,,,,,
0,329,,0.11137430369853973,,0.0,,0.6109287738800049,,0.9157298803329468,,0.21145668625831604,,,4.834787368774414,0.5520749092102051,,0.0676104947924614,,1.7005518674850464,,0.9220609664916992,,,2.970750331878662,,0.9157298803329468,,,,,1.778186321258545,,,,,,,,,,,,,,,,,,
0,339,,0.05832376703619957,,0.0,,0.5822793245315552,,1.0,,0.29612526297569275,,,0.0,0.0,,198.4247283935547,,1.5175588130950928,,0.5979458093643188,,,1.049865961074829,,1.0,,,,,1.5261166095733643,,,,,,,,,,,,,,,,,,
0,349,,0.044256530702114105,,0.0,,0.5201603174209595,,1.0,,0.3095736503601074,,,0.0,0.0,,205.7075653076172,,1.3043642044067383,,0.5595117807388306,,,1.0107829570770264,,1.0,,,,,1.3689332008361816,,,,,,,,,,,,,,,,,,
0,359,,0.1458451747894287,,0.0,,0.6232869625091553,,0.8654152154922485,,0.20724919438362122,,,4.985075950622559,0.6073957681655884,,0.08060590922832489,,1.7235112190246582,,0.8997634649276733,,,2.4263525009155273,,0.8654152154922485,,,,,1.799828052520752,,,,,,,,,,,,,,,,,,
0,369,,0.07971403002738953,,0.0,,0.4998490810394287,,1.0,,0.27762162685394287,,,0.0,0.0,,194.63568115234375,,1.361421823501587,,0.5768063068389893,,,1.0389084815979004,,1.0,,,,,1.397706389427185,,,,,,,,,,,,,,,,,,
0,379,,0.06749819964170456,,0.0,,0.49921607971191406,,1.0,,0.2636778652667999,,,0.0,0.0,,195.880615234375,,1.414079189300537,,0.5248874425888062,,,1.0633890628814697,,1.0,,,,,1.3846793174743652,,,,,,,,,,,,,,,,,,
0,389,,0.07017166167497635,,0.0,,0.46032536029815674,,1.0,,0.27507734298706055,,,0.0,0.0,,197.2950439453125,,1.1820772886276245,,0.5079941749572754,,,1.0781724452972412,,1.0,,,,,1.2478229999542236,,,,,,,,,,,,,,,,,,
0,399,,0.057007238268852234,,0.0,,0.5451755523681641,,1.0,,0.2672591805458069,,,0.0,0.0,,194.35345458984375,,1.2460055351257324,,0.5641708374023438,,,1.054574966430664,,1.0,,,,,1.3398091793060303,,,,,,,,,,,,,,,,,,
0,409,,0.06182284280657768,,0.0,,0.47797420620918274,,1.0,,0.26919978857040405,,,0.0,0.0,,198.5414276123047,,1.243478536605835,,0.4924739897251129,,,0.9892924427986145,,1.0,,,,,1.272474765777588,,,,,,,,,,,,,,,,,,
0,419,,0.16102105379104614,,0.0,,0.747384786605835,,0.8610407710075378,,0.20345517992973328,,,4.773856163024902,0.5538314580917358,,0.09779330343008041,,1.5845286846160889,,0.8743381500244141,,,2.685851812362671,,0.8610407710075378,,,,,1.7853639125823975,,,,,,,,,,,,,,,,,,
0,429,,0.060693610459566116,,0.0,,0.4266121983528137,,1.0,,0.25984662771224976,,,0.0,0.0,,198.1476287841797,,1.0698800086975098,,0.582931637763977,,,1.0238392353057861,,1.0,,,,,1.199981927871704,,,,,,,,,,,,,,,,,,
0,439,,0.04762518033385277,,0.0,,0.4716143012046814,,1.0,,0.25609290599823,,,0.0,0.0,,198.24801635742188,,1.0215580463409424,,0.5823699831962585,,,1.021024227142334,,1.0,,,,,1.1896302700042725,,,,,,,,,,,,,,,,,,
0,449,,0.05527199059724808,,0.0,,0.6188102960586548,,1.0,,0.24108412861824036,,,0.0,0.0,,205.544921875,,1.0731160640716553,,0.5451670289039612,,,1.0136905908584595,,1.0,,,,,1.266724705696106,,,,,,,,,,,,,,,,,,
0,459,,0.1456197202205658,,0.0,,0.6757953763008118,,0.9604867696762085,,0.20282748341560364,,,4.154153347015381,0.5693982243537903,,0.09602503478527069,,1.765687346458435,,0.8838880062103271,,,2.2701292037963867,,0.9604867696762085,,,,,1.8369089365005493,,,,,,,,,,,,,,,,,,
0,469,,0.14357605576515198,,0.0,,0.5883010029792786,,0.9526946544647217,,0.20341436564922333,,,4.145399570465088,0.5078651905059814,,0.10042529553174973,,1.3386812210083008,,0.8057703971862793,,,3.982160806655884,,0.9526946544647217,,,,,1.5398715734481812,,,,,,,,,,,,,,,,,,
0,479,,0.058341316878795624,,0.0,,0.4701150059700012,,1.0,,0.25729936361312866,,,0.0,0.0,,204.0952606201172,,0.9839586019515991,,0.4677605628967285,,,1.0721709728240967,,1.0,,,,,1.1187374591827393,,,,,,,,,,,,,,,,,,
0,489,,0.060959070920944214,,0.0,,0.4510093331336975,,1.0,,0.2710224390029907,,,0.0,0.0,,192.73641967773438,,0.9930838346481323,,0.5715153217315674,,,1.0605087280273438,,1.0,,,,,1.1737949848175049,,,,,,,,,,,,,,,,,,
0,499,,0.05263305827975273,,0.0,,0.4639015793800354,,1.0,,0.24404871463775635,,,0.0,0.0,,196.74339294433594,,0.8704236149787903,,0.6103119254112244,,,1.0199710130691528,,1.0,,,,,1.1206594705581665,,,,,,,,,,,,,,,,,,
0,509,,0.055591076612472534,,0.0,,0.4154204726219177,,1.0,,0.2372126430273056,,,0.0,0.0,,200.5667724609375,,0.9949883222579956,,0.5530226230621338,,,1.0233335494995117,,1.0,,,,,1.128117561340332,,,,,,,,,,,,,,,,,,
0,519,,0.1217350885272026,,0.0,,0.5515493750572205,,1.0169436931610107,,0.20094558596611023,,,3.6575465202331543,0.7581057548522949,,0.07338462769985199,,1.3109934329986572,,0.775470495223999,,,2.607320547103882,,1.0169436931610107,,,,,1.4803470373153687,,,,,,,,,,,,,,,,,,
0,529,,0.04877243936061859,,0.0,,0.4353531002998352,,1.0,,0.23849180340766907,,,0.0,0.0,,190.68453979492188,,0.8721717596054077,,0.48922353982925415,,,0.9757880568504333,,1.0,,,,,1.0420063734054565,,,,,,,,,,,,,,,,,,
0,539,,0.10147588700056076,,0.0,,0.4857374429702759,,0.9872512817382812,,0.2023753970861435,,,4.077086925506592,0.5910938382148743,,0.12264841049909592,,1.0803935527801514,,0.8274849653244019,,,1.7943060398101807,,0.9872512817382812,,,,,1.34873366355896,,,,,,,,,,,,,,,,,,
0,549,,0.12299184501171112,,0.0,,0.4731656610965729,,0.9163883924484253,,0.2007165253162384,,,3.3529155254364014,0.812694787979126,,0.07645493745803833,,1.0323481559753418,,0.8425672054290771,,,2.403564929962158,,0.9163883924484253,,,,,1.3358945846557617,,,,,,,,,,,,,,,,,,
0,559,,0.11320348083972931,,0.0,,0.5103424787521362,,0.874299943447113,,0.20194107294082642,,,3.590395450592041,0.593035876750946,,0.11069663614034653,,1.2147066593170166,,0.7900432348251343,,,1.9692455530166626,,0.874299943447113,,,,,1.4151184558868408,,,,,,,,,,,,,,,,,,
0,569,,0.04272575303912163,,0.0,,0.3925119638442993,,1.0,,0.2175341546535492,,,0.0,0.0,,197.6360321044922,,0.7562770843505859,,0.5225061178207397,,,1.0454617738723755,,1.0,,,,,0.965777575969696,,,,,,,,,,,,,,,,,,
0,579,,0.11428316682577133,,0.0,,0.4398511052131653,,0.9510490298271179,,0.20086659491062164,,,3.3079893589019775,0.6933019161224365,,0.09648894518613815,,1.0766758918762207,,0.8798356056213379,,,2.4545273780822754,,0.9510490298271179,,,,,1.355756163597107,,,,,,,,,,,,,,,,,,
0,589,,0.12823203206062317,,0.0,,0.46906647086143494,,1.0142898559570312,,0.20187996327877045,,,3.2871603965759277,0.579805850982666,,0.10632603615522385,,1.0095784664154053,,0.8539745211601257,,,2.0556459426879883,,1.0142898559570312,,,,,1.331365704536438,,,,,,,,,,,,,,,,,,
0,599,,0.12401825189590454,,0.0,,0.41683441400527954,,0.8949888944625854,,0.20083501935005188,,,3.4339375495910645,0.7546693086624146,,0.09033103287220001,,1.0137290954589844,,0.754989504814148,,,3.027437686920166,,0.8949888944625854,,,,,1.2552030086517334,,,,,,,,,,,,,,,,,,
0,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04760941118001938,0.0,0.42549991607666016,0.8818483948707581,0.21680982410907745,0.39691638946533203,1.3278741836547852,101.70943450927734,0.7010146975517273,0.5998040437698364,1.8113157749176025,1.0212842226028442,0.8818483948707581,1.0832380056381226,1.4276044368743896,0.8770644664764404,0.9953688979148865
0,599,0.11395552009344101,,0.0,,0.9311200976371765,,0.9690036773681641,,0.3430318832397461,,0.2523423731327057,2.354102849960327,,,98.12051391601562,,2.1235337257385254,,1.006036400794983,,3.9488179683685303,0.9207372069358826,,0.9690036773681641,,2.270442008972168,3.7168047428131104,2.0905585289001465,2.2588400840759277,,0.7545050382614136,,,,,,,,,,,,,,,,,
1,609,,0.05690677836537361,,0.0,,0.33818545937538147,,1.0,,0.227003812789917,,,0.0,0.0,,196.83737182617188,,0.8131893873214722,,0.4037802815437317,,,1.019895076751709,,1.0,,,,,0.9195328950881958,,,,,,,,,,,,,,,,,,
1,619,,0.05556708946824074,,0.0,,0.3630145192146301,,1.0,,0.22674134373664856,,,0.0,0.0,,204.46176147460938,,0.6872134208679199,,0.4134023189544678,,,0.9944351315498352,,1.0,,,,,0.8729693293571472,,,,,,,,,,,,,,,,,,
1,629,,0.09424892067909241,,0.0,,0.42391547560691833,,0.998276948928833,,0.200412780046463,,,3.1840195655822754,0.7670783400535583,,0.0934942215681076,,1.2381343841552734,,0.7698509693145752,,,2.6038620471954346,,0.998276948928833,,,,,1.36328125,,,,,,,,,,,,,,,,,,
1,639,,0.04016640782356262,,0.0,,0.3316574692726135,,1.0,,0.22268684208393097,,,0.0,0.0,,198.24313354492188,,0.7914347648620605,,0.4159747362136841,,,1.0117548704147339,,1.0,,,,,0.9009600877761841,,,,,,,,,,,,,,,,,,
1,649,,0.08244006335735321,,0.0,,0.36859750747680664,,0.8722872734069824,,0.20060867071151733,,,3.3213047981262207,0.8076986074447632,,0.0883062407374382,,0.931471049785614,,0.8165338039398193,,,2.178985118865967,,0.8722872734069824,,,,,1.1998255252838135,,,,,,,,,,,,,,,,,,
1,659,,0.04914484918117523,,0.0,,0.3512799143791199,,1.0,,0.21642741560935974,,,0.0,0.0,,190.49880981445312,,0.6314256191253662,,0.4188308119773865,,,0.9980093240737915,,1.0,,,,,0.8335542678833008,,,,,,,,,,,,,,,,,,
1,669,,0.037517257034778595,,0.0,,0.3339265286922455,,1.0,,0.21361586451530457,,,0.0,0.0,,189.31082153320312,,0.6335931420326233,,0.5349104404449463,,,1.0083122253417969,,1.0,,,,,0.8767816424369812,,,,,,,,,,,,,,,,,,
1,679,,0.04475967586040497,,0.0,,0.3161856532096863,,1.0,,0.2144380807876587,,,0.0,0.0,,201.2451629638672,,0.6280701160430908,,0.5532141923904419,,,1.0263984203338623,,1.0,,,,,0.8783338665962219,,,,,,,,,,,,,,,,,,
1,689,,0.03195083886384964,,0.0,,0.3426904082298279,,1.0,,0.2217928171157837,,,0.0,0.0,,200.96542358398438,,0.5395146608352661,,0.5490463972091675,,,1.0628058910369873,,1.0,,,,,0.8424975275993347,,,,,,,,,,,,,,,,,,
1,699,,0.11862743645906448,,0.0,,0.3856566548347473,,0.8987867832183838,,0.20036442577838898,,,2.765193462371826,0.794586718082428,,0.11148320138454437,,0.898415744304657,,0.7187811732292175,,,3.4818315505981445,,0.8987867832183838,,,,,1.1609227657318115,,,,,,,,,,,,,,,,,,
1,709,,0.03535354137420654,,0.0,,0.33116626739501953,,1.0,,0.2177196592092514,,,0.0,0.0,,195.60076904296875,,0.5642471313476562,,0.5300846099853516,,,1.0506820678710938,,1.0,,,,,0.8392856121063232,,,,,,,,,,,,,,,,,,
1,719,,0.11337991058826447,,0.0,,0.3778475821018219,,0.9422435164451599,,0.20040325820446014,,,2.7963075637817383,0.6849813461303711,,0.13897399604320526,,0.8392817974090576,,0.7143571376800537,,,2.3492908477783203,,0.9422435164451599,,,,,1.1226348876953125,,,,,,,,,,,,,,,,,,
1,729,,0.041761331260204315,,0.0,,0.31702905893325806,,1.0,,0.21029798686504364,,,0.0,0.0,,190.0653533935547,,0.5224572420120239,,0.3925875425338745,,,1.0679032802581787,,1.0,,,,,0.7420665621757507,,,,,,,,,,,,,,,,,,
1,739,,0.10407747328281403,,0.0,,0.4086326062679291,,0.955477237701416,,0.19997987151145935,,,2.8532297611236572,0.7436175346374512,,0.1384131908416748,,0.6979990601539612,,0.8361186981201172,,,2.3762946128845215,,0.955477237701416,,,,,1.123403787612915,,,,,,,,,,,,,,,,,,
1,749,,0.11461314558982849,,0.0,,0.3477388322353363,,0.99527508020401,,0.20038318634033203,,,2.6233468055725098,0.7109408378601074,,0.13293439149856567,,0.8030750155448914,,0.7289844751358032,,,2.161430835723877,,0.99527508020401,,,,,1.0973973274230957,,,,,,,,,,,,,,,,,,
1,759,,0.05227917432785034,,0.0,,0.3240428864955902,,1.0,,0.21564310789108276,,,0.0,0.0,,197.09136962890625,,0.5162005424499512,,0.48003560304641724,,,1.0853676795959473,,1.0,,,,,0.7941006422042847,,,,,,,,,,,,,,,,,,
1,769,,0.10830046236515045,,0.0,,0.34957751631736755,,1.0976463556289673,,0.20009683072566986,,,2.4738996028900146,0.8384883999824524,,0.12803202867507935,,0.658653199672699,,0.7516312599182129,,,2.729618549346924,,1.0976463556289673,,,,,1.0341296195983887,,,,,,,,,,,,,,,,,,
1,779,,0.10515230894088745,,0.0,,0.3648858666419983,,0.8630696535110474,,0.20042955875396729,,,2.89188814163208,0.7531266808509827,,0.10178037732839584,,0.663668155670166,,0.8237202763557434,,,2.6712288856506348,,0.8630696535110474,,,,,1.0789281129837036,,,,,,,,,,,,,,,,,,
1,789,,0.0967562273144722,,0.0,,0.33342474699020386,,0.8895934224128723,,0.20012566447257996,,,2.7634778022766113,0.7831428647041321,,0.11052440106868744,,0.7471878528594971,,0.7245461940765381,,,2.044834852218628,,0.8895934224128723,,,,,1.0510203838348389,,,,,,,,,,,,,,,,,,
1,799,,0.040770355612039566,,0.0,,0.3232513666152954,,1.0,,0.21382538974285126,,,0.0,0.0,,194.4639892578125,,0.4354843199253082,,0.4534045457839966,,,1.0065951347351074,,1.0,,,,,0.7333679795265198,,,,,,,,,,,,,,,,,,
1,809,,0.026808783411979675,,0.0,,0.29832181334495544,,1.0,,0.20661643147468567,,,0.0,0.0,,206.821533203125,,0.43882277607917786,,0.42471837997436523,,,1.0366215705871582,,1.0,,,,,0.6976441144943237,,,,,,,,,,,,,,,,,,
1,819,,0.10754016041755676,,0.0,,0.3640991151332855,,0.897350549697876,,0.20021067559719086,,,2.597276449203491,0.7615437507629395,,0.12765376269817352,,0.8115677833557129,,0.7913404703140259,,,2.0027499198913574,,0.897350549697876,,,,,1.1373791694641113,,,,,,,,,,,,,,,,,,
1,829,,0.05988091975450516,,0.0,,0.33708277344703674,,1.0,,0.2155611217021942,,,0.0,0.0,,194.1243133544922,,0.48895058035850525,,0.44189944863319397,,,1.0520384311676025,,1.0,,,,,0.771687388420105,,,,,,,,,,,,,,,,,,
1,839,,0.1466721147298813,,0.0,,0.34340980648994446,,0.9025412797927856,,0.20003721117973328,,,2.783792734146118,0.8596454858779907,,0.1327720582485199,,0.6318717002868652,,0.825729250907898,,,1.9498324394226074,,0.9025412797927856,,,,,1.0738600492477417,,,,,,,,,,,,,,,,,,
1,849,,0.07621227204799652,,0.0,,0.3037921190261841,,0.7822604775428772,,0.1998654156923294,,,2.577254056930542,0.7344198226928711,,0.14958535134792328,,0.6854634284973145,,0.7762534618377686,,,2.3725664615631104,,0.7822604775428772,,,,,1.0207934379577637,,,,,,,,,,,,,,,,,,
1,859,,0.06414489448070526,,0.0,,0.9925205111503601,,1.0,,0.207524836063385,,,0.0,0.0,,0.17860957980155945,,0.714662492275238,,0.7339013814926147,,,1.9666589498519897,,1.0,,,,,1.356377124786377,,,,,,,,,,,,,,,,,,
1,869,,0.0303327776491642,,0.0,,0.2950442433357239,,1.0,,0.2080184817314148,,,0.0,0.0,,197.64047241210938,,0.3697754740715027,,0.44080084562301636,,,1.0617235898971558,,1.0,,,,,0.671985924243927,,,,,,,,,,,,,,,,,,
1,879,,0.0838746428489685,,0.0,,0.33258453011512756,,0.9936361312866211,,0.1994670182466507,,,2.3515398502349854,0.9465140104293823,,0.12320151180028915,,0.541772723197937,,0.7375079989433289,,,2.2392401695251465,,0.9936361312866211,,,,,0.9476034641265869,,,,,,,,,,,,,,,,,,
1,889,,0.08870254456996918,,0.0,,0.30370277166366577,,0.9553616642951965,,0.1998082995414734,,,2.4924516677856445,0.669209361076355,,0.1575234830379486,,0.6294325590133667,,0.7706470489501953,,,2.254565715789795,,0.9553616642951965,,,,,0.996146559715271,,,,,,,,,,,,,,,,,,
1,899,,0.055404290556907654,,0.0,,0.6873829364776611,,1.0,,0.20337620377540588,,,0.0,0.0,,0.1811773180961609,,0.6196321249008179,,0.6756771206855774,,,1.6859159469604492,,1.0,,,,,1.1207363605499268,,,,,,,,,,,,,,,,,,
1,909,,0.0346091203391552,,0.0,,0.2960374057292938,,1.0,,0.20492252707481384,,,0.0,0.0,,195.7344207763672,,0.3313744068145752,,0.43978455662727356,,,1.0861321687698364,,1.0,,,,,0.6533640027046204,,,,,,,,,,,,,,,,,,
1,919,,0.029630392789840698,,0.0,,0.2751569151878357,,1.0,,0.20787525177001953,,,0.0,0.0,,193.9469451904297,,0.32960841059684753,,0.3744409680366516,,,1.0515432357788086,,1.0,,,,,0.6083559989929199,,,,,,,,,,,,,,,,,,
