epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_analytic_epoch,train/L_traj_analytic_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_analytic,val/L_vae_total,val/loss_total
0,209,,0.1986037641763687,,0.0,,0.5625166893005371,,0.338931143283844,,0.4729219377040863,,,1.653777003288269,0.2898001968860626,,0.16588094830513,,2.2151734828948975,,0.597819447517395,,0.338931143283844,,3.2477123737335205,,,,,,,,,,,,,
0,219,,0.14807680249214172,,0.0,,0.614142656326294,,0.38242989778518677,,0.43632972240448,,,1.1501169204711914,0.43012309074401855,,0.09153175354003906,,2.6463284492492676,,0.7408083081245422,,0.38242989778518677,,3.319943904876709,,,,,,,,,,,,,
0,229,,0.1633927822113037,,0.0,,0.5567541718482971,,0.3820222020149231,,0.48691681027412415,,,1.0956814289093018,0.3329342305660248,,0.10665915906429291,,1.8692774772644043,,0.5654239654541016,,0.3820222020149231,,2.7795310020446777,,,,,,,,,,,,,
0,239,,0.1570940613746643,,0.0,,0.5642094612121582,,0.32604363560676575,,0.4413016140460968,,,0.9329743981361389,0.4561598300933838,,0.1167646050453186,,2.007047176361084,,0.4826337695121765,,0.32604363560676575,,2.7421140670776367,,,,,,,,,,,,,
0,249,,0.1699599176645279,,0.0,,0.5741298198699951,,0.34813225269317627,,0.507036566734314,,,1.157494306564331,0.5386425256729126,,0.1396636664867401,,1.657633900642395,,0.5976378917694092,,0.34813225269317627,,2.845165729522705,,,,,,,,,,,,,
0,259,,0.14669206738471985,,0.0,,0.5769211649894714,,0.20328131318092346,,0.4031761884689331,,,0.6419471502304077,0.3263302743434906,,0.0846170037984848,,2.0167922973632812,,0.43606334924697876,,0.20328131318092346,,2.41791033744812,,,,,,,,,,,,,
0,269,,0.16879123449325562,,0.0,,0.5497514009475708,,0.4104865491390228,,0.47480666637420654,,,0.6476752758026123,0.4954529404640198,,0.1184639260172844,,2.098771095275879,,0.631989061832428,,0.4104865491390228,,2.7980940341949463,,,,,,,,,,,,,
0,279,,0.17326855659484863,,0.0,,0.549730658531189,,0.4406281113624573,,0.45829254388809204,,,0.8178191184997559,0.5486156940460205,,0.1265215277671814,,2.011113166809082,,0.5548449754714966,,0.4406281113624573,,2.8404171466827393,,,,,,,,,,,,,
0,289,,0.15619590878486633,,0.0,,0.5485897064208984,,0.4376913607120514,,0.486184686422348,,,0.6553059816360474,0.34741246700286865,,0.08122798055410385,,1.8312115669250488,,0.6193861961364746,,0.4376913607120514,,2.5816028118133545,,,,,,,,,,,,,
0,299,,0.1483725607395172,,0.0,,0.5561999082565308,,0.40978455543518066,,0.5098691582679749,,,0.7282754778862,0.2544662356376648,,0.08325834572315216,,1.705994725227356,,0.6746194958686829,,0.40978455543518066,,2.5354204177856445,,,,,,,,,,,,,
0,309,,0.1572774052619934,,0.0,,0.5506895184516907,,0.23750227689743042,,0.4003254771232605,,,0.5390838384628296,0.30141544342041016,,0.10664229094982147,,1.7747046947479248,,0.3488326668739319,,0.23750227689743042,,2.2082366943359375,,,,,,,,,,,,,
0,319,,0.1332015097141266,,0.0,,0.538694441318512,,0.3508121371269226,,0.3809944689273834,,,0.4945563077926636,0.34997615218162537,,0.08285883069038391,,1.6633555889129639,,0.42403215169906616,,0.3508121371269226,,2.2092409133911133,,,,,,,,,,,,,
0,329,,0.1500409096479416,,0.0,,0.5534873604774475,,0.2972041964530945,,0.3723437190055847,,,0.445644348859787,0.3457314968109131,,0.09818582236766815,,1.5929985046386719,,0.4559422433376312,,0.2972041964530945,,2.155789375305176,,,,,,,,,,,,,
0,339,,0.1749330759048462,,0.0,,0.5379583835601807,,0.32138246297836304,,0.42913395166397095,,,0.7695480585098267,0.41428786516189575,,0.09645109623670578,,1.4525814056396484,,0.5137034058570862,,0.32138246297836304,,2.354989767074585,,,,,,,,,,,,,
0,349,,0.14673426747322083,,0.0,,0.540030837059021,,0.35968777537345886,,0.44250497221946716,,,0.5531694889068604,0.3015553057193756,,0.1334044337272644,,1.616782307624817,,0.577650785446167,,0.35968777537345886,,2.3357601165771484,,,,,,,,,,,,,
0,359,,0.1580469310283661,,0.0,,0.5407701134681702,,0.32462072372436523,,0.3866051435470581,,,0.4555511474609375,0.2500983476638794,,0.0792795941233635,,1.5147249698638916,,0.43522459268569946,,0.32462072372436523,,2.072460889816284,,,,,,,,,,,,,
0,369,,0.14093995094299316,,0.0,,0.5632146000862122,,0.432583212852478,,0.48548734188079834,,,0.6204696893692017,0.34569960832595825,,0.07526892423629761,,1.5153119564056396,,0.4657513499259949,,0.432583212852478,,2.3223631381988525,,,,,,,,,,,,,
0,379,,0.11336897313594818,,0.0,,0.5267645716667175,,0.29515340924263,,0.40095266699790955,,,0.5431360602378845,0.2597300112247467,,0.09276052564382553,,1.5245956182479858,,0.37879687547683716,,0.29515340924263,,2.067629337310791,,,,,,,,,,,,,
0,389,,0.14356908202171326,,0.0,,0.5404770970344543,,0.40377840399742126,,0.4307294487953186,,,0.48661914467811584,0.23268556594848633,,0.0783640593290329,,1.554314136505127,,0.5727134943008423,,0.40377840399742126,,2.2216250896453857,,,,,,,,,,,,,
0,399,,0.13937754929065704,,0.0,,0.5257584452629089,,0.2670944333076477,,0.3704403340816498,,,0.4786872863769531,0.25655868649482727,,0.09032122790813446,,1.543168544769287,,0.32248109579086304,,0.2670944333076477,,1.9969438314437866,,,,,,,,,,,,,
0,409,,0.11818015575408936,,0.0,,0.5412691831588745,,0.28901976346969604,,0.386914998292923,,,0.6114928722381592,0.4653100371360779,,0.11834981292486191,,1.4303146600723267,,0.3619418144226074,,0.28901976346969604,,2.1613967418670654,,,,,,,,,,,,,
0,419,,0.13363537192344666,,0.0,,0.5313354134559631,,0.259224534034729,,0.35800713300704956,,,0.33702167868614197,0.2914060056209564,,0.07661031186580658,,1.6493899822235107,,0.4366692006587982,,0.259224534034729,,2.036649703979492,,,,,,,,,,,,,
0,429,,0.13052570819854736,,0.0,,0.5264905095100403,,0.2982332110404968,,0.38650277256965637,,,0.45942509174346924,0.37598946690559387,,0.07530654966831207,,1.5902835130691528,,0.36887264251708984,,0.2982332110404968,,2.1058146953582764,,,,,,,,,,,,,
0,439,,0.13824990391731262,,0.0,,0.5671758651733398,,0.3286129832267761,,0.36563265323638916,,,0.40936553478240967,0.5182211399078369,,0.10151678323745728,,1.1748942136764526,,0.5282472372055054,,0.3286129832267761,,2.065958023071289,,,,,,,,,,,,,
0,449,,0.11862767487764359,,0.0,,0.5260186195373535,,0.4135059416294098,,0.40334272384643555,,,0.466479629278183,0.3784419000148773,,0.0803423821926117,,1.3703982830047607,,0.6668578386306763,,0.4135059416294098,,2.212007522583008,,,,,,,,,,,,,
0,459,,0.12936720252037048,,0.0,,0.5208544135093689,,0.34098681807518005,,0.3882039189338684,,,0.5408490896224976,0.19388751685619354,,0.051159799098968506,,1.3954968452453613,,0.4896070659160614,,0.34098681807518005,,2.0252060890197754,,,,,,,,,,,,,
0,469,,0.1525033712387085,,0.0,,0.5263124108314514,,0.27503204345703125,,0.40075716376304626,,,0.4411448836326599,0.2465629130601883,,0.10288244485855103,,1.501637578010559,,0.42724427580833435,,0.27503204345703125,,2.037038564682007,,,,,,,,,,,,,
0,479,,0.12243428826332092,,0.0,,0.5197122693061829,,0.4124071002006531,,0.3913031816482544,,,0.44254928827285767,0.3632112741470337,,0.1321934312582016,,1.265976905822754,,0.5453189611434937,,0.4124071002006531,,2.097553253173828,,,,,,,,,,,,,
0,489,,0.14821259677410126,,0.0,,0.5335291028022766,,0.2753033936023712,,0.3571859896183014,,,0.4699963927268982,0.24022281169891357,,0.08810587972402573,,1.669294834136963,,0.4572993516921997,,0.2753033936023712,,2.119575262069702,,,,,,,,,,,,,
0,499,,0.13407275080680847,,0.0,,0.5506706833839417,,0.18149027228355408,,0.3566056787967682,,,0.3672628402709961,0.24581007659435272,,0.08852793276309967,,1.1928613185882568,,0.3620373010635376,,0.18149027228355408,,1.7396693229675293,,,,,,,,,,,,,
0,509,,0.13721808791160583,,0.0,,0.5248638391494751,,0.33310848474502563,,0.3856329023838043,,,0.42562970519065857,0.38943326473236084,,0.09555552899837494,,1.2231826782226562,,0.49882131814956665,,0.33310848474502563,,2.006722927093506,,,,,,,,,,,,,
0,519,,0.12040060758590698,,0.0,,0.5227779746055603,,0.24851810932159424,,0.31420573592185974,,,0.37823450565338135,0.3138817846775055,,0.07109283655881882,,1.1406526565551758,,0.4196617901325226,,0.24851810932159424,,1.764713168144226,,,,,,,,,,,,,
0,529,,0.11867114156484604,,0.0,,0.5538338422775269,,0.31904131174087524,,0.37598422169685364,,,0.4177387058734894,0.2569105923175812,,0.0657062977552414,,1.2209131717681885,,0.3783012330532074,,0.31904131174087524,,1.8535501956939697,,,,,,,,,,,,,
0,539,,0.10830928385257721,,0.0,,0.5136523842811584,,0.2702935039997101,,0.34511151909828186,,,0.5352070331573486,0.2941705882549286,,0.07911434024572372,,1.443342924118042,,0.3607226014137268,,0.2702935039997101,,1.9749621152877808,,,,,,,,,,,,,
0,549,,0.1162920668721199,,0.0,,0.5121336579322815,,0.28688257932662964,,0.3661307692527771,,,0.39165037870407104,0.4025452733039856,,0.0694461315870285,,1.1900947093963623,,0.3523915410041809,,0.28688257932662964,,1.8437834978103638,,,,,,,,,,,,,
0,559,,0.12437233328819275,,0.0,,0.5455254316329956,,0.3564908504486084,,0.3484008312225342,,,0.5054011940956116,0.29558756947517395,,0.055755339562892914,,1.1835390329360962,,0.35763323307037354,,0.3564908504486084,,1.886352777481079,,,,,,,,,,,,,
0,569,,0.11116878688335419,,0.0,,0.5170320272445679,,0.16869309544563293,,0.2948397994041443,,,0.37603065371513367,0.4220203459262848,,0.060276418924331665,,1.1025962829589844,,0.33174410462379456,,0.16869309544563293,,1.6922008991241455,,,,,,,,,,,,,
0,579,,0.12794387340545654,,0.0,,0.5111393332481384,,0.19570118188858032,,0.3563067615032196,,,0.4487806260585785,0.36612921953201294,,0.08071429282426834,,1.3376494646072388,,0.35132721066474915,,0.19570118188858032,,1.8878458738327026,,,,,,,,,,,,,
0,589,,0.11853470653295517,,0.0,,0.5158154964447021,,0.22163954377174377,,0.2971367835998535,,,0.3578681945800781,0.3554691672325134,,0.08641377091407776,,1.065429925918579,,0.32346904277801514,,0.22163954377174377,,1.6708884239196777,,,,,,,,,,,,,
0,599,,0.12524764239788055,,0.0,,0.5118290185928345,,0.29669541120529175,,0.3680970072746277,,,0.37567630410194397,0.35669395327568054,,0.07725447416305542,,1.0838959217071533,,0.38793355226516724,,0.29669541120529175,,1.7916617393493652,,,,,,,,,,,,,
0,609,,0.13713495433330536,,0.0,,0.5442548394203186,,0.3100361227989197,,0.3346618115901947,,,0.5181277990341187,0.2078472375869751,,0.08329425752162933,,1.1744632720947266,,0.4273577928543091,,0.3100361227989197,,1.868588924407959,,,,,,,,,,,,,
0,619,,0.1224113404750824,,0.0,,0.5146121382713318,,0.25003671646118164,,0.3426130414009094,,,0.420309841632843,0.42781931161880493,,0.06803956627845764,,1.0638725757598877,,0.42414021492004395,,0.25003671646118164,,1.816927433013916,,,,,,,,,,,,,
0,629,,0.10800822079181671,,0.0,,0.5257188081741333,,0.2392655909061432,,0.30573397874832153,,,0.3943284749984741,0.18134231865406036,,0.08316480368375778,,1.1863374710083008,,0.3787388205528259,,0.2392655909061432,,1.7013192176818848,,,,,,,,,,,,,
0,639,,0.10018638521432877,,0.0,,0.5162115693092346,,0.24879877269268036,,0.34968429803848267,,,0.4186038076877594,0.16957643628120422,,0.07226472347974777,,1.0687954425811768,,0.44030362367630005,,0.24879877269268036,,1.692212462425232,,,,,,,,,,,,,
0,649,,0.1134750172495842,,0.0,,0.49823084473609924,,0.2950625717639923,,0.3017812967300415,,,0.5015042424201965,0.4602065682411194,,0.06968478858470917,,1.4206494092941284,,0.5168157815933228,,0.2950625717639923,,2.088705062866211,,,,,,,,,,,,,
0,659,,0.1065397709608078,,0.0,,0.5090975761413574,,0.2567455470561981,,0.3051011562347412,,,0.36489319801330566,0.3279566466808319,,0.09073414653539658,,0.9774779081344604,,0.42538490891456604,,0.2567455470561981,,1.6819655895233154,,,,,,,,,,,,,
0,669,,0.11570324003696442,,0.0,,0.5084513425827026,,0.2716183662414551,,0.33992645144462585,,,0.3653615713119507,0.19436398148536682,,0.04852158576250076,,1.0212788581848145,,0.4342007637023926,,0.2716183662414551,,1.6497130393981934,,,,,,,,,,,,,
0,679,,0.09421694278717041,,0.0,,0.4975076913833618,,0.1548268049955368,,0.33001866936683655,,,0.3713832497596741,0.2302027940750122,,0.04826229065656662,,1.2378613948822021,,0.27641910314559937,,0.1548268049955368,,1.620349407196045,,,,,,,,,,,,,
0,689,,0.1255474090576172,,0.0,,0.5006279945373535,,0.204720601439476,,0.33456799387931824,,,0.3436313569545746,0.2268172949552536,,0.12233895063400269,,0.9215466976165771,,0.33559712767601013,,0.204720601439476,,1.5576976537704468,,,,,,,,,,,,,
0,699,,0.11016649752855301,,0.0,,0.5045966506004333,,0.2183384746313095,,0.3200460374355316,,,0.39014220237731934,0.18889805674552917,,0.08074447512626648,,1.0031558275222778,,0.35258087515830994,,0.2183384746313095,,1.5843344926834106,,,,,,,,,,,,,
0,709,,0.0971418023109436,,0.0,,0.4949444532394409,,0.2927512526512146,,0.30705761909484863,,,0.34114110469818115,0.1740766316652298,,0.048900704830884933,,0.8991045355796814,,0.3640548288822174,,0.2927512526512146,,1.5095864534378052,,,,,,,,,,,,,
0,719,,0.11067415773868561,,0.0,,0.5170285701751709,,0.32268232107162476,,0.2889179587364197,,,0.35111990571022034,0.20533181726932526,,0.04853155463933945,,0.9266873002052307,,0.4341340959072113,,0.32268232107162476,,1.6025538444519043,,,,,,,,,,,,,
0,729,,0.10384049266576767,,0.0,,0.5021488666534424,,0.21942973136901855,,0.35389411449432373,,,0.36112573742866516,0.2822171449661255,,0.0660138726234436,,0.9618440866470337,,0.3550563156604767,,0.21942973136901855,,1.6027849912643433,,,,,,,,,,,,,
0,739,,0.13527905941009521,,0.0,,0.5026448369026184,,0.2016291320323944,,0.2968950867652893,,,0.3151388168334961,0.2389511913061142,,0.05802721902728081,,0.90907883644104,,0.3128317594528198,,0.2016291320323944,,1.4852380752563477,,,,,,,,,,,,,
0,749,,0.11373114585876465,,0.0,,0.5121844410896301,,0.1594664752483368,,0.30268025398254395,,,0.3280813694000244,0.16507451236248016,,0.06608116626739502,,0.8550109267234802,,0.28380417823791504,,0.1594664752483368,,1.3930572271347046,,,,,,,,,,,,,
0,759,,0.12188531458377838,,0.0,,0.4936635494232178,,0.15802817046642303,,0.3248056173324585,,,0.32497814297676086,0.22196577489376068,,0.07137143611907959,,0.7509356737136841,,0.2583506107330322,,0.15802817046642303,,1.3629920482635498,,,,,,,,,,,,,
0,769,,0.1082431823015213,,0.0,,0.4949764013290405,,0.0947321355342865,,0.3211526870727539,,,0.3312934339046478,0.5570365190505981,,0.06290572881698608,,0.956895649433136,,0.21914756298065186,,0.0947321355342865,,1.5731916427612305,,,,,,,,,,,,,
0,779,,0.10546047985553741,,0.0,,0.5106686949729919,,0.18989470601081848,,0.34468013048171997,,,0.3541605472564697,0.1419837325811386,,0.0717499703168869,,0.971945583820343,,0.3329225778579712,,0.18989470601081848,,1.5117332935333252,,,,,,,,,,,,,
0,789,,0.09020533412694931,,0.0,,0.4911855161190033,,0.2242831289768219,,0.3614867925643921,,,0.4570308029651642,0.20778758823871613,,0.0380963459610939,,0.8630790710449219,,0.39593520760536194,,0.2242831289768219,,1.564544916152954,,,,,,,,,,,,,
0,799,,0.11117839813232422,,0.0,,0.49863526225090027,,0.3381575345993042,,0.32159164547920227,,,0.4168698489665985,0.10897891968488693,,0.058893345296382904,,0.9096683263778687,,0.4746965169906616,,0.3381575345993042,,1.6193349361419678,,,,,,,,,,,,,
0,809,,0.1168690174818039,,0.0,,0.5049101114273071,,0.16278941929340363,,0.31127268075942993,,,0.34264111518859863,0.19325275719165802,,0.0644017681479454,,0.8930953741073608,,0.27140823006629944,,0.16278941929340363,,1.430320382118225,,,,,,,,,,,,,
0,819,,0.10321769118309021,,0.0,,0.48102495074272156,,0.25677043199539185,,0.3501582741737366,,,0.4194568693637848,0.23243725299835205,,0.04115638509392738,,0.8016811609268188,,0.39614975452423096,,0.25677043199539185,,1.5410263538360596,,,,,,,,,,,,,
0,829,,0.11253105103969574,,0.0,,0.5069223642349243,,0.18789303302764893,,0.29564368724823,,,0.3307074010372162,0.19065122306346893,,0.06344881653785706,,0.7844997048377991,,0.34045591950416565,,0.18789303302764893,,1.406376600265503,,,,,,,,,,,,,
0,839,,0.10495573282241821,,0.0,,0.49499446153640747,,0.21706721186637878,,0.34622421860694885,,,0.3805485665798187,0.2230568677186966,,0.06861355155706406,,1.0168862342834473,,0.3697081208229065,,0.21706721186637878,,1.6110273599624634,,,,,,,,,,,,,
0,844,,,,,,,,,,,,,,,,,,,,,,,,,,0.11641533672809601,0.0,0.5035871863365173,0.4878714084625244,0.2938867509365082,0.2824706733226776,0.29945480823516846,0.060520369559526443,0.6615160703659058,0.8683558106422424,0.4878714084625244,1.7870391607284546
0,844,0.15884628891944885,,0.0,,0.6041098833084106,,0.31616437435150146,,0.4133935272693634,,0.39100104570388794,1.097304105758667,,,0.11047647893428802,,1.8468652963638306,,0.5388206243515015,,0.31616437435150146,,2.738489866256714,,0.28096821904182434,,,,,,,,,,,,
1,849,,0.10115742683410645,,0.0,,0.4920337200164795,,0.217107892036438,,0.30412960052490234,,,0.3599002957344055,0.29760852456092834,,0.05663418024778366,,0.840829610824585,,0.37742525339126587,,0.217107892036438,,1.5234131813049316,,,,,,,,,,,,,
1,859,,0.0955367162823677,,0.0,,0.47760388255119324,,0.21143855154514313,,0.3539470136165619,,,0.3340793251991272,0.23702841997146606,,0.06614546477794647,,0.9208132028579712,,0.32051801681518555,,0.21143855154514313,,1.5085551738739014,,,,,,,,,,,,,
1,869,,0.10190334916114807,,0.0,,0.4914208650588989,,0.15179233253002167,,0.29534912109375,,,0.3446752727031708,0.2814330458641052,,0.07248634099960327,,0.8545888066291809,,0.2547178864479065,,0.15179233253002167,,1.4241834878921509,,,,,,,,,,,,,
1,879,,0.09055323898792267,,0.0,,0.4856567680835724,,0.1711965650320053,,0.2721595764160156,,,0.3377230167388916,0.18639299273490906,,0.045140109956264496,,0.7174891829490662,,0.28531160950660706,,0.1711965650320053,,1.295811653137207,,,,,,,,,,,,,
1,889,,0.08682718127965927,,0.0,,0.49255403876304626,,0.236614391207695,,0.33408647775650024,,,0.38805457949638367,0.18458609282970428,,0.036124855279922485,,0.7679466009140015,,0.33381712436676025,,0.236614391207695,,1.4303057193756104,,,,,,,,,,,,,
1,899,,0.0940321609377861,,0.0,,0.47795650362968445,,0.3413742780685425,,0.29962462186813354,,,0.3245324194431305,0.1990736722946167,,0.042540669441223145,,0.6310918927192688,,0.3891172409057617,,0.3413742780685425,,1.3996717929840088,,,,,,,,,,,,,
1,909,,0.10608816146850586,,0.0,,0.47047287225723267,,0.18653486669063568,,0.293683260679245,,,0.31552615761756897,0.21013471484184265,,0.07698798179626465,,0.7296007871627808,,0.2737571597099304,,0.18653486669063568,,1.3313931226730347,,,,,,,,,,,,,
1,919,,0.10176471620798111,,0.0,,0.4800278842449188,,0.11264286935329437,,0.3119505047798157,,,0.29485705494880676,0.2690875828266144,,0.04821621999144554,,0.5984986424446106,,0.21357524394989014,,0.11264286935329437,,1.2153103351593018,,,,,,,,,,,,,
1,929,,0.10363136231899261,,0.0,,0.4940759539604187,,0.19585318863391876,,0.3332783281803131,,,0.36515331268310547,0.20138761401176453,,0.051315777003765106,,0.6977078914642334,,0.3842499256134033,,0.19585318863391876,,1.4133267402648926,,,,,,,,,,,,,
1,939,,0.10341597348451614,,0.0,,0.49147310853004456,,0.20357736945152283,,0.2928658425807953,,,0.3296779990196228,0.19329282641410828,,0.04422397539019585,,0.6834967136383057,,0.3231208920478821,,0.20357736945152283,,1.332572340965271,,,,,,,,,,,,,
1,949,,0.10335145890712738,,0.0,,0.4610300660133362,,0.2817597985267639,,0.3207216262817383,,,0.34508800506591797,0.16917917132377625,,0.06062726676464081,,0.7049530744552612,,0.3961200416088104,,0.2817597985267639,,1.4214153289794922,,,,,,,,,,,,,
1,959,,0.11528638005256653,,0.0,,0.48419952392578125,,0.11023768782615662,,0.3079622685909271,,,0.34920400381088257,0.1907361000776291,,0.06063248962163925,,0.7780004739761353,,0.2551480531692505,,0.11023768782615662,,1.3257036209106445,,,,,,,,,,,,,
1,969,,0.10343664884567261,,0.0,,0.4797406792640686,,0.19559770822525024,,0.3354882597923279,,,0.3500868082046509,0.15873590111732483,,0.054664935916662216,,0.6504820585250854,,0.34985125064849854,,0.19559770822525024,,1.3390421867370605,,,,,,,,,,,,,
1,979,,0.10548784583806992,,0.0,,0.48287567496299744,,0.17272254824638367,,0.2695425748825073,,,0.35222089290618896,0.1884474754333496,,0.051334500312805176,,0.7253692150115967,,0.30982688069343567,,0.17272254824638367,,1.3289138078689575,,,,,,,,,,,,,
1,989,,0.11325374245643616,,0.0,,0.4828461706638336,,0.26234012842178345,,0.29971012473106384,,,0.3618031442165375,0.14405134320259094,,0.11736124753952026,,0.6773900985717773,,0.44408631324768066,,0.26234012842178345,,1.4514210224151611,,,,,,,,,,,,,
