epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_vae_total,val/loss_total
0,129,,0.24339300394058228,,0.0,,0.6007838845252991,,0.36880531907081604,,0.5115320682525635,,,1.3685224056243896,0.673889696598053,,0.20417413115501404,,2.461897134780884,,0.36880531907081604,,3.216498851776123,,,,,,,,,,,,
0,139,,0.20688451826572418,,0.0,,0.6009179353713989,,0.32499203085899353,,0.47463300824165344,,,1.2732915878295898,0.5938128232955933,,0.11918650567531586,,2.858316421508789,,0.32499203085899353,,3.226017475128174,,,,,,,,,,,,
0,149,,0.19212663173675537,,0.0,,0.6556304097175598,,0.2715945541858673,,0.43880176544189453,,,1.269819736480713,0.38332119584083557,,0.1114344447851181,,2.1586737632751465,,0.2715945541858673,,2.740701198577881,,,,,,,,,,,,
0,159,,0.20907160639762878,,0.0,,0.5800316333770752,,0.30609238147735596,,0.4392390847206116,,,0.8262016177177429,0.3854082226753235,,0.11813001334667206,,2.0849862098693848,,0.30609238147735596,,2.4745802879333496,,,,,,,,,,,,
0,169,,0.1866741180419922,,0.0,,0.5847461819648743,,0.44811394810676575,,0.4340195059776306,,,0.9681982398033142,0.44891801476478577,,0.11606057733297348,,2.1586666107177734,,0.44811394810676575,,2.672698497772217,,,,,,,,,,,,
0,179,,0.17934522032737732,,0.0,,0.5555866360664368,,0.2742769122123718,,0.43147456645965576,,,1.0105730295181274,0.348871648311615,,0.12035951018333435,,2.098275661468506,,0.2742769122123718,,2.5093815326690674,,,,,,,,,,,,
0,189,,0.1747155785560608,,0.0,,0.5526437163352966,,0.2353823184967041,,0.43636322021484375,,,1.0808799266815186,0.4928434491157532,,0.11681514233350754,,1.7303929328918457,,0.2353823184967041,,2.410017967224121,,,,,,,,,,,,
0,199,,0.1855010688304901,,0.0,,0.5507944226264954,,0.2244584858417511,,0.37156835198402405,,,0.7976340651512146,0.30002740025520325,,0.08194193243980408,,1.871642827987671,,0.2244584858417511,,2.191784143447876,,,,,,,,,,,,
0,209,,0.14467112720012665,,0.0,,0.55625981092453,,0.28523802757263184,,0.38921642303466797,,,0.7144485116004944,0.2642778754234314,,0.10250678658485413,,1.9148340225219727,,0.28523802757263184,,2.1857264041900635,,,,,,,,,,,,
0,219,,0.14626961946487427,,0.0,,0.6270458698272705,,0.33832454681396484,,0.34570544958114624,,,0.6574389934539795,0.39857548475265503,,0.07564865052700043,,2.00986647605896,,0.33832454681396484,,2.2994375228881836,,,,,,,,,,,,
0,229,,0.14651919901371002,,0.0,,0.5574975609779358,,0.20894604921340942,,0.4075050950050354,,,0.6370394825935364,0.2352115958929062,,0.09123663604259491,,1.6153297424316406,,0.20894604921340942,,1.949642539024353,,,,,,,,,,,,
0,239,,0.13843533396720886,,0.0,,0.5417322516441345,,0.26392877101898193,,0.36557120084762573,,,0.6472892165184021,0.33310627937316895,,0.07905507832765579,,1.386843204498291,,0.26392877101898193,,1.8779808282852173,,,,,,,,,,,,
0,249,,0.14191347360610962,,0.0,,0.5521016120910645,,0.2486383616924286,,0.42093053460121155,,,0.680625319480896,0.43302208185195923,,0.09285983443260193,,1.6565073728561401,,0.2486383616924286,,2.1132993698120117,,,,,,,,,,,,
0,259,,0.11792940646409988,,0.0,,0.5509350895881653,,0.21033284068107605,,0.31810158491134644,,,0.5641652941703796,0.31855809688568115,,0.04691892862319946,,1.5853773355484009,,0.21033284068107605,,1.8561593294143677,,,,,,,,,,,,
0,269,,0.14345236122608185,,0.0,,0.5335317254066467,,0.2973267734050751,,0.3574639558792114,,,0.5130494832992554,0.3132484257221222,,0.07678715139627457,,1.7893729209899902,,0.2973267734050751,,2.0121164321899414,,,,,,,,,,,,
0,279,,0.1465815305709839,,0.0,,0.5402344465255737,,0.33858752250671387,,0.3669724464416504,,,0.652867317199707,0.37717047333717346,,0.08066920936107635,,1.6817233562469482,,0.33858752250671387,,2.0924031734466553,,,,,,,,,,,,
0,289,,0.13426607847213745,,0.0,,0.534996509552002,,0.2487667053937912,,0.3918832242488861,,,0.49825283885002136,0.37838998436927795,,0.0695813000202179,,1.7202908992767334,,0.2487667053937912,,1.9882137775421143,,,,,,,,,,,,
0,299,,0.1458791345357895,,0.0,,0.544012188911438,,0.3238304853439331,,0.3898201286792755,,,0.643910825252533,0.27330291271209717,,0.0744459331035614,,1.4854621887207031,,0.3238304853439331,,1.9403316974639893,,,,,,,,,,,,
0,309,,0.13319838047027588,,0.0,,0.528073251247406,,0.14182668924331665,,0.3341849148273468,,,0.4087216556072235,0.17945735156536102,,0.08045662939548492,,1.6081055402755737,,0.14182668924331665,,1.7070122957229614,,,,,,,,,,,,
0,319,,0.12421663105487823,,0.0,,0.5319039225578308,,0.24284839630126953,,0.2964673340320587,,,0.4494297206401825,0.2511696517467499,,0.057473793625831604,,1.326021432876587,,0.24284839630126953,,1.6397655010223389,,,,,,,,,,,,
0,329,,0.12843382358551025,,0.0,,0.5392531156539917,,0.22686883807182312,,0.2923673689365387,,,0.4193281829357147,0.25509920716285706,,0.07416031509637833,,1.480555534362793,,0.22686883807182312,,1.7080333232879639,,,,,,,,,,,,
0,339,,0.1502298265695572,,0.0,,0.5298339128494263,,0.25429055094718933,,0.3518831133842468,,,0.44125813245773315,0.28647345304489136,,0.07100355625152588,,1.343503713607788,,0.25429055094718933,,1.714238166809082,,,,,,,,,,,,
0,349,,0.12292870134115219,,0.0,,0.5424471497535706,,0.27576273679733276,,0.3553866744041443,,,0.45048099756240845,0.2902539074420929,,0.09293033182621002,,1.3333170413970947,,0.27576273679733276,,1.7317537069320679,,,,,,,,,,,,
0,359,,0.1436535120010376,,0.0,,0.5240467190742493,,0.28218334913253784,,0.2908736765384674,,,0.3894299268722534,0.22951319813728333,,0.05592907965183258,,1.240447759628296,,0.28218334913253784,,1.5780386924743652,,,,,,,,,,,,
0,369,,0.12385990470647812,,0.0,,0.5417024493217468,,0.3140105605125427,,0.4226003587245941,,,0.5085812211036682,0.3697369694709778,,0.06846746057271957,,1.2442359924316406,,0.3140105605125427,,1.7965973615646362,,,,,,,,,,,,
0,379,,0.10493607819080353,,0.0,,0.514033317565918,,0.20173990726470947,,0.33611828088760376,,,0.4549238979816437,0.198240727186203,,0.0757434219121933,,1.2723909616470337,,0.20173990726470947,,1.5790632963180542,,,,,,,,,,,,
0,389,,0.12708275020122528,,0.0,,0.5337515473365784,,0.2701722979545593,,0.3342535197734833,,,0.4161246120929718,0.210951566696167,,0.056477632373571396,,1.229324221611023,,0.2701722979545593,,1.5890690088272095,,,,,,,,,,,,
0,399,,0.11691238731145859,,0.0,,0.5259891748428345,,0.12910982966423035,,0.3064699172973633,,,0.4019339680671692,0.20426353812217712,,0.06683710962533951,,1.4908995628356934,,0.12910982966423035,,1.621207594871521,,,,,,,,,,,,
0,409,,0.09573633968830109,,0.0,,0.5237017273902893,,0.1658858358860016,,0.31593385338783264,,,0.539031445980072,0.3134113848209381,,0.07774870097637177,,1.2053987979888916,,0.1658858358860016,,1.6184241771697998,,,,,,,,,,,,
0,419,,0.1309167742729187,,0.0,,0.5164003968238831,,0.17414891719818115,,0.31108975410461426,,,0.36903104186058044,0.3177940547466278,,0.07109316438436508,,1.3688229322433472,,0.17414891719818115,,1.6296484470367432,,,,,,,,,,,,
0,429,,0.11752946674823761,,0.0,,0.5228226184844971,,0.21098527312278748,,0.31714779138565063,,,0.4256758987903595,0.2980467677116394,,0.049282725900411606,,1.4833729267120361,,0.21098527312278748,,1.7124316692352295,,,,,,,,,,,,
0,439,,0.134499654173851,,0.0,,0.5478627681732178,,0.24318046867847443,,0.29924002289772034,,,0.38286179304122925,0.4154302179813385,,0.09672781080007553,,1.1448109149932861,,0.24318046867847443,,1.6323069334030151,,,,,,,,,,,,
0,449,,0.11583434790372849,,0.0,,0.5117791891098022,,0.29313844442367554,,0.3345603942871094,,,0.3931145966053009,0.3501123785972595,,0.06558510661125183,,1.0908502340316772,,0.29313844442367554,,1.5774873495101929,,,,,,,,,,,,
0,459,,0.12277186661958694,,0.0,,0.5185497999191284,,0.28751662373542786,,0.33642667531967163,,,0.44383707642555237,0.19601406157016754,,0.04880916699767113,,1.1440021991729736,,0.28751662373542786,,1.5489637851715088,,,,,,,,,,,,
0,469,,0.11304483562707901,,0.0,,0.5161559581756592,,0.23253586888313293,,0.36673814058303833,,,0.38730502128601074,0.23749181628227234,,0.06687933951616287,,1.2049438953399658,,0.23253586888313293,,1.5625474452972412,,,,,,,,,,,,
0,479,,0.10913673043251038,,0.0,,0.5066567063331604,,0.24564102292060852,,0.33070629835128784,,,0.430915892124176,0.2940961718559265,,0.08387009799480438,,0.9550572633743286,,0.24564102292060852,,1.478040099143982,,,,,,,,,,,,
0,489,,0.14314645528793335,,0.0,,0.5044642090797424,,0.2094046175479889,,0.29283347725868225,,,0.40623876452445984,0.2454952597618103,,0.06352488696575165,,1.4786968231201172,,0.2094046175479889,,1.6719024181365967,,,,,,,,,,,,
0,499,,0.1378980576992035,,0.0,,0.5215306878089905,,0.13596665859222412,,0.2951468229293823,,,0.38095036149024963,0.2631586790084839,,0.06400325894355774,,1.0398849248886108,,0.13596665859222412,,1.4192698001861572,,,,,,,,,,,,
0,509,,0.1265656054019928,,0.0,,0.5055845975875854,,0.23145806789398193,,0.31894659996032715,,,0.3885822892189026,0.3270348608493805,,0.06951436400413513,,0.8973510265350342,,0.23145806789398193,,1.432518720626831,,,,,,,,,,,,
0,519,,0.10950447618961334,,0.0,,0.49760255217552185,,0.1850433647632599,,0.25194475054740906,,,0.35805854201316833,0.2544289231300354,,0.0587068572640419,,0.825225830078125,,0.1850433647632599,,1.270257592201233,,,,,,,,,,,,
0,529,,0.11475054919719696,,0.0,,0.5267456769943237,,0.204938143491745,,0.3141983449459076,,,0.39327919483184814,0.2788822054862976,,0.054532211273908615,,0.9039928317070007,,0.204938143491745,,1.3956596851348877,,,,,,,,,,,,
0,539,,0.1042957603931427,,0.0,,0.5058978199958801,,0.20546653866767883,,0.2954298257827759,,,0.43122023344039917,0.1571894884109497,,0.056567735970020294,,1.0685169696807861,,0.20546653866767883,,1.4122921228408813,,,,,,,,,,,,
0,549,,0.101732537150383,,0.0,,0.49903494119644165,,0.14922817051410675,,0.32598045468330383,,,0.34955644607543945,0.2662550210952759,,0.05032018944621086,,0.8604850769042969,,0.14922817051410675,,1.301296353340149,,,,,,,,,,,,
0,559,,0.12523715198040009,,0.0,,0.5028761029243469,,0.2140900194644928,,0.30337297916412354,,,0.45550334453582764,0.2542555034160614,,0.044349513947963715,,0.9134165048599243,,0.2140900194644928,,1.406550645828247,,,,,,,,,,,,
0,569,,0.09284482151269913,,0.0,,0.4981207549571991,,0.15808917582035065,,0.247316375374794,,,0.3613768219947815,0.3348930776119232,,0.049701690673828125,,0.7799229621887207,,0.15808917582035065,,1.261132836341858,,,,,,,,,,,,
0,579,,0.11561562120914459,,0.0,,0.5005062222480774,,0.13652382791042328,,0.3462456464767456,,,0.37867867946624756,0.2139497846364975,,0.052374981343746185,,0.964013397693634,,0.13652382791042328,,1.3539540767669678,,,,,,,,,,,,
0,589,,0.1221943274140358,,0.0,,0.4892582297325134,,0.1778174340724945,,0.25971168279647827,,,0.3525427281856537,0.2906259596347809,,0.05945214629173279,,0.7357397079467773,,0.1778174340724945,,1.2436710596084595,,,,,,,,,,,,
0,599,,0.11127781867980957,,0.0,,0.49994492530822754,,0.16218774020671844,,0.32529717683792114,,,0.3740426003932953,0.33096835017204285,,0.053594984114170074,,0.8043391108512878,,0.16218774020671844,,1.3308262825012207,,,,,,,,,,,,
0,609,,0.12790009379386902,,0.0,,0.5132148861885071,,0.25741344690322876,,0.2710579037666321,,,0.5246487259864807,0.14081887900829315,,0.05548020824790001,,0.8779453039169312,,0.25741344690322876,,1.384239673614502,,,,,,,,,,,,
0,619,,0.11146120727062225,,0.0,,0.4886147975921631,,0.1967533379793167,,0.3190988004207611,,,0.3823509216308594,0.2911840081214905,,0.055896203964948654,,0.7611416578292847,,0.1967533379793167,,1.3032504320144653,,,,,,,,,,,,
0,629,,0.11021304130554199,,0.0,,0.49652600288391113,,0.267595112323761,,0.2537716031074524,,,0.39202427864074707,0.1641642451286316,,0.04814041778445244,,0.8120249509811401,,0.267595112323761,,1.272229790687561,,,,,,,,,,,,
0,639,,0.09639011323451996,,0.0,,0.49831467866897583,,0.19544260203838348,,0.33351609110832214,,,0.3947455585002899,0.125020369887352,,0.04717247188091278,,0.7934842705726624,,0.19544260203838348,,1.2420430183410645,,,,,,,,,,,,
0,649,,0.11623729020357132,,0.0,,0.4871775805950165,,0.2854117751121521,,0.25617682933807373,,,0.35382360219955444,0.41281601786613464,,0.06564565747976303,,0.9277759194374084,,0.2854117751121521,,1.4525322914123535,,,,,,,,,,,,
0,659,,0.10947020351886749,,0.0,,0.49200984835624695,,0.16706949472427368,,0.2624455392360687,,,0.34466299414634705,0.23171725869178772,,0.07411183416843414,,0.8100441098213196,,0.16706949472427368,,1.2457656860351562,,,,,,,,,,,,
0,669,,0.1147662103176117,,0.0,,0.49754488468170166,,0.2505646049976349,,0.2974552512168884,,,0.38999879360198975,0.16922931373119354,,0.03479226306080818,,0.6350352168083191,,0.2505646049976349,,1.1946932077407837,,,,,,,,,,,,
0,679,,0.12379151582717896,,0.0,,0.48875418305397034,,0.09926682710647583,,0.3092065453529358,,,0.3643116354942322,0.22781650722026825,,0.055992644280195236,,0.7266023755073547,,0.09926682710647583,,1.1978710889816284,,,,,,,,,,,,
0,689,,0.1275261640548706,,0.0,,0.4884243309497833,,0.13024939596652985,,0.3073200583457947,,,0.32303428649902344,0.16185438632965088,,0.09698505699634552,,0.6730234026908875,,0.13024939596652985,,1.1542086601257324,,,,,,,,,,,,
0,699,,0.11503013968467712,,0.0,,0.4805041253566742,,0.14626872539520264,,0.2795718312263489,,,0.39319542050361633,0.19692057371139526,,0.05042809247970581,,0.6182228326797485,,0.14626872539520264,,1.140070915222168,,,,,,,,,,,,
0,709,,0.09565097838640213,,0.0,,0.4858471155166626,,0.19355517625808716,,0.2710525393486023,,,0.30132007598876953,0.13550177216529846,,0.03786391019821167,,0.6742420196533203,,0.19355517625808716,,1.0975167751312256,,,,,,,,,,,,
0,719,,0.12029395252466202,,0.0,,0.4907068908214569,,0.2994444966316223,,0.25216782093048096,,,0.33878612518310547,0.20018266141414642,,0.03796955198049545,,0.6427740454673767,,0.2994444966316223,,1.1911627054214478,,,,,,,,,,,,
0,729,,0.09411056339740753,,0.0,,0.4868146777153015,,0.1734297275543213,,0.3184536397457123,,,0.3402288556098938,0.2332579344511032,,0.046084191650152206,,0.5969040989875793,,0.1734297275543213,,1.1446418762207031,,,,,,,,,,,,
0,739,,0.14191770553588867,,0.0,,0.48055991530418396,,0.1599704623222351,,0.2750495672225952,,,0.30794429779052734,0.16231074929237366,,0.051875513046979904,,0.6349435448646545,,0.1599704623222351,,1.107285737991333,,,,,,,,,,,,
0,749,,0.10770796239376068,,0.0,,0.48820436000823975,,0.1173110157251358,,0.2782832682132721,,,0.31611520051956177,0.14683416485786438,,0.04989723488688469,,0.621414065361023,,0.1173110157251358,,1.0628836154937744,,,,,,,,,,,,
0,759,,0.12813495099544525,,0.0,,0.48702722787857056,,0.11489226669073105,,0.29195114970207214,,,0.3240080773830414,0.16069044172763824,,0.0616689994931221,,0.5137683153152466,,0.11489226669073105,,1.0410706996917725,,,,,,,,,,,,
0,769,,0.10663221776485443,,0.0,,0.48114725947380066,,0.12259463220834732,,0.30564767122268677,,,0.33079180121421814,0.39564502239227295,,0.041378315538167953,,0.5901342630386353,,0.12259463220834732,,1.1869856119155884,,,,,,,,,,,,
0,779,,0.11949461698532104,,0.0,,0.4858398735523224,,0.1991092413663864,,0.31120166182518005,,,0.35842838883399963,0.11812546849250793,,0.06413047015666962,,0.7888336181640625,,0.1991092413663864,,1.2225817441940308,,,,,,,,,,,,
0,789,,0.10090874135494232,,0.0,,0.47472864389419556,,0.21286876499652863,,0.3386440873146057,,,0.388940691947937,0.179988294839859,,0.03762148320674896,,0.5596235394477844,,0.21286876499652863,,1.1466621160507202,,,,,,,,,,,,
0,799,,0.12274402379989624,,0.0,,0.4861052334308624,,0.24729308485984802,,0.27769735455513,,,0.40991148352622986,0.1122453585267067,,0.04604975879192352,,0.621222972869873,,0.24729308485984802,,1.1616345643997192,,,,,,,,,,,,
0,809,,0.10905292630195618,,0.0,,0.483408123254776,,0.08627530187368393,,0.28302180767059326,,,0.33222225308418274,0.14424988627433777,,0.04877591133117676,,0.5089361071586609,,0.08627530187368393,,0.9979711771011353,,,,,,,,,,,,
0,819,,0.09863802790641785,,0.0,,0.46798089146614075,,0.16656474769115448,,0.33186882734298706,,,0.3936612010002136,0.14836373925209045,,0.03551372140645981,,0.5356631875038147,,0.16656474769115448,,1.0891271829605103,,,,,,,,,,,,
0,829,,0.10707846283912659,,0.0,,0.4832470118999481,,0.13583889603614807,,0.2647745907306671,,,0.3230992257595062,0.14727060496807098,,0.04005679488182068,,0.5120052099227905,,0.13583889603614807,,1.0066853761672974,,,,,,,,,,,,
0,839,,0.10086460411548615,,0.0,,0.4806605279445648,,0.1742217242717743,,0.31008464097976685,,,0.3414286971092224,0.14513368904590607,,0.05533800646662712,,0.5189705491065979,,0.1742217242717743,,1.0633512735366821,,,,,,,,,,,,
0,844,,,,,,,,,,,,,,,,,,,,,,,,0.12057726830244064,0.0,0.4914712607860565,0.4898747503757477,0.2639599144458771,0.2778781056404114,0.29096734523773193,0.05951114743947983,0.4177226424217224,0.4898747503757477,1.2059814929962158
0,844,0.14892539381980896,,0.0,,0.5916056632995605,,0.25027844309806824,,0.3567187488079071,,0.33807453513145447,0.9392390847206116,,,0.08567273616790771,,1.5724267959594727,,0.25027844309806824,,2.141470193862915,,0.2645307779312134,,,,,,,,,,,
1,849,,0.11113937199115753,,0.0,,0.48070278763771057,,0.16373202204704285,,0.29995009303092957,,,0.3237329125404358,0.1226024255156517,,0.03665435314178467,,0.43677419424057007,,0.16373202204704285,,0.9876441955566406,,,,,,,,,,,,
1,859,,0.1036430299282074,,0.0,,0.4747045636177063,,0.12577714025974274,,0.2653551697731018,,,0.3147099018096924,0.20193810760974884,,0.048882052302360535,,0.49101340770721436,,0.12577714025974274,,1.0130116939544678,,,,,,,,,,,,
1,869,,0.09508610516786575,,0.0,,0.4743359684944153,,0.1537947952747345,,0.2660883665084839,,,0.3170357346534729,0.13456498086452484,,0.05136236548423767,,0.41219058632850647,,0.1537947952747345,,0.9522294998168945,,,,,,,,,,,,
1,879,,0.1105666533112526,,0.0,,0.4796195328235626,,0.20577064156532288,,0.2962879538536072,,,0.32880181074142456,0.19791021943092346,,0.04440053552389145,,0.46075934171676636,,0.20577064156532288,,1.0620583295822144,,,,,,,,,,,,
1,889,,0.08789749443531036,,0.0,,0.46467334032058716,,0.1939302682876587,,0.24682705104351044,,,0.37910518050193787,0.2906555235385895,,0.03743138164281845,,0.4490468502044678,,0.1939302682876587,,1.074783444404602,,,,,,,,,,,,
1,899,,0.10295183956623077,,0.0,,0.4885125756263733,,0.14458803832530975,,0.2538796067237854,,,0.3348691165447235,0.25108444690704346,,0.051393456757068634,,0.4836893081665039,,0.14458803832530975,,1.0554841756820679,,,,,,,,,,,,
1,909,,0.09475772082805634,,0.0,,0.4703461229801178,,0.12335972487926483,,0.25272709131240845,,,0.3169667422771454,0.1300768256187439,,0.04928838461637497,,0.37487655878067017,,0.12335972487926483,,0.90619957447052,,,,,,,,,,,,
1,919,,0.09349313378334045,,0.0,,0.48543640971183777,,0.12236443907022476,,0.2520773410797119,,,0.30907905101776123,0.07561469078063965,,0.05195024609565735,,0.4313965439796448,,0.12236443907022476,,0.9107058644294739,,,,,,,,,,,,
1,929,,0.10086706280708313,,0.0,,0.4744533896446228,,0.1199842095375061,,0.25488752126693726,,,0.2816012501716614,0.09976229071617126,,0.042573921382427216,,0.4100458025932312,,0.1199842095375061,,0.8920878171920776,,,,,,,,,,,,
1,939,,0.09424950927495956,,0.0,,0.47011446952819824,,0.07517832517623901,,0.3247605562210083,,,0.34029850363731384,0.14631792902946472,,0.03905559331178665,,0.38489729166030884,,0.07517832517623901,,0.9374361038208008,,,,,,,,,,,,
1,949,,0.08415879309177399,,0.0,,0.47421878576278687,,0.12204629927873611,,0.34792977571487427,,,0.3854430615901947,0.19575148820877075,,0.027985436841845512,,0.43135860562324524,,0.12204629927873611,,1.034446120262146,,,,,,,,,,,,
1,959,,0.10448659956455231,,0.0,,0.46414676308631897,,0.14230692386627197,,0.23766927421092987,,,0.34440046548843384,0.20011770725250244,,0.041832827031612396,,0.35903048515319824,,0.14230692386627197,,0.9469954967498779,,,,,,,,,,,,
1,969,,0.10699492692947388,,0.0,,0.46978724002838135,,0.17368194460868835,,0.26420503854751587,,,0.3278196156024933,0.1722005158662796,,0.042400162667036057,,0.3836742639541626,,0.17368194460868835,,0.9703817963600159,,,,,,,,,,,,
1,979,,0.09428315609693527,,0.0,,0.4625774621963501,,0.14201664924621582,,0.23064424097537994,,,0.31744807958602905,0.14102451503276825,,0.042393844574689865,,0.39231163263320923,,0.14201664924621582,,0.9113497734069824,,,,,,,,,,,,
1,989,,0.1246781200170517,,0.0,,0.4665941298007965,,0.16731266677379608,,0.3245387673377991,,,0.3514225482940674,0.12660613656044006,,0.07372352480888367,,0.4294550120830536,,0.16731266677379608,,1.03216552734375,,,,,,,,,,,,
1,999,,0.09510476142168045,,0.0,,0.4710788428783417,,0.17420747876167297,,0.28555232286453247,,,0.3189102113246918,0.11994703859090805,,0.03414664790034294,,0.38569432497024536,,0.17420747876167297,,0.9423208832740784,,,,,,,,,,,,
1,1009,,0.09017876535654068,,0.0,,0.4808200001716614,,0.1332080364227295,,0.26921457052230835,,,0.3006405532360077,0.10234501212835312,,0.024410922080278397,,0.464184433221817,,0.1332080364227295,,0.9325011968612671,,,,,,,,,,,,
1,1019,,0.09329843521118164,,0.0,,0.46110549569129944,,0.09730936586856842,,0.2529098093509674,,,0.3182903230190277,0.08891408145427704,,0.030669063329696655,,0.36139488220214844,,0.09730936586856842,,0.851945698261261,,,,,,,,,,,,
1,1029,,0.07991227507591248,,0.0,,0.4472290873527527,,0.156104177236557,,0.3758837580680847,,,0.3609577417373657,0.13927960395812988,,0.03484824299812317,,0.38353532552719116,,0.156104177236557,,0.9888750910758972,,,,,,,,,,,,
1,1039,,0.0995897650718689,,0.0,,0.4567757844924927,,0.16714513301849365,,0.2762094736099243,,,0.2976920008659363,0.11553514003753662,,0.04225672408938408,,0.38250812888145447,,0.16714513301849365,,0.9188560247421265,,,,,,,,,,,,
1,1049,,0.10740865021944046,,0.0,,0.4706978499889374,,0.05844223499298096,,0.32311394810676575,,,0.3389908969402313,0.15456357598304749,,0.03084820881485939,,0.3749288320541382,,0.05844223499298096,,0.9294971227645874,,,,,,,,,,,,
1,1059,,0.07604698091745377,,0.0,,0.45728039741516113,,0.08166752010583878,,0.2556951642036438,,,0.31405532360076904,0.17066113650798798,,0.04885553568601608,,0.34593138098716736,,0.08166752010583878,,0.8750967383384705,,,,,,,,,,,,
1,1069,,0.1122126653790474,,0.0,,0.47577962279319763,,0.21899308264255524,,0.2657288908958435,,,0.345609188079834,0.09803109616041183,,0.03968155384063721,,0.3765762448310852,,0.21899308264255524,,0.9663061499595642,,,,,,,,,,,,
1,1079,,0.08027006685733795,,0.0,,0.446334570646286,,0.14643917977809906,,0.2846790552139282,,,0.3436552584171295,0.1401507556438446,,0.030365969985723495,,0.3399493992328644,,0.14643917977809906,,0.9059221148490906,,,,,,,,,,,,
