epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_depth_anchor_epoch,train/L_depth_anchor_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_depth_anchor,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.31502565741539,,0.09595970064401627,,0.3675597310066223,,0.0,,1.1372771263122559,,1.0,,0.5704713463783264,,,0.0,0.0,,0.03975513204932213,,198.93136596679688,,4.6680755615234375,,16.365821838378906,,,1.0812962055206299,,1.0,,11.347713470458984,,,,,,,,,,,,,,,,,,
0,19,,0.13588961958885193,,0.07430709898471832,,0.29337430000305176,,0.0,,1.1777167320251465,,1.0,,0.4227769672870636,,,0.0,0.0,,0.008572854101657867,,190.49490356445312,,3.8133487701416016,,7.150908470153809,,,1.0785667896270752,,1.0,,6.209709167480469,,,,,,,,,,,,,,,,,,
0,29,,0.08621403574943542,,0.03531336039304733,,0.2065584659576416,,0.0,,1.2350564002990723,,1.0,,0.3656381368637085,,,0.0,0.0,,0.0018829874461516738,,203.19680786132812,,3.4340219497680664,,2.6811985969543457,,,1.0172574520111084,,1.0,,3.7574994564056396,,,,,,,,,,,,,,,,,,
0,39,,0.08265054225921631,,0.011186337098479271,,0.17518705129623413,,0.0,,0.833214521408081,,1.0,,0.34693601727485657,,,0.0,0.0,,0.0006729222950525582,,196.50071716308594,,2.610690116882324,,3.197808027267456,,,1.1202051639556885,,1.0,,3.385629653930664,,,,,,,,,,,,,,,,,,
0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25557005405426025,0.09076303243637085,0.19719479978084564,0.0,1.2910516262054443,1.0,0.3493174910545349,0.0,0.0,0.000803160248324275,197.36431884765625,2.1588521003723145,7.929206371307373,1.1111451387405396,1.9685113430023193,1.0,5.882842063903809
0,39,0.1741916835308075,,0.11945172399282455,,0.2833738923072815,,0.0,,2.4590885639190674,,1.0,,0.468676894903183,,0.0,0.0,,,0.021157948300242424,,201.0952911376953,,6.501206874847412,,12.544407844543457,,1.0906848907470703,2.0049846172332764,,1.0,,10.938090324401855,,0.34643206000328064,,,,,,,,,,,,,,,,,
1,49,,0.07923027873039246,,0.03380845859646797,,0.1470913589000702,,0.0,,0.7484124898910522,,1.0,,0.32804879546165466,,,0.0,0.0,,6.532068800879642e-05,,201.20724487304688,,2.6149444580078125,,4.621543884277344,,,1.0694050788879395,,1.0,,4.063711643218994,,,,,,,,,,,,,,,,,,
1,59,,0.06593789160251617,,0.03630081191658974,,0.13677462935447693,,0.0,,0.7243756055831909,,1.0,,0.3265720307826996,,,0.0,0.0,,3.5110566386720166e-05,,204.36865234375,,2.413403034210205,,1.284802794456482,,,1.141509771347046,,1.0,,2.2761051654815674,,,,,,,,,,,,,,,,,,
1,69,,0.05901892110705376,,0.09202048182487488,,0.11174394190311432,,0.0,,0.6536133289337158,,1.0,,0.32668906450271606,,,0.0,0.0,,4.474487650441006e-05,,209.25787353515625,,2.0103707313537598,,1.8613488674163818,,,1.1007707118988037,,1.0,,2.3493831157684326,,,,,,,,,,,,,,,,,,
1,79,,0.045565374195575714,,0.03934326022863388,,0.10459330677986145,,0.0,,0.6283974051475525,,1.0,,0.3381550908088684,,,0.0,0.0,,0.00029226651531644166,,200.65606689453125,,1.9222493171691895,,1.4873759746551514,,,1.0683135986328125,,1.0,,2.072071075439453,,,,,,,,,,,,,,,,,,
1,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04537322744727135,0.044237036257982254,0.1062237024307251,0.0,0.5745111107826233,1.0,0.34200599789619446,0.0,0.0,0.00048542290460318327,196.77093505859375,1.3557816743850708,1.343302845954895,1.1750833988189697,1.9801921844482422,1.0,1.6924679279327393
1,79,0.06701131165027618,,0.051495857536792755,,0.12883242964744568,,0.0,,0.741853654384613,,1.0,,0.32989051938056946,,0.0,0.0,,,0.0001402763882651925,,201.50131225585938,,2.283113718032837,,2.3487298488616943,,1.1140391826629639,2.0166923999786377,,1.0,,2.7590560913085938,,0.23427975177764893,,,,,,,,,,,,,,,,,
2,89,,0.04680176079273224,,0.06885114312171936,,0.10208702832460403,,0.0,,0.6262264251708984,,1.0,,0.34195470809936523,,,0.0,0.0,,0.0004213096108287573,,205.2742919921875,,1.6825356483459473,,1.5517547130584717,,,1.2080464363098145,,1.0,,1.9985042810440063,,,,,,,,,,,,,,,,,,
2,99,,0.05572780221700668,,0.03381575271487236,,0.07837517559528351,,0.0,,0.5638532042503357,,1.0,,0.3199223279953003,,,0.0,0.0,,1.0215375567668161e-07,,196.46017456054688,,1.7186369895935059,,1.8981367349624634,,,1.129366159439087,,1.0,,2.142922878265381,,,,,,,,,,,,,,,,,,
2,109,,0.0657760500907898,,0.04290353134274483,,0.09032377600669861,,0.0,,0.562313437461853,,1.0,,0.3309880197048187,,,0.0,0.0,,8.487141894875094e-05,,199.4395751953125,,1.9908539056777954,,2.6904196739196777,,,1.1021522283554077,,1.0,,2.6852080821990967,,,,,,,,,,,,,,,,,,
2,119,,0.046106308698654175,,0.06532750278711319,,0.09221740812063217,,0.0,,0.5198096036911011,,1.0,,0.3346562385559082,,,0.0,0.0,,0.0001291015069000423,,205.7469940185547,,1.6665180921554565,,0.7964909672737122,,,1.1884396076202393,,1.0,,1.5564124584197998,,,,,,,,,,,,,,,,,,
2,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038264673203229904,0.03563867509365082,0.08339241147041321,0.0,0.455371230840683,1.0,0.33396852016448975,0.0,0.0,0.00019842424080707133,196.10597229003906,1.2038774490356445,1.0472694635391235,1.2105016708374023,1.9866935014724731,1.0,1.3986490964889526
2,119,0.05213957279920578,,0.047683827579021454,,0.09281450510025024,,0.0,,0.5775319337844849,,1.0,,0.33539286255836487,,0.0,0.0,,,0.0002794700558297336,,201.80673217773438,,1.7977039813995361,,1.6113958358764648,,1.1410424709320068,2.0254130363464355,,1.0,,2.0526490211486816,,0.23867961764335632,,,,,,,,,,,,,,,,,
3,129,,0.04555091634392738,,0.04500465840101242,,0.08680420368909836,,0.0,,0.469806432723999,,1.0,,0.3417125642299652,,,0.0,0.0,,0.00034665720886550844,,200.2517547607422,,1.469167709350586,,1.4105714559555054,,,1.1980807781219482,,1.0,,1.728904366493225,,,,,,,,,,,,,,,,,,
3,139,,0.05078807473182678,,0.06437978893518448,,0.06629274785518646,,0.0,,0.4589787721633911,,1.0,,0.332559198141098,,,0.0,0.0,,0.00011341444042045623,,207.25567626953125,,1.3882017135620117,,2.3709428310394287,,,1.130426287651062,,1.0,,2.1733314990997314,,,,,,,,,,,,,,,,,,
3,149,,0.04483472555875778,,0.07711844146251678,,0.07455673813819885,,0.0,,0.4871259331703186,,1.0,,0.33224886655807495,,,0.0,0.0,,8.921781409299001e-05,,201.1312713623047,,1.449808120727539,,1.0993015766143799,,,1.106895923614502,,1.0,,1.586594581604004,,,,,,,,,,,,,,,,,,
3,159,,0.043682754039764404,,0.01548006571829319,,0.06776106357574463,,0.0,,0.47044453024864197,,1.0,,0.3262053430080414,,,0.0,0.0,,2.4583130652899854e-05,,207.8367919921875,,1.2426012754440308,,0.5624718070030212,,,1.1171842813491821,,1.0,,1.1741286516189575,,,,,,,,,,,,,,,,,,
3,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033272188156843185,0.03606364503502846,0.0672786608338356,0.0,0.39684879779815674,1.0,0.3323310911655426,0.0,0.0,0.0001281389413634315,195.8246612548828,0.9912816286087036,0.9296188354492188,1.2511905431747437,1.9939709901809692,1.0,1.2003344297409058
3,159,0.04706951975822449,,0.055163465440273285,,0.0730162113904953,,0.0,,0.48915258049964905,,1.0,,0.33165210485458374,,0.0,0.0,,,0.00014762437785975635,,201.2790985107422,,1.4767764806747437,,1.4285144805908203,,1.166128396987915,2.031852960586548,,1.0,,1.755713701248169,,0.23434293270111084,,,,,,,,,,,,,,,,,
4,169,,0.038865093141794205,,0.08398723602294922,,0.056177541613578796,,0.0,,0.4453926384449005,,1.0,,0.32633286714553833,,,0.0,0.0,,1.4347998330777045e-05,,201.6170654296875,,1.2643053531646729,,0.839748203754425,,,1.1652226448059082,,1.0,,1.3417741060256958,,,,,,,,,,,,,,,,,,
4,179,,0.044609151780605316,,0.03216331824660301,,0.051739372313022614,,0.0,,0.4143759608268738,,1.0,,0.3185870051383972,,,0.0,0.0,,1.0921961802523583e-05,,199.81649780273438,,1.2658207416534424,,1.6307833194732666,,,1.21773099899292,,1.0,,1.699055790901184,,,,,,,,,,,,,,,,,,
4,189,,0.0442388691008091,,0.17759674787521362,,0.05119567736983299,,0.0,,0.3975336253643036,,1.0,,0.34650832414627075,,,0.0,0.0,,0.0005157316918484867,,210.3407440185547,,1.1705846786499023,,1.5632673501968384,,,1.1346700191497803,,1.0,,1.6819881200790405,,,,,,,,,,,,,,,,,,
4,199,,0.04913424700498581,,0.10090825706720352,,0.04953821748495102,,0.0,,0.35167866945266724,,1.0,,0.3249255120754242,,,0.0,0.0,,1.0171415851800703e-05,,203.31723022460938,,1.0649230480194092,,1.3220643997192383,,,1.245131254196167,,1.0,,1.4493132829666138,,,,,,,,,,,,,,,,,,
4,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029661210253834724,0.03641689568758011,0.05270467326045036,0.0,0.34388259053230286,1.0,0.3325820565223694,0.0,0.0,9.681830124463886e-05,196.93487548828125,0.7533066272735596,0.8703996539115906,1.3043358325958252,2.004188299179077,1.0,1.0221524238586426
4,199,0.046512626111507416,,0.06046492978930473,,0.05828440934419632,,0.0,,0.4188910126686096,,1.0,,0.3300919532775879,,0.0,0.0,,,0.00014338750042952597,,201.01437377929688,,1.241304636001587,,1.4689583778381348,,1.1941465139389038,2.051270008087158,,1.0,,1.6239659786224365,,0.2322721779346466,,,,,,,,,,,,,,,,,
5,209,,0.04568652808666229,,0.036973562091588974,,0.05542907118797302,,0.0,,0.38452696800231934,,1.0,,0.3423054814338684,,,0.0,0.0,,0.0003318763629067689,,199.429931640625,,1.0379164218902588,,0.8149813413619995,,,1.699721336364746,,1.0,,1.1657512187957764,,,,,,,,,,,,,,,,,,
5,219,,0.03567652404308319,,0.02151092328131199,,0.05033580958843231,,0.0,,0.38250207901000977,,1.0,,0.33531081676483154,,,0.0,0.0,,0.00012493407120928168,,208.87216186523438,,1.0485389232635498,,1.0509438514709473,,,1.146411418914795,,1.0,,1.2746821641921997,,,,,,,,,,,,,,,,,,
5,229,,0.041570182889699936,,0.0033274355810135603,,0.04538595676422119,,0.0,,0.39740291237831116,,1.0,,0.33671605587005615,,,0.0,0.0,,0.000161239062435925,,195.36373901367188,,0.8900463581085205,,0.7862504124641418,,,1.1747840642929077,,1.0,,1.0639177560806274,,,,,,,,,,,,,,,,,,
5,239,,0.0423802025616169,,0.05630990117788315,,0.04253048449754715,,0.0,,0.35980361700057983,,1.0,,0.33302563428878784,,,0.0,0.0,,8.333705773111433e-05,,196.03628540039062,,0.918494462966919,,1.0621625185012817,,,1.259366750717163,,1.0,,1.2238701581954956,,,,,,,,,,,,,,,,,,
5,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02676519565284252,0.02488015592098236,0.04336433857679367,0.0,0.3123262822628021,1.0,0.3292171359062195,0.0,0.0,6.14951568422839e-05,196.83407592773438,0.6091298460960388,0.81699138879776,1.3596761226654053,2.014408588409424,1.0,0.8994136452674866
5,239,0.04252514988183975,,0.04999749734997749,,0.045968543738126755,,0.0,,0.3795354664325714,,1.0,,0.33027538657188416,,0.0,0.0,,,0.00013226525334175676,,201.66238403320312,,1.0141527652740479,,1.3531144857406616,,1.2323540449142456,2.049132823944092,,1.0,,1.424325704574585,,0.23190566897392273,,,,,,,,,,,,,,,,,
6,249,,0.035743944346904755,,0.041804905980825424,,0.038719650357961655,,0.0,,0.3463510274887085,,1.0,,0.34106436371803284,,,0.0,0.0,,0.00031515330192632973,,200.31466674804688,,0.859224796295166,,0.6645041704177856,,,1.3137915134429932,,1.0,,0.9778439998626709,,,,,,,,,,,,,,,,,,
6,259,,0.04493515193462372,,0.0743085965514183,,0.03461591899394989,,0.0,,0.3424978256225586,,1.0,,0.32738712430000305,,,0.0,0.0,,1.0793416549859103e-05,,203.3634490966797,,0.8653062582015991,,1.5451427698135376,,,1.1759040355682373,,1.0,,1.4395623207092285,,,,,,,,,,,,,,,,,,
6,269,,0.03429052606225014,,0.0384969487786293,,0.038973256945610046,,0.0,,0.3233661353588104,,1.0,,0.33238011598587036,,,0.0,0.0,,6.423555896617472e-05,,203.4158172607422,,0.702607274055481,,3.5548007488250732,,,1.289821743965149,,1.0,,2.3307104110717773,,,,,,,,,,,,,,,,,,
6,279,,0.04377268627285957,,0.05587324872612953,,0.0327804796397686,,0.0,,0.31410765647888184,,1.0,,0.3094099760055542,,,0.0,0.0,,0.00017900661623571068,,198.5439453125,,0.7017946839332581,,1.1483566761016846,,,1.3176450729370117,,1.0,,1.1353199481964111,,,,,,,,,,,,,,,,,,
6,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024309713393449783,0.03902572765946388,0.03675107657909393,0.0,0.2891860902309418,1.0,0.33145374059677124,0.0,0.0,0.00011575270036701113,196.2965850830078,0.4814201295375824,0.7333645820617676,1.4157997369766235,2.02447509765625,1.0,0.7873860597610474
6,279,0.04272487014532089,,0.05324868485331535,,0.03958844020962715,,0.0,,0.3375793695449829,,1.0,,0.3278072774410248,,0.0,0.0,,,9.865841275313869e-05,,201.66268920898438,,0.8153266906738281,,1.6291881799697876,,1.2589256763458252,2.0701956748962402,,1.0,,1.4430419206619263,,0.22892233729362488,,,,,,,,,,,,,,,,,
7,289,,0.039567358791828156,,0.0251170564442873,,0.030679138377308846,,0.0,,0.29762110114097595,,1.0,,0.3242121636867523,,,0.0,0.0,,2.8181511879665777e-06,,199.13729858398438,,0.6622066497802734,,1.4090124368667603,,,1.254027009010315,,1.0,,1.2198317050933838,,,,,,,,,,,,,,,,,,
7,299,,0.04111607000231743,,0.056297898292541504,,0.032442837953567505,,0.0,,0.34152576327323914,,1.0,,0.33442580699920654,,,0.0,0.0,,8.816475747153163e-05,,193.938232421875,,0.6388717293739319,,1.0254026651382446,,,1.4375879764556885,,1.0,,1.0548954010009766,,,,,,,,,,,,,,,,,,
7,309,,0.03537172079086304,,0.021081896498799324,,0.029619203880429268,,0.0,,0.3047139048576355,,1.0,,0.33306941390037537,,,0.0,0.0,,8.030739263631403e-05,,196.66842651367188,,0.6586127281188965,,1.0578598976135254,,,1.5519838333129883,,1.0,,1.0418221950531006,,,,,,,,,,,,,,,,,,
7,319,,0.04820551723241806,,0.07635179162025452,,0.032908130437135696,,0.0,,0.29042935371398926,,1.0,,0.33982694149017334,,,0.0,0.0,,0.0002198398724431172,,205.56906127929688,,0.5974256992340088,,3.701885938644409,,,1.3424477577209473,,1.0,,2.3605496883392334,,,,,,,,,,,,,,,,,,
7,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023432062938809395,0.03960495814681053,0.030834781005978584,0.0,0.26938411593437195,1.0,0.3313840627670288,0.0,0.0,0.00011860294034704566,196.62820434570312,0.3647027313709259,0.6862655878067017,1.4907654523849487,2.0385358333587646,1.0,0.6948374509811401
