epoch,step,train/L_cf_derivative_epoch,train/L_cf_derivative_step,train/L_cf_position_epoch,train/L_cf_position_step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_cf_derivative,val/L_cf_position,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_vae_total,val/loss_total
0,9,,1.9008426666259766,,1.9187864065170288,,0.3621194362640381,,0.0,,1.057761311531067,,0.7368600368499756,,0.6164499521255493,,,5.1500244140625,1.7812469005584717,,0.24764081835746765,,3.9339449405670166,,0.7368600368499756,,8.493379592895508,,,,,,,,,,,,,,
0,19,,1.3465862274169922,,1.3204460144042969,,0.35899585485458374,,0.0,,0.6374224424362183,,0.5784186124801636,,0.6366679668426514,,,4.943175792694092,1.4647839069366455,,0.29517680406570435,,5.112369537353516,,0.5784186124801636,,8.044742584228516,,,,,,,,,,,,,,
0,29,,1.319467544555664,,1.3036692142486572,,0.35914546251296997,,0.0,,0.6682217121124268,,0.7181450128555298,,0.6291481256484985,,,5.679294109344482,0.9035280346870422,,0.287921667098999,,4.123039245605469,,0.7181450128555298,,7.628818511962891,,,,,,,,,,,,,,
0,39,,1.0095058679580688,,0.9985459446907043,,0.30157601833343506,,0.0,,0.6528750658035278,,0.5495785474777222,,0.6274232864379883,,,4.610137939453125,0.8498716950416565,,0.31277891993522644,,3.536909580230713,,0.5495785474777222,,6.444332599639893,,,,,,,,,,,,,,
0,49,,0.8984431028366089,,0.8655375242233276,,0.281366765499115,,0.0,,0.6356258392333984,,0.45291322469711304,,0.5891891717910767,,,3.125246286392212,1.4710378646850586,,0.3314721882343292,,3.275027275085449,,0.45291322469711304,,5.720020294189453,,,,,,,,,,,,,,
0,59,,0.7937712669372559,,0.7804211974143982,,0.263904333114624,,0.0,,0.6521778702735901,,0.4320441484451294,,0.5817661285400391,,,3.920501232147217,1.1861628293991089,,0.23317885398864746,,3.3162431716918945,,0.4320441484451294,,5.857388496398926,,,,,,,,,,,,,,
0,69,,0.8056275248527527,,0.8137558102607727,,0.24452561140060425,,0.0,,0.6465320587158203,,0.43117326498031616,,0.5792097449302673,,,3.566441059112549,1.164217233657837,,0.20700716972351074,,3.203847885131836,,0.43117326498031616,,5.619646072387695,,,,,,,,,,,,,,
0,79,,1.1232693195343018,,1.1187446117401123,,0.2946239113807678,,0.0,,0.6426303386688232,,0.5813496112823486,,0.5999103784561157,,,2.7432096004486084,1.2944285869598389,,0.23569051921367645,,3.33845853805542,,0.5813496112823486,,5.693221092224121,,,,,,,,,,,,,,
0,89,,1.0382943153381348,,0.9964903593063354,,0.24000294506549835,,0.0,,0.6439411044120789,,0.5075373649597168,,0.5694723129272461,,,2.7490530014038086,1.008428931236267,,0.25080960988998413,,3.1504287719726562,,0.5075373649597168,,5.302558898925781,,,,,,,,,,,,,,
0,99,,0.8633222579956055,,0.8371973037719727,,0.23767854273319244,,0.0,,0.6317539215087891,,0.41518688201904297,,0.5462812185287476,,,2.6950135231018066,0.8303263783454895,,0.1831362098455429,,2.8350558280944824,,0.41518688201904297,,4.81682014465332,,,,,,,,,,,,,,
