epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.2602415382862091,,0.4747646152973175,,0.0,,2.026768207550049,,0.975016713142395,,0.6884359121322632,,,9.807655334472656,0.08018528670072556,,0.025412412360310555,,95.07720184326172,,6.59298038482666,,4.383646488189697,,,19.930660247802734,,0.975016713142395,,6.692000865936279,,,,,,,,,,,,,,,,,
0,19,,0.14411720633506775,,0.48693758249282837,,0.0,,1.2179126739501953,,1.0173916816711426,,0.7039111852645874,,,4.4394636154174805,0.14809812605381012,,0.0017311368137598038,,102.79659271240234,,3.4589896202087402,,2.2037394046783447,,,5.149299144744873,,1.0173916816711426,,3.561938762664795,,,,,,,,,,,,,,,,,
0,29,,0.08200451731681824,,0.19371074438095093,,0.0,,1.2959656715393066,,1.0827018022537231,,0.7521923780441284,,,13.178542137145996,0.19256220757961273,,0.0018750553717836738,,92.83781433105469,,2.476874828338623,,1.6557341814041138,,,3.8052866458892822,,1.0827018022537231,,2.7755980491638184,,,,,,,,,,,,,,,,,
0,39,,0.10133355110883713,,0.16607040166854858,,0.0,,1.014094591140747,,1.1771528720855713,,0.7939749360084534,,,17.24148941040039,0.16850151121616364,,0.0007715295068919659,,71.66606140136719,,2.7565722465515137,,1.438403844833374,,,7.787412643432617,,1.1771528720855713,,2.6721949577331543,,,,,,,,,,,,,,,,,
0,49,,0.10439885407686234,,0.12414290010929108,,0.0,,0.8256179690361023,,1.1133499145507812,,0.8398647308349609,,,12.756311416625977,0.16150282323360443,,2.97342940029921e-05,,82.68486022949219,,1.898838758468628,,1.1533772945404053,,,5.472792625427246,,1.1133499145507812,,2.0035457611083984,,,,,,,,,,,,,,,,,
0,59,,0.08300769329071045,,0.11308657377958298,,0.0,,0.6958792209625244,,1.0127711296081543,,0.7779844999313354,,,15.286844253540039,0.1631937474012375,,9.69408210949041e-05,,83.9959716796875,,1.6974188089370728,,1.0611968040466309,,,5.492537498474121,,1.0127711296081543,,1.7801085710525513,,,,,,,,,,,,,,,,,
0,69,,0.0828772708773613,,0.10059290379285812,,0.0,,0.5670044422149658,,1.0818555355072021,,0.7571923136711121,,,15.177456855773926,0.21357284486293793,,2.4449880584143102e-05,,91.77592468261719,,1.4762427806854248,,0.9329526424407959,,,4.324699401855469,,1.0818555355072021,,1.5396100282669067,,,,,,,,,,,,,,,,,
0,79,,0.09139581024646759,,0.10073097050189972,,0.0,,0.6089705228805542,,1.068315863609314,,0.7239140272140503,,,16.338563919067383,0.16736797988414764,,0.0001240900601260364,,90.9233627319336,,1.2308409214019775,,0.965369462966919,,,11.164412498474121,,1.068315863609314,,1.4584234952926636,,,,,,,,,,,,,,,,,
0,89,,0.0872623473405838,,0.08830973505973816,,0.0,,0.4957711100578308,,1.154729962348938,,0.8304623365402222,,,11.089151382446289,0.19675272703170776,,0.00017273303819820285,,77.08143615722656,,0.9990857839584351,,0.9768114686012268,,,4.445200443267822,,1.154729962348938,,1.288382649421692,,,,,,,,,,,,,,,,,
0,99,,0.0862538069486618,,0.07382229715585709,,0.0,,0.45157650113105774,,1.1435853242874146,,0.8062050938606262,,,14.621554374694824,0.19088222086429596,,1.75932916590682e-06,,81.3938217163086,,0.6997383236885071,,0.8777880668640137,,,5.364224910736084,,1.1435853242874146,,1.0650614500045776,,,,,,,,,,,,,,,,,
