lr-AdamW,step,train_loss_ce,train_loss_mask,train_loss_dice,train_loss_origin,train_loss_axis,train_loss_ce_0,train_loss_mask_0,train_loss_dice_0,train_loss_origin_0,train_loss_axis_0,train_loss_ce_1,train_loss_mask_1,train_loss_dice_1,train_loss_origin_1,train_loss_axis_1,train_loss_ce_2,train_loss_mask_2,train_loss_dice_2,train_loss_origin_2,train_loss_axis_2,train_loss_ce_3,train_loss_mask_3,train_loss_dice_3,train_loss_origin_3,train_loss_axis_3,train_loss_ce_4,train_loss_mask_4,train_loss_dice_4,train_loss_origin_4,train_loss_axis_4,train_loss_ce_5,train_loss_mask_5,train_loss_dice_5,train_loss_origin_5,train_loss_axis_5,train_loss_ce_6,train_loss_mask_6,train_loss_dice_6,train_loss_origin_6,train_loss_axis_6,train_loss_ce_7,train_loss_mask_7,train_loss_dice_7,train_loss_origin_7,train_loss_axis_7,train_loss_ce_8,train_loss_mask_8,train_loss_dice_8,train_loss_origin_8,train_loss_axis_8,train_loss_ce_9,train_loss_mask_9,train_loss_dice_9,train_loss_origin_9,train_loss_axis_9,train_loss_ce_10,train_loss_mask_10,train_loss_dice_10,train_loss_origin_10,train_loss_axis_10,mean_loss_ce,mean_loss_mask,mean_loss_dice,epoch,train_loss_mean,M_ap50,MA_ap50,MO_ap50,MAO_ap50,MAO_ST_ap50,MI_ap50,MIVec_ap50,MIOut_ap50,MIGT_ap50,MIOutGT_ap50,val_mean_box_ap_25,val_mean_box_ap_50,val_translation_val_box_ap_50,val_rotation_val_box_ap_50,val_translation_val_box_ap_25,val_rotation_val_box_ap_25,val_rotation_val_ap,val_rotation_val_ap_50,val_rotation_val_ap_25,val_translation_val_ap,val_translation_val_ap_50,val_translation_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_origin,val_loss_axis,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_origin_0,val_loss_axis_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_origin_1,val_loss_axis_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_origin_2,val_loss_axis_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_origin_3,val_loss_axis_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_origin_4,val_loss_axis_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_origin_5,val_loss_axis_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_origin_6,val_loss_axis_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_origin_7,val_loss_axis_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_origin_8,val_loss_axis_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_origin_9,val_loss_axis_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_origin_10,val_loss_axis_10
,249,0.09242507815361023,0.02663939818739891,0.16022348403930664,0.2168845385313034,0.00248640775680542,1.0852352380752563,0.04068292677402496,0.4471402168273926,0.5339959263801575,0.3002343773841858,0.3590371012687683,0.03765600547194481,0.18043780326843262,0.16425147652626038,0.004206717014312744,0.07659177482128143,0.040217358618974686,0.1794888973236084,0.22202439606189728,0.0029546022415161133,0.08532494306564331,0.025611769407987595,0.1605621576309204,0.1865006983280182,0.007197856903076172,0.07888134568929672,0.028965234756469727,0.1590808629989624,0.21066796779632568,0.002698659896850586,0.08896388858556747,0.027708133682608604,0.15981698036193848,0.20664942264556885,0.007438063621520996,0.11544976383447647,0.03537793084979057,0.17047297954559326,0.22192218899726868,0.003951370716094971,0.10149914771318436,0.025635501369833946,0.1591644287109375,0.18003451824188232,0.005114197731018066,0.07363203912973404,0.027879981324076653,0.1616532802581787,0.2063332498073578,0.0023692846298217773,0.07228841632604599,0.03241841122508049,0.1710672378540039,0.2212558090686798,0.004737973213195801,0.0906592607498169,0.030782684683799744,0.16546320915222168,0.21839141845703125,0.0040711164474487305,0.19333232939243317,0.03163127973675728,0.18954762816429138,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7360239198484284e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.5050932765007019,0.04611680656671524,0.5793447494506836,0.43612247705459595,0.07305805385112762,2.6624386310577393,0.2003072202205658,1.907876968383789,2.0821824073791504,0.49703893065452576,0.7753481268882751,0.10901015251874924,1.2215330600738525,1.1573294401168823,0.10018642991781235,0.3333378732204437,0.11399644613265991,1.0961482524871826,0.8207975029945374,0.08087297528982162,0.7877500057220459,0.05144236981868744,0.7920770049095154,0.5386849641799927,0.10175924003124237,0.5727670192718506,0.0471457839012146,0.7296693921089172,0.3463069498538971,0.06534306704998016,0.3130525052547455,0.07557537406682968,0.8110851049423218,0.6508082747459412,0.07001680135726929,0.4473925530910492,0.06884422898292542,0.713855504989624,0.6524229049682617,0.07276620715856552,0.538150429725647,0.05172475799918175,0.6150555610656738,0.4721424877643585,0.07438671588897705,0.46388351917266846,0.06953135132789612,0.6479363441467285,0.6102262735366821,0.07881038635969162,0.3635161519050598,0.0697198361158371,0.6415277719497681,0.6128619313240051,0.07310287654399872,0.46085378527641296,0.05234010890126228,0.6327465772628784,0.4219324588775635,0.09773773699998856,0.6852986812591553,0.07964619994163513,0.865738034248352,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.721838175411094e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.06674467772245407,0.018177147954702377,0.35175201296806335,0.031372349709272385,0.002155816648155451,1.9210174083709717,0.09856130182743073,1.6080055236816406,0.3952498137950897,0.1839599311351776,0.48006218671798706,0.027629978954792023,0.4772435128688812,0.04019636660814285,0.002094614552333951,0.3468346893787384,0.02338288724422455,0.37863612174987793,0.03437884524464607,0.004046154208481312,0.21507710218429565,0.0182245634496212,0.30461031198501587,0.03254089504480362,0.0029278756119310856,0.10860615968704224,0.021332629024982452,0.32292842864990234,0.03147052973508835,0.0015078544383868575,0.11852169781923294,0.020094366744160652,0.31407639384269714,0.03249035030603409,0.0021122812759131193,0.14987535774707794,0.02271949127316475,0.36059871315956116,0.031893983483314514,0.0028030157554894686,0.11947001516819,0.01899757608771324,0.3397802412509918,0.03317243605852127,0.0032375932205468416,0.0948418602347374,0.01938682794570923,0.3029276132583618,0.030825043097138405,0.0018390537006780505,0.07790496945381165,0.018625987693667412,0.31134656071662903,0.033450063318014145,0.0023841143120080233,0.09538596123456955,0.022617600858211517,0.3436979055404663,0.03131428733468056,0.002785801887512207,0.31619516015052795,0.027479195967316628,0.4513002634048462,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.619369506835938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8100206026547855e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.07861566543579102,0.13101670145988464,0.3875228464603424,0.4986293911933899,0.0042498111724853516,1.9559158086776733,0.41034257411956787,1.7386025190353394,4.8102498054504395,0.05322892591357231,2.1380786895751953,0.4425398111343384,1.7636104822158813,4.770402431488037,0.04512093588709831,0.39297133684158325,0.41695746779441833,1.7325184345245361,4.7629714012146,0.007770204450935125,0.9785215258598328,0.36160197854042053,1.5485056638717651,4.047056674957275,0.008390969596803188,0.8949580788612366,0.389859139919281,1.2645004987716675,2.7950618267059326,0.0053421915508806705,0.8088567852973938,0.3453579545021057,1.1305599212646484,3.1220853328704834,0.002098631812259555,1.588051199913025,0.14638854563236237,0.6765980124473572,1.446421504020691,0.013123161159455776,0.5381006002426147,0.18144449591636658,0.5981065034866333,1.0354372262954712,0.005286812782287598,0.28187891840934753,0.1354759931564331,0.4476853311061859,0.4935987591743469,0.0037553252186626196,0.2976132929325104,0.13601356744766235,0.42956972122192383,0.5523037314414978,0.005512941163033247,0.19419735670089722,0.12413178384304047,0.408845990896225,0.4761117100715637,0.0048882365226745605,0.8456466197967529,0.2684274911880493,1.010552167892456,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.980953013691647e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.2603743076324463,0.019507579505443573,0.48857343196868896,0.2537938058376312,0.18947118520736694,2.486858606338501,0.128317192196846,1.8285112380981445,1.341591238975525,0.5197086334228516,0.4261595904827118,0.04500875622034073,0.9084203243255615,0.44157883524894714,0.18938498198986053,0.3453581929206848,0.05064576119184494,0.8600274920463562,0.47264769673347473,0.31593191623687744,0.285469114780426,0.04295851290225983,0.7232925295829773,0.4775373637676239,0.21334794163703918,0.35751697421073914,0.022189822047948837,0.4775075316429138,0.2545240819454193,0.22514404356479645,0.20548002421855927,0.0596194788813591,0.5497854948043823,0.2660161554813385,0.27985310554504395,0.3721004128456116,0.021986287087202072,0.4921230971813202,0.25535961985588074,0.20265458524227142,0.12493736296892166,0.03003593347966671,0.557889461517334,0.2780654728412628,0.2788279950618744,0.2836432456970215,0.01809067651629448,0.4242568910121918,0.25489258766174316,0.17924019694328308,0.31887730956077576,0.018289366737008095,0.4232839345932007,0.2611885070800781,0.17856374382972717,0.2868726849555969,0.02027108147740364,0.4349710941314697,0.2867529094219208,0.18275019526481628,0.4794706404209137,0.039743371307849884,0.6807202100753784,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
