lr-AdamW,step,train_loss_ce,train_loss_mask,train_loss_dice,train_loss_origin,train_loss_axis,train_loss_ce_0,train_loss_mask_0,train_loss_dice_0,train_loss_origin_0,train_loss_axis_0,train_loss_ce_1,train_loss_mask_1,train_loss_dice_1,train_loss_origin_1,train_loss_axis_1,train_loss_ce_2,train_loss_mask_2,train_loss_dice_2,train_loss_origin_2,train_loss_axis_2,train_loss_ce_3,train_loss_mask_3,train_loss_dice_3,train_loss_origin_3,train_loss_axis_3,train_loss_ce_4,train_loss_mask_4,train_loss_dice_4,train_loss_origin_4,train_loss_axis_4,train_loss_ce_5,train_loss_mask_5,train_loss_dice_5,train_loss_origin_5,train_loss_axis_5,train_loss_ce_6,train_loss_mask_6,train_loss_dice_6,train_loss_origin_6,train_loss_axis_6,train_loss_ce_7,train_loss_mask_7,train_loss_dice_7,train_loss_origin_7,train_loss_axis_7,train_loss_ce_8,train_loss_mask_8,train_loss_dice_8,train_loss_origin_8,train_loss_axis_8,train_loss_ce_9,train_loss_mask_9,train_loss_dice_9,train_loss_origin_9,train_loss_axis_9,train_loss_ce_10,train_loss_mask_10,train_loss_dice_10,train_loss_origin_10,train_loss_axis_10,mean_loss_ce,mean_loss_mask,mean_loss_dice,epoch,train_loss_mean,M_ap50,MA_ap50,MO_ap50,MAO_ap50,MAO_ST_ap50,MI_ap50,MIVec_ap50,MIOut_ap50,MIGT_ap50,MIOutGT_ap50,val_mean_box_ap_25,val_mean_box_ap_50,val_rotation_val_box_ap_50,val_translation_val_box_ap_50,val_rotation_val_box_ap_25,val_translation_val_box_ap_25,val_rotation_val_ap,val_rotation_val_ap_50,val_rotation_val_ap_25,val_translation_val_ap,val_translation_val_ap_50,val_translation_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_origin,val_loss_axis,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_origin_0,val_loss_axis_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_origin_1,val_loss_axis_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_origin_2,val_loss_axis_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_origin_3,val_loss_axis_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_origin_4,val_loss_axis_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_origin_5,val_loss_axis_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_origin_6,val_loss_axis_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_origin_7,val_loss_axis_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_origin_8,val_loss_axis_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_origin_9,val_loss_axis_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_origin_10,val_loss_axis_10
,249,0.5035046339035034,0.07635252922773361,0.8346098065376282,1.299249529838562,0.394217312335968,2.439549684524536,0.21767154335975647,1.8912581205368042,4.350827217102051,0.535236656665802,2.1158366203308105,0.3195670247077942,1.8821260929107666,4.326749801635742,0.5239578485488892,0.7962257862091064,0.17037102580070496,1.7819350957870483,4.251812934875488,0.5142093300819397,0.8860634565353394,0.15425902605056763,1.5982911586761475,4.046780109405518,0.45128151774406433,1.2184840440750122,0.21448689699172974,1.354805588722229,3.194619655609131,0.42974790930747986,1.1947752237319946,0.18241915106773376,1.2861502170562744,3.250009059906006,0.43160295486450195,0.7525400519371033,0.1357041597366333,1.1035895347595215,2.382774829864502,0.43774497509002686,0.31655794382095337,0.14087419211864471,0.9602414965629578,1.8795827627182007,0.4432728588581085,0.43709105253219604,0.08985568583011627,0.9142667055130005,2.287111282348633,0.43789178133010864,0.5416584014892578,0.12267109006643295,0.878793478012085,2.027313470840454,0.451516717672348,0.2393031120300293,0.13051924109458923,0.9382649660110474,1.9330124855041504,0.4479530453681946,0.9534658193588257,0.16289596259593964,1.2853610515594482,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7360239198484284e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.19904881715774536,0.01837863028049469,0.4431924819946289,0.009897073730826378,0.02682405710220337,1.921509027481079,0.17993292212486267,1.6383298635482788,0.06996529549360275,0.5023927092552185,2.1632015705108643,0.3418824076652527,1.6043919324874878,0.05212622880935669,0.7367236018180847,0.7922797799110413,0.02736791782081127,1.1986949443817139,0.010215812362730503,0.22479704022407532,0.43290069699287415,0.04158779978752136,0.9297787547111511,0.010519735515117645,0.2106446474790573,0.2382878065109253,0.053802091628313065,0.7446710467338562,0.010900354944169521,0.19903308153152466,0.2804992198944092,0.02403418719768524,0.6662681698799133,0.010383011773228645,0.15993712842464447,0.2389674037694931,0.022068176418542862,0.5167137980461121,0.00634991517290473,0.10724993050098419,0.14755867421627045,0.024519646540284157,0.6226350665092468,0.010517547838389874,0.0136055713519454,0.20940066874027252,0.020003335550427437,0.44913655519485474,0.01000015065073967,0.015723859891295433,0.1735997051000595,0.02039968967437744,0.43185970187187195,0.010443433187901974,0.012626993469893932,0.23467910289764404,0.02050495520234108,0.4795292317867279,0.010349108837544918,0.005884730722755194,0.5859943628311157,0.06620681285858154,0.8104334473609924,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.721838175411094e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.02920868806540966,0.007520520593971014,0.17233429849147797,0.10022251307964325,0.0009889404755085707,1.9144858121871948,0.149346262216568,1.6147384643554688,3.1217360496520996,0.2966706454753876,0.34995609521865845,0.03773406893014908,0.3756090998649597,0.4234602451324463,0.0016235809307545424,0.38162511587142944,0.02657858282327652,0.3912135064601898,0.06501486897468567,0.0021791558247059584,0.25398847460746765,0.00933476909995079,0.23120808601379395,0.0941457599401474,0.0006787280435673892,0.1264265477657318,0.008819985203444958,0.19931206107139587,0.10646238178014755,0.001043518423102796,0.08768992125988007,0.009353653527796268,0.21294766664505005,0.09870870411396027,0.0020754835568368435,0.06766564399003983,0.008429169654846191,0.20346933603286743,0.09957387298345566,0.0016426444053649902,0.056556131690740585,0.007045815698802471,0.16960649192333221,0.10059072822332382,0.0008553266525268555,0.03809422254562378,0.007944130338728428,0.16927257180213928,0.10098724812269211,0.001394977211020887,0.02528061904013157,0.009047841653227806,0.18867431581020355,0.09824900329113007,0.0022047660313546658,0.058819159865379333,0.008077919483184814,0.1805088222026825,0.09819530695676804,0.00130356359295547,0.2824830412864685,0.024102726951241493,0.34240788221359253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.32391929626465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8100206026547855e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.09665189683437347,0.012679893523454666,0.4671142101287842,0.01737496256828308,0.19071075320243835,2.31925892829895,0.06567549705505371,1.730088710784912,0.27790117263793945,0.854317307472229,0.398446649312973,0.03188098222017288,0.7937039732933044,0.04351393133401871,0.39906999468803406,0.2902272045612335,0.03460143133997917,0.9077980518341064,0.017670294269919395,0.5347340703010559,0.24333536624908447,0.043651875108480453,0.8157817125320435,0.017774470150470734,0.2589912414550781,0.20119212567806244,0.018344057723879814,0.4473641514778137,0.017338842153549194,0.01218494027853012,0.1849738210439682,0.0166008323431015,0.4462997615337372,0.02076067216694355,0.014335960149765015,0.1706658899784088,0.022973306477069855,0.5976014733314514,0.016750939190387726,0.01448415219783783,0.150458425283432,0.019571511074900627,0.5557163953781128,0.017692653462290764,0.015225701034069061,0.11000526696443558,0.013199029490351677,0.3748463988304138,0.01739288680255413,0.013319723308086395,0.10795867443084717,0.012972955591976643,0.37607261538505554,0.01755710504949093,0.01409989595413208,0.0941687673330307,0.016525907441973686,0.4602419137954712,0.016095280647277832,0.01609603315591812,0.36394524574279785,0.025723107159137726,0.6643857955932617,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.980953013691647e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.029092447832226753,0.050571590662002563,0.158547043800354,0.39182019233703613,0.07429908215999603,1.4911917448043823,0.453369677066803,1.5024257898330688,1.6912574768066406,0.2197764664888382,0.3653980493545532,0.05193816497921944,0.2698906660079956,0.5872741937637329,0.06528110802173615,0.2459995150566101,0.06132300943136215,0.25382402539253235,0.40915343165397644,0.06734108924865723,0.11366653442382812,0.04512669891119003,0.162128746509552,0.388194739818573,0.06805837154388428,0.04422602429986,0.04585103690624237,0.15447530150413513,0.38067758083343506,0.07416316866874695,0.03245892748236656,0.04652466997504234,0.1441020667552948,0.377869188785553,0.07393071055412292,0.028988687321543694,0.04603608697652817,0.14370837807655334,0.36128175258636475,0.08643873035907745,0.019394421949982643,0.048180852085351944,0.15305179357528687,0.3763101398944855,0.07846197485923767,0.0331634022295475,0.04673105105757713,0.1473611295223236,0.390000581741333,0.07499773800373077,0.020812757313251495,0.05149785429239273,0.1468498706817627,0.3879788815975189,0.06968308985233307,0.027174795046448708,0.04710672050714493,0.1444016993045807,0.3594663739204407,0.08553960919380188,0.20429727435112,0.08285478502511978,0.2817305326461792,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
