M_ap50,MA_ap50,MO_ap50,MAO_ap50,MAO_ST_ap50,MI_ap50,MIVec_ap50,MIOut_ap50,MIGT_ap50,MIOutGT_ap50,val_mean_box_ap_25,val_mean_box_ap_50,val_translation_val_box_ap_50,val_rotation_val_box_ap_50,val_translation_val_box_ap_25,val_rotation_val_box_ap_25,val_rotation_val_ap,val_rotation_val_ap_50,val_rotation_val_ap_25,val_translation_val_ap,val_translation_val_ap_50,val_translation_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_origin,val_loss_axis,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_origin_0,val_loss_axis_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_origin_1,val_loss_axis_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_origin_2,val_loss_axis_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_origin_3,val_loss_axis_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_origin_4,val_loss_axis_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_origin_5,val_loss_axis_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_origin_6,val_loss_axis_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_origin_7,val_loss_axis_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_origin_8,val_loss_axis_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_origin_9,val_loss_axis_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_origin_10,val_loss_axis_10,mean_loss_ce,mean_loss_mask,mean_loss_dice,epoch,step,train_loss_mean
0.5880170558419826,0.46450365442051145,0.47216895571701434,0.07046730550325501,0.34480993027958606,0.0,0.0,0.0,0.0,0.0,0.4080502174522853,0.19683225935153084,0.14116594838831736,0.2524985703147443,0.4278538788273395,0.38824655607723113,0.440998911857605,0.7018032670021057,0.8702513575553894,0.17022587358951569,0.4742308557033539,0.6507040858268738,0.30561239990911987,0.5880170558419826,0.7604777218225336,0.23355714976787567,0.05582459643483162,0.43376821279525757,0.41320350766181946,0.08474043756723404,1.9346672296524048,0.2616729736328125,1.5678107738494873,3.1210105419158936,0.3095219135284424,0.774411678314209,0.12977631390094757,0.8398545384407043,1.164567232131958,0.13559602200984955,0.4101223647594452,0.09342391043901443,0.6075950860977173,0.6638948321342468,0.108762226998806,0.3643738329410553,0.05825589969754219,0.4771023988723755,0.5442175269126892,0.09472081810235977,0.2909385561943054,0.056665919721126556,0.4387856721878052,0.46410030126571655,0.09025532752275467,0.2871907353401184,0.06384782493114471,0.44509992003440857,0.47030073404312134,0.08873582631349564,0.27371278405189514,0.07298867404460907,0.45918816328048706,0.47647562623023987,0.09387735277414322,0.2429785132408142,0.05998362973332405,0.4464002847671509,0.46052783727645874,0.08542731404304504,0.2501477897167206,0.05722127854824066,0.42957738041877747,0.4250645041465759,0.08521989732980728,0.2493075579404831,0.06269751489162445,0.4401555061340332,0.45137035846710205,0.08929016441106796,0.2619688808917999,0.060972291976213455,0.4415223300457001,0.45021361112594604,0.09103848785161972,0.46444809436798096,0.08611089736223221,0.5855717062950134,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.401681900024414
