lr-AdamW,step,train_loss_ce,train_loss_mask,train_loss_dice,train_loss_origin,train_loss_axis,train_loss_ce_0,train_loss_mask_0,train_loss_dice_0,train_loss_origin_0,train_loss_axis_0,train_loss_ce_1,train_loss_mask_1,train_loss_dice_1,train_loss_origin_1,train_loss_axis_1,train_loss_ce_2,train_loss_mask_2,train_loss_dice_2,train_loss_origin_2,train_loss_axis_2,train_loss_ce_3,train_loss_mask_3,train_loss_dice_3,train_loss_origin_3,train_loss_axis_3,train_loss_ce_4,train_loss_mask_4,train_loss_dice_4,train_loss_origin_4,train_loss_axis_4,train_loss_ce_5,train_loss_mask_5,train_loss_dice_5,train_loss_origin_5,train_loss_axis_5,train_loss_ce_6,train_loss_mask_6,train_loss_dice_6,train_loss_origin_6,train_loss_axis_6,train_loss_ce_7,train_loss_mask_7,train_loss_dice_7,train_loss_origin_7,train_loss_axis_7,train_loss_ce_8,train_loss_mask_8,train_loss_dice_8,train_loss_origin_8,train_loss_axis_8,train_loss_ce_9,train_loss_mask_9,train_loss_dice_9,train_loss_origin_9,train_loss_axis_9,train_loss_ce_10,train_loss_mask_10,train_loss_dice_10,train_loss_origin_10,train_loss_axis_10,mean_loss_ce,mean_loss_mask,mean_loss_dice,epoch,train_loss_mean,M_ap50,MA_ap50,MO_ap50,MAO_ap50,MAO_ST_ap50,MI_ap50,MIVec_ap50,MIOut_ap50,MIGT_ap50,MIOutGT_ap50,val_mean_box_ap_25,val_mean_box_ap_50,val_rotation_val_box_ap_50,val_translation_val_box_ap_50,val_rotation_val_box_ap_25,val_translation_val_box_ap_25,val_rotation_val_ap,val_rotation_val_ap_50,val_rotation_val_ap_25,val_translation_val_ap,val_translation_val_ap_50,val_translation_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_origin,val_loss_axis,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_origin_0,val_loss_axis_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_origin_1,val_loss_axis_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_origin_2,val_loss_axis_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_origin_3,val_loss_axis_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_origin_4,val_loss_axis_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_origin_5,val_loss_axis_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_origin_6,val_loss_axis_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_origin_7,val_loss_axis_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_origin_8,val_loss_axis_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_origin_9,val_loss_axis_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_origin_10,val_loss_axis_10
,249,0.039108067750930786,0.013395516201853752,0.2819949984550476,0.00724115502089262,0.0013639075914397836,2.1283814907073975,0.1569421887397766,1.6829930543899536,0.5414442420005798,0.44184863567352295,0.47390884160995483,0.024852322414517403,0.4484674334526062,0.007248448207974434,0.00353540712967515,0.30603182315826416,0.02232000231742859,0.3974993824958801,0.006734744179993868,0.001797548495233059,0.23848959803581238,0.015846678987145424,0.38476496934890747,0.0072313956916332245,0.0024956807028502226,0.1410064548254013,0.015235286206007004,0.3027462959289551,0.008157674223184586,0.001519697136245668,0.11322307586669922,0.014060265384614468,0.30634331703186035,0.00704070832580328,0.001888053840957582,0.03832967206835747,0.013542055152356625,0.28631770610809326,0.007341091986745596,0.0020516770891845226,0.029075095430016518,0.013945694081485271,0.3511318564414978,0.00700297299772501,0.0017823748057708144,0.0693078488111496,0.013541537337005138,0.23333629965782166,0.007102889474481344,0.0020053216721862555,0.11272776126861572,0.012597301043570042,0.24879910051822662,0.006844370625913143,0.0013808098156005144,0.057836420834064484,0.013864342123270035,0.26008158922195435,0.007369006052613258,0.0012793627101927996,0.31228551268577576,0.02751193195581436,0.43203967809677124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7360239198484284e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.3724556565284729,0.0594157800078392,0.5782047510147095,0.757491409778595,0.037105437368154526,2.3631367683410645,0.20351213216781616,1.8445903062820435,1.9241125583648682,0.6424180269241333,1.9547643661499023,0.16280663013458252,1.8823577165603638,2.250941276550293,0.663713276386261,1.5964537858963013,0.162836492061615,1.8293328285217285,1.8923462629318237,0.5330705046653748,0.913534939289093,0.2092321366071701,1.714076280593872,2.269897699356079,0.1895352602005005,0.6294320225715637,0.24944745004177094,1.5333651304244995,2.7264657020568848,0.049887944012880325,0.547039270401001,0.14942508935928345,1.3804397583007812,2.239102602005005,0.06626129150390625,0.6716060042381287,0.10938763618469238,1.074038028717041,1.3946850299835205,0.00892629474401474,1.1246774196624756,0.053727105259895325,0.6802964806556702,0.6103417277336121,0.01832422986626625,0.4069903492927551,0.05875891074538231,0.575316309928894,0.826249361038208,0.008449368178844452,0.28235864639282227,0.06443752348423004,0.6221802830696106,0.8580305576324463,0.01599784567952156,0.30888116359710693,0.06965322047472,0.6123777627944946,0.5324478149414062,0.0031949318945407867,0.9309442043304443,0.12938667833805084,1.1938812732696533,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.721838175411094e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.16720496118068695,0.0326748788356781,0.4884350299835205,0.014279384166002274,0.005816136486828327,2.2019662857055664,0.12630069255828857,1.6789276599884033,0.8907215595245361,0.3862289786338806,1.8337618112564087,0.059740737080574036,1.4096705913543701,0.3481765687465668,0.15478196740150452,1.3450262546539307,0.12912887334823608,1.0655301809310913,0.0145665118470788,0.15218055248260498,0.41528981924057007,0.10284419357776642,0.9822713136672974,0.010018770582973957,0.2767953872680664,0.40991491079330444,0.03114854171872139,0.4758567214012146,0.01358795166015625,0.010539847426116467,0.2052891105413437,0.0704571083188057,0.6527612805366516,0.013951478525996208,0.14439523220062256,0.2563861012458801,0.05554906278848648,0.6482633948326111,0.01659267395734787,0.10588528960943222,0.2520558834075928,0.03314030170440674,0.5308189988136292,0.016367873176932335,0.022617613896727562,0.19113989174365997,0.034911785274744034,0.5153809189796448,0.01513596624135971,0.010280575603246689,0.1715676188468933,0.037803683429956436,0.5041741132736206,0.015470080077648163,0.0031578713096678257,0.1862334907054901,0.03496497869491577,0.5200164914131165,0.01633690670132637,0.012166517786681652,0.6363196969032288,0.06238873675465584,0.7893422245979309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.22501564025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8100206026547855e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.01861434616148472,0.02980330027639866,0.2157583236694336,0.14367371797561646,0.3902716040611267,1.2405003309249878,0.1376548558473587,1.0306315422058105,0.33635491132736206,0.5125535726547241,0.38827791810035706,0.07111853361129761,0.590054988861084,0.319920152425766,0.4310680031776428,0.12625379860401154,0.08829134702682495,0.5336269736289978,0.3312704265117645,0.43744775652885437,0.1284828782081604,0.02478228136897087,0.17971587181091309,0.16666841506958008,0.4097015857696533,0.05446827784180641,0.026239342987537384,0.1831861138343811,0.15296094119548798,0.40085670351982117,0.019946428015828133,0.026839639991521835,0.17958110570907593,0.14200910925865173,0.3986636698246002,0.02318905107676983,0.030614476650953293,0.2209901213645935,0.12097185850143433,0.37914565205574036,0.018051909282803535,0.0312696248292923,0.2346612811088562,0.11472602188587189,0.3947775065898895,0.020259983837604523,0.027306560426950455,0.2025545835494995,0.13987621665000916,0.39801958203315735,0.015485798940062523,0.02636101469397545,0.19394391775131226,0.1377556324005127,0.3831486701965332,0.01029874011874199,0.03328963369131088,0.23436403274536133,0.11103542149066925,0.3693998157978058,0.17198579013347626,0.04613088443875313,0.33325573801994324,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.980953013691647e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.10571915656328201,0.024972159415483475,0.3721637725830078,0.009502187371253967,0.0034052878618240356,1.7530536651611328,0.13514721393585205,1.5516053438186646,0.07238046079874039,0.2200118899345398,0.4688073396682739,0.016470933333039284,0.36856138706207275,0.0022467526141554117,0.00602954626083374,0.23789238929748535,0.018883345648646355,0.405265212059021,0.010616529732942581,0.006709083914756775,0.08714460581541061,0.01771223358809948,0.31030821800231934,0.010781330987811089,0.0058784931898117065,0.06645265221595764,0.01894160360097885,0.2706390917301178,0.00952170044183731,0.00383622944355011,0.0519937127828598,0.019205525517463684,0.27581557631492615,0.009993737563490868,0.003242775797843933,0.0394587442278862,0.027273744344711304,0.3769128918647766,0.009792378172278404,0.0047470927238464355,0.04955900087952614,0.031816743314266205,0.45669272541999817,0.010543028824031353,0.004322081804275513,0.09373341500759125,0.030907444655895233,0.44553881883621216,0.010425240732729435,0.003708064556121826,0.09748655557632446,0.02899743989109993,0.42121779918670654,0.011415857821702957,0.0029213279485702515,0.10555344820022583,0.03313295543193817,0.4642457962036133,0.009273303672671318,0.0033251196146011353,0.263071209192276,0.03362177684903145,0.47658056020736694,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
