lr-AdamW,step,train_loss_ce,train_loss_mask,train_loss_dice,train_loss_origin,train_loss_axis,train_loss_ce_0,train_loss_mask_0,train_loss_dice_0,train_loss_origin_0,train_loss_axis_0,train_loss_ce_1,train_loss_mask_1,train_loss_dice_1,train_loss_origin_1,train_loss_axis_1,train_loss_ce_2,train_loss_mask_2,train_loss_dice_2,train_loss_origin_2,train_loss_axis_2,train_loss_ce_3,train_loss_mask_3,train_loss_dice_3,train_loss_origin_3,train_loss_axis_3,train_loss_ce_4,train_loss_mask_4,train_loss_dice_4,train_loss_origin_4,train_loss_axis_4,train_loss_ce_5,train_loss_mask_5,train_loss_dice_5,train_loss_origin_5,train_loss_axis_5,train_loss_ce_6,train_loss_mask_6,train_loss_dice_6,train_loss_origin_6,train_loss_axis_6,train_loss_ce_7,train_loss_mask_7,train_loss_dice_7,train_loss_origin_7,train_loss_axis_7,train_loss_ce_8,train_loss_mask_8,train_loss_dice_8,train_loss_origin_8,train_loss_axis_8,train_loss_ce_9,train_loss_mask_9,train_loss_dice_9,train_loss_origin_9,train_loss_axis_9,train_loss_ce_10,train_loss_mask_10,train_loss_dice_10,train_loss_origin_10,train_loss_axis_10,mean_loss_ce,mean_loss_mask,mean_loss_dice,epoch,train_loss_mean,M_ap50,MA_ap50,MO_ap50,MAO_ap50,MAO_ST_ap50,MI_ap50,MIVec_ap50,MIOut_ap50,MIGT_ap50,MIOutGT_ap50,val_mean_box_ap_25,val_mean_box_ap_50,val_rotation_val_box_ap_50,val_translation_val_box_ap_50,val_rotation_val_box_ap_25,val_translation_val_box_ap_25,val_rotation_val_ap,val_rotation_val_ap_50,val_rotation_val_ap_25,val_translation_val_ap,val_translation_val_ap_50,val_translation_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_origin,val_loss_axis,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_origin_0,val_loss_axis_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_origin_1,val_loss_axis_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_origin_2,val_loss_axis_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_origin_3,val_loss_axis_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_origin_4,val_loss_axis_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_origin_5,val_loss_axis_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_origin_6,val_loss_axis_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_origin_7,val_loss_axis_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_origin_8,val_loss_axis_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_origin_9,val_loss_axis_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_origin_10,val_loss_axis_10
,249,0.2769801914691925,0.06815098226070404,0.7333503365516663,1.4186955690383911,0.34705936908721924,2.4403040409088135,0.20809359848499298,1.8919017314910889,8.716056823730469,0.5855458974838257,1.751508355140686,0.1770661622285843,1.8974006175994873,10.741525650024414,0.4933202862739563,2.4478628635406494,0.29969143867492676,1.911956787109375,13.025609970092773,0.4949782192707062,1.4739350080490112,0.3284375071525574,1.8874316215515137,11.668983459472656,0.5528993010520935,3.574979305267334,0.21313133835792542,1.7865996360778809,11.124439239501953,0.46788015961647034,3.7079310417175293,0.09748585522174835,1.3636786937713623,4.629419326782227,0.4232146441936493,2.4268040657043457,0.09527480602264404,1.179874062538147,5.154111862182617,0.5190560817718506,0.32059282064437866,0.1635381579399109,1.1186609268188477,2.706587791442871,0.4452739953994751,0.7639763951301575,0.0724121481180191,0.8947025537490845,1.9826513528823853,0.36556708812713623,1.0396664142608643,0.07598510384559631,0.9014120697975159,2.2664341926574707,0.3664929270744324,0.843885600566864,0.09327959269285202,0.8670909404754639,2.0562832355499268,0.35809922218322754,1.7557021379470825,0.15771222114562988,1.3695050477981567,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7360239198484284e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.13831031322479248,0.02612663060426712,0.5945730209350586,0.012146464549005032,0.016866732388734818,1.92137610912323,0.17742085456848145,1.638445258140564,0.09151041507720947,0.49473705887794495,2.213784694671631,0.2758640944957733,1.6046921014785767,0.06585279852151871,0.7899226546287537,0.5783773064613342,0.02611296996474266,1.165115475654602,0.01001983042806387,0.23284080624580383,0.2904743254184723,0.04330753907561302,0.8504019975662231,0.013174821622669697,0.20437856018543243,0.27216774225234985,0.05915987864136696,0.8171675801277161,0.012410023249685764,0.18858899176120758,0.8990955352783203,0.015550590120255947,0.41977858543395996,0.009920264594256878,0.14717337489128113,0.11006928235292435,0.021210528910160065,0.5266774296760559,0.008851856924593449,0.023081649094820023,0.0903390496969223,0.021474380046129227,0.5134057998657227,0.013605576939880848,0.0528859868645668,0.1568116992712021,0.020003654062747955,0.48242923617362976,0.013025139458477497,0.03432575613260269,0.12931178510189056,0.020503027364611626,0.4287396967411041,0.01351908128708601,0.023476172238588333,0.13849380612373352,0.020201904699206352,0.4189332127571106,0.012951123528182507,0.008778691291809082,0.578217625617981,0.06057800352573395,0.7883632779121399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.721838175411094e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.09365873038768768,0.007505856454372406,0.16849049925804138,0.10917454212903976,0.002818465232849121,1.9144748449325562,0.1470750868320465,1.6153525114059448,6.013437271118164,0.3382453918457031,1.894382357597351,0.11164611577987671,1.705633521080017,10.43466567993164,0.30137503147125244,1.9614951610565186,0.1402135044336319,1.613102912902832,10.620224952697754,0.5065004229545593,1.0367792844772339,0.1674652397632599,1.1485120058059692,13.034819602966309,0.007117947097867727,0.9900282621383667,0.04497356340289116,0.6095499396324158,2.5829992294311523,0.004359702579677105,0.8783257603645325,0.01694413647055626,0.32871928811073303,0.0712546780705452,0.007577528711408377,0.46511968970298767,0.011147743090987206,0.2189982533454895,0.1071251854300499,0.0025805733166635036,0.29192423820495605,0.008159324526786804,0.20145222544670105,0.10914325714111328,0.0027846992015838623,0.16830064356327057,0.008856013417243958,0.19994914531707764,0.11187402904033661,0.0031557977199554443,0.15994200110435486,0.009681914933025837,0.17893779277801514,0.108598493039608,0.0033765039406716824,0.14468064904212952,0.00830560177564621,0.17507275938987732,0.1090201586484909,0.002742975950241089,0.8332592844963074,0.05683117359876633,0.6803142428398132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30.49981117248535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8100206026547855e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.15899936854839325,0.025063538923859596,0.5564693212509155,0.020062990486621857,0.022649042308330536,2.3199057579040527,0.06848210096359253,1.7385812997817993,0.38419973850250244,0.8673037886619568,0.3674212098121643,0.03690517693758011,0.8764541149139404,0.18137399852275848,0.39254483580589294,0.33067068457603455,0.03691805899143219,0.8751379251480103,0.01873045414686203,0.46951285004615784,0.3146062195301056,0.026794277131557465,0.7508971691131592,0.02129712700843811,0.3083755373954773,0.17804363369941711,0.02713506668806076,0.5425524711608887,0.02078840509057045,0.021373465657234192,0.13749603927135468,0.027002975344657898,0.5307850241661072,0.025816531851887703,0.029367618262767792,0.13518120348453522,0.029596727341413498,0.5797964930534363,0.02003193460404873,0.03204497694969177,0.11467339843511581,0.026345260441303253,0.5532603859901428,0.020259156823158264,0.023776598274707794,0.16267544031143188,0.019174402579665184,0.4460456371307373,0.02056189253926277,0.021988868713378906,0.16511976718902588,0.017911024391651154,0.4266864061355591,0.02076779305934906,0.023182213306427002,0.19999822974205017,0.017054349184036255,0.4764060974121094,0.018994048237800598,0.016446001827716827,0.38206592202186584,0.029865246266126633,0.6960893869400024,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.980953013691647e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.012242571450769901,0.05133546143770218,0.16821980476379395,0.3586527407169342,0.08196449279785156,1.49122154712677,0.43874070048332214,1.517738938331604,6.301355361938477,0.22381404042243958,1.1134355068206787,0.06573845446109772,0.5170426964759827,0.4276121258735657,0.14415478706359863,0.3895164132118225,0.04890041425824165,0.22849628329277039,0.3596288561820984,0.10915075242519379,0.17613644897937775,0.04142993688583374,0.16864633560180664,0.3532007038593292,0.08998368680477142,0.08792400360107422,0.046678464859724045,0.14908921718597412,0.3482964038848877,0.08742254972457886,0.059772178530693054,0.051434293389320374,0.15655696392059326,0.3571980893611908,0.08993208408355713,0.037452567368745804,0.04754473268985748,0.1548067033290863,0.3316476047039032,0.10675652325153351,0.012948554009199142,0.04877974092960358,0.15552601218223572,0.3438360393047333,0.09755861759185791,0.024251792579889297,0.04680580645799637,0.14996522665023804,0.35945379734039307,0.08455595374107361,0.01418696902692318,0.05206018686294556,0.16476088762283325,0.3536014258861542,0.09096038341522217,0.0180201418697834,0.048066601157188416,0.15604132413864136,0.334399938583374,0.1077197790145874,0.28642570972442627,0.08229289948940277,0.30724087357521057,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
