lr-AdamW,step,train_loss_ce,train_loss_mask,train_loss_dice,train_loss_origin,train_loss_axis,train_loss_ce_0,train_loss_mask_0,train_loss_dice_0,train_loss_origin_0,train_loss_axis_0,train_loss_ce_1,train_loss_mask_1,train_loss_dice_1,train_loss_origin_1,train_loss_axis_1,train_loss_ce_2,train_loss_mask_2,train_loss_dice_2,train_loss_origin_2,train_loss_axis_2,train_loss_ce_3,train_loss_mask_3,train_loss_dice_3,train_loss_origin_3,train_loss_axis_3,train_loss_ce_4,train_loss_mask_4,train_loss_dice_4,train_loss_origin_4,train_loss_axis_4,train_loss_ce_5,train_loss_mask_5,train_loss_dice_5,train_loss_origin_5,train_loss_axis_5,train_loss_ce_6,train_loss_mask_6,train_loss_dice_6,train_loss_origin_6,train_loss_axis_6,train_loss_ce_7,train_loss_mask_7,train_loss_dice_7,train_loss_origin_7,train_loss_axis_7,train_loss_ce_8,train_loss_mask_8,train_loss_dice_8,train_loss_origin_8,train_loss_axis_8,train_loss_ce_9,train_loss_mask_9,train_loss_dice_9,train_loss_origin_9,train_loss_axis_9,train_loss_ce_10,train_loss_mask_10,train_loss_dice_10,train_loss_origin_10,train_loss_axis_10,mean_loss_ce,mean_loss_mask,mean_loss_dice,epoch,train_loss_mean,M_ap50,MA_ap50,MO_ap50,MAO_ap50,MAO_ST_ap50,MI_ap50,MIVec_ap50,MIOut_ap50,MIGT_ap50,MIOutGT_ap50,val_mean_box_ap_25,val_mean_box_ap_50,val_rotation_val_box_ap_50,val_translation_val_box_ap_50,val_rotation_val_box_ap_25,val_translation_val_box_ap_25,val_rotation_val_ap,val_rotation_val_ap_50,val_rotation_val_ap_25,val_translation_val_ap,val_translation_val_ap_50,val_translation_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_origin,val_loss_axis,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_origin_0,val_loss_axis_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_origin_1,val_loss_axis_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_origin_2,val_loss_axis_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_origin_3,val_loss_axis_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_origin_4,val_loss_axis_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_origin_5,val_loss_axis_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_origin_6,val_loss_axis_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_origin_7,val_loss_axis_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_origin_8,val_loss_axis_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_origin_9,val_loss_axis_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_origin_10,val_loss_axis_10
,249,0.22891920804977417,0.046897709369659424,0.6777096390724182,2.0979137420654297,0.3851836621761322,2.4405035972595215,0.2119094431400299,1.8911336660385132,6.425997257232666,0.582923412322998,1.9198299646377563,0.22800219058990479,1.9489059448242188,7.756636142730713,0.4767182767391205,1.4715055227279663,0.32315585017204285,1.9426898956298828,7.367206573486328,0.46774619817733765,3.78003191947937,0.15434613823890686,1.6803138256072998,7.172605991363525,0.5112003684043884,1.0012761354446411,0.2039250135421753,1.5388339757919312,5.643209457397461,0.4343373477458954,0.9550106525421143,0.12429846823215485,1.2494720220565796,4.604026794433594,0.4156825840473175,0.6117331385612488,0.09088964015245438,1.0265902280807495,2.638322353363037,0.4111407697200775,0.4191514551639557,0.09082496166229248,1.0028096437454224,2.4160120487213135,0.427423357963562,0.2579623758792877,0.06973136216402054,0.8296830654144287,2.2224903106689453,0.4222397804260254,0.28033027052879333,0.060782577842473984,0.756969153881073,1.8854303359985352,0.36336612701416016,0.39949682354927063,0.05646767094731331,0.6876850724220276,2.1590216159820557,0.3746480941772461,1.1471458673477173,0.13843591511249542,1.269399642944336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7360239198484284e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.18715344369411469,0.024172944948077202,0.6719242930412292,0.009642130695283413,0.021813465282320976,1.9212052822113037,0.1850062608718872,1.63548743724823,0.07430802285671234,0.4772337079048157,1.0408731698989868,0.02677963860332966,1.2901732921600342,0.016273751854896545,0.14027081429958344,0.21020103991031647,0.02883179858326912,0.8822723627090454,0.010313610546290874,0.10321487486362457,0.31725001335144043,0.01962212659418583,0.4485200047492981,0.010593276470899582,0.013572645373642445,0.11681975424289703,0.018559178337454796,0.3982608914375305,0.010809420607984066,0.012094962410628796,0.06303089112043381,0.021052563562989235,0.42125263810157776,0.009523976594209671,0.02108713425695896,0.06877769529819489,0.020431557670235634,0.4431329667568207,0.01081141922622919,0.011788034811615944,0.0666576474905014,0.01948118582367897,0.426018625497818,0.011671020649373531,0.01179738063365221,0.10396020114421844,0.020521730184555054,0.44627252221107483,0.010932381264865398,0.0038277865387499332,0.06341837346553802,0.022489193826913834,0.41692548990249634,0.01187777891755104,0.011172938160598278,0.053237445652484894,0.02097450941801071,0.4135792851448059,0.01032351702451706,0.007218420505523682,0.3510487377643585,0.03566022217273712,0.6578183174133301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.721838175411094e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.02012026309967041,0.008733556605875492,0.21017640829086304,0.1106075793504715,0.003055363893508911,1.914658784866333,0.14680562913417816,1.6160035133361816,4.680391788482666,0.3163737952709198,1.88194739818573,0.14040040969848633,1.6391690969467163,5.987980842590332,0.2997264862060547,0.8744038939476013,0.04554539546370506,1.049344539642334,0.9528574347496033,0.21888288855552673,0.36020731925964355,0.020567309111356735,0.5624858140945435,0.3938210904598236,0.004699846263974905,0.2784084975719452,0.009122340939939022,0.21231523156166077,0.12063024938106537,0.005070209503173828,0.22486458718776703,0.011933788657188416,0.24088075757026672,0.1353507936000824,0.0032975971698760986,0.21385450661182404,0.008894628845155239,0.18475142121315002,0.1050998792052269,0.0024076602421700954,0.10533701628446579,0.008009973913431168,0.22392091155052185,0.10874905437231064,0.0019515653839334846,0.06242305040359497,0.008396439254283905,0.19267413020133972,0.10849854350090027,0.0020171403884887695,0.04005733132362366,0.00943879783153534,0.19162803888320923,0.10417499393224716,0.0023157696705311537,0.035571448504924774,0.00889376737177372,0.18641462922096252,0.10975654423236847,0.0033277671318501234,0.5009878277778625,0.03556183725595474,0.5424803495407104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26.564111709594727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8100206026547855e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.09693466126918793,0.013610073365271091,0.4579274654388428,0.01834620162844658,0.2597554624080658,2.319883108139038,0.067605160176754,1.7347064018249512,0.2990594208240509,0.8662558794021606,0.3226679861545563,0.030000001192092896,0.7797702550888062,0.024702075868844986,0.4767210781574249,0.21345649659633636,0.03600331023335457,0.9460704326629639,0.017745422199368477,0.3256991505622864,0.20554219186306,0.030067889019846916,0.6537431478500366,0.01870485581457615,0.2439129650592804,0.1569475680589676,0.01956048607826233,0.4460256099700928,0.018354570493102074,0.018923737108707428,0.15989723801612854,0.018484462052583694,0.43508797883987427,0.0188444871455431,0.021351657807826996,0.1327970027923584,0.022925755009055138,0.48990824818611145,0.016987016424536705,0.017920292913913727,0.11249091476202011,0.016103487461805344,0.4447491765022278,0.018200760707259178,0.018384002149105072,0.08244726806879044,0.014844304881989956,0.3798632025718689,0.018104666844010353,0.020530760288238525,0.07020629942417145,0.011849897913634777,0.34504133462905884,0.020299993455410004,0.02005791664123535,0.049376193434000015,0.01314140111207962,0.38884708285331726,0.01773715950548649,0.013364866375923157,0.32688724994659424,0.024516351521015167,0.6251450181007385,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.980953013691647e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.012171837501227856,0.05215964466333389,0.16491279006004333,0.3507317900657654,0.08156800270080566,1.490630865097046,0.437488317489624,1.5130016803741455,4.102899551391602,0.19938348233699799,0.4032444953918457,0.07168200612068176,0.304397851228714,0.5962499380111694,0.07070805132389069,0.3056139647960663,0.044481582939624786,0.18073582649230957,0.37465807795524597,0.0872354805469513,0.1398356854915619,0.049939535558223724,0.1729038655757904,0.4015728831291199,0.07695172727108002,0.0865664929151535,0.0496491864323616,0.16113445162773132,0.34721314907073975,0.0829508900642395,0.06927474588155746,0.04691816493868828,0.14652132987976074,0.3415224552154541,0.08112859725952148,0.025124989449977875,0.044917356222867966,0.14424777030944824,0.3395346701145172,0.09486344456672668,0.012695292942225933,0.04856830835342407,0.1590372622013092,0.3525192439556122,0.08458690345287323,0.03143875673413277,0.04840312898159027,0.1556915044784546,0.3566974103450775,0.07984019815921783,0.015244212001562119,0.052930187433958054,0.15685582160949707,0.3416549563407898,0.08022597432136536,0.01773756742477417,0.04718249663710594,0.1489841341972351,0.3386678695678711,0.09292672574520111,0.21746490895748138,0.08285999298095703,0.2840353548526764,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
