lr-AdamW,step,train_loss_ce,train_loss_mask,train_loss_dice,train_loss_origin,train_loss_axis,train_loss_ce_0,train_loss_mask_0,train_loss_dice_0,train_loss_origin_0,train_loss_axis_0,train_loss_ce_1,train_loss_mask_1,train_loss_dice_1,train_loss_origin_1,train_loss_axis_1,train_loss_ce_2,train_loss_mask_2,train_loss_dice_2,train_loss_origin_2,train_loss_axis_2,train_loss_ce_3,train_loss_mask_3,train_loss_dice_3,train_loss_origin_3,train_loss_axis_3,train_loss_ce_4,train_loss_mask_4,train_loss_dice_4,train_loss_origin_4,train_loss_axis_4,train_loss_ce_5,train_loss_mask_5,train_loss_dice_5,train_loss_origin_5,train_loss_axis_5,train_loss_ce_6,train_loss_mask_6,train_loss_dice_6,train_loss_origin_6,train_loss_axis_6,train_loss_ce_7,train_loss_mask_7,train_loss_dice_7,train_loss_origin_7,train_loss_axis_7,train_loss_ce_8,train_loss_mask_8,train_loss_dice_8,train_loss_origin_8,train_loss_axis_8,train_loss_ce_9,train_loss_mask_9,train_loss_dice_9,train_loss_origin_9,train_loss_axis_9,train_loss_ce_10,train_loss_mask_10,train_loss_dice_10,train_loss_origin_10,train_loss_axis_10,mean_loss_ce,mean_loss_mask,mean_loss_dice,epoch,train_loss_mean,M_ap50,MA_ap50,MO_ap50,MAO_ap50,MAO_ST_ap50,MI_ap50,MIVec_ap50,MIOut_ap50,MIGT_ap50,MIOutGT_ap50,val_mean_box_ap_25,val_mean_box_ap_50,val_translation_val_box_ap_50,val_rotation_val_box_ap_50,val_translation_val_box_ap_25,val_rotation_val_box_ap_25,val_rotation_val_ap,val_rotation_val_ap_50,val_rotation_val_ap_25,val_translation_val_ap,val_translation_val_ap_50,val_translation_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_origin,val_loss_axis,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_origin_0,val_loss_axis_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_origin_1,val_loss_axis_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_origin_2,val_loss_axis_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_origin_3,val_loss_axis_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_origin_4,val_loss_axis_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_origin_5,val_loss_axis_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_origin_6,val_loss_axis_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_origin_7,val_loss_axis_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_origin_8,val_loss_axis_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_origin_9,val_loss_axis_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_origin_10,val_loss_axis_10
,249,0.22397381067276,0.0460728220641613,0.6840261220932007,1.2186310291290283,0.3523961901664734,2.4393506050109863,0.21529899537563324,1.891385793685913,4.185046195983887,0.5346660017967224,2.134803295135498,0.32103583216667175,1.8817883729934692,4.160960674285889,0.5214219093322754,0.8749324679374695,0.14863353967666626,1.724785566329956,3.640711545944214,0.4868289828300476,0.6947238445281982,0.11744654178619385,1.5004658699035645,4.039092540740967,0.4192773401737213,0.47152021527290344,0.12497419118881226,1.1318608522415161,2.7561705112457275,0.39981546998023987,0.4770786464214325,0.09785189479589462,1.017114520072937,2.327023983001709,0.39496544003486633,0.32417234778404236,0.07852136343717575,0.8818544745445251,2.131723403930664,0.37745535373687744,0.2100357711315155,0.05216684564948082,0.7949767708778381,1.5544800758361816,0.38380077481269836,0.2279350608587265,0.06217300519347191,0.760702908039093,1.2863612174987793,0.3851797580718994,0.49720504879951477,0.05496042221784592,0.7093619108200073,1.2751730680465698,0.36079081892967224,0.3806271255016327,0.04642852023243904,0.6627524495124817,1.2231565713882446,0.3651871979236603,0.7463631629943848,0.11379699409008026,1.1367563009262085,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7360239198484284e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.1537667214870453,0.017442641779780388,0.4217524528503418,0.007071030326187611,0.016829395666718483,1.921618103981018,0.18608716130256653,1.6348724365234375,0.057672273367643356,0.5059394836425781,0.9316985607147217,0.018054967746138573,0.6829661726951599,0.008810915052890778,0.15502046048641205,0.402659147977829,0.02068892866373062,0.7050914168357849,0.006887007504701614,0.09700913727283478,0.24484914541244507,0.022566037252545357,0.6129187941551208,0.009457445703446865,0.06271328777074814,0.19568847119808197,0.020652417093515396,0.509830892086029,0.01010319497436285,0.05512988567352295,0.1791786253452301,0.021953783929347992,0.47726956009864807,0.01078131701797247,0.022457242012023926,0.2917107343673706,0.025360483676195145,0.5120654106140137,0.010554201900959015,0.010941135697066784,0.21345582604408264,0.01907055266201496,0.47049733996391296,0.010707675479352474,0.0018424391746520996,0.1241314634680748,0.023664943873882294,0.5423821210861206,0.00906738918274641,0.025472475215792656,0.08071399480104446,0.026306306943297386,0.4921320974826813,0.010906037874519825,0.02365928888320923,0.154905304312706,0.020802969112992287,0.4163576066493988,0.008351542055606842,0.012157953344285488,0.40786468982696533,0.035220932215452194,0.6231780052185059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.721838175411094e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.052573367953300476,0.009407730773091316,0.2737913429737091,0.11009958386421204,0.0013091962318867445,1.9147157669067383,0.14958223700523376,1.6138966083526611,3.0038390159606934,0.2982759475708008,1.8847252130508423,0.13519807159900665,1.688084363937378,3.5618090629577637,0.3389681577682495,1.0920052528381348,0.17678621411323547,1.3872175216674805,3.40372633934021,0.19122295081615448,0.6011848449707031,0.13906343281269073,0.9841045141220093,3.1445484161376953,0.004463285207748413,0.6505407094955444,0.01838284358382225,0.4286467432975769,0.07383231073617935,0.0022587082348763943,0.7432127594947815,0.015299920924007893,0.29369330406188965,0.07100895792245865,0.00601312518119812,0.39153340458869934,0.012495391070842743,0.3061392605304718,0.1147899255156517,0.0016363661270588636,0.18457387387752533,0.011584244668483734,0.33817553520202637,0.10921310633420944,0.0013636152725666761,0.05366872623562813,0.013797030784189701,0.3732526898384094,0.10905903577804565,0.001184572814963758,0.028170688077807426,0.01817508041858673,0.39128923416137695,0.10704390704631805,0.0017288129311054945,0.03330262377858162,0.012053018435835838,0.3401550054550171,0.11116157472133636,0.0011228721123188734,0.6358506083488464,0.059318769723176956,0.7015371918678284,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.264589309692383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8100206026547855e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.14792834222316742,0.01695578172802925,0.4880613088607788,0.01526796817779541,0.018909238278865814,2.3199310302734375,0.07062406092882156,1.7381634712219238,0.2508438527584076,0.8492031693458557,0.38040435314178467,0.03867679834365845,0.8924936056137085,0.0772361308336258,0.4528385400772095,0.3338991105556488,0.02919640578329563,0.7343448400497437,0.014980508014559746,0.2571631371974945,0.20063968002796173,0.04000648856163025,0.7471709847450256,0.015592943876981735,0.2457852065563202,0.3737008273601532,0.01723318174481392,0.4228092432022095,0.015294690616428852,0.018439963459968567,0.3990981876850128,0.01447564922273159,0.40042299032211304,0.016168702393770218,0.018530748784542084,0.25609099864959717,0.019173618406057358,0.4707220792770386,0.014679760672152042,0.02182716876268387,0.21899181604385376,0.02031468227505684,0.478390634059906,0.015565495006740093,0.01937931776046753,0.21193356812000275,0.014727442525327206,0.398573100566864,0.01592656970024109,0.013448290526866913,0.23952987790107727,0.01403716579079628,0.37164807319641113,0.015458151698112488,0.015484273433685303,0.23888298869132996,0.013560238294303417,0.4116688370704651,0.014160018414258957,0.014650039374828339,0.4434192180633545,0.02574845962226391,0.6295390725135803,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.980953013691647e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.014989023096859455,0.05379568040370941,0.16418007016181946,0.3737122416496277,0.08571211993694305,1.4912059307098389,0.444730669260025,1.5091395378112793,1.5878196954727173,0.21716496348381042,0.41744133830070496,0.07221206277608871,0.3128194808959961,0.5700083374977112,0.07746219635009766,0.3203865885734558,0.04823129624128342,0.21099674701690674,0.37890899181365967,0.08049985766410828,0.1906338781118393,0.04398220032453537,0.16913819313049316,0.3589412569999695,0.07315854728221893,0.03941259905695915,0.04483244568109512,0.1494169533252716,0.36119580268859863,0.07849474251270294,0.030978115275502205,0.04460213705897331,0.14003777503967285,0.3621053099632263,0.07472507655620575,0.0526324100792408,0.046026743948459625,0.1473168134689331,0.3390616476535797,0.08700738847255707,0.03663910925388336,0.04837614297866821,0.15075913071632385,0.3543340861797333,0.07821096479892731,0.030824551358819008,0.048480499535799026,0.1477191150188446,0.3686639964580536,0.08192624151706696,0.01338306162506342,0.050755929201841354,0.14679759740829468,0.3608054220676422,0.07249167561531067,0.018316293135285378,0.05012372508645058,0.15589112043380737,0.3417343199253082,0.0856458991765976,0.221403568983078,0.08301246166229248,0.2836843729019165,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.213525370839984e-06,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,499,0.17057400941848755,0.12037142366170883,1.7196781635284424,1.9043834209442139,0.4083960950374603,1.7605326175689697,0.13373461365699768,1.844064474105835,2.6129355430603027,0.4234200716018677,0.5089436173439026,0.13800565898418427,1.7392808198928833,2.3849709033966064,0.400509238243103,0.3360389173030853,0.08724420517683029,1.7126420736312866,2.737786293029785,0.40150725841522217,0.1431475430727005,0.11932731419801712,1.7316696643829346,1.5958372354507446,0.390400767326355,0.11568454653024673,0.10345594584941864,1.7114341259002686,2.6059226989746094,0.3811071515083313,0.1073814108967781,0.1258430927991867,1.7101303339004517,2.5836188793182373,0.3835872709751129,0.10679241269826889,0.12434738874435425,1.7168865203857422,2.374270439147949,0.41005292534828186,0.07116454094648361,0.127486452460289,1.7164411544799805,1.9851261377334595,0.40044525265693665,0.10606515407562256,0.1449822634458542,1.6987340450286865,1.960079312324524,0.39999935030937195,0.10685554146766663,0.14000926911830902,1.7054280042648315,1.9685884714126587,0.4002027213573456,0.21385817229747772,0.13870300352573395,1.7148051261901855,1.9358503818511963,0.3975265622138977,0.3122532069683075,0.1252925544977188,1.7267662286758423,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.485516366824004e-06,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,549,0.05572020635008812,0.017207494005560875,0.19364605844020844,0.2233096808195114,0.0008813738822937012,1.592254400253296,0.15202832221984863,1.49789559841156,5.026996612548828,0.17926423251628876,0.7383246421813965,0.05703992769122124,0.6367130279541016,1.8970987796783447,0.001573801040649414,0.35203248262405396,0.033825263381004333,0.4528210759162903,1.2666577100753784,0.0013708592159673572,0.12007682025432587,0.019990719854831696,0.23739638924598694,0.21711717545986176,0.0019658803939819336,0.052066512405872345,0.0205466877669096,0.1974671185016632,0.22626709938049316,0.0009581804624758661,0.04852471128106117,0.01968502253293991,0.19878843426704407,0.222646102309227,0.0005056262016296387,0.047476258128881454,0.01840096339583397,0.2065296173095703,0.22549505531787872,0.0007117867353372276,0.07462465018033981,0.017502503469586372,0.20461931824684143,0.22447757422924042,0.0008632302633486688,0.06339970976114273,0.018469348549842834,0.18465612828731537,0.2263941764831543,0.0009045839542523026,0.04584970325231552,0.0187639519572258,0.20152123272418976,0.22728386521339417,0.0007557988283224404,0.0442647710442543,0.017809908837080002,0.18327616155147552,0.22159543633460999,0.0013885617954656482,0.26955124735832214,0.034272510558366776,0.3662775158882141,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.664087295532227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0773994039386184e-05,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,599,0.20250029861927032,0.061632007360458374,0.6352974772453308,0.06047850847244263,0.058153845369815826,2.4564459323883057,0.19080354273319244,1.7919349670410156,1.0148063898086548,0.2120785266160965,1.9797824621200562,0.1877264678478241,1.8399953842163086,1.0263938903808594,0.18476644158363342,1.8646384477615356,0.1743183135986328,1.664223551750183,0.9389058947563171,0.19082403182983398,1.7770357131958008,0.15508218109607697,1.1397958993911743,0.5162158608436584,0.11506450176239014,0.8745325803756714,0.12611892819404602,0.957656979560852,0.17100481688976288,0.05397854000329971,0.8196098208427429,0.07460878789424896,0.7004978656768799,0.06934230029582977,0.04431268200278282,0.3302696645259857,0.08069634437561035,0.8352159857749939,0.07523207366466522,0.016575295478105545,0.2795213460922241,0.05383659899234772,0.48566362261772156,0.06124165654182434,0.06380702555179596,0.2358550727367401,0.05587128549814224,0.43526574969291687,0.06070944294333458,0.05615845322608948,0.21487893164157867,0.059232186526060104,0.45564889907836914,0.058609362691640854,0.08454030752182007,0.22273211181163788,0.053614236414432526,0.48802050948143005,0.0652027577161789,0.07806608825922012,0.9381502270698547,0.10612840950489044,0.9524347186088562,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2055729197871753e-05,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
