lr-AdamW,step,train_loss_ce,train_loss_mask,train_loss_dice,train_loss_origin,train_loss_axis,train_loss_ce_0,train_loss_mask_0,train_loss_dice_0,train_loss_origin_0,train_loss_axis_0,train_loss_ce_1,train_loss_mask_1,train_loss_dice_1,train_loss_origin_1,train_loss_axis_1,train_loss_ce_2,train_loss_mask_2,train_loss_dice_2,train_loss_origin_2,train_loss_axis_2,train_loss_ce_3,train_loss_mask_3,train_loss_dice_3,train_loss_origin_3,train_loss_axis_3,train_loss_ce_4,train_loss_mask_4,train_loss_dice_4,train_loss_origin_4,train_loss_axis_4,train_loss_ce_5,train_loss_mask_5,train_loss_dice_5,train_loss_origin_5,train_loss_axis_5,train_loss_ce_6,train_loss_mask_6,train_loss_dice_6,train_loss_origin_6,train_loss_axis_6,train_loss_ce_7,train_loss_mask_7,train_loss_dice_7,train_loss_origin_7,train_loss_axis_7,train_loss_ce_8,train_loss_mask_8,train_loss_dice_8,train_loss_origin_8,train_loss_axis_8,train_loss_ce_9,train_loss_mask_9,train_loss_dice_9,train_loss_origin_9,train_loss_axis_9,train_loss_ce_10,train_loss_mask_10,train_loss_dice_10,train_loss_origin_10,train_loss_axis_10,mean_loss_ce,mean_loss_mask,mean_loss_dice,epoch,train_loss_mean,M_ap50,MA_ap50,MO_ap50,MAO_ap50,MAO_ST_ap50,MI_ap50,MIVec_ap50,MIOut_ap50,MIGT_ap50,MIOutGT_ap50,val_mean_box_ap_25,val_mean_box_ap_50,val_translation_val_box_ap_50,val_rotation_val_box_ap_50,val_translation_val_box_ap_25,val_rotation_val_box_ap_25,val_rotation_val_ap,val_rotation_val_ap_50,val_rotation_val_ap_25,val_translation_val_ap,val_translation_val_ap_50,val_translation_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_origin,val_loss_axis,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_origin_0,val_loss_axis_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_origin_1,val_loss_axis_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_origin_2,val_loss_axis_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_origin_3,val_loss_axis_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_origin_4,val_loss_axis_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_origin_5,val_loss_axis_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_origin_6,val_loss_axis_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_origin_7,val_loss_axis_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_origin_8,val_loss_axis_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_origin_9,val_loss_axis_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_origin_10,val_loss_axis_10
,249,0.24112462997436523,0.04886750131845474,0.6466439962387085,1.5874123573303223,0.3485553562641144,2.43969988822937,0.21792815625667572,1.89087975025177,4.522375106811523,0.534783124923706,0.9003282785415649,0.15728864073753357,1.665392279624939,3.861398220062256,0.46767035126686096,0.6975903511047363,0.11642526090145111,1.2865374088287354,2.576155185699463,0.45900848507881165,0.5488681793212891,0.09074096381664276,1.0548796653747559,1.9870234727859497,0.44379380345344543,0.29988059401512146,0.06901507079601288,0.8022114038467407,1.20151686668396,0.3505324125289917,0.33137843012809753,0.074261873960495,0.8165381550788879,1.248945713043213,0.35697251558303833,0.39724770188331604,0.04412823170423508,0.7053649425506592,1.5900070667266846,0.3635238707065582,0.35083743929862976,0.04318734258413315,0.713232159614563,1.4982330799102783,0.37356650829315186,0.28756654262542725,0.04338394105434418,0.6912846565246582,1.431718349456787,0.3772425353527069,0.3081994652748108,0.04402992129325867,0.6925216317176819,1.5532392263412476,0.3572238087654114,0.2445835918188095,0.05922982096672058,0.6819499731063843,1.438806414604187,0.38438162207603455,0.5872754454612732,0.0840405598282814,0.9706196784973145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7360239198484284e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.12518605589866638,0.02139243856072426,0.5366911888122559,0.011384174227714539,0.024507666006684303,1.9214695692062378,0.183115154504776,1.6355503797531128,0.08578206598758698,0.49841052293777466,0.47447100281715393,0.02832590788602829,0.706986129283905,0.012295027263462543,0.20950041711330414,0.2110448032617569,0.02211599051952362,0.6472291350364685,0.00993579626083374,0.09488121420145035,0.19104407727718353,0.016072461381554604,0.4242895245552063,0.012299364432692528,0.01510994415730238,0.13014207780361176,0.017809491604566574,0.38874325156211853,0.011910132132470608,0.020732199773192406,0.11771435290575027,0.023950133472681046,0.4066738784313202,0.012378614395856857,0.019259441643953323,0.11787503957748413,0.024400930851697922,0.4662391245365143,0.010789023712277412,0.01921107806265354,0.1301703155040741,0.02281644195318222,0.512826144695282,0.011804847978055477,0.02718954160809517,0.10435032099485397,0.02654213085770607,0.49867916107177734,0.010297616943717003,0.028025532141327858,0.08530480414628983,0.03051816299557686,0.5078108310699463,0.012512333691120148,0.03360872343182564,0.10035886615514755,0.03293998911976814,0.5434488654136658,0.011279872618615627,0.04218040779232979,0.30909428000450134,0.03749993443489075,0.6062639951705933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.721838175411094e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.021955130621790886,0.008075264282524586,0.19318780303001404,0.1063285693526268,0.001375218271277845,1.9146314859390259,0.14608098566532135,1.6153759956359863,3.1818690299987793,0.2971842885017395,0.5042814612388611,0.04009518399834633,0.5172898769378662,0.5211620330810547,0.004351477138698101,0.35107091069221497,0.010456297546625137,0.25138360261917114,0.1018284410238266,0.002532790182158351,0.17375938594341278,0.007152915932238102,0.19504070281982422,0.09903642535209656,0.0015613834839314222,0.0690208151936531,0.0075583625584840775,0.1828293800354004,0.10227873921394348,0.001519928453490138,0.04034162685275078,0.008676358498632908,0.18790391087532043,0.09773224592208862,0.0025507709942758083,0.0517088808119297,0.008037908934056759,0.16963821649551392,0.10438960045576096,0.0019203921547159553,0.06395857036113739,0.007247248664498329,0.18690714240074158,0.105079285800457,0.001304974197410047,0.036865778267383575,0.008123899810016155,0.1846165508031845,0.10625052452087402,0.0010890166740864515,0.029393985867500305,0.009070908650755882,0.19506195187568665,0.09963464736938477,0.0023702781181782484,0.0197187140583992,0.009391936473548412,0.2013663351535797,0.106473907828331,0.0019812583923339844,0.2730588912963867,0.02249727211892605,0.3400501310825348,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.317703247070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8100206026547855e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.22433704137802124,0.01558179035782814,0.438667893409729,0.01720472425222397,0.013949975371360779,2.3191347122192383,0.0654795840382576,1.7326456308364868,0.30327537655830383,0.8516778945922852,0.3830317258834839,0.032204557210206985,0.8166942000389099,0.056464746594429016,0.37542396783828735,0.36655551195144653,0.02065591886639595,0.7352835536003113,0.015636159107089043,0.11379542201757431,0.41317400336265564,0.02169020101428032,0.5534985661506653,0.015072230249643326,0.013990499079227448,0.2949250340461731,0.013367895968258381,0.382592111825943,0.016890039667487144,0.014753773808479309,0.2304101288318634,0.01317689660936594,0.35919541120529175,0.018075205385684967,0.015533417463302612,0.22327345609664917,0.014308987185359001,0.4088183641433716,0.015230488032102585,0.013852126896381378,0.20933902263641357,0.013167375698685646,0.4259323477745056,0.015935972332954407,0.014582939445972443,0.20314806699752808,0.013827264308929443,0.3877466320991516,0.017640728503465652,0.017030440270900726,0.20658531785011292,0.012086876668035984,0.36824387311935425,0.018085189163684845,0.0159994438290596,0.2100755125284195,0.016340704634785652,0.45796459913253784,0.01579439826309681,0.01484619826078415,0.44033247232437134,0.02099067158997059,0.5889402627944946,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.980953013691647e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.01262641791254282,0.05023498833179474,0.16185307502746582,0.39385828375816345,0.07135522365570068,1.4911762475967407,0.45201802253723145,1.506303310394287,1.8006625175476074,0.22750216722488403,0.3713093101978302,0.05262639746069908,0.272390753030777,0.5516384243965149,0.0695948451757431,0.2515728771686554,0.04284491762518883,0.1642189919948578,0.39909014105796814,0.07083837687969208,0.09201927483081818,0.04437771067023277,0.17800810933113098,0.40504056215286255,0.07673759758472443,0.07453489303588867,0.04812643304467201,0.16474872827529907,0.4044761061668396,0.07794171571731567,0.06407653540372849,0.04670754075050354,0.16115695238113403,0.3785490095615387,0.07574184238910675,0.03436354547739029,0.045302923768758774,0.14978563785552979,0.3604503571987152,0.08771415054798126,0.019867785274982452,0.049120042473077774,0.16065740585327148,0.37880510091781616,0.08111545443534851,0.03067094460129738,0.046268753707408905,0.15107479691505432,0.3876054584980011,0.0756671130657196,0.019332170486450195,0.04926528036594391,0.1563454270362854,0.3848811388015747,0.07066616415977478,0.027135277166962624,0.048591528087854385,0.15019729733467102,0.3648698329925537,0.08818143606185913,0.2073904424905777,0.08129037916660309,0.2813950479030609,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.213525370839984e-06,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,499,0.14012505114078522,0.0945141538977623,1.7173097133636475,2.598290205001831,0.4012638032436371,1.7619668245315552,0.1306733936071396,1.8396483659744263,2.723989248275757,0.43246740102767944,1.6116832494735718,0.162504643201828,1.8170071840286255,2.741549015045166,0.40314966440200806,0.5213408470153809,0.24775958061218262,1.7806732654571533,2.7142229080200195,0.40370622277259827,0.46135929226875305,0.1247706338763237,1.804579734802246,2.51820707321167,0.4028044641017914,0.6025497317314148,0.102720245718956,1.7519621849060059,2.787322521209717,0.4239436388015747,0.26857471466064453,0.07576784491539001,1.7057774066925049,3.7518863677978516,0.3961406648159027,0.6856787800788879,0.06611610949039459,1.703957438468933,2.813239574432373,0.39300450682640076,0.18370310962200165,0.08133779466152191,1.6956967115402222,2.5335776805877686,0.3840472400188446,0.12830263376235962,0.10023285448551178,1.688813328742981,2.647993803024292,0.3988424837589264,0.15705423057079315,0.1146746277809143,1.7038969993591309,2.672567844390869,0.39518535137176514,0.22430969774723053,0.09014006704092026,1.7196241617202759,2.7628185749053955,0.42046645283699036,0.5622206926345825,0.1159343272447586,1.7440788745880127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.485516366824004e-06,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,549,0.11150205880403519,0.016856491565704346,0.19482751190662384,0.23191797733306885,0.001146292663179338,1.5924350023269653,0.15580645203590393,1.5087593793869019,5.400363445281982,0.21608808636665344,1.5532339811325073,0.16220852732658386,1.5302399396896362,5.570008754730225,0.08044763654470444,0.3840057849884033,0.1634795367717743,1.490430235862732,5.386397838592529,0.02506892755627632,0.46356457471847534,0.17779043316841125,0.9351093173027039,2.840792179107666,0.005100441165268421,0.2486564964056015,0.037523068487644196,0.46785232424736023,0.7579108476638794,0.0043777707032859325,0.21711017191410065,0.04712802171707153,0.45762690901756287,0.7989567518234253,0.003037226153537631,0.15572811663150787,0.031499091535806656,0.3777570426464081,0.6557973027229309,0.002810955047607422,0.20435333251953125,0.017025701701641083,0.18789663910865784,0.24294912815093994,0.001254475093446672,0.14419572055339813,0.018874110653996468,0.19501982629299164,0.23892179131507874,0.001342558884061873,0.14049573242664337,0.018643241375684738,0.1962299346923828,0.23810343444347382,0.0015030860668048263,0.12997637689113617,0.018080919981002808,0.17885039746761322,0.2415740042924881,0.0016437768936157227,0.44543811678886414,0.07207629829645157,0.643383264541626,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23.710582733154297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0773994039386184e-05,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,599,0.23347285389900208,0.058730535209178925,0.45817920565605164,0.06123314052820206,0.04996513947844505,2.455960273742676,0.18935325741767883,1.7891517877578735,1.1034973859786987,0.20239368081092834,0.4991379380226135,0.11545098572969437,0.9059295654296875,0.06365681439638138,0.045923102647066116,0.6355162858963013,0.07912497222423553,0.6843706965446472,0.08345877379179001,0.07340680807828903,0.24564512073993683,0.06961271166801453,0.5865564346313477,0.06356664001941681,0.07148990035057068,0.18271486461162567,0.06937482953071594,0.5731925964355469,0.06215016916394234,0.0500502847135067,0.2155035436153412,0.06500851362943649,0.5369245409965515,0.058476127684116364,0.05660393461585045,0.23851005733013153,0.057303622364997864,0.5072802901268005,0.07209577411413193,0.03961322456598282,0.21094828844070435,0.06325618922710419,0.49425527453422546,0.059549421072006226,0.045014288276433945,0.21617794036865234,0.06147637590765953,0.44982200860977173,0.05981331691145897,0.04365492984652519,0.23552477359771729,0.0671868845820427,0.49194031953811646,0.057843007147312164,0.06294724345207214,0.28962355852127075,0.057375844568014145,0.47824177145957947,0.07961085438728333,0.051669891923666,0.4715612828731537,0.07943789660930634,0.6629870533943176,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2055729197871753e-05,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
