lr-AdamW,step,train_loss_ce,train_loss_mask,train_loss_dice,train_loss_origin,train_loss_axis,train_loss_ce_0,train_loss_mask_0,train_loss_dice_0,train_loss_origin_0,train_loss_axis_0,train_loss_ce_1,train_loss_mask_1,train_loss_dice_1,train_loss_origin_1,train_loss_axis_1,train_loss_ce_2,train_loss_mask_2,train_loss_dice_2,train_loss_origin_2,train_loss_axis_2,train_loss_ce_3,train_loss_mask_3,train_loss_dice_3,train_loss_origin_3,train_loss_axis_3,train_loss_ce_4,train_loss_mask_4,train_loss_dice_4,train_loss_origin_4,train_loss_axis_4,train_loss_ce_5,train_loss_mask_5,train_loss_dice_5,train_loss_origin_5,train_loss_axis_5,train_loss_ce_6,train_loss_mask_6,train_loss_dice_6,train_loss_origin_6,train_loss_axis_6,train_loss_ce_7,train_loss_mask_7,train_loss_dice_7,train_loss_origin_7,train_loss_axis_7,train_loss_ce_8,train_loss_mask_8,train_loss_dice_8,train_loss_origin_8,train_loss_axis_8,train_loss_ce_9,train_loss_mask_9,train_loss_dice_9,train_loss_origin_9,train_loss_axis_9,train_loss_ce_10,train_loss_mask_10,train_loss_dice_10,train_loss_origin_10,train_loss_axis_10,mean_loss_ce,mean_loss_mask,mean_loss_dice,epoch,train_loss_mean,M_ap50,MA_ap50,MO_ap50,MAO_ap50,MAO_ST_ap50,MI_ap50,MIVec_ap50,MIOut_ap50,MIGT_ap50,MIOutGT_ap50,val_mean_box_ap_25,val_mean_box_ap_50,val_translation_val_box_ap_50,val_rotation_val_box_ap_50,val_translation_val_box_ap_25,val_rotation_val_box_ap_25,val_rotation_val_ap,val_rotation_val_ap_50,val_rotation_val_ap_25,val_translation_val_ap,val_translation_val_ap_50,val_translation_val_ap_25,val_mean_ap,val_mean_ap_50,val_mean_ap_25,val_loss_ce,val_loss_mask,val_loss_dice,val_loss_origin,val_loss_axis,val_loss_ce_0,val_loss_mask_0,val_loss_dice_0,val_loss_origin_0,val_loss_axis_0,val_loss_ce_1,val_loss_mask_1,val_loss_dice_1,val_loss_origin_1,val_loss_axis_1,val_loss_ce_2,val_loss_mask_2,val_loss_dice_2,val_loss_origin_2,val_loss_axis_2,val_loss_ce_3,val_loss_mask_3,val_loss_dice_3,val_loss_origin_3,val_loss_axis_3,val_loss_ce_4,val_loss_mask_4,val_loss_dice_4,val_loss_origin_4,val_loss_axis_4,val_loss_ce_5,val_loss_mask_5,val_loss_dice_5,val_loss_origin_5,val_loss_axis_5,val_loss_ce_6,val_loss_mask_6,val_loss_dice_6,val_loss_origin_6,val_loss_axis_6,val_loss_ce_7,val_loss_mask_7,val_loss_dice_7,val_loss_origin_7,val_loss_axis_7,val_loss_ce_8,val_loss_mask_8,val_loss_dice_8,val_loss_origin_8,val_loss_axis_8,val_loss_ce_9,val_loss_mask_9,val_loss_dice_9,val_loss_origin_9,val_loss_axis_9,val_loss_ce_10,val_loss_mask_10,val_loss_dice_10,val_loss_origin_10,val_loss_axis_10
,249,0.22846291959285736,0.022351909428834915,0.2893208861351013,0.09329666197299957,0.5002192258834839,1.4905191659927368,0.1809566468000412,1.4487279653549194,4.391104221343994,0.5364316701889038,0.3848883807659149,0.09513557702302933,0.8534108400344849,0.34786349534988403,0.5004943609237671,0.19990716874599457,0.0897325947880745,0.6553516387939453,0.28376078605651855,0.5000076293945312,0.20859481394290924,0.023500774055719376,0.31650716066360474,0.16035786271095276,0.5004726648330688,0.11647520214319229,0.034479573369026184,0.3728957176208496,0.024429408833384514,0.5008308291435242,0.14383286237716675,0.031000416725873947,0.3744414448738098,0.02436915412545204,0.5025128722190857,0.13567757606506348,0.03372833877801895,0.35062846541404724,0.0227406807243824,0.5008736848831177,0.2033495306968689,0.018569115549325943,0.24498331546783447,0.04265451058745384,0.5004241466522217,0.16908298432826996,0.0185324028134346,0.24687927961349487,0.04301636293530464,0.5005871057510376,0.15559284389019012,0.02043982595205307,0.24027138948440552,0.04277128726243973,0.5023450255393982,0.14932432770729065,0.02544589340686798,0.2718564569950104,0.06559114903211594,0.5012816786766052,0.2988089919090271,0.049489423632621765,0.4721062183380127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7360239198484284e-06,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.07065056264400482,0.04455062747001648,0.30432528257369995,0.01780395209789276,0.11535634100437164,2.3022799491882324,0.30531710386276245,1.838081955909729,0.8286961317062378,0.7644882798194885,0.6012254357337952,0.13006483018398285,0.8083353638648987,0.2536689043045044,0.11165440827608109,0.7020553350448608,0.07433683425188065,0.6210464835166931,0.07126633822917938,0.06911510229110718,0.2837488651275635,0.04612022638320923,0.3566993772983551,0.015089716762304306,0.058530375361442566,0.20785364508628845,0.04565677046775818,0.2813754677772522,0.012711779214441776,0.06101067736744881,0.16988001763820648,0.044579409062862396,0.2799493372440338,0.012250510975718498,0.04537080228328705,0.14032967388629913,0.05050210282206535,0.34093382954597473,0.01297256164252758,0.1472765952348709,0.08472878485918045,0.043340228497982025,0.30160367488861084,0.015151914209127426,0.07267150282859802,0.11176526546478271,0.05160527303814888,0.3364000916481018,0.01878459006547928,0.15894731879234314,0.07502946257591248,0.052818115800619125,0.34095507860183716,0.01563996449112892,0.10301520675420761,0.06574390828609467,0.0478518009185791,0.3286150097846985,0.017109079286456108,0.06736372411251068,0.4012742340564728,0.07806194573640823,0.5115267634391785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.721838175411094e-06,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,349,0.0666503757238388,0.1798727810382843,1.1031882762908936,0.14100205898284912,0.0014573633670806885,1.2409241199493408,0.07119078189134598,1.1176519393920898,0.15353217720985413,0.3671261668205261,0.5126060843467712,0.16186369955539703,1.032362461090088,0.14436794817447662,0.0007362961769104004,0.31882157921791077,0.1372680813074112,1.0989960432052612,0.06923677772283554,0.001436471939086914,0.13432921469211578,0.18760466575622559,1.2234653234481812,0.11761710047721863,0.0035817623138427734,0.14562608301639557,0.22261707484722137,1.1491674184799194,0.13425637781620026,0.001415640115737915,0.19250905513763428,0.20512831211090088,1.148887038230896,0.1252281367778778,0.0007261037826538086,0.09691309183835983,0.10510554909706116,1.1279051303863525,0.10087326914072037,0.002513289451599121,0.06718099117279053,0.173166424036026,1.1760766506195068,0.11717859655618668,0.003181636333465576,0.06387350708246231,0.18296831846237183,1.084564447402954,0.13346627354621887,0.0017824769020080566,0.039791539311409,0.2052328884601593,1.099485158920288,0.13761253654956818,0.001056969165802002,0.041833069175481796,0.10550367832183838,0.9701426029205322,0.10542149841785431,0.0021441876888275146,0.2434215545654297,0.16146019101142883,1.1109910011291504,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22.856616973876953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8100206026547855e-06,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,399,0.1039920374751091,0.03393696993589401,0.576095461845398,0.02309533953666687,0.0034941136837005615,1.9925583600997925,0.088903047144413,1.6080055236816406,0.22503000497817993,0.30141696333885193,0.37604230642318726,0.06916539371013641,0.8025621175765991,0.01661299355328083,0.0032210450153797865,0.2970459461212158,0.03925034776329994,0.6946579813957214,0.07440905272960663,0.0018351376056671143,0.2637081444263458,0.03736279532313347,0.7060524821281433,0.07762253284454346,0.0034347972832620144,0.20483657717704773,0.02968566119670868,0.5196191668510437,0.0198918879032135,0.002933412790298462,0.14395713806152344,0.03169122710824013,0.5150555968284607,0.020340094342827797,0.0035651824437081814,0.162574902176857,0.03193354979157448,0.5120435953140259,0.022177547216415405,0.0027355849742889404,0.15073400735855103,0.033857110887765884,0.5428404808044434,0.02130858413875103,0.0031448504887521267,0.12382197380065918,0.030014976859092712,0.5414944291114807,0.02197229489684105,0.002805262804031372,0.07447618991136551,0.032574016600847244,0.5552459955215454,0.022939372807741165,0.004696528427302837,0.10406152158975601,0.034582991153001785,0.5375311970710754,0.020970072597265244,0.002995222806930542,0.3331507444381714,0.041079841554164886,0.6759336590766907,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.980953013691647e-06,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,449,0.25064828991889954,0.17896652221679688,0.8393604755401611,0.060384973883628845,0.007696516811847687,2.1113686561584473,0.15119564533233643,1.7344646453857422,0.35593879222869873,0.47394102811813354,0.4480416178703308,0.09047787636518478,1.0202991962432861,0.046888746321201324,0.11376668512821198,0.3967161476612091,0.1400614082813263,0.9143868684768677,0.017815526574850082,0.016587086021900177,0.27240628004074097,0.14629067480564117,0.811998188495636,0.016853950917720795,0.005094930529594421,0.22898656129837036,0.1493065059185028,0.8340427875518799,0.019098179414868355,0.0067986249923706055,0.26060017943382263,0.1580386757850647,0.8208459615707397,0.03584985062479973,0.00976688414812088,0.2237452119588852,0.16371548175811768,0.886072039604187,0.021949373185634613,0.010590173304080963,0.27597081661224365,0.1383158266544342,0.8769832849502563,0.013250636868178844,0.006308279931545258,0.2130497395992279,0.13611015677452087,0.904285192489624,0.01942470483481884,0.006329931318759918,0.1733054667711258,0.13539886474609375,0.9065229296684265,0.013559144921600819,0.010046698153018951,0.22597523033618927,0.17576467990875244,0.8866056203842163,0.059814855456352234,0.007775940001010895,0.4234011769294739,0.14697019755840302,0.9529889225959778,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
