epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_depth_anchor_epoch,train/L_depth_anchor_step,train/L_geo_pp_dir_epoch,train/L_geo_pp_dir_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_depth_anchor,val/L_geo_pp_dir,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,289,,0.13120675086975098,,0.22140049934387207,,0.6348544955253601,,0.037732888013124466,,0.0,,0.5260562300682068,,1.060731291770935,,0.6443828344345093,,,6.670467376708984,22.780126571655273,,9.629927080823109e-05,,0.08689986169338226,,1.7372777462005615,,5.998358726501465,,,2.2183821201324463,,1.060731291770935,,4.374456882476807,,,,,,,,,,,,,,,,,,,
0,299,,0.12218533456325531,,0.12801362574100494,,0.6334775686264038,,0.0377701111137867,,0.0,,0.5547279119491577,,0.9762868881225586,,0.6524644494056702,,,7.322988510131836,22.85502815246582,,6.710646994179115e-05,,0.10386618226766586,,1.7168654203414917,,6.600691795349121,,,2.3022494316101074,,0.9762868881225586,,4.628399848937988,,,,,,,,,,,,,,,,,,,
0,309,,0.13066403567790985,,0.32412344217300415,,0.5932358503341675,,0.037316158413887024,,0.0,,0.5373987555503845,,0.9290652871131897,,0.5429679751396179,,,2.9341137409210205,24.892728805541992,,0.0003088694647885859,,0.1564384400844574,,1.5788922309875488,,4.886955738067627,,,1.989210844039917,,0.9290652871131897,,3.792226791381836,,,,,,,,,,,,,,,,,,,
0,319,,0.12197400629520416,,0.11684571206569672,,0.5980003476142883,,0.03348222374916077,,0.0,,0.5220227241516113,,1.1816773414611816,,0.6371887922286987,,,3.1358635425567627,22.3094482421875,,9.596995369065553e-05,,0.10314737260341644,,1.7552498579025269,,9.411890983581543,,,1.8013842105865479,,1.1816773414611816,,6.027188301086426,,,,,,,,,,,,,,,,,,,
0,329,,0.10381297022104263,,0.5800130367279053,,0.5953865647315979,,0.03299636021256447,,0.0,,0.5350551605224609,,1.140913963317871,,0.5654017329216003,,,5.849426746368408,26.546588897705078,,4.1690167563501745e-05,,0.05620921775698662,,1.5484306812286377,,5.500700950622559,,,1.7414889335632324,,1.140913963317871,,4.196865558624268,,,,,,,,,,,,,,,,,,,
0,339,,0.1256365031003952,,0.09570711851119995,,0.6297532320022583,,0.03614102676510811,,0.0,,0.5478494763374329,,0.9051712155342102,,0.4926583170890808,,,3.5657126903533936,24.73260498046875,,4.792964682565071e-05,,0.08031046390533447,,1.3587946891784668,,8.042672157287598,,,2.2572789192199707,,0.9051712155342102,,5.151943206787109,,,,,,,,,,,,,,,,,,,
0,349,,0.1414027214050293,,0.17381583154201508,,0.670693576335907,,0.045874569565057755,,0.0,,0.5425472855567932,,1.0554022789001465,,0.6745980978012085,,,4.459816932678223,26.447568893432617,,5.377522711569327e-07,,0.13746535778045654,,1.474552869796753,,5.3652024269104,,,2.308501958847046,,1.0554022789001465,,3.920417547225952,,,,,,,,,,,,,,,,,,,
0,359,,0.14711424708366394,,0.17268957197666168,,0.652328610420227,,0.04257462918758392,,0.0,,0.5196452140808105,,0.9165916442871094,,0.4980734884738922,,,7.6974711418151855,28.058176040649414,,4.25347316195257e-05,,0.09108255803585052,,1.361790657043457,,6.017149925231934,,,1.9398736953735352,,0.9165916442871094,,4.178706645965576,,,,,,,,,,,,,,,,,,,
0,369,,0.14409688115119934,,0.18992756307125092,,0.6297897100448608,,0.04081924259662628,,0.0,,0.5195499062538147,,1.075946569442749,,0.6127070188522339,,,5.70664644241333,27.7067928314209,,2.484848846506793e-05,,0.09542530030012131,,1.34254789352417,,10.247466087341309,,,2.0975284576416016,,1.075946569442749,,6.288867473602295,,,,,,,,,,,,,,,,,,,
0,379,,0.13042135536670685,,0.17022283375263214,,0.6354377269744873,,0.03650790452957153,,0.0,,0.5251632332801819,,1.0968337059020996,,0.5829154849052429,,,4.2692365646362305,28.72661781311035,,1.4536230992234778e-05,,0.1064012199640274,,1.3463919162750244,,4.036336421966553,,,2.19572114944458,,1.0968337059020996,,3.1714694499969482,,,,,,,,,,,,,,,,,,,
0,389,,0.12474079430103302,,0.3157808780670166,,0.6361108422279358,,0.038837727159261703,,0.0,,0.5037044882774353,,1.0067349672317505,,0.5275135636329651,,,4.03178071975708,30.853397369384766,,0.00010622439731378108,,0.14587244391441345,,1.4357359409332275,,4.688824653625488,,,1.8114206790924072,,1.0067349672317505,,3.6019413471221924,,,,,,,,,,,,,,,,,,,
0,399,,0.12715384364128113,,0.11362156271934509,,0.6371827125549316,,0.033851101994514465,,0.0,,0.5199751257896423,,0.9781948328018188,,0.5386097431182861,,,5.3999762535095215,28.34990692138672,,3.8437974581029266e-05,,0.07625892013311386,,1.3788824081420898,,8.761664390563965,,,2.1724579334259033,,0.9781948328018188,,5.517771244049072,,,,,,,,,,,,,,,,,,,
0,409,,0.14562901854515076,,0.18535876274108887,,0.6222589015960693,,0.034099556505680084,,0.0,,0.5194467306137085,,1.1136553287506104,,0.6659649610519409,,,6.219987392425537,34.181060791015625,,0.00029786440427415073,,0.10898584127426147,,1.3634330034255981,,8.514766693115234,,,2.0860490798950195,,1.1136553287506104,,5.4301018714904785,,,,,,,,,,,,,,,,,,,
0,419,,0.09281930327415466,,0.1567067950963974,,0.6588226556777954,,0.03596668317914009,,0.0,,0.5183746814727783,,1.1698243618011475,,0.6484518647193909,,,3.6508090496063232,31.897985458374023,,9.457310079596937e-05,,0.05908792465925217,,1.1842730045318604,,2.352790355682373,,,2.236656427383423,,1.1698243618011475,,2.222008228302002,,,,,,,,,,,,,,,,,,,
0,429,,0.14453130960464478,,0.27194228768348694,,0.670059323310852,,0.04117843881249428,,0.0,,0.5226788520812988,,1.042009949684143,,0.4188861846923828,,,2.5773634910583496,39.26969909667969,,1.1340648597979452e-05,,0.08390375971794128,,1.139073371887207,,9.713011741638184,,,1.8176641464233398,,1.042009949684143,,5.966748237609863,,,,,,,,,,,,,,,,,,,
0,439,,0.11815226078033447,,0.10379494726657867,,0.684490978717804,,0.04356648027896881,,0.0,,0.5386712551116943,,1.1121008396148682,,0.6160938143730164,,,3.5123965740203857,35.07991409301758,,8.7266807895503e-06,,0.08150628954172134,,1.0964436531066895,,5.746567726135254,,,2.011146306991577,,1.1121008396148682,,3.8746249675750732,,,,,,,,,,,,,,,,,,,
0,449,,0.10550954937934875,,0.30453842878341675,,0.6787827014923096,,0.045569419860839844,,0.0,,0.5076001286506653,,1.1857529878616333,,0.592136800289154,,,3.157557964324951,33.04985046386719,,0.00010202940757153556,,0.09250055253505707,,1.0112335681915283,,4.960399150848389,,,1.9541372060775757,,1.1857529878616333,,3.5171265602111816,,,,,,,,,,,,,,,,,,,
0,459,,0.1163388267159462,,0.18302971124649048,,0.642525851726532,,0.03740834817290306,,0.0,,0.5121272802352905,,1.1882518529891968,,0.6463658809661865,,,3.0217297077178955,34.50932693481445,,0.00024466338800266385,,0.09994623064994812,,1.1711359024047852,,4.9764909744262695,,,2.067152500152588,,1.1882518529891968,,3.5476770401000977,,,,,,,,,,,,,,,,,,,
0,469,,0.1125103235244751,,0.19605082273483276,,0.6561239957809448,,0.03885083273053169,,0.0,,0.504287838935852,,1.0841870307922363,,0.6457920670509338,,,3.696568489074707,33.80971145629883,,1.1069802894780878e-05,,0.11912044137716293,,1.2403638362884521,,5.621459007263184,,,1.8118011951446533,,1.0841870307922363,,3.9068386554718018,,,,,,,,,,,,,,,,,,,
0,479,,0.09180296957492828,,0.2657090127468109,,0.6728242039680481,,0.03768577426671982,,0.0,,0.5106544494628906,,1.0614597797393799,,0.6548798084259033,,,5.253462791442871,34.36107635498047,,7.181485852925107e-05,,0.07878290116786957,,1.0102295875549316,,3.525622844696045,,,2.180488348007202,,1.0614597797393799,,2.7730963230133057,,,,,,,,,,,,,,,,,,,
0,489,,0.10830406844615936,,0.2721182405948639,,0.6643913984298706,,0.03636886924505234,,0.0,,0.509320855140686,,1.1328709125518799,,0.6395531296730042,,,4.293705463409424,36.62228012084961,,9.797584789339453e-05,,0.07143490761518478,,1.077023983001709,,5.247259616851807,,,2.3342978954315186,,1.1328709125518799,,3.677138328552246,,,,,,,,,,,,,,,,,,,
0,499,,0.11488983780145645,,0.24949319660663605,,0.6479657292366028,,0.042660973966121674,,0.0,,0.502804160118103,,1.153921127319336,,0.6095799803733826,,,6.43928337097168,33.99776077270508,,3.718708467204124e-05,,0.09447890520095825,,0.8785237669944763,,6.231457710266113,,,1.699683427810669,,1.153921127319336,,4.057665824890137,,,,,,,,,,,,,,,,,,,
0,509,,0.11887067556381226,,0.08375851064920425,,0.6848742961883545,,0.059452302753925323,,0.0,,0.4953190088272095,,1.0101985931396484,,0.5738661289215088,,,3.1529078483581543,35.528892517089844,,1.648166471568402e-05,,0.06267677247524261,,0.9680259823799133,,6.936676979064941,,,1.7650673389434814,,1.0101985931396484,,4.375766277313232,,,,,,,,,,,,,,,,,,,
0,519,,0.10651184618473053,,0.3321909010410309,,0.6725735664367676,,0.05078740417957306,,0.0,,0.5034752488136292,,1.0720648765563965,,0.6547756791114807,,,2.97122859954834,39.271305084228516,,0.00023220169532578439,,0.06832601130008698,,0.9044865369796753,,3.6088461875915527,,,1.8863422870635986,,1.0720648765563965,,2.8002076148986816,,,,,,,,,,,,,,,,,,,
0,529,,0.10527360439300537,,0.2341001331806183,,0.661811351776123,,0.04203389585018158,,0.0,,0.5064402222633362,,1.2092703580856323,,0.5038468241691589,,,5.075157165527344,33.91987991333008,,6.414338713511825e-05,,0.06950502097606659,,0.9225744009017944,,3.5910065174102783,,,1.6416438817977905,,1.2092703580856323,,2.7501142024993896,,,,,,,,,,,,,,,,,,,
0,539,,0.10488192737102509,,0.09002041071653366,,0.6891580820083618,,0.0436074435710907,,0.0,,0.5082590579986572,,1.0934562683105469,,0.4437253773212433,,,2.0606095790863037,39.75364685058594,,6.801969720982015e-05,,0.06424522399902344,,0.859291672706604,,7.227214336395264,,,1.5606392621994019,,1.0934562683105469,,4.468143939971924,,,,,,,,,,,,,,,,,,,
0,549,,0.10591797530651093,,0.13956035673618317,,0.6619099378585815,,0.042700886726379395,,0.0,,0.5055977702140808,,1.0392982959747314,,0.6281374096870422,,,7.0003814697265625,40.5196533203125,,3.36694938596338e-05,,0.11534829437732697,,0.9105355739593506,,5.1787190437316895,,,1.8225221633911133,,1.0392982959747314,,3.490643262863159,,,,,,,,,,,,,,,,,,,
0,559,,0.11168144643306732,,0.14082391560077667,,0.7121440172195435,,0.04844774305820465,,0.0,,0.4932762086391449,,1.0579619407653809,,0.6663632392883301,,,4.32737398147583,38.3280143737793,,2.745128426795418e-07,,0.09558844566345215,,0.9319506287574768,,5.695816516876221,,,1.8823065757751465,,1.0579619407653809,,3.762833595275879,,,,,,,,,,,,,,,,,,,
0,569,,0.12206800282001495,,0.17006617784500122,,0.6782273054122925,,0.049640003591775894,,0.0,,0.5100749731063843,,1.110672116279602,,0.5522551536560059,,,3.8588476181030273,37.95916748046875,,5.259173097016401e-10,,0.06561915576457977,,1.0087876319885254,,4.472531318664551,,,1.5928312540054321,,1.110672116279602,,3.2145509719848633,,,,,,,,,,,,,,,,,,,
0,579,,0.09604808688163757,,0.12335781753063202,,0.6877390146255493,,0.05599365383386612,,0.0,,0.4939079284667969,,1.248483419418335,,0.5978555679321289,,,4.768181800842285,35.82032775878906,,2.0758496248163283e-05,,0.06328469514846802,,0.8228102326393127,,2.2039690017700195,,,1.5816091299057007,,1.248483419418335,,1.9444301128387451,,,,,,,,,,,,,,,,,,,
0,589,,0.10165449231863022,,0.14892947673797607,,0.691978931427002,,0.05264844000339508,,0.0,,0.4975626766681671,,1.1583094596862793,,0.5788370966911316,,,3.377263069152832,37.809669494628906,,1.8292650565854274e-05,,0.07112862914800644,,0.8357598781585693,,3.140155076980591,,,1.6230992078781128,,1.1583094596862793,,2.436502695083618,,,,,,,,,,,,,,,,,,,
0,599,,0.10612961649894714,,0.1046261414885521,,0.6991710662841797,,0.05589025467634201,,0.0,,0.4781592786312103,,1.2707098722457886,,0.6210215091705322,,,3.9559428691864014,42.5186767578125,,0.00018068362260237336,,0.06527742743492126,,0.8373374938964844,,2.848168134689331,,,1.4018709659576416,,1.2707098722457886,,2.2628068923950195,,,,,,,,,,,,,,,,,,,
0,609,,0.1286238431930542,,0.1899755597114563,,0.6640396118164062,,0.052607495337724686,,0.0,,0.47921788692474365,,1.0436521768569946,,0.661475658416748,,,3.0342857837677,43.39569091796875,,0.00018784623534884304,,0.09568551182746887,,0.9323830008506775,,5.958218097686768,,,1.7113966941833496,,1.0436521768569946,,3.9159679412841797,,,,,,,,,,,,,,,,,,,
0,619,,0.09769478440284729,,0.18628431856632233,,0.6896432042121887,,0.060448188334703445,,0.0,,0.4809914529323578,,1.051843523979187,,0.5948159098625183,,,4.361264705657959,42.55552291870117,,2.2115289084467804e-06,,0.0489218533039093,,0.792710542678833,,2.2473530769348145,,,1.8481636047363281,,1.051843523979187,,1.977527379989624,,,,,,,,,,,,,,,,,,,
0,629,,0.14395764470100403,,0.22511057555675507,,0.6612380146980286,,0.054053593426942825,,0.0,,0.49133896827697754,,1.0846972465515137,,0.5941838622093201,,,4.906177520751953,39.891658782958984,,2.873207449738402e-05,,0.149804025888443,,0.8837867975234985,,10.785700798034668,,,1.7257890701293945,,1.0846972465515137,,6.336491107940674,,,,,,,,,,,,,,,,,,,
0,639,,0.11492431908845901,,0.15394535660743713,,0.6597040295600891,,0.05919308960437775,,0.0,,0.4916234314441681,,1.0800814628601074,,0.5997222065925598,,,5.18016242980957,39.29779815673828,,3.737924635061063e-05,,0.06750821322202682,,0.7474082112312317,,5.065754413604736,,,1.819931983947754,,1.0800814628601074,,3.358736276626587,,,,,,,,,,,,,,,,,,,
0,649,,0.09202888607978821,,0.23793546855449677,,0.6538410782814026,,0.05189898982644081,,0.0,,0.4864220917224884,,1.0400446653366089,,0.5582259893417358,,,2.9219954013824463,36.7966423034668,,1.5583904314553365e-05,,0.05127397179603577,,0.7403668165206909,,3.4642131328582764,,,1.8095813989639282,,1.0400446653366089,,2.5810651779174805,,,,,,,,,,,,,,,,,,,
0,659,,0.08473847806453705,,0.1077626571059227,,0.6929202079772949,,0.054936692118644714,,0.0,,0.4852372109889984,,1.0414068698883057,,0.6593619585037231,,,7.602620601654053,40.6202278137207,,9.510015661362559e-05,,0.05371851846575737,,0.7074184417724609,,1.852226972579956,,,1.5363905429840088,,1.0414068698883057,,1.6935250759124756,,,,,,,,,,,,,,,,,,,
0,669,,0.09937795251607895,,0.2767558693885803,,0.6689426302909851,,0.04852791503071785,,0.0,,0.4912027418613434,,1.2530181407928467,,0.5474863052368164,,,2.5186305046081543,38.80733871459961,,2.1302707864379045e-07,,0.11605435609817505,,0.7251843214035034,,3.1799674034118652,,,1.606501817703247,,1.2530181407928467,,2.457991123199463,,,,,,,,,,,,,,,,,,,
0,679,,0.12189029902219772,,0.14286905527114868,,0.6811612844467163,,0.053047262132167816,,0.0,,0.4960246980190277,,1.1332359313964844,,0.5188633799552917,,,4.933004379272461,35.907310485839844,,1.523586342955241e-05,,0.09784671664237976,,0.6878669857978821,,5.411410808563232,,,1.3623812198638916,,1.1332359313964844,,3.5034594535827637,,,,,,,,,,,,,,,,,,,
