epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
14,579,,0.010154683142900467,,0.024834074079990387,,0.0,,0.11291614174842834,,1.0,,0.3272947072982788,,,0.0,0.0,,7.3800015343294945e-06,,113.46714782714844,,0.20403055846691132,,0.2629062533378601,,,1.1890840530395508,,1.0,,0.2974909245967865,,,,,,,,,,,,,,,,,
14,589,,0.0113071883097291,,0.024581335484981537,,0.0,,0.10944873839616776,,1.0,,0.3364766240119934,,,0.0,0.0,,0.0001595767680555582,,114.27928924560547,,0.20738142728805542,,0.24904902279376984,,,1.360360026359558,,1.0,,0.2911311089992523,,,,,,,,,,,,,,,,,
14,599,,0.016595076769590378,,0.02250257506966591,,0.0,,0.12864720821380615,,1.0,,0.33276885747909546,,,0.0,0.0,,5.4719075706088915e-05,,107.61524963378906,,0.21423998475074768,,0.30365800857543945,,,1.1639645099639893,,1.0,,0.3338477611541748,,,,,,,,,,,,,,,,,
14,609,,0.00957338698208332,,0.0260976143181324,,0.0,,0.10586859285831451,,1.0,,0.31350818276405334,,,0.0,0.0,,0.00014663826732430607,,115.07640075683594,,0.20698761940002441,,0.29263678193092346,,,1.1649813652038574,,1.0,,0.3102162480354309,,,,,,,,,,,,,,,,,
14,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011804526671767235,0.02725897543132305,0.0,0.13789112865924835,1.0,0.32654494047164917,0.0,0.0,9.693127503851429e-05,111.62876892089844,0.1847531497478485,0.3965134918689728,1.1662616729736328,2.361431360244751,1.0,0.36825549602508545
14,614,0.010759136639535427,,0.024959595873951912,,0.0,,0.11952856183052063,,1.0,,0.32697638869285583,,0.0,0.0,,,0.00012525242345873266,,113.47386169433594,,0.21305342018604279,,0.28581032156944275,,1.1928857564926147,1.9734904766082764,,1.0,,0.3171342611312866,,0.22708755731582642,,,,,,,,,,,,,,,,
15,619,,0.007682473864406347,,0.024711670354008675,,0.0,,0.10572338849306107,,1.0,,0.35299190878868103,,,0.0,0.0,,0.0005195607081986964,,109.92570495605469,,0.22548753023147583,,0.2722474932670593,,,1.109710693359375,,1.0,,0.3083013892173767,,,,,,,,,,,,,,,,,
15,629,,0.009347272105515003,,0.024073313921689987,,0.0,,0.12566033005714417,,1.0,,0.323930561542511,,,0.0,0.0,,8.129273965096218e-08,,112.61968994140625,,0.219021737575531,,0.27524828910827637,,,1.1576459407806396,,1.0,,0.3170461654663086,,,,,,,,,,,,,,,,,
15,639,,0.011168165132403374,,0.020485060289502144,,0.0,,0.13138137757778168,,1.0,,0.312083899974823,,,0.0,0.0,,0.00017639018187765032,,107.12364959716797,,0.20865583419799805,,0.28217941522598267,,,1.2097766399383545,,1.0,,0.31882908940315247,,,,,,,,,,,,,,,,,
15,649,,0.009682451374828815,,0.02204754948616028,,0.0,,0.11619827151298523,,1.0,,0.34149038791656494,,,0.0,0.0,,0.0002499965485185385,,107.75193786621094,,0.22130046784877777,,0.24665486812591553,,,1.154383659362793,,1.0,,0.29924777150154114,,,,,,,,,,,,,,,,,
15,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011728008277714252,0.024743858724832535,0.0,0.13575343787670135,1.0,0.3244088590145111,0.0,0.0,3.847276093438268e-05,108.29541778564453,0.18668094277381897,0.3889581561088562,1.1724183559417725,2.36308217048645,1.0,0.3640539050102234
15,655,0.010054370388388634,,0.022848108783364296,,0.0,,0.11588726937770844,,1.0,,0.32913732528686523,,0.0,0.0,,,0.00016111884906422347,,110.09260559082031,,0.21052397787570953,,0.26352837681770325,,1.1996771097183228,1.9703292846679688,,1.0,,0.3023623526096344,,0.22885704040527344,,,,,,,,,,,,,,,,
16,659,,0.0137179521843791,,0.022885875776410103,,0.0,,0.09884729236364365,,1.0,,0.3327784538269043,,,0.0,0.0,,5.7782570365816355e-05,,102.95355224609375,,0.2106979340314865,,0.2629750370979309,,,1.184481143951416,,1.0,,0.2954365909099579,,,,,,,,,,,,,,,,,
16,669,,0.010120401158928871,,0.02259022369980812,,0.0,,0.10225804895162582,,1.0,,0.3355741798877716,,,0.0,0.0,,8.864111441653222e-05,,108.58023071289062,,0.21117906272411346,,0.27849557995796204,,,1.1316440105438232,,1.0,,0.30332985520362854,,,,,,,,,,,,,,,,,
16,679,,0.007384198252111673,,0.02054944448173046,,0.0,,0.13500942289829254,,1.0,,0.31680160760879517,,,0.0,0.0,,6.873336678836495e-05,,104.55830383300781,,0.21136412024497986,,0.2828691005706787,,,1.0323596000671387,,1.0,,0.32040274143218994,,,,,,,,,,,,,,,,,
16,689,,0.00799446552991867,,0.022579140961170197,,0.0,,0.10228631645441055,,1.0,,0.3352409601211548,,,0.0,0.0,,4.2456631490495056e-05,,107.07374572753906,,0.20459358394145966,,0.25245627760887146,,,1.228987216949463,,1.0,,0.28594446182250977,,,,,,,,,,,,,,,,,
16,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01153077743947506,0.02538403682410717,0.0,0.1383315920829773,1.0,0.3188033998012543,0.0,0.0,0.00017110607586801052,105.4229736328125,0.18544389307498932,0.3766343593597412,1.177763819694519,2.3648502826690674,1.0,0.35859426856040955
16,696,0.009700425900518894,,0.022268010303378105,,0.0,,0.1141987219452858,,1.0,,0.3281843960285187,,0.0,0.0,,,9.328405576525256e-05,,107.13448333740234,,0.20816513895988464,,0.24909251928329468,,1.203833818435669,1.9763060808181763,,1.0,,0.2928518056869507,,0.2279600352048874,,,,,,,,,,,,,,,,
17,699,,0.010189270600676537,,0.023062627762556076,,0.0,,0.12041250616312027,,1.0,,0.32236653566360474,,,0.0,0.0,,1.7928026863955893e-05,,104.40840911865234,,0.20561382174491882,,0.2654671370983124,,,1.1433255672454834,,1.0,,0.3031565845012665,,,,,,,,,,,,,,,,,
17,709,,0.009167896583676338,,0.02063741348683834,,0.0,,0.1003836914896965,,1.0,,0.3318818211555481,,,0.0,0.0,,3.580246993806213e-05,,100.04302978515625,,0.20509932935237885,,0.2521231472492218,,,1.2230795621871948,,1.0,,0.2854686677455902,,,,,,,,,,,,,,,,,
17,719,,0.007485426962375641,,0.018483372405171394,,0.0,,0.11892402917146683,,1.0,,0.3245770335197449,,,0.0,0.0,,7.403531299132737e-07,,101.78234100341797,,0.2116025686264038,,0.22717273235321045,,,1.1419016122817993,,1.0,,0.2844410538673401,,,,,,,,,,,,,,,,,
17,729,,0.008090425282716751,,0.018984008580446243,,0.0,,0.11895671486854553,,1.0,,0.3201768696308136,,,0.0,0.0,,2.6221970983897336e-05,,111.98016357421875,,0.20674613118171692,,0.25500088930130005,,,1.3401979207992554,,1.0,,0.29630860686302185,,,,,,,,,,,,,,,,,
17,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011446853168308735,0.025235461071133614,0.0,0.12963637709617615,1.0,0.3236987590789795,0.0,0.0,3.5030985600315034e-05,102.75931549072266,0.1854778230190277,0.3947545886039734,1.1819727420806885,2.365499496459961,1.0,0.3631988763809204
17,737,0.009557612240314484,,0.021292513236403465,,0.0,,0.1115398183465004,,1.0,,0.3279256820678711,,0.0,0.0,,,6.848543853266165e-05,,104.42166137695312,,0.2067609578371048,,0.23202714323997498,,1.2084814310073853,1.9777917861938477,,1.0,,0.2821062207221985,,0.2274456024169922,,,,,,,,,,,,,,,,
18,739,,0.008423960767686367,,0.01811348646879196,,0.0,,0.12225603312253952,,1.0,,0.2979416251182556,,,0.0,0.0,,0.0008170401561073959,,99.69185638427734,,0.20204392075538635,,0.17127038538455963,,,1.1351799964904785,,1.0,,0.2542170286178589,,,,,,,,,,,,,,,,,
18,749,,0.008006328716874123,,0.02279430255293846,,0.0,,0.11419236660003662,,1.0,,0.33131179213523865,,,0.0,0.0,,5.137139305588789e-05,,105.004638671875,,0.20071372389793396,,0.2147323191165924,,,1.0836491584777832,,1.0,,0.27112749218940735,,,,,,,,,,,,,,,,,
18,759,,0.00930815376341343,,0.019123146310448647,,0.0,,0.10964401811361313,,1.0,,0.33135485649108887,,,0.0,0.0,,9.419323760084808e-05,,109.1578369140625,,0.19991493225097656,,0.23858393728733063,,,1.2677302360534668,,1.0,,0.2806849181652069,,,,,,,,,,,,,,,,,
18,769,,0.015032235532999039,,0.017537079751491547,,0.0,,0.0962100550532341,,1.0,,0.3295722007751465,,,0.0,0.0,,2.0543835489661433e-05,,98.79156494140625,,0.20546719431877136,,0.25176721811294556,,,1.1387208700180054,,1.0,,0.28600233793258667,,,,,,,,,,,,,,,,,
18,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011445403099060059,0.021209081634879112,0.0,0.13106736540794373,1.0,0.3243351876735687,0.0,0.0,4.741552038467489e-05,99.82986450195312,0.18083646893501282,0.3701104521751404,1.186961054801941,2.3664779663085938,1.0,0.3488744795322418
18,778,0.009549149312078953,,0.019971149042248726,,0.0,,0.10722342878580093,,1.0,,0.3287109136581421,,0.0,0.0,,,0.00017774567822925746,,101.76460266113281,,0.20301271975040436,,0.2154136300086975,,1.2118569612503052,1.9791942834854126,,1.0,,0.2696854770183563,,0.22811926901340485,,,,,,,,,,,,,,,,
19,779,,0.010527794249355793,,0.02025115117430687,,0.0,,0.11565504968166351,,1.0,,0.3359878659248352,,,0.0,0.0,,0.00011393045133445412,,100.74154663085938,,0.19872495532035828,,0.20656397938728333,,,1.0852457284927368,,1.0,,0.2678179442882538,,,,,,,,,,,,,,,,,
19,789,,0.010402576997876167,,0.01692616194486618,,0.0,,0.10013110935688019,,1.0,,0.33863765001296997,,,0.0,0.0,,0.00021637823374476284,,99.88716125488281,,0.20204851031303406,,0.23330162465572357,,,1.1647387742996216,,1.0,,0.2747427225112915,,,,,,,,,,,,,,,,,
19,799,,0.010043531656265259,,0.01818593218922615,,0.0,,0.11794226616621017,,1.0,,0.30919814109802246,,,0.0,0.0,,0.00029099112725816667,,101.10002136230469,,0.20168337225914001,,0.2284201681613922,,,1.187089443206787,,1.0,,0.281008780002594,,,,,,,,,,,,,,,,,
19,809,,0.0069695329293608665,,0.01743692345917225,,0.0,,0.09439645707607269,,1.0,,0.32450923323631287,,,0.0,0.0,,2.0923203010170255e-06,,108.95345306396484,,0.1958582103252411,,0.21766895055770874,,,1.2982177734375,,1.0,,0.2591913044452667,,,,,,,,,,,,,,,,,
19,819,,0.01378705445677042,,0.018039219081401825,,0.0,,0.09997081756591797,,1.0,,0.3312975764274597,,,0.0,0.0,,1.2324586350587197e-05,,102.6204833984375,,0.2048380970954895,,0.19545143842697144,,,1.2294224500656128,,1.0,,0.25883379578590393,,,,,,,,,,,,,,,,,
19,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011213851161301136,0.020708495751023293,0.0,0.12633605301380157,1.0,0.3173523545265198,0.0,0.0,0.00014068988093640655,96.77120208740234,0.1821516454219818,0.3776569366455078,1.190790057182312,2.3678994178771973,1.0,0.3508204519748688
19,819,0.008935116231441498,,0.018923768773674965,,0.0,,0.10247668623924255,,1.0,,0.3276280164718628,,0.0,0.0,,,0.00013088058040011674,,98.78740692138672,,0.20129530131816864,,0.2024281919002533,,1.2183160781860352,1.9810266494750977,,1.0,,0.25952547788619995,,0.2272050976753235,,,,,,,,,,,,,,,,
20,829,,0.010128626599907875,,0.018955662846565247,,0.0,,0.09083965420722961,,1.0,,0.34375303983688354,,,0.0,0.0,,0.00034278721432201564,,97.44105529785156,,0.20053642988204956,,0.16879604756832123,,,1.23586106300354,,1.0,,0.23721733689308167,,,,,,,,,,,,,,,,,
20,839,,0.008771149441599846,,0.017192121595144272,,0.0,,0.09063200652599335,,1.0,,0.3459400236606598,,,0.0,0.0,,0.0003452520177233964,,104.15048217773438,,0.20061656832695007,,0.19061776995658875,,,1.2285058498382568,,1.0,,0.2472105771303177,,,,,,,,,,,,,,,,,
20,849,,0.008635374717414379,,0.021419987082481384,,0.0,,0.09562448412179947,,1.0,,0.34875380992889404,,,0.0,0.0,,0.0005877431249246001,,96.06573486328125,,0.19906426966190338,,0.2107037901878357,,,1.1138774156570435,,1.0,,0.25944983959198,,,,,,,,,,,,,,,,,
20,859,,0.008573036640882492,,0.020121358335018158,,0.0,,0.10784386098384857,,1.0,,0.3183511197566986,,,0.0,0.0,,1.834622526075691e-05,,99.96351623535156,,0.20116297900676727,,0.19706010818481445,,,1.2083351612091064,,1.0,,0.259341299533844,,,,,,,,,,,,,,,,,
20,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011021202430129051,0.020422212779521942,0.0,0.1279340237379074,1.0,0.3191312253475189,0.0,0.0,0.00010909288539551198,94.1738510131836,0.17987394332885742,0.3779926598072052,1.19627046585083,2.3695833683013916,1.0,0.3505076766014099
20,860,0.008464991115033627,,0.01860816217958927,,0.0,,0.0995577722787857,,1.0,,0.3276338577270508,,0.0,0.0,,,0.00015778577653691173,,95.93251037597656,,0.20094747841358185,,0.19091767072677612,,1.2206631898880005,1.9822713136672974,,1.0,,0.2518836557865143,,0.22754353284835815,,,,,,,,,,,,,,,,
21,869,,0.007065183017402887,,0.017719972878694534,,0.0,,0.0906447246670723,,1.0,,0.33394700288772583,,,0.0,0.0,,8.549084304831922e-05,,97.25682067871094,,0.2077741175889969,,0.17287924885749817,,,1.1068603992462158,,1.0,,0.24099639058113098,,,,,,,,,,,,,,,,,
21,879,,0.006724787410348654,,0.021043997257947922,,0.0,,0.10289271175861359,,1.0,,0.334791898727417,,,0.0,0.0,,0.00010740314610302448,,91.70348358154297,,0.19979026913642883,,0.17733454704284668,,,1.323966383934021,,1.0,,0.24552926421165466,,,,,,,,,,,,,,,,,
21,889,,0.006965788081288338,,0.018333308398723602,,0.0,,0.09461100399494171,,1.0,,0.33787965774536133,,,0.0,0.0,,0.00015507955686189234,,87.91217041015625,,0.1978914439678192,,0.1474626362323761,,,1.2011935710906982,,1.0,,0.22537632286548615,,,,,,,,,,,,,,,,,
21,899,,0.00877985917031765,,0.01913483813405037,,0.0,,0.1006057858467102,,1.0,,0.3218460977077484,,,0.0,0.0,,1.6751480870880187e-05,,91.64982604980469,,0.21108311414718628,,0.19829663634300232,,,1.3627948760986328,,1.0,,0.2613045573234558,,,,,,,,,,,,,,,,,
21,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010902813635766506,0.018790138885378838,0.0,0.1255236119031906,1.0,0.3180336654186249,0.0,0.0,0.00013585308624897152,90.67945098876953,0.18469363451004028,0.3631379306316376,1.2039042711257935,2.370758056640625,1.0,0.3440759479999542
21,901,0.008194025605916977,,0.018105564638972282,,0.0,,0.09794506430625916,,1.0,,0.3270496129989624,,0.0,0.0,,,8.45805843709968e-05,,93.09613037109375,,0.20035026967525482,,0.1781962364912033,,1.2276121377944946,1.9844356775283813,,1.0,,0.2441956102848053,,0.22717589139938354,,,,,,,,,,,,,,,,
22,909,,0.007319656200706959,,0.016711605712771416,,0.0,,0.12317151576280594,,1.0,,0.31112727522850037,,,0.0,0.0,,0.00015465859905816615,,92.18399047851562,,0.2001718431711197,,0.14086754620075226,,,1.187835454940796,,1.0,,0.23751376569271088,,,,,,,,,,,,,,,,,
22,919,,0.010451089590787888,,0.014237208291888237,,0.0,,0.08737906068563461,,1.0,,0.3123384118080139,,,0.0,0.0,,9.497377322986722e-05,,90.38330078125,,0.19504058361053467,,0.16568295657634735,,,1.257807731628418,,1.0,,0.2307480424642563,,,,,,,,,,,,,,,,,
22,929,,0.007669303100556135,,0.014548279345035553,,0.0,,0.11033259332180023,,1.0,,0.31942176818847656,,,0.0,0.0,,1.7034308257279918e-05,,94.95733642578125,,0.1918734312057495,,0.15696373581886292,,,1.3034132719039917,,1.0,,0.2348828911781311,,,,,,,,,,,,,,,,,
22,939,,0.006526748649775982,,0.018171079456806183,,0.0,,0.09842894226312637,,1.0,,0.33501046895980835,,,0.0,0.0,,4.856869054492563e-05,,86.69853210449219,,0.19376766681671143,,0.1618771106004715,,,1.289057731628418,,1.0,,0.2321416139602661,,,,,,,,,,,,,,,,,
22,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010728653520345688,0.017888057976961136,0.0,0.12475834786891937,1.0,0.3164188861846924,0.0,0.0,0.00016465534281451255,87.8063735961914,0.18099038302898407,0.37245887517929077,1.2080684900283813,2.3721489906311035,1.0,0.34633928537368774
22,942,0.00799079705029726,,0.01685548946261406,,0.0,,0.10263422876596451,,1.0,,0.3274223804473877,,0.0,0.0,,,0.00012750884343404323,,89.89112854003906,,0.19806011021137238,,0.16177232563495636,,1.2367010116577148,1.9855101108551025,,1.0,,0.23697802424430847,,0.22752684354782104,,,,,,,,,,,,,,,,
23,949,,0.006469476968050003,,0.015818113461136818,,0.0,,0.09003899991512299,,1.0,,0.3298935890197754,,,0.0,0.0,,2.037277772615198e-05,,93.23048400878906,,0.19745922088623047,,0.12524163722991943,,,1.1726393699645996,,1.0,,0.2111966907978058,,,,,,,,,,,,,,,,,
23,959,,0.0071895914152264595,,0.016207948327064514,,0.0,,0.08997995406389236,,1.0,,0.3242693841457367,,,0.0,0.0,,7.76301689597858e-08,,83.16348266601562,,0.19505572319030762,,0.1592974066734314,,,1.3088271617889404,,1.0,,0.22738218307495117,,,,,,,,,,,,,,,,,
23,969,,0.011814560741186142,,0.017005857080221176,,0.0,,0.09549809992313385,,1.0,,0.33386003971099854,,,0.0,0.0,,9.20550010050647e-05,,88.47116088867188,,0.2101006954908371,,0.16328465938568115,,,1.213836669921875,,1.0,,0.24209561944007874,,,,,,,,,,,,,,,,,
23,979,,0.007212134078145027,,0.016774190589785576,,0.0,,0.08785480260848999,,1.0,,0.34643998742103577,,,0.0,0.0,,0.0004611059557646513,,84.16986083984375,,0.1929345428943634,,0.17150048911571503,,,1.1634798049926758,,1.0,,0.2316589653491974,,,,,,,,,,,,,,,,,
23,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010671132244169712,0.020346414297819138,0.0,0.12689556181430817,1.0,0.31180310249328613,0.0,0.0,0.00018387312593404204,85.81822967529297,0.17827479541301727,0.39116862416267395,1.2107973098754883,2.372440814971924,1.0,0.35563167929649353
23,983,0.007878871634602547,,0.016235189512372017,,0.0,,0.09395697712898254,,1.0,,0.3269365131855011,,0.0,0.0,,,0.00012663914822041988,,87.45462036132812,,0.19675342738628387,,0.15329372882843018,,1.239586591720581,1.987641453742981,,1.0,,0.22762833535671234,,0.2272513061761856,,,,,,,,,,,,,,,,
24,989,,0.0068968115374445915,,0.017882760614156723,,0.0,,0.09339966624975204,,1.0,,0.3374520540237427,,,0.0,0.0,,0.0001826188527047634,,86.96395874023438,,0.19730067253112793,,0.15055504441261292,,,1.2620022296905518,,1.0,,0.22595569491386414,,,,,,,,,,,,,,,,,
24,999,,0.006952713243663311,,0.016436852514743805,,0.0,,0.07666191458702087,,1.0,,0.3227512240409851,,,0.0,0.0,,2.1434977952594636e-06,,82.62156677246094,,0.19657813012599945,,0.12798631191253662,,,1.286010503768921,,1.0,,0.2057342827320099,,,,,,,,,,,,,,,,,
24,1009,,0.008296811953186989,,0.013174919411540031,,0.0,,0.0821494609117508,,1.0,,0.3214229643344879,,,0.0,0.0,,5.584596692642663e-06,,80.47779846191406,,0.19661813974380493,,0.14174070954322815,,,1.2349870204925537,,1.0,,0.21572282910346985,,,,,,,,,,,,,,,,,
24,1019,,0.007490076124668121,,0.01585977151989937,,0.0,,0.09664610028266907,,1.0,,0.31266677379608154,,,0.0,0.0,,9.513590339338407e-05,,84.22620391845703,,0.1924508512020111,,0.1256677806377411,,,1.331051230430603,,1.0,,0.21276094019412994,,,,,,,,,,,,,,,,,
24,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010556989349424839,0.01778017170727253,0.0,0.12424367666244507,1.0,0.32433050870895386,0.0,0.0,0.00011306866508675739,83.75749206542969,0.1785958707332611,0.38517069816589355,1.213235855102539,2.3747479915618896,1.0,0.35111814737319946
24,1024,0.007886788807809353,,0.015724265947937965,,0.0,,0.09171080589294434,,1.0,,0.32487165927886963,,0.0,0.0,,,0.00015102488396223634,,85.39969635009766,,0.19565565884113312,,0.1362333446741104,,1.244398832321167,1.9887642860412598,,1.0,,0.2173912674188614,,0.22551856935024261,,,,,,,,,,,,,,,,
25,1029,,0.008234746754169464,,0.014993904158473015,,0.0,,0.10246428847312927,,1.0,,0.3207671642303467,,,0.0,0.0,,1.773284384398721e-05,,85.72682189941406,,0.19590793550014496,,0.1968783587217331,,,1.3976738452911377,,1.0,,0.25325092673301697,,,,,,,,,,,,,,,,,
25,1039,,0.007666388992220163,,0.014993581920862198,,0.0,,0.08718650043010712,,1.0,,0.35107898712158203,,,0.0,0.0,,0.0006457800045609474,,81.71226501464844,,0.19678683578968048,,0.13942989706993103,,,1.0301194190979004,,1.0,,0.21735705435276031,,,,,,,,,,,,,,,,,
25,1049,,0.006906124297529459,,0.015280217863619328,,0.0,,0.07018396258354187,,1.0,,0.3255291283130646,,,0.0,0.0,,1.0109728464158252e-05,,87.77616882324219,,0.19145557284355164,,0.1254510134458542,,,1.1749075651168823,,1.0,,0.1985314041376114,,,,,,,,,,,,,,,,,
25,1059,,0.007209617644548416,,0.013244133442640305,,0.0,,0.08750805258750916,,1.0,,0.3077920377254486,,,0.0,0.0,,0.00021347757137846202,,85.68339538574219,,0.19577935338020325,,0.13007184863090515,,,1.2529314756393433,,1.0,,0.21171559393405914,,,,,,,,,,,,,,,,,
25,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010443479754030704,0.016370488330721855,0.0,0.12282902747392654,1.0,0.32470938563346863,0.0,0.0,5.285477527650073e-05,81.88780975341797,0.17943625152111053,0.3586080074310303,1.2236449718475342,2.376234769821167,1.0,0.33732184767723083
25,1065,0.007323716301470995,,0.015582351014018059,,0.0,,0.09114936739206314,,1.0,,0.32589390873908997,,0.0,0.0,,,0.00013144906552042812,,83.4854507446289,,0.19199824333190918,,0.13579703867435455,,1.248792052268982,1.989898443222046,,1.0,,0.21475815773010254,,0.22720837593078613,,,,,,,,,,,,,,,,
26,1069,,0.009746652096509933,,0.015929028391838074,,0.0,,0.07719726115465164,,1.0,,0.3252764642238617,,,0.0,0.0,,2.2180486212164396e-06,,74.83341979980469,,0.1919591724872589,,0.1373830884695053,,,1.113236904144287,,1.0,,0.20973709225654602,,,,,,,,,,,,,,,,,
26,1079,,0.007239107973873615,,0.015009500086307526,,0.0,,0.08111477643251419,,1.0,,0.31914451718330383,,,0.0,0.0,,1.2696574231085833e-05,,86.71318054199219,,0.18783032894134521,,0.12206260859966278,,,1.4199397563934326,,1.0,,0.20063069462776184,,,,,,,,,,,,,,,,,
26,1089,,0.006079548038542271,,0.015302332118153572,,0.0,,0.07764914631843567,,1.0,,0.3463841378688812,,,0.0,0.0,,0.0005151951336301863,,85.31241607666016,,0.18953147530555725,,0.12315580248832703,,,1.2839635610580444,,1.0,,0.19999581575393677,,,,,,,,,,,,,,,,,
26,1099,,0.00604641530662775,,0.012512926012277603,,0.0,,0.08584030717611313,,1.0,,0.3120081424713135,,,0.0,0.0,,0.0001239778648596257,,78.76034545898438,,0.18623490631580353,,0.1154780462384224,,,1.01777184009552,,1.0,,0.1981131136417389,,,,,,,,,,,,,,,,,
26,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010415907949209213,0.018374282866716385,0.0,0.13038066029548645,1.0,0.32242220640182495,0.0,0.0,2.1073054085718468e-05,80.02458953857422,0.1791849583387375,0.37565428018569946,1.2273766994476318,2.3774538040161133,1.0,0.3496658504009247
26,1106,0.007126918062567711,,0.01485712081193924,,0.0,,0.08795608580112457,,1.0,,0.3256329894065857,,0.0,0.0,,,7.806745998095721e-05,,81.55033874511719,,0.1915174275636673,,0.12419141083955765,,1.2586420774459839,1.9920923709869385,,1.0,,0.20692066848278046,,0.2270834594964981,,,,,,,,,,,,,,,,
27,1109,,0.006524777039885521,,0.015719778835773468,,0.0,,0.08574926108121872,,1.0,,0.3275744318962097,,,0.0,0.0,,1.2648938536585774e-05,,84.63091278076172,,0.1855488419532776,,0.10747897624969482,,,1.2163761854171753,,1.0,,0.19422923028469086,,,,,,,,,,,,,,,,,
27,1119,,0.006406630855053663,,0.013716641813516617,,0.0,,0.09479734301567078,,1.0,,0.3372478783130646,,,0.0,0.0,,0.00020409736316651106,,75.72382354736328,,0.18899038434028625,,0.09846748411655426,,,1.377403736114502,,1.0,,0.195804625749588,,,,,,,,,,,,,,,,,
27,1129,,0.008053762838244438,,0.01320473663508892,,0.0,,0.08217753469944,,1.0,,0.3257163166999817,,,0.0,0.0,,5.328565748641267e-06,,79.60655975341797,,0.19629305601119995,,0.17132525146007538,,,1.2519460916519165,,1.0,,0.23024792969226837,,,,,,,,,,,,,,,,,
27,1139,,0.006672604009509087,,0.01657772809267044,,0.0,,0.08204151690006256,,1.0,,0.3271482586860657,,,0.0,0.0,,2.4812254196149297e-05,,76.58602905273438,,0.1887056678533554,,0.15288761258125305,,,1.2386431694030762,,1.0,,0.21682387590408325,,,,,,,,,,,,,,,,,
27,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010370898991823196,0.017797237262129784,0.0,0.1253812611103058,1.0,0.3264179229736328,0.0,0.0,5.8646641264203936e-05,78.32063293457031,0.17608331143856049,0.3541676998138428,1.2302314043045044,2.378016710281372,1.0,0.3348105847835541
27,1147,0.006885628681629896,,0.014846685342490673,,0.0,,0.08584477007389069,,1.0,,0.3251068890094757,,0.0,0.0,,,9.372343629365787e-05,,79.81438446044922,,0.1906055063009262,,0.1251882165670395,,1.2635704278945923,1.9931919574737549,,1.0,,0.2057936191558838,,0.22680845856666565,,,,,,,,,,,,,,,,
28,1149,,0.010151373222470284,,0.013515641912817955,,0.0,,0.08513940870761871,,1.0,,0.31709468364715576,,,0.0,0.0,,1.980695014935918e-05,,76.05069732666016,,0.1873139888048172,,0.11024392396211624,,,1.1869325637817383,,1.0,,0.19778582453727722,,,,,,,,,,,,,,,,,
28,1159,,0.006075029261410236,,0.012333802878856659,,0.0,,0.06623198091983795,,1.0,,0.30516964197158813,,,0.0,0.0,,0.0003334037319291383,,77.34829711914062,,0.18043416738510132,,0.10911684483289719,,,1.3049445152282715,,1.0,,0.18232910335063934,,,,,,,,,,,,,,,,,
28,1169,,0.005555210635066032,,0.013332515023648739,,0.0,,0.09931278228759766,,1.0,,0.3412025272846222,,,0.0,0.0,,0.0002981916186399758,,83.2727279663086,,0.1887989044189453,,0.12217362970113754,,,1.3181257247924805,,1.0,,0.20940262079238892,,,,,,,,,,,,,,,,,
