epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_point_map_epoch,train/L_point_map_step,train/L_screw_self_epoch,train/L_screw_self_step,train/L_screw_track_epoch,train/L_screw_track_step,train/L_screw_twist_gt_traj_epoch,train/L_screw_twist_gt_traj_step,train/L_trajectory_2d_epoch,train/L_trajectory_2d_step,train/L_trajectory_epoch,train/L_trajectory_step,train/L_twist_epoch,train/L_twist_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_point_map,val/L_screw_self,val/L_screw_track,val/L_screw_twist_gt_traj,val/L_trajectory,val/L_trajectory_2d,val/L_twist,val/L_vae_total,val/loss_total
0,109,,0.16780555248260498,,0.05358562245965004,,0.5035518407821655,,0.4451383948326111,,0.6687251925468445,,0.4129263460636139,,0.04633793979883194,,0.16053885221481323,,0.5931775569915771,,0.0038496244233101606,,0.02693534642457962,,0.6177336573600769,,0.44567424058914185,,1.8236280679702759,,,,,,,,,,,,,,
0,119,,0.166527658700943,,0.05442160367965698,,0.5059933662414551,,0.4155014455318451,,0.6573885679244995,,0.3741738796234131,,0.03737417235970497,,0.1398453712463379,,0.5991554260253906,,0.0022941562347114086,,0.024189069867134094,,0.5920294523239136,,0.4160456657409668,,1.757508397102356,,,,,,,,,,,,,,
0,129,,0.15220603346824646,,0.05341467633843422,,0.503805935382843,,0.4505615234375,,0.6547461152076721,,0.41005122661590576,,0.04292120411992073,,0.13714028894901276,,0.5889873504638672,,0.0025609368458390236,,0.02130153775215149,,0.5275410413742065,,0.45109567046165466,,1.7461786270141602,,,,,,,,,,,,,,
0,139,,0.15907737612724304,,0.05710712820291519,,0.5035613775253296,,0.3803516924381256,,0.6596249341964722,,0.40125247836112976,,0.03264794126152992,,0.1451570987701416,,0.5885491371154785,,0.003110914258286357,,0.029137540608644485,,0.558984637260437,,0.38092276453971863,,1.7310130596160889,,,,,,,,,,,,,,
0,149,,0.17374330759048462,,0.054145630449056625,,0.5039305090904236,,0.3942531943321228,,0.658328115940094,,0.3884342908859253,,0.03343871980905533,,0.1550062745809555,,0.5802814960479736,,0.0037582903169095516,,0.026822270825505257,,0.5251443386077881,,0.39479464292526245,,1.7218410968780518,,,,,,,,,,,,,,
0,159,,0.15549199283123016,,0.05195135623216629,,0.5034229755401611,,0.4305081367492676,,0.6454665660858154,,0.38665246963500977,,0.023117637261748314,,0.14274577796459198,,0.5920554995536804,,0.0034149345010519028,,0.02450496144592762,,0.5563473105430603,,0.4310276508331299,,1.732123851776123,,,,,,,,,,,,,,
0,169,,0.18892472982406616,,0.05491069331765175,,0.5054551959037781,,0.43438205122947693,,0.6545165777206421,,0.45200425386428833,,0.03484750911593437,,0.17842665314674377,,0.5472192764282227,,0.004426025319844484,,0.02679092437028885,,0.4409138262271881,,0.4349311590194702,,1.7342281341552734,,,,,,,,,,,,,,
0,179,,0.17228928208351135,,0.0531761571764946,,0.5040596127510071,,0.452933132648468,,0.6383201479911804,,0.42999401688575745,,0.030885202810168266,,0.15048621594905853,,0.5497431755065918,,0.002184357028454542,,0.028473107144236565,,0.5188859701156616,,0.45346489548683167,,1.7393931150436401,,,,,,,,,,,,,,
0,189,,0.1938028335571289,,0.051347315311431885,,0.5039804577827454,,0.4608978033065796,,0.6536396741867065,,0.4783802032470703,,0.030599374324083328,,0.19075219333171844,,0.589301347732544,,0.005054301582276821,,0.023880435153841972,,0.36495742201805115,,0.4614112675189972,,1.7478797435760498,,,,,,,,,,,,,,
0,199,,0.17846500873565674,,0.04763956367969513,,0.5057418942451477,,0.4724670648574829,,0.6553233861923218,,0.46664392948150635,,0.027939191088080406,,0.1557903289794922,,0.5654622912406921,,0.003301985329017043,,0.021546700969338417,,0.3847382068634033,,0.4729434549808502,,1.7189481258392334,,,,,,,,,,,,,,
0,209,,0.16100774705410004,,0.04575618356466293,,0.5032835602760315,,0.4136996865272522,,0.6302855610847473,,0.4095524549484253,,0.023694803938269615,,0.15132243931293488,,0.5818861722946167,,0.0026340472977608442,,0.028652222827076912,,0.4755648374557495,,0.4141572415828705,,1.6910206079483032,,,,,,,,,,,,,,
0,219,,0.15923483669757843,,0.04115523770451546,,0.5046553611755371,,0.4325302839279175,,0.6046457290649414,,0.4010694622993469,,0.021483123302459717,,0.1342652291059494,,0.5959705114364624,,0.002569743664935231,,0.02093406394124031,,0.28332823514938354,,0.43294182419776917,,1.5805490016937256,,,,,,,,,,,,,,
0,229,,0.15828464925289154,,0.03822476416826248,,0.5043076276779175,,0.35276973247528076,,0.6266492605209351,,0.3932384252548218,,0.02498944289982319,,0.12351355701684952,,0.6207919120788574,,0.0043349373154342175,,0.03447762504220009,,0.45295393466949463,,0.35315197706222534,,1.6483467817306519,,,,,,,,,,,,,,
0,239,,0.16349120438098907,,0.033755701035261154,,0.5047013163566589,,0.34417960047721863,,0.6111650466918945,,0.353773832321167,,0.031907930970191956,,0.14933109283447266,,0.6090790033340454,,0.0033044933807104826,,0.0251229889690876,,0.464044451713562,,0.34451717138290405,,1.6302192211151123,,,,,,,,,,,,,,
0,249,,0.17044472694396973,,0.03198579326272011,,0.5029988288879395,,0.4231003522872925,,0.627158522605896,,0.3905278146266937,,0.028575275093317032,,0.145951509475708,,0.5661462545394897,,0.0037425910122692585,,0.02646978385746479,,0.5720399618148804,,0.4234202206134796,,1.7287378311157227,,,,,,,,,,,,,,
0,259,,0.16634967923164368,,0.03194587677717209,,0.5051659941673279,,0.38919591903686523,,0.609867513179779,,0.40203383564949036,,0.02488406002521515,,0.15265627205371857,,0.6093657612800598,,0.002011298667639494,,0.021207233890891075,,0.41356632113456726,,0.38951537013053894,,1.648311734199524,,,,,,,,,,,,,,
0,269,,0.15999028086662292,,0.031849492341279984,,0.5041751861572266,,0.43222182989120483,,0.6102157235145569,,0.39125528931617737,,0.03290007635951042,,0.13986878097057343,,0.59912109375,,0.0018447935581207275,,0.023120567202568054,,0.4133164584636688,,0.43254032731056213,,1.6541743278503418,,,,,,,,,,,,,,
0,279,,0.1440010964870453,,0.030231745913624763,,0.5038115382194519,,0.39098355174064636,,0.5939257740974426,,0.35642802715301514,,0.015089877881109715,,0.12542583048343658,,0.5907665491104126,,0.002889911411330104,,0.02481808327138424,,0.40852805972099304,,0.39128586649894714,,1.578485369682312,,,,,,,,,,,,,,
0,289,,0.16203224658966064,,0.027662482112646103,,0.5042985677719116,,0.3775590658187866,,0.5993577837944031,,0.40726542472839355,,0.029602786526083946,,0.15031114220619202,,0.5626266002655029,,0.0037846113555133343,,0.02054044045507908,,0.3918846845626831,,0.3778356909751892,,1.6047699451446533,,,,,,,,,,,,,,
0,299,,0.18206994235515594,,0.026955775916576385,,0.5043894648551941,,0.4871181547641754,,0.5840279459953308,,0.41913020610809326,,0.028265096247196198,,0.17246811091899872,,0.5312991738319397,,0.0026229501236230135,,0.0263405442237854,,0.34127166867256165,,0.4873877167701721,,1.6396362781524658,,,,,,,,,,,,,,
0,309,,0.17949005961418152,,0.029995914548635483,,0.5042305588722229,,0.3561353087425232,,0.6057378649711609,,0.41296103596687317,,0.032882366329431534,,0.16016791760921478,,0.5733603835105896,,0.0037009110674262047,,0.029502782970666885,,0.4589534103870392,,0.35643526911735535,,1.6587114334106445,,,,,,,,,,,,,,
0,319,,0.16792044043540955,,0.029804997146129608,,0.5030530095100403,,0.40600496530532837,,0.5998457074165344,,0.3978748619556427,,0.02821013145148754,,0.14824923872947693,,0.5781347155570984,,0.001997891580685973,,0.019948076456785202,,0.4353310465812683,,0.4063030183315277,,1.6434341669082642,,,,,,,,,,,,,,
0,329,,0.16757002472877502,,0.031598858535289764,,0.5032264590263367,,0.375084787607193,,0.5864458680152893,,0.3909516930580139,,0.03163619339466095,,0.15563303232192993,,0.5411530137062073,,0.005297662224620581,,0.029948361217975616,,0.38023945689201355,,0.3754007816314697,,1.5837513208389282,,,,,,,,,,,,,,
0,339,,0.14861193299293518,,0.03199692443013191,,0.5029138326644897,,0.405544251203537,,0.5746368765830994,,0.38132303953170776,,0.030081016942858696,,0.151338592171669,,0.5556702017784119,,0.0029847596306353807,,0.024437231943011284,,0.3809017241001129,,0.4058642089366913,,1.5793818235397339,,,,,,,,,,,,,,
0,349,,0.16561010479927063,,0.026960572227835655,,0.5026946067810059,,0.34793901443481445,,0.5341681838035583,,0.3853977620601654,,0.023842746391892433,,0.14258265495300293,,0.6081240177154541,,0.0034704438876360655,,0.02760881371796131,,0.3594183921813965,,0.34820860624313354,,1.5505632162094116,,,,,,,,,,,,,,
0,359,,0.15728186070919037,,0.024897567927837372,,0.5037106871604919,,0.3484284281730652,,0.5556728839874268,,0.3636307418346405,,0.025231488049030304,,0.1453702747821808,,0.5652090311050415,,0.0015291812596842647,,0.024094238877296448,,0.37671807408332825,,0.348677396774292,,1.5335628986358643,,,,,,,,,,,,,,
0,369,,0.1528029888868332,,0.026362966746091843,,0.503453254699707,,0.3514883518218994,,0.5469907522201538,,0.3597298264503479,,0.029756911098957062,,0.13319514691829681,,0.5537962913513184,,0.0031143471132963896,,0.0300062894821167,,0.40954816341400146,,0.35175198316574097,,1.5370728969573975,,,,,,,,,,,,,,
0,379,,0.16287855803966522,,0.023214273154735565,,0.5026764273643494,,0.3500989079475403,,0.5613135099411011,,0.34669163823127747,,0.019550783559679985,,0.14163005352020264,,0.5767963528633118,,0.0026907671708613634,,0.0242116991430521,,0.5255564451217651,,0.35033103823661804,,1.607163667678833,,,,,,,,,,,,,,
0,389,,0.15820765495300293,,0.02285943180322647,,0.5024107694625854,,0.35294830799102783,,0.5271560549736023,,0.35260069370269775,,0.02251332625746727,,0.14644724130630493,,0.5597100257873535,,0.0029634679667651653,,0.02563946507871151,,0.35911205410957336,,0.35317689180374146,,1.5049687623977661,,,,,,,,,,,,,,
0,399,,0.15283474326133728,,0.023018542677164078,,0.5034207701683044,,0.3856646716594696,,0.513410747051239,,0.3581913709640503,,0.033062130212783813,,0.13224662840366364,,0.548194408416748,,0.0020601656287908554,,0.018365709111094475,,0.3106789290904999,,0.38589486479759216,,1.4791802167892456,,,,,,,,,,,,,,
0,409,,0.1513052135705948,,0.02175750397145748,,0.5023699402809143,,0.3474764823913574,,0.4896141290664673,,0.37384670972824097,,0.03057239204645157,,0.1325330138206482,,0.543134331703186,,0.002815199550241232,,0.025193486362695694,,0.3418492078781128,,0.34769406914711,,1.470463752746582,,,,,,,,,,,,,,
0,419,,0.15872035920619965,,0.021182605996727943,,0.5037280917167664,,0.3355681896209717,,0.5254219770431519,,0.3787991404533386,,0.03655063733458519,,0.14400319755077362,,0.554427981376648,,0.003983819391578436,,0.02252603881061077,,0.41861599683761597,,0.3357800245285034,,1.541278600692749,,,,,,,,,,,,,,
0,429,,0.14285439252853394,,0.02229619212448597,,0.5040373802185059,,0.3596643805503845,,0.5054739713668823,,0.35909485816955566,,0.04982392117381096,,0.12175017595291138,,0.5516799092292786,,0.0021873239893466234,,0.02206665650010109,,0.4273737370967865,,0.35988733172416687,,1.5231149196624756,,,,,,,,,,,,,,
0,439,,0.14806309342384338,,0.021724659949541092,,0.5029025077819824,,0.32553941011428833,,0.5040513277053833,,0.3524427115917206,,0.04226481169462204,,0.1286812126636505,,0.5856293439865112,,0.0021807143930345774,,0.02085045352578163,,0.4131169021129608,,0.32575666904449463,,1.5129698514938354,,,,,,,,,,,,,,
0,449,,0.15540817379951477,,0.02484552189707756,,0.5031551718711853,,0.37795913219451904,,0.49518686532974243,,0.3828218877315521,,0.041940849274396896,,0.1315503567457199,,0.5053398013114929,,0.003720821812748909,,0.02648194320499897,,0.3580225110054016,,0.37820759415626526,,1.4909180402755737,,,,,,,,,,,,,,
0,459,,0.16549599170684814,,0.02476179227232933,,0.503572404384613,,0.41408684849739075,,0.47610992193222046,,0.3723163604736328,,0.03706461191177368,,0.13755135238170624,,0.55934739112854,,0.0027481024153530598,,0.02559065632522106,,0.3852081298828125,,0.4143344759941101,,1.5396697521209717,,,,,,,,,,,,,,
0,469,,0.1618354618549347,,0.02172575145959854,,0.5029841661453247,,0.4189850091934204,,0.4730408787727356,,0.3673790991306305,,0.03970545530319214,,0.1494162678718567,,0.5479879379272461,,0.0024828326422721148,,0.02211255580186844,,0.36803269386291504,,0.4192022681236267,,1.5270898342132568,,,,,,,,,,,,,,
0,479,,0.15664628148078918,,0.022748542949557304,,0.5034952163696289,,0.40905195474624634,,0.4430712163448334,,0.3630891442298889,,0.043573036789894104,,0.13157448172569275,,0.48879027366638184,,0.002927226247265935,,0.02015252597630024,,0.28767022490501404,,0.4092794358730316,,1.425134539604187,,,,,,,,,,,,,,
0,489,,0.1357744187116623,,0.022666726261377335,,0.5025195479393005,,0.34180569648742676,,0.43511977791786194,,0.33345848321914673,,0.0333874486386776,,0.11847501248121262,,0.5168753266334534,,0.0017464192351326346,,0.02237228862941265,,0.37469857931137085,,0.34203237295150757,,1.4082298278808594,,,,,,,,,,,,,,
0,499,,0.15923167765140533,,0.023256376385688782,,0.5028432607650757,,0.3437020182609558,,0.4097604751586914,,0.3585829734802246,,0.03345442935824394,,0.13517490029335022,,0.5256235599517822,,0.002521249232813716,,0.01868836209177971,,0.3906990587711334,,0.3439345955848694,,1.4402573108673096,,,,,,,,,,,,,,
0,509,,0.14338898658752441,,0.024209309369325638,,0.5027769207954407,,0.3818854093551636,,0.4323730766773224,,0.34086233377456665,,0.032237425446510315,,0.13830538094043732,,0.4840088188648224,,0.0038695845287293196,,0.024918144568800926,,0.33280134201049805,,0.3821274936199188,,1.40883469581604,,,,,,,,,,,,,,
0,519,,0.15309545397758484,,0.024656038731336594,,0.502991795539856,,0.3442646563053131,,0.42658892273902893,,0.33799245953559875,,0.03515581041574478,,0.13895972073078156,,0.4810718297958374,,0.003644912037998438,,0.02477945387363434,,0.3575499355792999,,0.3445112109184265,,1.4031707048416138,,,,,,,,,,,,,,
0,529,,0.16267803311347961,,0.02422136440873146,,0.5024716854095459,,0.37434351444244385,,0.37132728099823,,0.35290470719337463,,0.027320493012666702,,0.1451369822025299,,0.5031481385231018,,0.0023182821460068226,,0.019128119572997093,,0.3336735963821411,,0.37458571791648865,,1.3973464965820312,,,,,,,,,,,,,,
0,539,,0.14656749367713928,,0.02514214813709259,,0.5028316378593445,,0.3508138060569763,,0.3623270094394684,,0.32809150218963623,,0.027275491505861282,,0.1376330852508545,,0.47117647528648376,,0.0031397524289786816,,0.018893325701355934,,0.31028032302856445,,0.3510652184486389,,1.3296406269073486,,,,,,,,,,,,,,
0,549,,0.15757232904434204,,0.02695787139236927,,0.5036869049072266,,0.386857807636261,,0.36357608437538147,,0.328410804271698,,0.03230162337422371,,0.14603789150714874,,0.5387946367263794,,0.002859725384041667,,0.019981909543275833,,0.2989209294319153,,0.3871273994445801,,1.3896350860595703,,,,,,,,,,,,,,
0,559,,0.15792745351791382,,0.02880357764661312,,0.5028318166732788,,0.4177175760269165,,0.35211360454559326,,0.3349093198776245,,0.02387676201760769,,0.1379329264163971,,0.5083350539207458,,0.0031589700374752283,,0.02523079887032509,,0.3670051693916321,,0.4180056154727936,,1.415663719177246,,,,,,,,,,,,,,
0,569,,0.1450190544128418,,0.024743519723415375,,0.5026707053184509,,0.35252007842063904,,0.35355517268180847,,0.3290584981441498,,0.03407102823257446,,0.13006730377674103,,0.455560564994812,,0.002371615031734109,,0.019343862310051918,,0.26203036308288574,,0.3527675271034241,,1.2932578325271606,,,,,,,,,,,,,,
0,579,,0.13301464915275574,,0.02195076458156109,,0.5032631158828735,,0.36019402742385864,,0.37121787667274475,,0.30844932794570923,,0.042162369936704636,,0.1294207125902176,,0.4590161144733429,,0.0018380546243861318,,0.014620545320212841,,0.30535194277763367,,0.360413521528244,,1.31438410282135,,,,,,,,,,,,,,
0,589,,0.1308627426624298,,0.022264301776885986,,0.5030912160873413,,0.36565640568733215,,0.39518067240715027,,0.31284230947494507,,0.02946825884282589,,0.13185448944568634,,0.4796985685825348,,0.0034119111951440573,,0.022367004305124283,,0.3636090159416199,,0.3658790588378906,,1.3691326379776,,,,,,,,,,,,,,
0,599,,0.14934910833835602,,0.021067678928375244,,0.5026476383209229,,0.3522355854511261,,0.3576122522354126,,0.3401561975479126,,0.023263856768608093,,0.131829172372818,,0.4375072717666626,,0.001492254319600761,,0.017007337883114815,,0.38320061564445496,,0.3524462580680847,,1.34825599193573,,,,,,,,,,,,,,
0,609,,0.13829122483730316,,0.020809847861528397,,0.5023953318595886,,0.34258997440338135,,0.3293035924434662,,0.3187648057937622,,0.027690762653946877,,0.1324847787618637,,0.4428118169307709,,0.001793630188331008,,0.0169155802577734,,0.25787949562072754,,0.3427980840206146,,1.255564570426941,,,,,,,,,,,,,,
0,619,,0.14641395211219788,,0.023389536887407303,,0.5032641887664795,,0.36421695351600647,,0.3300456404685974,,0.333463191986084,,0.025942975655198097,,0.13878899812698364,,0.4531807005405426,,0.002409138483926654,,0.020691176876425743,,0.3083900809288025,,0.3644508421421051,,1.3135204315185547,,,,,,,,,,,,,,
0,629,,0.15611129999160767,,0.0216730535030365,,0.5028992891311646,,0.3593413531780243,,0.34717848896980286,,0.3306538760662079,,0.02717304229736328,,0.1564978063106537,,0.4833287298679352,,0.0030507869087159634,,0.02423630654811859,,0.363834023475647,,0.3595580756664276,,1.3772608041763306,,,,,,,,,,,,,,
0,639,,0.14140427112579346,,0.02104809880256653,,0.5024831891059875,,0.3372827172279358,,0.33358484506607056,,0.3193821907043457,,0.04254314675927162,,0.13925719261169434,,0.4546002745628357,,0.004772741347551346,,0.027112022042274475,,0.26209890842437744,,0.3374932110309601,,1.2823660373687744,,,,,,,,,,,,,,
0,649,,0.14531069993972778,,0.01997227594256401,,0.5024128556251526,,0.33937540650367737,,0.33839988708496094,,0.3290765881538391,,0.02879846841096878,,0.12949606776237488,,0.41932740807533264,,0.0020393121521919966,,0.013677059672772884,,0.286624938249588,,0.3395751416683197,,1.2673691511154175,,,,,,,,,,,,,,
0,659,,0.15135346353054047,,0.019495664164423943,,0.50361567735672,,0.37410035729408264,,0.34210437536239624,,0.3246731162071228,,0.02313932031393051,,0.1560891717672348,,0.42054641246795654,,0.003501173574477434,,0.020109863951802254,,0.22686392068862915,,0.37429532408714294,,1.2731459140777588,,,,,,,,,,,,,,
0,669,,0.1376793086528778,,0.019459720700979233,,0.5021182298660278,,0.26992154121398926,,0.293487012386322,,0.31147468090057373,,0.026518825441598892,,0.11524084955453873,,0.4263402819633484,,0.0018361095571890473,,0.021855922415852547,,0.2526928186416626,,0.2701161503791809,,1.1796801090240479,,,,,,,,,,,,,,
0,679,,0.1427946388721466,,0.020029956474900246,,0.5025908946990967,,0.3580405116081238,,0.31525272130966187,,0.32228177785873413,,0.018494559451937675,,0.13274063169956207,,0.4662674367427826,,0.002865325193852186,,0.019582489505410194,,0.29113149642944336,,0.3582408130168915,,1.2861214876174927,,,,,,,,,,,,,,
0,689,,0.1320723295211792,,0.018586337566375732,,0.5026847124099731,,0.36867761611938477,,0.31507647037506104,,0.31166744232177734,,0.020293572917580605,,0.1245705857872963,,0.49294519424438477,,0.00476720929145813,,0.017867030575871468,,0.24633446335792542,,0.3688634932041168,,1.2685712575912476,,,,,,,,,,,,,,
0,699,,0.13915476202964783,,0.019041888415813446,,0.5022160410881042,,0.3724890947341919,,0.37194979190826416,,0.3155399560928345,,0.02342546172440052,,0.12939678132534027,,0.49760401248931885,,0.004088422749191523,,0.02577117457985878,,0.2995806932449341,,0.3726795017719269,,1.3407032489776611,,,,,,,,,,,,,,
0,709,,0.128229022026062,,0.018714018166065216,,0.5024648308753967,,0.37245532870292664,,0.3461000919342041,,0.2922298312187195,,0.02101573348045349,,0.1339203268289566,,0.4165661036968231,,0.004569492768496275,,0.028423255309462547,,0.3042474389076233,,0.372642457485199,,1.2752043008804321,,,,,,,,,,,,,,
0,719,,0.14158113300800323,,0.016723912209272385,,0.5021339058876038,,0.39427047967910767,,0.3463352918624878,,0.3032044768333435,,0.018330106511712074,,0.13323673605918884,,0.46826988458633423,,0.0019424709025770426,,0.016666267067193985,,0.35129886865615845,,0.3944377303123474,,1.3387184143066406,,,,,,,,,,,,,,
0,729,,0.13340722024440765,,0.017526153475046158,,0.5022469162940979,,0.3451659083366394,,0.34286293387413025,,0.31049081683158875,,0.02654610387980938,,0.1199859157204628,,0.4488619267940521,,0.0035973817575722933,,0.024902889505028725,,0.26066482067108154,,0.34534117579460144,,1.2594541311264038,,,,,,,,,,,,,,
0,739,,0.14425404369831085,,0.01720285415649414,,0.5021568536758423,,0.3014429211616516,,0.2884666323661804,,0.313291072845459,,0.02961978130042553,,0.14345651865005493,,0.3986782133579254,,0.0026878188364207745,,0.01713387854397297,,0.22677010297775269,,0.3016149401664734,,1.1840648651123047,,,,,,,,,,,,,,
0,749,,0.12194928526878357,,0.016169819980859756,,0.502437174320221,,0.3322324752807617,,0.32269853353500366,,0.29667603969573975,,0.01764894835650921,,0.10479713976383209,,0.437488317489624,,0.0029332588892430067,,0.017771635204553604,,0.30071529746055603,,0.33239418268203735,,1.2287548780441284,,,,,,,,,,,,,,
0,759,,0.1461535394191742,,0.015994776040315628,,0.5030126571655273,,0.3400440216064453,,0.2639429271221161,,0.31214526295661926,,0.02039814554154873,,0.14052392542362213,,0.48400458693504333,,0.0029722731560468674,,0.024044109508395195,,0.2779906988143921,,0.3402039706707001,,1.2576961517333984,,,,,,,,,,,,,,
0,769,,0.14641273021697998,,0.01484727393835783,,0.5022567510604858,,0.3716033101081848,,0.35566335916519165,,0.3046789765357971,,0.021286413073539734,,0.1399201601743698,,0.4221864938735962,,0.003704256610944867,,0.020422331988811493,,0.29952436685562134,,0.3717517852783203,,1.2939038276672363,,,,,,,,,,,,,,
0,779,,0.12045872211456299,,0.014116162434220314,,0.5020777583122253,,0.3097662925720215,,0.2915995419025421,,0.29800984263420105,,0.02262997440993786,,0.11330532282590866,,0.43541190028190613,,0.0032348691020160913,,0.023468563333153725,,0.27884456515312195,,0.309907466173172,,1.1994742155075073,,,,,,,,,,,,,,
0,789,,0.14194345474243164,,0.013876043260097504,,0.5023110508918762,,0.3853229880332947,,0.3052004277706146,,0.30647653341293335,,0.022919856011867523,,0.1353132128715515,,0.44847121834754944,,0.0027371200267225504,,0.01791171357035637,,0.29303857684135437,,0.3854617476463318,,1.2808924913406372,,,,,,,,,,,,,,
0,799,,0.1380254328250885,,0.013334493152797222,,0.5044534802436829,,0.3439699411392212,,0.29373782873153687,,0.3091456890106201,,0.0196894109249115,,0.13016420602798462,,0.4284690320491791,,0.0043868632055819035,,0.02188660390675068,,0.279062420129776,,0.34410327672958374,,1.2365622520446777,,,,,,,,,,,,,,
0,809,,0.14371737837791443,,0.013903157785534859,,0.5015954375267029,,0.3898402452468872,,0.3238472640514374,,0.28862571716308594,,0.023534685373306274,,0.13496635854244232,,0.460806667804718,,0.0018094369443133473,,0.017393236979842186,,0.27644357085227966,,0.3899792730808258,,1.2813595533370972,,,,,,,,,,,,,,
0,819,,0.14790955185890198,,0.015523701906204224,,0.5019586682319641,,0.36536234617233276,,0.28919458389282227,,0.2942332625389099,,0.020717183127999306,,0.13386256992816925,,0.43556442856788635,,0.00311306887306273,,0.023296674713492393,,0.2738986611366272,,0.36551758646965027,,1.2446330785751343,,,,,,,,,,,,,,
