epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_proj_fdiff_ang_epoch,train/L_proj_fdiff_ang_step,train/L_proj_fdiff_len_epoch,train/L_proj_fdiff_len_step,train/L_proj_fdiff_vel_epoch,train/L_proj_fdiff_vel_step,train/L_proj_scale_epoch,train/L_proj_scale_step,train/L_traj_angle_epoch,train/L_traj_angle_step,train/L_traj_length_epoch,train/L_traj_length_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_traj_scale_epoch,train/L_traj_scale_step,train/L_traj_velocity_epoch,train/L_traj_velocity_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_proj_fdiff_ang,val/L_proj_fdiff_len,val/L_proj_fdiff_vel,val/L_proj_scale,val/L_traj_angle,val/L_traj_length,val/L_traj_proj,val/L_traj_scale,val/L_traj_velocity,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total,val/sf3d/loss_total
0,109,,0.07016466557979584,,0.14794640243053436,,0.0,,0.5949175357818604,,1.0,,0.3697611093521118,,,0.0,0.0,,0.0018189449328929186,,191.76312255859375,,1.6242806911468506,,0.9269576668739319,,0.007668969687074423,,0.013925047591328621,,0.4544859826564789,,0.8000696301460266,,0.0183265320956707,,0.6547739505767822,,0.46749401092529297,,0.039583105593919754,,,1.0405280590057373,,1.0,,,,,1.9556347131729126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,119,,0.17206549644470215,,0.19894565641880035,,0.0,,0.5459412336349487,,0.3171321451663971,,0.44718989729881287,,,1.1903431415557861,0.42264506220817566,,0.0059162285178899765,,0.10169976949691772,,2.0071334838867188,,0.9669868350028992,,0.01295658852905035,,0.02353403903543949,,0.5345115065574646,,0.8256125450134277,,0.019524043425917625,,0.9232791662216187,,0.5282405018806458,,0.04134631156921387,,,0.7189940214157104,,0.3171321451663971,,,,,3.4775445461273193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,129,,0.08106008172035217,,0.18493258953094482,,0.0,,0.5996291637420654,,1.0,,0.3780415654182434,,,0.0,0.0,,0.0018113063415512443,,190.34420776367188,,1.3821017742156982,,0.9271041750907898,,0.00789155438542366,,0.014143007807433605,,0.46848994493484497,,0.7903901934623718,,0.01816898211836815,,0.6086746454238892,,0.4918828010559082,,0.03974231332540512,,,1.0460312366485596,,1.0,,,,,1.8301972150802612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,139,,0.1689477562904358,,0.24806825816631317,,0.0,,0.5488294363021851,,0.4435325264930725,,0.3949083983898163,,,1.2539860010147095,0.6352210640907288,,0.0015443396987393498,,0.10879562795162201,,1.797167420387268,,0.9418057799339294,,0.014683551155030727,,0.026216959580779076,,0.5227208137512207,,0.7880580425262451,,0.017382191494107246,,0.8612247705459595,,0.4535272419452667,,0.04048385098576546,,,0.6998283863067627,,0.4435325264930725,,,,,3.4987807273864746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,149,,0.07023381441831589,,0.14889416098594666,,0.0,,0.5867190957069397,,1.0,,0.340643972158432,,,0.0,0.0,,0.00010031476995209232,,194.5853729248047,,1.081251859664917,,0.9185968637466431,,0.00739371869713068,,0.013826154172420502,,0.3959397077560425,,0.7674307823181152,,0.01856173761188984,,0.6045054793357849,,0.4385685324668884,,0.04111297428607941,,,1.0446085929870605,,1.0,,,,,1.6226752996444702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,159,,0.15539339184761047,,0.09323561191558838,,0.0,,0.611110270023346,,0.6294069290161133,,1.3486592769622803,,,2.228612184524536,0.5080541372299194,,0.0013201406691223383,,0.3018915057182312,,1.3619561195373535,,0.9447871446609497,,0.014938820153474808,,0.02696782350540161,,0.4612480401992798,,0.6819391846656799,,0.01610679365694523,,0.9197007417678833,,0.38803672790527344,,0.0358692929148674,,,8.46238899230957,,0.6294069290161133,,,,,2.0181033611297607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,169,,0.1419380158185959,,0.1845342367887497,,0.0,,0.5319899916648865,,0.30055034160614014,,0.34829947352409363,,,0.790295422077179,0.6337240934371948,,0.0004938900237902999,,0.10116424411535263,,1.438903570175171,,0.8279289603233337,,0.007251161616295576,,0.012839795090258121,,0.46052461862564087,,0.6389526724815369,,0.018677672371268272,,0.5910712480545044,,0.4971417188644409,,0.037536244839429855,,,0.5837252140045166,,0.30055034160614014,,,,,2.88549542427063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,179,,0.15270811319351196,,0.22170594334602356,,0.0,,0.519745409488678,,0.2793748378753662,,0.3649066686630249,,,0.9337387084960938,0.42456331849098206,,0.0017219237051904202,,0.11664607375860214,,1.2947793006896973,,0.797711968421936,,0.007555637042969465,,0.013310881331562996,,0.4121420383453369,,0.6427327394485474,,0.01580486260354519,,0.6231276988983154,,0.36574602127075195,,0.0357513427734375,,,0.5645473003387451,,0.2793748378753662,,,,,2.7130584716796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,189,,0.10265107452869415,,0.26754099130630493,,0.0,,1.1116907596588135,,1.0,,0.37774744629859924,,,0.0,0.0,,0.0010061837965622544,,0.13841353356838226,,1.2241989374160767,,0.9198850989341736,,0.016905179247260094,,0.025739425793290138,,0.6315199732780457,,0.6655224561691284,,0.016065889969468117,,0.7626705169677734,,0.40532785654067993,,0.03681247681379318,,,2.987913131713867,,1.0,,,,,2.190690279006958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199,,0.16910597681999207,,0.09833908826112747,,0.0,,0.5114176869392395,,0.7819687724113464,,1.3497611284255981,,,1.5188511610031128,0.41204047203063965,,0.002823550719767809,,0.25586745142936707,,1.0847759246826172,,0.9115114808082581,,0.012835307978093624,,0.02235439606010914,,0.49613162875175476,,0.6947239637374878,,0.016670675948262215,,0.8473165035247803,,0.45968833565711975,,0.03773346543312073,,,10.045442581176758,,0.7819687724113464,,,,,1.807883381843567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,209,,0.14189553260803223,,0.10361948609352112,,0.0,,0.5400294065475464,,0.7523596286773682,,1.4380147457122803,,,1.5960140228271484,0.7464028596878052,,0.001049971324391663,,0.505833625793457,,0.9427260160446167,,0.9098206758499146,,0.013679209165275097,,0.024314984679222107,,0.45707863569259644,,0.6546317934989929,,0.01841607317328453,,0.8657870292663574,,0.5249737501144409,,0.03768051788210869,,,9.235884666442871,,0.7523596286773682,,,,,1.727677822113037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,219,,0.12341687828302383,,0.20980219542980194,,0.0,,0.5142621397972107,,0.33303022384643555,,0.36192435026168823,,,0.5751221776008606,0.23785078525543213,,0.00022248091408982873,,0.09097101539373398,,0.94846510887146,,0.9300113916397095,,0.014051076956093311,,0.02583245560526848,,0.4420071542263031,,0.6351327896118164,,0.018170055001974106,,0.8942078351974487,,0.46932724118232727,,0.03721149265766144,,,0.5724295377731323,,0.33303022384643555,,,,,2.3163113594055176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,229,,0.13624081015586853,,0.1907535046339035,,0.0,,0.5061818957328796,,0.25731030106544495,,0.32502222061157227,,,0.5487867593765259,0.32423874735832214,,1.6143436369020492e-05,,0.0656619518995285,,0.7823672294616699,,0.8474582433700562,,0.007619031239300966,,0.013082153163850307,,0.4761611223220825,,0.5411959290504456,,0.016942070797085762,,0.5694852471351624,,0.4340759515762329,,0.03423295542597771,,,0.5234735608100891,,0.25731030106544495,,,,,2.127405881881714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,239,,0.1356469690799713,,0.2590969204902649,,0.0,,0.5032743811607361,,0.32010307908058167,,0.32197436690330505,,,0.4266331195831299,0.3470408618450165,,3.99298585307406e-08,,0.09051430225372314,,0.9747586846351624,,0.9094286561012268,,0.012903159484267235,,0.023299038410186768,,0.41413021087646484,,0.6210810542106628,,0.017119890078902245,,0.8447688817977905,,0.40707653760910034,,0.03682832047343254,,,0.578046441078186,,0.32010307908058167,,,,,2.256408214569092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,249,,0.15027202665805817,,0.1152668297290802,,0.0,,0.5172561407089233,,0.7020444869995117,,1.4767894744873047,,,1.16873037815094,0.5378755331039429,,0.0005087586469016969,,0.2643507122993469,,0.7807102203369141,,0.9098041653633118,,0.01375601440668106,,0.024480002000927925,,0.4672301411628723,,0.5702011585235596,,0.017742957919836044,,0.9387416839599609,,0.47470468282699585,,0.03554997220635414,,,8.546459197998047,,0.7020444869995117,,,,,1.682016134262085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,259,,0.13777074217796326,,0.11130756139755249,,0.0,,0.49470216035842896,,0.7874739170074463,,1.4461140632629395,,,1.0864847898483276,0.5295568108558655,,0.0009891364024952054,,0.4003572463989258,,0.6473855376243591,,0.9146260023117065,,0.016982698813080788,,0.026991592720150948,,0.5011566877365112,,0.6260513067245483,,0.017459040507674217,,0.8236150741577148,,0.49945056438446045,,0.035129364579916,,,7.8611016273498535,,0.7874739170074463,,,,,1.5603383779525757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,269,,0.12594416737556458,,0.1471884846687317,,0.0,,0.4961265027523041,,0.3324020206928253,,0.3331601321697235,,,0.40353527665138245,0.3359828591346741,,0.0009674883913248777,,0.08837323635816574,,0.6903954744338989,,0.9187651872634888,,0.01443471573293209,,0.02651151828467846,,0.41692018508911133,,0.5370869040489197,,0.015717938542366028,,0.841539204120636,,0.35147708654403687,,0.034812428057193756,,,0.5657001733779907,,0.3324020206928253,,,,,2.031874656677246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,279,,0.14832636713981628,,0.10103186219930649,,0.0,,0.45812612771987915,,0.8267006874084473,,1.2952476739883423,,,1.123839020729065,0.4679777920246124,,0.007774099707603455,,0.31854939460754395,,0.6703184843063354,,0.8887008428573608,,0.014211801812052727,,0.025451140478253365,,0.4894436299800873,,0.6005768775939941,,0.017296666279435158,,0.80096435546875,,0.4403127431869507,,0.037001680582761765,,,5.641326427459717,,0.8267006874084473,,,,,1.5360335111618042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,289,,0.15587913990020752,,0.23476389050483704,,0.0,,0.5012603998184204,,0.23961663246154785,,0.29185032844543457,,,0.42000287771224976,0.2629295885562897,,0.0011247204383835196,,0.09738397598266602,,0.7095144987106323,,0.9447908401489258,,0.014740576967597008,,0.025567803531885147,,0.5659186840057373,,0.5990099310874939,,0.01710069179534912,,0.8286898136138916,,0.48392850160598755,,0.0344967357814312,,,0.6356788873672485,,0.23961663246154785,,,,,2.0937750339508057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,299,,0.06973177939653397,,0.12410494685173035,,0.0,,0.40033090114593506,,1.0,,0.3683513104915619,,,0.0,0.0,,2.614678851386998e-05,,195.35928344726562,,0.5150710344314575,,0.8007481694221497,,0.00769833056256175,,0.013369500637054443,,0.4268811345100403,,0.5441417098045349,,0.015707388520240784,,0.6090078949928284,,0.41964858770370483,,0.0330476276576519,,,1.0215342044830322,,1.0,,,,,1.2317312955856323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,309,,0.12155726552009583,,0.2518754005432129,,0.0,,0.496304452419281,,0.41643252968788147,,0.4141383767127991,,,0.43812882900238037,0.35750722885131836,,6.017071063979529e-05,,0.08517895638942719,,0.650921642780304,,0.8312692046165466,,0.007945581339299679,,0.01397049892693758,,0.40556401014328003,,0.6305656433105469,,0.017129361629486084,,0.5343002676963806,,0.4167433977127075,,0.03790999576449394,,,0.6872614026069641,,0.41643252968788147,,,,,2.2481529712677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,319,,0.0516807921230793,,0.1261105090379715,,0.0,,0.3892457187175751,,1.0,,0.38939395546913147,,,0.0,0.0,,0.00016217134543694556,,207.00738525390625,,0.3578704297542572,,0.7939188480377197,,0.007085930556058884,,0.012783993035554886,,0.4002053439617157,,0.5221804976463318,,0.016141772270202637,,0.5174719095230103,,0.3918536305427551,,0.03527329862117767,,,1.08099365234375,,1.0,,,,,1.0775724649429321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,329,,0.04423442482948303,,0.09448645263910294,,0.0,,0.39176222681999207,,1.0,,0.38977038860321045,,,0.0,0.0,,0.000379564065951854,,196.5332489013672,,0.3894210457801819,,0.790459156036377,,0.00805378146469593,,0.01379092875868082,,0.38556766510009766,,0.6063297986984253,,0.01637580804526806,,0.510948896408081,,0.41998010873794556,,0.03618369251489639,,,1.0315821170806885,,1.0,,,,,1.0771291255950928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,339,,0.14328937232494354,,0.18794414401054382,,0.0,,0.4913669526576996,,0.22171980142593384,,0.30455905199050903,,,0.40590980648994446,0.5428208708763123,,0.0017806991236284375,,0.09480501711368561,,0.554088830947876,,0.9137788414955139,,0.014035481959581375,,0.024914497509598732,,0.42758962512016296,,0.5347182750701904,,0.01542751770466566,,0.8664904832839966,,0.3877204358577728,,0.03438014164566994,,,0.5311371088027954,,0.22171980142593384,,,,,2.0122294425964355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,349,,0.11604373902082443,,0.08419355005025864,,0.0,,0.4564061164855957,,0.6379697322845459,,1.6122398376464844,,,0.7765991687774658,0.41620558500289917,,1.6320900613209233e-05,,0.6722132563591003,,0.484417200088501,,0.9424410462379456,,0.01703556627035141,,0.029739856719970703,,0.508312463760376,,0.5143638253211975,,0.013642040081322193,,0.8420498967170715,,0.3262006640434265,,0.03253732994198799,,,6.941044807434082,,0.6379697322845459,,,,,1.4667811393737793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,359,,0.03699501231312752,,0.08011497557163239,,0.0,,0.3504193425178528,,1.0,,0.41460442543029785,,,0.0,0.0,,0.0012743448605760932,,194.97409057617188,,0.37162941694259644,,0.7923459410667419,,0.00794756505638361,,0.014090446755290031,,0.3765448331832886,,0.5081126689910889,,0.015482505783438683,,0.7051003575325012,,0.3838918209075928,,0.03245164081454277,,,1.0201292037963867,,1.0,,,,,1.136111855506897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,369,,0.035955652594566345,,0.11567660421133041,,0.0,,0.3688172996044159,,1.0,,0.4442770183086395,,,0.0,0.0,,0.0023674601688981056,,185.3128662109375,,0.3589305877685547,,0.8099464774131775,,0.0071769459173083305,,0.012528924271464348,,0.4342433512210846,,0.5205206871032715,,0.016225626692175865,,0.4974643588066101,,0.3868280053138733,,0.034726232290267944,,,1.0580729246139526,,1.0,,,,,1.0710023641586304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,379,,0.033532679080963135,,0.10863308608531952,,0.0,,0.3541586995124817,,1.0,,0.40362659096717834,,,0.0,0.0,,0.0005271824775263667,,198.3514404296875,,0.33658739924430847,,0.7552341818809509,,0.007250078488141298,,0.012309989891946316,,0.42559725046157837,,0.5968057513237,,0.016099873930215836,,0.4722750782966614,,0.39868104457855225,,0.036843039095401764,,,0.9582310318946838,,1.0,,,,,1.018978476524353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,389,,0.03232019394636154,,0.1387706696987152,,0.0,,0.3556859493255615,,1.0,,0.4388672709465027,,,0.0,0.0,,0.0018276670016348362,,195.81854248046875,,0.35993391275405884,,0.8001661896705627,,0.007448920514434576,,0.01257371250540018,,0.4824940264225006,,0.41716042160987854,,0.01536088902503252,,0.5445228815078735,,0.39659374952316284,,0.03090820275247097,,,1.1019469499588013,,1.0,,,,,1.1104600429534912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,399,,0.12927693128585815,,0.16001126170158386,,0.0,,0.4852723181247711,,0.23757363855838776,,0.4073415994644165,,,0.4148089587688446,0.38255318999290466,,0.00035337466397322714,,0.08134224265813828,,0.5239047408103943,,0.7789580821990967,,0.0062431832775473595,,0.01102817989885807,,0.34842461347579956,,0.5187716484069824,,0.016062455251812935,,0.5446845889091492,,0.4091205596923828,,0.0329299122095108,,,0.5842953324317932,,0.23757363855838776,,,,,1.9939192533493042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,409,,0.14177651703357697,,0.20798815786838531,,0.0,,0.498638391494751,,0.3192102909088135,,0.3124276399612427,,,0.4634316563606262,0.13737715780735016,,7.293167527677724e-07,,0.06633646786212921,,0.49826952815055847,,0.817582905292511,,0.006511038634926081,,0.01169505249708891,,0.3952414095401764,,0.5265988111495972,,0.013205073773860931,,0.5286287069320679,,0.30242282152175903,,0.03272423893213272,,,0.5363571643829346,,0.3192102909088135,,,,,1.8102357387542725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,419,,0.12155994772911072,,0.28857746720314026,,0.0,,0.4860526919364929,,0.2374698966741562,,0.3356892466545105,,,0.40880677103996277,0.3100302815437317,,1.2414849379638326e-06,,0.14338013529777527,,0.48174262046813965,,0.7469138503074646,,0.007335292641073465,,0.01230095885694027,,0.3447977602481842,,0.5783390402793884,,0.01744893752038479,,0.482826292514801,,0.3910447657108307,,0.03929785639047623,,,0.5777297019958496,,0.2374698966741562,,,,,1.944206714630127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,429,,0.11660457402467728,,0.16822773218154907,,0.0,,0.4889528155326843,,0.26404476165771484,,0.28101515769958496,,,0.33828672766685486,0.21889762580394745,,0.00026036874623969197,,0.0880817174911499,,0.4295341372489929,,0.7893222570419312,,0.006101915612816811,,0.01053584087640047,,0.42831313610076904,,0.538070797920227,,0.017006447538733482,,0.5767364501953125,,0.39446544647216797,,0.036489587277173996,,,0.548809289932251,,0.26404476165771484,,,,,1.7581828832626343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,439,,0.028588678687810898,,0.09106239676475525,,0.0,,0.3205812871456146,,1.0,,0.4156211018562317,,,0.0,0.0,,0.00034704405697993934,,201.0817108154297,,0.3507218658924103,,0.78333580493927,,0.0075385719537734985,,0.012964911758899689,,0.403064489364624,,0.5393322706222534,,0.015969332307577133,,0.4892071783542633,,0.4437979459762573,,0.033678777515888214,,,1.038548231124878,,1.0,,,,,1.009562611579895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,449,,0.11770933121442795,,0.23235145211219788,,0.0,,0.49647024273872375,,0.1757291853427887,,0.3004782795906067,,,0.39561375975608826,0.1705183982849121,,0.0022127714473754168,,0.059616148471832275,,0.45105695724487305,,0.8374366164207458,,0.007352686021476984,,0.013576705008745193,,0.4303682744503021,,0.5215134620666504,,0.015950137749314308,,0.5468121767044067,,0.3830986022949219,,0.03543908894062042,,,0.5360035300254822,,0.1757291853427887,,,,,1.7184677124023438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,459,,0.02665027603507042,,0.0837063416838646,,0.0,,0.32138288021087646,,1.0,,0.4198942482471466,,,0.0,0.0,,0.0006126352236606181,,210.3975067138672,,0.3401525616645813,,0.7910598516464233,,0.007005101069808006,,0.012098467908799648,,0.3654593825340271,,0.5272983312606812,,0.015863601118326187,,0.5842617154121399,,0.3332049250602722,,0.03568171709775925,,,1.009183406829834,,1.0,,,,,1.033195972442627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,469,,0.11506488919258118,,0.3472880721092224,,0.0,,0.48409321904182434,,0.1874552220106125,,0.3352165222167969,,,0.3323981761932373,0.296996146440506,,0.00018265792459715158,,0.04719242453575134,,0.41451895236968994,,0.7729339003562927,,0.0076293726451694965,,0.012644448317587376,,0.457533597946167,,0.45513710379600525,,0.014882140792906284,,0.585188627243042,,0.3200311064720154,,0.03249184787273407,,,0.48405754566192627,,0.1874552220106125,,,,,1.676991581916809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
