epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_angle_epoch,train/L_traj_angle_step,train/L_traj_length_epoch,train/L_traj_length_step,train/L_traj_velocity_epoch,train/L_traj_velocity_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_angle,val/L_traj_length,val/L_traj_velocity,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,249,,0.10775087773799896,,0.0,,0.5411249995231628,,0.0,,0.0,,,0.0,0.0,,0.06105368584394455,,1.7501628398895264,,0.8012996315956116,,0.06025580316781998,,0.09468259662389755,,,0.7538717985153198,,0.0,,2.1324427127838135,,,,,,,,,,,,,,,,
0,259,,0.10313840955495834,,0.0,,0.5325220823287964,,0.0,,0.0,,,0.0,0.0,,0.08223377168178558,,1.8727291822433472,,0.7691228985786438,,0.0520901158452034,,0.0872543528676033,,,0.68822181224823,,0.0,,2.1372835636138916,,,,,,,,,,,,,,,,
0,269,,0.09723721444606781,,0.0,,0.5161540508270264,,0.0,,0.0,,,0.0,0.0,,0.0531635507941246,,1.71831476688385,,0.7435813546180725,,0.05604112148284912,,0.0896185114979744,,,0.6485722661018372,,0.0,,2.006150722503662,,,,,,,,,,,,,,,,
0,279,,0.13669617474079132,,0.0,,0.5260567665100098,,0.0,,0.0,,,0.0,0.0,,0.07445928454399109,,1.3902056217193604,,0.7983319163322449,,0.05253005772829056,,0.08620210736989975,,,0.7948588132858276,,0.0,,1.972771406173706,,,,,,,,,,,,,,,,
0,289,,0.10929457098245621,,0.0,,0.5377204418182373,,0.0,,0.0,,,0.0,0.0,,0.056151412427425385,,1.315413236618042,,0.7601076364517212,,0.05346056818962097,,0.08764530718326569,,,0.6476805210113525,,0.0,,1.827559471130371,,,,,,,,,,,,,,,,
0,299,,0.09111988544464111,,0.0,,0.523301899433136,,0.0,,0.0,,,0.0,0.0,,0.10445134341716766,,1.4385324716567993,,0.7462107539176941,,0.050489842891693115,,0.08456819504499435,,,0.6620935201644897,,0.0,,1.8926680088043213,,,,,,,,,,,,,,,,
0,309,,0.11552080512046814,,0.0,,0.5326941609382629,,0.0,,0.0,,,0.0,0.0,,0.06067289039492607,,1.4610846042633057,,0.7256287336349487,,0.050450507551431656,,0.08133014291524887,,,0.6255055665969849,,0.0,,1.867108702659607,,,,,,,,,,,,,,,,
0,319,,0.11180389672517776,,0.0,,0.5289361476898193,,0.0,,0.0,,,0.0,0.0,,0.060584526509046555,,1.3560378551483154,,0.7377514243125916,,0.04976395145058632,,0.0833488404750824,,,0.6506586074829102,,0.0,,1.831117033958435,,,,,,,,,,,,,,,,
0,329,,0.10566063225269318,,0.0,,0.5068094730377197,,0.0,,0.0,,,0.0,0.0,,0.06634664535522461,,1.3865652084350586,,0.746891438961029,,0.047920551151037216,,0.08240646123886108,,,0.6953500509262085,,0.0,,1.8601785898208618,,,,,,,,,,,,,,,,
0,339,,0.11005552113056183,,0.0,,0.5241639614105225,,0.0,,0.0,,,0.0,0.0,,0.048331499099731445,,1.2599587440490723,,0.7365053296089172,,0.04851924628019333,,0.08081240952014923,,,0.701519787311554,,0.0,,1.7953394651412964,,,,,,,,,,,,,,,,
0,349,,0.10264504700899124,,0.0,,0.5118660926818848,,0.0,,0.0,,,0.0,0.0,,0.07954397797584534,,1.215057611465454,,0.6980727314949036,,0.0459493026137352,,0.0775039941072464,,,0.6367582082748413,,0.0,,1.7224503755569458,,,,,,,,,,,,,,,,
0,359,,0.09136547893285751,,0.0,,0.49913060665130615,,0.0,,0.0,,,0.0,0.0,,0.04006604850292206,,1.1678268909454346,,0.726142406463623,,0.043770838528871536,,0.07629644125699997,,,0.6474178433418274,,0.0,,1.6841564178466797,,,,,,,,,,,,,,,,
0,369,,0.0936361774802208,,0.0,,0.5053470730781555,,0.0,,0.0,,,0.0,0.0,,0.05597684904932976,,1.0198214054107666,,0.6664039492607117,,0.04468429088592529,,0.07616683095693588,,,0.5739489793777466,,0.0,,1.5560762882232666,,,,,,,,,,,,,,,,
0,379,,0.08766110986471176,,0.0,,0.50267493724823,,0.0,,0.0,,,0.0,0.0,,0.0544443242251873,,1.0881500244140625,,0.6795586347579956,,0.04474370554089546,,0.07512407749891281,,,0.5967227220535278,,0.0,,1.6021019220352173,,,,,,,,,,,,,,,,
0,389,,0.10479863733053207,,0.0,,0.49858689308166504,,0.0,,0.0,,,0.0,0.0,,0.06670697033405304,,1.060422420501709,,0.7134696841239929,,0.04269590601325035,,0.07609440386295319,,,0.6221655607223511,,0.0,,1.630517601966858,,,,,,,,,,,,,,,,
0,399,,0.10953937470912933,,0.0,,0.4884342849254608,,0.0,,0.0,,,0.0,0.0,,0.056911252439022064,,0.9779353141784668,,0.7302038073539734,,0.04653976857662201,,0.081516794860363,,,0.7202256321907043,,0.0,,1.6464115381240845,,,,,,,,,,,,,,,,
0,409,,0.09575021266937256,,0.0,,0.4900733232498169,,0.0,,0.0,,,0.0,0.0,,0.06304201483726501,,1.0934785604476929,,0.6740943789482117,,0.04432687535881996,,0.07464048266410828,,,0.6146218776702881,,0.0,,1.612334132194519,,,,,,,,,,,,,,,,
0,419,,0.10170133411884308,,0.0,,0.49027910828590393,,0.0,,0.0,,,0.0,0.0,,0.044654667377471924,,0.961166501045227,,0.702373206615448,,0.04201732575893402,,0.0760062113404274,,,0.6548247337341309,,0.0,,1.574514627456665,,,,,,,,,,,,,,,,
0,429,,0.08001802861690521,,0.0,,0.4788992404937744,,0.0,,0.0,,,0.0,0.0,,0.05217006802558899,,0.8301373720169067,,0.6288718581199646,,0.04060819372534752,,0.06899125874042511,,,0.5780236124992371,,0.0,,1.4133554697036743,,,,,,,,,,,,,,,,
0,439,,0.08859188854694366,,0.0,,0.48538851737976074,,0.0,,0.0,,,0.0,0.0,,0.04616595432162285,,0.9719144105911255,,0.7153739929199219,,0.04914718121290207,,0.08132996410131454,,,0.6933073997497559,,0.0,,1.6062746047973633,,,,,,,,,,,,,,,,
0,449,,0.08882816135883331,,0.0,,0.507159411907196,,0.0,,0.0,,,0.0,0.0,,0.061783790588378906,,0.9477145671844482,,0.6911088228225708,,0.03877141699194908,,0.0693863034248352,,,0.6918712854385376,,0.0,,1.5830050706863403,,,,,,,,,,,,,,,,
0,459,,0.08666913211345673,,0.0,,0.4896400570869446,,0.0,,0.0,,,0.0,0.0,,0.04614192992448807,,0.8642152547836304,,0.6934523582458496,,0.03963455557823181,,0.07033155858516693,,,0.6953978538513184,,0.0,,1.527907133102417,,,,,,,,,,,,,,,,
0,469,,0.08715887367725372,,0.0,,0.4851750135421753,,0.0,,0.0,,,0.0,0.0,,0.0602751187980175,,0.8371548652648926,,0.6744999289512634,,0.04147711768746376,,0.0710415244102478,,,0.6086360812187195,,0.0,,1.4682300090789795,,,,,,,,,,,,,,,,
0,479,,0.10870447754859924,,0.0,,0.48187708854675293,,0.0,,0.0,,,0.0,0.0,,0.07299734652042389,,0.7991080284118652,,0.6399796009063721,,0.041089918464422226,,0.06904004514217377,,,0.5910465717315674,,0.0,,1.4364415407180786,,,,,,,,,,,,,,,,
0,489,,0.08052466809749603,,0.0,,0.47210967540740967,,0.0,,0.0,,,0.0,0.0,,0.04467909783124924,,0.761802613735199,,0.6146873831748962,,0.036211103200912476,,0.06413348019123077,,,0.5906282067298889,,0.0,,1.3644548654556274,,,,,,,,,,,,,,,,
0,499,,0.08955935388803482,,0.0,,0.47162067890167236,,0.0,,0.0,,,0.0,0.0,,0.04588335007429123,,0.6991313099861145,,0.634138286113739,,0.035967867821455,,0.06403752416372299,,,0.680246889591217,,0.0,,1.392311453819275,,,,,,,,,,,,,,,,
0,509,,0.09569400548934937,,0.0,,0.4975380599498749,,0.0,,0.0,,,0.0,0.0,,0.03996334224939346,,0.6785750389099121,,0.6338453888893127,,0.03939587250351906,,0.06878747791051865,,,0.5543469786643982,,0.0,,1.338466763496399,,,,,,,,,,,,,,,,
0,519,,0.10654330253601074,,0.0,,0.4886860251426697,,0.0,,0.0,,,0.0,0.0,,0.06434178352355957,,0.7065368890762329,,0.6374301910400391,,0.037559960037469864,,0.06653115898370743,,,0.6345452666282654,,0.0,,1.4043529033660889,,,,,,,,,,,,,,,,
0,529,,0.09435063600540161,,0.0,,0.4696982800960541,,0.0,,0.0,,,0.0,0.0,,0.0383075475692749,,0.6204836368560791,,0.611367404460907,,0.03657213971018791,,0.06562693417072296,,,0.558881938457489,,0.0,,1.2804577350616455,,,,,,,,,,,,,,,,
0,539,,0.08339691162109375,,0.0,,0.4663103520870209,,0.0,,0.0,,,0.0,0.0,,0.057497959583997726,,0.9519335031509399,,0.619505763053894,,0.0358237661421299,,0.0653880387544632,,,0.5827785730361938,,0.0,,1.4640114307403564,,,,,,,,,,,,,,,,
0,549,,0.10344872623682022,,0.0,,0.47489526867866516,,0.0,,0.0,,,0.0,0.0,,0.04399978369474411,,0.6153632998466492,,0.6011558175086975,,0.0345783531665802,,0.06203624978661537,,,0.53254234790802,,0.0,,1.2650281190872192,,,,,,,,,,,,,,,,
0,559,,0.08325310796499252,,0.0,,0.4634547233581543,,0.0,,0.0,,,0.0,0.0,,0.04373076558113098,,0.5657819509506226,,0.6263743042945862,,0.03455303981900215,,0.06233253702521324,,,0.5449753403663635,,0.0,,1.243394136428833,,,,,,,,,,,,,,,,
0,569,,0.10747703909873962,,0.0,,0.4840833842754364,,0.0,,0.0,,,0.0,0.0,,0.05365581810474396,,0.6183841228485107,,0.6471424102783203,,0.039179638028144836,,0.06881626695394516,,,0.6447507739067078,,0.0,,1.3661528825759888,,,,,,,,,,,,,,,,
0,579,,0.07910265028476715,,0.0,,0.4675082266330719,,0.0,,0.0,,,0.0,0.0,,0.04100843518972397,,0.6235989928245544,,0.6483268737792969,,0.037007104605436325,,0.06713614612817764,,,0.6538289785385132,,0.0,,1.3423267602920532,,,,,,,,,,,,,,,,
0,589,,0.07309675216674805,,0.0,,0.4704703688621521,,0.0,,0.0,,,0.0,0.0,,0.04489302635192871,,0.5487514734268188,,0.6342952251434326,,0.03434188291430473,,0.06463510543107986,,,0.6901284456253052,,0.0,,1.3126236200332642,,,,,,,,,,,,,,,,
0,599,,0.06759987026453018,,0.0,,0.45511454343795776,,0.0,,0.0,,,0.0,0.0,,0.02902139723300934,,0.5315874218940735,,0.5586938261985779,,0.03390992805361748,,0.06149448826909065,,,0.5032773613929749,,0.0,,1.1510967016220093,,,,,,,,,,,,,,,,
0,609,,0.09127389639616013,,0.0,,0.4529796242713928,,0.0,,0.0,,,0.0,0.0,,0.0506616048514843,,0.5141504406929016,,0.6369117498397827,,0.0329832024872303,,0.06381668895483017,,,0.6340056657791138,,0.0,,1.2702997922897339,,,,,,,,,,,,,,,,
0,619,,0.07042771577835083,,0.0,,0.4420218765735626,,0.0,,0.0,,,0.0,0.0,,0.0420156829059124,,0.5042248964309692,,0.5871431231498718,,0.03259383887052536,,0.06101004034280777,,,0.5595417022705078,,0.0,,1.1799944639205933,,,,,,,,,,,,,,,,
0,629,,0.10020706057548523,,0.0,,0.4472961723804474,,0.0,,0.0,,,0.0,0.0,,0.04692833870649338,,0.5308030843734741,,0.61197429895401,,0.034759923815727234,,0.06355378031730652,,,0.5469335317611694,,0.0,,1.223004937171936,,,,,,,,,,,,,,,,
0,639,,0.09142597019672394,,0.0,,0.47782251238822937,,0.0,,0.0,,,0.0,0.0,,0.04836667701601982,,0.4741056263446808,,0.5975626707077026,,0.03210344910621643,,0.06118876114487648,,,0.6011064052581787,,0.0,,1.222435474395752,,,,,,,,,,,,,,,,
0,649,,0.07812279462814331,,0.0,,0.46300873160362244,,0.0,,0.0,,,0.0,0.0,,0.04788849502801895,,0.5367008447647095,,0.6289782524108887,,0.034047044813632965,,0.06447190791368484,,,0.6565291881561279,,0.0,,1.287109613418579,,,,,,,,,,,,,,,,
0,659,,0.09651825577020645,,0.0,,0.48196688294410706,,0.0,,0.0,,,0.0,0.0,,0.03911725431680679,,0.4925619661808014,,0.6090668439865112,,0.03361647576093674,,0.06128760427236557,,,0.6290712356567383,,0.0,,1.2522470951080322,,,,,,,,,,,,,,,,
0,669,,0.0712364912033081,,0.0,,0.45530447363853455,,0.0,,0.0,,,0.0,0.0,,0.03987812250852585,,0.448821097612381,,0.6339982748031616,,0.03439514338970184,,0.06294459104537964,,,0.6641440987586975,,0.0,,1.2368334531784058,,,,,,,,,,,,,,,,
0,679,,0.07396925240755081,,0.0,,0.46748054027557373,,0.0,,0.0,,,0.0,0.0,,0.03234962746500969,,0.44279932975769043,,0.5873526334762573,,0.03236667811870575,,0.05957728996872902,,,0.5990822315216064,,0.0,,1.1772774457931519,,,,,,,,,,,,,,,,
0,689,,0.07538101077079773,,0.0,,0.4721337854862213,,0.0,,0.0,,,0.0,0.0,,0.03799545392394066,,0.4553088843822479,,0.6175383925437927,,0.032110799103975296,,0.06039842963218689,,,0.5998702049255371,,0.0,,1.205567717552185,,,,,,,,,,,,,,,,
0,699,,0.08742692321538925,,0.0,,0.4528028666973114,,0.0,,0.0,,,0.0,0.0,,0.041341908276081085,,0.48566102981567383,,0.5365981459617615,,0.028478369116783142,,0.05493977293372154,,,0.530973494052887,,0.0,,1.1365811824798584,,,,,,,,,,,,,,,,
0,709,,0.08572734892368317,,0.0,,0.43293094635009766,,0.0,,0.0,,,0.0,0.0,,0.03789129853248596,,0.4454084634780884,,0.5616715550422668,,0.030019447207450867,,0.05520888417959213,,,0.5935678482055664,,0.0,,1.1488173007965088,,,,,,,,,,,,,,,,
0,719,,0.07464271783828735,,0.0,,0.4483504295349121,,0.0,,0.0,,,0.0,0.0,,0.045687925070524216,,0.37969711422920227,,0.5653725266456604,,0.03197498619556427,,0.0572204664349556,,,0.5590391159057617,,0.0,,1.1096028089523315,,,,,,,,,,,,,,,,
0,729,,0.0748894214630127,,0.0,,0.447369247674942,,0.0,,0.0,,,0.0,0.0,,0.05276601016521454,,0.42091014981269836,,0.5590342283248901,,0.02667742595076561,,0.054418180137872696,,,0.5449830293655396,,0.0,,1.1177328824996948,,,,,,,,,,,,,,,,
0,739,,0.06541185826063156,,0.0,,0.4398542642593384,,0.0,,0.0,,,0.0,0.0,,0.048290930688381195,,0.4182775020599365,,0.552864134311676,,0.030023889616131783,,0.05545660853385925,,,0.5434520244598389,,0.0,,1.1045438051223755,,,,,,,,,,,,,,,,
0,749,,0.08905111253261566,,0.0,,0.4641730785369873,,0.0,,0.0,,,0.0,0.0,,0.04800897464156151,,0.4411051869392395,,0.5547574162483215,,0.02837255783379078,,0.05413198471069336,,,0.5296176671981812,,0.0,,1.1316750049591064,,,,,,,,,,,,,,,,
0,759,,0.07558925449848175,,0.0,,0.45926350355148315,,0.0,,0.0,,,0.0,0.0,,0.03829074651002884,,0.41743817925453186,,0.6110042333602905,,0.02988841012120247,,0.05869792774319649,,,0.6753860712051392,,0.0,,1.2121280431747437,,,,,,,,,,,,,,,,
0,769,,0.08443480730056763,,0.0,,0.45091378688812256,,0.0,,0.0,,,0.0,0.0,,0.03425595909357071,,0.379281222820282,,0.600904107093811,,0.029799988493323326,,0.057447563856840134,,,0.6036672592163086,,0.0,,1.1490761041641235,,,,,,,,,,,,,,,,
0,779,,0.09777291119098663,,0.0,,0.4565804600715637,,0.0,,0.0,,,0.0,0.0,,0.042242538183927536,,0.41174405813217163,,0.5908653140068054,,0.027843650430440903,,0.05386243388056755,,,0.5526998043060303,,0.0,,1.1437368392944336,,,,,,,,,,,,,,,,
0,789,,0.08080335706472397,,0.0,,0.4420834481716156,,0.0,,0.0,,,0.0,0.0,,0.049043428152799606,,0.3517034947872162,,0.5301324129104614,,0.02636083774268627,,0.05189208686351776,,,0.49923911690711975,,0.0,,1.0415750741958618,,,,,,,,,,,,,,,,
0,799,,0.07246878743171692,,0.0,,0.43586114048957825,,0.0,,0.0,,,0.0,0.0,,0.04510338231921196,,0.35113269090652466,,0.5039870738983154,,0.024857094511389732,,0.049638520926237106,,,0.5117391347885132,,0.0,,1.022213101387024,,,,,,,,,,,,,,,,
0,809,,0.06605032086372375,,0.0,,0.43140000104904175,,0.0,,0.0,,,0.0,0.0,,0.03776191920042038,,0.3754890263080597,,0.584467351436615,,0.028013642877340317,,0.05594051629304886,,,0.6215887069702148,,0.0,,1.1283260583877563,,,,,,,,,,,,,,,,
0,819,,0.07430826127529144,,0.0,,0.4336225688457489,,0.0,,0.0,,,0.0,0.0,,0.036556344479322433,,0.33954063057899475,,0.5187404155731201,,0.02701033093035221,,0.05297938734292984,,,0.5330411195755005,,0.0,,1.0343892574310303,,,,,,,,,,,,,,,,
0,829,,0.07249852269887924,,0.0,,0.4447825253009796,,0.0,,0.0,,,0.0,0.0,,0.031245438382029533,,0.3661395013332367,,0.5092670917510986,,0.026847338303923607,,0.05217516049742699,,,0.4991912841796875,,0.0,,1.0271610021591187,,,,,,,,,,,,,,,,
0,839,,0.06415209919214249,,0.0,,0.42388591170310974,,0.0,,0.0,,,0.0,0.0,,0.021407878026366234,,0.3237035572528839,,0.4894896149635315,,0.023405564948916435,,0.04866385832428932,,,0.4841567277908325,,0.0,,0.9637645483016968,,,,,,,,,,,,,,,,
0,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09830746799707413,0.0,0.45256268978118896,0.0,0.0,0.0,0.0,0.05327406898140907,0.33253735303878784,0.7545132637023926,0.04247303307056427,0.07584063708782196,0.6880778074264526,0.11818905919790268,0.0,1.2867133617401123
0,844,0.118780218064785,,0.0,,0.5721461772918701,,0.0,,0.0,,0.0,0.0,,,0.0726730152964592,,1.4017894268035889,,0.703642725944519,,0.05691312626004219,,0.08843965083360672,,0.6874454617500305,0.11732807755470276,,0.0,,1.8951326608657837,,,,,,,,,,,,,,,,,
1,849,,0.05905413255095482,,0.0,,0.4176338315010071,,0.0,,0.0,,,0.0,0.0,,0.03866203874349594,,0.318035364151001,,0.47716301679611206,,0.0235477052628994,,0.04755781218409538,,,0.448805570602417,,0.0,,0.9390085935592651,,,,,,,,,,,,,,,,
1,859,,0.06392648816108704,,0.0,,0.4398080110549927,,0.0,,0.0,,,0.0,0.0,,0.040768083184957504,,0.32964950799942017,,0.5481638312339783,,0.026591075584292412,,0.053563106805086136,,,0.5490501523017883,,0.0,,1.052541732788086,,,,,,,,,,,,,,,,
1,869,,0.07057302445173264,,0.0,,0.43267953395843506,,0.0,,0.0,,,0.0,0.0,,0.02968636527657509,,0.34621909260749817,,0.48665884137153625,,0.026439029723405838,,0.05036498233675957,,,0.4624907076358795,,0.0,,0.9777382612228394,,,,,,,,,,,,,,,,
1,879,,0.06495259702205658,,0.0,,0.43172407150268555,,0.0,,0.0,,,0.0,0.0,,0.040831971913576126,,0.3275245428085327,,0.5367944836616516,,0.02377844788134098,,0.051047150045633316,,,0.54560786485672,,0.0,,1.0366541147232056,,,,,,,,,,,,,,,,
1,889,,0.06565673649311066,,0.0,,0.4304318428039551,,0.0,,0.0,,,0.0,0.0,,0.02707342803478241,,0.3397333025932312,,0.5188022255897522,,0.022724637761712074,,0.04890765622258186,,,0.5593138933181763,,0.0,,1.0307756662368774,,,,,,,,,,,,,,,,
1,899,,0.06333161145448685,,0.0,,0.435109943151474,,0.0,,0.0,,,0.0,0.0,,0.027942776679992676,,0.33006224036216736,,0.5709757208824158,,0.024760430678725243,,0.05248371884226799,,,0.6180849671363831,,0.0,,1.0876176357269287,,,,,,,,,,,,,,,,
