epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_depth_anchor_epoch,train/L_depth_anchor_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_depth_anchor,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.29549044370651245,,0.06945552676916122,,0.35777491331100464,,0.0,,2.8214735984802246,,1.0,,0.5960502028465271,,,0.0,0.0,,0.046435944736003876,,201.95285034179688,,5.3131818771362305,,56.418487548828125,,,1.0251052379608154,,1.0,,32.51803970336914,,,,,,,,,,,,,,,,,,
0,19,,0.28440946340560913,,0.16638657450675964,,0.372335284948349,,0.0,,1.3834021091461182,,1.0,,0.47747802734375,,,0.0,0.0,,0.018176203593611717,,189.04415893554688,,4.416489601135254,,6.807046890258789,,,1.0948050022125244,,1.0,,6.575188636779785,,,,,,,,,,,,,,,,,,
0,29,,0.0952560156583786,,0.01863913983106613,,0.2515942454338074,,0.0,,1.3155231475830078,,1.0,,0.4293903410434723,,,0.0,0.0,,0.009548615664243698,,206.5108642578125,,3.2592344284057617,,3.586397886276245,,,1.0922335386276245,,1.0,,4.167459011077881,,,,,,,,,,,,,,,,,,
0,39,,0.10161394625902176,,0.02427188865840435,,0.21805649995803833,,0.0,,1.0689924955368042,,1.0,,0.36837804317474365,,,0.0,0.0,,0.0021591437980532646,,192.26382446289062,,2.7296154499053955,,1.9998714923858643,,,1.053027629852295,,1.0,,2.985067844390869,,,,,,,,,,,,,,,,,,
0,49,,0.09734195470809937,,0.10901002585887909,,0.1777823567390442,,0.0,,0.9956347942352295,,1.0,,0.36416876316070557,,,0.0,0.0,,0.0017486647702753544,,198.72402954101562,,2.4558911323547363,,10.659631729125977,,,1.1383432149887085,,1.0,,7.177407741546631,,,,,,,,,,,,,,,,,,
0,59,,0.06329765915870667,,0.0745348185300827,,0.14707864820957184,,0.0,,0.7458263039588928,,1.0,,0.3300045132637024,,,0.0,0.0,,0.00012072036042809486,,200.51766967773438,,2.621683359146118,,1.4182796478271484,,,1.0635089874267578,,1.0,,2.476579189300537,,,,,,,,,,,,,,,,,,
0,69,,0.055708229541778564,,0.019611597061157227,,0.14675575494766235,,0.0,,0.6154699325561523,,1.0,,0.34024256467819214,,,0.0,0.0,,0.00037981956847943366,,209.63821411132812,,2.382157564163208,,2.371735095977783,,,1.1299145221710205,,1.0,,2.7372066974639893,,,,,,,,,,,,,,,,,,
0,79,,0.06765453517436981,,0.1325867474079132,,0.12427491694688797,,0.0,,0.7898479700088501,,1.0,,0.3509988784790039,,,0.0,0.0,,0.0008465082501061261,,198.3734588623047,,1.9287817478179932,,1.639440894126892,,,1.147036075592041,,1.0,,2.292006731033325,,,,,,,,,,,,,,,,,,
0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05278722569346428,0.0345345214009285,0.12160846590995789,0.0,0.7090609669685364,1.0,0.3353622853755951,0.0,0.0,0.00031929914257489145,196.58139038085938,1.498396396636963,1.473802924156189,1.1745671033859253,1.980048656463623,1.0,1.896611213684082
0,79,0.14975503087043762,,0.09401468932628632,,0.2377699613571167,,0.0,,1.5677881240844727,,1.0,,0.4263320863246918,,0.0,0.0,,,0.014301853254437447,,201.4543914794922,,4.562128067016602,,8.496048927307129,,1.1050684452056885,2.00925874710083,,1.0,,7.465795040130615,,0.3131330609321594,,,,,,,,,,,,,,,,,
