epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_vae_total,val/loss_total
0,9,,0.24919787049293518,,0.005864095874130726,,0.0,,0.578012228012085,,0.7594618797302246,,0.694131076335907,,,0.7311778664588928,1.1668843030929565,,0.15382719039916992,,0.6841387152671814,,0.014625491574406624,,0.7594618797302246,,2.518660306930542,,,,,,,,,,,,,
0,19,,0.19599488377571106,,0.004208672326058149,,0.0,,0.5375646352767944,,0.5343800783157349,,0.6880108118057251,,,0.6320566534996033,1.1398200988769531,,0.14065276086330414,,0.626060962677002,,0.009278051555156708,,0.5343800783157349,,2.2540135383605957,,,,,,,,,,,,,
0,29,,0.1790194809436798,,0.0032236692495644093,,0.0,,0.5361049175262451,,0.49293357133865356,,0.6876937747001648,,,0.5117910504341125,0.62252277135849,,0.10857107490301132,,0.6024186015129089,,0.016465920954942703,,0.49293357133865356,,1.880372405052185,,,,,,,,,,,,,
0,39,,0.1796487271785736,,0.002603375818580389,,0.0,,0.5366671681404114,,0.43730127811431885,,0.6797340512275696,,,0.528028666973114,0.5235481262207031,,0.11351826786994934,,0.5676596760749817,,0.014731593430042267,,0.43730127811431885,,1.7917205095291138,,,,,,,,,,,,,
0,49,,0.17806269228458405,,0.0021681401412934065,,0.0,,0.5330888628959656,,0.35716405510902405,,0.6731956601142883,,,0.4237510859966278,0.49663877487182617,,0.09339605271816254,,0.5500843524932861,,0.01070031151175499,,0.35716405510902405,,1.6591249704360962,,,,,,,,,,,,,
0,59,,0.1585921049118042,,0.001827156636863947,,0.0,,0.5348840355873108,,0.3454727232456207,,0.667930006980896,,,0.40072277188301086,0.17162783443927765,,0.07904976606369019,,0.5355419516563416,,0.014489054679870605,,0.3454727232456207,,1.455068588256836,,,,,,,,,,,,,
0,69,,0.16230638325214386,,0.001648408710025251,,0.0,,0.5291953682899475,,0.2812783122062683,,0.6544992327690125,,,0.371606707572937,0.4252275228500366,,0.06776192039251328,,0.49820396304130554,,0.009372507221996784,,0.2812783122062683,,1.5005501508712769,,,,,,,,,,,,,
0,79,,0.15496687591075897,,0.0013974420726299286,,0.0,,0.5320737957954407,,0.2729193866252899,,0.6458589434623718,,,0.3836483061313629,0.39783287048339844,,0.06765340268611908,,0.5058280229568481,,0.010209748521447182,,0.2729193866252899,,1.4861944913864136,,,,,,,,,,,,,
0,89,,0.1458834707736969,,0.0012297637294977903,,0.0,,0.5297483801841736,,0.3064079284667969,,0.6508731245994568,,,0.3533480763435364,0.3950027823448181,,0.0578908734023571,,0.45431795716285706,,0.016530385240912437,,0.3064079284667969,,1.4556163549423218,,,,,,,,,,,,,
0,99,,0.1298217922449112,,0.0011827280977740884,,0.0,,0.5269889235496521,,0.29123878479003906,,0.6407611966133118,,,0.37948212027549744,0.14228300750255585,,0.043272435665130615,,0.447842538356781,,0.011649684980511665,,0.29123878479003906,,1.30726158618927,,,,,,,,,,,,,
