epoch,step,train/L_cf_frame_axis,train/L_cf_frame_epoch,train/L_cf_frame_phase,train/L_cf_frame_radius,train/L_cf_frame_step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_cf_frame,val/L_cf_frame_axis,val/L_cf_frame_phase,val/L_cf_frame_radius,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total,val/sf3d/loss_total
0,9,,,,,1.7517015933990479,,0.34838247299194336,,0.0,,0.6448580622673035,,0.6095552444458008,,0.6684333682060242,,,4.671817302703857,1.4960483312606812,,0.3342623710632324,,4.674156188964844,,5.438961982727051,,,1.4851114749908447,,0.6095552444458008,,,,,8.170680046081543,,,,,,,,,,,,,,,,,,,,,,,,
0,19,,,,,1.4253315925598145,,0.3282157778739929,,0.0,,8.366476058959961,,1.0,,0.6836174130439758,,,0.0,0.0,,0.08550353348255157,,5.124102592468262,,2.7218868732452393,,,22.978836059570312,,1.0,,,,,8.612149238586426,,,,,,,,,,,,,,,,,,,,,,,,
0,29,,,,,1.512879729270935,,0.32489070296287537,,0.0,,1.3334600925445557,,1.0,,0.6933917999267578,,,0.0,0.0,,206.92401123046875,,4.512201309204102,,1.75457763671875,,,1.1797945499420166,,1.0,,,,,4.309260368347168,,,,,,,,,,,,,,,,,,,,,,,,
0,39,,,,,1.605780005455017,,0.2803924083709717,,0.0,,1.2592880725860596,,1.0,,0.6628482341766357,,,0.0,0.0,,197.9480438232422,,4.5698442459106445,,2.5081191062927246,,,1.1727564334869385,,1.0,,,,,4.640246391296387,,,,,,,,,,,,,,,,,,,,,,,,
0,49,,,,,1.02913236618042,,0.3530687093734741,,0.0,,0.6032018065452576,,0.4593222141265869,,0.6907874941825867,,,3.519930362701416,0.8976941108703613,,0.34308215975761414,,4.161199569702148,,2.301154375076294,,,0.7716118097305298,,0.4593222141265869,,,,,6.313614368438721,,,,,,,,,,,,,,,,,,,,,,,,
0,59,,,,,1.3040872812271118,,0.35254427790641785,,0.0,,0.6695168018341064,,0.56095290184021,,0.6693527102470398,,,3.694760322570801,0.9339737296104431,,0.2806755006313324,,4.1144585609436035,,1.696007490158081,,,0.9961844682693481,,0.56095290184021,,,,,6.661728382110596,,,,,,,,,,,,,,,,,,,,,,,,
0,69,,,,,1.3717025518417358,,0.31736743450164795,,0.0,,0.596186101436615,,0.5555415153503418,,0.675319254398346,,,4.402434349060059,0.6093243360519409,,0.2438555806875229,,3.7596240043640137,,3.538010835647583,,,1.007889747619629,,0.5555415153503418,,,,,6.673758029937744,,,,,,,,,,,,,,,,,,,,,,,,
0,79,,,,,1.3167883157730103,,0.23887960612773895,,0.0,,1.0507097244262695,,1.0,,0.6792232394218445,,,0.0,0.0,,205.31211853027344,,3.2803657054901123,,1.0922867059707642,,,1.1751539707183838,,1.0,,,,,3.1707324981689453,,,,,,,,,,,,,,,,,,,,,,,,
0,89,,,,,1.4790287017822266,,0.28686830401420593,,0.0,,0.6210041642189026,,0.6206478476524353,,0.7015419006347656,,,2.93395733833313,1.5366277694702148,,0.3720250725746155,,3.069004774093628,,0.7793498039245605,,,1.3367502689361572,,0.6206478476524353,,,,,6.239543437957764,,,,,,,,,,,,,,,,,,,,,,,,
0,99,,,,,1.301302433013916,,0.3695967197418213,,0.0,,1.2874085903167725,,1.2088271379470825,,0.581447184085846,,,6.978662490844727,0.3698446750640869,,0.09412305057048798,,4.059313774108887,,2.6956048011779785,,,30.594228744506836,,1.2088271379470825,,,,,4.49668550491333,,,,,,,,,,,,,,,,,,,,,,,,
0,109,,,,,1.0888493061065674,,0.3460170030593872,,0.0,,1.3513579368591309,,1.3488152027130127,,0.5822277069091797,,,6.635343551635742,0.36861854791641235,,0.11723622679710388,,3.7760517597198486,,2.2505598068237305,,,19.04557991027832,,1.3488152027130127,,,,,4.153107166290283,,,,,,,,,,,,,,,,,,,,,,,,
0,119,,,,,0.9138584136962891,,0.2322237491607666,,0.0,,0.5943676829338074,,0.39372241497039795,,0.6430505514144897,,,3.565377712249756,1.438801646232605,,0.1964302659034729,,3.169343948364258,,2.4001526832580566,,,0.7624082565307617,,0.39372241497039795,,,,,5.833656311035156,,,,,,,,,,,,,,,,,,,,,,,,
0,129,,,,,0.9621874690055847,,0.2501314878463745,,0.0,,0.5715775489807129,,0.4200248122215271,,0.6381248235702515,,,2.184802293777466,0.7811092138290405,,0.2003583312034607,,2.965667963027954,,1.0424425601959229,,,0.7169532775878906,,0.4200248122215271,,,,,4.758073329925537,,,,,,,,,,,,,,,,,,,,,,,,
0,139,,,,,0.7263890504837036,,0.3158911466598511,,0.0,,1.4261176586151123,,1.2749110460281372,,0.5922767519950867,,,5.437308311462402,0.47570839524269104,,0.1305713653564453,,3.082531452178955,,1.3679630756378174,,,9.121030807495117,,1.2749110460281372,,,,,3.3923897743225098,,,,,,,,,,,,,,,,,,,,,,,,
0,149,,,,,0.8996176719665527,,0.2890946567058563,,0.0,,1.1343040466308594,,1.3398704528808594,,0.5690422058105469,,,5.825439929962158,0.4102538824081421,,0.15201887488365173,,3.3403189182281494,,1.4677295684814453,,,7.495057106018066,,1.3398704528808594,,,,,3.4002444744110107,,,,,,,,,,,,,,,,,,,,,,,,
0,159,,,,,0.7437920570373535,,0.22970221936702728,,0.0,,0.6126505732536316,,0.32906079292297363,,0.6290531158447266,,,1.9621059894561768,0.5481053590774536,,0.22525911033153534,,2.728455066680908,,0.7776099443435669,,,0.6787995100021362,,0.32906079292297363,,,,,4.2114577293396,,,,,,,,,,,,,,,,,,,,,,,,
0,169,,,,,0.8800598382949829,,0.25476306676864624,,0.0,,0.6063341498374939,,0.3940063416957855,,0.6292268633842468,,,1.890280842781067,0.7172207236289978,,0.1993241310119629,,3.0309295654296875,,0.701404333114624,,,0.7027983069419861,,0.3940063416957855,,,,,4.5440993309021,,,,,,,,,,,,,,,,,,,,,,,,
0,179,,,,,1.0405304431915283,,0.2745979130268097,,0.0,,0.5954045653343201,,0.4568496346473694,,0.6187725067138672,,,2.1570608615875244,0.44140782952308655,,0.1733446568250656,,2.7702112197875977,,0.7372347712516785,,,0.7881220579147339,,0.4568496346473694,,,,,4.555930137634277,,,,,,,,,,,,,,,,,,,,,,,,
0,189,,,,,0.9194588661193848,,0.23686659336090088,,0.0,,0.6161678433418274,,0.364574134349823,,0.6093858480453491,,,1.636796236038208,0.6332216262817383,,0.2997194230556488,,2.8749136924743652,,0.8932782411575317,,,0.7531196475028992,,0.364574134349823,,,,,4.372994422912598,,,,,,,,,,,,,,,,,,,,,,,,
0,199,,,,,1.021505355834961,,0.20091712474822998,,0.0,,0.5853407979011536,,0.4143519699573517,,0.5759938955307007,,,1.9496887922286987,1.0126291513442993,,0.1918507218360901,,2.627298593521118,,0.6723777055740356,,,0.7767038345336914,,0.4143519699573517,,,,,4.593364715576172,,,,,,,,,,,,,,,,,,,,,,,,
0,209,,,,,1.0185245275497437,,0.23628194630146027,,0.0,,1.4543452262878418,,1.3695335388183594,,0.5426982641220093,,,6.096944808959961,0.5404945015907288,,0.14906111359596252,,2.7822370529174805,,0.9363301396369934,,,3.733531951904297,,1.3695335388183594,,,,,2.9759464263916016,,,,,,,,,,,,,,,,,,,,,,,,
0,219,,,,,1.0479528903961182,,0.22814355790615082,,0.0,,0.5874044895172119,,0.4664268493652344,,0.6213139891624451,,,1.8603808879852295,0.8098222613334656,,0.22737298905849457,,2.7739696502685547,,0.7210695743560791,,,0.8071777820587158,,0.4664268493652344,,,,,4.602156639099121,,,,,,,,,,,,,,,,,,,,,,,,
0,229,,,,,0.9348108768463135,,0.26161643862724304,,0.0,,1.0246533155441284,,1.3096401691436768,,0.523464024066925,,,6.312071800231934,0.487662136554718,,0.15659818053245544,,2.7839415073394775,,1.0582934617996216,,,2.0165698528289795,,1.3096401691436768,,,,,2.825984239578247,,,,,,,,,,,,,,,,,,,,,,,,
0,239,,,,,0.7869449853897095,,0.20256099104881287,,0.0,,0.57259601354599,,0.33459967374801636,,0.5833810567855835,,,1.560455560684204,0.540093719959259,,0.12564168870449066,,2.5453248023986816,,1.0342597961425781,,,0.7878583669662476,,0.33459967374801636,,,,,3.8519721031188965,,,,,,,,,,,,,,,,,,,,,,,,
0,249,,,,,0.800296425819397,,0.19839723408222198,,0.0,,1.3261027336120605,,1.4017319679260254,,0.49316081404685974,,,6.091861724853516,0.43942466378211975,,0.13355252146720886,,2.253274440765381,,0.9384732246398926,,,1.7331663370132446,,1.4017319679260254,,,,,2.6047041416168213,,,,,,,,,,,,,,,,,,,,,,,,
0,259,,,,,0.985800564289093,,0.20292241871356964,,0.0,,0.5975365042686462,,0.4096073508262634,,0.5960723757743835,,,1.7295268774032593,0.5526289939880371,,0.18509986996650696,,2.272928237915039,,0.9083739519119263,,,0.8186230659484863,,0.4096073508262634,,,,,4.0541582107543945,,,,,,,,,,,,,,,,,,,,,,,,
0,269,,,,,1.1945335865020752,,0.23539839684963226,,0.0,,0.5982328057289124,,0.48100802302360535,,0.5726922750473022,,,1.9131110906600952,0.5369431972503662,,0.19178804755210876,,2.632678508758545,,0.9327794909477234,,,0.8503330945968628,,0.48100802302360535,,,,,4.534955978393555,,,,,,,,,,,,,,,,,,,,,,,,
0,279,,,,,0.8686068058013916,,0.23820246756076813,,0.0,,0.550835132598877,,0.3853335976600647,,0.5613107681274414,,,1.8507651090621948,1.1268664598464966,,0.2284793108701706,,1.9092073440551758,,0.6359033584594727,,,0.7871408462524414,,0.3853335976600647,,,,,4.1014404296875,,,,,,,,,,,,,,,,,,,,,,,,
0,289,,,,,1.0271124839782715,,0.22286733984947205,,0.0,,0.5509064793586731,,0.42460495233535767,,0.5482707619667053,,,1.629925012588501,0.7233422994613647,,0.14885185658931732,,2.31850004196167,,0.7095476388931274,,,0.8390971422195435,,0.42460495233535767,,,,,4.09844446182251,,,,,,,,,,,,,,,,,,,,,,,,
0,299,,,,,1.1857950687408447,,0.08011053502559662,,0.0,,0.7636160850524902,,1.0,,0.5437652468681335,,,0.0,0.0,,197.71331787109375,,2.131422519683838,,0.6471362113952637,,,0.9808386564254761,,1.0,,,,,2.0830254554748535,,,,,,,,,,,,,,,,,,,,,,,,
0,309,,,,,0.9263474345207214,,0.20874206721782684,,0.0,,0.5612825155258179,,0.37623509764671326,,0.5804988741874695,,,1.332111120223999,0.3414381742477417,,0.1768447607755661,,2.193204164505005,,0.9053691625595093,,,0.8320179581642151,,0.37623509764671326,,,,,3.623408555984497,,,,,,,,,,,,,,,,,,,,,,,,
0,319,,,,,0.8324238061904907,,0.1774987280368805,,0.0,,0.5544030070304871,,0.341389924287796,,0.5480340719223022,,,1.1953611373901367,0.5313125848770142,,0.1209041178226471,,1.9327263832092285,,0.6501114964485168,,,0.8206526041030884,,0.341389924287796,,,,,3.362544059753418,,,,,,,,,,,,,,,,,,,,,,,,
0,329,,,,,0.6611167788505554,,0.2120857536792755,,0.0,,0.5776996612548828,,0.29980897903442383,,0.5349977612495422,,,0.818888783454895,0.4661674499511719,,0.1157444640994072,,2.526075839996338,,0.6707992553710938,,,0.7953221201896667,,0.29980897903442383,,,,,3.2869465351104736,,,,,,,,,,,,,,,,,,,,,,,,
0,339,,,,,1.1775352954864502,,0.203369140625,,0.0,,0.5471234917640686,,0.41854530572891235,,0.5656383037567139,,,1.4543296098709106,0.4716093838214874,,0.15054072439670563,,2.379117250442505,,0.8263537287712097,,,0.8657792806625366,,0.41854530572891235,,,,,4.063399314880371,,,,,,,,,,,,,,,,,,,,,,,,
0,349,,,,,0.7262882590293884,,0.3088420629501343,,0.0,,0.8169376850128174,,1.3551292419433594,,0.43438759446144104,,,5.030852317810059,0.5198538303375244,,0.20779207348823547,,2.7534337043762207,,0.901104748249054,,,1.645035743713379,,1.3551292419433594,,,,,2.6073529720306396,,,,,,,,,,,,,,,,,,,,,,,,
0,359,,,,,0.5626367330551147,,0.0819445475935936,,0.0,,0.629493236541748,,1.0,,0.5482057332992554,,,0.0,0.0,,194.8990936279297,,1.7713932991027832,,0.7076416015625,,,0.9809536933898926,,1.0,,,,,1.8693392276763916,,,,,,,,,,,,,,,,,,,,,,,,
0,369,,,,,0.7728005647659302,,0.1771804690361023,,0.0,,0.5427766442298889,,0.3503113389015198,,0.49654775857925415,,,0.6246371865272522,0.32664754986763,,0.13220958411693573,,1.6660230159759521,,0.871627688407898,,,0.8240350484848022,,0.3503113389015198,,,,,2.7558116912841797,,,,,,,,,,,,,,,,,,,,,,,,
0,379,,,,,0.6765576004981995,,0.07240613549947739,,0.0,,0.6476870179176331,,1.0,,0.5435549020767212,,,0.0,0.0,,197.89694213867188,,1.7400625944137573,,0.6073245406150818,,,1.0004030466079712,,1.0,,,,,1.8055176734924316,,,,,,,,,,,,,,,,,,,,,,,,
0,389,,,,,0.8297997713088989,,0.06660954654216766,,0.0,,0.6706366539001465,,1.0,,0.5402658581733704,,,0.0,0.0,,192.60452270507812,,1.6770744323730469,,0.6362318396568298,,,1.021061897277832,,1.0,,,,,1.7954092025756836,,,,,,,,,,,,,,,,,,,,,,,,
0,399,,,,,0.5608141422271729,,0.17839846014976501,,0.0,,0.5487157702445984,,0.23943863809108734,,0.48629701137542725,,,0.9174667596817017,0.3994966745376587,,0.15283283591270447,,1.6894850730895996,,0.6308009028434753,,,0.7913870811462402,,0.23943863809108734,,,,,2.7471604347229004,,,,,,,,,,,,,,,,,,,,,,,,
0,409,,,,,0.6936956644058228,,0.16092561185359955,,0.0,,0.565491795539856,,0.2767491042613983,,0.5014419555664062,,,0.6969240307807922,0.5239876508712769,,0.1343192756175995,,1.5466318130493164,,0.6540900468826294,,,0.8031614422798157,,0.2767491042613983,,,,,2.758556842803955,,,,,,,,,,,,,,,,,,,,,,,,
0,419,,,,,0.7568914294242859,,0.06038668751716614,,0.0,,0.7325482368469238,,1.0,,0.5143199563026428,,,0.0,0.0,,198.21202087402344,,1.6279020309448242,,0.5993551015853882,,,1.0030262470245361,,1.0,,,,,1.7672560214996338,,,,,,,,,,,,,,,,,,,,,,,,
0,429,,,,,0.7278863191604614,,0.23466768860816956,,0.0,,0.7925060391426086,,1.3388891220092773,,0.3931705355644226,,,5.684267997741699,0.5221934914588928,,0.1563599556684494,,1.9423433542251587,,0.881005585193634,,,1.3973815441131592,,1.3388891220092773,,,,,2.1218466758728027,,,,,,,,,,,,,,,,,,,,,,,,
0,439,,,,,0.6695165634155273,,0.17020148038864136,,0.0,,0.5550432801246643,,0.26968634128570557,,0.47198885679244995,,,0.5616061687469482,0.6511654853820801,,0.23527388274669647,,1.6163320541381836,,0.694516122341156,,,0.8015952706336975,,0.26968634128570557,,,,,2.8003220558166504,,,,,,,,,,,,,,,,,,,,,,,,
0,449,,,,,0.7224372625350952,,0.1925867795944214,,0.0,,0.5436142086982727,,0.28137901425361633,,0.4371155798435211,,,0.5873468518257141,0.2820327877998352,,0.12386184185743332,,1.6138062477111816,,0.6720454692840576,,,0.8034641742706299,,0.28137901425361633,,,,,2.612619400024414,,,,,,,,,,,,,,,,,,,,,,,,
