epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,109,,0.21597065031528473,,0.0,,0.5979121923446655,,0.0,,0.0,,,0.0,0.0,,0.10658220946788788,,2.948103427886963,,,0.7409507036209106,,0.0,,2.3047597408294678,,,,,,,,,,,,,
0,119,,0.17497652769088745,,0.0,,0.579369306564331,,0.0,,0.0,,,0.0,0.0,,0.10945844650268555,,2.6076745986938477,,,0.6668428182601929,,0.0,,2.0691609382629395,,,,,,,,,,,,,
0,129,,0.1531417965888977,,0.0,,0.5970244407653809,,0.0,,0.0,,,0.0,0.0,,0.11772014200687408,,2.5180177688598633,,,0.5446716547012329,,0.0,,1.9652879238128662,,,,,,,,,,,,,
0,139,,0.1517336070537567,,0.0,,0.5854088068008423,,0.0,,0.0,,,0.0,0.0,,0.099094919860363,,2.3749070167541504,,,0.6018380522727966,,0.0,,1.9064911603927612,,,,,,,,,,,,,
0,149,,0.15602818131446838,,0.0,,0.5706120133399963,,0.0,,0.0,,,0.0,0.0,,0.12268786132335663,,2.103586435317993,,,0.6158851981163025,,0.0,,1.7843998670578003,,,,,,,,,,,,,
0,159,,0.1362219750881195,,0.0,,0.5392335653305054,,0.0,,0.0,,,0.0,0.0,,0.09641605615615845,,2.119007110595703,,,0.5311384797096252,,0.0,,1.7110085487365723,,,,,,,,,,,,,
0,169,,0.13624873757362366,,0.0,,0.565178394317627,,0.0,,0.0,,,0.0,0.0,,0.07092497497797012,,1.9439003467559814,,,0.5404130816459656,,0.0,,1.6283328533172607,,,,,,,,,,,,,
0,179,,0.11561716347932816,,0.0,,0.5573623180389404,,0.0,,0.0,,,0.0,0.0,,0.0664031058549881,,1.947336196899414,,,0.5208176970481873,,0.0,,1.6037683486938477,,,,,,,,,,,,,
0,189,,0.12158237397670746,,0.0,,0.5389493703842163,,0.0,,0.0,,,0.0,0.0,,0.08621084690093994,,1.9087657928466797,,,0.5273970365524292,,0.0,,1.5914528369903564,,,,,,,,,,,,,
0,199,,0.13763271272182465,,0.0,,0.5463281869888306,,0.0,,0.0,,,0.0,0.0,,0.06783320009708405,,1.7929649353027344,,,0.5244582891464233,,0.0,,1.5346086025238037,,,,,,,,,,,,,
0,209,,0.11859680712223053,,0.0,,0.5460327863693237,,0.0,,0.0,,,0.0,0.0,,0.06317629665136337,,1.8112579584121704,,,0.5101842880249023,,0.0,,1.5246241092681885,,,,,,,,,,,,,
0,219,,0.1155809760093689,,0.0,,0.5499747395515442,,0.0,,0.0,,,0.0,0.0,,0.12581515312194824,,1.7854278087615967,,,0.5364380478858948,,0.0,,1.556618332862854,,,,,,,,,,,,,
0,229,,0.12178683280944824,,0.0,,0.5563724040985107,,0.0,,0.0,,,0.0,0.0,,0.07626446336507797,,1.568769931793213,,,0.45363298058509827,,0.0,,1.3884133100509644,,,,,,,,,,,,,
0,239,,0.10989755392074585,,0.0,,0.534860372543335,,0.0,,0.0,,,0.0,0.0,,0.06520600616931915,,1.7700443267822266,,,0.48744046688079834,,0.0,,1.4837243556976318,,,,,,,,,,,,,
0,249,,0.10357623547315598,,0.0,,0.5241068601608276,,0.0,,0.0,,,0.0,0.0,,0.051667824387550354,,1.7911878824234009,,,0.42111659049987793,,0.0,,1.4458277225494385,,,,,,,,,,,,,
0,259,,0.12062620371580124,,0.0,,0.5212973356246948,,0.0,,0.0,,,0.0,0.0,,0.06965063512325287,,1.630903720855713,,,0.470420777797699,,0.0,,1.4064494371414185,,,,,,,,,,,,,
0,269,,0.10274706035852432,,0.0,,0.5221541523933411,,0.0,,0.0,,,0.0,0.0,,0.08201484382152557,,1.6624324321746826,,,0.4799954891204834,,0.0,,1.4246718883514404,,,,,,,,,,,,,
0,279,,0.0880083218216896,,0.0,,0.5251150131225586,,0.0,,0.0,,,0.0,0.0,,0.06853418052196503,,1.368513584136963,,,0.5319177508354187,,0.0,,1.2910444736480713,,,,,,,,,,,,,
0,289,,0.1260497272014618,,0.0,,0.524872362613678,,0.0,,0.0,,,0.0,0.0,,0.06811311095952988,,1.2270551919937134,,,0.35621702671051025,,0.0,,1.151153802871704,,,,,,,,,,,,,
0,299,,0.09298654645681381,,0.0,,0.5237404704093933,,0.0,,0.0,,,0.0,0.0,,0.05155064910650253,,1.389314889907837,,,0.5298497676849365,,0.0,,1.2937211990356445,,,,,,,,,,,,,
0,309,,0.11768656969070435,,0.0,,0.5074727535247803,,0.0,,0.0,,,0.0,0.0,,0.0743887722492218,,1.432373285293579,,,0.5054832696914673,,0.0,,1.318702220916748,,,,,,,,,,,,,
0,319,,0.1153753474354744,,0.0,,0.5221223831176758,,0.0,,0.0,,,0.0,0.0,,0.08216474205255508,,1.4495443105697632,,,0.4846399128437042,,0.0,,1.3269233703613281,,,,,,,,,,,,,
0,329,,0.10490279644727707,,0.0,,0.5128792524337769,,0.0,,0.0,,,0.0,0.0,,0.05531594902276993,,1.2041089534759521,,,0.4841265082359314,,0.0,,1.1806666851043701,,,,,,,,,,,,,
0,339,,0.10558035969734192,,0.0,,0.5215233564376831,,0.0,,0.0,,,0.0,0.0,,0.043448857963085175,,1.1943854093551636,,,0.35577332973480225,,0.0,,1.1103556156158447,,,,,,,,,,,,,
0,349,,0.10200298577547073,,0.0,,0.5032718777656555,,0.0,,0.0,,,0.0,0.0,,0.060508064925670624,,1.122483730316162,,,0.47303634881973267,,0.0,,1.1306514739990234,,,,,,,,,,,,,
0,359,,0.0809318944811821,,0.0,,0.4950602352619171,,0.0,,0.0,,,0.0,0.0,,0.05323123186826706,,1.12757408618927,,,0.45846036076545715,,0.0,,1.1076289415359497,,,,,,,,,,,,,
0,369,,0.09954385459423065,,0.0,,0.5040394067764282,,0.0,,0.0,,,0.0,0.0,,0.07437776029109955,,1.1551064252853394,,,0.4906655550003052,,0.0,,1.1618664264678955,,,,,,,,,,,,,
0,379,,0.09363219141960144,,0.0,,0.5091716647148132,,0.0,,0.0,,,0.0,0.0,,0.05339454114437103,,1.0275328159332275,,,0.45382413268089294,,0.0,,1.0687776803970337,,,,,,,,,,,,,
0,389,,0.09483654797077179,,0.0,,0.4927026331424713,,0.0,,0.0,,,0.0,0.0,,0.06977054476737976,,1.0390015840530396,,,0.42407381534576416,,0.0,,1.060192584991455,,,,,,,,,,,,,
0,399,,0.1004570871591568,,0.0,,0.4936600625514984,,0.0,,0.0,,,0.0,0.0,,0.06887995451688766,,0.9973379969596863,,,0.4063713848590851,,0.0,,1.0333532094955444,,,,,,,,,,,,,
0,409,,0.06857317686080933,,0.0,,0.48982492089271545,,0.0,,0.0,,,0.0,0.0,,0.029976531863212585,,0.9948412775993347,,,0.3985556364059448,,0.0,,0.9908857345581055,,,,,,,,,,,,,
0,419,,0.09291380643844604,,0.0,,0.4802974760532379,,0.0,,0.0,,,0.0,0.0,,0.0381794273853302,,0.9490166902542114,,,0.432525634765625,,0.0,,0.9964665174484253,,,,,,,,,,,,,
0,429,,0.10215285420417786,,0.0,,0.49875056743621826,,0.0,,0.0,,,0.0,0.0,,0.05524902790784836,,0.928255021572113,,,0.3545585572719574,,0.0,,0.969482958316803,,,,,,,,,,,,,
0,439,,0.11082597821950912,,0.0,,0.47954991459846497,,0.0,,0.0,,,0.0,0.0,,0.055448781698942184,,0.8717955350875854,,,0.43137019872665405,,0.0,,0.9744951725006104,,,,,,,,,,,,,
0,449,,0.0887056440114975,,0.0,,0.48762789368629456,,0.0,,0.0,,,0.0,0.0,,0.044859662652015686,,0.8277089595794678,,,0.44060051441192627,,0.0,,0.9447513222694397,,,,,,,,,,,,,
0,459,,0.10223497450351715,,0.0,,0.48515501618385315,,0.0,,0.0,,,0.0,0.0,,0.06669028103351593,,0.8179429769515991,,,0.366224080324173,,0.0,,0.919123649597168,,,,,,,,,,,,,
0,469,,0.10962307453155518,,0.0,,0.49106085300445557,,0.0,,0.0,,,0.0,0.0,,0.06402367353439331,,0.8929095268249512,,,0.4905392527580261,,0.0,,1.0240782499313354,,,,,,,,,,,,,
0,479,,0.09782196581363678,,0.0,,0.4685779809951782,,0.0,,0.0,,,0.0,0.0,,0.04604865238070488,,0.8716179132461548,,,0.32669925689697266,,0.0,,0.9053828716278076,,,,,,,,,,,,,
0,489,,0.09108437597751617,,0.0,,0.4817376136779785,,0.0,,0.0,,,0.0,0.0,,0.039377160370349884,,0.8073351979255676,,,0.46164724230766296,,0.0,,0.9405907988548279,,,,,,,,,,,,,
0,499,,0.10049810260534286,,0.0,,0.4767242968082428,,0.0,,0.0,,,0.0,0.0,,0.045666083693504333,,0.7006663084030151,,,0.42610734701156616,,0.0,,0.8748310804367065,,,,,,,,,,,,,
0,509,,0.09443506598472595,,0.0,,0.46738672256469727,,0.0,,0.0,,,0.0,0.0,,0.06386782228946686,,0.6966912150382996,,,0.5135859847068787,,0.0,,0.9179834127426147,,,,,,,,,,,,,
0,519,,0.08214929699897766,,0.0,,0.4730047881603241,,0.0,,0.0,,,0.0,0.0,,0.04357592388987541,,0.6109743118286133,,,0.4225612282752991,,0.0,,0.8161327838897705,,,,,,,,,,,,,
0,529,,0.10127297043800354,,0.0,,0.47569623589515686,,0.0,,0.0,,,0.0,0.0,,0.04881078004837036,,0.7314465641975403,,,0.4560694694519043,,0.0,,0.9066480398178101,,,,,,,,,,,,,
0,539,,0.08202703297138214,,0.0,,0.4595060646533966,,0.0,,0.0,,,0.0,0.0,,0.03170036897063255,,0.6099839210510254,,,0.3919138014316559,,0.0,,0.7875655889511108,,,,,,,,,,,,,
0,549,,0.0927593857049942,,0.0,,0.44961291551589966,,0.0,,0.0,,,0.0,0.0,,0.048455916345119476,,0.594682514667511,,,0.3312886655330658,,0.0,,0.7583997249603271,,,,,,,,,,,,,
0,559,,0.075544573366642,,0.0,,0.4616703987121582,,0.0,,0.0,,,0.0,0.0,,0.02774272859096527,,0.5704792737960815,,,0.4240211546421051,,0.0,,0.7797290682792664,,,,,,,,,,,,,
0,569,,0.0759768858551979,,0.0,,0.4770623445510864,,0.0,,0.0,,,0.0,0.0,,0.04852335900068283,,0.5630467534065247,,,0.4045923948287964,,0.0,,0.7846008539199829,,,,,,,,,,,,,
0,579,,0.0938769280910492,,0.0,,0.4709503948688507,,0.0,,0.0,,,0.0,0.0,,0.03672271594405174,,0.5158695578575134,,,0.36469852924346924,,0.0,,0.7410590648651123,,,,,,,,,,,,,
0,589,,0.08796562254428864,,0.0,,0.4626190662384033,,0.0,,0.0,,,0.0,0.0,,0.035605624318122864,,0.5932477712631226,,,0.43973228335380554,,0.0,,0.8095852136611938,,,,,,,,,,,,,
0,599,,0.09021390974521637,,0.0,,0.4648122787475586,,0.0,,0.0,,,0.0,0.0,,0.04059942811727524,,0.5650436878204346,,,0.3819180130958557,,0.0,,0.7712936401367188,,,,,,,,,,,,,
0,609,,0.0948980376124382,,0.0,,0.4693045914173126,,0.0,,0.0,,,0.0,0.0,,0.04277680814266205,,0.600227952003479,,,0.43358251452445984,,0.0,,0.8203949332237244,,,,,,,,,,,,,
0,619,,0.0818667858839035,,0.0,,0.44598084688186646,,0.0,,0.0,,,0.0,0.0,,0.05989399179816246,,0.6011584997177124,,,0.3772093653678894,,0.0,,0.7830547094345093,,,,,,,,,,,,,
0,629,,0.08387838304042816,,0.0,,0.45450204610824585,,0.0,,0.0,,,0.0,0.0,,0.05663752183318138,,0.5340691208839417,,,0.47626999020576477,,0.0,,0.8026785254478455,,,,,,,,,,,,,
0,639,,0.09331797063350677,,0.0,,0.458501398563385,,0.0,,0.0,,,0.0,0.0,,0.04874582216143608,,0.5339981913566589,,,0.42269089818000793,,0.0,,0.7786271572113037,,,,,,,,,,,,,
0,649,,0.08898112922906876,,0.0,,0.46526244282722473,,0.0,,0.0,,,0.0,0.0,,0.046865373849868774,,0.5581193566322327,,,0.3619798421859741,,0.0,,0.7606040835380554,,,,,,,,,,,,,
0,659,,0.0891190692782402,,0.0,,0.4448579251766205,,0.0,,0.0,,,0.0,0.0,,0.03928467258810997,,0.45957720279693604,,,0.4164997637271881,,0.0,,0.724669337272644,,,,,,,,,,,,,
0,669,,0.07634532451629639,,0.0,,0.4478248357772827,,0.0,,0.0,,,0.0,0.0,,0.04662245139479637,,0.5956649780273438,,,0.32798880338668823,,0.0,,0.7472231388092041,,,,,,,,,,,,,
0,679,,0.07511970400810242,,0.0,,0.4391802251338959,,0.0,,0.0,,,0.0,0.0,,0.038865864276885986,,0.44236624240875244,,,0.34525081515312195,,0.0,,0.6703914403915405,,,,,,,,,,,,,
0,689,,0.059529028832912445,,0.0,,0.4406803846359253,,0.0,,0.0,,,0.0,0.0,,0.03498626500368118,,0.4455876052379608,,,0.3521236181259155,,0.0,,0.66645348072052,,,,,,,,,,,,,
0,699,,0.0858721137046814,,0.0,,0.4399268627166748,,0.0,,0.0,,,0.0,0.0,,0.04088614135980606,,0.388969749212265,,,0.3119299113750458,,0.0,,0.6337924003601074,,,,,,,,,,,,,
0,709,,0.07206004858016968,,0.0,,0.4650542736053467,,0.0,,0.0,,,0.0,0.0,,0.02599826455116272,,0.419832319021225,,,0.4313194751739502,,0.0,,0.7071322202682495,,,,,,,,,,,,,
0,719,,0.10042105615139008,,0.0,,0.4483128786087036,,0.0,,0.0,,,0.0,0.0,,0.048332057893276215,,0.41913196444511414,,,0.3338073492050171,,0.0,,0.6750026941299438,,,,,,,,,,,,,
0,729,,0.10352830588817596,,0.0,,0.47517895698547363,,0.0,,0.0,,,0.0,0.0,,0.04909483715891838,,0.4577195346355438,,,0.43022823333740234,,0.0,,0.7578749060630798,,,,,,,,,,,,,
0,739,,0.07245755940675735,,0.0,,0.43307849764823914,,0.0,,0.0,,,0.0,0.0,,0.03131972998380661,,0.43166297674179077,,,0.42658454179763794,,0.0,,0.6975516080856323,,,,,,,,,,,,,
0,749,,0.08062577247619629,,0.0,,0.4426302909851074,,0.0,,0.0,,,0.0,0.0,,0.03574206680059433,,0.4502173662185669,,,0.34385669231414795,,0.0,,0.6765360832214355,,,,,,,,,,,,,
0,759,,0.07105398178100586,,0.0,,0.45528632402420044,,0.0,,0.0,,,0.0,0.0,,0.042493514716625214,,0.40305790305137634,,,0.298785924911499,,0.0,,0.6353387832641602,,,,,,,,,,,,,
0,769,,0.07493876665830612,,0.0,,0.4299618601799011,,0.0,,0.0,,,0.0,0.0,,0.040767546743154526,,0.3711187541484833,,,0.43290266394615173,,0.0,,0.6748448014259338,,,,,,,,,,,,,
0,779,,0.06760519742965698,,0.0,,0.44514262676239014,,0.0,,0.0,,,0.0,0.0,,0.02802463434636593,,0.3847517967224121,,,0.4130656123161316,,0.0,,0.6692949533462524,,,,,,,,,,,,,
0,789,,0.06572200357913971,,0.0,,0.4203217923641205,,0.0,,0.0,,,0.0,0.0,,0.03476018086075783,,0.3627544045448303,,,0.4219963550567627,,0.0,,0.6527773141860962,,,,,,,,,,,,,
0,799,,0.0728851854801178,,0.0,,0.4528314769268036,,0.0,,0.0,,,0.0,0.0,,0.0365171879529953,,0.3616521954536438,,,0.29958027601242065,,0.0,,0.6117331385612488,,,,,,,,,,,,,
0,809,,0.09201668202877045,,0.0,,0.44719088077545166,,0.0,,0.0,,,0.0,0.0,,0.03581693023443222,,0.38524582982063293,,,0.34801605343818665,,0.0,,0.6541431546211243,,,,,,,,,,,,,
0,819,,0.057946186512708664,,0.0,,0.4332108795642853,,0.0,,0.0,,,0.0,0.0,,0.044066280126571655,,0.37155842781066895,,,0.36026906967163086,,0.0,,0.6335254311561584,,,,,,,,,,,,,
0,829,,0.08090050518512726,,0.0,,0.45478618144989014,,0.0,,0.0,,,0.0,0.0,,0.03400447592139244,,0.4006604552268982,,,0.4366200566291809,,0.0,,0.7034858465194702,,,,,,,,,,,,,
0,839,,0.07519185543060303,,0.0,,0.4349122643470764,,0.0,,0.0,,,0.0,0.0,,0.029165279120206833,,0.32659006118774414,,,0.3642139136791229,,0.0,,0.61503666639328,,,,,,,,,,,,,
0,844,,,,,,,,,,,,,,,,,,,,,,,,,,0.0983625054359436,0.0,0.4553239047527313,0.0,0.0,0.0,0.0,0.0533653162419796,0.3243109881877899,0.6545675992965698,0.11223170161247253,0.0,0.7929651737213135
0,844,0.11818787455558777,,0.0,,0.5775958299636841,,0.0,,0.0,,0.0,0.0,,,0.07235129177570343,,1.3870978355407715,,0.48599863052368164,0.086271733045578,,0.0,,1.3206158876419067,,,,,,,,,,,,,,
1,849,,0.07452574372291565,,0.0,,0.4321657121181488,,0.0,,0.0,,,0.0,0.0,,0.04542066901922226,,0.33336469531059265,,,0.34472572803497314,,0.0,,0.6151012778282166,,,,,,,,,,,,,
1,859,,0.07169636338949203,,0.0,,0.43939679861068726,,0.0,,0.0,,,0.0,0.0,,0.051254063844680786,,0.32643336057662964,,,0.42403167486190796,,0.0,,0.6564061641693115,,,,,,,,,,,,,
1,869,,0.07349000871181488,,0.0,,0.41235867142677307,,0.0,,0.0,,,0.0,0.0,,0.0396275669336319,,0.3702073395252228,,,0.3642544746398926,,0.0,,0.6299690008163452,,,,,,,,,,,,,
1,879,,0.058419566601514816,,0.0,,0.43090522289276123,,0.0,,0.0,,,0.0,0.0,,0.04247689247131348,,0.3406534194946289,,,0.40216559171676636,,0.0,,0.6373103857040405,,,,,,,,,,,,,
1,889,,0.05995939299464226,,0.0,,0.4229857325553894,,0.0,,0.0,,,0.0,0.0,,0.02846693806350231,,0.30962440371513367,,,0.3166361451148987,,0.0,,0.5688363313674927,,,,,,,,,,,,,
1,899,,0.060617946088314056,,0.0,,0.42406830191612244,,0.0,,0.0,,,0.0,0.0,,0.02687266282737255,,0.2994200587272644,,,0.3488194942474365,,0.0,,0.5798991918563843,,,,,,,,,,,,,
1,909,,0.08213779330253601,,0.0,,0.4410482943058014,,0.0,,0.0,,,0.0,0.0,,0.043262626975774765,,0.35351455211639404,,,0.42102718353271484,,0.0,,0.6704952120780945,,,,,,,,,,,,,
1,919,,0.06809695065021515,,0.0,,0.42244985699653625,,0.0,,0.0,,,0.0,0.0,,0.0425853505730629,,0.3152642250061035,,,0.3482236862182617,,0.0,,0.5983099937438965,,,,,,,,,,,,,
1,929,,0.06406529247760773,,0.0,,0.4345968961715698,,0.0,,0.0,,,0.0,0.0,,0.035090457648038864,,0.32512807846069336,,,0.32595711946487427,,0.0,,0.592418909072876,,,,,,,,,,,,,
1,939,,0.06137361004948616,,0.0,,0.414643794298172,,0.0,,0.0,,,0.0,0.0,,0.02693713828921318,,0.344868928194046,,,0.3546714186668396,,0.0,,0.6012474298477173,,,,,,,,,,,,,
1,949,,0.06548219174146652,,0.0,,0.43389883637428284,,0.0,,0.0,,,0.0,0.0,,0.022705113515257835,,0.31210580468177795,,,0.34241271018981934,,0.0,,0.5883023738861084,,,,,,,,,,,,,
1,959,,0.06358098983764648,,0.0,,0.42109012603759766,,0.0,,0.0,,,0.0,0.0,,0.026898596435785294,,0.29819607734680176,,,0.29050183296203613,,0.0,,0.5501338243484497,,,,,,,,,,,,,
1,969,,0.0725284144282341,,0.0,,0.4200795888900757,,0.0,,0.0,,,0.0,0.0,,0.029770489782094955,,0.2967800199985504,,,0.28682562708854675,,0.0,,0.552992045879364,,,,,,,,,,,,,
1,979,,0.051749128848314285,,0.0,,0.40577277541160583,,0.0,,0.0,,,0.0,0.0,,0.029590241611003876,,0.35989314317703247,,,0.37143072485923767,,0.0,,0.6092180013656616,,,,,,,,,,,,,
1,989,,0.07222437113523483,,0.0,,0.43558546900749207,,0.0,,0.0,,,0.0,0.0,,0.030223479494452477,,0.35628247261047363,,,0.4285130500793457,,0.0,,0.6614144444465637,,,,,,,,,,,,,
1,999,,0.07016906142234802,,0.0,,0.4301992654800415,,0.0,,0.0,,,0.0,0.0,,0.03433498367667198,,0.3283718228340149,,,0.3155558705329895,,0.0,,0.5893154740333557,,,,,,,,,,,,,
1,1009,,0.060694530606269836,,0.0,,0.41734230518341064,,0.0,,0.0,,,0.0,0.0,,0.026639092713594437,,0.3250494599342346,,,0.31416356563568115,,0.0,,0.5719444751739502,,,,,,,,,,,,,
1,1019,,0.050695665180683136,,0.0,,0.4041476547718048,,0.0,,0.0,,,0.0,0.0,,0.02017989568412304,,0.2986298203468323,,,0.3389081656932831,,0.0,,0.5562806129455566,,,,,,,,,,,,,
1,1029,,0.05638434737920761,,0.0,,0.42135128378868103,,0.0,,0.0,,,0.0,0.0,,0.020691420882940292,,0.3089604675769806,,,0.29774796962738037,,0.0,,0.552567720413208,,,,,,,,,,,,,
1,1039,,0.07519056648015976,,0.0,,0.4270588755607605,,0.0,,0.0,,,0.0,0.0,,0.027551745995879173,,0.3188960552215576,,,0.37523239850997925,,0.0,,0.6119648218154907,,,,,,,,,,,,,
1,1049,,0.05901862680912018,,0.0,,0.4251836836338043,,0.0,,0.0,,,0.0,0.0,,0.022379804402589798,,0.29227328300476074,,,0.43547555804252625,,0.0,,0.6171654462814331,,,,,,,,,,,,,
1,1059,,0.04576350376009941,,0.0,,0.3997073769569397,,0.0,,0.0,,,0.0,0.0,,0.03294293209910393,,0.28766852617263794,,,0.3444562554359436,,0.0,,0.5552693009376526,,,,,,,,,,,,,
1,1069,,0.07037335634231567,,0.0,,0.40113770961761475,,0.0,,0.0,,,0.0,0.0,,0.0400252491235733,,0.30548959970474243,,,0.3227430284023285,,0.0,,0.5698844790458679,,,,,,,,,,,,,
1,1079,,0.05717296525835991,,0.0,,0.4122273325920105,,0.0,,0.0,,,0.0,0.0,,0.021814603358507156,,0.3132794499397278,,,0.3237064480781555,,0.0,,0.5641003847122192,,,,,,,,,,,,,
1,1089,,0.0587792694568634,,0.0,,0.40766751766204834,,0.0,,0.0,,,0.0,0.0,,0.03188738226890564,,0.2864808440208435,,,0.2674626111984253,,0.0,,0.5261388421058655,,,,,,,,,,,,,
1,1099,,0.060827337205410004,,0.0,,0.3993665874004364,,0.0,,0.0,,,0.0,0.0,,0.02922970801591873,,0.31146690249443054,,,0.3752232789993286,,0.0,,0.5880569219589233,,,,,,,,,,,,,
1,1109,,0.05173307657241821,,0.0,,0.4036659896373749,,0.0,,0.0,,,0.0,0.0,,0.027709197252988815,,0.2779419422149658,,,0.3413500189781189,,0.0,,0.5512001514434814,,,,,,,,,,,,,
1,1119,,0.05547560006380081,,0.0,,0.4154205918312073,,0.0,,0.0,,,0.0,0.0,,0.031929001212120056,,0.2860794961452484,,,0.3298581838607788,,0.0,,0.5593814253807068,,,,,,,,,,,,,
1,1129,,0.05930561572313309,,0.0,,0.41538870334625244,,0.0,,0.0,,,0.0,0.0,,0.021825209259986877,,0.2818906009197235,,,0.3614339232444763,,0.0,,0.5699220299720764,,,,,,,,,,,,,
1,1139,,0.05317869409918785,,0.0,,0.4188520908355713,,0.0,,0.0,,,0.0,0.0,,0.02836860716342926,,0.2782992422580719,,,0.3324105739593506,,0.0,,0.5555545687675476,,,,,,,,,,,,,
1,1149,,0.05142465978860855,,0.0,,0.4184224307537079,,0.0,,0.0,,,0.0,0.0,,0.017327306792140007,,0.2832353115081787,,,0.38630712032318115,,0.0,,0.5783584117889404,,,,,,,,,,,,,
1,1159,,0.06960651278495789,,0.0,,0.4014839828014374,,0.0,,0.0,,,0.0,0.0,,0.021259641274809837,,0.2916862368583679,,,0.27989017963409424,,0.0,,0.5319632887840271,,,,,,,,,,,,,
1,1169,,0.06797731667757034,,0.0,,0.4099538028240204,,0.0,,0.0,,,0.0,0.0,,0.022600136697292328,,0.2897047996520996,,,0.3007788062095642,,0.0,,0.5455074310302734,,,,,,,,,,,,,
1,1179,,0.0544758103787899,,0.0,,0.39065060019493103,,0.0,,0.0,,,0.0,0.0,,0.03148419409990311,,0.2855396270751953,,,0.3919706344604492,,0.0,,0.5770604610443115,,,,,,,,,,,,,
1,1189,,0.05366306006908417,,0.0,,0.4049097001552582,,0.0,,0.0,,,0.0,0.0,,0.03540685400366783,,0.28220534324645996,,,0.3055526614189148,,0.0,,0.5408688187599182,,,,,,,,,,,,,
1,1199,,0.04617292433977127,,0.0,,0.41210976243019104,,0.0,,0.0,,,0.0,0.0,,0.023257851600646973,,0.29182952642440796,,,0.3538406789302826,,0.0,,0.5636053681373596,,,,,,,,,,,,,
