epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_depth_anchor_epoch,train/L_depth_anchor_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_depth_anchor,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.3856006860733032,,0.5927488207817078,,0.3904716372489929,,0.0,,0.866095244884491,,1.0257978439331055,,0.6099278926849365,,,11.849069595336914,0.69069504737854,,0.03428897634148598,,0.2624223232269287,,4.5415849685668945,,40.97452926635742,,,1.1516926288604736,,1.0257978439331055,,23.736473083496094,,,,,,,,,,,,,,,,,,
0,19,,0.3744661808013916,,0.49865251779556274,,0.30282437801361084,,0.0,,0.6222021579742432,,0.9723095893859863,,0.5605895519256592,,,7.913388252258301,1.4079660177230835,,0.01923028565943241,,0.38723474740982056,,4.722348690032959,,19.68050765991211,,,1.183544635772705,,0.9723095893859863,,12.98898696899414,,,,,,,,,,,,,,,,,,
0,29,,0.3142184615135193,,0.28799664974212646,,0.21567821502685547,,0.0,,0.6839599013328552,,1.2283406257629395,,0.5758548378944397,,,10.271183967590332,1.8726723194122314,,0.009519719518721104,,0.3026578724384308,,3.6637802124023438,,21.0795841217041,,,1.2016193866729736,,1.2283406257629395,,13.041097640991211,,,,,,,,,,,,,,,,,,
0,39,,0.28110119700431824,,0.42417314648628235,,0.14877483248710632,,0.0,,0.6531161069869995,,1.133164882659912,,0.6175593733787537,,,4.418532371520996,3.0656070709228516,,0.00517322076484561,,0.28956326842308044,,3.719355344772339,,15.368329048156738,,,1.3542461395263672,,1.133164882659912,,10.240501403808594,,,,,,,,,,,,,,,,,,
0,49,,0.22196482121944427,,0.605251133441925,,0.13829416036605835,,0.0,,0.7002712488174438,,1.122010350227356,,0.5925318598747253,,,10.822205543518066,4.685086250305176,,0.002422963036224246,,0.21791820228099823,,3.166675567626953,,14.052864074707031,,,1.5056546926498413,,1.122010350227356,,9.388553619384766,,,,,,,,,,,,,,,,,,
0,59,,0.2569480538368225,,0.48626431822776794,,0.13811036944389343,,0.0,,0.6777271032333374,,1.1108413934707642,,0.5556395649909973,,,4.35827112197876,5.739490985870361,,0.0016455710865557194,,0.2089945375919342,,3.015523672103882,,13.56137466430664,,,1.4994194507598877,,1.1108413934707642,,9.013553619384766,,,,,,,,,,,,,,,,,,
0,69,,0.22664642333984375,,0.47981297969818115,,0.1330849826335907,,0.0,,0.6448230743408203,,1.0671253204345703,,0.615478515625,,,5.977711200714111,6.22142219543457,,0.0003592194407247007,,0.22342781722545624,,3.1801798343658447,,9.711148262023926,,,1.6391267776489258,,1.0671253204345703,,7.134793281555176,,,,,,,,,,,,,,,,,,
0,79,,0.21449831128120422,,0.9389069676399231,,0.11427752673625946,,0.0,,0.6577246189117432,,1.1284101009368896,,0.5340771675109863,,,4.271482467651367,7.600443363189697,,0.0004777490103151649,,0.20391850173473358,,2.937758445739746,,11.807360649108887,,,1.6050608158111572,,1.1284101009368896,,8.289791107177734,,,,,,,,,,,,,,,,,,
0,89,,0.2172977328300476,,0.7145183682441711,,0.09879454225301743,,0.0,,0.615402340888977,,1.1616768836975098,,0.5713322162628174,,,5.191587924957275,8.510137557983398,,0.00025051279226318,,0.22647099196910858,,2.9384024143218994,,11.104517936706543,,,1.6116210222244263,,1.1616768836975098,,7.805074691772461,,,,,,,,,,,,,,,,,,
0,99,,0.2095634639263153,,0.303646445274353,,0.09870173037052155,,0.0,,0.6240140199661255,,1.109006643295288,,0.5790752172470093,,,3.729717493057251,8.125852584838867,,0.0003631399304140359,,0.23504363000392914,,2.7784383296966553,,18.485021591186523,,,1.8119211196899414,,1.109006643295288,,11.210392951965332,,,,,,,,,,,,,,,,,,
0,109,,0.21196885406970978,,0.20315590500831604,,0.08841262757778168,,0.0,,0.6083479523658752,,1.0828403234481812,,0.5906639695167542,,,4.769209861755371,7.7652482986450195,,0.0003519754682201892,,0.17298683524131775,,3.00479793548584,,9.022783279418945,,,1.8416141271591187,,1.0828403234481812,,6.534543991088867,,,,,,,,,,,,,,,,,,
0,119,,0.2204359769821167,,0.3859297037124634,,0.07794506847858429,,0.0,,0.6086406111717224,,1.080374002456665,,0.5692585706710815,,,5.912581443786621,8.246599197387695,,0.00040792921208776534,,0.18452227115631104,,2.416733741760254,,11.375086784362793,,,1.704909324645996,,1.080374002456665,,7.511412143707275,,,,,,,,,,,,,,,,,,
0,129,,0.22930823266506195,,0.42636844515800476,,0.06745931506156921,,0.0,,0.6029291152954102,,1.0852528810501099,,0.5242915153503418,,,6.730268478393555,11.663020133972168,,0.00014343715156428516,,0.2293318510055542,,2.6480278968811035,,8.885932922363281,,,2.0240602493286133,,1.0852528810501099,,6.403100967407227,,,,,,,,,,,,,,,,,,
0,139,,0.2011643350124359,,0.3155653178691864,,0.061191461980342865,,0.0,,0.5983908772468567,,1.1161112785339355,,0.4998222291469574,,,3.7623825073242188,9.08159351348877,,0.00015515972336288542,,0.1593499481678009,,2.3679473400115967,,14.013553619384766,,,1.9153443574905396,,1.1161112785339355,,8.754507064819336,,,,,,,,,,,,,,,,,,
0,149,,0.1991422325372696,,0.6248126029968262,,0.06278695911169052,,0.0,,0.589714765548706,,0.8629034161567688,,0.6862927079200745,,,5.045327186584473,10.63391399383545,,5.323155710357241e-05,,0.23722907900810242,,2.3015856742858887,,11.54989242553711,,,2.3929765224456787,,0.8629034161567688,,7.638879776000977,,,,,,,,,,,,,,,,,,
0,159,,0.17239221930503845,,0.36908209323883057,,0.0854283943772316,,0.0,,0.5761582851409912,,0.9804021120071411,,0.7083225846290588,,,5.984822750091553,9.201884269714355,,2.202733958256431e-05,,0.1484200656414032,,2.1650633811950684,,16.433937072753906,,,2.145498752593994,,0.9804021120071411,,9.866870880126953,,,,,,,,,,,,,,,,,,
0,169,,0.1983608901500702,,0.4504392147064209,,0.05051564425230026,,0.0,,0.593407392501831,,1.06990385055542,,0.6572539210319519,,,6.0973734855651855,11.691025733947754,,9.281965503760148e-06,,0.16892778873443604,,2.325712203979492,,12.751317977905273,,,2.1345396041870117,,1.06990385055542,,8.164674758911133,,,,,,,,,,,,,,,,,,
0,179,,0.1580512672662735,,0.14692148566246033,,0.045784372836351395,,0.0,,0.569125771522522,,0.9964282512664795,,0.5295400619506836,,,3.0286285877227783,12.390897750854492,,1.0259811460855417e-05,,0.10053976625204086,,2.2900748252868652,,5.755370140075684,,,2.27459716796875,,0.9964282512664795,,4.464354991912842,,,,,,,,,,,,,,,,,,
