epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.18266603350639343,,0.07504662126302719,,0.0,,0.5464568734169006,,0.9208747148513794,,0.5586487650871277,,,0.8124585747718811,1.0585746765136719,,27.510631561279297,,0.791387140750885,,,1.1989132165908813,,0.9208747148513794,,16.79781150817871,,,,,,,,,,,,,,,
0,19,,0.19421729445457458,,0.1909712553024292,,0.0,,0.5258200168609619,,0.6414164900779724,,0.5228075981140137,,,0.3328617513179779,1.3267077207565308,,16.801651000976562,,0.40948909521102905,,,0.9615129828453064,,0.6414164900779724,,10.877339363098145,,,,,,,,,,,,,,,
0,29,,0.17151322960853577,,0.22835484147071838,,0.0,,0.530731737613678,,0.5225139260292053,,0.489704966545105,,,0.39981716871261597,1.0061453580856323,,11.228828430175781,,0.4015997648239136,,,0.8023557662963867,,0.5225139260292053,,7.799440860748291,,,,,,,,,,,,,,,
0,39,,0.1671508103609085,,0.21736674010753632,,0.0,,0.5244991779327393,,0.5718168020248413,,0.5277601480484009,,,0.31339529156684875,0.6008268594741821,,7.2585344314575195,,0.4505842626094818,,,0.7969870567321777,,0.5718168020248413,,5.627514362335205,,,,,,,,,,,,,,,
0,49,,0.1780635416507721,,0.15203166007995605,,0.0,,0.5200700759887695,,0.5482698082923889,,0.47940510511398315,,,0.3040713369846344,0.47517701983451843,,3.8212497234344482,,0.4672934114933014,,,0.748299241065979,,0.5482698082923889,,3.7861528396606445,,,,,,,,,,,,,,,
0,59,,0.14668604731559753,,0.12022556364536285,,0.0,,0.5137611627578735,,0.42006057500839233,,0.48195648193359375,,,0.33514726161956787,0.34487786889076233,,2.214742422103882,,0.37720319628715515,,,0.6309909820556641,,0.42006057500839233,,2.7447354793548584,,,,,,,,,,,,,,,
0,69,,0.16000151634216309,,0.1557876318693161,,0.0,,0.5120816230773926,,0.3944539427757263,,0.4475638270378113,,,0.2899658679962158,0.3522023558616638,,1.0747175216674805,,0.3168613314628601,,,0.6002422571182251,,0.3944539427757263,,2.0896239280700684,,,,,,,,,,,,,,,
0,79,,0.14721447229385376,,0.1688825786113739,,0.0,,0.5134968161582947,,0.3551013469696045,,0.48109960556030273,,,0.2790791094303131,0.4071764647960663,,0.582582950592041,,0.32766860723495483,,,0.6064554452896118,,0.3551013469696045,,1.8668256998062134,,,,,,,,,,,,,,,
0,89,,0.14685776829719543,,0.2754557728767395,,0.0,,0.5101902484893799,,0.4626556634902954,,0.4492442011833191,,,0.28791728615760803,0.309994101524353,,0.46121078729629517,,0.30579519271850586,,,0.6560976505279541,,0.4626556634902954,,1.8225270509719849,,,,,,,,,,,,,,,
0,99,,0.13958056271076202,,0.24941903352737427,,0.0,,0.5064286589622498,,0.30856484174728394,,0.3775840103626251,,,0.27267301082611084,0.16828182339668274,,0.18784832954406738,,0.2766759693622589,,,0.5409042835235596,,0.30856484174728394,,1.4142125844955444,,,,,,,,,,,,,,,
0,109,,0.12857581675052643,,0.2124229222536087,,0.0,,0.5040832757949829,,0.3931695222854614,,0.4223855435848236,,,0.2651365101337433,0.2052450180053711,,0.2263316959142685,,0.2797926962375641,,,0.5824765563011169,,0.3931695222854614,,1.5248405933380127,,,,,,,,,,,,,,,
0,119,,0.14481204748153687,,0.21288654208183289,,0.0,,0.5051558017730713,,0.33195850253105164,,0.3642118275165558,,,0.28074365854263306,0.5059635043144226,,0.22943055629730225,,0.28625646233558655,,,0.5583693981170654,,0.33195850253105164,,1.624739408493042,,,,,,,,,,,,,,,
