epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_depth_anchor_epoch,train/L_depth_anchor_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_depth_anchor,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.3289159834384918,,0.15477047860622406,,0.3441557288169861,,0.0,,1.4337735176086426,,1.0,,0.45117148756980896,,,0.0,0.0,,0.01309881079941988,,195.0548553466797,,6.941811561584473,,10.242642402648926,,,1.1073615550994873,,1.0,,9.591922760009766,,,,,,,,,,,,,,,,,,
0,19,,0.0745541900396347,,0.07771023362874985,,0.1841518133878708,,0.0,,1.084934949874878,,1.0,,0.3013472557067871,,,0.0,0.0,,0.0003381438727956265,,196.19578552246094,,2.885338068008423,,2.3869693279266357,,,1.1244189739227295,,1.0,,3.2733376026153564,,,,,,,,,,,,,,,,,,
0,29,,0.05895727127790451,,0.07148987054824829,,0.08739323914051056,,0.0,,0.8366472721099854,,1.0,,0.2948051393032074,,,0.0,0.0,,0.000664766295813024,,200.7115936279297,,2.412181854248047,,1.4553477764129639,,,1.0357730388641357,,1.0,,2.4263837337493896,,,,,,,,,,,,,,,,,,
0,39,,0.0654694065451622,,0.020174114033579826,,0.06535622477531433,,0.0,,0.6522777080535889,,1.0,,0.3381684422492981,,,0.0,0.0,,0.0002977491822093725,,197.990478515625,,1.6965832710266113,,1.752075433731079,,,1.3060922622680664,,1.0,,2.0999743938446045,,,,,,,,,,,,,,,,,,
0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08527658134698868,0.035841286182403564,0.07250902056694031,0.0,1.023612380027771,1.0,0.3478322923183441,0.0,0.0,0.0007473622099496424,198.11009216308594,1.434548258781433,1.8021342754364014,1.2823655605316162,2.001966714859009,1.0,2.198330879211426
0,39,0.13752791285514832,,0.12361432611942291,,0.20073607563972473,,0.0,,2.247239589691162,,1.0,,0.39195311069488525,,0.0,0.0,,,0.01266076136380434,,201.7293701171875,,5.989820957183838,,9.727197647094727,,1.1538732051849365,2.023801803588867,,1.0,,9.139104843139648,,0.2806776165962219,,,,,,,,,,,,,,,,,
1,49,,0.056061290204524994,,0.020617039874196053,,0.05184777081012726,,0.0,,0.5387454032897949,,1.0,,0.3476191461086273,,,0.0,0.0,,0.0007079074275679886,,200.75921630859375,,1.883931279182434,,2.0067758560180664,,,1.2305822372436523,,1.0,,2.258604049682617,,,,,,,,,,,,,,,,,,
1,59,,0.05299647897481918,,0.03905871883034706,,0.044502951204776764,,0.0,,0.46443453431129456,,1.0,,0.31802254915237427,,,0.0,0.0,,5.237461664364673e-06,,205.08786010742188,,1.6967029571533203,,0.7477843761444092,,,1.3493914604187012,,1.0,,1.504941463470459,,,,,,,,,,,,,,,,,,
1,69,,0.04813925176858902,,0.023535707965493202,,0.03945545852184296,,0.0,,0.41134488582611084,,1.0,,0.31964290142059326,,,0.0,0.0,,1.2136169402765518e-08,,209.25595092773438,,1.562828540802002,,3.9566667079925537,,,1.2690393924713135,,1.0,,3.0052032470703125,,,,,,,,,,,,,,,,,,
1,79,,0.04111381620168686,,0.03214680403470993,,0.03591754287481308,,0.0,,0.4429055452346802,,1.0,,0.32502976059913635,,,0.0,0.0,,2.467275771778077e-05,,200.97607421875,,1.2592161893844604,,0.9295186400413513,,,1.210921287536621,,1.0,,1.3560545444488525,,,,,,,,,,,,,,,,,,
1,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029588911682367325,0.03159979358315468,0.03580664470791817,0.0,0.3818585276603699,1.0,0.33145710825920105,0.0,0.0,0.00018799792451318353,196.5941925048828,0.8224802613258362,0.8235756158828735,1.5241143703460693,2.046252965927124,1.0,1.0482261180877686
1,79,0.048624131828546524,,0.048869241029024124,,0.045274291187524796,,0.0,,0.5046452283859253,,1.0,,0.3290901482105255,,0.0,0.0,,,0.00022235864889808,,201.99246215820312,,1.5661790370941162,,1.3885496854782104,,1.3170236349105835,2.08016037940979,,1.0,,1.7830724716186523,,0.23361262679100037,,,,,,,,,,,,,,,,,
2,89,,0.0533280149102211,,0.060040127485990524,,0.0356016680598259,,0.0,,0.361209899187088,,1.0,,0.32709646224975586,,,0.0,0.0,,3.4398490242892876e-05,,205.1162109375,,0.9259120225906372,,1.2336732149124146,,,1.5718133449554443,,1.0,,1.3206590414047241,,,,,,,,,,,,,,,,,,
2,99,,0.052608318626880646,,0.06474192440509796,,0.027722662314772606,,0.0,,0.34978407621383667,,1.0,,0.30502158403396606,,,0.0,0.0,,0.00023102789418771863,,197.69378662109375,,0.9269335269927979,,1.5104302167892456,,,1.4278550148010254,,1.0,,1.455136775970459,,,,,,,,,,,,,,,,,,
