epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_depth_anchor_epoch,train/L_depth_anchor_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_p_rev_balance_epoch,train/L_p_rev_balance_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_depth_anchor,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_p_rev_balance,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,9,,0.28433042764663696,,0.14771024882793427,,0.33414286375045776,,0.0,,3.6726858615875244,,1.0,,0.6255950927734375,,,0.0,0.0,,0.05484675243496895,,201.122314453125,,7.65048885345459,,27.589059829711914,,,1.0741678476333618,,1.0,,19.732975006103516,,,,,,,,,,,,,,,,,,
0,19,,0.31807130575180054,,0.09082581102848053,,0.3541017770767212,,0.0,,1.080956220626831,,1.0,,0.5573800802230835,,,0.0,0.0,,0.03661777079105377,,192.26614379882812,,4.382253170013428,,13.452838897705078,,,1.0774552822113037,,1.0,,9.716191291809082,,,,,,,,,,,,,,,,,,
0,29,,0.25582367181777954,,0.04649770259857178,,0.3510444164276123,,0.0,,1.1624685525894165,,1.0,,0.5267541408538818,,,0.0,0.0,,0.029002690687775612,,200.19419860839844,,4.143762111663818,,7.793931007385254,,,1.0385048389434814,,1.0,,6.750847339630127,,,,,,,,,,,,,,,,,,
0,39,,0.1486453413963318,,0.07212371379137039,,0.34343916177749634,,0.0,,0.949874222278595,,1.0,,0.5102182030677795,,,0.0,0.0,,0.02500874176621437,,194.29562377929688,,3.1130528450012207,,5.623354911804199,,,1.1102690696716309,,1.0,,5.0003743171691895,,,,,,,,,,,,,,,,,,
0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356825053691864,0.1490272432565689,0.3448863923549652,0.0,1.0205003023147583,1.0,0.5056248307228088,0.0,0.0,0.024003205820918083,195.40264892578125,2.1785120964050293,21.12188148498535,1.1078613996505737,1.9701207876205444,1.0,12.459864616394043
0,39,0.26784747838974,,0.14474086463451385,,0.36106109619140625,,0.0,,2.941023349761963,,1.0,,0.5771600604057312,,0.0,0.0,,,0.04218524321913719,,200.93331909179688,,7.6981611251831055,,21.723163604736328,,1.0864546298980713,2.003696918487549,,1.0,,16.444664001464844,,0.4278128743171692,,,,,,,,,,,,,,,,,
1,49,,0.12245907634496689,,0.054260287433862686,,0.30830854177474976,,0.0,,0.9487264156341553,,1.0,,0.4768362045288086,,,0.0,0.0,,0.018042676150798798,,199.74606323242188,,3.280416488647461,,7.134363174438477,,,1.055838704109192,,1.0,,5.809964656829834,,,,,,,,,,,,,,,,,,
1,59,,0.11917349696159363,,0.0994034856557846,,0.27963435649871826,,0.0,,0.9584406614303589,,1.0,,0.4545116424560547,,,0.0,0.0,,0.013753642328083515,,203.8428192138672,,3.2033307552337646,,2.6552555561065674,,,1.0951789617538452,,1.0,,3.5526421070098877,,,,,,,,,,,,,,,,,,
1,69,,0.08471322059631348,,0.1277216672897339,,0.259748637676239,,0.0,,0.9639784097671509,,1.0,,0.4264417588710785,,,0.0,0.0,,0.009090900421142578,,209.1309814453125,,2.8203721046447754,,6.690207481384277,,,1.0703777074813843,,1.0,,5.374016761779785,,,,,,,,,,,,,,,,,,
1,79,,0.09178625047206879,,0.05570340156555176,,0.25295090675354004,,0.0,,0.9131247401237488,,1.0,,0.4159391224384308,,,0.0,0.0,,0.0075139538384974,,200.48260498046875,,2.5171806812286377,,3.417548418045044,,,1.0425338745117188,,1.0,,3.526723861694336,,,,,,,,,,,,,,,,,,
