epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pp_dir_epoch,train/L_geo_pp_dir_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_angle_epoch,train/L_traj_angle_step,train/L_traj_length_epoch,train/L_traj_length_step,train/L_traj_velocity_epoch,train/L_traj_velocity_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pp_dir,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_angle,val/L_traj_length,val/L_traj_velocity,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,109,,0.22327309846878052,,0.8929927349090576,,0.33600932359695435,,0.0,,0.6091664433479309,,0.40138694643974304,,0.5209142565727234,,,1.9291518926620483,0.5671586394309998,,0.20556184649467468,,2.523578643798828,,0.8937143087387085,,0.0842854231595993,,0.12115538865327835,,,0.9121111631393433,,0.40138694643974304,,4.679206848144531,,,,,,,,,,,,,,,,,,,
0,119,,0.2293526828289032,,0.8617609739303589,,0.31748324632644653,,0.0,,0.5843513607978821,,0.3271130919456482,,0.44959571957588196,,,1.6920284032821655,0.745838463306427,,0.2177775800228119,,2.473263740539551,,0.8486768007278442,,0.07993534207344055,,0.11709878593683243,,,0.7926794290542603,,0.3271130919456482,,4.455329418182373,,,,,,,,,,,,,,,,,,,
0,129,,0.21431592106819153,,0.8480473756790161,,0.3088911175727844,,0.0,,0.5938854813575745,,0.3196650445461273,,0.44252318143844604,,,1.7202730178833008,0.923526406288147,,0.12850943207740784,,2.309828281402588,,0.835188627243042,,0.08007247000932693,,0.11596842855215073,,,0.8352822661399841,,0.3196650445461273,,4.433197498321533,,,,,,,,,,,,,,,,,,,
0,139,,0.15146732330322266,,0.8379507064819336,,0.2820800542831421,,0.0,,0.5856361389160156,,0.2556174099445343,,0.44452381134033203,,,1.3825465440750122,0.3836444616317749,,0.08930781483650208,,2.1824052333831787,,0.8257495760917664,,0.0755235031247139,,0.1113566979765892,,,0.7535997629165649,,0.2556174099445343,,3.788370370864868,,,,,,,,,,,,,,,,,,,
0,149,,0.19998720288276672,,0.8137858510017395,,0.2880398631095886,,0.0,,0.6098518371582031,,0.3214725852012634,,0.4087376594543457,,,1.106113314628601,0.36147749423980713,,0.1267024576663971,,2.8775362968444824,,0.8214241862297058,,0.07351050525903702,,0.10870661586523056,,,0.78388512134552,,0.3214725852012634,,4.064238548278809,,,,,,,,,,,,,,,,,,,
0,159,,0.17255175113677979,,0.8450297117233276,,0.30157625675201416,,0.0,,0.6011030077934265,,0.34196072816848755,,0.443083792924881,,,1.2053297758102417,0.3154200613498688,,0.08432670682668686,,2.0414891242980957,,0.8470636010169983,,0.07351846247911453,,0.11041481047868729,,,0.8446847200393677,,0.34196072816848755,,3.710340976715088,,,,,,,,,,,,,,,,,,,
0,169,,0.20592749118804932,,0.7853929996490479,,0.2651301920413971,,0.0,,0.5708785653114319,,0.3593685030937195,,0.39408695697784424,,,1.2878583669662476,0.45926985144615173,,0.11364614963531494,,2.447852849960327,,0.7840551733970642,,0.07275650650262833,,0.10551054030656815,,,0.7505064010620117,,0.3593685030937195,,3.933666229248047,,,,,,,,,,,,,,,,,,,
0,179,,0.2138296663761139,,0.8009013533592224,,0.2733957767486572,,0.0,,0.5694916248321533,,0.2677638828754425,,0.43105214834213257,,,1.0216021537780762,0.2447606772184372,,0.11599116027355194,,2.086186408996582,,0.7820045351982117,,0.07139717042446136,,0.10283344984054565,,,0.7787373065948486,,0.2677638828754425,,3.501671552658081,,,,,,,,,,,,,,,,,,,
0,189,,0.17722022533416748,,0.7951295971870422,,0.27235734462738037,,0.0,,0.5723088979721069,,0.24847501516342163,,0.3925844430923462,,,0.9387800693511963,0.2859019935131073,,0.08117207884788513,,1.9646180868148804,,0.7996537089347839,,0.07012124359607697,,0.10511136054992676,,,0.7472422122955322,,0.24847501516342163,,3.3508987426757812,,,,,,,,,,,,,,,,,,,
0,199,,0.19733044505119324,,0.7596384286880493,,0.25150415301322937,,0.0,,0.5738343596458435,,0.35465705394744873,,0.40052446722984314,,,1.014345645904541,0.30743300914764404,,0.10077273845672607,,1.9552948474884033,,0.7546426057815552,,0.06520801782608032,,0.0987032949924469,,,0.7443690299987793,,0.35465705394744873,,3.43402361869812,,,,,,,,,,,,,,,,,,,
0,209,,0.1722417175769806,,0.769724428653717,,0.26531827449798584,,0.0,,0.5545747876167297,,0.2563333511352539,,0.3450949490070343,,,0.7030895352363586,0.22865818440914154,,0.11309438943862915,,1.8449997901916504,,0.7624043822288513,,0.06701087951660156,,0.09973040968179703,,,0.70414137840271,,0.2563333511352539,,3.0790562629699707,,,,,,,,,,,,,,,,,,,
0,219,,0.14850477874279022,,0.7869598865509033,,0.287863552570343,,0.0,,0.5571250319480896,,0.2436767816543579,,0.4617529511451721,,,1.102548360824585,0.393119215965271,,0.10267796367406845,,1.778723955154419,,0.7867866158485413,,0.06448081880807877,,0.09830323606729507,,,0.7334570288658142,,0.2436767816543579,,3.392212390899658,,,,,,,,,,,,,,,,,,,
0,229,,0.16062115132808685,,0.7394916415214539,,0.2725945711135864,,0.0,,0.5666987299919128,,0.2625591456890106,,0.32452934980392456,,,0.5399921536445618,0.36226239800453186,,0.102982297539711,,1.930046796798706,,0.7423151135444641,,0.0670599415898323,,0.09883465617895126,,,0.718956470489502,,0.2625591456890106,,3.0890555381774902,,,,,,,,,,,,,,,,,,,
0,239,,0.15954700112342834,,0.7367630004882812,,0.26808708906173706,,0.0,,0.5678008794784546,,0.31112080812454224,,0.3658924102783203,,,0.5449872016906738,0.27524131536483765,,0.11064185947179794,,1.7367231845855713,,0.737664520740509,,0.06105455756187439,,0.09392807632684708,,,0.7015842199325562,,0.31112080812454224,,2.9805424213409424,,,,,,,,,,,,,,,,,,,
0,249,,0.1516970843076706,,0.6701533198356628,,0.24424025416374207,,0.0,,0.5498261451721191,,0.1971956193447113,,0.3168203830718994,,,0.5293011665344238,0.21610265970230103,,0.06634997576475143,,1.7607722282409668,,0.6773014068603516,,0.05644715949892998,,0.08717196434736252,,,0.6188281774520874,,0.1971956193447113,,2.748932123184204,,,,,,,,,,,,,,,,,,,
0,259,,0.15733599662780762,,0.708746612071991,,0.2810497283935547,,0.0,,0.5742686986923218,,0.242723286151886,,0.3513597846031189,,,0.471157044172287,0.2694549262523651,,0.10843908786773682,,1.841355323791504,,0.7290411591529846,,0.059974245727062225,,0.092084139585495,,,0.6987297534942627,,0.242723286151886,,2.942983388900757,,,,,,,,,,,,,,,,,,,
0,269,,0.17895972728729248,,0.767797589302063,,0.31892281770706177,,0.0,,0.5579333305358887,,0.2893487513065338,,0.364195853471756,,,0.5499045252799988,0.23353348672389984,,0.11260329186916351,,1.9118061065673828,,0.7734524607658386,,0.06086451932787895,,0.09571900218725204,,,0.7501040697097778,,0.2893487513065338,,3.0957441329956055,,,,,,,,,,,,,,,,,,,
0,279,,0.15877628326416016,,0.7331591844558716,,0.24343273043632507,,0.0,,0.5266034603118896,,0.24202284216880798,,0.32810068130493164,,,0.4758032560348511,0.27815479040145874,,0.10126416385173798,,1.3274283409118652,,0.7152695059776306,,0.059786174446344376,,0.09166432917118073,,,0.6756141781806946,,0.24202284216880798,,2.633735418319702,,,,,,,,,,,,,,,,,,,
0,289,,0.133416086435318,,0.6713623404502869,,0.21130669116973877,,0.0,,0.5420756340026855,,0.25454750657081604,,0.32736071944236755,,,0.5439793467521667,0.3975999057292938,,0.06844339519739151,,1.5362259149551392,,0.6757827997207642,,0.05808905139565468,,0.08794544637203217,,,0.6108009219169617,,0.25454750657081604,,2.750372886657715,,,,,,,,,,,,,,,,,,,
0,299,,0.15236204862594604,,0.737515926361084,,0.2862801253795624,,0.0,,0.5346832871437073,,0.28612378239631653,,0.40821394324302673,,,0.5356867909431458,0.20034411549568176,,0.08540362119674683,,1.2666261196136475,,0.7457612752914429,,0.0606779046356678,,0.09283735603094101,,,0.7096152305603027,,0.28612378239631653,,2.6879661083221436,,,,,,,,,,,,,,,,,,,
0,309,,0.14349551498889923,,0.710372805595398,,0.25076431035995483,,0.0,,0.5442678928375244,,0.24974244832992554,,0.308000385761261,,,0.3941928744316101,0.5133054256439209,,0.07426941394805908,,1.6864194869995117,,0.7397576570510864,,0.054843753576278687,,0.08755729347467422,,,0.7173957824707031,,0.24974244832992554,,2.8965163230895996,,,,,,,,,,,,,,,,,,,
0,319,,0.16362237930297852,,0.6555100679397583,,0.23881632089614868,,0.0,,0.5374106168746948,,0.1978989839553833,,0.29180365800857544,,,0.4072387218475342,0.10999654233455658,,0.08347068727016449,,1.5274536609649658,,0.6526414155960083,,0.054131221026182175,,0.08337108790874481,,,0.6032376289367676,,0.1978989839553833,,2.4872562885284424,,,,,,,,,,,,,,,,,,,
0,329,,0.14271460473537445,,0.6912710666656494,,0.26353612542152405,,0.0,,0.5211683511734009,,0.2200440615415573,,0.30148792266845703,,,0.545563280582428,0.16656024754047394,,0.09102535247802734,,1.3818771839141846,,0.6969202160835266,,0.05685985088348389,,0.0882791131734848,,,0.6414040327072144,,0.2200440615415573,,2.566572427749634,,,,,,,,,,,,,,,,,,,
0,339,,0.15419445931911469,,0.6713972091674805,,0.2521580755710602,,0.0,,0.5496380925178528,,0.2363021969795227,,0.33507317304611206,,,0.4535534381866455,0.32326748967170715,,0.08485466241836548,,1.2454628944396973,,0.7057279944419861,,0.04837422072887421,,0.08188878744840622,,,0.7115904092788696,,0.2363021969795227,,2.598263740539551,,,,,,,,,,,,,,,,,,,
0,349,,0.1123674064874649,,0.7039915919303894,,0.30628812313079834,,0.0,,0.5306569337844849,,0.2499760389328003,,0.3594902455806732,,,0.4886477589607239,0.31775298714637756,,0.05859486386179924,,1.2187998294830322,,0.7036177515983582,,0.05253608152270317,,0.08333467692136765,,,0.6864520311355591,,0.2499760389328003,,2.573808431625366,,,,,,,,,,,,,,,,,,,
0,359,,0.12988629937171936,,0.7067198157310486,,0.2239101231098175,,0.0,,0.5279704928398132,,0.3257983922958374,,0.38426631689071655,,,0.4113617539405823,0.2423771470785141,,0.0898021012544632,,1.4011437892913818,,0.7197920083999634,,0.05185326933860779,,0.08509957790374756,,,0.679958701133728,,0.3257983922958374,,2.6602678298950195,,,,,,,,,,,,,,,,,,,
0,369,,0.12049712985754013,,0.6278578042984009,,0.22789576649665833,,0.0,,0.5285905599594116,,0.16573505103588104,,0.3151877522468567,,,0.4373247027397156,0.2939261794090271,,0.07000735402107239,,1.3777319192886353,,0.6141688823699951,,0.04967185854911804,,0.0771561712026596,,,0.5273690223693848,,0.16573505103588104,,2.4128365516662598,,,,,,,,,,,,,,,,,,,
0,379,,0.12887296080589294,,0.6508556008338928,,0.2484765350818634,,0.0,,0.5424233078956604,,0.20916152000427246,,0.3781281113624573,,,0.5811757445335388,0.24340997636318207,,0.0992647036910057,,1.2722499370574951,,0.6716892123222351,,0.049615129828453064,,0.07951808720827103,,,0.6613078117370605,,0.20916152000427246,,2.588099956512451,,,,,,,,,,,,,,,,,,,
0,389,,0.12069310247898102,,0.6838898658752441,,0.23592866957187653,,0.0,,0.5374761819839478,,0.17289048433303833,,0.3519562780857086,,,0.5081817507743835,0.233052060008049,,0.062326930463314056,,1.2557933330535889,,0.6886025071144104,,0.050821736454963684,,0.08109311759471893,,,0.6541746854782104,,0.17289048433303833,,2.4910595417022705,,,,,,,,,,,,,,,,,,,
0,399,,0.1054917573928833,,0.6441965103149414,,0.2416149079799652,,0.0,,0.5166838765144348,,0.15678280591964722,,0.3442569375038147,,,0.4337631165981293,0.18418361246585846,,0.058194469660520554,,1.497711420059204,,0.6366280913352966,,0.05315748602151871,,0.08369218558073044,,,0.5798145532608032,,0.15678280591964722,,2.4556069374084473,,,,,,,,,,,,,,,,,,,
0,409,,0.13627217710018158,,0.6690833568572998,,0.21023961901664734,,0.0,,0.5100893974304199,,0.21788254380226135,,0.3114767074584961,,,0.4747758209705353,0.19168861210346222,,0.10296862572431564,,1.4066572189331055,,0.6839206218719482,,0.051442813128232956,,0.08169445395469666,,,0.6345049142837524,,0.21788254380226135,,2.5304665565490723,,,,,,,,,,,,,,,,,,,
0,419,,0.12825246155261993,,0.6356372237205505,,0.22761252522468567,,0.0,,0.5168753266334534,,0.23061110079288483,,0.3396366536617279,,,0.4171140789985657,0.24492135643959045,,0.0641070008277893,,1.2933073043823242,,0.6621822118759155,,0.048021115362644196,,0.07811027020215988,,,0.6637078523635864,,0.23061110079288483,,2.4688034057617188,,,,,,,,,,,,,,,,,,,
0,429,,0.1322803795337677,,0.6046848297119141,,0.1867443323135376,,0.0,,0.5251420140266418,,0.22530263662338257,,0.2749139070510864,,,0.3970912992954254,0.20497770607471466,,0.0703614354133606,,1.2393701076507568,,0.612009584903717,,0.04769887402653694,,0.07689239084720612,,,0.5599282383918762,,0.22530263662338257,,2.3005733489990234,,,,,,,,,,,,,,,,,,,
0,439,,0.12562565505504608,,0.6028110384941101,,0.20456798374652863,,0.0,,0.5313307046890259,,0.1636938899755478,,0.274519681930542,,,0.3794015347957611,0.2706417143344879,,0.055666111409664154,,1.0940215587615967,,0.5982853174209595,,0.047656700015068054,,0.07514210045337677,,,0.542022705078125,,0.1636938899755478,,2.197312593460083,,,,,,,,,,,,,,,,,,,
0,449,,0.13043347001075745,,0.6605013608932495,,0.23170346021652222,,0.0,,0.5202862024307251,,0.18685030937194824,,0.2890850603580475,,,0.44897785782814026,0.2387951761484146,,0.07442962378263474,,1.2441518306732178,,0.6700584888458252,,0.04779335483908653,,0.07884255051612854,,,0.6718573570251465,,0.18685030937194824,,2.429422378540039,,,,,,,,,,,,,,,,,,,
0,459,,0.14919322729110718,,0.6168406009674072,,0.20514145493507385,,0.0,,0.5133379697799683,,0.24444670975208282,,0.3121068477630615,,,0.36508074402809143,0.2809908390045166,,0.09322529286146164,,1.10337233543396,,0.6486186981201172,,0.04388853907585144,,0.07359828799962997,,,0.6413220763206482,,0.24444670975208282,,2.353588104248047,,,,,,,,,,,,,,,,,,,
0,469,,0.11426114290952682,,0.5943412184715271,,0.20880979299545288,,0.0,,0.5175798535346985,,0.2571319043636322,,0.2742927074432373,,,0.3480042815208435,0.1710917055606842,,0.0617038831114769,,1.00474214553833,,0.5937733054161072,,0.04479898139834404,,0.07231929898262024,,,0.5512601137161255,,0.2571319043636322,,2.1219544410705566,,,,,,,,,,,,,,,,,,,
0,479,,0.11614774167537689,,0.598119854927063,,0.16882245242595673,,0.0,,0.5115855932235718,,0.15901502966880798,,0.34154775738716125,,,0.3462008833885193,0.1595849096775055,,0.05218202993273735,,0.9247488379478455,,0.6084370017051697,,0.04602929204702377,,0.07216843962669373,,,0.5492963194847107,,0.15901502966880798,,2.05625057220459,,,,,,,,,,,,,,,,,,,
0,489,,0.11012640595436096,,0.6348267793655396,,0.2482030987739563,,0.0,,0.5201472043991089,,0.2569945454597473,,0.29168885946273804,,,0.4101964831352234,0.1050948053598404,,0.04657801240682602,,1.0823653936386108,,0.6371191740036011,,0.04281757399439812,,0.07092868536710739,,,0.5894926190376282,,0.2569945454597473,,2.2055423259735107,,,,,,,,,,,,,,,,,,,
0,499,,0.10392364859580994,,0.5940424799919128,,0.19856873154640198,,0.0,,0.5085239410400391,,0.2722897231578827,,0.2814427614212036,,,0.3451985716819763,0.18953745067119598,,0.05100017040967941,,0.8608972430229187,,0.6393407583236694,,0.04298420622944832,,0.0718076080083847,,,0.6370781064033508,,0.2722897231578827,,2.1171770095825195,,,,,,,,,,,,,,,,,,,
0,509,,0.09792853146791458,,0.5649855136871338,,0.1405639946460724,,0.0,,0.5063030123710632,,0.11116664111614227,,0.27293258905410767,,,0.375693678855896,0.19000916182994843,,0.05348868668079376,,1.0251233577728271,,0.5599414706230164,,0.04163102060556412,,0.06725696474313736,,,0.49624669551849365,,0.11116664111614227,,2.003044366836548,,,,,,,,,,,,,,,,,,,
0,519,,0.11370445787906647,,0.5709095001220703,,0.20077286660671234,,0.0,,0.5007210969924927,,0.22384893894195557,,0.33385223150253296,,,0.4006507992744446,0.19597159326076508,,0.08880503475666046,,0.9555501937866211,,0.5968842506408691,,0.04268776252865791,,0.06911022961139679,,,0.5893559455871582,,0.22384893894195557,,2.167294502258301,,,,,,,,,,,,,,,,,,,
0,529,,0.09937269985675812,,0.5616142749786377,,0.16504134237766266,,0.0,,0.5136533379554749,,0.14739033579826355,,0.31182050704956055,,,0.37468329071998596,0.23166397213935852,,0.05767911672592163,,0.8702419400215149,,0.5534045696258545,,0.04177957400679588,,0.066498301923275,,,0.49547460675239563,,0.14739033579826355,,1.9877458810806274,,,,,,,,,,,,,,,,,,,
0,539,,0.11374267935752869,,0.5785821676254272,,0.20482423901557922,,0.0,,0.5069753527641296,,0.15315645933151245,,0.33443111181259155,,,0.371803343296051,0.25477319955825806,,0.05704253911972046,,0.8565121293067932,,0.5961822271347046,,0.042331721633672714,,0.06934547424316406,,,0.5723282694816589,,0.15315645933151245,,2.0773255825042725,,,,,,,,,,,,,,,,,,,
0,549,,0.12694764137268066,,0.615887463092804,,0.1939777135848999,,0.0,,0.49058735370635986,,0.1607954204082489,,0.2808273434638977,,,0.4011932909488678,0.32331669330596924,,0.05133181810379028,,0.9122396111488342,,0.6597263216972351,,0.041005995124578476,,0.07147481292486191,,,0.6222349405288696,,0.1607954204082489,,2.1875646114349365,,,,,,,,,,,,,,,,,,,
0,559,,0.12202448397874832,,0.5994336605072021,,0.1617162525653839,,0.0,,0.49780821800231934,,0.3076007068157196,,0.292916476726532,,,0.4026792645454407,0.16827306151390076,,0.0726860985159874,,0.7934491634368896,,0.6358347535133362,,0.04093530401587486,,0.07117781788110733,,,0.61884605884552,,0.3076007068157196,,2.1238198280334473,,,,,,,,,,,,,,,,,,,
0,569,,0.11681920289993286,,0.5680680871009827,,0.16658160090446472,,0.0,,0.5152931809425354,,0.12081275880336761,,0.3398771584033966,,,0.4020824432373047,0.13967040181159973,,0.053635429590940475,,1.1721765995025635,,0.5837738513946533,,0.041545622050762177,,0.06855668872594833,,,0.5853998064994812,,0.12081275880336761,,2.1775646209716797,,,,,,,,,,,,,,,,,,,
0,579,,0.12034807354211807,,0.6027623414993286,,0.16464388370513916,,0.0,,0.49757999181747437,,0.1757642924785614,,0.3053716719150543,,,0.37527933716773987,0.13313028216362,,0.05698612332344055,,0.7456623315811157,,0.5931364297866821,,0.04174812510609627,,0.06774113327264786,,,0.5603651404380798,,0.1757642924785614,,1.9471677541732788,,,,,,,,,,,,,,,,,,,
0,589,,0.10030274093151093,,0.5575441122055054,,0.17822900414466858,,0.0,,0.5013361573219299,,0.15610752999782562,,0.23403647541999817,,,0.33532199263572693,0.2540524899959564,,0.05099526792764664,,0.7232484817504883,,0.5717609524726868,,0.035878099501132965,,0.0630902349948883,,,0.5249952077865601,,0.15610752999782562,,1.8806849718093872,,,,,,,,,,,,,,,,,,,
0,599,,0.10978128015995026,,0.5269347429275513,,0.15834295749664307,,0.0,,0.5035630464553833,,0.13295647501945496,,0.2606775164604187,,,0.3031837046146393,0.27319133281707764,,0.06746306270360947,,0.8126016855239868,,0.5511487722396851,,0.04127834364771843,,0.06685588508844376,,,0.484163761138916,,0.13295647501945496,,1.9053882360458374,,,,,,,,,,,,,,,,,,,
0,609,,0.13390296697616577,,0.5977663993835449,,0.19927170872688293,,0.0,,0.5003965497016907,,0.23691684007644653,,0.2562161087989807,,,0.33747148513793945,0.15569265186786652,,0.060815226286649704,,0.7856366634368896,,0.6243656277656555,,0.03729693219065666,,0.06626132875680923,,,0.6214767694473267,,0.23691684007644653,,2.021059036254883,,,,,,,,,,,,,,,,,,,
0,619,,0.10766661167144775,,0.5033159255981445,,0.15066255629062653,,0.0,,0.5004335045814514,,0.08621267974376678,,0.24170535802841187,,,0.37891703844070435,0.15701381862163544,,0.04022320732474327,,0.7197438478469849,,0.5087410807609558,,0.036691974848508835,,0.0604303777217865,,,0.4619136154651642,,0.08621267974376678,,1.7454595565795898,,,,,,,,,,,,,,,,,,,
0,629,,0.12005269527435303,,0.5679601430892944,,0.1698262244462967,,0.0,,0.5038641095161438,,0.2047562301158905,,0.3326692283153534,,,0.40309634804725647,0.15222375094890594,,0.05389036983251572,,0.8117520809173584,,0.5695791244506836,,0.038921162486076355,,0.06478815525770187,,,0.5338306427001953,,0.2047562301158905,,2.000884771347046,,,,,,,,,,,,,,,,,,,
0,639,,0.13760487735271454,,0.5881785750389099,,0.1958724856376648,,0.0,,0.501361608505249,,0.2153395712375641,,0.3037462830543518,,,0.36927103996276855,0.22289034724235535,,0.0601915642619133,,0.7719822525978088,,0.6180706024169922,,0.03884221985936165,,0.06757591664791107,,,0.6304312944412231,,0.2153395712375641,,2.0808467864990234,,,,,,,,,,,,,,,,,,,
0,649,,0.13405656814575195,,0.5507484674453735,,0.23163817822933197,,0.0,,0.492428183555603,,0.15161490440368652,,0.26820945739746094,,,0.3666865825653076,0.20230185985565186,,0.051335688680410385,,0.689274787902832,,0.5542404055595398,,0.03470311686396599,,0.06065644696354866,,,0.560276985168457,,0.15161490440368652,,1.8914592266082764,,,,,,,,,,,,,,,,,,,
0,659,,0.09843506664037704,,0.5418551564216614,,0.17434632778167725,,0.0,,0.5004892349243164,,0.14888553321361542,,0.3182440400123596,,,0.35706743597984314,0.2432376891374588,,0.058733247220516205,,0.6597787141799927,,0.5640766024589539,,0.038620591163635254,,0.06464888155460358,,,0.5506433248519897,,0.14888553321361542,,1.9053746461868286,,,,,,,,,,,,,,,,,,,
0,669,,0.1088426411151886,,0.5016096830368042,,0.17624497413635254,,0.0,,0.493303120136261,,0.1835167109966278,,0.28699028491973877,,,0.31492558121681213,0.0811920017004013,,0.04970606416463852,,0.5900223851203918,,0.5521260499954224,,0.03296075388789177,,0.05903640016913414,,,0.5615721940994263,,0.1835167109966278,,1.7544008493423462,,,,,,,,,,,,,,,,,,,
0,679,,0.11825929582118988,,0.5972825288772583,,0.17322084307670593,,0.0,,0.49709585309028625,,0.26271671056747437,,0.34553036093711853,,,0.33897387981414795,0.18913915753364563,,0.0586889386177063,,0.7129108905792236,,0.6132835745811462,,0.03789209574460983,,0.0668698251247406,,,0.6041730642318726,,0.26271671056747437,,2.033252239227295,,,,,,,,,,,,,,,,,,,
