epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,209,,0.20047836005687714,,0.2629477381706238,,0.0,,0.5531177520751953,,0.2601710557937622,,0.3511526584625244,,,0.7534117698669434,0.190042182803154,,0.14393389225006104,,1.7914955615997314,,,0.5931103825569153,,0.2601710557937622,,2.444751501083374,,,,,,,,,,,,,,
0,219,,0.15805208683013916,,0.30119138956069946,,0.0,,0.5545724034309387,,0.23438075184822083,,0.46980586647987366,,,0.8987166285514832,0.3215649425983429,,0.10248762369155884,,1.8574351072311401,,,0.608843982219696,,0.23438075184822083,,2.6330487728118896,,,,,,,,,,,,,,
0,229,,0.17268022894859314,,0.2650831341743469,,0.0,,0.56380295753479,,0.23046736419200897,,0.32976090908050537,,,0.4847564101219177,0.36416739225387573,,0.11035884916782379,,1.874277114868164,,,0.5744110345840454,,0.23046736419200897,,2.378849506378174,,,,,,,,,,,,,,
0,239,,0.17544783651828766,,0.2672513425350189,,0.0,,0.5548785924911499,,0.29674994945526123,,0.37233176827430725,,,0.5559283494949341,0.25575974583625793,,0.10217579454183578,,1.8190276622772217,,,0.5699326395988464,,0.29674994945526123,,2.3778412342071533,,,,,,,,,,,,,,
0,249,,0.1404692530632019,,0.25051188468933105,,0.0,,0.5613845586776733,,0.19650331139564514,,0.3250555098056793,,,0.5248894095420837,0.19432318210601807,,0.06610585749149323,,1.636091709136963,,,0.507946252822876,,0.19650331139564514,,2.101435661315918,,,,,,,,,,,,,,
0,259,,0.1728655993938446,,0.26007184386253357,,0.0,,0.5751377940177917,,0.24389947950839996,,0.35746729373931885,,,0.442805677652359,0.30194953083992004,,0.12486718595027924,,2.020721912384033,,,0.5809385776519775,,0.24389947950839996,,2.436333656311035,,,,,,,,,,,,,,
0,269,,0.17867672443389893,,0.2515157461166382,,0.0,,0.557077944278717,,0.26269567012786865,,0.37103039026260376,,,0.6052423119544983,0.29735228419303894,,0.11123669147491455,,2.4599359035491943,,,0.6167073249816895,,0.26269567012786865,,2.755129098892212,,,,,,,,,,,,,,
0,279,,0.15349724888801575,,0.2768680155277252,,0.0,,0.5299875140190125,,0.2353275716304779,,0.33590200543403625,,,0.46023029088974,0.21102896332740784,,0.1037946343421936,,1.2744927406311035,,,0.5449041128158569,,0.2353275716304779,,1.9522693157196045,,,,,,,,,,,,,,
0,289,,0.12737137079238892,,0.22454647719860077,,0.0,,0.540588915348053,,0.2361178696155548,,0.3345470130443573,,,0.54316645860672,0.2203134298324585,,0.06732025742530823,,1.5007808208465576,,,0.4960154592990875,,0.2361178696155548,,2.055565357208252,,,,,,,,,,,,,,
0,299,,0.14252103865146637,,0.29141199588775635,,0.0,,0.5261796116828918,,0.2859070301055908,,0.41359519958496094,,,0.4791332185268402,0.19296002388000488,,0.0756126418709755,,1.3542883396148682,,,0.6095361709594727,,0.2859070301055908,,2.069007635116577,,,,,,,,,,,,,,
0,309,,0.14287766814231873,,0.23013591766357422,,0.0,,0.5389946103096008,,0.24725593626499176,,0.31525683403015137,,,0.38873469829559326,0.4907143712043762,,0.07382430136203766,,1.4750698804855347,,,0.5962438583374023,,0.24725593626499176,,2.1574997901916504,,,,,,,,,,,,,,
0,319,,0.1385141760110855,,0.22604350745677948,,0.0,,0.5393210649490356,,0.18365173041820526,,0.3006208539009094,,,0.39712339639663696,0.10525583475828171,,0.0647936686873436,,1.4185248613357544,,,0.48258548974990845,,0.18365173041820526,,1.8377997875213623,,,,,,,,,,,,,,
0,329,,0.14264465868473053,,0.2257603257894516,,0.0,,0.5248100161552429,,0.19044740498065948,,0.30746620893478394,,,0.4683033525943756,0.1727038472890854,,0.09765253961086273,,1.4139385223388672,,,0.5394501090049744,,0.19044740498065948,,1.9512842893600464,,,,,,,,,,,,,,
0,339,,0.14192409813404083,,0.2145451009273529,,0.0,,0.5440031290054321,,0.22834412753582,,0.34151625633239746,,,0.48325034976005554,0.33030518889427185,,0.08234609663486481,,1.1861149072647095,,,0.596351683139801,,0.22834412753582,,1.9885324239730835,,,,,,,,,,,,,,
0,349,,0.12915778160095215,,0.26741012930870056,,0.0,,0.5242900252342224,,0.2370184361934662,,0.36314108967781067,,,0.5051020979881287,0.32856690883636475,,0.06779822707176208,,1.2711156606674194,,,0.5662778615951538,,0.2370184361934662,,2.022974967956543,,,,,,,,,,,,,,
0,359,,0.14550690352916718,,0.18466416001319885,,0.0,,0.5159251093864441,,0.30774056911468506,,0.3862335681915283,,,0.4124435484409332,0.28789961338043213,,0.10356342047452927,,1.2438628673553467,,,0.5917759537696838,,0.30774056911468506,,2.015942335128784,,,,,,,,,,,,,,
0,369,,0.12767426669597626,,0.2038186937570572,,0.0,,0.5209274291992188,,0.15145553648471832,,0.31940749287605286,,,0.4299698770046234,0.30382466316223145,,0.06881897896528244,,1.3298876285552979,,,0.3837350010871887,,0.15145553648471832,,1.8382322788238525,,,,,,,,,,,,,,
0,379,,0.1207892894744873,,0.2157185971736908,,0.0,,0.5335354804992676,,0.2081003189086914,,0.38014400005340576,,,0.4777037799358368,0.24986568093299866,,0.08803653717041016,,1.289265751838684,,,0.5493786931037903,,0.2081003189086914,,1.9699817895889282,,,,,,,,,,,,,,
0,389,,0.11109357327222824,,0.19927793741226196,,0.0,,0.5329184532165527,,0.18694663047790527,,0.35716626048088074,,,0.44361287355422974,0.2529418170452118,,0.06183036416769028,,1.1703026294708252,,,0.513358473777771,,0.18694663047790527,,1.8350131511688232,,,,,,,,,,,,,,
0,399,,0.11006924510002136,,0.21478679776191711,,0.0,,0.5122975707054138,,0.17020459473133087,,0.3509477376937866,,,0.4797883629798889,0.20602256059646606,,0.0628286600112915,,1.4620647430419922,,,0.4389268755912781,,0.17020459473133087,,1.9180538654327393,,,,,,,,,,,,,,
0,409,,0.12953832745552063,,0.21089830994606018,,0.0,,0.5098177790641785,,0.22446036338806152,,0.31568998098373413,,,0.43452244997024536,0.2191510945558548,,0.10150635242462158,,1.3814985752105713,,,0.4995774030685425,,0.22446036338806152,,1.9289708137512207,,,,,,,,,,,,,,
0,419,,0.1225634440779686,,0.19255748391151428,,0.0,,0.5163305401802063,,0.24524670839309692,,0.34373441338539124,,,0.45096760988235474,0.2536618411540985,,0.06853795051574707,,1.1197335720062256,,,0.5541850924491882,,0.24524670839309692,,1.856736421585083,,,,,,,,,,,,,,
0,429,,0.13397632539272308,,0.1978631615638733,,0.0,,0.5217270851135254,,0.2138446867465973,,0.2810504138469696,,,0.41057494282722473,0.1998947262763977,,0.07324881851673126,,1.3043760061264038,,,0.46112123131752014,,0.2138446867465973,,1.8196935653686523,,,,,,,,,,,,,,
0,439,,0.13283216953277588,,0.17520391941070557,,0.0,,0.5328213572502136,,0.1661098301410675,,0.2796003818511963,,,0.3945426940917969,0.28061968088150024,,0.06397782266139984,,1.0235868692398071,,,0.4040175676345825,,0.1661098301410675,,1.6565744876861572,,,,,,,,,,,,,,
0,449,,0.13247528672218323,,0.2317684441804886,,0.0,,0.515798807144165,,0.1959238350391388,,0.2959059476852417,,,0.43716108798980713,0.24680359661579132,,0.07186633348464966,,1.185219645500183,,,0.5360420942306519,,0.1959238350391388,,1.8317750692367554,,,,,,,,,,,,,,
0,459,,0.16068029403686523,,0.18287794291973114,,0.0,,0.5092363953590393,,0.2414141148328781,,0.3166472911834717,,,0.354507178068161,0.3104512393474579,,0.09831349551677704,,1.031893253326416,,,0.5704891085624695,,0.2414141148328781,,1.8151040077209473,,,,,,,,,,,,,,
0,469,,0.12207570672035217,,0.18226635456085205,,0.0,,0.5079610347747803,,0.2619263231754303,,0.2796545922756195,,,0.35573795437812805,0.18243545293807983,,0.06241223216056824,,0.9566371440887451,,,0.44418105483055115,,0.2619263231754303,,1.6047372817993164,,,,,,,,,,,,,,
0,479,,0.11453892290592194,,0.17992457747459412,,0.0,,0.5130113363265991,,0.14952212572097778,,0.34284302592277527,,,0.358674019575119,0.183744877576828,,0.06164231896400452,,1.0125656127929688,,,0.41937318444252014,,0.14952212572097778,,1.5959503650665283,,,,,,,,,,,,,,
0,489,,0.11075372248888016,,0.20690596103668213,,0.0,,0.5047088861465454,,0.2602962851524353,,0.29771456122398376,,,0.39947178959846497,0.09725521504878998,,0.054167624562978745,,0.9426908493041992,,,0.48348015546798706,,0.2602962851524353,,1.595960021018982,,,,,,,,,,,,,,
0,499,,0.11327192187309265,,0.2025972604751587,,0.0,,0.5078404545783997,,0.2685588598251343,,0.2866278290748596,,,0.3575224280357361,0.2198687344789505,,0.06329701095819473,,0.8722129464149475,,,0.5522006154060364,,0.2685588598251343,,1.6409600973129272,,,,,,,,,,,,,,
0,509,,0.11815313994884491,,0.1418611705303192,,0.0,,0.5082753896713257,,0.10929712653160095,,0.27797260880470276,,,0.3388499319553375,0.21255940198898315,,0.07123510539531708,,0.8422404527664185,,,0.40745747089385986,,0.10929712653160095,,1.4572064876556396,,,,,,,,,,,,,,
0,519,,0.11134371161460876,,0.16496017575263977,,0.0,,0.5025234222412109,,0.210306316614151,,0.33346009254455566,,,0.3886255621910095,0.18599188327789307,,0.08480899035930634,,0.8579254746437073,,,0.4737219214439392,,0.210306316614151,,1.590849757194519,,,,,,,,,,,,,,
0,529,,0.10283023118972778,,0.12705442309379578,,0.0,,0.516998291015625,,0.13579386472702026,,0.3131805658340454,,,0.37488996982574463,0.2550089657306671,,0.06240047514438629,,0.9111368656158447,,,0.4031829237937927,,0.13579386472702026,,1.5504165887832642,,,,,,,,,,,,,,
0,539,,0.10979825258255005,,0.16077733039855957,,0.0,,0.5031909942626953,,0.14355501532554626,,0.33456283807754517,,,0.3672640919685364,0.2539467513561249,,0.05347172170877457,,0.8204116225242615,,,0.4437964856624603,,0.14355501532554626,,1.5310765504837036,,,,,,,,,,,,,,
0,549,,0.12466297298669815,,0.1685597002506256,,0.0,,0.4954223930835724,,0.15123029053211212,,0.2837803065776825,,,0.4088071584701538,0.32842451333999634,,0.05653829127550125,,0.8573224544525146,,,0.49880146980285645,,0.15123029053211212,,1.6193510293960571,,,,,,,,,,,,,,
0,559,,0.12833407521247864,,0.20499372482299805,,0.0,,0.4900972843170166,,0.311871200799942,,0.2949768602848053,,,0.40824273228645325,0.17250943183898926,,0.06807146966457367,,0.7959570288658142,,,0.5359025001525879,,0.311871200799942,,1.6234805583953857,,,,,,,,,,,,,,
0,569,,0.11954964697360992,,0.1287441849708557,,0.0,,0.5086357593536377,,0.10749423503875732,,0.342759370803833,,,0.3893436789512634,0.15550045669078827,,0.060632552951574326,,1.0362193584442139,,,0.4365750551223755,,0.10749423503875732,,1.5912294387817383,,,,,,,,,,,,,,
0,579,,0.11643492430448532,,0.15952864289283752,,0.0,,0.4961135983467102,,0.17527353763580322,,0.30731791257858276,,,0.3559167683124542,0.13592684268951416,,0.0655074194073677,,0.7426580786705017,,,0.4404752552509308,,0.17527353763580322,,1.433764934539795,,,,,,,,,,,,,,
0,589,,0.10787864029407501,,0.1255568414926529,,0.0,,0.505336344242096,,0.1493424028158188,,0.23714590072631836,,,0.3183189928531647,0.25040698051452637,,0.055638134479522705,,0.6768356561660767,,,0.42212507128715515,,0.1493424028158188,,1.3740699291229248,,,,,,,,,,,,,,
0,599,,0.11062860488891602,,0.14535704255104065,,0.0,,0.5106822848320007,,0.1335282176733017,,0.2617684602737427,,,0.3181174397468567,0.3003121614456177,,0.07174230366945267,,0.7021138072013855,,,0.3848259747028351,,0.1335282176733017,,1.4113953113555908,,,,,,,,,,,,,,
0,609,,0.12881454825401306,,0.1271708905696869,,0.0,,0.5025680661201477,,0.24034766852855682,,0.2589492201805115,,,0.36010071635246277,0.16089239716529846,,0.06285996735095978,,0.7468572854995728,,,0.5001356601715088,,0.24034766852855682,,1.4934799671173096,,,,,,,,,,,,,,
0,619,,0.10603190958499908,,0.11290659010410309,,0.0,,0.4981936812400818,,0.07991030812263489,,0.24495601654052734,,,0.3734890818595886,0.1486002802848816,,0.041204676032066345,,0.6118272542953491,,,0.34106171131134033,,0.07991030812263489,,1.2339280843734741,,,,,,,,,,,,,,
0,629,,0.12060245871543884,,0.1670302450656891,,0.0,,0.5086226463317871,,0.20670577883720398,,0.33391138911247253,,,0.3814402222633362,0.14753539860248566,,0.058822207152843475,,0.7795300483703613,,,0.4075292944908142,,0.20670577883720398,,1.4890527725219727,,,,,,,,,,,,,,
0,639,,0.12889376282691956,,0.19218938052654266,,0.0,,0.4980812966823578,,0.22038429975509644,,0.30600669980049133,,,0.3952220380306244,0.2294493466615677,,0.054623693227767944,,0.7435638308525085,,,0.507647693157196,,0.22038429975509644,,1.5611552000045776,,,,,,,,,,,,,,
0,649,,0.12063901871442795,,0.15093600749969482,,0.0,,0.5008702278137207,,0.11473041772842407,,0.2692573666572571,,,0.360408216714859,0.19059351086616516,,0.047599922865629196,,0.6729306578636169,,,0.4268077611923218,,0.11473041772842407,,1.3670120239257812,,,,,,,,,,,,,,
0,659,,0.1086929589509964,,0.15027475357055664,,0.0,,0.5008859634399414,,0.1411776840686798,,0.31908121705055237,,,0.35827818512916565,0.27846992015838623,,0.06997434794902802,,0.6372815370559692,,,0.4634917676448822,,0.1411776840686798,,1.453694224357605,,,,,,,,,,,,,,
0,669,,0.1049942821264267,,0.16106224060058594,,0.0,,0.49559485912323,,0.1984288990497589,,0.2891705632209778,,,0.32951682806015015,0.09804487228393555,,0.04911050200462341,,0.5785921216011047,,,0.47996872663497925,,0.1984288990497589,,1.3278170824050903,,,,,,,,,,,,,,
0,679,,0.116916723549366,,0.1452270746231079,,0.0,,0.5025967359542847,,0.26307278871536255,,0.3471379280090332,,,0.3490644097328186,0.1765482872724533,,0.05340838432312012,,0.7056030035018921,,,0.5259333848953247,,0.26307278871536255,,1.5346635580062866,,,,,,,,,,,,,,
0,689,,0.11702308803796768,,0.14594124257564545,,0.0,,0.4958287179470062,,0.1474584937095642,,0.3308233618736267,,,0.35771697759628296,0.2657364010810852,,0.06475846469402313,,0.6433042287826538,,,0.4127580523490906,,0.1474584937095642,,1.4322980642318726,,,,,,,,,,,,,,
0,699,,0.12352567911148071,,0.17619863152503967,,0.0,,0.4967782497406006,,0.19040635228157043,,0.24502916634082794,,,0.33111995458602905,0.25138723850250244,,0.04989258572459221,,0.6239798069000244,,,0.4343266487121582,,0.19040635228157043,,1.3908426761627197,,,,,,,,,,,,,,
0,709,,0.10800465941429138,,0.12231947481632233,,0.0,,0.48912832140922546,,0.15703266859054565,,0.3093779683113098,,,0.3958660960197449,0.26066309213638306,,0.08084829151630402,,0.5348809957504272,,,0.4820505976676941,,0.15703266859054565,,1.4211584329605103,,,,,,,,,,,,,,
0,719,,0.11318147927522659,,0.16402220726013184,,0.0,,0.48247456550598145,,0.17031708359718323,,0.3037324547767639,,,0.3337683081626892,0.19961297512054443,,0.04936898872256279,,0.5624054074287415,,,0.45201265811920166,,0.17031708359718323,,1.349839210510254,,,,,,,,,,,,,,
0,729,,0.10843685269355774,,0.11275896430015564,,0.0,,0.4840674102306366,,0.13251209259033203,,0.27041539549827576,,,0.38825130462646484,0.10534920543432236,,0.04685289412736893,,0.6055798530578613,,,0.363780677318573,,0.13251209259033203,,1.2638988494873047,,,,,,,,,,,,,,
0,739,,0.09159567952156067,,0.150309756398201,,0.0,,0.48550617694854736,,0.20478683710098267,,0.2613277733325958,,,0.36833658814430237,0.2731863260269165,,0.061477191746234894,,0.48663637042045593,,,0.47366318106651306,,0.20478683710098267,,1.3682889938354492,,,,,,,,,,,,,,
0,749,,0.11786648631095886,,0.13729161024093628,,0.0,,0.49851560592651367,,0.2538282573223114,,0.2840591073036194,,,0.32263854146003723,0.16090239584445953,,0.054758649319410324,,0.538374125957489,,,0.5584015846252441,,0.2538282573223114,,1.408401608467102,,,,,,,,,,,,,,
0,759,,0.10756491869688034,,0.13873736560344696,,0.0,,0.4859117269515991,,0.1686873883008957,,0.23155146837234497,,,0.36446425318717957,0.19181299209594727,,0.038579605519771576,,0.46594494581222534,,,0.3565670847892761,,0.1686873883008957,,1.2194157838821411,,,,,,,,,,,,,,
0,769,,0.12280062586069107,,0.14647670090198517,,0.0,,0.49281153082847595,,0.2020498514175415,,0.31182441115379333,,,0.4456559121608734,0.08750583976507187,,0.06644146144390106,,0.5289351940155029,,,0.5250048637390137,,0.2020498514175415,,1.4061625003814697,,,,,,,,,,,,,,
0,779,,0.10967421531677246,,0.15388166904449463,,0.0,,0.47501105070114136,,0.17859694361686707,,0.285713255405426,,,0.3629375398159027,0.1564365178346634,,0.0414266400039196,,0.5189037322998047,,,0.5136619806289673,,0.17859694361686707,,1.3365691900253296,,,,,,,,,,,,,,
0,789,,0.09449093043804169,,0.13523665070533752,,0.0,,0.49239492416381836,,0.2124120593070984,,0.27616333961486816,,,0.34986910223960876,0.174783855676651,,0.039003558456897736,,0.49676012992858887,,,0.41308629512786865,,0.2124120593070984,,1.2880057096481323,,,,,,,,,,,,,,
0,799,,0.11028154194355011,,0.15304654836654663,,0.0,,0.47260046005249023,,0.14284513890743256,,0.27142199873924255,,,0.37668576836586,0.2861540615558624,,0.0541047602891922,,0.4859737753868103,,,0.428760826587677,,0.14284513890743256,,1.329718828201294,,,,,,,,,,,,,,
0,809,,0.12037800252437592,,0.14373323321342468,,0.0,,0.4902210235595703,,0.18799936771392822,,0.2795783281326294,,,0.33214452862739563,0.16257750988006592,,0.05509050190448761,,0.4850601851940155,,,0.4473229646682739,,0.18799936771392822,,1.2945594787597656,,,,,,,,,,,,,,
0,819,,0.08858443796634674,,0.14915452897548676,,0.0,,0.47335338592529297,,0.12311241030693054,,0.2836446762084961,,,0.32374337315559387,0.2269057035446167,,0.04309135675430298,,0.4028995633125305,,,0.3667617440223694,,0.12311241030693054,,1.1809637546539307,,,,,,,,,,,,,,
0,829,,0.08997052907943726,,0.13912177085876465,,0.0,,0.48692086338996887,,0.24210107326507568,,0.30054330825805664,,,0.32023322582244873,0.3757443428039551,,0.05748073756694794,,0.4809354543685913,,,0.5043946504592896,,0.24210107326507568,,1.4430742263793945,,,,,,,,,,,,,,
0,839,,0.09779910743236542,,0.09738436341285706,,0.0,,0.4875246286392212,,0.206905335187912,,0.2807139456272125,,,0.37738317251205444,0.15550647675991058,,0.07220450043678284,,0.38816070556640625,,,0.37412896752357483,,0.206905335187912,,1.229901909828186,,,,,,,,,,,,,,
0,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11940573155879974,0.26776760816574097,0.0,0.49118152260780334,0.44013339281082153,0.26067230105400085,0.25934016704559326,0.2901354730129242,0.05692722648382187,0.3718191385269165,0.6713011860847473,0.11500202864408493,0.44013339281082153,1.5072349309921265
0,844,0.1532987654209137,,0.22610722482204437,,0.0,,0.5917608737945557,,0.2578079402446747,,0.360338419675827,,0.3379579484462738,0.9356403946876526,,,0.09442607313394547,,1.5438963174819946,,0.5700207352638245,0.09911911934614182,,0.2578079402446747,,2.4451804161071777,,,,,,,,,,,,,,,
1,849,,0.09927050769329071,,0.11250719428062439,,0.0,,0.4769817590713501,,0.1124706119298935,,0.29325369000434875,,,0.3284440040588379,0.151650071144104,,0.05300287902355194,,0.42389965057373047,,,0.3577499985694885,,0.1124706119298935,,1.1596122980117798,,,,,,,,,,,,,,
1,859,,0.10064302384853363,,0.10812243819236755,,0.0,,0.48324474692344666,,0.15944084525108337,,0.27649059891700745,,,0.3099183142185211,0.11813315749168396,,0.03500892221927643,,0.48196542263031006,,,0.41141462326049805,,0.15944084525108337,,1.1989421844482422,,,,,,,,,,,,,,
1,869,,0.10957542806863785,,0.11200709640979767,,0.0,,0.47535112500190735,,0.11192648857831955,,0.24243633449077606,,,0.31931859254837036,0.10878361761569977,,0.05757594853639603,,0.40867695212364197,,,0.2985662817955017,,0.11192648857831955,,1.0773060321807861,,,,,,,,,,,,,,
1,879,,0.11087984591722488,,0.12195104360580444,,0.0,,0.48260706663131714,,0.13944482803344727,,0.3245047330856323,,,0.34566131234169006,0.15754914283752441,,0.0502893440425396,,0.38057881593704224,,,0.4101104140281677,,0.13944482803344727,,1.213007926940918,,,,,,,,,,,,,,
1,889,,0.09014694392681122,,0.12165341526269913,,0.0,,0.4752618074417114,,0.12964487075805664,,0.24036264419555664,,,0.27431172132492065,0.13461939990520477,,0.04906211420893669,,0.4216766059398651,,,0.36240121722221375,,0.12964487075805664,,1.1009089946746826,,,,,,,,,,,,,,
