epoch,step,train/L_cf_derivative_epoch,train/L_cf_derivative_step,train/L_cf_position_epoch,train/L_cf_position_step,train/L_coord_epoch,train/L_coord_step,train/L_dense_offset_epoch,train/L_dense_offset_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_proj_epoch,train/L_traj_proj_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/arctic/loss_total,train/epic/loss_total,train/hoi4d/loss_total,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,train/sf3d/loss_total,val/L_cf_derivative,val/L_cf_position,val/L_coord,val/L_dense_offset,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_proj,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/arctic/loss_total,val/epic/loss_total,val/hoi4d/loss_total,val/loss_total,val/sf3d/loss_total
0,109,,0.7674155235290527,,0.757450520992279,,0.23692139983177185,,0.20446330308914185,,0.0,,1.3728492259979248,,1.2385187149047852,,0.5069019794464111,,,4.150639533996582,0.15749745070934296,,0.09433425962924957,,3.7835655212402344,,2.000441551208496,,,17.761798858642578,,1.2385187149047852,,,,,4.0525712966918945,,,,,,,,,,,,,,,,,,,,,,,
0,119,,0.948681652545929,,0.9819871783256531,,0.2230713814496994,,0.2126978039741516,,0.0,,0.5759061574935913,,0.42763227224349976,,0.46727102994918823,,,2.4463024139404297,0.9719558954238892,,0.17004939913749695,,2.7768797874450684,,1.99658203125,,,0.759089469909668,,0.42763227224349976,,,,,5.117869853973389,,,,,,,,,,,,,,,,,,,,,,,
0,129,,0.9004405736923218,,0.9375296831130981,,0.20515698194503784,,0.21080078184604645,,0.0,,0.5772225260734558,,0.4042320251464844,,0.45134639739990234,,,2.399686098098755,0.6508989930152893,,0.1963510513305664,,3.0748934745788574,,1.2488398551940918,,,0.72637939453125,,0.4042320251464844,,,,,5.022823810577393,,,,,,,,,,,,,,,,,,,,,,,
0,139,,0.717289388179779,,0.7647311091423035,,0.24708229303359985,,0.20250575244426727,,0.0,,1.16266667842865,,1.2065503597259521,,0.4981141984462738,,,4.065732002258301,0.13839317858219147,,0.11993913352489471,,3.3212826251983643,,1.53090500831604,,,6.731945037841797,,1.2065503597259521,,,,,3.4812779426574707,,,,,,,,,,,,,,,,,,,,,,,
0,149,,0.8074464797973633,,0.7977242469787598,,0.22941507399082184,,0.19341857731342316,,0.0,,1.052897334098816,,1.2647473812103271,,0.3892720341682434,,,4.133462429046631,0.2094310224056244,,0.0923844501376152,,3.283947467803955,,1.4283995628356934,,,5.6375732421875,,1.2647473812103271,,,,,3.28867506980896,,,,,,,,,,,,,,,,,,,,,,,
0,159,,0.66523277759552,,0.6974056363105774,,0.22513622045516968,,0.2861984670162201,,0.0,,0.5877764225006104,,0.3984990417957306,,0.4727613925933838,,,2.3616085052490234,0.7114955186843872,,0.2038097083568573,,3.093163013458252,,0.6892273426055908,,,0.7428337931632996,,0.3984990417957306,,,,,4.8676300048828125,,,,,,,,,,,,,,,,,,,,,,,
0,169,,0.7297061085700989,,0.7856303453445435,,0.22469362616539001,,0.20672737061977386,,0.0,,0.5874732136726379,,0.39346957206726074,,0.40503448247909546,,,3.4350855350494385,0.5057563781738281,,0.19799381494522095,,2.8786792755126953,,0.6832669377326965,,,0.7478113174438477,,0.39346957206726074,,,,,5.2030863761901855,,,,,,,,,,,,,,,,,,,,,,,
0,179,,0.8641313314437866,,0.8899548649787903,,0.18956926465034485,,0.22718971967697144,,0.0,,0.6207209825515747,,0.47675982117652893,,0.4183613359928131,,,2.461552143096924,0.3573155105113983,,0.14077550172805786,,3.0612099170684814,,0.7202099561691284,,,0.7979665398597717,,0.47675982117652893,,,,,4.866682052612305,,,,,,,,,,,,,,,,,,,,,,,
0,189,,0.8528460264205933,,0.847581148147583,,0.20354832708835602,,0.2674185633659363,,0.0,,0.5895756483078003,,0.43082964420318604,,0.34781062602996826,,,2.0417375564575195,0.6438602209091187,,0.27133122086524963,,2.73294734954834,,0.9883438348770142,,,0.8106756806373596,,0.43082964420318604,,,,,4.6121110916137695,,,,,,,,,,,,,,,,,,,,,,,
0,199,,0.6252396106719971,,0.6138074398040771,,0.19538119435310364,,0.22404299676418304,,0.0,,0.5675510764122009,,0.43772006034851074,,0.39337390661239624,,,1.993543028831482,1.2718702554702759,,0.20412489771842957,,2.6017022132873535,,0.7060970664024353,,,0.8024014234542847,,0.43772006034851074,,,,,4.558462142944336,,,,,,,,,,,,,,,,,,,,,,,
0,209,,0.8158078789710999,,0.8462321162223816,,0.1793622076511383,,0.19123424589633942,,0.0,,0.8486483097076416,,1.2926406860351562,,0.3442022204399109,,,3.8738245964050293,0.23243549466133118,,0.1156386286020279,,2.493617534637451,,0.9692096710205078,,,2.604811191558838,,1.2926406860351562,,,,,2.513137102127075,,,,,,,,,,,,,,,,,,,,,,,
0,219,,0.8652923107147217,,0.8822252750396729,,0.178890198469162,,0.18788324296474457,,0.0,,0.5854429006576538,,0.5430716872215271,,0.3813839852809906,,,1.9318293333053589,0.9170316457748413,,0.19722095131874084,,2.8178491592407227,,0.676764965057373,,,0.8693805932998657,,0.5430716872215271,,,,,4.752527236938477,,,,,,,,,,,,,,,,,,,,,,,
0,229,,0.6996043920516968,,0.7097514867782593,,0.22513437271118164,,0.20036016404628754,,0.0,,1.0159378051757812,,1.1914587020874023,,0.28967565298080444,,,4.376120567321777,0.2190185785293579,,0.13420835137367249,,2.6437339782714844,,0.947883129119873,,,1.8159570693969727,,1.1914587020874023,,,,,2.661362648010254,,,,,,,,,,,,,,,,,,,,,,,
0,239,,0.6146928071975708,,0.6031079292297363,,0.17797687649726868,,0.2313900589942932,,0.0,,0.5733934640884399,,0.32622307538986206,,0.4097002446651459,,,2.1126394271850586,0.4141899645328522,,0.12597058713436127,,2.269571304321289,,0.9384579658508301,,,0.8263778686523438,,0.32622307538986206,,,,,3.923635244369507,,,,,,,,,,,,,,,,,,,,,,,
0,249,,0.7746517062187195,,0.7811553478240967,,0.18576598167419434,,0.20746223628520966,,0.0,,0.9477682113647461,,1.3237836360931396,,0.2953735888004303,,,4.463015079498291,0.21536383032798767,,0.11241751164197922,,2.6646969318389893,,0.9798014163970947,,,1.5923490524291992,,1.3237836360931396,,,,,2.6404342651367188,,,,,,,,,,,,,,,,,,,,,,,
0,259,,0.8418967127799988,,0.9223924875259399,,0.19803890585899353,,0.25740841031074524,,0.0,,0.5771922469139099,,0.4748096466064453,,0.3611326217651367,,,1.5339570045471191,0.9680590629577637,,0.16553851962089539,,2.33150053024292,,0.9589448571205139,,,0.8508292436599731,,0.4748096466064453,,,,,4.356211185455322,,,,,,,,,,,,,,,,,,,,,,,
0,269,,0.8094433546066284,,0.7852128744125366,,0.17994621396064758,,0.2851061522960663,,0.0,,0.5820690393447876,,0.5332891941070557,,0.3294616639614105,,,1.6527127027511597,0.37599530816078186,,0.16888472437858582,,2.298434257507324,,0.9453227519989014,,,0.8664315938949585,,0.5332891941070557,,,,,3.9881625175476074,,,,,,,,,,,,,,,,,,,,,,,
0,279,,1.382558822631836,,1.4637846946716309,,0.21726317703723907,,0.1894461065530777,,0.0,,0.5469867587089539,,0.47622737288475037,,0.38416343927383423,,,1.639014720916748,1.1393377780914307,,0.24000847339630127,,2.290788173675537,,0.6452759504318237,,,0.8479627966880798,,0.47622737288475037,,,,,5.025402545928955,,,,,,,,,,,,,,,,,,,,,,,
0,289,,0.7386557459831238,,0.730800986289978,,0.16894745826721191,,0.2771909832954407,,0.0,,0.5511226654052734,,0.4918895959854126,,0.2632145285606384,,,1.3143892288208008,0.5964694023132324,,0.1363719403743744,,2.243563413619995,,0.7313476800918579,,,0.8717813491821289,,0.4918895959854126,,,,,3.752380847930908,,,,,,,,,,,,,,,,,,,,,,,
0,299,,0.7758026123046875,,0.7735852003097534,,0.06522506475448608,,0.0,,0.0,,0.6959264278411865,,1.0,,0.25797080993652344,,,0.0,0.0,,198.09149169921875,,1.939035177230835,,0.6767231225967407,,,0.9826896786689758,,1.0,,,,,1.8174402713775635,,,,,,,,,,,,,,,,,,,,,,,
0,309,,0.8877110481262207,,0.8865348696708679,,0.14141800999641418,,0.3063616156578064,,0.0,,0.5660303831100464,,0.4557148814201355,,0.4425100088119507,,,1.364702820777893,0.44534146785736084,,0.1277732104063034,,2.094590663909912,,0.8762056827545166,,,0.8958374261856079,,0.4557148814201355,,,,,3.8587565422058105,,,,,,,,,,,,,,,,,,,,,,,
0,319,,0.718987226486206,,0.6933931112289429,,0.17908555269241333,,0.19135098159313202,,0.0,,0.554860532283783,,0.3284963071346283,,0.3586786985397339,,,1.143174648284912,0.6371667385101318,,0.13518084585666656,,2.2415850162506104,,0.6552714109420776,,,0.8502035737037659,,0.3284963071346283,,,,,3.5781826972961426,,,,,,,,,,,,,,,,,,,,,,,
0,329,,0.5835868120193481,,0.5741660594940186,,0.19165460765361786,,0.21938225626945496,,0.0,,0.597368061542511,,0.36117321252822876,,0.295498788356781,,,1.0503933429718018,0.4099756181240082,,0.1199214980006218,,2.2776999473571777,,0.6428360939025879,,,0.8349725008010864,,0.36117321252822876,,,,,3.3356997966766357,,,,,,,,,,,,,,,,,,,,,,,
0,339,,0.9629043340682983,,1.035438060760498,,0.16489876806735992,,0.22822989523410797,,0.0,,0.5438510179519653,,0.478204607963562,,0.36618149280548096,,,1.7490596771240234,0.45175671577453613,,0.12813693284988403,,2.039006471633911,,0.8507707118988037,,,0.8719373345375061,,0.478204607963562,,,,,4.110100746154785,,,,,,,,,,,,,,,,,,,,,,,
0,349,,0.6958287358283997,,0.7266073822975159,,0.18773585557937622,,0.1940222680568695,,0.0,,0.7433477640151978,,1.2249821424484253,,0.22968614101409912,,,3.343787431716919,0.31442561745643616,,0.15050125122070312,,2.009800910949707,,0.839901328086853,,,1.316521167755127,,1.2249821424484253,,,,,2.1022469997406006,,,,,,,,,,,,,,,,,,,,,,,
0,359,,0.6850624084472656,,0.7179720401763916,,0.07239146530628204,,0.0,,0.0,,0.5949350595474243,,1.0,,0.26871004700660706,,,0.0,0.0,,193.67196655273438,,1.7010360956192017,,0.7031365633010864,,,0.9801639318466187,,1.0,,,,,1.670104742050171,,,,,,,,,,,,,,,,,,,,,,,
0,369,,0.5819322466850281,,0.5868312120437622,,0.15849462151527405,,0.15266723930835724,,0.0,,0.5339136719703674,,0.37303632497787476,,0.29838767647743225,,,0.7903811931610107,0.4835479259490967,,0.13474620878696442,,1.8226839303970337,,0.8726640939712524,,,0.8263760805130005,,0.37303632497787476,,,,,2.9607605934143066,,,,,,,,,,,,,,,,,,,,,,,
0,379,,0.5444622039794922,,0.5475107431411743,,0.056283898651599884,,0.0,,0.0,,0.5970281362533569,,1.0,,0.25400859117507935,,,0.0,0.0,,197.98629760742188,,1.6957767009735107,,0.6139851212501526,,,0.9994105100631714,,1.0,,,,,1.6085411310195923,,,,,,,,,,,,,,,,,,,,,,,
0,389,,0.5383657217025757,,0.5500168800354004,,0.04950752109289169,,0.0,,0.0,,0.5696855783462524,,1.0,,0.24545757472515106,,,0.0,0.0,,191.95797729492188,,1.5294673442840576,,0.6350514888763428,,,1.0122957229614258,,1.0,,,,,1.5145848989486694,,,,,,,,,,,,,,,,,,,,,,,
0,399,,0.5402525663375854,,0.5941305160522461,,0.18403175473213196,,0.19922573864459991,,0.0,,0.5477360486984253,,0.24170708656311035,,0.3334074914455414,,,0.8225374221801758,0.22880586981773376,,0.1516360342502594,,2.3629684448242188,,0.667582094669342,,,0.7904318571090698,,0.24170708656311035,,,,,3.1301586627960205,,,,,,,,,,,,,,,,,,,,,,,
0,409,,0.7367839813232422,,0.7610496282577515,,0.15615296363830566,,0.2099805474281311,,0.0,,0.5436801314353943,,0.3556021451950073,,0.3801652789115906,,,0.7190813422203064,0.6687882542610168,,0.1146082878112793,,1.6080377101898193,,0.658353328704834,,,0.8417129516601562,,0.3556021451950073,,,,,3.1390981674194336,,,,,,,,,,,,,,,,,,,,,,,
0,419,,0.7261837720870972,,0.7347831726074219,,0.05613240599632263,,0.0,,0.0,,0.6276500225067139,,1.0,,0.23324257135391235,,,0.0,0.0,,196.9947967529297,,1.536678671836853,,0.6224104166030884,,,1.0046806335449219,,1.0,,,,,1.5380568504333496,,,,,,,,,,,,,,,,,,,,,,,
0,429,,0.5189777612686157,,0.5256752967834473,,0.1569131463766098,,0.18714570999145508,,0.0,,0.675784707069397,,1.222438097000122,,0.21292436122894287,,,3.2919983863830566,0.3612067997455597,,0.13198606669902802,,1.9690901041030884,,0.9273786544799805,,,1.2563929557800293,,1.222438097000122,,,,,2.0646183490753174,,,,,,,,,,,,,,,,,,,,,,,
0,439,,0.6173948049545288,,0.6554810404777527,,0.1562354564666748,,0.20932675898075104,,0.0,,0.5414208769798279,,0.34213560819625854,,0.31968027353286743,,,0.730991542339325,1.0232861042022705,,0.24738936126232147,,1.6483944654464722,,0.6803133487701416,,,0.8248894810676575,,0.34213560819625854,,,,,3.26491117477417,,,,,,,,,,,,,,,,,,,,,,,
0,449,,0.5494822263717651,,0.5891086459159851,,0.13726578652858734,,0.18692758679389954,,0.0,,0.5444737672805786,,0.31732046604156494,,0.26697155833244324,,,0.6789582371711731,0.7219936847686768,,0.09773075580596924,,1.6655428409576416,,0.6282186508178711,,,0.8082612752914429,,0.31732046604156494,,,,,2.8977010250091553,,,,,,,,,,,,,,,,,,,,,,,
0,459,,0.9238368272781372,,0.9334003925323486,,0.07491028308868408,,0.0,,0.0,,0.5682404041290283,,1.0,,0.22665463387966156,,,0.0,0.0,,193.09756469726562,,1.4066698551177979,,0.6374994516372681,,,1.0147018432617188,,1.0,,,,,1.4569871425628662,,,,,,,,,,,,,,,,,,,,,,,
0,469,,0.8435506820678711,,0.8581470251083374,,0.20637460052967072,,0.21020175516605377,,0.0,,0.6806977391242981,,1.344291090965271,,0.21228034794330597,,,3.272793769836426,0.3285679519176483,,0.1315845251083374,,1.6812711954116821,,0.8918858766555786,,,1.4777193069458008,,1.344291090965271,,,,,1.9413557052612305,,,,,,,,,,,,,,,,,,,,,,,
0,479,,0.48804301023483276,,0.48103511333465576,,0.17958800494670868,,0.21040108799934387,,0.0,,0.5923200249671936,,1.2506616115570068,,0.2106315791606903,,,2.2657909393310547,0.2740176320075989,,0.16280841827392578,,1.8914800882339478,,0.9356311559677124,,,1.5290086269378662,,1.2506616115570068,,,,,2.010025978088379,,,,,,,,,,,,,,,,,,,,,,,
0,489,,0.7600331902503967,,0.800816535949707,,0.07114607095718384,,0.0,,0.0,,0.46374374628067017,,1.0,,0.22734883427619934,,,0.0,0.0,,203.97250366210938,,1.2094836235046387,,0.6420125961303711,,,1.0155141353607178,,1.0,,,,,1.3068673610687256,,,,,,,,,,,,,,,,,,,,,,,
0,499,,0.5680824518203735,,0.5778062343597412,,0.07107271254062653,,0.0,,0.0,,0.5490254163742065,,1.0,,0.22690698504447937,,,0.0,0.0,,201.5049285888672,,1.205221176147461,,0.6993211507797241,,,1.0091139078140259,,1.0,,,,,1.3757736682891846,,,,,,,,,,,,,,,,,,,,,,,
0,509,,0.6193416714668274,,0.6770539879798889,,0.15846654772758484,,0.22133871912956238,,0.0,,0.5376607775688171,,0.30279287695884705,,0.2736738622188568,,,0.4992179274559021,1.1103485822677612,,0.19740614295005798,,1.540926218032837,,0.887785017490387,,,0.8230687379837036,,0.30279287695884705,,,,,3.0979697704315186,,,,,,,,,,,,,,,,,,,,,,,
0,519,,0.5175057649612427,,0.5366201400756836,,0.14363393187522888,,0.20006141066551208,,0.0,,0.5291686654090881,,0.3470987379550934,,0.3045293092727661,,,0.4672861695289612,1.3258581161499023,,0.20548395812511444,,1.6176551580429077,,0.6922144889831543,,,0.8096140027046204,,0.3470987379550934,,,,,3.1070077419281006,,,,,,,,,,,,,,,,,,,,,,,
0,529,,0.7170692682266235,,0.7728713750839233,,0.06772133708000183,,0.0,,0.0,,0.4984363913536072,,1.0,,0.22874858975410461,,,0.0,0.0,,186.41842651367188,,1.066627025604248,,0.6714944839477539,,,0.9994657039642334,,1.0,,,,,1.2665139436721802,,,,,,,,,,,,,,,,,,,,,,,
0,539,,0.7550662159919739,,0.8253457546234131,,0.13224206864833832,,0.2055911421775818,,0.0,,0.6558499336242676,,1.4649657011032104,,0.2107020914554596,,,2.410842180252075,0.35854899883270264,,0.15380671620368958,,2.6085400581359863,,0.8637089729309082,,,1.4198747873306274,,1.4649657011032104,,,,,2.3383171558380127,,,,,,,,,,,,,,,,,,,,,,,
0,549,,0.5539477467536926,,0.5577434301376343,,0.14020827412605286,,0.18691758811473846,,0.0,,0.538997232913971,,0.36905962228775024,,0.287189245223999,,,0.47229987382888794,0.3144710659980774,,0.11692464351654053,,1.255828619003296,,0.622527539730072,,,0.7985643148422241,,0.36905962228775024,,,,,2.398691415786743,,,,,,,,,,,,,,,,,,,,,,,
0,559,,0.7360565662384033,,0.7421576380729675,,0.1541184037923813,,0.19526530802249908,,0.0,,0.5364072322845459,,1.1977665424346924,,0.20291583240032196,,,2.2029144763946533,0.2487543821334839,,0.15690231323242188,,1.4297246932983398,,0.9114251136779785,,,1.284601092338562,,1.1977665424346924,,,,,1.7149282693862915,,,,,,,,,,,,,,,,,,,,,,,
0,569,,0.5717923045158386,,0.5546154975891113,,0.15624839067459106,,0.15294404327869415,,0.0,,0.5312567949295044,,0.41812339425086975,,0.37886589765548706,,,0.6143455505371094,0.7860205769538879,,0.1193242073059082,,1.6687414646148682,,0.8576983213424683,,,0.8740542531013489,,0.41812339425086975,,,,,2.967550754547119,,,,,,,,,,,,,,,,,,,,,,,
0,579,,0.7154872417449951,,0.7184264063835144,,0.15113577246665955,,0.17912805080413818,,0.0,,0.5245851278305054,,0.46731019020080566,,0.25354593992233276,,,0.4915444254875183,0.7325091361999512,,0.13341137766838074,,1.1994810104370117,,0.6772112846374512,,,0.8479261994361877,,0.46731019020080566,,,,,2.784752130508423,,,,,,,,,,,,,,,,,,,,,,,
0,589,,0.4969010651111603,,0.47198304533958435,,0.048266373574733734,,0.0,,0.0,,0.5374438166618347,,1.0,,0.21777647733688354,,,0.0,0.0,,198.3195037841797,,0.908356785774231,,0.5528623461723328,,,1.010556697845459,,1.0,,,,,1.1323529481887817,,,,,,,,,,,,,,,,,,,,,,,
0,599,,0.675886869430542,,0.6678288578987122,,0.05712514370679855,,0.0,,0.0,,0.4750666618347168,,1.0,,0.22335872054100037,,,0.0,0.0,,193.64764404296875,,0.8999782204627991,,0.6593399047851562,,,1.000229001045227,,1.0,,,,,1.1574342250823975,,,,,,,,,,,,,,,,,,,,,,,
0,609,,0.8997517824172974,,0.9248521327972412,,0.15116220712661743,,0.16426746547222137,,0.0,,0.5166661739349365,,0.46223077178001404,,0.35941946506500244,,,0.7465768456459045,0.413156658411026,,0.11090492457151413,,1.1562501192092896,,0.7319545745849609,,,0.8536089658737183,,0.46223077178001404,,,,,2.9651694297790527,,,,,,,,,,,,,,,,,,,,,,,
0,619,,0.7254371643066406,,0.7306987047195435,,0.1347794234752655,,0.19923514127731323,,0.0,,0.5092157125473022,,1.1811575889587402,,0.20194923877716064,,,2.8688998222351074,0.37633800506591797,,0.17276409268379211,,1.0539767742156982,,0.8642597794532776,,,1.2706369161605835,,1.1811575889587402,,,,,1.48170804977417,,,,,,,,,,,,,,,,,,,,,,,
0,629,,0.7357193231582642,,0.8675969243049622,,0.12705184519290924,,0.14436401426792145,,0.0,,0.5170199275016785,,0.3182571828365326,,0.33731740713119507,,,0.42336252331733704,1.0629265308380127,,0.1142667680978775,,1.0684186220169067,,0.7917569279670715,,,0.807243287563324,,0.3182571828365326,,,,,2.924089193344116,,,,,,,,,,,,,,,,,,,,,,,
0,639,,0.4411442279815674,,0.46269553899765015,,0.0423530712723732,,0.0,,0.0,,0.42405813932418823,,1.0,,0.21290162205696106,,,0.0,0.0,,193.39031982421875,,0.842631459236145,,0.5826197266578674,,,1.005424976348877,,1.0,,,,,1.0522819757461548,,,,,,,,,,,,,,,,,,,,,,,
0,649,,0.43344032764434814,,0.4558979868888855,,0.144840270280838,,0.20896506309509277,,0.0,,0.5092730522155762,,0.2475747913122177,,0.24705442786216736,,,0.38179922103881836,0.5251232981681824,,0.09455852210521698,,1.07912278175354,,0.6180088520050049,,,0.7756045460700989,,0.2475747913122177,,,,,2.175053596496582,,,,,,,,,,,,,,,,,,,,,,,
0,659,,0.5047163963317871,,0.5129746198654175,,0.09738537669181824,,0.2076423466205597,,0.0,,0.476596862077713,,1.3786815404891968,,0.21570554375648499,,,3.9775214195251465,0.35327664017677307,,0.13864843547344208,,1.1273949146270752,,0.8184419870376587,,,1.218660593032837,,1.3786815404891968,,,,,1.471583604812622,,,,,,,,,,,,,,,,,,,,,,,
0,669,,0.5795193910598755,,0.5724161863327026,,0.15083160996437073,,0.21890288591384888,,0.0,,0.5229195952415466,,0.34922105073928833,,0.2501867115497589,,,0.4246949553489685,0.30428430438041687,,0.1041916161775589,,0.9605075120925903,,0.828328549861908,,,0.8021296858787537,,0.34922105073928833,,,,,2.2152862548828125,,,,,,,,,,,,,,,,,,,,,,,
0,679,,0.5302566289901733,,0.52323317527771,,0.051768332719802856,,0.0,,0.0,,0.4205896258354187,,1.0,,0.2169007658958435,,,0.0,0.0,,189.8267059326172,,0.714102566242218,,0.6296677589416504,,,0.9930438995361328,,1.0,,,,,1.016514539718628,,,,,,,,,,,,,,,,,,,,,,,
0,689,,0.46696043014526367,,0.44700440764427185,,0.11836881190538406,,0.20448905229568481,,0.0,,0.46600043773651123,,1.3854459524154663,,0.2021798938512802,,,2.5128302574157715,0.5185177326202393,,0.1448613405227661,,1.592834711074829,,0.8496684432029724,,,1.3152422904968262,,1.3854459524154663,,,,,1.7167706489562988,,,,,,,,,,,,,,,,,,,,,,,
0,699,,0.6422922611236572,,0.6527605652809143,,0.14428971707820892,,0.24223247170448303,,0.0,,0.5072585940361023,,0.39167320728302,,0.29146477580070496,,,0.43139708042144775,0.327343225479126,,0.13396981358528137,,1.012690782546997,,0.6613166332244873,,,0.8154914379119873,,0.39167320728302,,,,,2.393920660018921,,,,,,,,,,,,,,,,,,,,,,,
0,709,,0.519733190536499,,0.5006393194198608,,0.08901171386241913,,0.0,,0.0,,0.41817793250083923,,1.0,,0.2287392020225525,,,0.0,0.0,,203.27023315429688,,0.6194472312927246,,0.6566029191017151,,,1.0203099250793457,,1.0,,,,,1.0059894323349,,,,,,,,,,,,,,,,,,,,,,,
