epoch,step,train/L_coord_epoch,train/L_coord_step,train/L_geo_pred_pred_art_epoch,train/L_geo_pred_pred_art_step,train/L_kld_epoch,train/L_kld_step,train/L_mask_epoch,train/L_mask_step,train/L_motion_recon_epoch,train/L_motion_recon_step,train/L_motion_type_epoch,train/L_motion_type_step,train/L_origin_epoch,train/L_origin_map_epoch,train/L_origin_map_step,train/L_origin_step,train/L_point_3d_epoch,train/L_point_3d_step,train/L_point_map_epoch,train/L_point_map_step,train/L_traj_angle_epoch,train/L_traj_angle_step,train/L_traj_length_epoch,train/L_traj_length_step,train/L_traj_velocity_epoch,train/L_traj_velocity_step,train/L_trajectory_epoch,train/L_trajectory_m2,train/L_trajectory_step,train/L_vae_total_epoch,train/L_vae_total_step,train/loss_total_epoch,train/loss_total_step,train/p_rev_mean,val/L_coord,val/L_geo_pred_pred_art,val/L_kld,val/L_mask,val/L_motion_recon,val/L_motion_type,val/L_origin,val/L_origin_map,val/L_point_3d,val/L_point_map,val/L_traj_angle,val/L_traj_length,val/L_traj_velocity,val/L_trajectory,val/L_trajectory_m2,val/L_vae_total,val/loss_total
0,109,,0.24025703966617584,,0.3187061548233032,,0.0,,0.608026921749115,,0.38718199729919434,,0.518847644329071,,,1.7672978639602661,0.5705643892288208,,0.2109881341457367,,2.5129737854003906,,0.9032264351844788,,0.08253265917301178,,0.11974690854549408,,,0.9098743200302124,,0.38718199729919434,,4.507503509521484,,,,,,,,,,,,,,,,,,
0,119,,0.2400190234184265,,0.28248506784439087,,0.0,,0.5826494693756104,,0.33986395597457886,,0.4512018859386444,,,1.7953157424926758,0.6455199122428894,,0.2587212324142456,,2.316068410873413,,0.8651313781738281,,0.07856179028749466,,0.11642641574144363,,,0.7907757759094238,,0.33986395597457886,,4.326589107513428,,,,,,,,,,,,,,,,,,
0,129,,0.2418663501739502,,0.32164889574050903,,0.0,,0.6005280613899231,,0.30223602056503296,,0.4440027177333832,,,1.6586498022079468,0.4061163663864136,,0.15526537597179413,,2.3365299701690674,,0.8517982363700867,,0.07866543531417847,,0.11529643833637238,,,0.8315601348876953,,0.30223602056503296,,4.101070880889893,,,,,,,,,,,,,,,,,,
0,139,,0.16359031200408936,,0.28617095947265625,,0.0,,0.5837619304656982,,0.256108820438385,,0.44529083371162415,,,1.5260380506515503,0.52861487865448,,0.09599350392818451,,2.206996440887451,,0.8360322713851929,,0.0745333731174469,,0.11059247702360153,,,0.7533541917800903,,0.256108820438385,,3.8743667602539062,,,,,,,,,,,,,,,,,,
0,149,,0.18634915351867676,,0.27323484420776367,,0.0,,0.6076691150665283,,0.3382684886455536,,0.40967291593551636,,,1.3120416402816772,0.4128062427043915,,0.11680933088064194,,2.879744529724121,,0.8353699445724487,,0.0711970403790474,,0.1068236231803894,,,0.7778283357620239,,0.3382684886455536,,4.108025550842285,,,,,,,,,,,,,,,,,,
0,159,,0.17866550385951996,,0.3034539222717285,,0.0,,0.6007229089736938,,0.3473905324935913,,0.44174230098724365,,,1.1615415811538696,0.34977468848228455,,0.08224079012870789,,2.1705503463745117,,0.8653973937034607,,0.07123840600252151,,0.10882646590471268,,,0.8416292071342468,,0.3473905324935913,,3.6946184635162354,,,,,,,,,,,,,,,,,,
0,169,,0.19779840111732483,,0.26408112049102783,,0.0,,0.5669439435005188,,0.37344688177108765,,0.39689841866493225,,,1.196642518043518,0.3775155544281006,,0.10654940456151962,,2.4916369915008545,,0.8028764724731445,,0.0713418573141098,,0.10489821434020996,,,0.744758129119873,,0.37344688177108765,,3.794510841369629,,,,,,,,,,,,,,,,,,
0,179,,0.16989833116531372,,0.2792261838912964,,0.0,,0.5720891952514648,,0.26558002829551697,,0.4331603944301605,,,1.114946961402893,0.26466110348701477,,0.08981291949748993,,2.2118444442749023,,0.7986364960670471,,0.0697924867272377,,0.10172346979379654,,,0.7781354784965515,,0.26558002829551697,,3.5139245986938477,,,,,,,,,,,,,,,,,,
0,189,,0.1714177131652832,,0.310555636882782,,0.0,,0.5705190300941467,,0.2531890571117401,,0.3945541977882385,,,0.8686619400978088,0.30600112676620483,,0.08507561683654785,,2.118131160736084,,0.8106170296669006,,0.06916101276874542,,0.10460037738084793,,,0.7399507164955139,,0.2531890571117401,,3.3292951583862305,,,,,,,,,,,,,,,,,,
0,199,,0.17350873351097107,,0.2375985085964203,,0.0,,0.5782504081726074,,0.3370703160762787,,0.40392184257507324,,,0.9864486455917358,0.269409716129303,,0.08887167274951935,,1.8866057395935059,,0.7736822366714478,,0.06350654363632202,,0.0976095050573349,,,0.7345861792564392,,0.3370703160762787,,3.2693002223968506,,,,,,,,,,,,,,,,,,
0,209,,0.18195052444934845,,0.269004762172699,,0.0,,0.5631007552146912,,0.24934551119804382,,0.3514546751976013,,,0.8339744806289673,0.12898950278759003,,0.10193883627653122,,1.812052845954895,,0.7811720967292786,,0.0648810863494873,,0.09839064627885818,,,0.6981757879257202,,0.24934551119804382,,3.0088093280792236,,,,,,,,,,,,,,,,,,
0,219,,0.15833275020122528,,0.2755173444747925,,0.0,,0.5572801828384399,,0.2103271186351776,,0.4639282524585724,,,1.1079208850860596,0.32088905572891235,,0.10299728810787201,,1.9333159923553467,,0.8064837455749512,,0.06363719701766968,,0.09810139983892441,,,0.7295404672622681,,0.2103271186351776,,3.3529796600341797,,,,,,,,,,,,,,,,,,
0,229,,0.1775629222393036,,0.2993543744087219,,0.0,,0.5710893273353577,,0.2636343240737915,,0.33012112975120544,,,0.7723407745361328,0.44758597016334534,,0.1336597204208374,,1.7442824840545654,,0.7587149739265442,,0.06526083499193192,,0.09746765345335007,,,0.7135311365127563,,0.2636343240737915,,3.1162948608398438,,,,,,,,,,,,,,,,,,
0,239,,0.1645420789718628,,0.290069580078125,,0.0,,0.5661600828170776,,0.2933974862098694,,0.3705599904060364,,,0.718989908695221,0.3127725422382355,,0.09678947180509567,,1.8089690208435059,,0.7478259205818176,,0.0597260519862175,,0.0930786058306694,,,0.6948715448379517,,0.2933974862098694,,3.0393877029418945,,,,,,,,,,,,,,,,,,
0,249,,0.15079763531684875,,0.24861957132816315,,0.0,,0.5477339029312134,,0.1937127560377121,,0.3226584792137146,,,0.7039926052093506,0.20884917676448822,,0.061122190207242966,,1.7758944034576416,,0.702144205570221,,0.05417816340923309,,0.08553934097290039,,,0.6133308410644531,,0.1937127560377121,,2.777608633041382,,,,,,,,,,,,,,,,,,
0,259,,0.14884427189826965,,0.29655396938323975,,0.0,,0.5818365216255188,,0.23836791515350342,,0.35574114322662354,,,0.4704304039478302,0.25503769516944885,,0.10906936228275299,,1.8576663732528687,,0.7484356760978699,,0.058076731860637665,,0.09070117771625519,,,0.6885091662406921,,0.23836791515350342,,2.87636399269104,,,,,,,,,,,,,,,,,,
0,269,,0.16881409287452698,,0.289590060710907,,0.0,,0.5677162408828735,,0.2647353708744049,,0.36700570583343506,,,0.7122148871421814,0.26454079151153564,,0.10021030902862549,,1.6906741857528687,,0.7900323271751404,,0.05977340787649155,,0.09526308625936508,,,0.7420369386672974,,0.2647353708744049,,2.9880990982055664,,,,,,,,,,,,,,,,,,
0,279,,0.16240441799163818,,0.25493356585502625,,0.0,,0.5306991338729858,,0.22371703386306763,,0.3345789611339569,,,0.47461456060409546,0.24538087844848633,,0.10917647927999496,,1.3880503177642822,,0.7322489023208618,,0.05815667286515236,,0.0908522829413414,,,0.6636781692504883,,0.22371703386306763,,2.577698230743408,,,,,,,,,,,,,,,,,,
0,289,,0.1272864043712616,,0.2443704605102539,,0.0,,0.5423024296760559,,0.21756991744041443,,0.3296700119972229,,,0.5480408072471619,0.3149847388267517,,0.058746423572301865,,1.5414222478866577,,0.6938424706459045,,0.056306902319192886,,0.0868515819311142,,,0.6019382476806641,,0.21756991744041443,,2.6273438930511475,,,,,,,,,,,,,,,,,,
0,299,,0.13657057285308838,,0.301713764667511,,0.0,,0.531988799571991,,0.2794433832168579,,0.4103938043117523,,,0.5005651116371155,0.19932220876216888,,0.07674715667963028,,1.316480040550232,,0.7686773538589478,,0.05981740355491638,,0.09272467344999313,,,0.6986931562423706,,0.2794433832168579,,2.6122453212738037,,,,,,,,,,,,,,,,,,
0,309,,0.1433733105659485,,0.23374217748641968,,0.0,,0.5441591143608093,,0.25483185052871704,,0.3118796944618225,,,0.49212193489074707,0.4710894525051117,,0.08225825428962708,,1.4943276643753052,,0.7526730298995972,,0.052723221480846405,,0.08600107580423355,,,0.7029703259468079,,0.25483185052871704,,2.7605793476104736,,,,,,,,,,,,,,,,,,
0,319,,0.13229182362556458,,0.2119172215461731,,0.0,,0.5333153009414673,,0.18504102528095245,,0.29623696208000183,,,0.4055117666721344,0.12688732147216797,,0.0675659105181694,,1.5200294256210327,,0.6734067797660828,,0.05125271901488304,,0.08118132501840591,,,0.5905041694641113,,0.18504102528095245,,2.393394708633423,,,,,,,,,,,,,,,,,,
0,329,,0.13500136137008667,,0.2552892863750458,,0.0,,0.5245516896247864,,0.2038147747516632,,0.3065694272518158,,,0.5053975582122803,0.19775277376174927,,0.08284538239240646,,1.4765020608901978,,0.715766429901123,,0.05397859960794449,,0.08629870414733887,,,0.6315611600875854,,0.2038147747516632,,2.528698205947876,,,,,,,,,,,,,,,,,,
0,339,,0.15503057837486267,,0.24128395318984985,,0.0,,0.547457218170166,,0.24360089004039764,,0.33600494265556335,,,0.45541325211524963,0.3252841532230377,,0.08484338223934174,,1.2602475881576538,,0.7316270470619202,,0.04582849144935608,,0.08004902303218842,,,0.7002620697021484,,0.24360089004039764,,2.5469772815704346,,,,,,,,,,,,,,,,,,
0,349,,0.1292416900396347,,0.2902008891105652,,0.0,,0.5296634435653687,,0.24983587861061096,,0.36372140049934387,,,0.504146933555603,0.32201966643333435,,0.06856362521648407,,1.2822531461715698,,0.7216478586196899,,0.05061674863100052,,0.08225067704916,,,0.6776347160339355,,0.24983587861061096,,2.560943126678467,,,,,,,,,,,,,,,,,,
0,359,,0.14939352869987488,,0.23849691450595856,,0.0,,0.5288266539573669,,0.29966115951538086,,0.380769282579422,,,0.4571525752544403,0.21776500344276428,,0.10229626297950745,,1.3318324089050293,,0.7318332195281982,,0.04995619133114815,,0.08384207636117935,,,0.6694211959838867,,0.29966115951538086,,2.567145586013794,,,,,,,,,,,,,,,,,,
0,369,,0.1297549307346344,,0.19660700857639313,,0.0,,0.5377164483070374,,0.1582878679037094,,0.31723400950431824,,,0.528133749961853,0.2497784048318863,,0.06798404455184937,,1.6502435207366943,,0.6333000063896179,,0.047461628913879395,,0.07590079307556152,,,0.5112152099609375,,0.1582878679037094,,2.5111162662506104,,,,,,,,,,,,,,,,,,
0,379,,0.13610641658306122,,0.2185378074645996,,0.0,,0.543730616569519,,0.20643742382526398,,0.3777337670326233,,,0.48167285323143005,0.26597073674201965,,0.10256361216306686,,1.3063578605651855,,0.6995241045951843,,0.04718288779258728,,0.07808853685855865,,,0.6515786647796631,,0.20643742382526398,,2.509371519088745,,,,,,,,,,,,,,,,,,
0,389,,0.12469731271266937,,0.21618230640888214,,0.0,,0.5363638401031494,,0.1739669144153595,,0.35093575716018677,,,0.5838879942893982,0.24556474387645721,,0.07435329258441925,,1.2320735454559326,,0.7106962203979492,,0.04884302616119385,,0.07977622002363205,,,0.6403762102127075,,0.1739669144153595,,2.4622738361358643,,,,,,,,,,,,,,,,,,
0,399,,0.10393710434436798,,0.2400764673948288,,0.0,,0.5182338356971741,,0.15506380796432495,,0.34427279233932495,,,0.5157365798950195,0.19473041594028473,,0.06302768737077713,,1.5834650993347168,,0.6680330038070679,,0.05067339539527893,,0.08235388249158859,,,0.5675333738327026,,0.15506380796432495,,2.488715171813965,,,,,,,,,,,,,,,,,,
0,409,,0.13098599016666412,,0.21544384956359863,,0.0,,0.5098739862442017,,0.22494152188301086,,0.3113216161727905,,,0.4334109425544739,0.20907682180404663,,0.07608287036418915,,1.2790582180023193,,0.6924830675125122,,0.048359666019678116,,0.07896138727664948,,,0.625439465045929,,0.22494152188301086,,2.371023178100586,,,,,,,,,,,,,,,,,,
0,419,,0.12142978608608246,,0.17824816703796387,,0.0,,0.5192650556564331,,0.22177763283252716,,0.3393993675708771,,,0.4571150839328766,0.2570476830005646,,0.07035838067531586,,1.2484911680221558,,0.6777556538581848,,0.0451587550342083,,0.075875423848629,,,0.6501755714416504,,0.22177763283252716,,2.3976874351501465,,,,,,,,,,,,,,,,,,
0,429,,0.12856867909431458,,0.16383486986160278,,0.0,,0.5162276029586792,,0.2115965634584427,,0.27964267134666443,,,0.4015532433986664,0.22055748105049133,,0.061693158000707626,,1.3478317260742188,,0.6247643828392029,,0.04515545070171356,,0.07512501627206802,,,0.5424360036849976,,0.2115965634584427,,2.281521797180176,,,,,,,,,,,,,,,,,,
0,439,,0.12702308595180511,,0.20104040205478668,,0.0,,0.5276526212692261,,0.17742788791656494,,0.27737534046173096,,,0.3974135220050812,0.28450465202331543,,0.055971525609493256,,1.1369028091430664,,0.6168667674064636,,0.04492092877626419,,0.07306379824876785,,,0.5288121700286865,,0.17742788791656494,,2.180603504180908,,,,,,,,,,,,,,,,,,
0,449,,0.12977904081344604,,0.22667628526687622,,0.0,,0.5184667706489563,,0.18543416261672974,,0.2900919020175934,,,0.46581825613975525,0.2148798108100891,,0.07514902204275131,,1.062512993812561,,0.6880069375038147,,0.04486275091767311,,0.07673284411430359,,,0.6600866317749023,,0.18543416261672974,,2.266944646835327,,,,,,,,,,,,,,,,,,
0,459,,0.16713164746761322,,0.19660711288452148,,0.0,,0.5100234746932983,,0.22977928817272186,,0.31432315707206726,,,0.3708822727203369,0.2798236608505249,,0.10097365081310272,,1.0564100742340088,,0.6685785055160522,,0.04045115038752556,,0.07124064117670059,,,0.6308783888816833,,0.22977928817272186,,2.275528907775879,,,,,,,,,,,,,,,,,,
0,469,,0.12155546247959137,,0.21067409217357635,,0.0,,0.5131818652153015,,0.2565087676048279,,0.27729398012161255,,,0.34427547454833984,0.180678129196167,,0.06539611518383026,,0.9597691297531128,,0.6056920289993286,,0.042045388370752335,,0.07042375206947327,,,0.5399492383003235,,0.2565087676048279,,2.044663906097412,,,,,,,,,,,,,,,,,,
0,479,,0.12229888141155243,,0.15707549452781677,,0.0,,0.5195758938789368,,0.1405504196882248,,0.33986973762512207,,,0.368186354637146,0.1757541447877884,,0.059599049389362335,,0.9205045700073242,,0.6213170289993286,,0.04408857598900795,,0.07103629410266876,,,0.5331171751022339,,0.1405504196882248,,2.0091748237609863,,,,,,,,,,,,,,,,,,
0,489,,0.12428800016641617,,0.21161231398582458,,0.0,,0.5105094313621521,,0.23809005320072174,,0.29266735911369324,,,0.39294999837875366,0.09692878276109695,,0.05197213217616081,,1.0166478157043457,,0.6540765166282654,,0.03991427645087242,,0.06868485361337662,,,0.5787262916564941,,0.23809005320072174,,2.088231325149536,,,,,,,,,,,,,,,,,,
0,499,,0.1165945827960968,,0.19072824716567993,,0.0,,0.5125311613082886,,0.24672356247901917,,0.2825413644313812,,,0.35737544298171997,0.21878932416439056,,0.05406565964221954,,0.9001256823539734,,0.6555846333503723,,0.041327331215143204,,0.07074566930532455,,,0.6310839653015137,,0.24672356247901917,,2.0981898307800293,,,,,,,,,,,,,,,,,,
0,509,,0.10127884894609451,,0.1483352780342102,,0.0,,0.5032339096069336,,0.11254791915416718,,0.27798691391944885,,,0.35352498292922974,0.2324773669242859,,0.054236918687820435,,1.0098439455032349,,0.5849304795265198,,0.03801073879003525,,0.0646708682179451,,,0.47936147451400757,,0.11254791915416718,,1.953221321105957,,,,,,,,,,,,,,,,,,
0,519,,0.10483755171298981,,0.17958921194076538,,0.0,,0.5014233589172363,,0.21983009576797485,,0.33354827761650085,,,0.3931888937950134,0.2778579592704773,,0.07218881696462631,,0.9551045298576355,,0.6157277822494507,,0.03941737860441208,,0.06655969470739365,,,0.580163836479187,,0.21983009576797485,,2.1311628818511963,,,,,,,,,,,,,,,,,,
0,529,,0.09844106435775757,,0.18542346358299255,,0.0,,0.5148146152496338,,0.1338302046060562,,0.3115304112434387,,,0.3716884255409241,0.24686582386493683,,0.05657389760017395,,0.8259240388870239,,0.5729150772094727,,0.037598442286252975,,0.06347644329071045,,,0.48280972242355347,,0.1338302046060562,,1.9085144996643066,,,,,,,,,,,,,,,,,,
0,539,,0.11122623085975647,,0.18529625236988068,,0.0,,0.5101744532585144,,0.14918911457061768,,0.3346750736236572,,,0.3575953543186188,0.24853482842445374,,0.053647831082344055,,0.8537524938583374,,0.6109766960144043,,0.039308998733758926,,0.06692557781934738,,,0.5640268325805664,,0.14918911457061768,,2.002009153366089,,,,,,,,,,,,,,,,,,
0,549,,0.12558366358280182,,0.21531552076339722,,0.0,,0.49936577677726746,,0.16876083612442017,,0.28192824125289917,,,0.439858078956604,0.32466065883636475,,0.052003875374794006,,0.8472061157226562,,0.668323814868927,,0.03802809491753578,,0.06892477720975876,,,0.6132524013519287,,0.16876083612442017,,2.1199421882629395,,,,,,,,,,,,,,,,,,
0,559,,0.12889966368675232,,0.1871122419834137,,0.0,,0.4969945251941681,,0.2965933084487915,,0.29355427622795105,,,0.43683791160583496,0.19069401919841766,,0.07678591459989548,,0.8645787239074707,,0.6438391208648682,,0.03869665414094925,,0.06916779279708862,,,0.6120219230651855,,0.2965933084487915,,2.127627372741699,,,,,,,,,,,,,,,,,,
0,569,,0.12913191318511963,,0.16432195901870728,,0.0,,0.5146573185920715,,0.11502513289451599,,0.3413712680339813,,,0.43694278597831726,0.1430041640996933,,0.05742993205785751,,1.1312508583068848,,0.6090226173400879,,0.03830946236848831,,0.06637191772460938,,,0.574242889881134,,0.11502513289451599,,2.1279985904693604,,,,,,,,,,,,,,,,,,
0,579,,0.10911020636558533,,0.20067515969276428,,0.0,,0.49887600541114807,,0.181086003780365,,0.3041083514690399,,,0.38098078966140747,0.13554807007312775,,0.054563917219638824,,0.7344293594360352,,0.6018349528312683,,0.0384557880461216,,0.06517896056175232,,,0.5498156547546387,,0.181086003780365,,1.8796510696411133,,,,,,,,,,,,,,,,,,
0,589,,0.10523106157779694,,0.15564113855361938,,0.0,,0.5069153308868408,,0.14610956609249115,,0.23615866899490356,,,0.32593876123428345,0.26537513732910156,,0.06793313473463058,,0.8243057727813721,,0.5729910731315613,,0.032375868409872055,,0.05969633534550667,,,0.5120903253555298,,0.14610956609249115,,1.8729726076126099,,,,,,,,,,,,,,,,,,
0,599,,0.10951816290616989,,0.16274429857730865,,0.0,,0.5054838061332703,,0.15433275699615479,,0.2601918578147888,,,0.31381139159202576,0.2655589282512665,,0.07926172763109207,,0.7679733037948608,,0.5779054760932922,,0.03819236159324646,,0.06484011560678482,,,0.4701373875141144,,0.15433275699615479,,1.8522980213165283,,,,,,,,,,,,,,,,,,
0,609,,0.1255030632019043,,0.18372252583503723,,0.0,,0.5016797184944153,,0.24880164861679077,,0.2571159303188324,,,0.3650394082069397,0.178653284907341,,0.05877463519573212,,0.6970935463905334,,0.6287423372268677,,0.03498868644237518,,0.0639132484793663,,,0.6144645810127258,,0.24880164861679077,,1.9377137422561646,,,,,,,,,,,,,,,,,,
0,619,,0.11036867648363113,,0.1405203938484192,,0.0,,0.5017470121383667,,0.08353105187416077,,0.24254602193832397,,,0.37051042914390564,0.16309891641139984,,0.044619929045438766,,0.7812681198120117,,0.5353499054908752,,0.032814871519804,,0.057481665164232254,,,0.44941145181655884,,0.08353105187416077,,1.729166865348816,,,,,,,,,,,,,,,,,,
0,629,,0.14720004796981812,,0.17682500183582306,,0.0,,0.51066654920578,,0.2144826054573059,,0.32952409982681274,,,0.3846459686756134,0.15233877301216125,,0.06414240598678589,,0.8063907623291016,,0.576055109500885,,0.03559310361742973,,0.061466727405786514,,,0.5215824842453003,,0.2144826054573059,,1.9504601955413818,,,,,,,,,,,,,,,,,,
0,639,,0.13372772932052612,,0.18942594528198242,,0.0,,0.4983312785625458,,0.2157166600227356,,0.3021324872970581,,,0.35772666335105896,0.23446892201900482,,0.05595041811466217,,0.8037632703781128,,0.632045567035675,,0.03701131418347359,,0.06611964851617813,,,0.6177362203598022,,0.2157166600227356,,2.029367446899414,,,,,,,,,,,,,,,,,,
0,649,,0.13001099228858948,,0.23220479488372803,,0.0,,0.4990898072719574,,0.14393284916877747,,0.2688135504722595,,,0.3826618790626526,0.23558177053928375,,0.048995550721883774,,0.6928082704544067,,0.578059196472168,,0.0314055010676384,,0.05791172757744789,,,0.547188937664032,,0.14393284916877747,,1.8604063987731934,,,,,,,,,,,,,,,,,,
0,659,,0.10006216913461685,,0.1426994949579239,,0.0,,0.4918816387653351,,0.14316478371620178,,0.315670371055603,,,0.35101813077926636,0.2501770257949829,,0.06637206673622131,,0.6396059989929199,,0.5878030061721802,,0.03537023812532425,,0.06212158128619194,,,0.5427858233451843,,0.14316478371620178,,1.838347315788269,,,,,,,,,,,,,,,,,,
0,669,,0.1075739711523056,,0.16970840096473694,,0.0,,0.49128326773643494,,0.20320168137550354,,0.28647518157958984,,,0.3235152065753937,0.0872529000043869,,0.050866708159446716,,0.6295815706253052,,0.5626569986343384,,0.02956084907054901,,0.05651275813579559,,,0.5531278252601624,,0.20320168137550354,,1.7360316514968872,,,,,,,,,,,,,,,,,,
0,679,,0.11005641520023346,,0.2617132365703583,,0.0,,0.49985799193382263,,0.26477867364883423,,0.34476643800735474,,,0.35014480352401733,0.18952277302742004,,0.04948602616786957,,0.6937764883041382,,0.6306033134460449,,0.03351756930351257,,0.06334906071424484,,,0.5964251756668091,,0.26477867364883423,,1.9709882736206055,,,,,,,,,,,,,,,,,,
0,689,,0.10607519745826721,,0.18323084712028503,,0.0,,0.5037994384765625,,0.16140417754650116,,0.32863888144493103,,,0.35297664999961853,0.23164603114128113,,0.06643757224082947,,0.6735138893127441,,0.5600247383117676,,0.03248865529894829,,0.05984003469347954,,,0.524215817451477,,0.16140417754650116,,1.8487735986709595,,,,,,,,,,,,,,,,,,
0,699,,0.12230775505304337,,0.18743914365768433,,0.0,,0.491323322057724,,0.179355651140213,,0.24101391434669495,,,0.3463684320449829,0.25191065669059753,,0.05132591724395752,,0.6631037592887878,,0.5647656321525574,,0.030111169442534447,,0.05703862011432648,,,0.5367472171783447,,0.179355651140213,,1.8149491548538208,,,,,,,,,,,,,,,,,,
0,709,,0.10045336186885834,,0.18265560269355774,,0.0,,0.4883049428462982,,0.15996506810188293,,0.3100791275501251,,,0.3867228031158447,0.26394402980804443,,0.07683037221431732,,0.5496129393577576,,0.6156249046325684,,0.031425971537828445,,0.059455566108226776,,,0.5997488498687744,,0.15996506810188293,,1.8690773248672485,,,,,,,,,,,,,,,,,,
0,719,,0.09310553222894669,,0.16089549660682678,,0.0,,0.48271146416664124,,0.1617279052734375,,0.3031330704689026,,,0.36594411730766296,0.19368213415145874,,0.04051676392555237,,0.6828586459159851,,0.5917007923126221,,0.031027531251311302,,0.06032949313521385,,,0.5622966289520264,,0.1617279052734375,,1.8307713270187378,,,,,,,,,,,,,,,,,,
